"pli0092_h","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1987","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","167","0.339513591404812","0.308796985399204","0.370230197410421"
"Min 1x pro Woche","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","1047","0.179552356820036","0.169588404191149","0.189516309448922"
"Min 1x pro Woche","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","616","0.330157034888394","0.307742844048347","0.35257122572844"
"Min 1x pro Woche","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","259","0.386095808383426","0.3509230015797","0.421268615187153"
"Min 1x pro Woche","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","283","0.393896374649635","0.357674248742836","0.430118500556433"
"Min 1x pro Woche","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","261","0.0426531722407644","0.0374072604624399","0.047899084019089"
"Min 1x pro Monat","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","126","0.0711351949030814","0.0588835386298294","0.0833868511763334"
"Min 1x pro Monat","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","58","0.0815971336225741","0.0618200044282672","0.101374262816881"
"Min 1x pro Monat","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","45","0.0681555153478338","0.0494731558116437","0.0868378748840238"
"Min 1x pro Monat","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","48","0.0718865014754096","0.0551317912564962","0.088641211694323"
"Seltener","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","658","0.10775928794901","0.099709600137812","0.115808975760207"
"Seltener","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","318","0.180298035190749","0.161974900575475","0.198621169806023"
"Seltener","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","150","0.212947591599674","0.183371050958498","0.24252413224085"
"Seltener","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","130","0.177377610412632","0.149059832856671","0.205695387968593"
"Seltener","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","673","0.545701546878065","0.513404640564881","0.577998453191249"
"Nie","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","3734","0.67003518299019","0.657828623147956","0.682241742832424"
"Nie","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","631","0.418409735017776","0.394897942439519","0.441921527596033"
"Nie","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","269","0.319359466394325","0.285676682013404","0.353042250775247"
"Nie","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","241","0.3605704995899","0.324974521288345","0.396166477891454"
"Nie","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Nie, sehr selten (1984)","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Gelegentlich (1984)","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Gelegentlich (1984)","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Haeufig,regelmaessig (1984)","1988","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1989","Realschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1989","Realschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1989","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1989","AkademikerInnen","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1989","AkademikerInnen","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1989","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1989","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1989","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1989","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","","","",""
