year,bula_h,pgisced97,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85850,79,79,0.78115,0.93585
1989,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90717,124,124,0.85589,0.95846
1989,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.76246,69,69,0.66130,0.86361
1989,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.81581,117,117,0.74527,0.88635
1989,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89203,31,31,0.78097,1.00308
1991,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.83634,56,56,0.73856,0.93411
1991,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.86093,143,143,0.80402,0.91785
1991,Hamburg,Lower Secondary Level,Not Disabled (<= 30%),0.95348,32,32,0.87933,1.02762
1991,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.85319,76,76,0.77309,0.93329
1991,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.67585,37,37,0.52295,0.82875
1991,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.85588,216,216,0.80894,0.90283
1991,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.86691,443,495,0.83695,0.89686
1991,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.12664,52,495,0.09731,0.15597
1991,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90803,61,61,0.83491,0.98115
1991,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95100,73,73,0.90114,1.00086
1991,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.79723,46,46,0.67976,0.91471
1991,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.85814,149,149,0.80193,0.91435
1991,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.84794,541,605,0.81930,0.87657
1991,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.14933,64,605,0.12090,0.17775
1991,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.83047,1057,1217,0.80938,0.85156
1991,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.16219,160,1217,0.14147,0.18290
1991,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.89257,81,81,0.82471,0.96043
1991,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78374,112,112,0.70715,0.86033
1991,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90118,194,194,0.85908,0.94328
1991,Hesse,Primary Level,Not Disabled (<= 30%),0.86096,63,63,0.77484,0.94708
1991,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.82540,227,227,0.77591,0.87490
1991,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.86823,397,442,0.83667,0.89980
1991,Hesse,Upper Secondary Level,Disabled (> 30%),0.12324,45,442,0.09256,0.15392
1991,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93490,33,33,0.84942,1.02038
1991,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78134,35,35,0.64240,0.92028
1991,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88308,76,76,0.81036,0.95580
1991,"Rhineland-Palatinate, Saarland",Primary Level,Not Disabled (<= 30%),0.82577,31,31,0.69003,0.96150
1991,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.86060,189,189,0.81109,0.91011
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.82713,280,323,0.78582,0.86843
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.16461,43,323,0.12410,0.20511
1991,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92288,39,39,0.83806,1.00770
1991,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.77144,164,164,0.70698,0.83591
1991,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.89730,474,511,0.87096,0.92365
1991,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.09835,37,511,0.07250,0.12419
1991,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.89030,736,798,0.86860,0.91199
1991,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.10338,62,798,0.08224,0.12451
1991,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93668,53,53,0.87048,1.00287
1991,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88998,82,82,0.82183,0.95813
1991,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91683,90,90,0.85946,0.97420
1991,Bavaria,Primary Level,Not Disabled (<= 30%),0.91340,63,63,0.84339,0.98341
1991,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.88022,347,378,0.84744,0.91299
1991,Bavaria,Lower Secondary Level,Disabled (> 30%),0.11744,31,378,0.08494,0.14993
1991,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.87964,741,810,0.85722,0.90206
1991,Bavaria,Upper Secondary Level,Disabled (> 30%),0.11171,69,810,0.09001,0.13342
1991,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.86410,49,49,0.76716,0.96105
1991,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86565,87,87,0.79357,0.93773
1991,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90319,132,132,0.85255,0.95383
1991,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.80848,81,81,0.72225,0.89471
1991,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.89846,243,243,0.86041,0.93652
1991,Berlin,First Stage of Tertiary Education,Not Disabled (<= 30%),0.81644,31,31,0.67791,0.95497
1991,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95629,137,137,0.92192,0.99065
1992,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.81691,47,47,0.70514,0.92867
1992,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.87728,137,137,0.82213,0.93242
1992,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.84969,74,74,0.76771,0.93167
1992,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.68154,35,35,0.52495,0.83814
1992,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.83966,202,202,0.78894,0.89039
1992,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.87248,436,492,0.84298,0.90198
1992,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.12594,56,492,0.09659,0.15529
1992,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.89924,64,64,0.82491,0.97357
1992,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95263,74,74,0.90389,1.00136
1992,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.80391,45,45,0.68660,0.92123
1992,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.98069,44,44,0.93956,1.02182
1992,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.84324,147,147,0.78426,0.90222
1992,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.84997,524,589,0.82111,0.87883
1992,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.14832,65,589,0.11959,0.17705
1992,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.82716,1054,1216,0.80589,0.84842
1992,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.16702,162,1216,0.14605,0.18800
1992,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.93152,86,86,0.87782,0.98521
1992,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.82040,121,121,0.75172,0.88908
1992,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90311,195,195,0.86148,0.94473
1992,Hesse,Primary Level,Not Disabled (<= 30%),0.86580,60,60,0.77882,0.95278
1992,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.83032,221,221,0.78073,0.87992
1992,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.84079,376,428,0.80609,0.87550
1992,Hesse,Upper Secondary Level,Disabled (> 30%),0.14669,52,428,0.11314,0.18025
1992,Hesse,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.99593,33,33,0.97388,1.01798
1992,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.72768,33,33,0.57344,0.88192
1992,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91038,84,84,0.84893,0.97183
1992,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.86383,185,185,0.81427,0.91338
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.83430,277,322,0.79362,0.87497
1992,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.16399,45,322,0.12348,0.20450
1992,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92103,38,38,0.83412,1.00793
1992,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.76548,157,157,0.69899,0.83196
1992,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.89748,444,482,0.87038,0.92459
1992,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.09456,38,482,0.06841,0.12071
1992,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.87765,710,780,0.85464,0.90066
1992,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.11806,70,780,0.09540,0.14072
1992,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.97399,56,56,0.93193,1.01606
1992,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.83761,80,80,0.75628,0.91894
1992,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92673,95,95,0.87405,0.97941
1992,Bavaria,Primary Level,Not Disabled (<= 30%),0.82897,63,63,0.73525,0.92270
1992,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.88232,358,389,0.85026,0.91438
1992,Bavaria,Lower Secondary Level,Disabled (> 30%),0.11768,31,389,0.08562,0.14974
1992,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.89375,754,820,0.87264,0.91485
1992,Bavaria,Upper Secondary Level,Disabled (> 30%),0.09983,66,820,0.07930,0.12036
1992,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.78443,47,47,0.66560,0.90327
1992,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87998,95,95,0.81429,0.94568
1992,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89354,140,140,0.84226,0.94481
1992,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.78636,80,80,0.69598,0.87675
1992,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.82639,223,254,0.77972,0.87306
1992,Berlin,Upper Secondary Level,Disabled (> 30%),0.16365,31,254,0.11806,0.20923
1992,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92211,135,135,0.87673,0.96749
1992,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.83205,62,62,0.73824,0.92586
1992,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.89112,321,321,0.85700,0.92525
1992,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94700,46,46,0.88154,1.01246
1992,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93352,149,149,0.89338,0.97365
1992,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.96650,48,48,0.91505,1.01794
1992,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.91680,215,215,0.87980,0.95381
1992,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93312,88,88,0.88063,0.98561
1992,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.88559,126,126,0.82979,0.94139
1992,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.92354,608,643,0.90298,0.94409
1992,Saxony,Upper Secondary Level,Disabled (> 30%),0.05873,35,643,0.04054,0.07692
1992,Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.96967,59,59,0.92553,1.01380
1992,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.92138,235,235,0.88689,0.95587
1992,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.87108,94,94,0.80297,0.93919
1992,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.92272,392,392,0.89625,0.94919
1992,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.90790,47,47,0.82433,0.99146
1992,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91770,159,159,0.87484,0.96055
1992,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.87706,63,63,0.79532,0.95879
1992,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.92058,413,413,0.89448,0.94669
1992,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94010,120,120,0.89746,0.98273
1994,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.90529,48,48,0.82158,0.98900
1994,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.91806,147,147,0.87357,0.96255
1994,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.86859,68,68,0.78769,0.94949
1994,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.80036,36,36,0.66793,0.93279
1994,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.85419,187,187,0.80347,0.90491
1994,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.87967,446,499,0.85110,0.90825
1994,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.11646,53,499,0.08829,0.14463
1994,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.87287,31,31,0.75366,0.99207
1994,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.88486,62,62,0.80476,0.96496
1994,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.93304,75,75,0.87609,0.98999
1994,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.81449,41,41,0.69403,0.93496
1994,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.84474,132,132,0.78273,0.90676
1994,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.82260,449,513,0.78951,0.85569
1994,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.17503,64,513,0.14212,0.20795
1994,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.83048,1054,1222,0.80943,0.85153
1994,North Rhine-Westphalia,Upper Secondary Level,Disabled (> 30%),0.16852,168,1222,0.14753,0.18952
1994,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.94178,90,90,0.89313,0.99043
1994,North Rhine-Westphalia,First Stage of Tertiary Education,Not Disabled (<= 30%),0.78454,107,107,0.70627,0.86281
1994,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91476,210,210,0.87690,0.95262
1994,Hesse,Primary Level,Not Disabled (<= 30%),0.86461,53,53,0.77162,0.95761
1994,Hesse,Lower Secondary Level,Not Disabled (<= 30%),0.85516,204,204,0.80675,0.90358
1994,Hesse,Upper Secondary Level,Not Disabled (<= 30%),0.87214,372,417,0.84005,0.90423
1994,Hesse,Upper Secondary Level,Disabled (> 30%),0.12384,45,417,0.09219,0.15549
1994,Hesse,First Stage of Tertiary Education,Not Disabled (<= 30%),0.77278,32,32,0.62527,0.92029
1994,Hesse,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.89641,88,88,0.83238,0.96045
1994,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Disabled (<= 30%),0.85726,159,159,0.80271,0.91180
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Disabled (<= 30%),0.84567,282,321,0.80609,0.88525
1994,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disabled (> 30%),0.15433,39,321,0.11475,0.19391
1994,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Not Disabled (<= 30%),0.96011,32,32,0.89121,1.02900
1994,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90555,39,39,0.81256,0.99853
1994,Baden-Wuerttemberg,Primary Level,Not Disabled (<= 30%),0.83800,155,155,0.77980,0.89619
1994,Baden-Wuerttemberg,Lower Secondary Level,Not Disabled (<= 30%),0.89014,391,431,0.86058,0.91970
1994,Baden-Wuerttemberg,Lower Secondary Level,Disabled (> 30%),0.10854,40,431,0.07914,0.13794
1994,Baden-Wuerttemberg,Upper Secondary Level,Not Disabled (<= 30%),0.88483,713,783,0.86246,0.90721
1994,Baden-Wuerttemberg,Upper Secondary Level,Disabled (> 30%),0.10925,70,783,0.08738,0.13111
1994,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.98153,57,57,0.94626,1.01680
1994,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.85169,82,82,0.77429,0.92909
1994,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95638,102,102,0.91655,0.99621
1994,Bavaria,Primary Level,Not Disabled (<= 30%),0.85336,54,54,0.75813,0.94860
1994,Bavaria,Lower Secondary Level,Not Disabled (<= 30%),0.88014,320,320,0.84449,0.91578
1994,Bavaria,Upper Secondary Level,Not Disabled (<= 30%),0.88800,738,803,0.86617,0.90983
1994,Bavaria,Upper Secondary Level,Disabled (> 30%),0.10411,65,803,0.08297,0.12525
1994,Bavaria,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.83038,46,46,0.72073,0.94004
1994,Bavaria,First Stage of Tertiary Education,Not Disabled (<= 30%),0.86456,88,88,0.79265,0.93647
1994,Bavaria,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.90445,157,157,0.85832,0.95058
1994,Berlin,Lower Secondary Level,Not Disabled (<= 30%),0.68173,61,61,0.56386,0.79959
1994,Berlin,Upper Secondary Level,Not Disabled (<= 30%),0.85142,209,241,0.80642,0.89642
1994,Berlin,Upper Secondary Level,Disabled (> 30%),0.14517,32,241,0.10060,0.18974
1994,Berlin,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94106,133,133,0.90088,0.98124
1994,Brandenburg,Lower Secondary Level,Not Disabled (<= 30%),0.86877,54,54,0.77786,0.95967
1994,Brandenburg,Upper Secondary Level,Not Disabled (<= 30%),0.90683,293,293,0.87349,0.94017
1994,Brandenburg,First Stage of Tertiary Education,Not Disabled (<= 30%),0.94847,42,42,0.88080,1.01614
1994,Brandenburg,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91137,133,133,0.86289,0.95986
1994,Mecklenburg-Western Pomerania,Lower Secondary Level,Not Disabled (<= 30%),0.85017,36,36,0.73193,0.96842
1994,Mecklenburg-Western Pomerania,Upper Secondary Level,Not Disabled (<= 30%),0.90977,209,209,0.87083,0.94871
1994,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.85738,82,82,0.78122,0.93353
1994,Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.86782,110,110,0.80424,0.93140
1994,Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.92875,599,634,0.90872,0.94879
1994,Saxony,Upper Secondary Level,Disabled (> 30%),0.07125,35,634,0.05121,0.09128
1994,Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.94542,233,233,0.91619,0.97465
1994,Saxony-Anhalt,Lower Secondary Level,Not Disabled (<= 30%),0.89258,75,75,0.82203,0.96313
1994,Saxony-Anhalt,Upper Secondary Level,Not Disabled (<= 30%),0.93141,363,363,0.90537,0.95745
1994,Saxony-Anhalt,First Stage of Tertiary Education,Not Disabled (<= 30%),0.91029,45,45,0.82586,0.99473
1994,Saxony-Anhalt,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.95413,145,145,0.91996,0.98830
1994,Thuringa,Lower Secondary Level,Not Disabled (<= 30%),0.92802,73,73,0.86832,0.98772
1994,Thuringa,Upper Secondary Level,Not Disabled (<= 30%),0.92608,392,392,0.90015,0.95201
1994,Thuringa,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.88456,109,109,0.82429,0.94483
1995,Schleswig-Holstein,Lower Secondary Level,Not Disabled (<= 30%),0.89802,46,46,0.80960,0.98644
1995,Schleswig-Holstein,Upper Secondary Level,Not Disabled (<= 30%),0.86440,138,138,0.80707,0.92173
1995,Hamburg,Upper Secondary Level,Not Disabled (<= 30%),0.80878,63,63,0.71089,0.90667
1995,Lower Saxony,Primary Level,Not Disabled (<= 30%),0.70449,34,34,0.54881,0.86016
1995,Lower Saxony,Lower Secondary Level,Not Disabled (<= 30%),0.84017,197,197,0.78887,0.89148
1995,Lower Saxony,Upper Secondary Level,Not Disabled (<= 30%),0.85778,459,515,0.82758,0.88797
1995,Lower Saxony,Upper Secondary Level,Disabled (> 30%),0.12425,56,515,0.09573,0.15277
1995,Lower Saxony,Post-secondary Non-tertiary Level,Not Disabled (<= 30%),0.90828,49,49,0.82662,0.98993
1995,Lower Saxony,First Stage of Tertiary Education,Not Disabled (<= 30%),0.87494,63,63,0.79259,0.95728
1995,Lower Saxony,Second Stage of Tertiary Education,Not Disabled (<= 30%),0.91172,91,91,0.85310,0.97033
1995,Bremen,Upper Secondary Level,Not Disabled (<= 30%),0.77246,41,41,0.64253,0.90238
1995,North Rhine-Westphalia,Pre-primary Level,Not Disabled (<= 30%),0.95988,60,60,0.90980,1.00995
1995,North Rhine-Westphalia,Primary Level,Not Disabled (<= 30%),0.86058,117,117,0.79755,0.92362
1995,North Rhine-Westphalia,Lower Secondary Level,Not Disabled (<= 30%),0.81465,450,514,0.78102,0.84828
1995,North Rhine-Westphalia,Lower Secondary Level,Disabled (> 30%),0.17780,64,514,0.14471,0.21089
1995,North Rhine-Westphalia,Upper Secondary Level,Not Disabled (<= 30%),0.81075,1088,1266,0.78916,0.83234
