"m11124","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","kein Migrationshintergrund","441","0.886370138427381","0.858067408799588","0.914672868055175"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","direkter Migrationshintergrund","302","0.873975333104753","0.83816828762545","0.909782378584057"
"Nicht beeinträchtigt","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","114","0.917429579074397","0.868185265697506","0.966673892451288"
"Nicht beeinträchtigt","2017","Hauptschule","kein Migrationshintergrund","4182","0.776627884790928","0.765346322638301","0.787909446943556"
"Nicht beeinträchtigt","2017","Hauptschule","direkter Migrationshintergrund","1402","0.881465567358139","0.865305763096624","0.897625371619654"
"Nicht beeinträchtigt","2017","Hauptschule","indirekter Migrationshintergrund","337","0.909741738070972","0.880622556511957","0.938860919629987"
"Nicht beeinträchtigt","2017","Realschule","kein Migrationshintergrund","5457","0.868478398791975","0.860046736832594","0.876910060751357"
"Nicht beeinträchtigt","2017","Realschule","direkter Migrationshintergrund","322","0.927086451510678","0.899161642677102","0.955011260344254"
"Nicht beeinträchtigt","2017","Realschule","indirekter Migrationshintergrund","395","0.961467560869437","0.942836536614988","0.980098585123886"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","kein Migrationshintergrund","2494","0.914042474999977","0.9034124010219","0.924672548978054"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","direkter Migrationshintergrund","1020","0.917818903119679","0.901544543975608","0.93409326226375"
"Nicht beeinträchtigt","2017","(Fach-)Abitur","indirekter Migrationshintergrund","372","0.9855712867033","0.973581426598168","0.997561146808432"
"Nicht beeinträchtigt","2017","AkademikerIn","kein Migrationshintergrund","4634","0.909529097000953","0.901618264886142","0.917439929115765"
"Nicht beeinträchtigt","2017","AkademikerIn","direkter Migrationshintergrund","1126","0.946009598059574","0.933098418789769","0.958920777329379"
"Nicht beeinträchtigt","2017","AkademikerIn","indirekter Migrationshintergrund","274","0.975300237427165","0.957185206028266","0.993415268826063"
"Beeinträchtigt","2017","(noch) kein Abschluss","kein Migrationshintergrund","42","0.113629861572619","0.0853271319448254","0.141932591200412"
"Beeinträchtigt","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2017","Hauptschule","kein Migrationshintergrund","1054","0.223372115209071","0.212090553056444","0.234653677361699"
"Beeinträchtigt","2017","Hauptschule","direkter Migrationshintergrund","135","0.118534432641861","0.102374628380346","0.134694236903376"
"Beeinträchtigt","2017","Hauptschule","indirekter Migrationshintergrund","35","0.0902582619290277","0.0611390803700125","0.119377443488043"
"Beeinträchtigt","2017","Realschule","kein Migrationshintergrund","715","0.131521601208025","0.123089939248643","0.139953263167406"
"Beeinträchtigt","2017","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2017","(Fach-)Abitur","kein Migrationshintergrund","177","0.0859575250000228","0.075327451021946","0.0965875989780995"
"Beeinträchtigt","2017","(Fach-)Abitur","direkter Migrationshintergrund","74","0.0821810968803207","0.0659067377362497","0.0984554560243916"
"Beeinträchtigt","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2017","AkademikerIn","kein Migrationshintergrund","417","0.0904709029990468","0.0825600708842353","0.0983817351138583"
"Beeinträchtigt","2017","AkademikerIn","direkter Migrationshintergrund","51","0.0539904019404258","0.0410792226706206","0.0669015812102311"
"Beeinträchtigt","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","kein Migrationshintergrund","370","0.876923731575886","0.845354101172717","0.908493361979056"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","direkter Migrationshintergrund","328","0.870991984770543","0.836316998896077","0.90566697064501"
"Nicht beeinträchtigt","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","115","0.93964053358126","0.897030582523202","0.982250484639318"
"Nicht beeinträchtigt","2018","Hauptschule","kein Migrationshintergrund","3896","0.77314650145402","0.761490363600383","0.784802639307656"
"Nicht beeinträchtigt","2018","Hauptschule","direkter Migrationshintergrund","1301","0.886524871675487","0.870165738125296","0.902884005225679"
"Nicht beeinträchtigt","2018","Hauptschule","indirekter Migrationshintergrund","341","0.844393183193908","0.808138079848545","0.880648286539271"
"Nicht beeinträchtigt","2018","Realschule","kein Migrationshintergrund","5212","0.872003731919449","0.863499172515922","0.880508291322976"
"Nicht beeinträchtigt","2018","Realschule","direkter Migrationshintergrund","295","0.935745844338712","0.908316939525322","0.963174749152103"
"Nicht beeinträchtigt","2018","Realschule","indirekter Migrationshintergrund","390","0.949148533957286","0.927934741645327","0.970362326269245"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","kein Migrationshintergrund","2462","0.909732079662773","0.898833810523731","0.920630348801815"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","direkter Migrationshintergrund","942","0.907200238488815","0.8893413625051","0.92505911447253"
"Nicht beeinträchtigt","2018","(Fach-)Abitur","indirekter Migrationshintergrund","351","0.985276274131906","0.972782263910164","0.997770284353648"
"Nicht beeinträchtigt","2018","AkademikerIn","kein Migrationshintergrund","4494","0.905913828881772","0.897754392305311","0.914073265458234"
"Nicht beeinträchtigt","2018","AkademikerIn","direkter Migrationshintergrund","1085","0.930849454324538","0.916166822387074","0.945532086262003"
"Nicht beeinträchtigt","2018","AkademikerIn","indirekter Migrationshintergrund","271","0.976982884609527","0.959355226517083","0.994610542701971"
"Beeinträchtigt","2018","(noch) kein Abschluss","kein Migrationshintergrund","46","0.123076268424114","0.0915066380209441","0.154645898827283"
"Beeinträchtigt","2018","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.129008015229457","0.09433302935499","0.163683001103923"
"Beeinträchtigt","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2018","Hauptschule","kein Migrationshintergrund","1063","0.22685349854598","0.215197360692344","0.238509636399617"
"Beeinträchtigt","2018","Hauptschule","direkter Migrationshintergrund","143","0.113475128324513","0.0971159947743211","0.129834261874705"
"Beeinträchtigt","2018","Hauptschule","indirekter Migrationshintergrund","43","0.155606816806092","0.119351713460729","0.191861920151455"
"Beeinträchtigt","2018","Realschule","kein Migrationshintergrund","716","0.127996268080551","0.119491708677024","0.136500827484077"
"Beeinträchtigt","2018","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2018","(Fach-)Abitur","kein Migrationshintergrund","194","0.0902679203372269","0.0793696511981847","0.101166189476269"
"Beeinträchtigt","2018","(Fach-)Abitur","direkter Migrationshintergrund","72","0.0927997615111849","0.07494088552747","0.1106586374949"
"Beeinträchtigt","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2018","AkademikerIn","kein Migrationshintergrund","424","0.094086171118228","0.0859267345417664","0.10224560769469"
"Beeinträchtigt","2018","AkademikerIn","direkter Migrationshintergrund","62","0.0691505456754615","0.0544679137379969","0.0838331776129262"
"Beeinträchtigt","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","kein Migrationshintergrund","342","0.874587157296511","0.84154814979414","0.907626164798882"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","direkter Migrationshintergrund","253","0.865848711694838","0.825640757046616","0.906056666343059"
"Nicht beeinträchtigt","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","109","0.947540615288292","0.906613967037492","0.988467263539092"
"Nicht beeinträchtigt","2019","Hauptschule","kein Migrationshintergrund","3696","0.776144011566371","0.764171173212755","0.788116849919988"
"Nicht beeinträchtigt","2019","Hauptschule","direkter Migrationshintergrund","1091","0.886012293535125","0.868076387554369","0.903948199515881"
"Nicht beeinträchtigt","2019","Hauptschule","indirekter Migrationshintergrund","298","0.883775013628016","0.849557082173175","0.917992945082858"
"Nicht beeinträchtigt","2019","Realschule","kein Migrationshintergrund","5290","0.863977798396744","0.855332384039971","0.872623212753518"
"Nicht beeinträchtigt","2019","Realschule","direkter Migrationshintergrund","259","0.935491435072215","0.906135186991066","0.964847683153363"
"Nicht beeinträchtigt","2019","Realschule","indirekter Migrationshintergrund","411","0.947525627275635","0.926523017990473","0.968528236560797"
"Nicht beeinträchtigt","2019","(Fach-)Abitur","kein Migrationshintergrund","2669","0.913050018993949","0.902759580581114","0.923340457406784"
"Nicht beeinträchtigt","2019","(Fach-)Abitur","direkter Migrationshintergrund","826","0.906008441800043","0.886793380383496","0.92522350321659"
"Nicht beeinträchtigt","2019","(Fach-)Abitur","indirekter Migrationshintergrund","381","0.963638206932916","0.945131401176354","0.982145012689477"
"Nicht beeinträchtigt","2019","AkademikerIn","kein Migrationshintergrund","5105","0.9095653124169","0.902031376072603","0.917099248761197"
"Nicht beeinträchtigt","2019","AkademikerIn","direkter Migrationshintergrund","1018","0.949354346740406","0.936203681430287","0.962505012050525"
"Nicht beeinträchtigt","2019","AkademikerIn","indirekter Migrationshintergrund","394","0.974678640887019","0.959359597744695","0.989997684029342"
"Beeinträchtigt","2019","(noch) kein Abschluss","kein Migrationshintergrund","44","0.125412842703489","0.0923738352011184","0.15845185020586"
"Beeinträchtigt","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2019","Hauptschule","kein Migrationshintergrund","960","0.223855988433629","0.211883150080012","0.235828826787245"
"Beeinträchtigt","2019","Hauptschule","direkter Migrationshintergrund","115","0.113987706464875","0.0960518004841189","0.131923612445631"
"Beeinträchtigt","2019","Hauptschule","indirekter Migrationshintergrund","39","0.116224986371984","0.082007054917142","0.150442917826825"
"Beeinträchtigt","2019","Realschule","kein Migrationshintergrund","750","0.136022201603256","0.127376787246482","0.144667615960029"
"Beeinträchtigt","2019","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2019","(Fach-)Abitur","kein Migrationshintergrund","211","0.0869499810060512","0.076659542593216","0.0972404194188864"
"Beeinträchtigt","2019","(Fach-)Abitur","direkter Migrationshintergrund","60","0.0939915581999568","0.0747764967834099","0.113206619616504"
"Beeinträchtigt","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2019","AkademikerIn","kein Migrationshintergrund","462","0.0904346875831","0.082900751238803","0.0979686239273971"
"Beeinträchtigt","2019","AkademikerIn","direkter Migrationshintergrund","50","0.050645653259594","0.0374949879494755","0.0637963185697125"
"Beeinträchtigt","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nicht beeinträchtigt","2020","(noch) kein Abschluss","kein Migrationshintergrund","307","0.8244464444","0.784759580852398","0.864133307947602"
"Nicht beeinträchtigt","2020","(noch) kein Abschluss","direkter Migrationshintergrund","1403","0.89621808289184","0.880466125056296","0.911970040727385"
"Nicht beeinträchtigt","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","108","0.914343314542616","0.862970785684696","0.965715843400536"
"Nicht beeinträchtigt","2020","Hauptschule","kein Migrationshintergrund","3335","0.780652635168868","0.768129040483513","0.793176229854222"
"Nicht beeinträchtigt","2020","Hauptschule","direkter Migrationshintergrund","1874","0.868893072941489","0.854130494325318","0.883655651557659"
"Nicht beeinträchtigt","2020","Hauptschule","indirekter Migrationshintergrund","289","0.869485609561056","0.833304125763133","0.905667093358979"
"Nicht beeinträchtigt","2020","Realschule","kein Migrationshintergrund","4853","0.862011417960402","0.852944349289368","0.871078486631436"
"Nicht beeinträchtigt","2020","Realschule","direkter Migrationshintergrund","277","0.906201989023111","0.872588895045301","0.939815083000921"
"Nicht beeinträchtigt","2020","Realschule","indirekter Migrationshintergrund","359","0.957306607332558","0.936926425560065","0.977686789105051"
"Nicht beeinträchtigt","2020","(Fach-)Abitur","kein Migrationshintergrund","2506","0.907045701102182","0.896115386639252","0.917976015565111"
"Nicht beeinträchtigt","2020","(Fach-)Abitur","direkter Migrationshintergrund","1764","0.917347331271338","0.904738329733203","0.929956332809473"
"Nicht beeinträchtigt","2020","(Fach-)Abitur","indirekter Migrationshintergrund","361","0.967003906722429","0.948827563625269","0.985180249819589"
"Nicht beeinträchtigt","2020","AkademikerIn","kein Migrationshintergrund","4833","0.906738648138131","0.898902327966895","0.914574968309368"
"Nicht beeinträchtigt","2020","AkademikerIn","direkter Migrationshintergrund","1979","0.948840320251936","0.939295898012717","0.958384742491155"
"Nicht beeinträchtigt","2020","AkademikerIn","indirekter Migrationshintergrund","340","0.964048159314341","0.944627200444654","0.983469118184027"
"Beeinträchtigt","2020","(noch) kein Abschluss","kein Migrationshintergrund","46","0.1755535556","0.135866692052398","0.215240419147602"
"Beeinträchtigt","2020","(noch) kein Abschluss","direkter Migrationshintergrund","37","0.10378191710816","0.088029959272615","0.119533874943704"
"Beeinträchtigt","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2020","Hauptschule","kein Migrationshintergrund","859","0.219347364831132","0.206823770145778","0.231870959516487"
"Beeinträchtigt","2020","Hauptschule","direkter Migrationshintergrund","134","0.131106927058511","0.116344348442341","0.145869505674682"
"Beeinträchtigt","2020","Hauptschule","indirekter Migrationshintergrund","44","0.130514390438944","0.0943329066410213","0.166695874236867"
"Beeinträchtigt","2020","Realschule","kein Migrationshintergrund","705","0.137988582039598","0.128921513368564","0.147055650710632"
"Beeinträchtigt","2020","Realschule","direkter Migrationshintergrund","","","",""
"Beeinträchtigt","2020","Realschule","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2020","(Fach-)Abitur","kein Migrationshintergrund","205","0.0929542988978184","0.0820239844348894","0.103884613360747"
"Beeinträchtigt","2020","(Fach-)Abitur","direkter Migrationshintergrund","68","0.0826526687286616","0.0700436671905266","0.0952616702667966"
"Beeinträchtigt","2020","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beeinträchtigt","2020","AkademikerIn","kein Migrationshintergrund","457","0.0932613518618686","0.0854250316906325","0.101097672033105"
"Beeinträchtigt","2020","AkademikerIn","direkter Migrationshintergrund","68","0.0511596797480637","0.0416152575088449","0.0607041019872825"
"Beeinträchtigt","2020","AkademikerIn","indirekter Migrationshintergrund","","","",""
