year,age_gr,quintil_oecd,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,66 and older,1st Quintile,Not Disabled (<= 30%),0.72248,503,661,0.68831,0.75664
2021,66 and older,1st Quintile,Disabled (> 30%),0.25736,158,661,0.22401,0.29071
2021,66 and older,2nd Quintile,Not Disabled (<= 30%),0.76068,596,807,0.73123,0.79014
2021,66 and older,2nd Quintile,Disabled (> 30%),0.23830,211,807,0.20888,0.26771
2021,66 and older,3rd Quintile,Not Disabled (<= 30%),0.74100,485,638,0.70698,0.77502
2021,66 and older,3rd Quintile,Disabled (> 30%),0.25291,153,638,0.21916,0.28667
2021,66 and older,4th Quintile,Not Disabled (<= 30%),0.73346,479,628,0.69885,0.76807
2021,66 and older,4th Quintile,Disabled (> 30%),0.26211,149,628,0.22769,0.29654
2021,66 and older,5th Quintile,Not Disabled (<= 30%),0.83048,690,827,0.80489,0.85607
2021,66 and older,5th Quintile,Disabled (> 30%),0.16952,137,827,0.14393,0.19511
2022,17-29 y.,1st Quintile,Not Disabled (<= 30%),0.90681,1053,1053,0.88924,0.92437
2022,17-29 y.,2nd Quintile,Not Disabled (<= 30%),0.88820,554,554,0.86193,0.91446
2022,17-29 y.,3rd Quintile,Not Disabled (<= 30%),0.92420,421,421,0.89888,0.94951
2022,17-29 y.,4th Quintile,Not Disabled (<= 30%),0.91998,368,368,0.89222,0.94774
2022,17-29 y.,5th Quintile,Not Disabled (<= 30%),0.90879,304,304,0.87637,0.94121
2022,30-45 y.,1st Quintile,Not Disabled (<= 30%),0.87932,1324,1394,0.86221,0.89642
2022,30-45 y.,1st Quintile,Disabled (> 30%),0.10673,70,1394,0.09051,0.12294
2022,30-45 y.,2nd Quintile,Not Disabled (<= 30%),0.94426,839,875,0.92905,0.95947
2022,30-45 y.,2nd Quintile,Disabled (> 30%),0.05116,36,875,0.03655,0.06576
2022,30-45 y.,3rd Quintile,Not Disabled (<= 30%),0.94931,734,734,0.93343,0.96519
2022,30-45 y.,4th Quintile,Not Disabled (<= 30%),0.96183,781,781,0.94838,0.97528
2022,30-45 y.,5th Quintile,Not Disabled (<= 30%),0.98381,658,658,0.97417,0.99346
2022,46-65 y.,1st Quintile,Not Disabled (<= 30%),0.68844,935,1177,0.66197,0.71491
2022,46-65 y.,1st Quintile,Disabled (> 30%),0.29001,242,1177,0.26407,0.31594
2022,46-65 y.,2nd Quintile,Not Disabled (<= 30%),0.80671,839,996,0.78217,0.83124
2022,46-65 y.,2nd Quintile,Disabled (> 30%),0.19099,157,996,0.16657,0.21542
2022,46-65 y.,3rd Quintile,Not Disabled (<= 30%),0.84284,900,1049,0.82081,0.86488
2022,46-65 y.,3rd Quintile,Disabled (> 30%),0.15320,149,1049,0.13140,0.17501
2022,46-65 y.,4th Quintile,Not Disabled (<= 30%),0.87712,1158,1316,0.85937,0.89486
2022,46-65 y.,4th Quintile,Disabled (> 30%),0.12036,158,1316,0.10277,0.13794
2022,46-65 y.,5th Quintile,Not Disabled (<= 30%),0.90074,2057,2240,0.88836,0.91313
2022,46-65 y.,5th Quintile,Disabled (> 30%),0.09142,183,2240,0.07948,0.10335
2022,66 and older,1st Quintile,Not Disabled (<= 30%),0.76779,454,593,0.73378,0.80181
2022,66 and older,1st Quintile,Disabled (> 30%),0.22578,139,593,0.19210,0.25946
2022,66 and older,2nd Quintile,Not Disabled (<= 30%),0.77960,585,783,0.75054,0.80865
2022,66 and older,2nd Quintile,Disabled (> 30%),0.21563,198,783,0.18681,0.24446
2022,66 and older,3rd Quintile,Not Disabled (<= 30%),0.75073,551,713,0.71896,0.78251
2022,66 and older,3rd Quintile,Disabled (> 30%),0.23621,162,713,0.20501,0.26741
2022,66 and older,4th Quintile,Not Disabled (<= 30%),0.71680,464,619,0.68128,0.75233
2022,66 and older,4th Quintile,Disabled (> 30%),0.28291,155,619,0.24740,0.31842
2022,66 and older,5th Quintile,Not Disabled (<= 30%),0.77690,658,789,0.74783,0.80597
2022,66 and older,5th Quintile,Disabled (> 30%),0.21869,131,789,0.18983,0.24755
