year,age_gr,pgisced97,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,66 and older,Second Stage of Tertiary Education,Not Employed,0.85935,45,45,0.75663,0.96208
1990,17-29 y.,Pre-primary Level,Not Employed,0.94231,186,186,0.90871,0.97591
1990,17-29 y.,Primary Level,Full-Time Employment,0.40441,42,104,0.30963,0.49919
1990,17-29 y.,Primary Level,Not Employed,0.46000,62,104,0.36374,0.55625
1990,17-29 y.,Lower Secondary Level,Full-Time Employment,0.26424,287,939,0.23602,0.29246
1990,17-29 y.,Lower Secondary Level,Vocational Training,0.37205,339,939,0.34111,0.40298
1990,17-29 y.,Lower Secondary Level,Not Employed,0.31929,313,939,0.28945,0.34912
1990,17-29 y.,Upper Secondary Level,Full-Time Employment,0.62836,1284,1951,0.60691,0.64981
1990,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05815,110,1951,0.04776,0.06853
1990,17-29 y.,Upper Secondary Level,Vocational Training,0.05228,91,1951,0.04240,0.06216
1990,17-29 y.,Upper Secondary Level,Not Employed,0.24884,466,1951,0.22965,0.26803
1990,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.55959,88,150,0.47988,0.63930
1990,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.34320,62,150,0.26696,0.41943
1990,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.82933,82,82,0.74739,0.91126
1990,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70433,159,208,0.64216,0.76650
1990,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.19399,49,208,0.14013,0.24786
1990,30-45 y.,Primary Level,Full-Time Employment,0.50758,108,181,0.43454,0.58062
1990,30-45 y.,Primary Level,Not Employed,0.40418,73,181,0.33249,0.47587
1990,30-45 y.,Lower Secondary Level,Full-Time Employment,0.51236,315,522,0.46944,0.55528
1990,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.15970,73,522,0.12825,0.19116
1990,30-45 y.,Lower Secondary Level,Not Employed,0.28670,134,522,0.24787,0.32554
1990,30-45 y.,Upper Secondary Level,Full-Time Employment,0.67631,1607,2279,0.65709,0.69552
1990,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.13380,303,2279,0.11982,0.14778
1990,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01973,39,2279,0.01402,0.02545
1990,30-45 y.,Upper Secondary Level,Not Employed,0.16580,330,2279,0.15053,0.18107
1990,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.67547,88,88,0.57708,0.77385
1990,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.73023,232,265,0.67669,0.78377
1990,30-45 y.,First Stage of Tertiary Education,Not Employed,0.13409,33,265,0.09298,0.17519
1990,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.79934,673,809,0.77173,0.82696
1990,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10330,71,809,0.08232,0.12429
1990,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.09015,65,809,0.07040,0.10990
1990,46-65 y.,Primary Level,Full-Time Employment,0.46038,142,285,0.40241,0.51835
1990,46-65 y.,Primary Level,Not Employed,0.50467,143,285,0.44653,0.56282
1990,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29839,352,937,0.26908,0.32771
1990,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.12564,116,937,0.10440,0.14687
1990,46-65 y.,Lower Secondary Level,Not Employed,0.54978,469,937,0.51790,0.58165
1990,46-65 y.,Upper Secondary Level,Full-Time Employment,0.53657,1191,2085,0.51517,0.55798
1990,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.10140,235,2085,0.08844,0.11436
1990,46-65 y.,Upper Secondary Level,Not Employed,0.34486,659,2085,0.32445,0.36526
1990,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.66357,194,252,0.60511,0.72202
1990,46-65 y.,First Stage of Tertiary Education,Not Employed,0.27377,58,252,0.21860,0.32893
1990,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.74317,418,535,0.70611,0.78022
1990,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.07108,35,535,0.04929,0.09288
1990,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.17385,82,535,0.14170,0.20599
1990,66 and older,Lower Secondary Level,Not Employed,0.99262,510,510,0.98518,1.00005
1990,66 and older,Upper Secondary Level,Not Employed,0.97645,672,672,0.96498,0.98792
1990,66 and older,First Stage of Tertiary Education,Not Employed,0.95624,94,94,0.91467,0.99782
1990,66 and older,Second Stage of Tertiary Education,Not Employed,0.89999,95,95,0.83934,0.96064
1991,17-29 y.,Pre-primary Level,Not Employed,0.88435,141,141,0.83137,0.93732
1991,17-29 y.,Primary Level,Full-Time Employment,0.32036,41,129,0.23952,0.40119
1991,17-29 y.,Primary Level,Not Employed,0.59122,88,129,0.50606,0.67639
1991,17-29 y.,Lower Secondary Level,Full-Time Employment,0.26526,272,889,0.23622,0.29430
1991,17-29 y.,Lower Secondary Level,Vocational Training,0.35756,309,889,0.32603,0.38908
1991,17-29 y.,Lower Secondary Level,Not Employed,0.32290,308,889,0.29215,0.35366
1991,17-29 y.,Upper Secondary Level,Full-Time Employment,0.59688,1134,1849,0.57452,0.61925
1991,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.05134,100,1849,0.04127,0.06140
1991,17-29 y.,Upper Secondary Level,Vocational Training,0.06284,113,1849,0.05178,0.07391
1991,17-29 y.,Upper Secondary Level,Not Employed,0.27006,502,1849,0.24982,0.29030
1991,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61253,99,149,0.53404,0.69102
1991,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.24795,50,149,0.17838,0.31752
1991,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.84730,77,77,0.76643,0.92817
1991,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.65448,133,176,0.58402,0.72494
1991,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.20687,43,176,0.14686,0.26689
1991,30-45 y.,Primary Level,Full-Time Employment,0.56280,116,176,0.48930,0.63629
1991,30-45 y.,Primary Level,Not Employed,0.33766,60,176,0.26759,0.40773
1991,30-45 y.,Lower Secondary Level,Full-Time Employment,0.48365,298,502,0.43989,0.52741
1991,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.16992,68,502,0.13703,0.20281
1991,30-45 y.,Lower Secondary Level,Not Employed,0.30087,136,502,0.26071,0.34103
1991,30-45 y.,Upper Secondary Level,Full-Time Employment,0.66933,1584,2292,0.65007,0.68860
1991,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.12475,273,2292,0.11122,0.13828
1991,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02678,46,2292,0.02017,0.03339
1991,30-45 y.,Upper Secondary Level,Not Employed,0.17207,389,2292,0.15661,0.18752
1991,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.68074,89,89,0.58333,0.77814
1991,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.69020,219,266,0.63452,0.74587
1991,30-45 y.,First Stage of Tertiary Education,Not Employed,0.17403,47,266,0.12838,0.21968
1991,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.75577,648,801,0.72600,0.78555
1991,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.10360,64,801,0.08248,0.12472
1991,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11050,89,801,0.08877,0.13222
1991,46-65 y.,Primary Level,Full-Time Employment,0.43944,132,273,0.38046,0.49842
1991,46-65 y.,Primary Level,Not Employed,0.50250,141,273,0.44308,0.56192
1991,46-65 y.,Lower Secondary Level,Full-Time Employment,0.30470,335,898,0.27458,0.33482
1991,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.12414,99,898,0.10256,0.14572
1991,46-65 y.,Lower Secondary Level,Not Employed,0.54955,464,898,0.51699,0.58211
1991,46-65 y.,Upper Secondary Level,Full-Time Employment,0.51615,1076,2024,0.49438,0.53793
1991,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.08835,174,2024,0.07599,0.10072
1991,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02109,38,2024,0.01483,0.02735
1991,46-65 y.,Upper Secondary Level,Not Employed,0.37411,736,2024,0.35302,0.39519
1991,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.47674,36,36,0.31127,0.64221
1991,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.67528,187,241,0.61604,0.73453
1991,46-65 y.,First Stage of Tertiary Education,Not Employed,0.24079,54,241,0.18670,0.29488
1991,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.70290,393,547,0.66457,0.74123
1991,46-65 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.06396,31,547,0.04343,0.08448
1991,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.22837,123,547,0.19316,0.26358
1991,66 and older,Lower Secondary Level,Not Employed,0.99601,486,486,0.99040,1.00162
1991,66 and older,Upper Secondary Level,Not Employed,0.97365,684,684,0.96163,0.98566
1991,66 and older,First Stage of Tertiary Education,Not Employed,0.95343,88,88,0.90915,0.99771
1991,66 and older,Second Stage of Tertiary Education,Not Employed,0.93852,103,103,0.89190,0.98514
1992,17-29 y.,Pre-primary Level,Not Employed,0.89247,169,169,0.84562,0.93931
1992,17-29 y.,Primary Level,Full-Time Employment,0.35321,37,120,0.26733,0.43909
1992,17-29 y.,Primary Level,Not Employed,0.58181,83,120,0.49319,0.67044
1992,17-29 y.,Lower Secondary Level,Full-Time Employment,0.25885,267,896,0.23016,0.28755
1992,17-29 y.,Lower Secondary Level,Vocational Training,0.35541,315,896,0.32405,0.38677
1992,17-29 y.,Lower Secondary Level,Not Employed,0.33951,314,896,0.30848,0.37053
1992,17-29 y.,Upper Secondary Level,Full-Time Employment,0.58221,1030,1762,0.55918,0.60525
1992,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.04149,86,1762,0.03218,0.05081
1992,17-29 y.,Upper Secondary Level,Vocational Training,0.06061,94,1762,0.04946,0.07175
1992,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01820,34,1762,0.01196,0.02444
1992,17-29 y.,Upper Secondary Level,Not Employed,0.29749,518,1762,0.27614,0.31884
1992,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.50517,80,145,0.42351,0.58684
1992,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.32752,65,145,0.25087,0.40417
1992,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.86039,85,85,0.78627,0.93451
1992,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.68392,117,154,0.61025,0.75760
1992,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.21803,37,154,0.15260,0.28346
1992,30-45 y.,Primary Level,Full-Time Employment,0.51418,103,169,0.43860,0.58975
1992,30-45 y.,Primary Level,Not Employed,0.39704,66,169,0.32305,0.47103
1992,30-45 y.,Lower Secondary Level,Full-Time Employment,0.46946,254,480,0.42477,0.51416
1992,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.20788,81,480,0.17154,0.24422
1992,30-45 y.,Lower Secondary Level,Not Employed,0.30702,145,480,0.26572,0.34833
1992,30-45 y.,Upper Secondary Level,Full-Time Employment,0.65464,1516,2255,0.63501,0.67427
1992,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.13247,262,2255,0.11847,0.14646
1992,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01417,34,2255,0.00929,0.01905
1992,30-45 y.,Upper Secondary Level,Not Employed,0.19333,443,2255,0.17702,0.20963
1992,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.66599,92,92,0.56909,0.76290
1992,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.67113,218,304,0.61823,0.72403
1992,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.12223,33,304,0.08535,0.15911
1992,30-45 y.,First Stage of Tertiary Education,Not Employed,0.17292,53,304,0.13034,0.21550
1992,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73712,635,815,0.70688,0.76736
1992,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.11267,70,815,0.09095,0.13439
1992,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.12810,110,815,0.10514,0.15106
1992,46-65 y.,Primary Level,Full-Time Employment,0.40288,118,266,0.34383,0.46194
1992,46-65 y.,Primary Level,Not Employed,0.56039,148,266,0.50063,0.62015
1992,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29395,321,874,0.26373,0.32417
1992,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.10816,83,874,0.08756,0.12877
1992,46-65 y.,Lower Secondary Level,Not Employed,0.58187,470,874,0.54915,0.61459
1992,46-65 y.,Upper Secondary Level,Full-Time Employment,0.48438,972,1948,0.46218,0.50658
1992,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.08791,166,1948,0.07533,0.10048
1992,46-65 y.,Upper Secondary Level,Not Employed,0.41217,810,1948,0.39031,0.43404
1992,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.65698,177,241,0.59692,0.71704
1992,46-65 y.,First Stage of Tertiary Education,Not Employed,0.27366,64,241,0.21726,0.33007
1992,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.67272,365,517,0.63223,0.71320
1992,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.26210,152,517,0.22415,0.30004
1992,66 and older,Upper Secondary Level,Not Employed,0.98528,706,706,0.97639,0.99417
1992,66 and older,First Stage of Tertiary Education,Not Employed,0.94077,86,86,0.89058,0.99095
1992,66 and older,Second Stage of Tertiary Education,Not Employed,0.94583,100,100,0.90124,0.99042
1993,17-29 y.,Pre-primary Level,Not Employed,0.94469,174,174,0.91063,0.97875
1993,17-29 y.,Primary Level,Full-Time Employment,0.28350,34,112,0.19965,0.36734
1993,17-29 y.,Primary Level,Not Employed,0.58973,78,112,0.49822,0.68123
1993,17-29 y.,Lower Secondary Level,Full-Time Employment,0.25904,255,847,0.22951,0.28856
1993,17-29 y.,Lower Secondary Level,Vocational Training,0.35259,293,847,0.32040,0.38479
1993,17-29 y.,Lower Secondary Level,Not Employed,0.33935,299,847,0.30745,0.37126
1993,17-29 y.,Upper Secondary Level,Full-Time Employment,0.57709,998,1734,0.55383,0.60035
1993,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.04254,76,1734,0.03304,0.05205
1993,17-29 y.,Upper Secondary Level,Vocational Training,0.07313,118,1734,0.06087,0.08539
1993,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01972,35,1734,0.01317,0.02627
1993,17-29 y.,Upper Secondary Level,Not Employed,0.28752,507,1734,0.26621,0.30883
1993,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.45777,73,142,0.37553,0.54001
1993,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.33180,69,142,0.25408,0.40952
1993,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.72455,70,70,0.61914,0.82996
1993,17-29 y.,Second Stage of Tertiary Education,Full-Time Employment,0.62329,104,144,0.54387,0.70271
1993,17-29 y.,Second Stage of Tertiary Education,Not Employed,0.28056,40,144,0.20692,0.35419
1993,30-45 y.,Primary Level,Full-Time Employment,0.52520,95,154,0.44607,0.60433
1993,30-45 y.,Primary Level,Not Employed,0.35589,59,154,0.28002,0.43176
1993,30-45 y.,Lower Secondary Level,Full-Time Employment,0.51000,255,454,0.46397,0.55604
1993,30-45 y.,Lower Secondary Level,Regular Part-Time Employment,0.15648,63,454,0.12302,0.18994
1993,30-45 y.,Lower Secondary Level,Not Employed,0.29717,136,454,0.25509,0.33926
1993,30-45 y.,Upper Secondary Level,Full-Time Employment,0.63714,1455,2233,0.61720,0.65709
1993,30-45 y.,Upper Secondary Level,Regular Part-Time Employment,0.12950,260,2233,0.11557,0.14343
1993,30-45 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.01838,38,2233,0.01281,0.02395
1993,30-45 y.,Upper Secondary Level,Not Employed,0.20972,480,2233,0.19283,0.22661
1993,30-45 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.72624,100,100,0.63841,0.81408
1993,30-45 y.,First Stage of Tertiary Education,Full-Time Employment,0.72265,231,310,0.67273,0.77257
1993,30-45 y.,First Stage of Tertiary Education,Regular Part-Time Employment,0.11476,37,310,0.07922,0.15029
1993,30-45 y.,First Stage of Tertiary Education,Not Employed,0.14197,42,310,0.10306,0.18089
1993,30-45 y.,Second Stage of Tertiary Education,Full-Time Employment,0.73633,620,791,0.70561,0.76706
1993,30-45 y.,Second Stage of Tertiary Education,Regular Part-Time Employment,0.12442,80,791,0.10140,0.14743
1993,30-45 y.,Second Stage of Tertiary Education,Not Employed,0.11472,91,791,0.09249,0.13694
1993,46-65 y.,Primary Level,Full-Time Employment,0.42110,117,264,0.36143,0.48078
1993,46-65 y.,Primary Level,Not Employed,0.54541,147,264,0.48523,0.60559
1993,46-65 y.,Lower Secondary Level,Full-Time Employment,0.29251,292,834,0.26162,0.32340
1993,46-65 y.,Lower Secondary Level,Regular Part-Time Employment,0.12446,90,834,0.10204,0.14688
1993,46-65 y.,Lower Secondary Level,Not Employed,0.56511,452,834,0.53145,0.59878
1993,46-65 y.,Upper Secondary Level,Full-Time Employment,0.47314,935,1948,0.45096,0.49532
1993,46-65 y.,Upper Secondary Level,Regular Part-Time Employment,0.07798,147,1948,0.06607,0.08989
1993,46-65 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02234,35,1948,0.01578,0.02890
1993,46-65 y.,Upper Secondary Level,Not Employed,0.42635,831,1948,0.40438,0.44832
1993,46-65 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.61003,33,33,0.44103,0.77902
1993,46-65 y.,First Stage of Tertiary Education,Full-Time Employment,0.57046,142,224,0.50549,0.63543
1993,46-65 y.,First Stage of Tertiary Education,Not Employed,0.33958,82,224,0.27742,0.40174
1993,46-65 y.,Second Stage of Tertiary Education,Full-Time Employment,0.66198,366,526,0.62152,0.70244
1993,46-65 y.,Second Stage of Tertiary Education,Not Employed,0.28030,160,526,0.24188,0.31872
1993,66 and older,Lower Secondary Level,Not Employed,0.98626,479,479,0.97582,0.99669
1993,66 and older,Upper Secondary Level,Not Employed,0.98899,720,720,0.98136,0.99662
1993,66 and older,First Stage of Tertiary Education,Not Employed,0.97143,84,84,0.93559,1.00727
1993,66 and older,Second Stage of Tertiary Education,Not Employed,0.94249,108,108,0.89837,0.98660
1994,17-29 y.,Pre-primary Level,Not Employed,0.96125,228,228,0.93614,0.98635
1994,17-29 y.,Primary Level,Not Employed,0.62817,62,62,0.50688,0.74945
1994,17-29 y.,Lower Secondary Level,Full-Time Employment,0.23599,209,739,0.20536,0.26663
1994,17-29 y.,Lower Secondary Level,Vocational Training,0.33503,242,739,0.30098,0.36909
1994,17-29 y.,Lower Secondary Level,Not Employed,0.38466,288,739,0.34956,0.41976
1994,17-29 y.,Upper Secondary Level,Full-Time Employment,0.54967,914,1654,0.52568,0.57365
1994,17-29 y.,Upper Secondary Level,Regular Part-Time Employment,0.04809,74,1654,0.03777,0.05840
1994,17-29 y.,Upper Secondary Level,Vocational Training,0.06885,112,1654,0.05665,0.08106
1994,17-29 y.,Upper Secondary Level,"Marginal, Irregular Part-Time Employment",0.02168,38,1654,0.01466,0.02870
1994,17-29 y.,Upper Secondary Level,Not Employed,0.31171,516,1654,0.28938,0.33404
1994,17-29 y.,Post-secondary Non-tertiary Level,Full-Time Employment,0.48164,80,151,0.40168,0.56160
1994,17-29 y.,Post-secondary Non-tertiary Level,Not Employed,0.35616,71,151,0.27953,0.43280
1994,17-29 y.,First Stage of Tertiary Education,Full-Time Employment,0.78773,79,79,0.69698,0.87848
