year,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Bavaria,Regular Part-Time Employment,0.08442,522,3641,0.07539,0.09345
2010,Bavaria,Vocational Training,0.02139,76,3641,0.01669,0.02609
2010,Bavaria,"Marginal, Irregular Part-Time Employment",0.04993,253,3641,0.04285,0.05700
2010,Bavaria,Not Employed,0.35120,1413,3641,0.33569,0.36671
2010,Berlin,Full-Time Employment,0.35038,345,921,0.31955,0.38121
2010,Berlin,Regular Part-Time Employment,0.08251,112,921,0.06473,0.10029
2010,Berlin,"Marginal, Irregular Part-Time Employment",0.04646,55,921,0.03286,0.06006
2010,Berlin,Not Employed,0.38194,409,921,0.35054,0.41333
2010,Brandenburg,Full-Time Employment,0.31944,353,948,0.28974,0.34913
2010,Brandenburg,Regular Part-Time Employment,0.06503,88,948,0.04932,0.08073
2010,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02495,40,948,0.01501,0.03488
2010,Brandenburg,Not Employed,0.44704,467,948,0.41537,0.47870
2010,Mecklenburg-Western Pomerania,Full-Time Employment,0.31269,221,582,0.27499,0.35039
2010,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.10276,62,582,0.07807,0.12745
2010,Mecklenburg-Western Pomerania,"Marginal, Irregular Part-Time Employment",0.04772,38,582,0.03039,0.06505
2010,Mecklenburg-Western Pomerania,Not Employed,0.39908,261,582,0.35926,0.43890
2010,Saxony,Full-Time Employment,0.34403,673,1690,0.32137,0.36668
2010,Saxony,Regular Part-Time Employment,0.08320,186,1690,0.07003,0.09637
2010,Saxony,Vocational Training,0.02199,36,1690,0.01500,0.02899
2010,Saxony,"Marginal, Irregular Part-Time Employment",0.03222,69,1690,0.02380,0.04064
2010,Saxony,Not Employed,0.39394,726,1690,0.37063,0.41724
2010,Saxony-Anhalt,Full-Time Employment,0.33218,364,857,0.30063,0.36374
2010,Saxony-Anhalt,Regular Part-Time Employment,0.07156,85,857,0.05430,0.08883
2010,Saxony-Anhalt,Not Employed,0.42062,408,857,0.38755,0.45369
2010,Thuringa,Full-Time Employment,0.34938,378,940,0.31889,0.37988
2010,Thuringa,Regular Part-Time Employment,0.08992,108,940,0.07162,0.10822
2010,Thuringa,"Marginal, Irregular Part-Time Employment",0.02731,38,940,0.01689,0.03774
2010,Thuringa,Not Employed,0.39363,416,940,0.36238,0.42488
2011,Schleswig-Holstein,Full-Time Employment,0.29822,342,978,0.26954,0.32691
2011,Schleswig-Holstein,Regular Part-Time Employment,0.08430,135,978,0.06688,0.10172
2011,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.04614,71,978,0.03298,0.05929
2011,Schleswig-Holstein,Not Employed,0.39559,430,978,0.36492,0.42625
2011,Hamburg,Full-Time Employment,0.37728,159,405,0.33002,0.42455
2011,Hamburg,Regular Part-Time Employment,0.07170,63,405,0.04654,0.09686
2011,Hamburg,Not Employed,0.39151,183,405,0.34391,0.43910
2011,Lower Saxony,Full-Time Employment,0.32089,950,2687,0.30324,0.33855
2011,Lower Saxony,Regular Part-Time Employment,0.09013,403,2687,0.07930,0.10096
2011,Lower Saxony,Vocational Training,0.01790,54,2687,0.01289,0.02291
2011,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04405,165,2687,0.03629,0.05181
2011,Lower Saxony,Not Employed,0.37099,1115,2687,0.35272,0.38925
2011,Bremen,Full-Time Employment,0.25448,58,182,0.19103,0.31794
2011,Bremen,Regular Part-Time Employment,0.07639,34,182,0.03769,0.11508
2011,Bremen,Not Employed,0.46073,90,182,0.38812,0.53335
2011,North Rhine-Westphalia,Full-Time Employment,0.30499,2050,5829,0.29317,0.31681
2011,North Rhine-Westphalia,Regular Part-Time Employment,0.09580,805,5829,0.08824,0.10335
2011,North Rhine-Westphalia,Vocational Training,0.01828,114,5829,0.01484,0.02172
2011,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05445,397,5829,0.04863,0.06028
2011,North Rhine-Westphalia,Not Employed,0.37119,2463,5829,0.35879,0.38360
2011,Hesse,Full-Time Employment,0.32809,767,1988,0.30745,0.34874
2011,Hesse,Regular Part-Time Employment,0.08711,303,1988,0.07472,0.09951
2011,Hesse,"Marginal, Irregular Part-Time Employment",0.05416,148,1988,0.04421,0.06411
2011,Hesse,Not Employed,0.33460,770,1988,0.31386,0.35535
2011,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32381,610,1633,0.30111,0.34652
2011,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.07392,212,1633,0.06123,0.08662
2011,"Rhineland-Palatinate, Saarland",Vocational Training,0.02182,46,1633,0.01473,0.02890
2011,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.04349,94,1633,0.03360,0.05339
2011,"Rhineland-Palatinate, Saarland",Not Employed,0.37125,671,1633,0.34781,0.39469
2011,Baden-Wuerttemberg,Full-Time Employment,0.35614,1431,3610,0.34052,0.37176
2011,Baden-Wuerttemberg,Regular Part-Time Employment,0.08411,520,3610,0.07505,0.09316
2011,Baden-Wuerttemberg,Vocational Training,0.02221,79,3610,0.01740,0.02702
2011,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.03679,210,3610,0.03065,0.04293
2011,Baden-Wuerttemberg,Not Employed,0.33354,1370,3610,0.31816,0.34892
2011,Bavaria,Full-Time Employment,0.35352,1744,4520,0.33958,0.36746
2011,Bavaria,Regular Part-Time Employment,0.09193,681,4520,0.08350,0.10035
2011,Bavaria,Vocational Training,0.02279,106,4520,0.01844,0.02714
2011,Bavaria,"Marginal, Irregular Part-Time Employment",0.04239,279,4520,0.03652,0.04827
2011,Bavaria,Not Employed,0.34152,1710,4520,0.32769,0.35534
2011,Berlin,Full-Time Employment,0.32777,383,1018,0.29892,0.35662
2011,Berlin,Regular Part-Time Employment,0.08926,142,1018,0.07173,0.10678
2011,Berlin,"Marginal, Irregular Part-Time Employment",0.04285,45,1018,0.03040,0.05530
2011,Berlin,Not Employed,0.39657,448,1018,0.36650,0.42663
2011,Brandenburg,Full-Time Employment,0.35159,436,1129,0.32373,0.37946
2011,Brandenburg,Regular Part-Time Employment,0.06210,111,1129,0.04801,0.07618
2011,Brandenburg,"Marginal, Irregular Part-Time Employment",0.03017,51,1129,0.02018,0.04015
2011,Brandenburg,Not Employed,0.41072,531,1129,0.38201,0.43943
2011,Mecklenburg-Western Pomerania,Full-Time Employment,0.30455,246,628,0.26853,0.34057
2011,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.09214,71,628,0.06950,0.11478
2011,Mecklenburg-Western Pomerania,Not Employed,0.41678,311,628,0.37819,0.45537
2011,Saxony,Full-Time Employment,0.36191,753,1833,0.33991,0.38392
2011,Saxony,Regular Part-Time Employment,0.08305,234,1833,0.07041,0.09568
2011,Saxony,"Marginal, Irregular Part-Time Employment",0.03199,65,1833,0.02393,0.04005
2011,Saxony,Not Employed,0.37379,781,1833,0.35163,0.39594
2011,Saxony-Anhalt,Full-Time Employment,0.35280,446,1086,0.32436,0.38123
2011,Saxony-Anhalt,Regular Part-Time Employment,0.04614,89,1086,0.03366,0.05862
2011,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.03349,48,1086,0.02278,0.04419
2011,Saxony-Anhalt,Not Employed,0.40283,503,1086,0.37364,0.43201
2011,Thuringa,Full-Time Employment,0.33633,438,1089,0.30826,0.36441
2011,Thuringa,Regular Part-Time Employment,0.08103,135,1089,0.06481,0.09724
2011,Thuringa,"Marginal, Irregular Part-Time Employment",0.03367,50,1089,0.02295,0.04439
2011,Thuringa,Not Employed,0.40014,466,1089,0.37103,0.42925
2012,Schleswig-Holstein,Full-Time Employment,0.26389,318,1004,0.23661,0.29117
2012,Schleswig-Holstein,Regular Part-Time Employment,0.09156,155,1004,0.07372,0.10941
2012,Schleswig-Holstein,Vocational Training,0.02830,31,1004,0.01804,0.03857
2012,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.05216,90,1004,0.03840,0.06592
2012,Schleswig-Holstein,Not Employed,0.41077,410,1004,0.38032,0.44122
2012,Hamburg,Full-Time Employment,0.35537,164,405,0.30870,0.40205
2012,Hamburg,Regular Part-Time Employment,0.05486,56,405,0.03265,0.07706
2012,Hamburg,Not Employed,0.40021,185,405,0.35244,0.44799
2012,Lower Saxony,Full-Time Employment,0.31689,931,2622,0.29908,0.33470
2012,Lower Saxony,Regular Part-Time Employment,0.09026,375,2622,0.07929,0.10123
2012,Lower Saxony,Vocational Training,0.01988,57,2622,0.01453,0.02522
2012,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04868,182,2622,0.04045,0.05692
2012,Lower Saxony,Not Employed,0.37158,1077,2622,0.35308,0.39008
2012,Bremen,Full-Time Employment,0.28335,60,183,0.21788,0.34882
2012,Bremen,Regular Part-Time Employment,0.06065,37,183,0.02597,0.09533
2012,Bremen,Not Employed,0.46228,86,183,0.38984,0.53471
2012,North Rhine-Westphalia,Full-Time Employment,0.31652,1998,5653,0.30439,0.32864
2012,North Rhine-Westphalia,Regular Part-Time Employment,0.09396,837,5653,0.08635,0.10156
2012,North Rhine-Westphalia,Vocational Training,0.01964,110,5653,0.01602,0.02326
2012,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05779,413,5653,0.05171,0.06388
2012,North Rhine-Westphalia,Not Employed,0.35551,2295,5653,0.34303,0.36799
2012,Hesse,Full-Time Employment,0.33602,746,1916,0.31486,0.35717
2012,Hesse,Regular Part-Time Employment,0.08981,284,1916,0.07701,0.10262
2012,Hesse,"Marginal, Irregular Part-Time Employment",0.04987,129,1916,0.04012,0.05962
2012,Hesse,Not Employed,0.33642,757,1916,0.31526,0.35758
2012,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.34528,601,1601,0.32198,0.36857
2012,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08303,227,1601,0.06951,0.09656
2012,"Rhineland-Palatinate, Saarland",Vocational Training,0.01638,33,1601,0.01016,0.02260
2012,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.04228,81,1601,0.03242,0.05214
2012,"Rhineland-Palatinate, Saarland",Not Employed,0.35847,659,1601,0.33497,0.38196
2012,Baden-Wuerttemberg,Full-Time Employment,0.35035,1344,3405,0.33432,0.36638
2012,Baden-Wuerttemberg,Regular Part-Time Employment,0.08963,491,3405,0.08004,0.09923
2012,Baden-Wuerttemberg,Vocational Training,0.02018,82,3405,0.01546,0.02491
2012,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04407,236,3405,0.03718,0.05097
2012,Baden-Wuerttemberg,Not Employed,0.33159,1252,3405,0.31578,0.34741
2012,Bavaria,Full-Time Employment,0.34858,1705,4453,0.33458,0.36258
2012,Bavaria,Regular Part-Time Employment,0.10239,694,4453,0.09348,0.11129
2012,Bavaria,Vocational Training,0.01958,124,4453,0.01551,0.02365
2012,Bavaria,"Marginal, Irregular Part-Time Employment",0.04448,293,4453,0.03843,0.05054
2012,Bavaria,Not Employed,0.33872,1637,4453,0.32481,0.35262
2012,Berlin,Full-Time Employment,0.33530,393,1046,0.30668,0.36393
2012,Berlin,Regular Part-Time Employment,0.08359,141,1046,0.06681,0.10037
2012,Berlin,"Marginal, Irregular Part-Time Employment",0.03412,50,1046,0.02311,0.04513
2012,Berlin,Not Employed,0.39579,462,1046,0.36614,0.42544
2012,Brandenburg,Full-Time Employment,0.34121,418,1080,0.31292,0.36950
2012,Brandenburg,Regular Part-Time Employment,0.06720,99,1080,0.05226,0.08213
2012,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02880,47,1080,0.01882,0.03878
2012,Brandenburg,Not Employed,0.41648,516,1080,0.38707,0.44590
2012,Mecklenburg-Western Pomerania,Full-Time Employment,0.31427,242,595,0.27694,0.35160
2012,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.07465,64,595,0.05351,0.09579
2012,Mecklenburg-Western Pomerania,Not Employed,0.41050,289,595,0.37094,0.45006
2012,Saxony,Full-Time Employment,0.34446,737,1870,0.32292,0.36601
2012,Saxony,Regular Part-Time Employment,0.08872,250,1870,0.07583,0.10161
2012,Saxony,Vocational Training,0.01769,35,1870,0.01172,0.02367
2012,Saxony,"Marginal, Irregular Part-Time Employment",0.03465,72,1870,0.02636,0.04294
2012,Saxony,Not Employed,0.38046,776,1870,0.35844,0.40247
2012,Saxony-Anhalt,Full-Time Employment,0.31731,405,1024,0.28879,0.34583
2012,Saxony-Anhalt,Regular Part-Time Employment,0.07156,112,1024,0.05576,0.08735
2012,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.04046,40,1024,0.02838,0.05253
2012,Saxony-Anhalt,Not Employed,0.42122,467,1024,0.39096,0.45147
2012,Thuringa,Full-Time Employment,0.33860,425,1072,0.31025,0.36694
2012,Thuringa,Regular Part-Time Employment,0.08055,125,1072,0.06425,0.09685
2012,Thuringa,"Marginal, Irregular Part-Time Employment",0.03243,49,1072,0.02182,0.04304
2012,Thuringa,Not Employed,0.40183,473,1072,0.37247,0.43119
2013,Schleswig-Holstein,Full-Time Employment,0.26559,350,1095,0.23942,0.29177
2013,Schleswig-Holstein,Regular Part-Time Employment,0.08679,158,1095,0.07011,0.10347
2013,Schleswig-Holstein,Vocational Training,0.01952,35,1095,0.01132,0.02771
2013,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.06491,98,1095,0.05031,0.07951
2013,Schleswig-Holstein,Not Employed,0.40821,454,1095,0.37908,0.43733
2013,Hamburg,Full-Time Employment,0.34996,213,556,0.31028,0.38964
2013,Hamburg,Regular Part-Time Employment,0.06931,79,556,0.04818,0.09044
2013,Hamburg,"Marginal, Irregular Part-Time Employment",0.04460,45,556,0.02742,0.06177
2013,Hamburg,Not Employed,0.40156,219,556,0.36078,0.44235
2013,Lower Saxony,Full-Time Employment,0.30361,1032,2964,0.28705,0.32016
2013,Lower Saxony,Regular Part-Time Employment,0.09888,411,2964,0.08813,0.10963
2013,Lower Saxony,Vocational Training,0.02736,98,2964,0.02149,0.03324
2013,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05178,233,2964,0.04380,0.05976
2013,Lower Saxony,Not Employed,0.37067,1190,2964,0.35328,0.38806
2013,Bremen,Full-Time Employment,0.26887,74,224,0.21068,0.32707
2013,Bremen,Regular Part-Time Employment,0.05756,41,224,0.02699,0.08813
2013,Bremen,Not Employed,0.46997,109,224,0.40446,0.53548
2013,North Rhine-Westphalia,Full-Time Employment,0.30892,2333,6517,0.29770,0.32014
2013,North Rhine-Westphalia,Regular Part-Time Employment,0.09659,957,6517,0.08942,0.10376
2013,North Rhine-Westphalia,Vocational Training,0.02285,187,6517,0.01922,0.02648
2013,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.05294,478,6517,0.04750,0.05838
2013,North Rhine-Westphalia,Not Employed,0.35785,2562,6517,0.34621,0.36949
2013,Hesse,Full-Time Employment,0.33472,855,2247,0.31520,0.35423
2013,Hesse,Regular Part-Time Employment,0.09224,355,2247,0.08027,0.10421
2013,Hesse,Vocational Training,0.01991,57,2247,0.01413,0.02568
2013,Hesse,"Marginal, Irregular Part-Time Employment",0.05667,165,2247,0.04711,0.06623
2013,Hesse,Not Employed,0.33965,815,2247,0.32006,0.35924
2013,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.32808,692,1802,0.30640,0.34977
2013,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08335,238,1802,0.07059,0.09612
2013,"Rhineland-Palatinate, Saarland",Vocational Training,0.02367,62,1802,0.01665,0.03069
2013,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05258,131,1802,0.04227,0.06289
2013,"Rhineland-Palatinate, Saarland",Not Employed,0.35847,679,1802,0.33633,0.38062
2013,Baden-Wuerttemberg,Full-Time Employment,0.33336,1543,3839,0.31845,0.34828
2013,Baden-Wuerttemberg,Regular Part-Time Employment,0.09420,570,3839,0.08495,0.10344
2013,Baden-Wuerttemberg,Vocational Training,0.02451,131,3839,0.01961,0.02940
2013,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.05152,273,3839,0.04453,0.05852
2013,Baden-Wuerttemberg,Not Employed,0.33680,1322,3839,0.32184,0.35175
2013,Bavaria,Full-Time Employment,0.34574,1970,4982,0.33253,0.35895
2013,Bavaria,Regular Part-Time Employment,0.09826,769,4982,0.08999,0.10653
2013,Bavaria,Vocational Training,0.01487,137,4982,0.01151,0.01823
2013,Bavaria,"Marginal, Irregular Part-Time Employment",0.04885,349,4982,0.04286,0.05483
2013,Bavaria,Not Employed,0.34143,1757,4982,0.32826,0.35460
2013,Berlin,Full-Time Employment,0.31735,418,1163,0.29058,0.34411
2013,Berlin,Regular Part-Time Employment,0.09750,174,1163,0.08044,0.11455
2013,Berlin,"Marginal, Irregular Part-Time Employment",0.05068,75,1163,0.03807,0.06329
2013,Berlin,Not Employed,0.37869,496,1163,0.35080,0.40658
2013,Brandenburg,Full-Time Employment,0.33218,401,1143,0.30486,0.35950
2013,Brandenburg,Regular Part-Time Employment,0.08144,123,1143,0.06558,0.09731
2013,Brandenburg,Vocational Training,0.01919,39,1143,0.01123,0.02715
2013,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02106,45,1143,0.01274,0.02939
2013,Brandenburg,Not Employed,0.41345,535,1143,0.38489,0.44201
2013,Mecklenburg-Western Pomerania,Full-Time Employment,0.29812,216,566,0.26040,0.33584
2013,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.10847,82,566,0.08282,0.13411
2013,Mecklenburg-Western Pomerania,Not Employed,0.39212,268,566,0.35186,0.43238
2013,Saxony,Full-Time Employment,0.37077,735,1808,0.34849,0.39304
2013,Saxony,Regular Part-Time Employment,0.08776,247,1808,0.07471,0.10081
2013,Saxony,Vocational Training,0.01894,39,1808,0.01265,0.02522
2013,Saxony,"Marginal, Irregular Part-Time Employment",0.03436,77,1808,0.02596,0.04275
2013,Saxony,Not Employed,0.35772,710,1808,0.33562,0.37982
2013,Saxony-Anhalt,Full-Time Employment,0.32207,420,1064,0.29398,0.35016
2013,Saxony-Anhalt,Regular Part-Time Employment,0.08337,116,1064,0.06675,0.09999
2013,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.04322,50,1064,0.03100,0.05545
2013,Saxony-Anhalt,Not Employed,0.42001,478,1064,0.39034,0.44968
2013,Thuringa,Full-Time Employment,0.34573,411,1034,0.31672,0.37473
2013,Thuringa,Regular Part-Time Employment,0.09861,136,1034,0.08043,0.11679
2013,Thuringa,"Marginal, Irregular Part-Time Employment",0.04122,52,1034,0.02909,0.05334
2013,Thuringa,Not Employed,0.37141,435,1034,0.34194,0.40087
2014,Schleswig-Holstein,Full-Time Employment,0.27757,307,927,0.24873,0.30641
2014,Schleswig-Holstein,Regular Part-Time Employment,0.09048,140,927,0.07200,0.10896
2014,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.06255,92,927,0.04696,0.07815
2014,Schleswig-Holstein,Not Employed,0.41288,388,927,0.38117,0.44459
2014,Hamburg,Full-Time Employment,0.35543,176,441,0.31071,0.40016
2014,Hamburg,Regular Part-Time Employment,0.06696,59,441,0.04360,0.09031
2014,Hamburg,"Marginal, Irregular Part-Time Employment",0.04176,34,441,0.02307,0.06045
2014,Hamburg,Not Employed,0.38215,172,441,0.33675,0.42756
2014,Lower Saxony,Full-Time Employment,0.31991,938,2660,0.30218,0.33764
2014,Lower Saxony,Regular Part-Time Employment,0.09116,338,2660,0.08022,0.10210
2014,Lower Saxony,Vocational Training,0.02695,89,2660,0.02079,0.03310
2014,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.04754,215,2660,0.03946,0.05563
2014,Lower Saxony,Not Employed,0.36491,1080,2660,0.34661,0.38321
2014,Bremen,Full-Time Employment,0.25006,59,195,0.18913,0.31100
2014,Bremen,Regular Part-Time Employment,0.07610,34,195,0.03879,0.11341
2014,Bremen,Not Employed,0.48422,102,195,0.41389,0.55454
2014,North Rhine-Westphalia,Full-Time Employment,0.30733,2035,5762,0.29541,0.31924
2014,North Rhine-Westphalia,Regular Part-Time Employment,0.10134,848,5762,0.09355,0.10914
2014,North Rhine-Westphalia,Vocational Training,0.01937,153,5762,0.01581,0.02292
2014,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.06299,481,5762,0.05672,0.06927
2014,North Rhine-Westphalia,Not Employed,0.35138,2245,5762,0.33906,0.36371
2014,Hesse,Full-Time Employment,0.31951,733,1936,0.29873,0.34028
2014,Hesse,Regular Part-Time Employment,0.10679,305,1936,0.09303,0.12055
2014,Hesse,Vocational Training,0.01864,48,1936,0.01261,0.02466
2014,Hesse,"Marginal, Irregular Part-Time Employment",0.06497,159,1936,0.05399,0.07595
2014,Hesse,Not Employed,0.34210,691,1936,0.32096,0.36324
2014,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.30837,597,1620,0.28587,0.33086
2014,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.09334,216,1620,0.07917,0.10751
2014,"Rhineland-Palatinate, Saarland",Vocational Training,0.02435,62,1620,0.01684,0.03186
2014,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.04974,118,1620,0.03915,0.06033
2014,"Rhineland-Palatinate, Saarland",Not Employed,0.36928,627,1620,0.34577,0.39279
2014,Baden-Wuerttemberg,Full-Time Employment,0.32643,1274,3295,0.31042,0.34245
2014,Baden-Wuerttemberg,Regular Part-Time Employment,0.09897,499,3295,0.08878,0.10917
2014,Baden-Wuerttemberg,Vocational Training,0.02775,100,3295,0.02214,0.03336
2014,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.05427,251,3295,0.04654,0.06201
2014,Baden-Wuerttemberg,Not Employed,0.33977,1171,3295,0.32360,0.35595
2014,Bavaria,Full-Time Employment,0.35154,1764,4487,0.33756,0.36551
2014,Bavaria,Regular Part-Time Employment,0.10127,706,4487,0.09245,0.11010
2014,Bavaria,Vocational Training,0.01979,142,4487,0.01571,0.02386
2014,Bavaria,"Marginal, Irregular Part-Time Employment",0.05830,320,4487,0.05144,0.06515
2014,Bavaria,Not Employed,0.32031,1555,4487,0.30665,0.33396
2014,Berlin,Full-Time Employment,0.32475,366,997,0.29567,0.35383
2014,Berlin,Regular Part-Time Employment,0.10006,139,997,0.08143,0.11870
2014,Berlin,"Marginal, Irregular Part-Time Employment",0.05658,68,997,0.04223,0.07093
2014,Berlin,Not Employed,0.35900,424,997,0.32921,0.38880
2014,Brandenburg,Full-Time Employment,0.31726,363,1041,0.28897,0.34554
2014,Brandenburg,Regular Part-Time Employment,0.06986,113,1041,0.05436,0.08535
2014,Brandenburg,Vocational Training,0.01962,32,1041,0.01119,0.02805
2014,Brandenburg,"Marginal, Irregular Part-Time Employment",0.02036,32,1041,0.01178,0.02894
2014,Brandenburg,Not Employed,0.43642,501,1041,0.40628,0.46656
2014,Mecklenburg-Western Pomerania,Full-Time Employment,0.31892,207,526,0.27905,0.35879
2014,Mecklenburg-Western Pomerania,Regular Part-Time Employment,0.10048,65,526,0.07476,0.12619
2014,Mecklenburg-Western Pomerania,Not Employed,0.39412,254,526,0.35232,0.43592
2014,Saxony,Full-Time Employment,0.37097,657,1633,0.34753,0.39441
2014,Saxony,Regular Part-Time Employment,0.09140,223,1633,0.07742,0.10539
2014,Saxony,Vocational Training,0.02683,35,1633,0.01899,0.03467
2014,Saxony,"Marginal, Irregular Part-Time Employment",0.03202,69,1633,0.02348,0.04056
2014,Saxony,Not Employed,0.34525,649,1633,0.32219,0.36832
2014,Saxony-Anhalt,Full-Time Employment,0.30253,362,958,0.27343,0.33163
2014,Saxony-Anhalt,Regular Part-Time Employment,0.07839,99,958,0.06136,0.09541
2014,Saxony-Anhalt,"Marginal, Irregular Part-Time Employment",0.04004,50,958,0.02762,0.05246
2014,Saxony-Anhalt,Not Employed,0.43522,447,958,0.40381,0.46663
2014,Thuringa,Full-Time Employment,0.31170,388,996,0.28292,0.34048
2014,Thuringa,Regular Part-Time Employment,0.09829,119,996,0.07979,0.11679
2014,Thuringa,"Marginal, Irregular Part-Time Employment",0.03818,56,996,0.02628,0.05009
2014,Thuringa,Not Employed,0.37769,433,996,0.34757,0.40782
2015,Schleswig-Holstein,Full-Time Employment,0.30263,298,885,0.27234,0.33291
2015,Schleswig-Holstein,Regular Part-Time Employment,0.10885,144,885,0.08832,0.12938
2015,Schleswig-Holstein,"Marginal, Irregular Part-Time Employment",0.05377,79,885,0.03890,0.06864
2015,Schleswig-Holstein,Not Employed,0.36954,364,885,0.33772,0.40136
2015,Hamburg,Full-Time Employment,0.34764,185,460,0.30407,0.39120
2015,Hamburg,Regular Part-Time Employment,0.07046,61,460,0.04705,0.09387
2015,Hamburg,"Marginal, Irregular Part-Time Employment",0.03757,32,460,0.02018,0.05497
2015,Hamburg,Not Employed,0.39377,182,460,0.34907,0.43847
2015,Lower Saxony,Full-Time Employment,0.31636,929,2666,0.29871,0.33402
2015,Lower Saxony,Regular Part-Time Employment,0.09961,378,2666,0.08824,0.11098
2015,Lower Saxony,Vocational Training,0.02829,91,2666,0.02200,0.03459
2015,Lower Saxony,"Marginal, Irregular Part-Time Employment",0.05688,200,2666,0.04809,0.06568
2015,Lower Saxony,Not Employed,0.35122,1068,2666,0.33310,0.36935
2015,Bremen,Full-Time Employment,0.22681,52,143,0.15793,0.29568
2015,Bremen,Not Employed,0.51401,91,143,0.43180,0.59621
2015,North Rhine-Westphalia,Full-Time Employment,0.29932,1974,5708,0.28744,0.31120
2015,North Rhine-Westphalia,Regular Part-Time Employment,0.09731,817,5708,0.08962,0.10500
2015,North Rhine-Westphalia,Vocational Training,0.02388,164,5708,0.01992,0.02784
2015,North Rhine-Westphalia,"Marginal, Irregular Part-Time Employment",0.06256,425,5708,0.05627,0.06884
2015,North Rhine-Westphalia,Not Employed,0.36116,2328,5708,0.34870,0.37362
2015,Hesse,Full-Time Employment,0.31764,727,1917,0.29679,0.33848
2015,Hesse,Regular Part-Time Employment,0.11778,321,1917,0.10334,0.13221
2015,Hesse,Vocational Training,0.02247,57,1917,0.01584,0.02911
2015,Hesse,"Marginal, Irregular Part-Time Employment",0.05446,138,1917,0.04430,0.06462
2015,Hesse,Not Employed,0.32186,674,1917,0.30094,0.34278
2015,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.33223,606,1648,0.30948,0.35498
2015,"Rhineland-Palatinate, Saarland",Regular Part-Time Employment,0.08274,199,1648,0.06944,0.09605
2015,"Rhineland-Palatinate, Saarland",Vocational Training,0.02613,50,1648,0.01842,0.03383
2015,"Rhineland-Palatinate, Saarland","Marginal, Irregular Part-Time Employment",0.05224,124,1648,0.04149,0.06299
2015,"Rhineland-Palatinate, Saarland",Not Employed,0.37357,669,1648,0.35021,0.39693
2015,Baden-Wuerttemberg,Full-Time Employment,0.34024,1306,3271,0.32400,0.35648
2015,Baden-Wuerttemberg,Regular Part-Time Employment,0.11041,520,3271,0.09966,0.12115
2015,Baden-Wuerttemberg,Vocational Training,0.01774,81,3271,0.01322,0.02227
2015,Baden-Wuerttemberg,"Marginal, Irregular Part-Time Employment",0.04629,246,3271,0.03909,0.05349
2015,Baden-Wuerttemberg,Not Employed,0.33851,1118,3271,0.32229,0.35473
2015,Bavaria,Full-Time Employment,0.35172,1775,4476,0.33773,0.36572
2015,Bavaria,Regular Part-Time Employment,0.10746,727,4476,0.09839,0.11653
2015,Bavaria,Vocational Training,0.02091,156,4476,0.01672,0.02510
2015,Bavaria,"Marginal, Irregular Part-Time Employment",0.05332,293,4476,0.04674,0.05990
2015,Bavaria,Not Employed,0.31628,1525,4476,0.30266,0.32991
2015,Berlin,Full-Time Employment,0.31095,364,989,0.28209,0.33981
