year,age_gr,bula_h,pgemplst,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.54475,61,97,0.44513,0.64437
1988,30-45 y.,Schleswig-Holstein,Not Employed,0.33333,36,97,0.23903,0.42763
1988,30-45 y.,Hamburg,Full-Time Employment,0.68554,41,41,0.54166,0.82943
1988,30-45 y.,Lower Saxony,Full-Time Employment,0.60071,157,262,0.54130,0.66013
1988,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.16569,43,262,0.12058,0.21079
1988,30-45 y.,Lower Saxony,Not Employed,0.20681,62,262,0.15767,0.25595
1988,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.60995,509,839,0.57692,0.64297
1988,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.10553,87,839,0.08473,0.12633
1988,30-45 y.,North Rhine-Westphalia,Not Employed,0.26383,243,839,0.23399,0.29366
1988,30-45 y.,Hesse,Full-Time Employment,0.63754,192,298,0.58286,0.69221
1988,30-45 y.,Hesse,Regular Part-Time Employment,0.11023,33,298,0.07461,0.14584
1988,30-45 y.,Hesse,Not Employed,0.22881,73,298,0.18104,0.27658
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.60668,97,155,0.52952,0.68383
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.32237,58,155,0.24855,0.39619
1988,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.63916,354,536,0.59847,0.67986
1988,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.11216,60,536,0.08542,0.13890
1988,30-45 y.,Baden-Wuerttemberg,Not Employed,0.20564,122,536,0.17139,0.23989
1988,30-45 y.,Bavaria,Full-Time Employment,0.65543,330,485,0.61309,0.69777
1988,30-45 y.,Bavaria,Regular Part-Time Employment,0.12315,56,485,0.09387,0.15242
1988,30-45 y.,Bavaria,Not Employed,0.17712,99,485,0.14310,0.21113
1988,30-45 y.,Berlin,Full-Time Employment,0.76131,68,68,0.65924,0.86339
1988,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.49491,51,90,0.39103,0.59878
1988,46-65 y.,Schleswig-Holstein,Not Employed,0.41567,39,90,0.31328,0.51806
1988,46-65 y.,Hamburg,Full-Time Employment,0.52252,31,31,0.34377,0.70126
1988,46-65 y.,Lower Saxony,Full-Time Employment,0.44737,162,311,0.39202,0.50272
1988,46-65 y.,Lower Saxony,Not Employed,0.45472,149,311,0.39929,0.51015
1988,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.43197,376,792,0.39745,0.46649
1988,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.06915,54,792,0.05147,0.08683
1988,46-65 y.,North Rhine-Westphalia,Not Employed,0.47523,362,792,0.44043,0.51003
1988,46-65 y.,Hesse,Full-Time Employment,0.46346,161,285,0.40546,0.52146
1988,46-65 y.,Hesse,Not Employed,0.41116,124,285,0.35393,0.46838
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.42667,116,237,0.36356,0.48977
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.48593,121,237,0.42217,0.54970
1988,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.52658,328,584,0.48605,0.56711
1988,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.12944,59,584,0.10220,0.15669
1988,46-65 y.,Baden-Wuerttemberg,Not Employed,0.33249,197,584,0.29425,0.37073
1988,46-65 y.,Bavaria,Full-Time Employment,0.49674,264,487,0.45229,0.54119
1988,46-65 y.,Bavaria,Regular Part-Time Employment,0.09141,46,487,0.06579,0.11703
1988,46-65 y.,Bavaria,Not Employed,0.38770,177,487,0.34438,0.43101
1988,46-65 y.,Berlin,Full-Time Employment,0.61993,68,104,0.52619,0.71367
1988,46-65 y.,Berlin,Not Employed,0.30553,36,104,0.21657,0.39449
1988,66 and older,Schleswig-Holstein,Not Employed,0.94091,31,31,0.85653,1.02529
1988,66 and older,Hamburg,Not Employed,0.96617,35,35,0.90540,1.02694
1988,66 and older,Lower Saxony,Not Employed,0.98919,120,120,0.97061,1.00777
1988,66 and older,Bremen,Not Employed,0.95726,31,31,0.88488,1.02964
1988,66 and older,North Rhine-Westphalia,Not Employed,0.96340,222,222,0.93865,0.98816
1988,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.96859,96,96,0.93351,1.00366
1988,66 and older,Baden-Wuerttemberg,Not Employed,0.95355,152,152,0.91998,0.98712
1988,66 and older,Bavaria,Not Employed,0.96155,175,175,0.93297,0.99012
1989,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.43942,35,35,0.27259,0.60625
1989,17-29 y.,Lower Saxony,Full-Time Employment,0.50323,137,279,0.44446,0.56201
1989,17-29 y.,Lower Saxony,Vocational Training,0.11874,39,279,0.08072,0.15677
1989,17-29 y.,Lower Saxony,Not Employed,0.34142,103,279,0.28568,0.39716
1989,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.40941,313,761,0.37445,0.44437
1989,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.04463,33,761,0.02995,0.05931
1989,17-29 y.,North Rhine-Westphalia,Vocational Training,0.13456,94,761,0.11030,0.15882
1989,17-29 y.,North Rhine-Westphalia,Not Employed,0.37988,321,761,0.34537,0.41439
1989,17-29 y.,Hesse,Full-Time Employment,0.42175,120,265,0.36218,0.48132
1989,17-29 y.,Hesse,Vocational Training,0.11563,36,265,0.07705,0.15420
1989,17-29 y.,Hesse,Not Employed,0.38424,109,265,0.32557,0.44292
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.46990,101,162,0.39280,0.54699
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.26545,61,162,0.19724,0.33366
1989,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.49306,279,521,0.45009,0.53603
1989,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.14786,78,521,0.11735,0.17837
1989,17-29 y.,Baden-Wuerttemberg,Not Employed,0.30444,164,521,0.26489,0.34399
1989,17-29 y.,Bavaria,Full-Time Employment,0.53024,245,450,0.48407,0.57640
1989,17-29 y.,Bavaria,Vocational Training,0.11918,63,450,0.08921,0.14915
1989,17-29 y.,Bavaria,Not Employed,0.28705,142,450,0.24521,0.32890
1989,17-29 y.,Berlin,Full-Time Employment,0.49967,44,44,0.35022,0.64911
1989,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.55407,54,87,0.44902,0.65913
1989,30-45 y.,Schleswig-Holstein,Not Employed,0.32086,33,87,0.22220,0.41952
1989,30-45 y.,Hamburg,Full-Time Employment,0.65584,39,39,0.50478,0.80690
1989,30-45 y.,Lower Saxony,Full-Time Employment,0.58336,146,244,0.52137,0.64535
1989,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.15422,36,244,0.10881,0.19963
1989,30-45 y.,Lower Saxony,Not Employed,0.23587,62,244,0.18249,0.28924
1989,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.63467,503,812,0.60153,0.66781
1989,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.09130,79,812,0.07148,0.11113
1989,30-45 y.,North Rhine-Westphalia,Not Employed,0.24843,230,812,0.21869,0.27817
1989,30-45 y.,Hesse,Full-Time Employment,0.66957,188,282,0.61458,0.72457
1989,30-45 y.,Hesse,Regular Part-Time Employment,0.10953,33,282,0.07301,0.14604
1989,30-45 y.,Hesse,Not Employed,0.17953,61,282,0.13465,0.22440
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.64860,99,146,0.57089,0.72630
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.26340,47,146,0.19171,0.33510
1989,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.65840,357,526,0.61784,0.69897
1989,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.11305,60,526,0.08596,0.14014
1989,30-45 y.,Baden-Wuerttemberg,Not Employed,0.18906,109,526,0.15556,0.22255
1989,30-45 y.,Bavaria,Full-Time Employment,0.66350,318,468,0.62065,0.70636
1989,30-45 y.,Bavaria,Regular Part-Time Employment,0.13988,65,468,0.10842,0.17134
1989,30-45 y.,Bavaria,Not Employed,0.16898,85,468,0.13499,0.20297
1989,30-45 y.,Berlin,Full-Time Employment,0.77789,70,70,0.67981,0.87597
1989,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.47830,47,86,0.37210,0.58450
1989,46-65 y.,Schleswig-Holstein,Not Employed,0.43318,39,86,0.32784,0.53853
1989,46-65 y.,Lower Saxony,Full-Time Employment,0.45182,157,305,0.39588,0.50777
1989,46-65 y.,Lower Saxony,Not Employed,0.45841,148,305,0.40240,0.51442
1989,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.44970,376,755,0.41419,0.48521
1989,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.05506,39,755,0.03878,0.07134
1989,46-65 y.,North Rhine-Westphalia,Not Employed,0.47946,340,755,0.44380,0.51512
1989,46-65 y.,Hesse,Full-Time Employment,0.44543,160,282,0.38732,0.50354
1989,46-65 y.,Hesse,Not Employed,0.41978,122,282,0.36207,0.47748
1989,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.42936,111,218,0.36350,0.49522
1989,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.45958,107,218,0.39328,0.52589
1989,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.50066,304,548,0.45876,0.54256
1989,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.12254,55,548,0.09506,0.15002
1989,46-65 y.,Baden-Wuerttemberg,Not Employed,0.34401,189,548,0.30420,0.38382
1989,46-65 y.,Bavaria,Full-Time Employment,0.47128,243,462,0.42571,0.51685
1989,46-65 y.,Bavaria,Regular Part-Time Employment,0.10380,44,462,0.07596,0.13165
1989,46-65 y.,Bavaria,Not Employed,0.40966,175,462,0.36477,0.45456
1989,46-65 y.,Berlin,Full-Time Employment,0.58044,62,103,0.48467,0.67621
1989,46-65 y.,Berlin,Not Employed,0.34882,41,103,0.25633,0.44131
1989,66 and older,Lower Saxony,Not Employed,0.97729,118,118,0.95029,1.00428
1989,66 and older,North Rhine-Westphalia,Not Employed,0.97694,226,226,0.95732,0.99655
1989,66 and older,Hesse,Not Employed,0.98251,102,102,0.95695,1.00808
1989,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.96406,83,83,0.92376,1.00435
1989,66 and older,Baden-Wuerttemberg,Not Employed,0.96054,155,155,0.92978,0.99129
1989,66 and older,Bavaria,Not Employed,0.94471,172,172,0.91046,0.97897
1990,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.42076,35,66,0.30074,0.54078
1990,17-29 y.,Schleswig-Holstein,Not Employed,0.38655,31,66,0.26817,0.50493
1990,17-29 y.,Lower Saxony,Full-Time Employment,0.50482,139,266,0.44462,0.56502
1990,17-29 y.,Lower Saxony,Vocational Training,0.10596,33,266,0.06890,0.14302
1990,17-29 y.,Lower Saxony,Not Employed,0.35387,94,266,0.29630,0.41145
1990,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.42285,299,690,0.38596,0.45973
1990,17-29 y.,North Rhine-Westphalia,Vocational Training,0.13110,96,690,0.10590,0.15630
1990,17-29 y.,North Rhine-Westphalia,Not Employed,0.38229,295,690,0.34601,0.41858
1990,17-29 y.,Hesse,Full-Time Employment,0.39593,113,253,0.33555,0.45631
1990,17-29 y.,Hesse,Vocational Training,0.16548,35,253,0.11960,0.21136
1990,17-29 y.,Hesse,Not Employed,0.37688,105,253,0.31705,0.43672
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.42444,86,151,0.34535,0.50354
1990,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.34005,65,151,0.26424,0.41586
1990,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.50223,279,508,0.45871,0.54575
1990,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.13965,68,508,0.10948,0.16982
1990,17-29 y.,Baden-Wuerttemberg,Not Employed,0.27629,161,508,0.23737,0.31522
1990,17-29 y.,Bavaria,Full-Time Employment,0.54456,254,442,0.49808,0.59104
1990,17-29 y.,Bavaria,Vocational Training,0.10122,50,442,0.07307,0.12937
1990,17-29 y.,Bavaria,Not Employed,0.28511,138,442,0.24297,0.32725
1990,17-29 y.,Berlin,Full-Time Employment,0.54532,89,140,0.46254,0.62810
1990,17-29 y.,Berlin,Not Employed,0.25559,51,140,0.18308,0.32811
1990,17-29 y.,Brandenburg,Full-Time Employment,0.59606,100,151,0.51753,0.67458
1990,17-29 y.,Brandenburg,Not Employed,0.28026,51,151,0.20839,0.35214
1990,17-29 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.62819,86,120,0.54136,0.71503
1990,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.21085,34,120,0.13756,0.28414
1990,17-29 y.,Saxony,Full-Time Employment,0.65283,200,299,0.59877,0.70688
1990,17-29 y.,Saxony,Vocational Training,0.09280,35,299,0.05986,0.12574
1990,17-29 y.,Saxony,Not Employed,0.19144,64,299,0.14677,0.23611
1990,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.63300,136,175,0.56138,0.70462
1990,17-29 y.,Saxony-Anhalt,Not Employed,0.19617,39,175,0.13716,0.25517
1990,17-29 y.,Thuringa,Full-Time Employment,0.61852,124,171,0.54550,0.69154
1990,17-29 y.,Thuringa,Not Employed,0.22959,47,171,0.16637,0.29281
1990,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.57626,43,43,0.42681,0.72571
1990,30-45 y.,Hamburg,Full-Time Employment,0.67295,34,34,0.51288,0.83301
1990,30-45 y.,Lower Saxony,Full-Time Employment,0.57512,143,241,0.51258,0.63766
1990,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.17430,37,241,0.12630,0.22229
1990,30-45 y.,Lower Saxony,Not Employed,0.22878,61,241,0.17563,0.28192
1990,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.64281,512,802,0.60962,0.67599
1990,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.10754,85,802,0.08609,0.12900
1990,30-45 y.,North Rhine-Westphalia,Not Employed,0.22641,205,802,0.19742,0.25539
1990,30-45 y.,Hesse,Full-Time Employment,0.69292,202,284,0.63917,0.74666
1990,30-45 y.,Hesse,Regular Part-Time Employment,0.11489,32,284,0.07774,0.15205
1990,30-45 y.,Hesse,Not Employed,0.16114,50,284,0.11831,0.20398
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.61902,103,146,0.53998,0.69807
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.22562,43,146,0.15758,0.29366
1990,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.65384,364,528,0.61322,0.69446
1990,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.12645,64,528,0.09808,0.15483
1990,30-45 y.,Baden-Wuerttemberg,Not Employed,0.17357,100,528,0.14124,0.20591
1990,30-45 y.,Bavaria,Full-Time Employment,0.63493,296,450,0.59040,0.67946
1990,30-45 y.,Bavaria,Regular Part-Time Employment,0.16086,70,450,0.12688,0.19484
1990,30-45 y.,Bavaria,Not Employed,0.17445,84,450,0.13935,0.20955
1990,30-45 y.,Berlin,Full-Time Employment,0.76654,160,160,0.70078,0.83229
1990,30-45 y.,Brandenburg,Full-Time Employment,0.87476,233,233,0.83217,0.91735
1990,30-45 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.82475,137,137,0.76085,0.88864
1990,30-45 y.,Saxony,Full-Time Employment,0.85813,379,430,0.82512,0.89115
1990,30-45 y.,Saxony,Regular Part-Time Employment,0.10359,51,430,0.07476,0.13243
1990,30-45 y.,Saxony-Anhalt,Full-Time Employment,0.84296,231,264,0.79898,0.88693
1990,30-45 y.,Saxony-Anhalt,Regular Part-Time Employment,0.11939,33,264,0.08020,0.15858
1990,30-45 y.,Thuringa,Full-Time Employment,0.84778,199,199,0.79774,0.89782
1990,46-65 y.,Schleswig-Holstein,Full-Time Employment,0.44280,45,83,0.33528,0.55031
1990,46-65 y.,Schleswig-Holstein,Not Employed,0.39517,38,83,0.28935,0.50099
1990,46-65 y.,Lower Saxony,Full-Time Employment,0.45284,155,303,0.39670,0.50898
1990,46-65 y.,Lower Saxony,Not Employed,0.44828,148,303,0.39219,0.50437
1990,46-65 y.,North Rhine-Westphalia,Full-Time Employment,0.46256,366,749,0.42682,0.49829
1990,46-65 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.07718,50,749,0.05806,0.09631
1990,46-65 y.,North Rhine-Westphalia,Not Employed,0.44453,333,749,0.40892,0.48014
1990,46-65 y.,Hesse,Full-Time Employment,0.45092,152,306,0.39507,0.50676
1990,46-65 y.,Hesse,Regular Part-Time Employment,0.11199,35,306,0.07659,0.14738
1990,46-65 y.,Hesse,Not Employed,0.41880,119,306,0.36343,0.47417
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.41718,99,207,0.34985,0.48452
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.48634,108,207,0.41808,0.55459
1990,46-65 y.,Baden-Wuerttemberg,Full-Time Employment,0.50224,284,532,0.45971,0.54477
1990,46-65 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.12591,60,532,0.09769,0.15412
1990,46-65 y.,Baden-Wuerttemberg,Not Employed,0.34715,188,532,0.30666,0.38764
1990,46-65 y.,Bavaria,Full-Time Employment,0.49771,251,453,0.45162,0.54381
1990,46-65 y.,Bavaria,Regular Part-Time Employment,0.09028,41,453,0.06386,0.11670
1990,46-65 y.,Bavaria,Not Employed,0.37877,161,453,0.33405,0.42349
1990,46-65 y.,Berlin,Full-Time Employment,0.58825,109,174,0.51491,0.66159
1990,46-65 y.,Berlin,Not Employed,0.31703,65,174,0.24769,0.38637
1990,46-65 y.,Brandenburg,Full-Time Employment,0.72774,160,198,0.66558,0.78989
1990,46-65 y.,Brandenburg,Not Employed,0.17450,38,198,0.12150,0.22750
1990,46-65 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.66633,108,108,0.57698,0.75567
1990,46-65 y.,Saxony,Full-Time Employment,0.61931,275,426,0.57315,0.66547
1990,46-65 y.,Saxony,Regular Part-Time Employment,0.14741,64,426,0.11371,0.18112
1990,46-65 y.,Saxony,Not Employed,0.23157,87,426,0.19146,0.27167
1990,46-65 y.,Saxony-Anhalt,Full-Time Employment,0.67687,154,199,0.61173,0.74202
1990,46-65 y.,Saxony-Anhalt,Not Employed,0.19963,45,199,0.14395,0.25530
1990,46-65 y.,Thuringa,Full-Time Employment,0.63287,147,196,0.56521,0.70052
1990,46-65 y.,Thuringa,Not Employed,0.23612,49,196,0.17651,0.29573
1990,66 and older,Lower Saxony,Not Employed,0.99320,117,117,0.97825,1.00816
1990,66 and older,North Rhine-Westphalia,Not Employed,0.97950,229,229,0.96110,0.99789
1990,66 and older,"Rhineland-Palatinate, Saarland",Not Employed,0.98427,89,89,0.95827,1.01027
1990,66 and older,Baden-Wuerttemberg,Not Employed,0.94483,153,153,0.90854,0.98113
1990,66 and older,Bavaria,Not Employed,0.96120,191,191,0.93373,0.98866
1990,66 and older,Berlin,Not Employed,0.98930,50,50,0.96049,1.01811
1990,66 and older,Brandenburg,Not Employed,0.96802,63,63,0.92423,1.01182
1990,66 and older,Mecklenburg-Western Pomerania,Not Employed,0.97140,33,33,0.91366,1.02915
1990,66 and older,Saxony,Not Employed,0.94877,131,131,0.91087,0.98667
1990,66 and older,Saxony-Anhalt,Not Employed,0.96433,89,89,0.92557,1.00308
1990,66 and older,Thuringa,Not Employed,0.95160,69,69,0.90059,1.00261
1991,17-29 y.,Schleswig-Holstein,Full-Time Employment,0.37170,32,32,0.20158,0.54183
1991,17-29 y.,Lower Saxony,Full-Time Employment,0.45989,133,267,0.40000,0.51978
1991,17-29 y.,Lower Saxony,Vocational Training,0.14099,40,267,0.09917,0.18281
1991,17-29 y.,Lower Saxony,Not Employed,0.32865,94,267,0.27221,0.38510
1991,17-29 y.,North Rhine-Westphalia,Full-Time Employment,0.41443,301,715,0.37829,0.45056
1991,17-29 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.04534,35,715,0.03008,0.06061
1991,17-29 y.,North Rhine-Westphalia,Vocational Training,0.14365,102,715,0.11792,0.16937
1991,17-29 y.,North Rhine-Westphalia,Not Employed,0.36676,277,715,0.33142,0.40211
1991,17-29 y.,Hesse,Full-Time Employment,0.46428,122,207,0.39618,0.53239
1991,17-29 y.,Hesse,Not Employed,0.33491,85,207,0.27046,0.39936
1991,17-29 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.54170,96,154,0.46275,0.62066
1991,17-29 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.31925,58,154,0.24538,0.39312
1991,17-29 y.,Baden-Wuerttemberg,Full-Time Employment,0.50260,271,514,0.45933,0.54586
1991,17-29 y.,Baden-Wuerttemberg,Vocational Training,0.15697,80,514,0.12549,0.18844
1991,17-29 y.,Baden-Wuerttemberg,Not Employed,0.27185,163,514,0.23335,0.31035
1991,17-29 y.,Bavaria,Full-Time Employment,0.50594,240,429,0.45858,0.55331
1991,17-29 y.,Bavaria,Vocational Training,0.11539,55,429,0.08512,0.14566
1991,17-29 y.,Bavaria,Not Employed,0.28667,134,429,0.24383,0.32951
1991,17-29 y.,Berlin,Full-Time Employment,0.49837,67,124,0.41000,0.58673
1991,17-29 y.,Berlin,Not Employed,0.30810,57,124,0.22651,0.38970
1991,17-29 y.,Brandenburg,Full-Time Employment,0.53385,77,122,0.44497,0.62274
1991,17-29 y.,Brandenburg,Not Employed,0.31032,45,122,0.22789,0.39275
1991,17-29 y.,Mecklenburg-Western Pomerania,Full-Time Employment,0.62280,69,105,0.52965,0.71596
1991,17-29 y.,Mecklenburg-Western Pomerania,Not Employed,0.26942,36,105,0.18415,0.35469
1991,17-29 y.,Saxony,Full-Time Employment,0.53582,141,266,0.47578,0.59587
1991,17-29 y.,Saxony,Vocational Training,0.10532,35,266,0.06836,0.14228
1991,17-29 y.,Saxony,Not Employed,0.31639,90,266,0.26040,0.37239
1991,17-29 y.,Saxony-Anhalt,Full-Time Employment,0.60861,111,159,0.53251,0.68471
1991,17-29 y.,Saxony-Anhalt,Not Employed,0.23874,48,159,0.17226,0.30521
1991,17-29 y.,Thuringa,Full-Time Employment,0.54456,98,153,0.46539,0.62373
1991,17-29 y.,Thuringa,Not Employed,0.34102,55,153,0.26566,0.41639
1991,30-45 y.,Schleswig-Holstein,Full-Time Employment,0.54465,45,45,0.39750,0.69180
1991,30-45 y.,Lower Saxony,Full-Time Employment,0.60453,147,238,0.54228,0.66678
1991,30-45 y.,Lower Saxony,Regular Part-Time Employment,0.15388,37,238,0.10794,0.19982
1991,30-45 y.,Lower Saxony,Not Employed,0.21088,54,238,0.15895,0.26282
1991,30-45 y.,North Rhine-Westphalia,Full-Time Employment,0.61606,505,804,0.58242,0.64970
1991,30-45 y.,North Rhine-Westphalia,Regular Part-Time Employment,0.12900,101,804,0.10582,0.15219
1991,30-45 y.,North Rhine-Westphalia,Not Employed,0.21836,198,804,0.18978,0.24693
1991,30-45 y.,Hesse,Full-Time Employment,0.63653,198,285,0.58058,0.69247
1991,30-45 y.,Hesse,Regular Part-Time Employment,0.14331,43,285,0.10256,0.18406
1991,30-45 y.,Hesse,Not Employed,0.17019,44,285,0.12648,0.21389
1991,30-45 y.,"Rhineland-Palatinate, Saarland",Full-Time Employment,0.59810,110,152,0.51990,0.67630
1991,30-45 y.,"Rhineland-Palatinate, Saarland",Not Employed,0.20355,42,152,0.13933,0.26777
1991,30-45 y.,Baden-Wuerttemberg,Full-Time Employment,0.64292,356,529,0.60205,0.68379
1991,30-45 y.,Baden-Wuerttemberg,Regular Part-Time Employment,0.13636,68,529,0.10709,0.16563
1991,30-45 y.,Baden-Wuerttemberg,Not Employed,0.17934,105,529,0.14661,0.21206
1991,30-45 y.,Bavaria,Full-Time Employment,0.66513,319,462,0.62204,0.70821
