year,pgisced97,quintil_oecd,plb0037_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.49501,513,588,0.45456,0.53546
2020,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.08648,75,588,0.06375,0.10922
2020,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.54665,804,913,0.51434,0.57896
2020,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.07979,109,913,0.06221,0.09738
2020,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.56187,1482,1584,0.53743,0.58632
2020,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.04593,102,1584,0.03561,0.05624
2021,Primary Level,1st Quintile,Permanent job,0.25035,139,246,0.19610,0.30460
2021,Primary Level,1st Quintile,Temporary job,0.11595,107,246,0.07586,0.15605
2021,Lower Secondary Level,1st Quintile,Permanent job,0.25131,188,300,0.20214,0.30048
2021,Lower Secondary Level,1st Quintile,Temporary job,0.08535,112,300,0.05368,0.11702
2021,Lower Secondary Level,2nd Quintile,Permanent job,0.26102,122,171,0.19500,0.32705
2021,Lower Secondary Level,2nd Quintile,Temporary job,0.09607,49,171,0.05177,0.14037
2021,Lower Secondary Level,3rd Quintile,Permanent job,0.33740,75,112,0.24944,0.42536
2021,Lower Secondary Level,3rd Quintile,Temporary job,0.10131,37,112,0.04517,0.15744
2021,Lower Secondary Level,4th Quintile,Permanent job,0.44942,57,57,0.31913,0.57970
2021,Lower Secondary Level,5th Quintile,Permanent job,0.38485,35,35,0.22130,0.54840
2021,Upper Secondary Level,1st Quintile,Permanent job,0.25897,499,711,0.22674,0.29119
2021,Upper Secondary Level,1st Quintile,Temporary job,0.09723,212,711,0.07544,0.11902
2021,Upper Secondary Level,2nd Quintile,Permanent job,0.43541,769,885,0.40273,0.46810
2021,Upper Secondary Level,2nd Quintile,Temporary job,0.05765,116,885,0.04229,0.07302
2021,Upper Secondary Level,3rd Quintile,Permanent job,0.48708,771,867,0.45379,0.52037
2021,Upper Secondary Level,3rd Quintile,Temporary job,0.04678,96,867,0.03272,0.06084
2021,Upper Secondary Level,4th Quintile,Permanent job,0.55028,674,749,0.51463,0.58593
2021,Upper Secondary Level,4th Quintile,Temporary job,0.06373,75,749,0.04622,0.08123
2021,Upper Secondary Level,5th Quintile,Permanent job,0.49567,505,570,0.45458,0.53675
2021,Upper Secondary Level,5th Quintile,Temporary job,0.05089,65,570,0.03283,0.06894
2021,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.34925,115,164,0.27607,0.42244
2021,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.16502,49,164,0.10804,0.22201
2021,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.65677,222,222,0.59417,0.71937
2021,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.73790,253,253,0.68360,0.79219
2021,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.75358,226,226,0.69727,0.80988
2021,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.66074,174,174,0.59019,0.73129
2021,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.31782,63,63,0.20191,0.43372
2021,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.65248,118,118,0.56619,0.73876
2021,First Stage of Tertiary Education,4th Quintile,Permanent job,0.59740,129,129,0.51244,0.68236
2021,First Stage of Tertiary Education,5th Quintile,Permanent job,0.63863,147,147,0.56071,0.71656
2021,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.20165,212,363,0.16032,0.24298
2021,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.19128,151,363,0.15077,0.23180
2021,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.43065,322,395,0.38175,0.47954
2021,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.12447,73,395,0.09188,0.15707
2021,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.50033,448,515,0.45710,0.54355
2021,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.10526,67,515,0.07872,0.13179
2021,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.59642,666,755,0.56140,0.63144
2021,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.07841,89,755,0.05922,0.09759
2021,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.58602,1137,1203,0.55817,0.61386
2021,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.03273,66,1203,0.02267,0.04279
2022,Primary Level,1st Quintile,Permanent job,0.24717,105,176,0.18326,0.31108
2022,Primary Level,1st Quintile,Temporary job,0.11579,71,176,0.06838,0.16320
2022,Primary Level,2nd Quintile,Permanent job,0.31209,40,40,0.16667,0.45752
2022,Lower Secondary Level,1st Quintile,Permanent job,0.18394,165,262,0.13694,0.23095
2022,Lower Secondary Level,1st Quintile,Temporary job,0.09568,97,262,0.06000,0.13137
2022,Lower Secondary Level,2nd Quintile,Permanent job,0.24634,108,145,0.17597,0.31672
2022,Lower Secondary Level,2nd Quintile,Temporary job,0.05510,37,145,0.01783,0.09237
2022,Lower Secondary Level,3rd Quintile,Permanent job,0.28029,67,101,0.19225,0.36832
2022,Lower Secondary Level,3rd Quintile,Temporary job,0.09102,34,101,0.03464,0.14740
2022,Lower Secondary Level,4th Quintile,Permanent job,0.42694,41,41,0.27365,0.58023
2022,Upper Secondary Level,1st Quintile,Permanent job,0.24514,486,653,0.21212,0.27816
2022,Upper Secondary Level,1st Quintile,Temporary job,0.07825,167,653,0.05764,0.09887
2022,Upper Secondary Level,2nd Quintile,Permanent job,0.40465,755,860,0.37183,0.43747
2022,Upper Secondary Level,2nd Quintile,Temporary job,0.05399,105,860,0.03888,0.06910
2022,Upper Secondary Level,3rd Quintile,Permanent job,0.44776,683,750,0.41215,0.48337
2022,Upper Secondary Level,3rd Quintile,Temporary job,0.03208,67,750,0.01946,0.04471
2022,Upper Secondary Level,4th Quintile,Permanent job,0.48029,598,675,0.44257,0.51801
2022,Upper Secondary Level,4th Quintile,Temporary job,0.04767,77,675,0.03158,0.06375
2022,Upper Secondary Level,5th Quintile,Permanent job,0.44460,447,501,0.40104,0.48816
2022,Upper Secondary Level,5th Quintile,Temporary job,0.04036,54,501,0.02311,0.05761
2022,Post-secondary Non-tertiary Level,1st Quintile,Permanent job,0.41632,121,164,0.34065,0.49200
2022,Post-secondary Non-tertiary Level,1st Quintile,Temporary job,0.14485,43,164,0.09082,0.19888
2022,Post-secondary Non-tertiary Level,2nd Quintile,Permanent job,0.55993,193,193,0.48972,0.63015
2022,Post-secondary Non-tertiary Level,3rd Quintile,Permanent job,0.75838,242,242,0.70434,0.81243
2022,Post-secondary Non-tertiary Level,4th Quintile,Permanent job,0.73508,222,222,0.67690,0.79326
2022,Post-secondary Non-tertiary Level,5th Quintile,Permanent job,0.68669,163,163,0.61526,0.75812
2022,First Stage of Tertiary Education,1st Quintile,Permanent job,0.26459,33,33,0.11175,0.41743
2022,First Stage of Tertiary Education,2nd Quintile,Permanent job,0.35182,67,67,0.23661,0.46704
2022,First Stage of Tertiary Education,3rd Quintile,Permanent job,0.46406,104,104,0.36775,0.56037
2022,First Stage of Tertiary Education,4th Quintile,Permanent job,0.61056,132,132,0.52706,0.69407
2022,First Stage of Tertiary Education,5th Quintile,Permanent job,0.52971,129,129,0.44324,0.61618
2022,Second Stage of Tertiary Education,1st Quintile,Permanent job,0.28385,208,320,0.23437,0.33332
2022,Second Stage of Tertiary Education,1st Quintile,Temporary job,0.13219,112,320,0.09502,0.16936
2022,Second Stage of Tertiary Education,2nd Quintile,Permanent job,0.38504,267,327,0.33221,0.43786
2022,Second Stage of Tertiary Education,2nd Quintile,Temporary job,0.07989,60,327,0.05046,0.10932
2022,Second Stage of Tertiary Education,3rd Quintile,Permanent job,0.45852,464,524,0.41581,0.50122
2022,Second Stage of Tertiary Education,3rd Quintile,Temporary job,0.07027,60,524,0.04836,0.09218
2022,Second Stage of Tertiary Education,4th Quintile,Permanent job,0.56835,732,817,0.53436,0.60233
2022,Second Stage of Tertiary Education,4th Quintile,Temporary job,0.08063,85,817,0.06195,0.09932
2022,Second Stage of Tertiary Education,5th Quintile,Permanent job,0.52950,1050,1121,0.50027,0.55874
2022,Second Stage of Tertiary Education,5th Quintile,Temporary job,0.03218,71,1121,0.02185,0.04252
