"ple0055","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"6","1996","4","Städtischer Raum","","","",""
"6","1996","4","Ländlicher Raum","","","",""
"6","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"6","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"7","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"7","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","4","","",""
"7","1996","2","Städtischer Raum","","","",""
"7","1996","2","Ländlicher Raum","2","","",""
"7","1996","3","Städtischer Raum","1","","",""
"7","1996","3","Ländlicher Raum","2","","",""
"7","1996","4","Städtischer Raum","","","",""
"7","1996","4","Ländlicher Raum","","","",""
"7","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"7","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"8","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"8","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"8","1996","2","Städtischer Raum","","","",""
"8","1996","2","Ländlicher Raum","","","",""
"8","1996","3","Städtischer Raum","","","",""
"8","1996","3","Ländlicher Raum","","","",""
"8","1996","4","Städtischer Raum","","","",""
"8","1996","4","Ländlicher Raum","","","",""
"8","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"8","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"9","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"9","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"9","1996","2","Städtischer Raum","","","",""
"9","1996","2","Ländlicher Raum","","","",""
"9","1996","3","Städtischer Raum","","","",""
"9","1996","3","Ländlicher Raum","","","",""
"9","1996","4","Städtischer Raum","","","",""
"9","1996","4","Ländlicher Raum","1","","",""
"9","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"9","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"10","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"10","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"10","1996","2","Städtischer Raum","","","",""
"10","1996","2","Ländlicher Raum","2","","",""
"10","1996","3","Städtischer Raum","1","","",""
"10","1996","3","Ländlicher Raum","","","",""
"10","1996","4","Städtischer Raum","","","",""
"10","1996","4","Ländlicher Raum","","","",""
"10","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"10","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"11","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"11","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"11","1996","2","Städtischer Raum","","","",""
"11","1996","2","Ländlicher Raum","","","",""
"11","1996","3","Städtischer Raum","","","",""
"11","1996","3","Ländlicher Raum","","","",""
"11","1996","4","Städtischer Raum","","","",""
"11","1996","4","Ländlicher Raum","","","",""
"11","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"11","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"12","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"12","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"12","1996","2","Städtischer Raum","1","","",""
"12","1996","2","Ländlicher Raum","","","",""
"12","1996","3","Städtischer Raum","","","",""
"12","1996","3","Ländlicher Raum","","","",""
"12","1996","4","Städtischer Raum","","","",""
"12","1996","4","Ländlicher Raum","","","",""
"12","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"12","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"13","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"13","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"13","1996","2","Städtischer Raum","","","",""
"13","1996","2","Ländlicher Raum","","","",""
"13","1996","3","Städtischer Raum","","","",""
"13","1996","3","Ländlicher Raum","","","",""
"13","1996","4","Städtischer Raum","","","",""
"13","1996","4","Ländlicher Raum","","","",""
"13","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"13","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"14","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","2","","",""
"14","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"14","1996","2","Städtischer Raum","","","",""
"14","1996","2","Ländlicher Raum","2","","",""
"14","1996","3","Städtischer Raum","","","",""
"14","1996","3","Ländlicher Raum","","","",""
"14","1996","4","Städtischer Raum","","","",""
"14","1996","4","Ländlicher Raum","","","",""
"14","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"14","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"15","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"15","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"15","1996","2","Städtischer Raum","1","","",""
"15","1996","2","Ländlicher Raum","1","","",""
"15","1996","3","Städtischer Raum","","","",""
"15","1996","3","Ländlicher Raum","","","",""
"15","1996","4","Städtischer Raum","","","",""
"15","1996","4","Ländlicher Raum","","","",""
"15","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"15","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"16","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"16","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"16","1996","2","Städtischer Raum","","","",""
"16","1996","2","Ländlicher Raum","","","",""
"16","1996","3","Städtischer Raum","","","",""
"16","1996","3","Ländlicher Raum","","","",""
"16","1996","4","Städtischer Raum","","","",""
"16","1996","4","Ländlicher Raum","","","",""
"16","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"16","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"17","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"17","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","1","","",""
"17","1996","2","Städtischer Raum","","","",""
"17","1996","2","Ländlicher Raum","","","",""
"17","1996","3","Städtischer Raum","","","",""
"17","1996","3","Ländlicher Raum","","","",""
"17","1996","4","Städtischer Raum","","","",""
"17","1996","4","Ländlicher Raum","","","",""
"17","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"17","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"18","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"18","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"18","1996","2","Städtischer Raum","","","",""
"18","1996","2","Ländlicher Raum","","","",""
"18","1996","3","Städtischer Raum","","","",""
"18","1996","3","Ländlicher Raum","","","",""
"18","1996","4","Städtischer Raum","","","",""
"18","1996","4","Ländlicher Raum","","","",""
"18","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"18","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"19","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"19","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"19","1996","2","Städtischer Raum","","","",""
"19","1996","2","Ländlicher Raum","","","",""
"19","1996","3","Städtischer Raum","","","",""
"19","1996","3","Ländlicher Raum","","","",""
"19","1996","4","Städtischer Raum","","","",""
"19","1996","4","Ländlicher Raum","","","",""
"19","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"19","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"20","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"20","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"20","1996","2","Städtischer Raum","","","",""
"20","1996","2","Ländlicher Raum","","","",""
"20","1996","3","Städtischer Raum","","","",""
"20","1996","3","Ländlicher Raum","","","",""
"20","1996","4","Städtischer Raum","","","",""
"20","1996","4","Ländlicher Raum","","","",""
"20","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"20","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"21","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"21","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"21","1996","2","Städtischer Raum","","","",""
"21","1996","2","Ländlicher Raum","","","",""
"21","1996","3","Städtischer Raum","","","",""
"21","1996","3","Ländlicher Raum","","","",""
"21","1996","4","Städtischer Raum","","","",""
"21","1996","4","Ländlicher Raum","","","",""
"21","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"21","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"22","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"22","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"22","1996","2","Städtischer Raum","","","",""
"22","1996","2","Ländlicher Raum","","","",""
"22","1996","3","Städtischer Raum","","","",""
"22","1996","3","Ländlicher Raum","","","",""
"22","1996","4","Städtischer Raum","","","",""
"22","1996","4","Ländlicher Raum","","","",""
"22","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"22","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"23","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"23","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"23","1996","2","Städtischer Raum","","","",""
"23","1996","2","Ländlicher Raum","","","",""
"23","1996","3","Städtischer Raum","","","",""
"23","1996","3","Ländlicher Raum","","","",""
"23","1996","4","Städtischer Raum","","","",""
"23","1996","4","Ländlicher Raum","","","",""
"23","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"23","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"24","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"24","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"24","1996","2","Städtischer Raum","","","",""
"24","1996","2","Ländlicher Raum","","","",""
"24","1996","3","Städtischer Raum","","","",""
"24","1996","3","Ländlicher Raum","","","",""
"24","1996","4","Städtischer Raum","","","",""
"24","1996","4","Ländlicher Raum","","","",""
"24","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"24","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"25","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"25","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"25","1996","2","Städtischer Raum","","","",""
"25","1996","2","Ländlicher Raum","","","",""
"25","1996","3","Städtischer Raum","","","",""
"25","1996","3","Ländlicher Raum","","","",""
"25","1996","4","Städtischer Raum","","","",""
"25","1996","4","Ländlicher Raum","","","",""
"25","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"25","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"26","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"26","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"26","1996","2","Städtischer Raum","","","",""
"26","1996","2","Ländlicher Raum","","","",""
"26","1996","3","Städtischer Raum","","","",""
"26","1996","3","Ländlicher Raum","","","",""
"26","1996","4","Städtischer Raum","","","",""
"26","1996","4","Ländlicher Raum","","","",""
"26","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"26","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"28","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"28","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"28","1996","2","Städtischer Raum","","","",""
"28","1996","2","Ländlicher Raum","","","",""
"28","1996","3","Städtischer Raum","","","",""
"28","1996","3","Ländlicher Raum","","","",""
"28","1996","4","Städtischer Raum","1","","",""
"28","1996","4","Ländlicher Raum","","","",""
"28","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"28","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"30","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"30","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"30","1996","2","Städtischer Raum","1","","",""
"30","1996","2","Ländlicher Raum","","","",""
"30","1996","3","Städtischer Raum","","","",""
"30","1996","3","Ländlicher Raum","","","",""
"30","1996","4","Städtischer Raum","","","",""
"30","1996","4","Ländlicher Raum","","","",""
"30","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"30","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"32","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"32","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"32","1996","2","Städtischer Raum","","","",""
"32","1996","2","Ländlicher Raum","","","",""
"32","1996","3","Städtischer Raum","","","",""
"32","1996","3","Ländlicher Raum","","","",""
"32","1996","4","Städtischer Raum","","","",""
"32","1996","4","Ländlicher Raum","","","",""
"32","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"32","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"35","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"35","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"35","1996","2","Städtischer Raum","","","",""
"35","1996","2","Ländlicher Raum","1","","",""
"35","1996","3","Städtischer Raum","","","",""
"35","1996","3","Ländlicher Raum","","","",""
"35","1996","4","Städtischer Raum","","","",""
"35","1996","4","Ländlicher Raum","","","",""
"35","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"35","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"36","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"36","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"36","1996","2","Städtischer Raum","","","",""
"36","1996","2","Ländlicher Raum","","","",""
"36","1996","3","Städtischer Raum","","","",""
"36","1996","3","Ländlicher Raum","","","",""
"36","1996","4","Städtischer Raum","","","",""
"36","1996","4","Ländlicher Raum","","","",""
"36","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"36","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"40","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"40","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"40","1996","2","Städtischer Raum","","","",""
"40","1996","2","Ländlicher Raum","","","",""
"40","1996","3","Städtischer Raum","","","",""
"40","1996","3","Ländlicher Raum","","","",""
"40","1996","4","Städtischer Raum","","","",""
"40","1996","4","Ländlicher Raum","","","",""
"40","1996","5 Einkommensstärkstes Quintil","Städtischer Raum","","","",""
"40","1996","5 Einkommensstärkstes Quintil","Ländlicher Raum","","","",""
"42","1996","1 Einkommensschwächstes Quintil","Städtischer Raum","","","",""
"42","1996","1 Einkommensschwächstes Quintil","Ländlicher Raum","","","",""
"42","1996","2","Städtischer Raum","","","",""
"42","1996","2","Ländlicher Raum","","","",""
"42","1996","3","Städtischer Raum","","","",""
