"ple0055","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"64","1986","indirekter Migrationshintergrund","","","",""
"64","1986","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1986","kein Migrationshintergrund","","","",""
"65","1986","direkter Migrationshintergrund","","","",""
"65","1986","indirekter Migrationshintergrund","","","",""
"65","1986","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1986","kein Migrationshintergrund","","","",""
"90","1986","direkter Migrationshintergrund","","","",""
"90","1986","indirekter Migrationshintergrund","","","",""
"90","1986","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1986","kein Migrationshintergrund","","","",""
"98","1986","direkter Migrationshintergrund","","","",""
"98","1986","indirekter Migrationshintergrund","","","",""
"98","1986","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1986","kein Migrationshintergrund","","","",""
"100","1986","direkter Migrationshintergrund","","","",""
"100","1986","indirekter Migrationshintergrund","","","",""
"100","1986","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1987","kein Migrationshintergrund","2","","",""
"0","1987","direkter Migrationshintergrund","1","","",""
"0","1987","indirekter Migrationshintergrund","","","",""
"0","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1987","kein Migrationshintergrund","676","0.798712931853927","0.771565460918273","0.825860402789582"
"1","1987","direkter Migrationshintergrund","252","0.757834684926203","0.709358250046621","0.806311119805786"
"1","1987","indirekter Migrationshintergrund","11","","",""
"1","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1987","kein Migrationshintergrund","99","0.126354611029749","0.10385944391648","0.148849778143018"
"2","1987","direkter Migrationshintergrund","33","0.167051275945254","0.124840678820939","0.209261873069568"
"2","1987","indirekter Migrationshintergrund","4","","",""
"2","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"3","1987","kein Migrationshintergrund","23","","",""
"3","1987","direkter Migrationshintergrund","7","","",""
"3","1987","indirekter Migrationshintergrund","1","","",""
"3","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"4","1987","kein Migrationshintergrund","9","","",""
"4","1987","direkter Migrationshintergrund","1","","",""
"4","1987","indirekter Migrationshintergrund","","","",""
"4","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"5","1987","kein Migrationshintergrund","5","","",""
"5","1987","direkter Migrationshintergrund","1","","",""
"5","1987","indirekter Migrationshintergrund","","","",""
"5","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"6","1987","kein Migrationshintergrund","5","","",""
"6","1987","direkter Migrationshintergrund","1","","",""
"6","1987","indirekter Migrationshintergrund","","","",""
"6","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"7","1987","kein Migrationshintergrund","5","","",""
"7","1987","direkter Migrationshintergrund","1","","",""
"7","1987","indirekter Migrationshintergrund","","","",""
"7","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"8","1987","kein Migrationshintergrund","1","","",""
"8","1987","direkter Migrationshintergrund","","","",""
"8","1987","indirekter Migrationshintergrund","","","",""
"8","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"9","1987","kein Migrationshintergrund","","","",""
"9","1987","direkter Migrationshintergrund","","","",""
"9","1987","indirekter Migrationshintergrund","","","",""
"9","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"10","1987","kein Migrationshintergrund","","","",""
"10","1987","direkter Migrationshintergrund","","","",""
"10","1987","indirekter Migrationshintergrund","","","",""
"10","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"11","1987","kein Migrationshintergrund","1","","",""
"11","1987","direkter Migrationshintergrund","1","","",""
"11","1987","indirekter Migrationshintergrund","","","",""
"11","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"12","1987","kein Migrationshintergrund","2","","",""
"12","1987","direkter Migrationshintergrund","","","",""
"12","1987","indirekter Migrationshintergrund","","","",""
"12","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"13","1987","kein Migrationshintergrund","1","","",""
"13","1987","direkter Migrationshintergrund","1","","",""
"13","1987","indirekter Migrationshintergrund","","","",""
"13","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"14","1987","kein Migrationshintergrund","3","","",""
"14","1987","direkter Migrationshintergrund","1","","",""
"14","1987","indirekter Migrationshintergrund","","","",""
"14","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"15","1987","kein Migrationshintergrund","1","","",""
"15","1987","direkter Migrationshintergrund","","","",""
"15","1987","indirekter Migrationshintergrund","","","",""
"15","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"16","1987","kein Migrationshintergrund","1","","",""
"16","1987","direkter Migrationshintergrund","","","",""
"16","1987","indirekter Migrationshintergrund","","","",""
"16","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"17","1987","kein Migrationshintergrund","","","",""
"17","1987","direkter Migrationshintergrund","","","",""
"17","1987","indirekter Migrationshintergrund","","","",""
"17","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"18","1987","kein Migrationshintergrund","","","",""
"18","1987","direkter Migrationshintergrund","","","",""
"18","1987","indirekter Migrationshintergrund","","","",""
"18","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"19","1987","kein Migrationshintergrund","","","",""
"19","1987","direkter Migrationshintergrund","","","",""
"19","1987","indirekter Migrationshintergrund","","","",""
"19","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"20","1987","kein Migrationshintergrund","1","","",""
"20","1987","direkter Migrationshintergrund","","","",""
"20","1987","indirekter Migrationshintergrund","","","",""
"20","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"21","1987","kein Migrationshintergrund","","","",""
"21","1987","direkter Migrationshintergrund","","","",""
"21","1987","indirekter Migrationshintergrund","","","",""
"21","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"22","1987","kein Migrationshintergrund","","","",""
"22","1987","direkter Migrationshintergrund","","","",""
"22","1987","indirekter Migrationshintergrund","","","",""
"22","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"23","1987","kein Migrationshintergrund","","","",""
"23","1987","direkter Migrationshintergrund","","","",""
"23","1987","indirekter Migrationshintergrund","","","",""
"23","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"24","1987","kein Migrationshintergrund","","","",""
"24","1987","direkter Migrationshintergrund","","","",""
"24","1987","indirekter Migrationshintergrund","","","",""
"24","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"25","1987","kein Migrationshintergrund","","","",""
"25","1987","direkter Migrationshintergrund","","","",""
"25","1987","indirekter Migrationshintergrund","","","",""
"25","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"26","1987","kein Migrationshintergrund","","","",""
"26","1987","direkter Migrationshintergrund","","","",""
"26","1987","indirekter Migrationshintergrund","","","",""
"26","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"27","1987","kein Migrationshintergrund","","","",""
"27","1987","direkter Migrationshintergrund","","","",""
"27","1987","indirekter Migrationshintergrund","","","",""
"27","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"28","1987","kein Migrationshintergrund","1","","",""
"28","1987","direkter Migrationshintergrund","","","",""
"28","1987","indirekter Migrationshintergrund","","","",""
"28","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1987","kein Migrationshintergrund","1","","",""
"30","1987","direkter Migrationshintergrund","","","",""
"30","1987","indirekter Migrationshintergrund","","","",""
"30","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1987","kein Migrationshintergrund","","","",""
"31","1987","direkter Migrationshintergrund","","","",""
"31","1987","indirekter Migrationshintergrund","","","",""
"31","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1987","kein Migrationshintergrund","","","",""
"32","1987","direkter Migrationshintergrund","","","",""
"32","1987","indirekter Migrationshintergrund","","","",""
"32","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1987","kein Migrationshintergrund","1","","",""
"35","1987","direkter Migrationshintergrund","","","",""
"35","1987","indirekter Migrationshintergrund","","","",""
"35","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1987","kein Migrationshintergrund","","","",""
"36","1987","direkter Migrationshintergrund","","","",""
"36","1987","indirekter Migrationshintergrund","","","",""
"36","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1987","kein Migrationshintergrund","","","",""
"40","1987","direkter Migrationshintergrund","","","",""
"40","1987","indirekter Migrationshintergrund","","","",""
"40","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1987","kein Migrationshintergrund","","","",""
"42","1987","direkter Migrationshintergrund","","","",""
"42","1987","indirekter Migrationshintergrund","","","",""
"42","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1987","kein Migrationshintergrund","","","",""
"45","1987","direkter Migrationshintergrund","","","",""
"45","1987","indirekter Migrationshintergrund","","","",""
"45","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1987","kein Migrationshintergrund","","","",""
"48","1987","direkter Migrationshintergrund","","","",""
"48","1987","indirekter Migrationshintergrund","","","",""
"48","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1987","kein Migrationshintergrund","","","",""
"50","1987","direkter Migrationshintergrund","","","",""
"50","1987","indirekter Migrationshintergrund","","","",""
"50","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1987","kein Migrationshintergrund","","","",""
"51","1987","direkter Migrationshintergrund","","","",""
"51","1987","indirekter Migrationshintergrund","","","",""
"51","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1987","kein Migrationshintergrund","","","",""
"64","1987","direkter Migrationshintergrund","","","",""
"64","1987","indirekter Migrationshintergrund","","","",""
"64","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1987","kein Migrationshintergrund","","","",""
"65","1987","direkter Migrationshintergrund","","","",""
"65","1987","indirekter Migrationshintergrund","","","",""
"65","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"90","1987","kein Migrationshintergrund","","","",""
"90","1987","direkter Migrationshintergrund","","","",""
"90","1987","indirekter Migrationshintergrund","","","",""
"90","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"98","1987","kein Migrationshintergrund","","","",""
"98","1987","direkter Migrationshintergrund","","","",""
"98","1987","indirekter Migrationshintergrund","","","",""
"98","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"100","1987","kein Migrationshintergrund","","","",""
"100","1987","direkter Migrationshintergrund","","","",""
"100","1987","indirekter Migrationshintergrund","","","",""
"100","1987","Migrationshintergrund - n. w. differenzierbar","","","",""
"0","1988","kein Migrationshintergrund","1","","",""
"0","1988","direkter Migrationshintergrund","","","",""
"0","1988","indirekter Migrationshintergrund","","","",""
"0","1988","Migrationshintergrund - n. w. differenzierbar","","","",""
"1","1988","kein Migrationshintergrund","650","0.794042454614207","0.76624445571084","0.821840453517574"
"1","1988","direkter Migrationshintergrund","227","0.762582461410905","0.71318263003721","0.811982292784599"
"1","1988","indirekter Migrationshintergrund","15","","",""
"1","1988","Migrationshintergrund - n. w. differenzierbar","","","",""
"2","1988","kein Migrationshintergrund","100","0.126809837286764","0.103936280164801","0.149683394408728"
