"ple0055","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"30","1984","17-29","direkter Migrationshintergrund","","","",""
"30","1984","17-29","indirekter Migrationshintergrund","","","",""
"30","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1984","30-45","kein Migrationshintergrund","","","",""
"30","1984","30-45","direkter Migrationshintergrund","","","",""
"30","1984","30-45","indirekter Migrationshintergrund","","","",""
"30","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1984","46-65","kein Migrationshintergrund","","","",""
"30","1984","46-65","direkter Migrationshintergrund","","","",""
"30","1984","46-65","indirekter Migrationshintergrund","","","",""
"30","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"30","1984","66","kein Migrationshintergrund","","","",""
"30","1984","66","direkter Migrationshintergrund","","","",""
"30","1984","66","indirekter Migrationshintergrund","","","",""
"30","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1984","17-29","kein Migrationshintergrund","","","",""
"31","1984","17-29","direkter Migrationshintergrund","","","",""
"31","1984","17-29","indirekter Migrationshintergrund","","","",""
"31","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1984","30-45","kein Migrationshintergrund","","","",""
"31","1984","30-45","direkter Migrationshintergrund","","","",""
"31","1984","30-45","indirekter Migrationshintergrund","","","",""
"31","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1984","46-65","kein Migrationshintergrund","","","",""
"31","1984","46-65","direkter Migrationshintergrund","","","",""
"31","1984","46-65","indirekter Migrationshintergrund","","","",""
"31","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"31","1984","66","kein Migrationshintergrund","","","",""
"31","1984","66","direkter Migrationshintergrund","","","",""
"31","1984","66","indirekter Migrationshintergrund","","","",""
"31","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1984","17-29","kein Migrationshintergrund","","","",""
"32","1984","17-29","direkter Migrationshintergrund","","","",""
"32","1984","17-29","indirekter Migrationshintergrund","","","",""
"32","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1984","30-45","kein Migrationshintergrund","","","",""
"32","1984","30-45","direkter Migrationshintergrund","","","",""
"32","1984","30-45","indirekter Migrationshintergrund","","","",""
"32","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1984","46-65","kein Migrationshintergrund","","","",""
"32","1984","46-65","direkter Migrationshintergrund","","","",""
"32","1984","46-65","indirekter Migrationshintergrund","","","",""
"32","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"32","1984","66","kein Migrationshintergrund","","","",""
"32","1984","66","direkter Migrationshintergrund","","","",""
"32","1984","66","indirekter Migrationshintergrund","","","",""
"32","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1984","17-29","kein Migrationshintergrund","","","",""
"35","1984","17-29","direkter Migrationshintergrund","","","",""
"35","1984","17-29","indirekter Migrationshintergrund","","","",""
"35","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1984","30-45","kein Migrationshintergrund","","","",""
"35","1984","30-45","direkter Migrationshintergrund","","","",""
"35","1984","30-45","indirekter Migrationshintergrund","","","",""
"35","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1984","46-65","kein Migrationshintergrund","","","",""
"35","1984","46-65","direkter Migrationshintergrund","","","",""
"35","1984","46-65","indirekter Migrationshintergrund","","","",""
"35","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"35","1984","66","kein Migrationshintergrund","","","",""
"35","1984","66","direkter Migrationshintergrund","","","",""
"35","1984","66","indirekter Migrationshintergrund","","","",""
"35","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1984","17-29","kein Migrationshintergrund","","","",""
"36","1984","17-29","direkter Migrationshintergrund","","","",""
"36","1984","17-29","indirekter Migrationshintergrund","","","",""
"36","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1984","30-45","kein Migrationshintergrund","","","",""
"36","1984","30-45","direkter Migrationshintergrund","","","",""
"36","1984","30-45","indirekter Migrationshintergrund","","","",""
"36","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1984","46-65","kein Migrationshintergrund","","","",""
"36","1984","46-65","direkter Migrationshintergrund","","","",""
"36","1984","46-65","indirekter Migrationshintergrund","","","",""
"36","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"36","1984","66","kein Migrationshintergrund","","","",""
"36","1984","66","direkter Migrationshintergrund","","","",""
"36","1984","66","indirekter Migrationshintergrund","","","",""
"36","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1984","17-29","kein Migrationshintergrund","","","",""
"40","1984","17-29","direkter Migrationshintergrund","","","",""
"40","1984","17-29","indirekter Migrationshintergrund","","","",""
"40","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1984","30-45","kein Migrationshintergrund","","","",""
"40","1984","30-45","direkter Migrationshintergrund","","","",""
"40","1984","30-45","indirekter Migrationshintergrund","","","",""
"40","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1984","46-65","kein Migrationshintergrund","","","",""
"40","1984","46-65","direkter Migrationshintergrund","","","",""
"40","1984","46-65","indirekter Migrationshintergrund","","","",""
"40","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"40","1984","66","kein Migrationshintergrund","","","",""
"40","1984","66","direkter Migrationshintergrund","","","",""
"40","1984","66","indirekter Migrationshintergrund","","","",""
"40","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1984","17-29","kein Migrationshintergrund","","","",""
"42","1984","17-29","direkter Migrationshintergrund","","","",""
"42","1984","17-29","indirekter Migrationshintergrund","","","",""
"42","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1984","30-45","kein Migrationshintergrund","","","",""
"42","1984","30-45","direkter Migrationshintergrund","","","",""
"42","1984","30-45","indirekter Migrationshintergrund","","","",""
"42","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1984","46-65","kein Migrationshintergrund","","","",""
"42","1984","46-65","direkter Migrationshintergrund","","","",""
"42","1984","46-65","indirekter Migrationshintergrund","","","",""
"42","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"42","1984","66","kein Migrationshintergrund","","","",""
"42","1984","66","direkter Migrationshintergrund","","","",""
"42","1984","66","indirekter Migrationshintergrund","","","",""
"42","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1984","17-29","kein Migrationshintergrund","","","",""
"45","1984","17-29","direkter Migrationshintergrund","","","",""
"45","1984","17-29","indirekter Migrationshintergrund","","","",""
"45","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1984","30-45","kein Migrationshintergrund","","","",""
"45","1984","30-45","direkter Migrationshintergrund","","","",""
"45","1984","30-45","indirekter Migrationshintergrund","","","",""
"45","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1984","46-65","kein Migrationshintergrund","","","",""
"45","1984","46-65","direkter Migrationshintergrund","","","",""
"45","1984","46-65","indirekter Migrationshintergrund","","","",""
"45","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"45","1984","66","kein Migrationshintergrund","","","",""
"45","1984","66","direkter Migrationshintergrund","","","",""
"45","1984","66","indirekter Migrationshintergrund","","","",""
"45","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1984","17-29","kein Migrationshintergrund","","","",""
"48","1984","17-29","direkter Migrationshintergrund","","","",""
"48","1984","17-29","indirekter Migrationshintergrund","","","",""
"48","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1984","30-45","kein Migrationshintergrund","","","",""
"48","1984","30-45","direkter Migrationshintergrund","","","",""
"48","1984","30-45","indirekter Migrationshintergrund","","","",""
"48","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1984","46-65","kein Migrationshintergrund","","","",""
"48","1984","46-65","direkter Migrationshintergrund","","","",""
"48","1984","46-65","indirekter Migrationshintergrund","","","",""
"48","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"48","1984","66","kein Migrationshintergrund","","","",""
"48","1984","66","direkter Migrationshintergrund","","","",""
"48","1984","66","indirekter Migrationshintergrund","","","",""
"48","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1984","17-29","kein Migrationshintergrund","","","",""
"50","1984","17-29","direkter Migrationshintergrund","","","",""
"50","1984","17-29","indirekter Migrationshintergrund","","","",""
"50","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1984","30-45","kein Migrationshintergrund","","","",""
"50","1984","30-45","direkter Migrationshintergrund","","","",""
"50","1984","30-45","indirekter Migrationshintergrund","","","",""
"50","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1984","46-65","kein Migrationshintergrund","","","",""
"50","1984","46-65","direkter Migrationshintergrund","","","",""
"50","1984","46-65","indirekter Migrationshintergrund","","","",""
"50","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"50","1984","66","kein Migrationshintergrund","","","",""
"50","1984","66","direkter Migrationshintergrund","","","",""
"50","1984","66","indirekter Migrationshintergrund","","","",""
"50","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1984","17-29","kein Migrationshintergrund","","","",""
"51","1984","17-29","direkter Migrationshintergrund","","","",""
"51","1984","17-29","indirekter Migrationshintergrund","","","",""
"51","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1984","30-45","kein Migrationshintergrund","","","",""
"51","1984","30-45","direkter Migrationshintergrund","","","",""
"51","1984","30-45","indirekter Migrationshintergrund","","","",""
"51","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1984","46-65","kein Migrationshintergrund","","","",""
"51","1984","46-65","direkter Migrationshintergrund","","","",""
"51","1984","46-65","indirekter Migrationshintergrund","","","",""
"51","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"51","1984","66","kein Migrationshintergrund","","","",""
"51","1984","66","direkter Migrationshintergrund","","","",""
"51","1984","66","indirekter Migrationshintergrund","","","",""
"51","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1984","17-29","kein Migrationshintergrund","","","",""
"64","1984","17-29","direkter Migrationshintergrund","","","",""
"64","1984","17-29","indirekter Migrationshintergrund","","","",""
"64","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1984","30-45","kein Migrationshintergrund","","","",""
"64","1984","30-45","direkter Migrationshintergrund","","","",""
"64","1984","30-45","indirekter Migrationshintergrund","","","",""
"64","1984","30-45","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1984","46-65","kein Migrationshintergrund","","","",""
"64","1984","46-65","direkter Migrationshintergrund","","","",""
"64","1984","46-65","indirekter Migrationshintergrund","","","",""
"64","1984","46-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"64","1984","66","kein Migrationshintergrund","","","",""
"64","1984","66","direkter Migrationshintergrund","","","",""
"64","1984","66","indirekter Migrationshintergrund","","","",""
"64","1984","66","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1984","17-29","kein Migrationshintergrund","","","",""
"65","1984","17-29","direkter Migrationshintergrund","","","",""
"65","1984","17-29","indirekter Migrationshintergrund","","","",""
"65","1984","17-29","Migrationshintergrund - n. w. differenzierbar","","","",""
"65","1984","30-45","kein Migrationshintergrund","","","",""
"65","1984","30-45","direkter Migrationshintergrund","","","",""
