"ple0055","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"25","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"25","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"25","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"25","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"26","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"26","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"26","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"26","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"26","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"26","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"27","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"27","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"27","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"27","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"27","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"27","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"28","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"28","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"28","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"28","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"28","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"28","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"30","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"30","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"30","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"30","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"30","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"30","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"31","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"31","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"31","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"31","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"31","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"31","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"32","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"32","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"32","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"32","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"32","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"32","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"35","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"35","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"35","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"35","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"35","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"35","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"36","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"36","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"36","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"36","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"36","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"36","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"40","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"40","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"40","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"40","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"40","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"40","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"42","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"42","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"42","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"42","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"42","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"42","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"45","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"45","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"45","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"45","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"45","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"45","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"48","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"48","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"48","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"48","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"48","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"48","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"50","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"50","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"50","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"50","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"50","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"50","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"51","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"51","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"51","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"51","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"51","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"51","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"64","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"64","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"64","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"64","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"64","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"64","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"65","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"65","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"65","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"65","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"65","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"65","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"90","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"90","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"90","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"90","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"90","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"90","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"98","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"98","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"98","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"98","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"98","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"98","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"100","1985","kein Migrationshintergrund","Westdeutschland","","","",""
"100","1985","kein Migrationshintergrund","Ostdeutschland","","","",""
"100","1985","direkter Migrationshintergrund","Westdeutschland","","","",""
"100","1985","direkter Migrationshintergrund","Ostdeutschland","","","",""
"100","1985","indirekter Migrationshintergrund","Westdeutschland","","","",""
"100","1985","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"0","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"0","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"0","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"0","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"0","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"0","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"1","1986","kein Migrationshintergrund","Westdeutschland","641","0.798277879046429","0.770591565437488","0.825964192655369"
"1","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"1","1986","direkter Migrationshintergrund","Westdeutschland","302","0.790983753811868","0.749327390544622","0.832640117079114"
"1","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"1","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"1","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"2","1986","kein Migrationshintergrund","Westdeutschland","111","0.139208370086646","0.115325142580514","0.163091597592779"
"2","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"2","1986","direkter Migrationshintergrund","Westdeutschland","45","0.132609354757183","0.0978635802960165","0.16735512921835"
"2","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"2","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"2","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"3","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"3","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"3","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"3","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"3","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"3","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"4","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"4","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"4","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"4","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"4","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"4","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"5","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"5","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"5","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"5","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"5","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"5","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"6","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"6","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"6","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"6","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"6","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"6","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"7","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"7","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"7","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"7","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"7","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"7","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"8","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"8","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"8","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"8","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"8","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"8","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"9","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"9","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
"9","1986","direkter Migrationshintergrund","Westdeutschland","","","",""
"9","1986","direkter Migrationshintergrund","Ostdeutschland","","","",""
"9","1986","indirekter Migrationshintergrund","Westdeutschland","","","",""
"9","1986","indirekter Migrationshintergrund","Ostdeutschland","","","",""
"10","1986","kein Migrationshintergrund","Westdeutschland","","","",""
"10","1986","kein Migrationshintergrund","Ostdeutschland","","","",""
