"ple0055","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"9","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"10","1985","kein Migrationshintergrund","maennlich","3","","",""
"10","1985","kein Migrationshintergrund","weiblich","","","",""
"10","1985","direkter Migrationshintergrund","maennlich","1","","",""
"10","1985","direkter Migrationshintergrund","weiblich","","","",""
"10","1985","indirekter Migrationshintergrund","maennlich","","","",""
"10","1985","indirekter Migrationshintergrund","weiblich","","","",""
"10","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"10","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"11","1985","kein Migrationshintergrund","maennlich","","","",""
"11","1985","kein Migrationshintergrund","weiblich","","","",""
"11","1985","direkter Migrationshintergrund","maennlich","","","",""
"11","1985","direkter Migrationshintergrund","weiblich","","","",""
"11","1985","indirekter Migrationshintergrund","maennlich","","","",""
"11","1985","indirekter Migrationshintergrund","weiblich","","","",""
"11","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"11","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"12","1985","kein Migrationshintergrund","maennlich","","","",""
"12","1985","kein Migrationshintergrund","weiblich","1","","",""
"12","1985","direkter Migrationshintergrund","maennlich","","","",""
"12","1985","direkter Migrationshintergrund","weiblich","","","",""
"12","1985","indirekter Migrationshintergrund","maennlich","","","",""
"12","1985","indirekter Migrationshintergrund","weiblich","","","",""
"12","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"12","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"13","1985","kein Migrationshintergrund","maennlich","","","",""
"13","1985","kein Migrationshintergrund","weiblich","","","",""
"13","1985","direkter Migrationshintergrund","maennlich","","","",""
"13","1985","direkter Migrationshintergrund","weiblich","","","",""
"13","1985","indirekter Migrationshintergrund","maennlich","","","",""
"13","1985","indirekter Migrationshintergrund","weiblich","","","",""
"13","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"13","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"14","1985","kein Migrationshintergrund","maennlich","2","","",""
"14","1985","kein Migrationshintergrund","weiblich","3","","",""
"14","1985","direkter Migrationshintergrund","maennlich","1","","",""
"14","1985","direkter Migrationshintergrund","weiblich","","","",""
"14","1985","indirekter Migrationshintergrund","maennlich","","","",""
"14","1985","indirekter Migrationshintergrund","weiblich","","","",""
"14","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"14","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"15","1985","kein Migrationshintergrund","maennlich","","","",""
"15","1985","kein Migrationshintergrund","weiblich","","","",""
"15","1985","direkter Migrationshintergrund","maennlich","","","",""
"15","1985","direkter Migrationshintergrund","weiblich","1","","",""
"15","1985","indirekter Migrationshintergrund","maennlich","","","",""
"15","1985","indirekter Migrationshintergrund","weiblich","","","",""
"15","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"15","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"16","1985","kein Migrationshintergrund","maennlich","1","","",""
"16","1985","kein Migrationshintergrund","weiblich","1","","",""
"16","1985","direkter Migrationshintergrund","maennlich","","","",""
"16","1985","direkter Migrationshintergrund","weiblich","","","",""
"16","1985","indirekter Migrationshintergrund","maennlich","","","",""
"16","1985","indirekter Migrationshintergrund","weiblich","","","",""
"16","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"16","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"17","1985","kein Migrationshintergrund","maennlich","","","",""
"17","1985","kein Migrationshintergrund","weiblich","1","","",""
"17","1985","direkter Migrationshintergrund","maennlich","","","",""
"17","1985","direkter Migrationshintergrund","weiblich","","","",""
"17","1985","indirekter Migrationshintergrund","maennlich","","","",""
"17","1985","indirekter Migrationshintergrund","weiblich","","","",""
"17","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"17","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"18","1985","kein Migrationshintergrund","maennlich","","","",""
"18","1985","kein Migrationshintergrund","weiblich","","","",""
"18","1985","direkter Migrationshintergrund","maennlich","","","",""
"18","1985","direkter Migrationshintergrund","weiblich","","","",""
"18","1985","indirekter Migrationshintergrund","maennlich","","","",""
"18","1985","indirekter Migrationshintergrund","weiblich","","","",""
"18","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"18","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"19","1985","kein Migrationshintergrund","maennlich","","","",""
"19","1985","kein Migrationshintergrund","weiblich","","","",""
"19","1985","direkter Migrationshintergrund","maennlich","","","",""
"19","1985","direkter Migrationshintergrund","weiblich","","","",""
"19","1985","indirekter Migrationshintergrund","maennlich","","","",""
"19","1985","indirekter Migrationshintergrund","weiblich","","","",""
"19","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"19","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"20","1985","kein Migrationshintergrund","maennlich","","","",""
"20","1985","kein Migrationshintergrund","weiblich","","","",""
"20","1985","direkter Migrationshintergrund","maennlich","","","",""
"20","1985","direkter Migrationshintergrund","weiblich","","","",""
"20","1985","indirekter Migrationshintergrund","maennlich","","","",""
"20","1985","indirekter Migrationshintergrund","weiblich","","","",""
"20","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"20","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"21","1985","kein Migrationshintergrund","maennlich","","","",""
"21","1985","kein Migrationshintergrund","weiblich","","","",""
"21","1985","direkter Migrationshintergrund","maennlich","","","",""
"21","1985","direkter Migrationshintergrund","weiblich","","","",""
"21","1985","indirekter Migrationshintergrund","maennlich","","","",""
"21","1985","indirekter Migrationshintergrund","weiblich","","","",""
"21","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"21","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"22","1985","kein Migrationshintergrund","maennlich","","","",""
"22","1985","kein Migrationshintergrund","weiblich","","","",""
"22","1985","direkter Migrationshintergrund","maennlich","","","",""
"22","1985","direkter Migrationshintergrund","weiblich","","","",""
"22","1985","indirekter Migrationshintergrund","maennlich","","","",""
"22","1985","indirekter Migrationshintergrund","weiblich","","","",""
"22","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"22","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"23","1985","kein Migrationshintergrund","maennlich","","","",""
"23","1985","kein Migrationshintergrund","weiblich","","","",""
"23","1985","direkter Migrationshintergrund","maennlich","","","",""
"23","1985","direkter Migrationshintergrund","weiblich","","","",""
"23","1985","indirekter Migrationshintergrund","maennlich","","","",""
"23","1985","indirekter Migrationshintergrund","weiblich","","","",""
"23","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"23","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"24","1985","kein Migrationshintergrund","maennlich","","","",""
"24","1985","kein Migrationshintergrund","weiblich","","","",""
"24","1985","direkter Migrationshintergrund","maennlich","","","",""
"24","1985","direkter Migrationshintergrund","weiblich","","","",""
"24","1985","indirekter Migrationshintergrund","maennlich","","","",""
"24","1985","indirekter Migrationshintergrund","weiblich","","","",""
"24","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"24","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"25","1985","kein Migrationshintergrund","maennlich","","","",""
"25","1985","kein Migrationshintergrund","weiblich","","","",""
"25","1985","direkter Migrationshintergrund","maennlich","","","",""
"25","1985","direkter Migrationshintergrund","weiblich","","","",""
"25","1985","indirekter Migrationshintergrund","maennlich","","","",""
"25","1985","indirekter Migrationshintergrund","weiblich","","","",""
"25","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"25","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"26","1985","kein Migrationshintergrund","maennlich","","","",""
"26","1985","kein Migrationshintergrund","weiblich","","","",""
"26","1985","direkter Migrationshintergrund","maennlich","","","",""
"26","1985","direkter Migrationshintergrund","weiblich","","","",""
"26","1985","indirekter Migrationshintergrund","maennlich","","","",""
"26","1985","indirekter Migrationshintergrund","weiblich","","","",""
"26","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"26","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"27","1985","kein Migrationshintergrund","maennlich","","","",""
"27","1985","kein Migrationshintergrund","weiblich","","","",""
"27","1985","direkter Migrationshintergrund","maennlich","","","",""
"27","1985","direkter Migrationshintergrund","weiblich","","","",""
"27","1985","indirekter Migrationshintergrund","maennlich","","","",""
"27","1985","indirekter Migrationshintergrund","weiblich","","","",""
"27","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"27","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"28","1985","kein Migrationshintergrund","maennlich","","","",""
"28","1985","kein Migrationshintergrund","weiblich","","","",""
"28","1985","direkter Migrationshintergrund","maennlich","","","",""
"28","1985","direkter Migrationshintergrund","weiblich","","","",""
"28","1985","indirekter Migrationshintergrund","maennlich","","","",""
"28","1985","indirekter Migrationshintergrund","weiblich","","","",""
"28","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"28","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"30","1985","kein Migrationshintergrund","maennlich","","","",""
"30","1985","kein Migrationshintergrund","weiblich","","","",""
"30","1985","direkter Migrationshintergrund","maennlich","1","","",""
"30","1985","direkter Migrationshintergrund","weiblich","","","",""
"30","1985","indirekter Migrationshintergrund","maennlich","","","",""
"30","1985","indirekter Migrationshintergrund","weiblich","","","",""
"30","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"30","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"31","1985","kein Migrationshintergrund","maennlich","","","",""
"31","1985","kein Migrationshintergrund","weiblich","","","",""
"31","1985","direkter Migrationshintergrund","maennlich","","","",""
"31","1985","direkter Migrationshintergrund","weiblich","","","",""
"31","1985","indirekter Migrationshintergrund","maennlich","","","",""
"31","1985","indirekter Migrationshintergrund","weiblich","","","",""
"31","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"31","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"32","1985","kein Migrationshintergrund","maennlich","","","",""
"32","1985","kein Migrationshintergrund","weiblich","","","",""
"32","1985","direkter Migrationshintergrund","maennlich","","","",""
"32","1985","direkter Migrationshintergrund","weiblich","","","",""
"32","1985","indirekter Migrationshintergrund","maennlich","","","",""
"32","1985","indirekter Migrationshintergrund","weiblich","","","",""
"32","1985","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"32","1985","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"35","1985","kein Migrationshintergrund","maennlich","","","",""
"35","1985","kein Migrationshintergrund","weiblich","","","",""
"35","1985","direkter Migrationshintergrund","maennlich","","","",""
