year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.19721,47,200,0.14193,0.25249
1990,30-45 y.,No migration background,(1b) General Elementary School,0.07784,231,3336,0.06875,0.08693
1990,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.38320,1097,3336,0.36670,0.39970
1990,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.27785,1114,3336,0.26264,0.29305
1990,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.04583,126,3336,0.03873,0.05293
1990,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.07870,385,3336,0.06956,0.08784
1990,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11187,383,3336,0.10117,0.12257
1990,30-45 y.,Direct migration background,(1a) Inadequately completed,0.15615,203,835,0.13151,0.18078
1990,30-45 y.,Direct migration background,(1b) General Elementary School,0.20935,263,835,0.18174,0.23697
1990,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.30093,215,835,0.26980,0.33205
1990,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07516,31,835,0.05726,0.09305
1990,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.05356,36,835,0.03828,0.06885
1990,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08952,55,835,0.07014,0.10889
1990,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.04891,32,835,0.03427,0.06355
1990,46-65 y.,No migration background,(1b) General Elementary School,0.22130,636,3237,0.20700,0.23560
1990,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.49396,1676,3237,0.47673,0.51118
1990,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.13423,387,3237,0.12248,0.14597
1990,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.02080,55,3237,0.01588,0.02572
1990,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.05863,266,3237,0.05054,0.06673
1990,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.06269,217,3237,0.05433,0.07104
1990,46-65 y.,Direct migration background,(1a) Inadequately completed,0.15985,326,909,0.13601,0.18368
1990,46-65 y.,Direct migration background,(1b) General Elementary School,0.27452,273,909,0.24549,0.30355
1990,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29850,225,909,0.26873,0.32826
1990,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11744,46,909,0.09650,0.13838
1990,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.06912,39,909,0.05262,0.08562
1990,66 and older,No migration background,(1b) General Elementary School,0.33568,452,1336,0.31034,0.36101
1990,66 and older,No migration background,(1c) Basic Vocational Qualification,0.40944,570,1336,0.38306,0.43582
1990,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15199,181,1336,0.13273,0.17125
1990,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.02768,38,1336,0.01888,0.03648
1990,66 and older,No migration background,(3a) Lower Tertiary Education,0.02942,55,1336,0.02036,0.03849
1990,66 and older,No migration background,(3b) Higher Tertiary Education,0.02866,40,1336,0.01971,0.03761
1990,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.33470,35,35,0.17608,0.49331
1991,17-29 y.,No migration background,(0) No qualification (yet),0.04657,100,2642,0.03853,0.05460
1991,17-29 y.,No migration background,(1a) Inadequately completed,0.01986,68,2642,0.01454,0.02518
1991,17-29 y.,No migration background,(1b) General Elementary School,0.09015,214,2642,0.07923,0.10108
1991,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.19618,484,2642,0.18103,0.21132
1991,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.39657,1205,2642,0.37792,0.41523
1991,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.09542,229,2642,0.08421,0.10662
1991,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.06750,158,2642,0.05793,0.07707
1991,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03471,117,2642,0.02773,0.04170
1991,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02359,67,2642,0.01780,0.02937
1991,17-29 y.,Direct migration background,(1a) Inadequately completed,0.08217,74,564,0.05948,0.10485
1991,17-29 y.,Direct migration background,(1b) General Elementary School,0.29453,230,564,0.25688,0.33219
1991,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.19190,145,564,0.15937,0.22443
1991,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.17248,76,564,0.14127,0.20369
1991,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06587,39,564,0.04538,0.08636
1991,17-29 y.,Indirect migration background,(0) No qualification (yet),0.11914,34,235,0.07764,0.16065
1991,17-29 y.,Indirect migration background,(1b) General Elementary School,0.29244,90,235,0.23416,0.35073
1991,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.14165,52,235,0.09698,0.18633
1991,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.18188,59,235,0.13245,0.23130
1991,30-45 y.,No migration background,(1b) General Elementary School,0.07653,234,3399,0.06759,0.08546
1991,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.36271,1076,3399,0.34654,0.37888
1991,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28612,1150,3399,0.27093,0.30132
1991,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01208,32,3399,0.00841,0.01575
1991,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.04689,132,3399,0.03978,0.05400
1991,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.08236,393,3399,0.07312,0.09161
1991,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11542,382,3399,0.10468,0.12616
1991,30-45 y.,Direct migration background,(1a) Inadequately completed,0.15752,193,740,0.13125,0.18378
1991,30-45 y.,Direct migration background,(1b) General Elementary School,0.21247,248,740,0.18298,0.24197
1991,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29626,217,740,0.26334,0.32919
1991,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08560,31,740,0.06543,0.10577
1991,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.09139,51,740,0.07062,0.11217
1991,46-65 y.,No migration background,(1b) General Elementary School,0.20926,586,3094,0.19493,0.22360
1991,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.48849,1574,3094,0.47088,0.50611
1991,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.13796,390,3094,0.12581,0.15011
1991,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.02073,52,3094,0.01571,0.02575
1991,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.06681,274,3094,0.05801,0.07561
1991,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.06697,218,3094,0.05816,0.07577
1991,46-65 y.,Direct migration background,(1a) Inadequately completed,0.15934,312,946,0.13600,0.18267
1991,46-65 y.,Direct migration background,(1b) General Elementary School,0.26669,283,946,0.23849,0.29488
1991,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.30275,232,946,0.27346,0.33205
1991,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.11103,45,946,0.09100,0.13106
1991,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.03248,35,946,0.02118,0.04378
1991,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.06661,39,946,0.05072,0.08251
1991,66 and older,No migration background,(1b) General Elementary School,0.32588,424,1303,0.30042,0.35133
1991,66 and older,No migration background,(1c) Basic Vocational Qualification,0.41886,569,1303,0.39207,0.44566
1991,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.14942,174,1303,0.13005,0.16878
1991,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.02771,37,1303,0.01879,0.03662
1991,66 and older,No migration background,(3a) Lower Tertiary Education,0.03105,55,1303,0.02163,0.04047
1991,66 and older,No migration background,(3b) Higher Tertiary Education,0.03283,44,1303,0.02315,0.04251
1991,66 and older,Direct migration background,(1b) General Elementary School,0.34078,32,73,0.23130,0.45026
1991,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.34982,41,73,0.23966,0.45999
1992,17-29 y.,No migration background,(0) No qualification (yet),0.04304,88,2491,0.03507,0.05101
1992,17-29 y.,No migration background,(1a) Inadequately completed,0.02307,81,2491,0.01718,0.02897
1992,17-29 y.,No migration background,(1b) General Elementary School,0.08710,200,2491,0.07603,0.09818
1992,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.17827,445,2491,0.16324,0.19331
1992,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.40087,1140,2491,0.38162,0.42012
1992,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.10354,221,2491,0.09157,0.11550
1992,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07010,162,2491,0.06008,0.08013
1992,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03151,96,2491,0.02465,0.03838
1992,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02372,58,2491,0.01774,0.02969
1992,17-29 y.,Direct migration background,(1a) Inadequately completed,0.08667,69,530,0.06269,0.11064
1992,17-29 y.,Direct migration background,(1b) General Elementary School,0.30880,215,530,0.26943,0.34817
1992,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.20028,136,530,0.16617,0.23438
1992,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.14773,68,530,0.11749,0.17797
1992,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06206,42,530,0.04150,0.08262
1992,17-29 y.,Indirect migration background,(0) No qualification (yet),0.13939,47,281,0.09882,0.17996
1992,17-29 y.,Indirect migration background,(1b) General Elementary School,0.31103,112,281,0.25680,0.36525
1992,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.08835,50,281,0.05510,0.12159
1992,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.21742,72,281,0.16910,0.26573
1992,30-45 y.,No migration background,(1b) General Elementary School,0.07038,216,3355,0.06172,0.07904
1992,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.36171,1063,3355,0.34545,0.37798
1992,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.28502,1149,3355,0.26974,0.30030
1992,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.05209,146,3355,0.04457,0.05961
1992,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.08573,397,3355,0.07626,0.09521
1992,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11616,384,3355,0.10532,0.12701
1992,30-45 y.,Direct migration background,(1a) Inadequately completed,0.15792,188,729,0.13143,0.18441
1992,30-45 y.,Direct migration background,(1b) General Elementary School,0.20938,229,729,0.17982,0.23893
1992,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28584,204,729,0.25302,0.31867
1992,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08014,31,729,0.06042,0.09987
1992,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.08996,45,729,0.06917,0.11074
1992,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.06809,32,729,0.04979,0.08639
1992,46-65 y.,No migration background,(1b) General Elementary School,0.20341,557,2997,0.18900,0.21782
1992,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.48760,1503,2997,0.46970,0.50550
1992,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.14332,398,2997,0.13077,0.15587
1992,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.01832,47,2997,0.01351,0.02312
1992,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.06602,270,2997,0.05713,0.07491
1992,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.07039,222,2997,0.06123,0.07955
1992,46-65 y.,Direct migration background,(1a) Inadequately completed,0.16153,296,933,0.13790,0.18516
1992,46-65 y.,Direct migration background,(1b) General Elementary School,0.26626,287,933,0.23788,0.29464
1992,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.29371,232,933,0.26447,0.32295
1992,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10589,44,933,0.08614,0.12565
1992,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.03769,37,933,0.02547,0.04992
1992,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.06576,37,933,0.04985,0.08168
1992,66 and older,No migration background,(1b) General Elementary School,0.31323,409,1293,0.28793,0.33852
1992,66 and older,No migration background,(1c) Basic Vocational Qualification,0.42255,575,1293,0.39561,0.44948
1992,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15752,179,1293,0.13766,0.17738
1992,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.02899,36,1293,0.01984,0.03814
1992,66 and older,No migration background,(3a) Lower Tertiary Education,0.03255,56,1293,0.02287,0.04222
1992,66 and older,No migration background,(3b) Higher Tertiary Education,0.02918,38,1293,0.02000,0.03836
1992,66 and older,Direct migration background,(1b) General Elementary School,0.33443,36,82,0.23168,0.43717
1992,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.36541,46,82,0.26054,0.47028
1993,17-29 y.,No migration background,(0) No qualification (yet),0.03914,73,2388,0.03136,0.04693
1993,17-29 y.,No migration background,(1a) Inadequately completed,0.02914,94,2388,0.02239,0.03589
1993,17-29 y.,No migration background,(1b) General Elementary School,0.08202,184,2388,0.07101,0.09303
1993,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.17008,408,2388,0.15501,0.18515
1993,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.39914,1086,2388,0.37950,0.41879
1993,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.10241,230,2388,0.09024,0.11457
1993,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07652,165,2388,0.06585,0.08718
1993,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03666,93,2388,0.02912,0.04420
1993,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02519,55,2388,0.01891,0.03148
