year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.21481,233,1203,0.19160,0.23803
1991,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.43198,597,1203,0.40398,0.45998
1991,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.06544,69,1203,0.05146,0.07942
1991,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03825,48,1203,0.02741,0.04910
1991,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.04714,66,1203,0.03516,0.05912
1991,30-45 y.,Urban regions,(1a) Inadequately completed,0.03127,185,2697,0.02470,0.03784
1991,30-45 y.,Urban regions,(1b) General Elementary School,0.09317,360,2697,0.08220,0.10414
1991,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.36183,883,2697,0.34369,0.37997
1991,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.22640,583,2697,0.21060,0.24220
1991,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01947,57,2697,0.01426,0.02469
1991,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06183,148,2697,0.05274,0.07092
1991,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06813,186,2697,0.05862,0.07765
1991,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.12619,295,2697,0.11365,0.13872
1991,30-45 y.,Rural regions,(1a) Inadequately completed,0.01354,37,1518,0.00772,0.01936
1991,30-45 y.,Rural regions,(1b) General Elementary School,0.09179,127,1518,0.07726,0.10632
1991,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.34494,413,1518,0.32102,0.36886
1991,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.34585,581,1518,0.32192,0.36979
1991,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.02868,35,1518,0.02028,0.03708
1991,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.09760,214,1518,0.08267,0.11253
1991,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06347,111,1518,0.05120,0.07574
1991,46-65 y.,Urban regions,(1a) Inadequately completed,0.02966,287,2643,0.02319,0.03613
1991,46-65 y.,Urban regions,(1b) General Elementary School,0.22212,607,2643,0.20627,0.23797
1991,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44030,1061,2643,0.42137,0.45922
1991,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14485,294,2643,0.13143,0.15827
1991,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02758,71,2643,0.02133,0.03382
1991,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05444,145,2643,0.04579,0.06309
1991,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.06869,178,2643,0.05904,0.07833
1991,46-65 y.,Rural regions,(1a) Inadequately completed,0.01346,35,1398,0.00742,0.01950
1991,46-65 y.,Rural regions,(1b) General Elementary School,0.20783,264,1398,0.18656,0.22911
1991,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.51001,738,1398,0.48380,0.53623
1991,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.11265,139,1398,0.09607,0.12923
1991,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.07777,145,1398,0.06372,0.09181
1991,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06277,77,1398,0.05005,0.07549
1991,66 and older,Urban regions,(1b) General Elementary School,0.30753,269,882,0.27705,0.33800
1991,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.40319,374,882,0.37079,0.43558
1991,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17258,142,882,0.14763,0.19754
1991,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03161,32,882,0.02006,0.04316
1991,66 and older,Urban regions,(3a) Lower Tertiary Education,0.03178,34,882,0.02020,0.04337
1991,66 and older,Urban regions,(3b) Higher Tertiary Education,0.03381,31,882,0.02187,0.04574
1991,66 and older,Rural regions,(1b) General Elementary School,0.36028,183,466,0.31665,0.40392
1991,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.44143,237,466,0.39630,0.48656
1991,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.10165,46,466,0.07418,0.12911
1992,17-29 y.,Urban regions,(0) No qualification (yet),0.05411,121,2240,0.04474,0.06348
1992,17-29 y.,Urban regions,(1a) Inadequately completed,0.02517,106,2240,0.01868,0.03166
1992,17-29 y.,Urban regions,(1b) General Elementary School,0.13102,416,2240,0.11704,0.14500
1992,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.17013,423,2240,0.15456,0.18569
1992,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.33018,700,2240,0.31070,0.34966
1992,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.11271,222,2240,0.09961,0.12581
1992,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08037,156,2240,0.06911,0.09163
1992,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02326,48,2240,0.01702,0.02950
1992,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02572,48,2240,0.01916,0.03227
1992,17-29 y.,Rural regions,(1a) Inadequately completed,0.04136,66,1103,0.02961,0.05312
1992,17-29 y.,Rural regions,(1b) General Elementary School,0.09343,110,1103,0.07625,0.11062
1992,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.19144,206,1103,0.16821,0.21467
1992,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44424,556,1103,0.41491,0.47358
1992,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07007,66,1103,0.05500,0.08514
1992,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04450,47,1103,0.03233,0.05668
1992,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03757,52,1103,0.02634,0.04879
1992,30-45 y.,Urban regions,(1a) Inadequately completed,0.03164,182,2676,0.02501,0.03828
1992,30-45 y.,Urban regions,(1b) General Elementary School,0.08855,332,2676,0.07778,0.09931
1992,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.35786,871,2676,0.33970,0.37603
1992,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.22916,592,2676,0.21323,0.24508
1992,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01798,53,2676,0.01294,0.02301
1992,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06757,152,2676,0.05806,0.07708
1992,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07020,196,2676,0.06051,0.07988
1992,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.12511,298,2676,0.11258,0.13765
1992,30-45 y.,Rural regions,(1a) Inadequately completed,0.01258,35,1478,0.00690,0.01826
1992,30-45 y.,Rural regions,(1b) General Elementary School,0.08318,118,1478,0.06909,0.09726
1992,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.34928,400,1478,0.32497,0.37359
1992,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.33627,571,1478,0.31217,0.36036
1992,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03049,39,1478,0.02172,0.03926
1992,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10192,208,1478,0.08649,0.11735
1992,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07015,107,1478,0.05713,0.08318
1992,46-65 y.,Urban regions,(1a) Inadequately completed,0.03138,270,2597,0.02467,0.03808
1992,46-65 y.,Urban regions,(1b) General Elementary School,0.21604,597,2597,0.20021,0.23187
1992,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.43637,1035,2597,0.41729,0.45545
1992,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14806,294,2597,0.13440,0.16172
1992,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02336,65,2597,0.01755,0.02917
1992,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05329,146,2597,0.04465,0.06193
1992,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.07639,190,2597,0.06618,0.08661
1992,46-65 y.,Rural regions,(1a) Inadequately completed,0.01462,37,1328,0.00816,0.02107
1992,46-65 y.,Rural regions,(1b) General Elementary School,0.20682,249,1328,0.18503,0.22861
1992,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.50729,689,1328,0.48039,0.53419
1992,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.11637,145,1328,0.09911,0.13362
1992,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.07857,141,1328,0.06409,0.09305
1992,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.05528,67,1328,0.04298,0.06757
1992,66 and older,Urban regions,(1b) General Elementary School,0.29439,266,864,0.26398,0.32479
1992,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.40744,384,864,0.37466,0.44022
1992,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17316,143,864,0.14791,0.19840
1992,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03392,33,864,0.02185,0.04600
1992,66 and older,Urban regions,(3a) Lower Tertiary Education,0.03600,38,864,0.02357,0.04843
1992,66 and older,Rural regions,(1b) General Elementary School,0.35259,175,462,0.30898,0.39621
1992,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.44304,236,462,0.39770,0.48839
1992,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.12361,51,462,0.09357,0.15366
1993,17-29 y.,Urban regions,(0) No qualification (yet),0.05213,106,2192,0.04282,0.06143
1993,17-29 y.,Urban regions,(1a) Inadequately completed,0.03377,117,2192,0.02620,0.04133
1993,17-29 y.,Urban regions,(1b) General Elementary School,0.12652,388,2192,0.11260,0.14044
1993,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.16440,402,2192,0.14888,0.17992
1993,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.32509,703,2192,0.30548,0.34470
1993,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.11355,230,2192,0.10026,0.12683
1993,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07921,146,2192,0.06790,0.09052
1993,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02766,50,2192,0.02079,0.03452
1993,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02916,50,2192,0.02212,0.03621
1993,17-29 y.,Rural regions,(1a) Inadequately completed,0.04546,71,1091,0.03309,0.05783
1993,17-29 y.,Rural regions,(1b) General Elementary School,0.08711,106,1091,0.07037,0.10385
1993,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.18063,195,1091,0.15779,0.20347
1993,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44932,544,1091,0.41979,0.47885
1993,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.06697,73,1091,0.05213,0.08181
1993,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05327,54,1091,0.03993,0.06660
1993,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03864,48,1091,0.02720,0.05008
1993,30-45 y.,Urban regions,(1a) Inadequately completed,0.03167,170,2672,0.02503,0.03832
1993,30-45 y.,Urban regions,(1b) General Elementary School,0.08567,320,2672,0.07505,0.09628
1993,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.34639,848,2672,0.32834,0.36443
1993,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.24343,620,2672,0.22716,0.25971
1993,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.01970,58,2672,0.01443,0.02497
1993,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06571,156,2672,0.05632,0.07511
1993,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06632,192,2672,0.05688,0.07575
1993,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.12823,308,2672,0.11555,0.14091
1993,30-45 y.,Rural regions,(1a) Inadequately completed,0.01387,33,1471,0.00789,0.01984
1993,30-45 y.,Rural regions,(1b) General Elementary School,0.07501,107,1471,0.06154,0.08848
1993,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.33766,389,1471,0.31348,0.36183
1993,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.35158,594,1471,0.32717,0.37599
1993,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03940,42,1471,0.02945,0.04935
1993,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10267,201,1471,0.08715,0.11818
1993,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06873,105,1471,0.05579,0.08166
1993,46-65 y.,Urban regions,(1a) Inadequately completed,0.03524,264,2562,0.02810,0.04238
1993,46-65 y.,Urban regions,(1b) General Elementary School,0.20578,571,2562,0.19012,0.22144
1993,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44692,1039,2562,0.42767,0.46618
1993,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14190,290,2562,0.12839,0.15542
1993,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02197,59,2562,0.01629,0.02764
1993,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05465,147,2562,0.04585,0.06345
1993,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.07777,192,2562,0.06740,0.08815
1993,46-65 y.,Rural regions,(1a) Inadequately completed,0.01604,42,1303,0.00922,0.02286
1993,46-65 y.,Rural regions,(1b) General Elementary School,0.19983,237,1303,0.17811,0.22155
1993,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.49174,660,1303,0.46458,0.51889
1993,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.12138,151,1303,0.10364,0.13911
1993,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08209,140,1303,0.06718,0.09701
1993,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06225,73,1303,0.04913,0.07538
1993,66 and older,Urban regions,(1b) General Elementary School,0.28778,265,878,0.25781,0.31774
1993,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.41111,394,878,0.37854,0.44367
1993,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17847,144,878,0.15312,0.20381
1993,66 and older,Urban regions,(3a) Lower Tertiary Education,0.03967,42,878,0.02675,0.05259
1993,66 and older,Urban regions,(3b) Higher Tertiary Education,0.03616,33,878,0.02380,0.04852
1993,66 and older,Rural regions,(1b) General Elementary School,0.37572,190,476,0.33216,0.41927
1993,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.41526,236,476,0.37095,0.45958
1993,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.12153,50,476,0.09214,0.15091
1994,17-29 y.,Urban regions,(0) No qualification (yet),0.07719,155,2091,0.06575,0.08863
1994,17-29 y.,Urban regions,(1a) Inadequately completed,0.02601,90,2091,0.01918,0.03283
1994,17-29 y.,Urban regions,(1b) General Elementary School,0.11562,333,2091,0.10191,0.12932
1994,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.15666,375,2091,0.14108,0.17225
1994,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.31383,660,2091,0.29394,0.33373
1994,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.11865,225,2091,0.10479,0.13252
1994,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07812,146,2091,0.06661,0.08962
1994,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03078,53,2091,0.02338,0.03819
1994,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03051,54,2091,0.02313,0.03788
1994,17-29 y.,Rural regions,(0) No qualification (yet),0.04605,47,1049,0.03336,0.05874
1994,17-29 y.,Rural regions,(1a) Inadequately completed,0.03773,50,1049,0.02619,0.04927
1994,17-29 y.,Rural regions,(1b) General Elementary School,0.09530,105,1049,0.07752,0.11308
1994,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.15922,166,1049,0.13706,0.18137
1994,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.43054,504,1049,0.40056,0.46052
1994,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07814,80,1049,0.06189,0.09439
1994,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06026,56,1049,0.04585,0.07467
1994,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03427,41,1049,0.02326,0.04529
1994,30-45 y.,Urban regions,(1a) Inadequately completed,0.03004,148,2643,0.02353,0.03655
1994,30-45 y.,Urban regions,(1b) General Elementary School,0.08435,308,2643,0.07375,0.09494
1994,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.34256,820,2643,0.32447,0.36066
1994,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.23965,635,2643,0.22337,0.25593
1994,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02012,60,2643,0.01477,0.02548
1994,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06626,159,2643,0.05678,0.07575
1994,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06914,201,2643,0.05947,0.07882
1994,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13302,312,2643,0.12007,0.14597
1994,30-45 y.,Rural regions,(1a) Inadequately completed,0.01437,31,1439,0.00822,0.02052
1994,30-45 y.,Rural regions,(1b) General Elementary School,0.06673,89,1439,0.05383,0.07963
1994,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.32523,375,1439,0.30101,0.34944
1994,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.35865,592,1439,0.33386,0.38344
1994,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05160,53,1439,0.04017,0.06303
1994,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10003,191,1439,0.08453,0.11554
1994,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07183,108,1439,0.05849,0.08518
1994,46-65 y.,Urban regions,(1a) Inadequately completed,0.03744,256,2505,0.03001,0.04488
1994,46-65 y.,Urban regions,(1b) General Elementary School,0.19864,543,2505,0.18301,0.21427
1994,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44379,1021,2505,0.42433,0.46325
1994,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15029,297,2505,0.13629,0.16429
1994,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.01978,55,2505,0.01433,0.02524
1994,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05378,144,2505,0.04495,0.06262
1994,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.07830,189,2505,0.06778,0.08882
1994,46-65 y.,Rural regions,(1a) Inadequately completed,0.01558,40,1303,0.00885,0.02231
1994,46-65 y.,Rural regions,(1b) General Elementary School,0.19183,227,1303,0.17044,0.21322
1994,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.48701,649,1303,0.45986,0.51416
1994,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.13274,173,1303,0.11431,0.15117
1994,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08274,138,1303,0.06778,0.09770
