"pli0083","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1993","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","Realschule","kein Migrationshintergrund","","","",""
"Nie","1993","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Täglich","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Täglich","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Täglich","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Täglich","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Täglich","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Täglich","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1994","Realschule","kein Migrationshintergrund","","","",""
"Täglich","1994","Realschule","direkter Migrationshintergrund","","","",""
"Täglich","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Täglich","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Täglich","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Täglich","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Täglich","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Täglich","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Täglich","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Täglich","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Woche","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Woche","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","Realschule","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Realschule","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Min 1x pro Monat","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Min 1x pro Monat","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","Realschule","kein Migrationshintergrund","","","",""
"Seltener","1994","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nie","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"Nie","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","Realschule","kein Migrationshintergrund","","","",""
"Nie","1994","Realschule","direkter Migrationshintergrund","","","",""
"Nie","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nie","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nie","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1995","(noch) kein Abschluss","kein Migrationshintergrund","214","0.810231785017727","0.762104166160024","0.85835940387543"
"Täglich","1995","(noch) kein Abschluss","direkter Migrationshintergrund","490","0.887217806475656","0.86078141711988","0.913654195831431"
"Täglich","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","55","0.764748262307854","0.663185066244516","0.866311458371193"
"Täglich","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Täglich","1995","Hauptschule","kein Migrationshintergrund","3990","0.883868900985041","0.874495658298961","0.893242143671121"
"Täglich","1995","Hauptschule","direkter Migrationshintergrund","1264","0.895475210472303","0.879517625069545","0.911432795875062"
"Täglich","1995","Hauptschule","indirekter Migrationshintergrund","159","0.852613865846755","0.802601897691004","0.902625834002507"
