"m11104","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Fast nie oder nie","1985","Baden-Wuerttemberg","indirekter Migrationshintergrund","15","","",""
"Fast nie oder nie","1985","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Bayern","kein Migrationshintergrund","784","0.560164206828864","0.534746741459705","0.585581672198023"
"Fast nie oder nie","1985","Bayern","direkter Migrationshintergrund","244","","",""
"Fast nie oder nie","1985","Bayern","indirekter Migrationshintergrund","12","","",""
"Fast nie oder nie","1985","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Saarland","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Saarland","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Saarland","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Berlin","kein Migrationshintergrund","137","","",""
"Fast nie oder nie","1985","Berlin","direkter Migrationshintergrund","73","0.668980132199999","0.577656821874908","0.760303442525091"
"Fast nie oder nie","1985","Berlin","indirekter Migrationshintergrund","1","","",""
"Fast nie oder nie","1985","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Brandenburg","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Brandenburg","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Brandenburg","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Sachsen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Sachsen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Sachsen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Fast nie oder nie","1985","Thueringen","kein Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Thueringen","direkter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Thueringen","indirekter Migrationshintergrund","","","",""
"Fast nie oder nie","1985","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Schleswig-Holstein","kein Migrationshintergrund","41","0.126676446752993","0.089470322993896","0.163882570512089"
"Mehrmals im Jahr","1985","Schleswig-Holstein","direkter Migrationshintergrund","6","0.3387521172598","0.19021364805198","0.48729058646762"
"Mehrmals im Jahr","1985","Schleswig-Holstein","indirekter Migrationshintergrund","1","","",""
"Mehrmals im Jahr","1985","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Hamburg","kein Migrationshintergrund","23","","",""
"Mehrmals im Jahr","1985","Hamburg","direkter Migrationshintergrund","2","","",""
"Mehrmals im Jahr","1985","Hamburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Niedersachsen","kein Migrationshintergrund","124","","",""
"Mehrmals im Jahr","1985","Niedersachsen","direkter Migrationshintergrund","17","","",""
"Mehrmals im Jahr","1985","Niedersachsen","indirekter Migrationshintergrund","1","","",""
"Mehrmals im Jahr","1985","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Bremen","kein Migrationshintergrund","12","","",""
"Mehrmals im Jahr","1985","Bremen","direkter Migrationshintergrund","6","0.130051442264471","0.000761187957636078","0.259341696571306"
"Mehrmals im Jahr","1985","Bremen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Nordrhein-Westfalen","kein Migrationshintergrund","305","0.134660201951799","0.120042838449914","0.149277565453683"
"Mehrmals im Jahr","1985","Nordrhein-Westfalen","direkter Migrationshintergrund","82","0.096068807445738","0.0755585843788475","0.116579030512628"
"Mehrmals im Jahr","1985","Nordrhein-Westfalen","indirekter Migrationshintergrund","9","0.186412497742593","0.0672071305663081","0.305617864918878"
"Mehrmals im Jahr","1985","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Hessen","kein Migrationshintergrund","93","0.117464897356704","0.093527565832252","0.141402228881156"
"Mehrmals im Jahr","1985","Hessen","direkter Migrationshintergrund","36","0.0850025610767084","0.057908329956459","0.112096792196958"
"Mehrmals im Jahr","1985","Hessen","indirekter Migrationshintergrund","4","0.137715365294792","-0.0659270650049131","0.341357795594496"
"Mehrmals im Jahr","1985","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","91","0.135252577779218","0.108419331928231","0.162085823630205"
"Mehrmals im Jahr","1985","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","9","0.0672864870089381","0.023716814834294","0.110856159183582"
"Mehrmals im Jahr","1985","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","2","","",""
"Mehrmals im Jahr","1985","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Baden-Wuerttemberg","kein Migrationshintergrund","172","","",""
"Mehrmals im Jahr","1985","Baden-Wuerttemberg","direkter Migrationshintergrund","71","0.108205477071815","0.086419371865674","0.129991582277957"
"Mehrmals im Jahr","1985","Baden-Wuerttemberg","indirekter Migrationshintergrund","6","0.193990950233787","0.0590785666601448","0.328903333807429"
"Mehrmals im Jahr","1985","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Bayern","kein Migrationshintergrund","207","","",""
"Mehrmals im Jahr","1985","Bayern","direkter Migrationshintergrund","56","0.126657943581119","0.0932619778553035","0.160053909306935"
"Mehrmals im Jahr","1985","Bayern","indirekter Migrationshintergrund","4","0.245933261647019","0.0891994775229897","0.402667045771048"
"Mehrmals im Jahr","1985","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Saarland","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Saarland","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Saarland","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Berlin","kein Migrationshintergrund","36","0.127350427140553","0.0865139516910151","0.168186902590091"
"Mehrmals im Jahr","1985","Berlin","direkter Migrationshintergrund","15","","",""
"Mehrmals im Jahr","1985","Berlin","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Brandenburg","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Brandenburg","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Sachsen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Sachsen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Sachsen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Sachsen-Anhalt","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mehrmals im Jahr","1985","Thueringen","kein Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Thueringen","direkter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Thueringen","indirekter Migrationshintergrund","","","",""
"Mehrmals im Jahr","1985","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Schleswig-Holstein","kein Migrationshintergrund","16","","",""
"Mindestens einmal im Monat","1985","Schleswig-Holstein","direkter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","1985","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Hamburg","kein Migrationshintergrund","17","","",""
"Mindestens einmal im Monat","1985","Hamburg","direkter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","1985","Hamburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Niedersachsen","kein Migrationshintergrund","42","0.0364602157385772","0.0244139882775313","0.0485064431996231"
"Mindestens einmal im Monat","1985","Niedersachsen","direkter Migrationshintergrund","4","0.0491616058784874","0.0149030729535817","0.083420138803393"
"Mindestens einmal im Monat","1985","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Bremen","kein Migrationshintergrund","6","0.0501291523896833","0.00479447308593758","0.0954638316934291"
"Mindestens einmal im Monat","1985","Bremen","direkter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","1985","Bremen","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Nordrhein-Westfalen","kein Migrationshintergrund","103","","",""
"Mindestens einmal im Monat","1985","Nordrhein-Westfalen","direkter Migrationshintergrund","22","","",""
"Mindestens einmal im Monat","1985","Nordrhein-Westfalen","indirekter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","1985","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Hessen","kein Migrationshintergrund","26","","",""
"Mindestens einmal im Monat","1985","Hessen","direkter Migrationshintergrund","17","","",""
"Mindestens einmal im Monat","1985","Hessen","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","1985","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","33","0.0506077428127456","0.0334093793589557","0.0678061062665355"
"Mindestens einmal im Monat","1985","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","4","0.0210551923750791","-0.00391402562247206","0.0460244103726302"
"Mindestens einmal im Monat","1985","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Baden-Wuerttemberg","kein Migrationshintergrund","74","0.0568765580385127","0.0438158853137049","0.0699372307633205"
"Mindestens einmal im Monat","1985","Baden-Wuerttemberg","direkter Migrationshintergrund","30","0.0288280406441731","0.0170931727683536","0.0405629085199925"
"Mindestens einmal im Monat","1985","Baden-Wuerttemberg","indirekter Migrationshintergrund","3","","",""
"Mindestens einmal im Monat","1985","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Bayern","kein Migrationshintergrund","87","0.055090959498661","0.0434076885407967","0.0667742304565253"
"Mindestens einmal im Monat","1985","Bayern","direkter Migrationshintergrund","21","","",""
"Mindestens einmal im Monat","1985","Bayern","indirekter Migrationshintergrund","2","","",""
"Mindestens einmal im Monat","1985","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Saarland","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Saarland","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Saarland","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Berlin","kein Migrationshintergrund","16","","",""
"Mindestens einmal im Monat","1985","Berlin","direkter Migrationshintergrund","5","0.0786918679252137","0.0264383680101208","0.130945367840306"
"Mindestens einmal im Monat","1985","Berlin","indirekter Migrationshintergrund","1","","",""
"Mindestens einmal im Monat","1985","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Brandenburg","kein Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Brandenburg","direkter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Brandenburg","indirekter Migrationshintergrund","","","",""
"Mindestens einmal im Monat","1985","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Mindestens einmal im Monat","1985","Mecklenburg-Vorpommern","kein Migrationshintergrund","","","",""
