"pli0093_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2016","AkademikerIn","Ostdeutschland","","","",""
"Taeglich","2017","(noch) kein Abschluss","Westdeutschland","22","","",""
"Taeglich","2017","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Taeglich","2017","Hauptschule","Westdeutschland","29","","",""
"Taeglich","2017","Hauptschule","Ostdeutschland","","","",""
"Taeglich","2017","Realschule","Westdeutschland","2","","",""
"Taeglich","2017","Realschule","Ostdeutschland","","","",""
"Taeglich","2017","(Fach-)Abitur","Westdeutschland","18","","",""
"Taeglich","2017","(Fach-)Abitur","Ostdeutschland","1","","",""
"Taeglich","2017","AkademikerIn","Westdeutschland","16","","",""
"Taeglich","2017","AkademikerIn","Ostdeutschland","3","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","Westdeutschland","177","0.123857483828882","0.10955204841733","0.138162919240434"
"Min 1x pro Woche","2017","(noch) kein Abschluss","Ostdeutschland","45","0.202654637645427","0.160780298157191","0.244528977133663"
"Min 1x pro Woche","2017","Hauptschule","Westdeutschland","528","0.0864785639449521","0.0797837996688699","0.0931733282210342"
"Min 1x pro Woche","2017","Hauptschule","Ostdeutschland","73","0.0570418613559069","0.0440278486424477","0.0700558740693662"
"Min 1x pro Woche","2017","Realschule","Westdeutschland","630","0.113451037793357","0.104416840647593","0.122485234939121"
"Min 1x pro Woche","2017","Realschule","Ostdeutschland","176","0.0868013564268413","0.0750070856283105","0.098595627225372"
"Min 1x pro Woche","2017","(Fach-)Abitur","Westdeutschland","626","0.159459681710563","0.148286072343409","0.170633291077717"
"Min 1x pro Woche","2017","(Fach-)Abitur","Ostdeutschland","107","0.180582116092017","0.151921525734832","0.209242706449202"
"Min 1x pro Woche","2017","AkademikerIn","Westdeutschland","1112","0.220629579256367","0.209870229255794","0.231388929256939"
"Min 1x pro Woche","2017","AkademikerIn","Ostdeutschland","278","0.175253889176029","0.156172625208754","0.194335153143304"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Westdeutschland","101","0.0633418665480312","0.0527642319747368","0.0739195011213256"
"Min 1x pro Monat","2017","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Min 1x pro Monat","2017","Hauptschule","Westdeutschland","408","0.0607299467819114","0.0550411768212781","0.0664187167425446"
"Min 1x pro Monat","2017","Hauptschule","Ostdeutschland","40","0.0358343338102636","0.0254041088772695","0.0462645587432577"
"Min 1x pro Monat","2017","Realschule","Westdeutschland","389","0.0753638220266523","0.0678441159979795","0.082883528055325"
"Min 1x pro Monat","2017","Realschule","Ostdeutschland","124","0.0735547000378596","0.062619157965148","0.0844902421105712"
"Min 1x pro Monat","2017","(Fach-)Abitur","Westdeutschland","399","0.108284622278976","0.0988007590156199","0.117768485542332"
"Min 1x pro Monat","2017","(Fach-)Abitur","Ostdeutschland","67","0.093305893202356","0.071634842031809","0.114976944372903"
"Min 1x pro Monat","2017","AkademikerIn","Westdeutschland","561","0.0996057050705067","0.0918353532727581","0.107376056868255"
"Min 1x pro Monat","2017","AkademikerIn","Ostdeutschland","169","0.127592634399587","0.1108476158423","0.144337652956873"
"Seltener","2017","(noch) kein Abschluss","Westdeutschland","323","0.187124407051314","0.170187666411767","0.20406114769086"
"Seltener","2017","(noch) kein Abschluss","Ostdeutschland","52","0.256810456615693","0.211300899742967","0.302320013488418"
"Seltener","2017","Hauptschule","Westdeutschland","1312","0.191410112198515","0.18203949329222","0.200780731104811"
"Seltener","2017","Hauptschule","Ostdeutschland","176","0.141985156294376","0.122399548734666","0.161570763854085"
"Seltener","2017","Realschule","Westdeutschland","1312","0.295600675789552","0.282602088922248","0.308599262656857"
"Seltener","2017","Realschule","Ostdeutschland","538","0.246264629782188","0.228216355679557","0.264312903884819"
"Seltener","2017","(Fach-)Abitur","Westdeutschland","979","0.260690776995399","0.247292015453933","0.274089538536866"
"Seltener","2017","(Fach-)Abitur","Ostdeutschland","166","0.236719861560178","0.205049401391036","0.26839032172932"
"Seltener","2017","AkademikerIn","Westdeutschland","1617","0.290704382133032","0.278922311148311","0.302486453117752"
"Seltener","2017","AkademikerIn","Ostdeutschland","459","0.289863357286876","0.26709242617181","0.312634288401942"
"Nie","2017","(noch) kein Abschluss","Westdeutschland","1414","0.62440688143723","0.603376592951359","0.645437169923101"
"Nie","2017","(noch) kein Abschluss","Ostdeutschland","234","0.496954740040478","0.44487025085133","0.549039229229626"
"Nie","2017","Hauptschule","Westdeutschland","4494","0.661178010507521","0.649904305183232","0.67245171583181"
"Nie","2017","Hauptschule","Ostdeutschland","931","0.765138648539454","0.741351410244808","0.7889258868341"
"Nie","2017","Realschule","Westdeutschland","2401","0.515532174708986","0.5012959668089","0.529768382609072"
"Nie","2017","Realschule","Ostdeutschland","1351","0.593379313753111","0.572802120055239","0.613956507450983"
"Nie","2017","(Fach-)Abitur","Westdeutschland","2102","0.47118355822995","0.455948774225263","0.486418342234636"
"Nie","2017","(Fach-)Abitur","Ostdeutschland","351","0.489313371534892","0.452068555875508","0.526558187194275"
"Nie","2017","AkademikerIn","Westdeutschland","2400","0.38880703095676","0.376158548081641","0.401455513831878"
"Nie","2017","AkademikerIn","Ostdeutschland","616","0.407122289709837","0.382464271391448","0.431780308028225"
"Taeglich","2018","(noch) kein Abschluss","Westdeutschland","10","","",""
"Taeglich","2018","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Taeglich","2018","Hauptschule","Westdeutschland","10","","",""
"Taeglich","2018","Hauptschule","Ostdeutschland","8","","",""
"Taeglich","2018","Realschule","Westdeutschland","1","","",""
"Taeglich","2018","Realschule","Ostdeutschland","","","",""
"Taeglich","2018","(Fach-)Abitur","Westdeutschland","9","","",""
"Taeglich","2018","(Fach-)Abitur","Ostdeutschland","1","","",""
"Taeglich","2018","AkademikerIn","Westdeutschland","6","","",""
"Taeglich","2018","AkademikerIn","Ostdeutschland","3","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","Westdeutschland","47","0.072600621855567","0.0563879679328843","0.0888132757782497"
"Min 1x pro Woche","2018","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Min 1x pro Woche","2018","Hauptschule","Westdeutschland","23","","",""
"Min 1x pro Woche","2018","Hauptschule","Ostdeutschland","12","","",""
"Min 1x pro Woche","2018","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2018","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Westdeutschland","26","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","Ostdeutschland","5","","",""
"Min 1x pro Woche","2018","AkademikerIn","Westdeutschland","24","","",""
"Min 1x pro Woche","2018","AkademikerIn","Ostdeutschland","10","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","Westdeutschland","66","0.0687051185900441","0.0529003297949282","0.0845099073851599"
"Min 1x pro Monat","2018","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Min 1x pro Monat","2018","Hauptschule","Westdeutschland","25","","",""
"Min 1x pro Monat","2018","Hauptschule","Ostdeutschland","7","","",""
"Min 1x pro Monat","2018","Realschule","Westdeutschland","1","","",""
"Min 1x pro Monat","2018","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","Westdeutschland","30","0.0577587017335785","0.0365550142961942","0.0789623891709628"
"Min 1x pro Monat","2018","(Fach-)Abitur","Ostdeutschland","6","","",""
"Min 1x pro Monat","2018","AkademikerIn","Westdeutschland","43","0.0809115011853157","0.0567414563143571","0.105081546056274"
"Min 1x pro Monat","2018","AkademikerIn","Ostdeutschland","4","","",""
"Seltener","2018","(noch) kein Abschluss","Westdeutschland","155","0.180130230305303","0.156118896760741","0.204141563849865"
"Seltener","2018","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Seltener","2018","Hauptschule","Westdeutschland","118","0.213978488813946","0.180221878099208","0.247735099528685"
"Seltener","2018","Hauptschule","Ostdeutschland","14","","",""
"Seltener","2018","Realschule","Westdeutschland","1","","",""
"Seltener","2018","Realschule","Ostdeutschland","","","",""
"Seltener","2018","(Fach-)Abitur","Westdeutschland","88","0.188373547137945","0.152834181701794","0.223912912574097"
"Seltener","2018","(Fach-)Abitur","Ostdeutschland","11","","",""
"Seltener","2018","AkademikerIn","Westdeutschland","95","0.175841943179728","0.142100772019604","0.209583114339851"
"Seltener","2018","AkademikerIn","Ostdeutschland","13","","",""
"Nie","2018","(noch) kein Abschluss","Westdeutschland","706","0.669241742445549","0.639845122331399","0.698638362559698"
"Nie","2018","(noch) kein Abschluss","Ostdeutschland","129","0.73760814684644","0.67128077876564","0.803935514927241"
"Nie","2018","Hauptschule","Westdeutschland","391","0.639796096552373","0.60028204500645","0.679310148098295"
"Nie","2018","Hauptschule","Ostdeutschland","67","0.558632999134843","0.464984798690313","0.652281199579372"
"Nie","2018","Realschule","Westdeutschland","8","","",""
"Nie","2018","Realschule","Ostdeutschland","","","",""
"Nie","2018","(Fach-)Abitur","Westdeutschland","312","0.634496725744692","0.590726181857575","0.678267269631809"
"Nie","2018","(Fach-)Abitur","Ostdeutschland","52","0.683838824691651","0.578606635565146","0.789071013818157"
"Nie","2018","AkademikerIn","Westdeutschland","321","0.647837327438315","0.605502450087877","0.690172204788753"
"Nie","2018","AkademikerIn","Ostdeutschland","55","0.712166662838505","0.615916827613027","0.808416498063984"
"Taeglich","2019","(noch) kein Abschluss","Westdeutschland","78","0.0770110904772954","0.0642356760181981","0.0897865049363928"
"Taeglich","2019","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Taeglich","2019","Hauptschule","Westdeutschland","177","0.0299208000797931","0.0255404093537166","0.0343011908058696"
"Taeglich","2019","Hauptschule","Ostdeutschland","20","","",""
"Taeglich","2019","Realschule","Westdeutschland","181","0.0386348505549422","0.0330582415980425","0.0442114595118418"
"Taeglich","2019","Realschule","Ostdeutschland","70","0.0334195365033731","0.0258294896083577","0.0410095833983885"
"Taeglich","2019","(Fach-)Abitur","Westdeutschland","225","0.0503658951401535","0.0435611997421902","0.0571705905381168"
"Taeglich","2019","(Fach-)Abitur","Ostdeutschland","34","0.0434560181655865","0.0279601930939209","0.058951843237252"
"Taeglich","2019","AkademikerIn","Westdeutschland","379","0.0654058197518576","0.0590831448388025","0.0717284946649127"
"Taeglich","2019","AkademikerIn","Ostdeutschland","97","0.0660720112856834","0.0541437799952128","0.0780002425761539"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Westdeutschland","107","0.0992179550746271","0.0848926091864529","0.113543300962801"
"Min 1x pro Woche","2019","(noch) kein Abschluss","Ostdeutschland","27","","",""
"Min 1x pro Woche","2019","Hauptschule","Westdeutschland","448","0.0791297649532351","0.0721892481662977","0.0860702817401724"
"Min 1x pro Woche","2019","Hauptschule","Ostdeutschland","57","0.0530445575978807","0.0393772452958307","0.0667118698999308"
"Min 1x pro Woche","2019","Realschule","Westdeutschland","577","0.109636012547957","0.100595422105533","0.118676602990382"
"Min 1x pro Woche","2019","Realschule","Ostdeutschland","198","0.0916131876749594","0.0794305970934178","0.103795778256501"
"Min 1x pro Woche","2019","(Fach-)Abitur","Westdeutschland","590","0.171974261861227","0.160232969437048","0.183715554285406"
"Min 1x pro Woche","2019","(Fach-)Abitur","Ostdeutschland","108","0.208626344511344","0.177743831221608","0.239508857801081"
"Min 1x pro Woche","2019","AkademikerIn","Westdeutschland","1013","0.183000880071979","0.173112651349438","0.192889108794521"
"Min 1x pro Woche","2019","AkademikerIn","Ostdeutschland","251","0.153952633874224","0.136622516942067","0.171282750806381"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Westdeutschland","120","0.0758400097510868","0.0631540627717204","0.0885259567304532"
"Min 1x pro Monat","2019","(noch) kein Abschluss","Ostdeutschland","16","","",""
"Min 1x pro Monat","2019","Hauptschule","Westdeutschland","367","0.059114943280396","0.053051217158579","0.065178669402213"
"Min 1x pro Monat","2019","Hauptschule","Ostdeutschland","44","0.0249221549115899","0.0154158799824016","0.0344284298407781"
"Min 1x pro Monat","2019","Realschule","Westdeutschland","405","0.0800183173751433","0.0721673949885482","0.0878692397617384"
"Min 1x pro Monat","2019","Realschule","Ostdeutschland","146","0.0761162662717667","0.0649174365744679","0.0873150959690656"
"Min 1x pro Monat","2019","(Fach-)Abitur","Westdeutschland","450","0.108044710519612","0.098385635101605","0.11770378593762"
"Min 1x pro Monat","2019","(Fach-)Abitur","Ostdeutschland","90","0.135477233085072","0.109466137508792","0.161488328661351"
"Min 1x pro Monat","2019","AkademikerIn","Westdeutschland","796","0.135579758105424","0.126825063290937","0.144334452919911"
"Min 1x pro Monat","2019","AkademikerIn","Ostdeutschland","200","0.10878053024506","0.093829245556249","0.123731814933871"
"Seltener","2019","(noch) kein Abschluss","Westdeutschland","248","0.137436177600087","0.120937608727621","0.153934746472553"
"Seltener","2019","(noch) kein Abschluss","Ostdeutschland","41","0.167813606538874","0.122563319731271","0.213063893346476"
"Seltener","2019","Hauptschule","Westdeutschland","1155","0.217318733239378","0.206714880072986","0.22792258640577"
"Seltener","2019","Hauptschule","Ostdeutschland","169","0.161289087169629","0.138860259752968","0.183717914586291"
"Seltener","2019","Realschule","Westdeutschland","1178","0.260498038697921","0.247797905366134","0.273198172029707"
"Seltener","2019","Realschule","Ostdeutschland","520","0.240986772756549","0.222925576299867","0.259047969213231"
"Seltener","2019","(Fach-)Abitur","Westdeutschland","939","0.258829513094736","0.24520163576212","0.272457390427353"
"Seltener","2019","(Fach-)Abitur","Ostdeutschland","149","0.20921120275092","0.178296861928409","0.240125543573432"
"Seltener","2019","AkademikerIn","Westdeutschland","1458","0.257632498699183","0.246448659389282","0.268816338009084"
"Seltener","2019","AkademikerIn","Ostdeutschland","462","0.290335062607448","0.268538550141227","0.312131575073669"
"Nie","2019","(noch) kein Abschluss","Westdeutschland","1120","0.610494767096904","0.587128047783893","0.633861486409915"
"Nie","2019","(noch) kein Abschluss","Ostdeutschland","167","0.544723503247762","0.484422697138676","0.605024309356847"
"Nie","2019","Hauptschule","Westdeutschland","3664","0.614515758447198","0.602001864217002","0.627029652677393"
"Nie","2019","Hauptschule","Ostdeutschland","743","0.743923436168642","0.717307180021425","0.770539692315859"
"Nie","2019","Realschule","Westdeutschland","2247","0.511212780824037","0.496748489554773","0.5256770720933"
"Nie","2019","Realschule","Ostdeutschland","1220","0.557864236793352","0.536890909962285","0.578837563624418"
"Nie","2019","(Fach-)Abitur","Westdeutschland","1764","0.410785619384271","0.39547803916574","0.426093199602802"
"Nie","2019","(Fach-)Abitur","Ostdeutschland","284","0.403229201487077","0.365945670317964","0.440512732656191"
"Nie","2019","AkademikerIn","Westdeutschland","2228","0.358381043371556","0.346118170442151","0.370643916300961"
"Nie","2019","AkademikerIn","Ostdeutschland","656","0.380859761987585","0.357541957679522","0.404177566295648"
