year,bula_h,pgisced97,plh0034,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Not concerned at all,0.2222222222222222,21983,0.21672638197984936,0.22771806246459506
2009,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Very concerned,0.7317073170731707,21983,0.7258501757276306,0.7375644584187109
2009,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Somewhat concerned,0.24390243902439024,21983,0.2382255607556137,0.24957931729316676
2009,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Not concerned at all,0.024390243902439025,21983,0.022351049030373344,0.026429438774504706
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Very concerned,0.5735294117647058,21983,0.5669915613287385,0.5800672622006732
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Somewhat concerned,0.33088235294117646,21983,0.32466220611820373,0.3371024997641492
2009,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not concerned at all,0.09558823529411764,21983,0.09170138409396572,0.09947508649426956
2009,Saxony,Pre-primary Level,Somewhat concerned,0.7333333333333333,21983,0.7274874832917604,0.7391791833749062
2009,Saxony,Pre-primary Level,Very concerned,0.13333333333333333,21983,0.12883959266025538,0.13782707400641128
2009,Saxony,Pre-primary Level,Not concerned at all,0.13333333333333333,21983,0.12883959266025538,0.13782707400641128
2009,Saxony,Primary Level,Not concerned at all,0.5,21983,0.4933902871016202,0.5066097128983797
2009,Saxony,Primary Level,Somewhat concerned,0.5,21983,0.4933902871016202,0.5066097128983797
2009,Saxony,Lower Secondary Level,Very concerned,0.4027777777777778,21983,0.3962942209505481,0.40926133460500747
2009,Saxony,Lower Secondary Level,Somewhat concerned,0.3194444444444444,21983,0.3132807364903701,0.32560815239851876
2009,Saxony,Lower Secondary Level,Not concerned at all,0.2777777777777778,21983,0.2718567545523343,0.28369880100322126
2009,Saxony,Upper Secondary Level,Somewhat concerned,0.4584450402144772,21983,0.4518581943702495,0.4650318860587049
2009,Saxony,Upper Secondary Level,Very concerned,0.3847184986595174,21983,0.37828686861832667,0.39115012870070814
2009,Saxony,Upper Secondary Level,Not concerned at all,0.15683646112600536,21983,0.15202926304623016,0.16164365920578055
2009,Saxony,Post-secondary Non-tertiary Level,Very concerned,0.45098039215686275,21983,0.444402521205396,0.45755826310832953
2009,Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.45098039215686275,21983,0.444402521205396,0.45755826310832953
2009,Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.09803921568627451,21983,0.09410818591142314,0.10197024546112587
2009,Saxony,First Stage of Tertiary Education,Very concerned,0.6166666666666667,21983,0.6102394029311106,0.6230939304022228
2009,Saxony,First Stage of Tertiary Education,Somewhat concerned,0.2833333333333333,21983,0.27737643717454996,0.2892902294921167
2009,Saxony,First Stage of Tertiary Education,Not concerned at all,0.1,21983,0.09603417226097212,0.10396582773902789
2009,Saxony,Second Stage of Tertiary Education,Very concerned,0.5350877192982456,21983,0.5284943015566091,0.5416811370398821
2009,Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.3684210526315789,21983,0.36204431375184176,0.3747977915113161
2009,Saxony,Second Stage of Tertiary Education,Not concerned at all,0.09649122807017543,21983,0.09258801108479958,0.10039444505555128
2009,Saxony-Anhalt,Pre-primary Level,Not concerned at all,0.5,21983,0.4933902871016202,0.5066097128983797
2009,Saxony-Anhalt,Pre-primary Level,Somewhat concerned,0.25,21983,0.2442758207182814,0.2557241792817186
2009,Saxony-Anhalt,Pre-primary Level,Very concerned,0.25,21983,0.2442758207182814,0.2557241792817186
2009,Saxony-Anhalt,Primary Level,Very concerned,0.5,21983,0.4933902871016202,0.5066097128983797
2009,Saxony-Anhalt,Primary Level,Somewhat concerned,0.3333333333333333,21983,0.3271016362504793,0.33956503041618735
2009,Saxony-Anhalt,Primary Level,Not concerned at all,0.16666666666666666,21983,0.1617400775491552,0.1715932557841781
2009,Saxony-Anhalt,Lower Secondary Level,Very concerned,0.43478260869565216,21983,0.4282293632924405,0.44133585409886383
2009,Saxony-Anhalt,Lower Secondary Level,Somewhat concerned,0.3695652173913043,21983,0.36318437203494003,0.3759460627476686
2009,Saxony-Anhalt,Lower Secondary Level,Not concerned at all,0.1956521739130435,21983,0.19040800252770085,0.20089634529838613
2009,Saxony-Anhalt,Upper Secondary Level,Very concerned,0.49242424242424243,21983,0.4858152882600554,0.4990331965884295
2009,Saxony-Anhalt,Upper Secondary Level,Somewhat concerned,0.4015151515151515,21983,0.39503492568902576,0.4079953773412772
2009,Saxony-Anhalt,Upper Secondary Level,Not concerned at all,0.10606060606060606,21983,0.10199014427645146,0.11013106784476066
2009,Saxony-Anhalt,Post-secondary Non-tertiary Level,Very concerned,0.5555555555555556,21983,0.5489867700655403,0.5621243410455709
2009,Saxony-Anhalt,Post-secondary Non-tertiary Level,Somewhat concerned,0.37037037037037035,21983,0.3639866583370642,0.3767540824036765
2009,Saxony-Anhalt,Post-secondary Non-tertiary Level,Not concerned at all,0.07407407407407407,21983,0.07061202013915514,0.077536128008993
2009,Saxony-Anhalt,First Stage of Tertiary Education,Very concerned,0.5714285714285714,21983,0.5648866522494644,0.5779704906076784
2009,Saxony-Anhalt,First Stage of Tertiary Education,Somewhat concerned,0.34285714285714286,21983,0.33658235441271783,0.3491319313015679
2009,Saxony-Anhalt,First Stage of Tertiary Education,Not concerned at all,0.08571428571428572,21983,0.08201361738346903,0.0894149540451024
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Very concerned,0.6345177664974619,21983,0.6281517520491351,0.6408837809457888
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Somewhat concerned,0.3197969543147208,21983,0.313631443850938,0.32596246477850366
2009,Saxony-Anhalt,Second Stage of Tertiary Education,Not concerned at all,0.04568527918781726,21983,0.04292504109812542,0.04844551727750909
2009,Thuringa,Pre-primary Level,Somewhat concerned,0.5714285714285714,21983,0.5648866522494644,0.5779704906076784
2009,Thuringa,Pre-primary Level,Very concerned,0.42857142857142855,21983,0.4220295093923216,0.4351133477505355
2009,Thuringa,Primary Level,Very concerned,1.0,21983,1.0,1.0
2009,Thuringa,Lower Secondary Level,Somewhat concerned,0.41509433962264153,21983,0.4085806222748627,0.42160805697042036
2009,Thuringa,Lower Secondary Level,Not concerned at all,0.3018867924528302,21983,0.29581806581821984,0.3079555190874405
2009,Thuringa,Lower Secondary Level,Very concerned,0.2830188679245283,21983,0.27706397235585556,0.28897376349320103
2009,Thuringa,Upper Secondary Level,Very concerned,0.45901639344262296,21983,0.4524289220532291,0.4656038648320168
2009,Thuringa,Upper Secondary Level,Somewhat concerned,0.42418032786885246,21983,0.41764705041538613,0.4307136053223188
2009,Thuringa,Upper Secondary Level,Not concerned at all,0.1168032786885246,21983,0.11255738777162125,0.12104916960542794
2009,Thuringa,Post-secondary Non-tertiary Level,Very concerned,0.5238095238095238,21983,0.5172073091698237,0.530411738449224
2009,Thuringa,Post-secondary Non-tertiary Level,Somewhat concerned,0.42857142857142855,21983,0.4220295093923216,0.4351133477505355
2009,Thuringa,Post-secondary Non-tertiary Level,Not concerned at all,0.047619047619047616,21983,0.04480385383761249,0.05043424140048274
2009,Thuringa,First Stage of Tertiary Education,Somewhat concerned,0.5660377358490566,21983,0.559485926262235,0.5725895454358781
2009,Thuringa,First Stage of Tertiary Education,Very concerned,0.33962264150943394,21983,0.33336217067667046,0.34588311234219743
2009,Thuringa,First Stage of Tertiary Education,Not concerned at all,0.09433962264150944,21983,0.09047557615416796,0.09820366912885092
2009,Thuringa,Second Stage of Tertiary Education,Very concerned,0.5,21983,0.4933902871016202,0.5066097128983797
2009,Thuringa,Second Stage of Tertiary Education,Somewhat concerned,0.4157303370786517,21983,0.40921517658389517,0.42224549757340823
2009,Thuringa,Second Stage of Tertiary Education,Not concerned at all,0.08426966292134831,21983,0.08059741477040828,0.08794191107228834
2010,Schleswig-Holstein,Pre-primary Level,Somewhat concerned,0.42857142857142855,35837,0.42344773874381764,0.43369511839903946
2010,Schleswig-Holstein,Pre-primary Level,Very concerned,0.2857142857142857,35837,0.2810370182205486,0.2903915532080228
2010,Schleswig-Holstein,Pre-primary Level,Not concerned at all,0.2857142857142857,35837,0.2810370182205486,0.2903915532080228
2010,Schleswig-Holstein,Primary Level,Somewhat concerned,0.6666666666666666,35837,0.6617859455696917,0.6715473877636415
2010,Schleswig-Holstein,Primary Level,Very concerned,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.5681818181818182,35837,0.5630533888395265,0.57331024752411
2010,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.38636363636363635,35837,0.3813223204386933,0.3914049522885794
2010,Schleswig-Holstein,Lower Secondary Level,Not concerned at all,0.045454545454545456,35837,0.043297907646540255,0.047611183262550656
2010,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.55,35837,0.5448491624906755,0.5551508375093246
2010,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.3375,35837,0.33260424047090303,0.342395759529097
2010,Schleswig-Holstein,Upper Secondary Level,Not concerned at all,0.1125,35837,0.10922847163499819,0.11577152836500182
2010,Schleswig-Holstein,Post-secondary Non-tertiary Level,Somewhat concerned,0.4444444444444444,35837,0.43929971268095236,0.4495891762079365
2010,Schleswig-Holstein,Post-secondary Non-tertiary Level,Very concerned,0.4444444444444444,35837,0.43929971268095236,0.4495891762079365
2010,Schleswig-Holstein,Post-secondary Non-tertiary Level,Not concerned at all,0.1111111111111111,35837,0.10785729704646119,0.11436492517576102
2010,Schleswig-Holstein,First Stage of Tertiary Education,Somewhat concerned,0.5277777777777778,35837,0.5226089863424525,0.5329465692131031
2010,Schleswig-Holstein,First Stage of Tertiary Education,Very concerned,0.3611111111111111,35837,0.35613805520623515,0.36608416701598706
2010,Schleswig-Holstein,First Stage of Tertiary Education,Not concerned at all,0.1111111111111111,35837,0.10785729704646119,0.11436492517576102
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Somewhat concerned,0.4507042253521127,35837,0.44555266025667345,0.4558557904475519
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Very concerned,0.38028169014084506,35837,0.3752554860463765,0.38530789423531364
2010,Schleswig-Holstein,Second Stage of Tertiary Education,Not concerned at all,0.16901408450704225,35837,0.16513393438972876,0.17289423462435574
2010,Hamburg,Pre-primary Level,Somewhat concerned,0.6666666666666666,35837,0.6617859455696917,0.6715473877636415
2010,Hamburg,Pre-primary Level,Very concerned,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Hamburg,Pre-primary Level,Not concerned at all,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,Hamburg,Primary Level,Somewhat concerned,1.0,35837,1.0,1.0
2010,Hamburg,Lower Secondary Level,Somewhat concerned,0.75,35837,0.7455167714008405,0.7544832285991595
2010,Hamburg,Lower Secondary Level,Very concerned,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Hamburg,Upper Secondary Level,Somewhat concerned,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Hamburg,Upper Secondary Level,Very concerned,0.4,35837,0.39492780584947973,0.4050721941505203
2010,Hamburg,Upper Secondary Level,Not concerned at all,0.1,35837,0.09689392811372395,0.10310607188627606
2010,Hamburg,Post-secondary Non-tertiary Level,Somewhat concerned,0.6,35837,0.5949278058494797,0.6050721941505203
2010,Hamburg,Post-secondary Non-tertiary Level,Very concerned,0.25,35837,0.24551677140084047,0.2544832285991595
2010,Hamburg,Post-secondary Non-tertiary Level,Not concerned at all,0.15,35837,0.14630303498837507,0.15369696501162491
2010,Hamburg,First Stage of Tertiary Education,Somewhat concerned,0.6521739130434783,35837,0.6472427082975478,0.6571051177894087
2010,Hamburg,First Stage of Tertiary Education,Very concerned,0.30434782608695654,35837,0.2995838297012315,0.3091118224726816
2010,Hamburg,First Stage of Tertiary Education,Not concerned at all,0.043478260869565216,35837,0.04136684514108207,0.04558967659804836
2010,Hamburg,Second Stage of Tertiary Education,Somewhat concerned,0.5882352941176471,35837,0.5831397525749246,0.5933308356603696
2010,Hamburg,Second Stage of Tertiary Education,Very concerned,0.2823529411764706,35837,0.27769234085644273,0.28701354149649844
2010,Hamburg,Second Stage of Tertiary Education,Not concerned at all,0.12941176470588237,35837,0.12593653492918483,0.1328869944825799
2010,Lower Saxony,Pre-primary Level,Somewhat concerned,0.7586206896551724,35837,0.754190190985095,0.7630511883252498
2010,Lower Saxony,Pre-primary Level,Not concerned at all,0.13793103448275862,35837,0.13436083691232636,0.14150123205319087
2010,Lower Saxony,Pre-primary Level,Very concerned,0.10344827586206896,35837,0.10029516274330873,0.1066013889808292
2010,Lower Saxony,Primary Level,Somewhat concerned,0.6666666666666666,35837,0.6617859455696917,0.6715473877636415
2010,Lower Saxony,Primary Level,Not concerned at all,0.2222222222222222,35837,0.21791783080846824,0.22652661363597618
2010,Lower Saxony,Primary Level,Very concerned,0.1111111111111111,35837,0.10785729704646119,0.11436492517576102
2010,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.44171779141104295,35837,0.43657629439628426,0.44685928842580164
2010,Lower Saxony,Lower Secondary Level,Very concerned,0.4110429447852761,35837,0.40594874865651087,0.4161371409140413
2010,Lower Saxony,Lower Secondary Level,Not concerned at all,0.147239263803681,35837,0.1435705345340824,0.1509079930732796
2010,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.475765306122449,35837,0.47059460408541703,0.48093600815948095
2010,Lower Saxony,Upper Secondary Level,Very concerned,0.41709183673469385,35837,0.411986714304916,0.4221969591644717
2010,Lower Saxony,Upper Secondary Level,Not concerned at all,0.10714285714285714,35837,0.10394055100060033,0.11034516328511394
2010,Lower Saxony,Post-secondary Non-tertiary Level,Somewhat concerned,0.4823529411764706,35837,0.4771793800001515,0.4875265023527897
2010,Lower Saxony,Post-secondary Non-tertiary Level,Very concerned,0.32941176470588235,35837,0.3245455892286094,0.3342779401831553
2010,Lower Saxony,Post-secondary Non-tertiary Level,Not concerned at all,0.18823529411764706,35837,0.18418808300384631,0.1922825052314478
2010,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.5346534653465347,35837,0.5294891270551275,0.5398178036379419
2010,Lower Saxony,First Stage of Tertiary Education,Very concerned,0.3564356435643564,35837,0.3514768411619997,0.36139444596671316
2010,Lower Saxony,First Stage of Tertiary Education,Not concerned at all,0.10891089108910891,35837,0.10568546962635754,0.11213631255186028
2010,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.5426621160409556,35837,0.5375042080706158,0.5478200240112954
2010,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.34812286689419797,35837,0.3431906814501911,0.35305505233820483
2010,Lower Saxony,Second Stage of Tertiary Education,Not concerned at all,0.10921501706484642,35837,0.10598564658888994,0.1124443875408029
2010,Bremen,Pre-primary Level,Not concerned at all,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Bremen,Pre-primary Level,Somewhat concerned,0.5,35837,0.49482321352287323,0.5051767864771267
2010,Bremen,Lower Secondary Level,Not concerned at all,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
