"plb0196_h","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2019","AkademikerIn","direkter Migrationshintergrund","360","0.799266868119045","0.762781978967507","0.835751757270584"
"Ja","2019","AkademikerIn","indirekter Migrationshintergrund","133","","",""
"Ja","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(noch) kein Abschluss","kein Migrationshintergrund","9","0.230123200296799","0.0962951621651649","0.363951238428434"
"Nein","2019","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.200336901257104","0.126539193383286","0.274134609130923"
"Nein","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Nein","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Hauptschule","kein Migrationshintergrund","293","","",""
"Nein","2019","Hauptschule","direkter Migrationshintergrund","102","","",""
"Nein","2019","Hauptschule","indirekter Migrationshintergrund","41","0.287162082274725","0.205872750467438","0.368451414082011"
"Nein","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Realschule","kein Migrationshintergrund","591","0.232604195159138","0.21580596852843","0.249402421789845"
"Nein","2019","Realschule","direkter Migrationshintergrund","26","","",""
"Nein","2019","Realschule","indirekter Migrationshintergrund","46","0.230069176821079","0.16661505891865","0.293523294723507"
"Nein","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(Fach-)Abitur","kein Migrationshintergrund","262","","",""
"Nein","2019","(Fach-)Abitur","direkter Migrationshintergrund","109","","",""
"Nein","2019","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.200989131571723","0.133638562890976","0.268339700252471"
"Nein","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","AkademikerIn","kein Migrationshintergrund","476","0.193010588395718","0.176735833332057","0.20928534345938"
"Nein","2019","AkademikerIn","direkter Migrationshintergrund","103","","",""
"Nein","2019","AkademikerIn","indirekter Migrationshintergrund","31","0.249069196875549","0.18288014853464","0.315258245216459"
"Nein","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","(noch) kein Abschluss","kein Migrationshintergrund","20","","",""
"Ja","2020","(noch) kein Abschluss","direkter Migrationshintergrund","80","0.556673778536737","0.47609257395643","0.637254983117044"
"Ja","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","7","0.957027213914422","0.824536409834741","1.0895180179941"
"Ja","2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","Hauptschule","kein Migrationshintergrund","648","0.640742056441108","0.611526576946688","0.669957535935529"
"Ja","2020","Hauptschule","direkter Migrationshintergrund","283","","",""
"Ja","2020","Hauptschule","indirekter Migrationshintergrund","64","0.575800405861906","0.488812604095882","0.662788207627929"
"Ja","2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","Realschule","kein Migrationshintergrund","1593","","",""
"Ja","2020","Realschule","direkter Migrationshintergrund","84","0.693599847759054","0.611797238115999","0.775402457402108"
"Ja","2020","Realschule","indirekter Migrationshintergrund","95","0.534912195982106","0.458575230414135","0.611249161550078"
"Ja","2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","(Fach-)Abitur","kein Migrationshintergrund","817","0.690946739976255","0.665048287568673","0.716845192383837"
"Ja","2020","(Fach-)Abitur","direkter Migrationshintergrund","323","0.567561144133593","0.5266022128992","0.608520075367986"
"Ja","2020","(Fach-)Abitur","indirekter Migrationshintergrund","103","","",""
"Ja","2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2020","AkademikerIn","kein Migrationshintergrund","1631","","",""
"Ja","2020","AkademikerIn","direkter Migrationshintergrund","448","0.652226082011596","0.618072569510543","0.686379594512649"
"Ja","2020","AkademikerIn","indirekter Migrationshintergrund","119","","",""
"Ja","2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Nein","2020","(noch) kein Abschluss","direkter Migrationshintergrund","66","0.443326221463263","0.362745016882956","0.523907426043571"
"Nein","2020","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Nein","2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","Hauptschule","kein Migrationshintergrund","388","0.359257943558892","0.330042464064471","0.388473423053312"
"Nein","2020","Hauptschule","direkter Migrationshintergrund","228","","",""
"Nein","2020","Hauptschule","indirekter Migrationshintergrund","60","0.424199594138094","0.337211792372071","0.511187395904118"
"Nein","2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","Realschule","kein Migrationshintergrund","914","0.36770222131193","0.348827529079236","0.386576913544624"
"Nein","2020","Realschule","direkter Migrationshintergrund","38","0.306400152240946","0.224597542597892","0.388202761884001"
"Nein","2020","Realschule","indirekter Migrationshintergrund","69","0.465087804017894","0.388750838449922","0.541424769585865"
"Nein","2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","(Fach-)Abitur","kein Migrationshintergrund","406","0.309053260023745","0.283154807616163","0.334951712431327"
"Nein","2020","(Fach-)Abitur","direkter Migrationshintergrund","239","","",""
"Nein","2020","(Fach-)Abitur","indirekter Migrationshintergrund","53","0.308047317204428","0.235598265381334","0.380496369027523"
"Nein","2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2020","AkademikerIn","kein Migrationshintergrund","724","0.286967408179598","0.268698036404611","0.305236779954584"
"Nein","2020","AkademikerIn","direkter Migrationshintergrund","299","","",""
"Nein","2020","AkademikerIn","indirekter Migrationshintergrund","64","0.410916959717118","0.339633652782148","0.482200266652088"
"Nein","2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
