"ple0020","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nein","2019","Hauptschule","Hessen","356","0.998430861047302","0.99432500533887","1.00253671675573"
"Nein","2019","Hauptschule","Rheinland-Pfalz,Saarland","531","0.991562697712606","0.983804883812484","0.999320511612728"
"Nein","2019","Hauptschule","Baden-Wuerttemberg","679","0.998953569839758","0.996525270001811","1.0013818696777"
"Nein","2019","Hauptschule","Bayern","1184","0.997685332343769","0.994951550550617","1.00041911413692"
"Nein","2019","Hauptschule","Saarland","","","",""
"Nein","2019","Hauptschule","Berlin","132","1","1","1"
"Nein","2019","Hauptschule","Brandenburg","206","0.982049037054348","0.964048502172605","1.00004957193609"
"Nein","2019","Hauptschule","Mecklenburg-Vorpommern","93","0.973191572825147","0.940538880093038","1.00584426555726"
"Nein","2019","Hauptschule","Sachsen","232","0.984821461823919","0.969255798099011","1.00038712554883"
"Nein","2019","Hauptschule","Sachsen-Anhalt","170","0.993078910682214","0.980689148391209","1.00546867297322"
"Nein","2019","Hauptschule","Thueringen","185","0.980127763019867","0.960178176870539","1.00007734916919"
"Nein","2019","Realschule","Schleswig-Holstein","277","0.997430576933158","0.991479646940191","1.00338150692613"
"Nein","2019","Realschule","Hamburg","94","1","1","1"
"Nein","2019","Realschule","Niedersachsen","707","0.992259178050692","0.985826239135832","0.998692116965552"
"Nein","2019","Realschule","Bremen","44","1","1","1"
"Nein","2019","Realschule","Nordrhein-Westfalen","1071","0.996591805905024","0.993103042532323","1.00008056927773"
"Nein","2019","Realschule","Hessen","388","1","1","1"
"Nein","2019","Realschule","Rheinland-Pfalz,Saarland","282","1","1","1"
"Nein","2019","Realschule","Baden-Wuerttemberg","639","0.999616347537043","0.99809914425231","1.00113355082178"
"Nein","2019","Realschule","Bayern","954","0.997378468715268","0.994138807185332","1.0006181302452"
"Nein","2019","Realschule","Saarland","","","",""
"Nein","2019","Realschule","Berlin","219","1","1","1"
"Nein","2019","Realschule","Brandenburg","414","1","1","1"
"Nein","2019","Realschule","Mecklenburg-Vorpommern","245","1","1","1"
"Nein","2019","Realschule","Sachsen","676","1","1","1"
"Nein","2019","Realschule","Sachsen-Anhalt","348","1","1","1"
"Nein","2019","Realschule","Thueringen","389","1","1","1"
"Nein","2019","(Fach-)Abitur","Schleswig-Holstein","153","0.996938477258425","0.988212970594159","1.00566398392269"
"Nein","2019","(Fach-)Abitur","Hamburg","107","1","1","1"
"Nein","2019","(Fach-)Abitur","Niedersachsen","401","0.998643231404385","0.995044966464875","1.0022414963439"
"Nein","2019","(Fach-)Abitur","Bremen","36","1","1","1"
"Nein","2019","(Fach-)Abitur","Nordrhein-Westfalen","1169","0.999715560670764","0.998749726219969","1.00068139512156"
"Nein","2019","(Fach-)Abitur","Hessen","343","1","1","1"
"Nein","2019","(Fach-)Abitur","Rheinland-Pfalz,Saarland","235","1","1","1"
"Nein","2019","(Fach-)Abitur","Baden-Wuerttemberg","453","0.998552983808189","0.995056412280137","1.00204955533624"
"Nein","2019","(Fach-)Abitur","Bayern","544","1","1","1"
"Nein","2019","(Fach-)Abitur","Saarland","","","",""
"Nein","2019","(Fach-)Abitur","Berlin","166","1","1","1"
"Nein","2019","(Fach-)Abitur","Brandenburg","143","0.987741709962136","0.969769417052239","1.00571400287203"
"Nein","2019","(Fach-)Abitur","Mecklenburg-Vorpommern","70","0.986667798102941","0.959989671159395","1.01334592504649"
"Nein","2019","(Fach-)Abitur","Sachsen","165","1","1","1"
"Nein","2019","(Fach-)Abitur","Sachsen-Anhalt","90","1","1","1"
"Nein","2019","(Fach-)Abitur","Thueringen","82","1","1","1"
"Nein","2019","AkademikerIn","Schleswig-Holstein","223","1","1","1"
"Nein","2019","AkademikerIn","Hamburg","192","1","1","1"
"Nein","2019","AkademikerIn","Niedersachsen","574","0.990001876418838","0.981884093311289","0.998119659526388"
"Nein","2019","AkademikerIn","Bremen","62","1","1","1"
"Nein","2019","AkademikerIn","Nordrhein-Westfalen","1317","0.997285106156306","0.994479137760642","1.00009107455197"
"Nein","2019","AkademikerIn","Hessen","528","0.999685342960017","0.998173973494679","1.00119671242535"
"Nein","2019","AkademikerIn","Rheinland-Pfalz,Saarland","304","1","1","1"
"Nein","2019","AkademikerIn","Baden-Wuerttemberg","872","0.999667203421669","0.998457971723498","1.00087643511984"
"Nein","2019","AkademikerIn","Bayern","1081","0.997605735103867","0.994693677052741","1.00051779315499"
"Nein","2019","AkademikerIn","Saarland","","","",""
"Nein","2019","AkademikerIn","Berlin","465","0.996002986463253","0.990280460383452","1.00172551254305"
"Nein","2019","AkademikerIn","Brandenburg","286","0.993608929213868","0.984421505915986","1.00279635251175"
"Nein","2019","AkademikerIn","Mecklenburg-Vorpommern","165","1","1","1"
"Nein","2019","AkademikerIn","Sachsen","491","0.991520706215287","0.983435048513679","0.999606363916895"
"Nein","2019","AkademikerIn","Sachsen-Anhalt","231","0.991221545406509","0.979244090878547","1.00319899993447"
"Nein","2019","AkademikerIn","Thueringen","236","1","1","1"
