"pgfamstd","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1986","35-65","(Fach-)Abitur","13","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1986","35-65","AkademikerIn","21","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1986","66 +","(noch) kein Abschluss","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1986","66 +","Hauptschule","12","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1986","66 +","Realschule","8","0.0670082205752398","0.0276454922164919","0.106370948933988"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1986","66 +","(Fach-)Abitur","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1986","66 +","AkademikerIn","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","17-34","(noch) kein Abschluss","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","17-34","Hauptschule","4","0.00154709367283129","-0.000262042622778387","0.00335622996844096"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","17-34","Realschule","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","35-65","(noch) kein Abschluss","10","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","35-65","Hauptschule","163","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","35-65","Realschule","34","0.0720322237579946","0.0521412702817668","0.0919231772342223"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","35-65","(Fach-)Abitur","7","0.0638519091804458","0.030626093987019","0.0970777243738725"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","35-65","AkademikerIn","8","0.0228353795875672","0.00928730323541997","0.0363834559397144"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","66 +","(noch) kein Abschluss","9","0.472295168950226","0.258774102295066","0.685816235605386"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","66 +","Hauptschule","312","0.477006390814631","0.441116518516085","0.512896263113178"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","66 +","Realschule","59","0.457332215404622","0.378905295390983","0.535759135418261"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","66 +","(Fach-)Abitur","9","0.283202198526315","0.151562015729561","0.414842381323069"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1986","66 +","AkademikerIn","9","0.232113769541082","0.118453403978217","0.345774135103947"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","17-34","(noch) kein Abschluss","126","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","17-34","Hauptschule","839","0.460945769839148","0.438000649747298","0.483890889930998"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","17-34","Realschule","338","0.342038403851333","0.312076275800707","0.372000531901958"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","17-34","(Fach-)Abitur","155","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","17-34","AkademikerIn","109","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","35-65","(noch) kein Abschluss","493","0.781109418642295","0.747164080607478","0.815054756677111"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","35-65","Hauptschule","2859","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","35-65","Realschule","503","0.74709016476506","0.713066296399826","0.781114033130295"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","35-65","(Fach-)Abitur","161","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","35-65","AkademikerIn","380","0.763867717721132","0.725265844936776","0.802469590505488"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","66 +","(noch) kein Abschluss","7","0.309782247437302","0.107128602719504","0.512435892155099"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","66 +","Hauptschule","396","0.449659549667315","0.414681530640639","0.48463756869399"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","66 +","Realschule","81","0.411552461692466","0.334574795171133","0.488530128213798"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","66 +","(Fach-)Abitur","30","0.605478171162559","0.461065095733045","0.749891246592072"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1987","66 +","AkademikerIn","35","0.523209049030475","0.39354717667532","0.652870921385631"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","17-34","(noch) kein Abschluss","5","0.0107358892661933","0.000546997370985774","0.0209247811614009"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","17-34","Hauptschule","51","0.0217876648339255","0.0150676365752952","0.0285076930925558"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","17-34","Realschule","8","0.00902413950367542","0.00305145760075748","0.0149968214065934"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","17-34","(Fach-)Abitur","4","0.00397287335345807","-0.00138260292443318","0.00932834963134932"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","17-34","AkademikerIn","7","0.0322204963254396","0.00877960252670904","0.0556613901241703"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","35-65","(noch) kein Abschluss","37","0.0926896909107441","0.06888271114183","0.116496670679658"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","35-65","Hauptschule","80","0.0221113234887103","0.0171555281006217","0.0270671188767989"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","35-65","Realschule","9","0.0164864228481813","0.00651934804442597","0.0264534976519367"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","35-65","(Fach-)Abitur","2","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","35-65","AkademikerIn","11","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","66 +","(noch) kein Abschluss","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","66 +","Hauptschule","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","66 +","Realschule","","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","66 +","(Fach-)Abitur","1","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1987","66 +","AkademikerIn","2","","",""
"Ledig","1987","17-34","(noch) kein Abschluss","259","","",""
"Ledig","1987","17-34","Hauptschule","877","0.48558828169796","0.462582408885999","0.508594154509922"
"Ledig","1987","17-34","Realschule","597","0.623161718062024","0.592555276609529","0.653768159514519"
"Ledig","1987","17-34","(Fach-)Abitur","364","0.757753169443093","0.721277515326039","0.794228823560146"
"Ledig","1987","17-34","AkademikerIn","99","0.489045432896859","0.422688609019972","0.555402256773746"
"Ledig","1987","35-65","(noch) kein Abschluss","11","","",""
"Ledig","1987","35-65","Hauptschule","113","","",""
"Ledig","1987","35-65","Realschule","39","0.0840161916577756","0.062302197590476","0.105730185725075"
"Ledig","1987","35-65","(Fach-)Abitur","12","","",""
"Ledig","1987","35-65","AkademikerIn","38","0.111998480022169","0.0833346292933577","0.14066233075098"
"Ledig","1987","66 +","(noch) kein Abschluss","4","0.240253755353033","0.0530121023053431","0.427495408400722"
"Ledig","1987","66 +","Hauptschule","35","0.0516614656602535","0.0360981315062097","0.0672247998142972"
"Ledig","1987","66 +","Realschule","10","","",""
"Ledig","1987","66 +","(Fach-)Abitur","5","0.126099393498438","0.0280128858066544","0.224185901190222"
"Ledig","1987","66 +","AkademikerIn","8","0.167923012710728","0.0708837412547872","0.264962284166668"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","17-34","(noch) kein Abschluss","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","17-34","Hauptschule","43","0.0305633691246009","0.0226400068162959","0.038486731432906"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","17-34","Realschule","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","17-34","(Fach-)Abitur","7","0.00899480845567588","0.000956881027519249","0.0170327358838325"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","17-34","AkademikerIn","3","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","35-65","(noch) kein Abschluss","18","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","35-65","Hauptschule","163","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","35-65","Realschule","41","0.0765904274047428","0.0557743567495212","0.0974064980599643"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","35-65","(Fach-)Abitur","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","35-65","AkademikerIn","29","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","66 +","(noch) kein Abschluss","1","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","66 +","Hauptschule","18","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","66 +","Realschule","7","0.0571181530226042","0.0208175382730208","0.0934187677721876"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","66 +","(Fach-)Abitur","","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1987","66 +","AkademikerIn","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","17-34","(noch) kein Abschluss","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","17-34","Hauptschule","3","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","17-34","Realschule","1","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","17-34","(Fach-)Abitur","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","17-34","AkademikerIn","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","35-65","(noch) kein Abschluss","11","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","35-65","Hauptschule","167","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","35-65","Realschule","35","0.0758167933242402","0.055097446369016","0.0965361402794643"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","35-65","(Fach-)Abitur","9","0.0841218510452204","0.0457490659502148","0.122494636140226"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","35-65","AkademikerIn","7","0.0197443053959023","0.00709949762545818","0.0323891131663463"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","66 +","(noch) kein Abschluss","8","0.442270625681976","0.224605475777487","0.659935775586466"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","66 +","Hauptschule","327","0.472999053117701","0.437893694408121","0.508104411827282"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","66 +","Realschule","59","0.451169957645511","0.373332742472639","0.529007172818382"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","66 +","(Fach-)Abitur","8","0.250851671621359","0.12276198595772","0.378941357284997"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1987","66 +","AkademikerIn","11","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","17-34","(noch) kein Abschluss","116","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","17-34","Hauptschule","818","0.438382207213195","0.415141362621146","0.461623051805245"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","17-34","Realschule","319","0.350849378240849","0.31996089966381","0.381737856817888"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","17-34","(Fach-)Abitur","142","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","17-34","AkademikerIn","100","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","35-65","(noch) kein Abschluss","469","0.806995649683354","0.77358500605773","0.840406293308979"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","35-65","Hauptschule","2697","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","35-65","Realschule","501","0.762300886075241","0.728740198708362","0.79586157344212"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","35-65","(Fach-)Abitur","153","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","35-65","AkademikerIn","350","0.732056569290294","0.690767904917203","0.773345233663385"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","66 +","(noch) kein Abschluss","8","0.339512211484901","0.131976332285898","0.547048090683905"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","66 +","Hauptschule","392","0.464158125423775","0.428466299774806","0.499849951072744"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","66 +","Realschule","75","0.386877611901993","0.30995604591607","0.463799177887917"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","66 +","(Fach-)Abitur","29","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","66 +","AkademikerIn","34","0.54875866717203","0.417247728001424","0.680269606342636"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","17-34","(noch) kein Abschluss","6","0.00891456752219107","-0.000989548685042375","0.0188186837294245"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","17-34","Hauptschule","55","0.0293153297758198","0.021414158149423","0.0372165014022167"
