"pgfamstd","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(noch) kein Abschluss","maennlich","238","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(noch) kein Abschluss","weiblich","355","0.480109199666662","0.436535094010669","0.523683305322655"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Hauptschule","maennlich","1963","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Hauptschule","weiblich","1944","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Realschule","maennlich","364","0.543359254226078","0.506353067518351","0.580365440933805"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","Realschule","weiblich","531","0.493017416283534","0.461921660441281","0.524113172125787"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(Fach-)Abitur","maennlich","189","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","(Fach-)Abitur","weiblich","135","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","AkademikerIn","maennlich","350","0.695170968370619","0.653642007123027","0.736699929618212"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1988","AkademikerIn","weiblich","134","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(noch) kein Abschluss","maennlich","22","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(noch) kein Abschluss","weiblich","14","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Hauptschule","maennlich","85","0.0259145707265031","0.0200599043740334","0.0317692370789727"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Hauptschule","weiblich","68","0.0236312850729512","0.018081792257877","0.0291807778880254"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Realschule","maennlich","8","0.0110799675509824","0.00330330413227096","0.0188566309696939"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","Realschule","weiblich","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(Fach-)Abitur","maennlich","5","0.00883454320372045","4.09050504649351e-05","0.017628181356976"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","(Fach-)Abitur","weiblich","4","0.0125161770600514","-6.40450146869795e-05","0.0250963991347898"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","AkademikerIn","maennlich","16","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1988","AkademikerIn","weiblich","8","0.0481850245219807","0.0204478219185982","0.0759222271253631"
"Ledig","1988","(noch) kein Abschluss","maennlich","131","","",""
"Ledig","1988","(noch) kein Abschluss","weiblich","100","","",""
"Ledig","1988","Hauptschule","maennlich","617","0.198755632961833","0.184050334789671","0.213460931133996"
"Ledig","1988","Hauptschule","weiblich","356","0.107424158011474","0.0961111983246335","0.118737117698315"
"Ledig","1988","Realschule","maennlich","289","","",""
"Ledig","1988","Realschule","weiblich","329","0.305460941109444","0.276812588948127","0.33410929327076"
"Ledig","1988","(Fach-)Abitur","maennlich","226","","",""
"Ledig","1988","(Fach-)Abitur","weiblich","138","","",""
"Ledig","1988","AkademikerIn","maennlich","80","0.184266030100082","0.149289718815471","0.219242341384693"
"Ledig","1988","AkademikerIn","weiblich","61","0.330659773544959","0.269727905206101","0.391591641883817"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(noch) kein Abschluss","maennlich","6","0.0125371142717169","0.00159220866160615","0.0234820198818277"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(noch) kein Abschluss","weiblich","16","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Hauptschule","maennlich","84","0.042895013671082","0.0354285524814743","0.0503614748606896"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Hauptschule","weiblich","124","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Realschule","maennlich","18","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","Realschule","weiblich","43","0.0557638687840497","0.0414916918054931","0.0700360457626063"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(Fach-)Abitur","maennlich","10","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","(Fach-)Abitur","weiblich","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","AkademikerIn","maennlich","17","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1988","AkademikerIn","weiblich","17","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(noch) kein Abschluss","maennlich","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(noch) kein Abschluss","weiblich","20","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Hauptschule","maennlich","80","0.0459389375754701","0.0382243950632432","0.0536534800876971"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Hauptschule","weiblich","386","0.21646989855985","0.201423613139716","0.231516183979983"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Realschule","maennlich","17","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","Realschule","weiblich","78","0.131725426027741","0.110690702194879","0.152760149860603"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(Fach-)Abitur","maennlich","5","0.0176780098179708","0.0052944050980264","0.0300616145379153"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","(Fach-)Abitur","weiblich","12","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","AkademikerIn","maennlich","9","0.0291511287559608","0.0139743153536961","0.0443279421582255"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1988","AkademikerIn","weiblich","9","0.0518117343462746","0.0231044769641099","0.0805189917284393"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(noch) kein Abschluss","maennlich","225","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(noch) kein Abschluss","weiblich","336","0.457592778077915","0.413880833131199","0.501304723024631"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Hauptschule","maennlich","1869","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Hauptschule","weiblich","1851","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Realschule","maennlich","354","0.548224182246572","0.51065266553478","0.585795698958363"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","Realschule","weiblich","520","0.506915519505992","0.475404437598017","0.538426601413967"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(Fach-)Abitur","maennlich","187","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","(Fach-)Abitur","weiblich","133","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","AkademikerIn","maennlich","346","0.697614345509413","0.656091466743766","0.739137224275059"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1989","AkademikerIn","weiblich","130","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(noch) kein Abschluss","maennlich","18","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(noch) kein Abschluss","weiblich","12","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Hauptschule","maennlich","76","0.0271281684719831","0.0209958288566178","0.0332605080873485"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Hauptschule","weiblich","56","0.0191969785470336","0.0140824234610723","0.0243115336329949"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Realschule","maennlich","7","0.0116362873279913","0.00354004018060748","0.0197325344753751"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","Realschule","weiblich","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(Fach-)Abitur","maennlich","6","0.0182370769051594","0.00577681542917787","0.0306973383811409"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","(Fach-)Abitur","weiblich","6","0.0200524733046655","0.00439729145375074","0.0357076551555802"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","AkademikerIn","maennlich","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1989","AkademikerIn","weiblich","10","","",""
"Ledig","1989","(noch) kein Abschluss","maennlich","133","","",""
"Ledig","1989","(noch) kein Abschluss","weiblich","113","","",""
"Ledig","1989","Hauptschule","maennlich","579","0.19627739254098","0.181284812388442","0.211269972693517"
"Ledig","1989","Hauptschule","weiblich","351","0.109430969553534","0.0977949500378766","0.121066989069191"
"Ledig","1989","Realschule","maennlich","277","","",""
"Ledig","1989","Realschule","weiblich","316","0.290548936257088","0.261933147513453","0.319164725000723"
"Ledig","1989","(Fach-)Abitur","maennlich","237","","",""
"Ledig","1989","(Fach-)Abitur","weiblich","144","","",""
"Ledig","1989","AkademikerIn","maennlich","81","0.183533379917675","0.148536775352902","0.218529984482448"
"Ledig","1989","AkademikerIn","weiblich","58","0.31964661268482","0.258712686668853","0.380580538700787"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(noch) kein Abschluss","maennlich","7","0.0168958109814541","0.00398843388200707","0.0298031880809012"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(noch) kein Abschluss","weiblich","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Hauptschule","maennlich","93","0.0469704166956765","0.0389839709711788","0.0549568624201742"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Hauptschule","weiblich","128","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Realschule","maennlich","19","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","Realschule","weiblich","43","0.0604043604525451","0.045388870920792","0.0754198499842982"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(Fach-)Abitur","maennlich","9","0.0287823487410647","0.0132131010879945","0.044351596394135"
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","(Fach-)Abitur","weiblich","11","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","AkademikerIn","maennlich","21","","",""
"Geschieden / eingetr. gleichgeschlechtliche Partnerschaft aufgehoben","1989","AkademikerIn","weiblich","18","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(noch) kein Abschluss","maennlich","","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(noch) kein Abschluss","weiblich","19","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Hauptschule","maennlich","79","0.0462290681198067","0.038302818273639","0.0541553179659743"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Hauptschule","weiblich","379","0.217274218703128","0.201902959677637","0.232645477728619"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Realschule","maennlich","17","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","Realschule","weiblich","75","0.128912055770536","0.10779114593061","0.150032965610462"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(Fach-)Abitur","maennlich","4","0.0120525371688005","0.00189116418777755","0.0222139101498234"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","(Fach-)Abitur","weiblich","14","","",""
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","AkademikerIn","maennlich","9","0.0275004994974624","0.0127157440076494","0.0422852549872754"
"Verwitwet / Lebenspartner/-in aus eingetr. gleichgeschlechtlicher Partnerschaft verstorben","1989","AkademikerIn","weiblich","9","0.0529446337557287","0.0236859024409401","0.0822033650705173"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(noch) kein Abschluss","maennlich","223","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(noch) kein Abschluss","weiblich","322","0.477894894073079","0.433208775068245","0.522581013077912"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Hauptschule","maennlich","2398","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Hauptschule","weiblich","2427","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Realschule","maennlich","846","0.536100876160427","0.510676757394375","0.56152499492648"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","Realschule","weiblich","994","0.530850378004136","0.507190156261472","0.554510599746801"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(Fach-)Abitur","maennlich","212","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","(Fach-)Abitur","weiblich","162","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","AkademikerIn","maennlich","748","0.728979900308449","0.700304745722366","0.757655054894532"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, zusammenlebend","1990","AkademikerIn","weiblich","562","0.620507003481134","0.586142590252042","0.654871416710225"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(noch) kein Abschluss","maennlich","19","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","(noch) kein Abschluss","weiblich","13","","",""
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Hauptschule","maennlich","72","0.020945547106073","0.0160970163483685","0.0257940778637776"
"Verheiratet / in eingetr. gleichgeschlechtlicher Partnerschaft, dauernd getrennt lebend","1990","Hauptschule","weiblich","60","0.0175655228414396","0.013293264472435","0.0218377812104443"
