year,bula_h,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Schleswig-Holstein,Upper Secondary Level,Not Working,0.35473,60,184,0.28541,0.42405
1988,Hamburg,Upper Secondary Level,Full Time,0.44346,47,88,0.33907,0.54786
1988,Hamburg,Upper Secondary Level,Not Working,0.40812,41,88,0.30484,0.51140
1988,Lower Saxony,Lower Secondary Level,Full Time,0.20575,70,277,0.15806,0.25344
1988,Lower Saxony,Lower Secondary Level,Part Time,0.16610,60,277,0.12219,0.21000
1988,Lower Saxony,Lower Secondary Level,Not Working,0.62815,147,277,0.57114,0.68517
1988,Lower Saxony,Upper Secondary Level,Full Time,0.46213,258,523,0.41936,0.50490
1988,Lower Saxony,Upper Secondary Level,Part Time,0.17960,99,523,0.14667,0.21253
1988,Lower Saxony,Upper Secondary Level,Not Working,0.35827,166,523,0.31713,0.39940
1988,Lower Saxony,First Stage of Tertiary Education,Full Time,0.57828,43,43,0.42892,0.72763
1988,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.55652,46,46,0.41137,0.70167
1988,North Rhine-Westphalia,Pre-primary Level,Not Working,0.99698,67,67,0.98374,1.01022
1988,North Rhine-Westphalia,Primary Level,Full Time,0.39932,86,179,0.32737,0.47127
1988,North Rhine-Westphalia,Primary Level,Not Working,0.50139,93,179,0.42794,0.57484
1988,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.22853,207,658,0.19642,0.26064
1988,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.18024,136,658,0.15085,0.20963
1988,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.59123,315,658,0.55364,0.62882
1988,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.43336,602,1276,0.40616,0.46056
1988,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.15624,207,1276,0.13631,0.17617
1988,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.41040,467,1276,0.38340,0.43740
1988,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.51154,45,45,0.36384,0.65924
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.54391,76,144,0.46227,0.62554
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.17435,32,144,0.11216,0.23654
1988,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.28174,36,144,0.20801,0.35548
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.64167,132,178,0.57103,0.71231
1988,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.20533,46,178,0.14582,0.26484
1988,Hesse,Primary Level,Full Time,0.35345,33,67,0.23812,0.46879
1988,Hesse,Primary Level,Not Working,0.52860,34,67,0.40817,0.64903
1988,Hesse,Lower Secondary Level,Full Time,0.23500,103,284,0.18560,0.28440
1988,Hesse,Lower Secondary Level,Part Time,0.20320,64,284,0.15632,0.25008
1988,Hesse,Lower Secondary Level,Not Working,0.56180,117,284,0.50399,0.61961
1988,Hesse,Upper Secondary Level,Full Time,0.42893,228,458,0.38355,0.47431
1988,Hesse,Upper Secondary Level,Part Time,0.16366,80,458,0.12974,0.19758
1988,Hesse,Upper Secondary Level,Not Working,0.40741,150,458,0.36236,0.45246
1988,Hesse,Second Stage of Tertiary Education,Full Time,0.52754,47,47,0.38327,0.67181
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.20858,68,239,0.15696,0.26020
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.13104,33,239,0.08817,0.17391
1988,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.66038,138,239,0.60022,0.72055
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.48581,186,362,0.43425,0.53736
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.14530,57,362,0.10895,0.18166
1988,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.36889,119,362,0.31912,0.41866
1988,Baden-Wuerttemberg,Primary Level,Full Time,0.37665,86,175,0.30465,0.44865
1988,Baden-Wuerttemberg,Primary Level,Not Working,0.47718,89,175,0.40297,0.55140
1988,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.31832,238,577,0.28028,0.35637
1988,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.21049,131,577,0.17720,0.24378
1988,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.47119,208,577,0.43042,0.51195
1988,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.52313,466,807,0.48865,0.55761
1988,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.16471,136,807,0.13910,0.19032
1988,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.31216,205,807,0.28017,0.34415
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.49166,54,85,0.38475,0.59857
1988,Baden-Wuerttemberg,First Stage of Tertiary Education,Not Working,0.37360,31,85,0.27015,0.47706
1988,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.64857,68,68,0.53425,0.76288
1988,Bavaria,Primary Level,Full Time,0.46208,35,35,0.29450,0.62966
1988,Bavaria,Lower Secondary Level,Full Time,0.32493,185,447,0.28146,0.36840
1988,Bavaria,Lower Secondary Level,Part Time,0.20680,97,447,0.16921,0.24438
1988,Bavaria,Lower Secondary Level,Not Working,0.46828,165,447,0.42197,0.51459
1988,Bavaria,Upper Secondary Level,Full Time,0.47200,430,833,0.43808,0.50592
1988,Bavaria,Upper Secondary Level,Part Time,0.20198,179,833,0.17470,0.22927
1988,Bavaria,Upper Secondary Level,Not Working,0.32602,224,833,0.29416,0.35787
1988,Bavaria,First Stage of Tertiary Education,Full Time,0.55408,53,53,0.41898,0.68919
1988,Bavaria,Second Stage of Tertiary Education,Full Time,0.49365,72,72,0.37735,0.60994
1988,Berlin,Lower Secondary Level,Full Time,0.38677,33,67,0.26927,0.50426
1988,Berlin,Lower Secondary Level,Not Working,0.47515,34,67,0.35467,0.59563
1988,Berlin,Upper Secondary Level,Full Time,0.49975,85,123,0.41103,0.58848
1988,Berlin,Upper Secondary Level,Not Working,0.35626,38,123,0.27128,0.44124
1989,Schleswig-Holstein,Lower Secondary Level,Not Working,0.60685,31,31,0.43206,0.78164
1989,Schleswig-Holstein,Upper Secondary Level,Full Time,0.47337,83,168,0.39764,0.54910
1989,Schleswig-Holstein,Upper Secondary Level,Part Time,0.18091,33,168,0.12253,0.23930
1989,Schleswig-Holstein,Upper Secondary Level,Not Working,0.34572,52,168,0.27358,0.41785
1989,Hamburg,Upper Secondary Level,Full Time,0.50722,50,88,0.40216,0.61227
1989,Hamburg,Upper Secondary Level,Not Working,0.40658,38,88,0.30337,0.50980
1989,Lower Saxony,Lower Secondary Level,Full Time,0.22709,81,263,0.17636,0.27782
1989,Lower Saxony,Lower Secondary Level,Part Time,0.13996,41,263,0.09795,0.18197
1989,Lower Saxony,Lower Secondary Level,Not Working,0.63295,141,263,0.57458,0.69131
1989,Lower Saxony,Upper Secondary Level,Full Time,0.45338,244,503,0.40983,0.49693
1989,Lower Saxony,Upper Secondary Level,Part Time,0.17920,97,503,0.14565,0.21275
1989,Lower Saxony,Upper Secondary Level,Not Working,0.36742,162,503,0.32525,0.40960
1989,Lower Saxony,First Stage of Tertiary Education,Full Time,0.59887,40,40,0.44505,0.75270
1989,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.54178,44,44,0.39285,0.69070
1989,North Rhine-Westphalia,Pre-primary Level,Not Working,0.94983,69,69,0.89795,1.00172
1989,North Rhine-Westphalia,Primary Level,Full Time,0.36715,77,167,0.29383,0.44048
1989,North Rhine-Westphalia,Primary Level,Not Working,0.50665,90,167,0.43060,0.58271
1989,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.26559,223,633,0.23116,0.30002
1989,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.14000,93,633,0.11295,0.16705
1989,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.59441,317,633,0.55613,0.63269
1989,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.43605,587,1248,0.40853,0.46358
1989,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.16128,220,1248,0.14086,0.18169
1989,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.40267,441,1248,0.37545,0.42989
1989,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.57841,45,45,0.43250,0.72433
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.55400,75,106,0.45893,0.64908
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Part Time,0.19424,31,106,0.11857,0.26991
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.62728,128,171,0.55460,0.69997
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.19511,43,171,0.13554,0.25468
1989,Hesse,Lower Secondary Level,Full Time,0.20545,97,271,0.15725,0.25364
1989,Hesse,Lower Secondary Level,Part Time,0.23055,60,271,0.18031,0.28079
1989,Hesse,Lower Secondary Level,Not Working,0.56400,114,271,0.50485,0.62315
1989,Hesse,Upper Secondary Level,Full Time,0.45842,243,470,0.41332,0.50351
1989,Hesse,Upper Secondary Level,Part Time,0.13009,74,470,0.09964,0.16053
1989,Hesse,Upper Secondary Level,Not Working,0.41149,153,470,0.36696,0.45603
1989,Hesse,Second Stage of Tertiary Education,Full Time,0.61633,49,49,0.47876,0.75389
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.21364,61,221,0.15948,0.26780
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.14814,35,221,0.10120,0.19508
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.63822,125,221,0.57472,0.70171
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.53745,190,340,0.48437,0.59052
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.13412,51,340,0.09784,0.17040
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.32843,99,340,0.27844,0.37843
1989,Baden-Wuerttemberg,Primary Level,Full Time,0.39344,80,194,0.32451,0.46236
1989,Baden-Wuerttemberg,Primary Level,Part Time,0.20152,34,194,0.14492,0.25811
1989,Baden-Wuerttemberg,Primary Level,Not Working,0.40505,80,194,0.33579,0.47431
1989,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.31138,237,544,0.27243,0.35033
1989,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.22160,124,544,0.18667,0.25653
1989,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.46702,183,544,0.42506,0.50898
1989,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.51048,444,785,0.47549,0.54547
1989,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.16719,133,785,0.14107,0.19331
1989,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.32233,208,785,0.28961,0.35504
1989,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.61161,31,31,0.43720,0.78602
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.50124,50,50,0.36124,0.64123
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.65305,68,68,0.53907,0.76703
1989,Bavaria,Pre-primary Level,Not Working,0.84387,31,31,0.71398,0.97376
1989,Bavaria,Lower Secondary Level,Full Time,0.32783,177,419,0.28283,0.37284
1989,Bavaria,Lower Secondary Level,Part Time,0.17734,82,419,0.14072,0.21396
1989,Bavaria,Lower Secondary Level,Not Working,0.49430,160,419,0.44637,0.54223
1989,Bavaria,Upper Secondary Level,Full Time,0.49405,436,813,0.45966,0.52844
1989,Bavaria,Upper Secondary Level,Part Time,0.16800,150,813,0.14228,0.19372
1989,Bavaria,Upper Secondary Level,Not Working,0.33795,227,813,0.30541,0.37048
1989,Bavaria,First Stage of Tertiary Education,Full Time,0.55593,52,52,0.41956,0.69229
1989,Bavaria,Second Stage of Tertiary Education,Full Time,0.54257,80,111,0.44947,0.63567
1989,Bavaria,Second Stage of Tertiary Education,Not Working,0.28967,31,111,0.20490,0.37444
1989,Berlin,Lower Secondary Level,Not Working,0.48447,31,31,0.30564,0.66331
1989,Berlin,Upper Secondary Level,Full Time,0.49191,83,120,0.40208,0.58173
1989,Berlin,Upper Secondary Level,Not Working,0.35716,37,120,0.27107,0.44325
1990,Schleswig-Holstein,Upper Secondary Level,Full Time,0.46406,78,129,0.37767,0.55046
1990,Schleswig-Holstein,Upper Secondary Level,Not Working,0.36417,51,129,0.28080,0.44753
1990,Hamburg,Upper Secondary Level,Full Time,0.42784,38,75,0.31511,0.54057
1990,Hamburg,Upper Secondary Level,Not Working,0.42995,37,75,0.31715,0.54274
1990,Lower Saxony,Lower Secondary Level,Full Time,0.22175,70,245,0.16962,0.27387
1990,Lower Saxony,Lower Secondary Level,Part Time,0.14819,44,245,0.10361,0.19277
1990,Lower Saxony,Lower Secondary Level,Not Working,0.63006,131,245,0.56948,0.69064
1990,Lower Saxony,Upper Secondary Level,Full Time,0.44020,238,500,0.39664,0.48375
1990,Lower Saxony,Upper Secondary Level,Part Time,0.20058,96,500,0.16544,0.23571
1990,Lower Saxony,Upper Secondary Level,Not Working,0.35922,166,500,0.31713,0.40132
1990,Lower Saxony,First Stage of Tertiary Education,Full Time,0.57102,39,39,0.41366,0.72839
1990,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.65389,53,53,0.52458,0.78319
1990,Bremen,Upper Secondary Level,Not Working,0.63790,31,31,0.46591,0.80988
1990,North Rhine-Westphalia,Pre-primary Level,Not Working,0.93647,55,55,0.87141,1.00153
1990,North Rhine-Westphalia,Primary Level,Full Time,0.31333,67,160,0.24123,0.38542
1990,North Rhine-Westphalia,Primary Level,Not Working,0.52792,93,160,0.45032,0.60552
1990,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.28135,210,616,0.24581,0.31689
1990,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.15246,101,616,0.12405,0.18088
1990,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.56618,305,616,0.52701,0.60535
1990,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.46305,587,1217,0.43502,0.49108
1990,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.15502,203,1217,0.13467,0.17536
1990,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.38193,427,1217,0.35463,0.40924
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.54392,45,45,0.39675,0.69109
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.56129,75,108,0.46727,0.65532
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.28191,33,108,0.19666,0.36717
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Full Time,0.63247,131,198,0.56515,0.69980
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Part Time,0.18577,36,198,0.13146,0.24008
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Not Working,0.18176,31,198,0.12791,0.23561
1990,Hesse,Lower Secondary Level,Full Time,0.26438,103,267,0.21138,0.31738
1990,Hesse,Lower Secondary Level,Part Time,0.21550,61,267,0.16609,0.26492
1990,Hesse,Lower Secondary Level,Not Working,0.52012,103,267,0.46008,0.58016
1990,Hesse,Upper Secondary Level,Full Time,0.42907,231,453,0.38345,0.47470
1990,Hesse,Upper Secondary Level,Part Time,0.16255,76,453,0.12854,0.19657
1990,Hesse,Upper Secondary Level,Not Working,0.40837,146,453,0.36306,0.45369
1990,Hesse,Second Stage of Tertiary Education,Full Time,0.57076,47,47,0.42772,0.71380
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Full Time,0.21929,64,216,0.16398,0.27460
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Part Time,0.16371,36,216,0.11425,0.21317
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not Working,0.61355,116,216,0.54846,0.67864
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Full Time,0.51856,171,322,0.46389,0.57322
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Part Time,0.15728,52,322,0.11745,0.19711
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not Working,0.32417,99,322,0.27296,0.37537
1990,Baden-Wuerttemberg,Primary Level,Full Time,0.46342,78,187,0.39175,0.53508
1990,Baden-Wuerttemberg,Primary Level,Part Time,0.15527,33,187,0.10322,0.20732
1990,Baden-Wuerttemberg,Primary Level,Not Working,0.38131,76,187,0.31151,0.45112
1990,Baden-Wuerttemberg,Lower Secondary Level,Full Time,0.33911,233,516,0.29822,0.37999
1990,Baden-Wuerttemberg,Lower Secondary Level,Part Time,0.20881,108,516,0.17371,0.24392
1990,Baden-Wuerttemberg,Lower Secondary Level,Not Working,0.45208,175,516,0.40910,0.49507
1990,Baden-Wuerttemberg,Upper Secondary Level,Full Time,0.51346,452,796,0.47871,0.54820
1990,Baden-Wuerttemberg,Upper Secondary Level,Part Time,0.18809,146,796,0.16093,0.21526
1990,Baden-Wuerttemberg,Upper Secondary Level,Not Working,0.29845,198,796,0.26664,0.33026
1990,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Full Time,0.66635,33,33,0.50298,0.82972
1990,Baden-Wuerttemberg,First Stage of Tertiary Education,Full Time,0.54389,55,55,0.41104,0.67673
1990,Baden-Wuerttemberg,Second Stage of Tertiary Education,Full Time,0.60235,58,58,0.47530,0.72941
1990,Bavaria,Lower Secondary Level,Full Time,0.27612,159,404,0.23247,0.31977
1990,Bavaria,Lower Secondary Level,Part Time,0.23152,90,404,0.19034,0.27270
1990,Bavaria,Lower Secondary Level,Not Working,0.49236,155,404,0.44354,0.54117
1990,Bavaria,Upper Secondary Level,Full Time,0.52034,444,809,0.48589,0.55479
1990,Bavaria,Upper Secondary Level,Part Time,0.16747,148,809,0.14172,0.19321
1990,Bavaria,Upper Secondary Level,Not Working,0.31219,217,809,0.28024,0.34414
1990,Bavaria,First Stage of Tertiary Education,Full Time,0.60264,56,56,0.47331,0.73197
1990,Bavaria,Second Stage of Tertiary Education,Full Time,0.56659,82,113,0.47481,0.65836
1990,Bavaria,Second Stage of Tertiary Education,Not Working,0.28433,31,113,0.20079,0.36787
1990,Berlin,Upper Secondary Level,Full Time,0.30582,76,111,0.21972,0.39193
1990,Berlin,Upper Secondary Level,Not Working,0.23006,35,111,0.15141,0.30871
1991,Schleswig-Holstein,Lower Secondary Level,Not Working,0.59832,32,32,0.42574,0.77089
1991,Schleswig-Holstein,Upper Secondary Level,Full Time,0.47334,81,162,0.39622,0.55047
1991,Schleswig-Holstein,Upper Secondary Level,Part Time,0.23911,40,162,0.17322,0.30500
1991,Schleswig-Holstein,Upper Secondary Level,Not Working,0.28180,41,162,0.21230,0.35129
1991,Hamburg,Upper Secondary Level,Full Time,0.45906,40,79,0.34847,0.56965
1991,Hamburg,Upper Secondary Level,Not Working,0.45945,39,79,0.34885,0.57005
1991,Lower Saxony,Lower Secondary Level,Full Time,0.20342,65,241,0.15249,0.25435
1991,Lower Saxony,Lower Secondary Level,Part Time,0.18773,50,241,0.13833,0.23714
1991,Lower Saxony,Lower Secondary Level,Not Working,0.60885,126,241,0.54711,0.67059
1991,Lower Saxony,Upper Secondary Level,Full Time,0.44267,234,496,0.39891,0.48643
1991,Lower Saxony,Upper Secondary Level,Part Time,0.18164,94,496,0.14768,0.21561
1991,Lower Saxony,Upper Secondary Level,Not Working,0.37274,168,496,0.33015,0.41534
1991,Lower Saxony,First Stage of Tertiary Education,Full Time,0.60455,41,41,0.45302,0.75608
1991,Lower Saxony,Second Stage of Tertiary Education,Full Time,0.63606,52,52,0.50401,0.76811
1991,Bremen,Upper Secondary Level,Not Working,0.63555,31,31,0.46333,0.80777
1991,North Rhine-Westphalia,Pre-primary Level,Not Working,0.89478,49,49,0.80798,0.98158
1991,North Rhine-Westphalia,Primary Level,Full Time,0.38862,70,147,0.30955,0.46769
1991,North Rhine-Westphalia,Primary Level,Not Working,0.47640,77,147,0.39539,0.55742
1991,North Rhine-Westphalia,Lower Secondary Level,Full Time,0.28444,224,605,0.24846,0.32042
1991,North Rhine-Westphalia,Lower Secondary Level,Part Time,0.14580,92,605,0.11766,0.17395
1991,North Rhine-Westphalia,Lower Secondary Level,Not Working,0.56805,289,605,0.52854,0.60755
1991,North Rhine-Westphalia,Upper Secondary Level,Full Time,0.45423,586,1219,0.42627,0.48219
1991,North Rhine-Westphalia,Upper Secondary Level,Part Time,0.16474,214,1219,0.14391,0.18557
1991,North Rhine-Westphalia,Upper Secondary Level,Not Working,0.37780,419,1219,0.35057,0.40503
1991,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Full Time,0.52667,46,46,0.38079,0.67255
1991,North Rhine-Westphalia,First Stage of Tertiary Education,Full Time,0.52534,73,106,0.42982,0.62085
1991,North Rhine-Westphalia,First Stage of Tertiary Education,Not Working,0.28306,33,106,0.19689,0.36923
