year,migback,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,No migration background,2nd Quintile,Part Time,0.20505,1049,3760,0.19214,0.21795
2018,No migration background,2nd Quintile,Not Working,0.40344,1555,3760,0.38776,0.41912
2018,No migration background,3rd Quintile,Full Time,0.32672,1462,3750,0.31171,0.34174
2018,No migration background,3rd Quintile,Part Time,0.19090,1013,3750,0.17832,0.20348
2018,No migration background,3rd Quintile,Not Working,0.33753,1275,3750,0.32240,0.35267
2018,No migration background,4th Quintile,Full Time,0.41516,1874,4054,0.39999,0.43033
2018,No migration background,4th Quintile,Part Time,0.22120,1136,4054,0.20843,0.23398
2018,No migration background,4th Quintile,Not Working,0.24718,1044,4054,0.23390,0.26046
2018,No migration background,5th Quintile,Full Time,0.51021,2312,4474,0.49556,0.52486
2018,No migration background,5th Quintile,Part Time,0.20012,1108,4474,0.18839,0.21184
2018,No migration background,5th Quintile,Not Working,0.19884,1054,4474,0.18714,0.21053
2018,Direct migration background,1st Quintile,Full Time,0.10960,357,4049,0.09997,0.11922
2018,Direct migration background,1st Quintile,Part Time,0.27907,746,4049,0.26525,0.29289
2018,Direct migration background,1st Quintile,Not Working,0.53330,2946,4049,0.51794,0.54867
2018,Direct migration background,2nd Quintile,Full Time,0.37329,470,1289,0.34687,0.39970
2018,Direct migration background,2nd Quintile,Part Time,0.28235,393,1289,0.25776,0.30693
2018,Direct migration background,2nd Quintile,Not Working,0.31317,426,1289,0.28784,0.33850
2018,Direct migration background,3rd Quintile,Full Time,0.47096,380,837,0.43712,0.50480
2018,Direct migration background,3rd Quintile,Part Time,0.27554,244,837,0.24525,0.30583
2018,Direct migration background,3rd Quintile,Not Working,0.22685,213,837,0.19846,0.25524
2018,Direct migration background,4th Quintile,Full Time,0.50789,278,541,0.46573,0.55006
2018,Direct migration background,4th Quintile,Part Time,0.33013,164,541,0.29046,0.36979
2018,Direct migration background,4th Quintile,Not Working,0.14525,99,541,0.11553,0.17497
2018,Direct migration background,5th Quintile,Full Time,0.62330,271,436,0.57777,0.66884
2018,Direct migration background,5th Quintile,Part Time,0.21679,96,436,0.17807,0.25551
2018,Direct migration background,5th Quintile,Not Working,0.13784,69,436,0.10544,0.17023
2018,Indirect migration background,1st Quintile,Full Time,0.07583,79,476,0.05202,0.09964
2018,Indirect migration background,1st Quintile,Part Time,0.17013,172,476,0.13633,0.20392
2018,Indirect migration background,1st Quintile,Not Working,0.17901,225,476,0.14453,0.21349
2018,Indirect migration background,2nd Quintile,Full Time,0.19252,133,406,0.15412,0.23093
2018,Indirect migration background,2nd Quintile,Part Time,0.20005,162,406,0.16109,0.23902
2018,Indirect migration background,2nd Quintile,Not Working,0.13658,111,406,0.10314,0.17003
2018,Indirect migration background,3rd Quintile,Full Time,0.30004,131,308,0.24877,0.35130
2018,Indirect migration background,3rd Quintile,Part Time,0.19473,111,308,0.15043,0.23902
2018,Indirect migration background,3rd Quintile,Not Working,0.13233,66,308,0.09443,0.17024
2018,Indirect migration background,4th Quintile,Full Time,0.41299,118,204,0.34526,0.48072
2018,Indirect migration background,4th Quintile,Part Time,0.09529,53,204,0.05490,0.13568
2018,Indirect migration background,4th Quintile,Not Working,0.07509,33,204,0.03884,0.11135
2018,Indirect migration background,5th Quintile,Full Time,0.50223,133,221,0.43616,0.56830
2018,Indirect migration background,5th Quintile,Part Time,0.11324,49,221,0.07137,0.15512
2018,Indirect migration background,5th Quintile,Not Working,0.08462,39,221,0.04784,0.12140
2019,No migration background,1st Quintile,Full Time,0.13055,455,2799,0.11807,0.14304
2019,No migration background,1st Quintile,Part Time,0.24696,864,2799,0.23098,0.26294
2019,No migration background,1st Quintile,Not Working,0.47311,1480,2799,0.45461,0.49161
2019,No migration background,2nd Quintile,Full Time,0.23905,1050,3573,0.22507,0.25304
2019,No migration background,2nd Quintile,Part Time,0.19728,947,3573,0.18423,0.21033
2019,No migration background,2nd Quintile,Not Working,0.41536,1576,3573,0.39920,0.43152
2019,No migration background,3rd Quintile,Full Time,0.33599,1377,3562,0.32048,0.35151
2019,No migration background,3rd Quintile,Part Time,0.20267,967,3562,0.18946,0.21587
2019,No migration background,3rd Quintile,Not Working,0.32075,1218,3562,0.30542,0.33608
2019,No migration background,4th Quintile,Full Time,0.40452,1646,3703,0.38871,0.42033
2019,No migration background,4th Quintile,Part Time,0.20268,994,3703,0.18973,0.21563
2019,No migration background,4th Quintile,Not Working,0.26159,1063,3703,0.24743,0.27575
2019,No migration background,5th Quintile,Full Time,0.49687,2118,4198,0.48174,0.51199
2019,No migration background,5th Quintile,Part Time,0.19096,1034,4198,0.17907,0.20285
2019,No migration background,5th Quintile,Not Working,0.22614,1046,4198,0.21348,0.23880
2019,Direct migration background,1st Quintile,Full Time,0.13406,485,4109,0.12365,0.14448
2019,Direct migration background,1st Quintile,Part Time,0.26224,793,4109,0.24879,0.27570
2019,Direct migration background,1st Quintile,Not Working,0.51642,2831,4109,0.50114,0.53170
2019,Direct migration background,2nd Quintile,Full Time,0.35212,415,1151,0.32451,0.37972
2019,Direct migration background,2nd Quintile,Part Time,0.32595,410,1151,0.29886,0.35304
2019,Direct migration background,2nd Quintile,Not Working,0.29575,326,1151,0.26937,0.32213
2019,Direct migration background,3rd Quintile,Full Time,0.49171,333,677,0.45402,0.52940
2019,Direct migration background,3rd Quintile,Part Time,0.25730,203,677,0.22435,0.29026
2019,Direct migration background,3rd Quintile,Not Working,0.22906,141,677,0.19738,0.26074
2019,Direct migration background,4th Quintile,Full Time,0.58656,252,446,0.54081,0.63232
2019,Direct migration background,4th Quintile,Part Time,0.22276,112,446,0.18410,0.26142
2019,Direct migration background,4th Quintile,Not Working,0.17596,82,446,0.14058,0.21134
2019,Direct migration background,5th Quintile,Full Time,0.58783,277,455,0.54255,0.63311
2019,Direct migration background,5th Quintile,Part Time,0.27374,114,455,0.23272,0.31475
2019,Direct migration background,5th Quintile,Not Working,0.12942,64,455,0.09854,0.16029
2019,Indirect migration background,1st Quintile,Full Time,0.07460,72,466,0.05072,0.09848
2019,Indirect migration background,1st Quintile,Part Time,0.18924,160,466,0.15363,0.22484
2019,Indirect migration background,1st Quintile,Not Working,0.17309,234,466,0.13870,0.20748
2019,Indirect migration background,2nd Quintile,Full Time,0.21058,119,331,0.16659,0.25457
2019,Indirect migration background,2nd Quintile,Part Time,0.17319,124,331,0.13236,0.21402
2019,Indirect migration background,2nd Quintile,Not Working,0.11573,88,331,0.08121,0.15024
2019,Indirect migration background,3rd Quintile,Full Time,0.29199,126,298,0.24028,0.34370
2019,Indirect migration background,3rd Quintile,Part Time,0.18709,106,298,0.14273,0.23144
2019,Indirect migration background,3rd Quintile,Not Working,0.10071,66,298,0.06648,0.13493
2019,Indirect migration background,4th Quintile,Full Time,0.39063,112,196,0.32215,0.45911
2019,Indirect migration background,4th Quintile,Part Time,0.15097,52,196,0.10072,0.20122
2019,Indirect migration background,4th Quintile,Not Working,0.08224,32,196,0.04368,0.12080
2019,Indirect migration background,5th Quintile,Full Time,0.46060,123,221,0.39474,0.52647
2019,Indirect migration background,5th Quintile,Part Time,0.15012,59,221,0.10292,0.19731
2019,Indirect migration background,5th Quintile,Not Working,0.06010,39,221,0.02869,0.09150
2020,No migration background,1st Quintile,Full Time,0.13241,423,2708,0.11964,0.14518
2020,No migration background,1st Quintile,Part Time,0.23643,818,2708,0.22043,0.25244
2020,No migration background,1st Quintile,Not Working,0.48854,1467,2708,0.46971,0.50737
2020,No migration background,2nd Quintile,Full Time,0.24063,1041,3541,0.22655,0.25471
2020,No migration background,2nd Quintile,Part Time,0.20602,951,3541,0.19270,0.21935
2020,No migration background,2nd Quintile,Not Working,0.39670,1549,3541,0.38058,0.41281
2020,No migration background,3rd Quintile,Full Time,0.33988,1370,3458,0.32409,0.35567
2020,No migration background,3rd Quintile,Part Time,0.19111,899,3458,0.17800,0.20422
2020,No migration background,3rd Quintile,Not Working,0.32775,1189,3458,0.31210,0.34340
2020,No migration background,4th Quintile,Full Time,0.39849,1760,3877,0.38308,0.41390
2020,No migration background,4th Quintile,Part Time,0.21955,1066,3877,0.20652,0.23259
2020,No migration background,4th Quintile,Not Working,0.24792,1051,3877,0.23433,0.26151
2020,No migration background,5th Quintile,Full Time,0.50099,2832,5244,0.48746,0.51453
2020,No migration background,5th Quintile,Part Time,0.18769,1244,5244,0.17712,0.19826
2020,No migration background,5th Quintile,Not Working,0.21074,1168,5244,0.19970,0.22178
2020,Direct migration background,1st Quintile,Full Time,0.14320,588,3646,0.13183,0.15458
2020,Direct migration background,1st Quintile,Part Time,0.27684,839,3646,0.26232,0.29137
2020,Direct migration background,1st Quintile,Not Working,0.51805,2219,3646,0.50183,0.53427
2020,Direct migration background,2nd Quintile,Full Time,0.35346,422,1077,0.32490,0.38203
2020,Direct migration background,2nd Quintile,Part Time,0.28257,344,1077,0.25567,0.30948
2020,Direct migration background,2nd Quintile,Not Working,0.33581,311,1077,0.30759,0.36403
2020,Direct migration background,3rd Quintile,Full Time,0.43685,275,580,0.39644,0.47725
2020,Direct migration background,3rd Quintile,Part Time,0.34305,184,580,0.30438,0.38172
2020,Direct migration background,3rd Quintile,Not Working,0.20234,121,580,0.16962,0.23506
2020,Direct migration background,4th Quintile,Full Time,0.56941,259,478,0.52497,0.61385
2020,Direct migration background,4th Quintile,Part Time,0.24354,153,478,0.20502,0.28206
2020,Direct migration background,4th Quintile,Not Working,0.17567,66,478,0.14152,0.20982
2020,Direct migration background,5th Quintile,Full Time,0.59819,306,504,0.55534,0.64103
2020,Direct migration background,5th Quintile,Part Time,0.25490,123,504,0.21681,0.29299
2020,Direct migration background,5th Quintile,Not Working,0.13797,75,504,0.10783,0.16811
2020,Indirect migration background,1st Quintile,Full Time,0.07377,70,443,0.04940,0.09814
2020,Indirect migration background,1st Quintile,Part Time,0.17452,166,443,0.13913,0.20991
2020,Indirect migration background,1st Quintile,Not Working,0.16420,207,443,0.12966,0.19874
2020,Indirect migration background,2nd Quintile,Full Time,0.17330,110,346,0.13336,0.21324
2020,Indirect migration background,2nd Quintile,Part Time,0.14925,121,346,0.11165,0.18685
2020,Indirect migration background,2nd Quintile,Not Working,0.17795,115,346,0.13759,0.21831
2020,Indirect migration background,3rd Quintile,Full Time,0.29607,138,284,0.24288,0.34926
2020,Indirect migration background,3rd Quintile,Part Time,0.16147,92,284,0.11860,0.20434
2020,Indirect migration background,3rd Quintile,Not Working,0.12616,54,284,0.08747,0.16484
2020,Indirect migration background,4th Quintile,Full Time,0.38696,135,241,0.32534,0.44859
2020,Indirect migration background,4th Quintile,Part Time,0.16575,74,241,0.11870,0.21280
2020,Indirect migration background,4th Quintile,Not Working,0.07283,32,241,0.03995,0.10571
2020,Indirect migration background,5th Quintile,Full Time,0.41995,167,295,0.36353,0.47637
2020,Indirect migration background,5th Quintile,Part Time,0.16687,85,295,0.12425,0.20949
2020,Indirect migration background,5th Quintile,Not Working,0.05640,43,295,0.03003,0.08277
2021,No migration background,1st Quintile,Full Time,0.10157,282,2001,0.08833,0.11481
2021,No migration background,1st Quintile,Part Time,0.22414,551,2001,0.20586,0.24241
2021,No migration background,1st Quintile,Not Working,0.54790,1168,2001,0.52609,0.56972
2021,No migration background,2nd Quintile,Full Time,0.22471,664,2463,0.20823,0.24120
2021,No migration background,2nd Quintile,Part Time,0.19198,644,2463,0.17642,0.20754
2021,No migration background,2nd Quintile,Not Working,0.43522,1155,2463,0.41563,0.45480
2021,No migration background,3rd Quintile,Full Time,0.30604,943,2521,0.28804,0.32403
2021,No migration background,3rd Quintile,Part Time,0.20618,696,2521,0.19038,0.22197
2021,No migration background,3rd Quintile,Not Working,0.32819,882,2521,0.30985,0.34652
2021,No migration background,4th Quintile,Full Time,0.38849,1175,2685,0.37005,0.40693
2021,No migration background,4th Quintile,Part Time,0.18658,645,2685,0.17184,0.20131
2021,No migration background,4th Quintile,Not Working,0.29660,865,2685,0.27932,0.31388
2021,No migration background,5th Quintile,Full Time,0.47291,1859,3700,0.45682,0.48900
2021,No migration background,5th Quintile,Part Time,0.17673,834,3700,0.16444,0.18903
2021,No migration background,5th Quintile,Not Working,0.24522,1007,3700,0.23135,0.25908
2021,Direct migration background,1st Quintile,Full Time,0.12837,397,2669,0.11568,0.14106
2021,Direct migration background,1st Quintile,Part Time,0.25231,557,2669,0.23583,0.26879
2021,Direct migration background,1st Quintile,Not Working,0.53253,1715,2669,0.51359,0.55146
2021,Direct migration background,2nd Quintile,Full Time,0.30851,322,962,0.27931,0.33771
2021,Direct migration background,2nd Quintile,Part Time,0.31337,284,962,0.28405,0.34270
2021,Direct migration background,2nd Quintile,Not Working,0.32555,356,962,0.29593,0.35518
2021,Direct migration background,3rd Quintile,Full Time,0.38749,237,535,0.34617,0.42881
2021,Direct migration background,3rd Quintile,Part Time,0.32148,169,535,0.28187,0.36109
2021,Direct migration background,3rd Quintile,Not Working,0.26366,129,535,0.22629,0.30103
2021,Direct migration background,4th Quintile,Full Time,0.53339,218,404,0.48468,0.58210
2021,Direct migration background,4th Quintile,Part Time,0.25800,112,404,0.21529,0.30072
2021,Direct migration background,4th Quintile,Not Working,0.18674,74,404,0.14869,0.22479
2021,Direct migration background,5th Quintile,Full Time,0.58544,258,442,0.53946,0.63142
2021,Direct migration background,5th Quintile,Part Time,0.19077,103,442,0.15410,0.22744
2021,Direct migration background,5th Quintile,Not Working,0.22090,81,442,0.18218,0.25962
2021,Indirect migration background,1st Quintile,Full Time,0.06731,40,251,0.03625,0.09837
2021,Indirect migration background,1st Quintile,Part Time,0.11723,80,251,0.07736,0.15711
2021,Indirect migration background,1st Quintile,Not Working,0.19479,131,251,0.14570,0.24388
2021,Indirect migration background,2nd Quintile,Full Time,0.18084,71,215,0.12927,0.23240
2021,Indirect migration background,2nd Quintile,Part Time,0.17811,69,215,0.12685,0.22937
2021,Indirect migration background,2nd Quintile,Not Working,0.14137,75,215,0.09469,0.18805
2021,Indirect migration background,3rd Quintile,Full Time,0.24646,63,158,0.17905,0.31387
2021,Indirect migration background,3rd Quintile,Part Time,0.12943,54,158,0.07692,0.18194
2021,Indirect migration background,3rd Quintile,Not Working,0.13594,41,158,0.08233,0.18955
2021,Indirect migration background,4th Quintile,Full Time,0.32685,75,156,0.25301,0.40070
2021,Indirect migration background,4th Quintile,Part Time,0.14120,43,156,0.08638,0.19602
2021,Indirect migration background,4th Quintile,Not Working,0.11050,38,156,0.06115,0.15986
2021,Indirect migration background,5th Quintile,Full Time,0.46724,112,195,0.39703,0.53745
2021,Indirect migration background,5th Quintile,Part Time,0.11223,50,195,0.06781,0.15665
2021,Indirect migration background,5th Quintile,Not Working,0.06621,33,195,0.03122,0.10120
2022,No migration background,1st Quintile,Full Time,0.08702,213,1788,0.07395,0.10009
2022,No migration background,1st Quintile,Part Time,0.16815,445,1788,0.15081,0.18549
2022,No migration background,1st Quintile,Not Working,0.62775,1130,1788,0.60534,0.65016
2022,No migration background,2nd Quintile,Full Time,0.19029,568,2270,0.17413,0.20644
2022,No migration background,2nd Quintile,Part Time,0.15043,516,2270,0.13572,0.16514
2022,No migration background,2nd Quintile,Not Working,0.53379,1186,2270,0.51326,0.55432
2022,No migration background,3rd Quintile,Full Time,0.24085,777,2354,0.22358,0.25813
2022,No migration background,3rd Quintile,Part Time,0.17459,566,2354,0.15925,0.18993
2022,No migration background,3rd Quintile,Not Working,0.44977,1011,2354,0.42967,0.46987
2022,No migration background,4th Quintile,Full Time,0.31278,973,2621,0.29503,0.33053
2022,No migration background,4th Quintile,Part Time,0.18598,628,2621,0.17108,0.20088
2022,No migration background,4th Quintile,Not Working,0.37290,1020,2621,0.35438,0.39142
2022,No migration background,5th Quintile,Full Time,0.34631,1261,3505,0.33055,0.36206
2022,No migration background,5th Quintile,Part Time,0.16329,655,3505,0.15106,0.17553
2022,No migration background,5th Quintile,Not Working,0.39338,1589,3505,0.37721,0.40956
2022,Direct migration background,1st Quintile,Full Time,0.08974,147,2383,0.07826,0.10122
2022,Direct migration background,1st Quintile,Part Time,0.12148,177,2383,0.10837,0.13460
2022,Direct migration background,1st Quintile,Not Working,0.69092,2059,2383,0.67236,0.70948
2022,Direct migration background,2nd Quintile,Full Time,0.26257,191,832,0.23265,0.29249
2022,Direct migration background,2nd Quintile,Part Time,0.18072,145,832,0.15456,0.20688
2022,Direct migration background,2nd Quintile,Not Working,0.50024,496,832,0.46625,0.53424
2022,Direct migration background,3rd Quintile,Full Time,0.33534,170,497,0.29379,0.37688
2022,Direct migration background,3rd Quintile,Part Time,0.24303,101,497,0.20529,0.28078
2022,Direct migration background,3rd Quintile,Not Working,0.40272,226,497,0.35956,0.44588
2022,Direct migration background,4th Quintile,Full Time,0.41634,177,396,0.36773,0.46496
2022,Direct migration background,4th Quintile,Part Time,0.24681,102,396,0.20429,0.28933
2022,Direct migration background,4th Quintile,Not Working,0.32778,117,396,0.28149,0.37407
2022,Direct migration background,5th Quintile,Full Time,0.44905,174,379,0.39891,0.49920
2022,Direct migration background,5th Quintile,Part Time,0.22965,64,379,0.18725,0.27205
2022,Direct migration background,5th Quintile,Not Working,0.30918,141,379,0.26259,0.35577
2022,Indirect migration background,1st Quintile,Full Time,0.08895,35,218,0.05107,0.12682
2022,Indirect migration background,1st Quintile,Part Time,0.09126,53,218,0.05295,0.12958
2022,Indirect migration background,1st Quintile,Not Working,0.24877,130,218,0.19125,0.30629
2022,Indirect migration background,2nd Quintile,Full Time,0.17287,51,193,0.11938,0.22635
2022,Indirect migration background,2nd Quintile,Part Time,0.11824,63,193,0.07257,0.16391
2022,Indirect migration background,2nd Quintile,Not Working,0.24855,79,193,0.18742,0.30968
2022,Indirect migration background,3rd Quintile,Full Time,0.19450,55,157,0.13238,0.25661
2022,Indirect migration background,3rd Quintile,Part Time,0.13205,46,157,0.07892,0.18518
2022,Indirect migration background,3rd Quintile,Not Working,0.19043,56,157,0.12881,0.25204
2022,Indirect migration background,4th Quintile,Full Time,0.26204,54,135,0.18758,0.33650
2022,Indirect migration background,4th Quintile,Part Time,0.10686,40,135,0.05455,0.15917
2022,Indirect migration background,4th Quintile,Not Working,0.13636,41,135,0.07825,0.19446
2022,Indirect migration background,5th Quintile,Full Time,0.34319,80,174,0.27244,0.41394
2022,Indirect migration background,5th Quintile,Part Time,0.08403,36,174,0.04269,0.12537
2022,Indirect migration background,5th Quintile,Not Working,0.22246,58,174,0.16048,0.28443
