year,pgisced97,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Post-secondary Non-tertiary Level,East,Not Working,0.24096,97,383,0.19807,0.28384
2022,First Stage of Tertiary Education,West,Full Time,0.39111,395,1025,0.36122,0.42100
2022,First Stage of Tertiary Education,West,Part Time,0.18042,210,1025,0.15687,0.20397
2022,First Stage of Tertiary Education,West,Not Working,0.42847,420,1025,0.39816,0.45878
2022,First Stage of Tertiary Education,East,Full Time,0.30937,139,342,0.26031,0.35843
2022,First Stage of Tertiary Education,East,Part Time,0.13499,46,342,0.09872,0.17126
2022,First Stage of Tertiary Education,East,Not Working,0.55564,157,342,0.50290,0.60838
2022,Second Stage of Tertiary Education,West,Full Time,0.40184,2735,6915,0.39028,0.41340
2022,Second Stage of Tertiary Education,West,Part Time,0.21667,1842,6915,0.20696,0.22638
2022,Second Stage of Tertiary Education,West,Not Working,0.38149,2338,6915,0.37004,0.39294
2022,Second Stage of Tertiary Education,East,Full Time,0.34927,653,1758,0.32698,0.37157
2022,Second Stage of Tertiary Education,East,Part Time,0.22088,414,1758,0.20149,0.24028
2022,Second Stage of Tertiary Education,East,Not Working,0.42984,691,1758,0.40669,0.45299
