year,bula_h,sex,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Bremen,female,Not Working,0.73007,34,34,0.57860,0.88153
1991,North Rhine-Westphalia,male,Full Time,0.62982,810,1250,0.60304,0.65660
1991,North Rhine-Westphalia,male,Part Time,0.11496,142,1250,0.09727,0.13265
1991,North Rhine-Westphalia,male,Not Working,0.25522,298,1250,0.23104,0.27940
1991,North Rhine-Westphalia,female,Full Time,0.24895,340,1290,0.22535,0.27256
1991,North Rhine-Westphalia,female,Part Time,0.21953,305,1290,0.19693,0.24213
1991,North Rhine-Westphalia,female,Not Working,0.53152,645,1290,0.50428,0.55876
1991,Hesse,male,Full Time,0.59335,316,482,0.54945,0.63725
1991,Hesse,male,Part Time,0.11474,63,482,0.08626,0.14323
1991,Hesse,male,Not Working,0.29191,103,482,0.25128,0.33254
1991,Hesse,female,Full Time,0.21297,129,480,0.17630,0.24963
1991,Hesse,female,Part Time,0.22664,128,480,0.18915,0.26413
1991,Hesse,female,Not Working,0.56040,223,480,0.51595,0.60485
1991,"Rhineland-Palatinate, Saarland",male,Full Time,0.61962,216,291,0.56374,0.67549
1991,"Rhineland-Palatinate, Saarland",male,Not Working,0.28428,75,291,0.23236,0.33619
1991,"Rhineland-Palatinate, Saarland",female,Full Time,0.19390,75,348,0.15230,0.23550
1991,"Rhineland-Palatinate, Saarland",female,Part Time,0.25122,85,348,0.20559,0.29686
1991,"Rhineland-Palatinate, Saarland",female,Not Working,0.55488,188,348,0.50259,0.60717
1991,Baden-Wuerttemberg,male,Full Time,0.66522,628,890,0.63420,0.69624
1991,Baden-Wuerttemberg,male,Part Time,0.10478,94,890,0.08465,0.12491
1991,Baden-Wuerttemberg,male,Not Working,0.23000,168,890,0.20234,0.25766
1991,Baden-Wuerttemberg,female,Full Time,0.29199,294,898,0.26223,0.32174
1991,Baden-Wuerttemberg,female,Part Time,0.26916,244,898,0.24013,0.29818
1991,Baden-Wuerttemberg,female,Not Working,0.43885,360,898,0.40638,0.47133
1991,Bavaria,male,Full Time,0.62715,540,791,0.59343,0.66087
1991,Bavaria,male,Part Time,0.11017,88,791,0.08834,0.13200
1991,Bavaria,male,Not Working,0.26268,163,791,0.23199,0.29337
1991,Bavaria,female,Full Time,0.26875,249,804,0.23809,0.29941
1991,Bavaria,female,Part Time,0.24901,219,804,0.21910,0.27892
1991,Bavaria,female,Not Working,0.48224,336,804,0.44768,0.51680
1991,Berlin,male,Full Time,0.64655,102,102,0.55332,0.73978
1991,Berlin,female,Full Time,0.32237,53,176,0.25312,0.39162
1991,Berlin,female,Part Time,0.18635,48,176,0.12865,0.24404
1991,Berlin,female,Not Working,0.49128,75,176,0.41721,0.56535
1992,Schleswig-Holstein,male,Full Time,0.65938,90,123,0.57528,0.74348
1992,Schleswig-Holstein,male,Not Working,0.27193,33,123,0.19298,0.35089
1992,Schleswig-Holstein,female,Part Time,0.36619,53,117,0.27852,0.45386
1992,Schleswig-Holstein,female,Not Working,0.49574,64,117,0.40476,0.58673
1992,Hamburg,male,Full Time,0.62594,40,40,0.47407,0.77780
1992,Hamburg,female,Not Working,0.55754,41,41,0.40362,0.71147
1992,Lower Saxony,male,Full Time,0.62264,309,479,0.57918,0.66609
1992,Lower Saxony,male,Part Time,0.11301,54,479,0.08462,0.14139
1992,Lower Saxony,male,Not Working,0.26436,116,479,0.22482,0.30389
1992,Lower Saxony,female,Full Time,0.21939,125,491,0.18275,0.25603
1992,Lower Saxony,female,Part Time,0.22010,118,491,0.18342,0.25679
1992,Lower Saxony,female,Not Working,0.56051,248,491,0.51656,0.60445
1992,Bremen,female,Not Working,0.74142,32,32,0.58728,0.89556
1992,North Rhine-Westphalia,male,Full Time,0.63290,798,1236,0.60602,0.65978
1992,North Rhine-Westphalia,male,Part Time,0.10628,147,1236,0.08909,0.12346
1992,North Rhine-Westphalia,male,Not Working,0.26082,291,1236,0.23634,0.28531
1992,North Rhine-Westphalia,female,Full Time,0.24763,346,1287,0.22404,0.27122
1992,North Rhine-Westphalia,female,Part Time,0.22828,319,1287,0.20534,0.25122
1992,North Rhine-Westphalia,female,Not Working,0.52409,622,1287,0.49679,0.55139
1992,Hesse,male,Full Time,0.59900,313,470,0.55465,0.64336
1992,Hesse,male,Part Time,0.10427,56,470,0.07661,0.13193
1992,Hesse,male,Not Working,0.29672,101,470,0.25538,0.33807
1992,Hesse,female,Full Time,0.23847,142,483,0.20042,0.27651
1992,Hesse,female,Part Time,0.22486,123,483,0.18759,0.26214
1992,Hesse,female,Not Working,0.53667,218,483,0.49215,0.58119
1992,"Rhineland-Palatinate, Saarland",male,Full Time,0.62242,212,282,0.56574,0.67910
1992,"Rhineland-Palatinate, Saarland",male,Not Working,0.27743,70,282,0.22508,0.32978
1992,"Rhineland-Palatinate, Saarland",female,Full Time,0.22774,84,348,0.18361,0.27186
1992,"Rhineland-Palatinate, Saarland",female,Part Time,0.23652,83,348,0.19180,0.28123
1992,"Rhineland-Palatinate, Saarland",female,Not Working,0.53575,181,348,0.48327,0.58822
1992,Baden-Wuerttemberg,male,Full Time,0.65713,616,876,0.62568,0.68858
1992,Baden-Wuerttemberg,male,Part Time,0.11449,89,876,0.09339,0.13559
1992,Baden-Wuerttemberg,male,Not Working,0.22838,171,876,0.20057,0.25620
1992,Baden-Wuerttemberg,female,Full Time,0.28311,278,884,0.25340,0.31283
1992,Baden-Wuerttemberg,female,Part Time,0.27880,254,884,0.24922,0.30837
1992,Baden-Wuerttemberg,female,Not Working,0.43809,352,884,0.40536,0.47082
1992,Bavaria,male,Full Time,0.60572,545,814,0.57213,0.63932
1992,Bavaria,male,Part Time,0.12813,100,814,0.10516,0.15111
1992,Bavaria,male,Not Working,0.26614,169,814,0.23576,0.29652
1992,Bavaria,female,Full Time,0.27637,265,826,0.24585,0.30688
1992,Bavaria,female,Part Time,0.24017,216,826,0.21102,0.26932
1992,Bavaria,female,Not Working,0.48347,345,826,0.44937,0.51757
1992,Berlin,male,Full Time,0.65254,185,279,0.59656,0.70851
1992,Berlin,male,Part Time,0.10712,36,279,0.07076,0.14347
1992,Berlin,male,Not Working,0.24034,58,279,0.19011,0.29057
1992,Berlin,female,Full Time,0.39013,138,319,0.33652,0.44374
1992,Berlin,female,Part Time,0.20162,68,319,0.15753,0.24572
1992,Berlin,female,Not Working,0.40824,113,319,0.35422,0.46227
1992,Brandenburg,male,Full Time,0.65063,223,317,0.59806,0.70320
1992,Brandenburg,male,Part Time,0.12583,35,317,0.08926,0.16240
1992,Brandenburg,male,Not Working,0.22354,59,317,0.17761,0.26948
1992,Brandenburg,female,Full Time,0.37037,146,344,0.31926,0.42148
1992,Brandenburg,female,Part Time,0.22030,81,344,0.17644,0.26416
1992,Brandenburg,female,Not Working,0.40933,117,344,0.35729,0.46137
1992,Mecklenburg-Western Pomerania,male,Full Time,0.62550,139,208,0.55957,0.69144
1992,Mecklenburg-Western Pomerania,male,Part Time,0.17049,34,208,0.11926,0.22172
1992,Mecklenburg-Western Pomerania,male,Not Working,0.20401,35,208,0.14911,0.25890
1992,Mecklenburg-Western Pomerania,female,Full Time,0.37278,87,210,0.30723,0.43834
1992,Mecklenburg-Western Pomerania,female,Part Time,0.25938,57,210,0.19995,0.31880
1992,Mecklenburg-Western Pomerania,female,Not Working,0.36784,66,210,0.30246,0.43322
1992,Saxony,male,Full Time,0.63727,371,537,0.59657,0.67798
1992,Saxony,male,Part Time,0.15150,77,537,0.12115,0.18185
1992,Saxony,male,Not Working,0.21123,89,537,0.17667,0.24578
1992,Saxony,female,Full Time,0.35998,262,625,0.32232,0.39764
1992,Saxony,female,Part Time,0.20480,144,625,0.17313,0.23646
1992,Saxony,female,Not Working,0.43522,219,625,0.39632,0.47412
1992,Saxony-Anhalt,male,Full Time,0.62368,248,369,0.57419,0.67318
1992,Saxony-Anhalt,male,Part Time,0.11607,43,369,0.08334,0.14880
1992,Saxony-Anhalt,male,Not Working,0.26025,78,369,0.21542,0.30508
1992,Saxony-Anhalt,female,Full Time,0.38387,172,403,0.33633,0.43141
1992,Saxony-Anhalt,female,Part Time,0.20604,102,403,0.16650,0.24558
1992,Saxony-Anhalt,female,Not Working,0.41009,129,403,0.36201,0.45817
1992,Thuringa,male,Full Time,0.59946,214,326,0.54618,0.65273
1992,Thuringa,male,Part Time,0.17519,53,326,0.13386,0.21651
1992,Thuringa,male,Not Working,0.22536,59,326,0.17993,0.27078
1992,Thuringa,female,Full Time,0.33112,141,357,0.28223,0.38001
1992,Thuringa,female,Part Time,0.22532,92,357,0.18192,0.26871
1992,Thuringa,female,Not Working,0.44356,124,357,0.39196,0.49517
1993,Schleswig-Holstein,male,Full Time,0.60710,90,124,0.52079,0.69341
1993,Schleswig-Holstein,male,Not Working,0.29061,34,124,0.21037,0.37085
1993,Schleswig-Holstein,female,Full Time,0.21667,37,149,0.15029,0.28304
1993,Schleswig-Holstein,female,Part Time,0.28592,45,149,0.21312,0.35872
1993,Schleswig-Holstein,female,Not Working,0.49741,67,149,0.41686,0.57797
1993,Hamburg,male,Full Time,0.60341,40,40,0.44988,0.75695
1993,Hamburg,female,Not Working,0.53999,37,37,0.37718,0.70280
1993,Lower Saxony,male,Full Time,0.62735,311,489,0.58445,0.67025
1993,Lower Saxony,male,Part Time,0.10277,54,489,0.07583,0.12971
1993,Lower Saxony,male,Not Working,0.26988,124,489,0.23050,0.30927
1993,Lower Saxony,female,Full Time,0.20526,120,490,0.16946,0.24106
1993,Lower Saxony,female,Part Time,0.25864,134,490,0.21982,0.29745
1993,Lower Saxony,female,Not Working,0.53611,236,490,0.49191,0.58031
1993,North Rhine-Westphalia,male,Full Time,0.63007,794,1211,0.60287,0.65728
1993,North Rhine-Westphalia,male,Part Time,0.10010,130,1211,0.08319,0.11701
1993,North Rhine-Westphalia,male,Not Working,0.26983,287,1211,0.24482,0.29484
1993,North Rhine-Westphalia,female,Full Time,0.23684,334,1290,0.21363,0.26005
1993,North Rhine-Westphalia,female,Part Time,0.23972,332,1290,0.21641,0.26302
1993,North Rhine-Westphalia,female,Not Working,0.52345,624,1290,0.49618,0.55071
1993,Hesse,male,Full Time,0.60515,304,460,0.56043,0.64987
1993,Hesse,male,Part Time,0.12053,55,460,0.09074,0.15031
1993,Hesse,male,Not Working,0.27432,101,460,0.23350,0.31514
1993,Hesse,female,Full Time,0.21902,130,472,0.18167,0.25637
1993,Hesse,female,Part Time,0.28509,146,472,0.24432,0.32586
1993,Hesse,female,Not Working,0.49589,196,472,0.45074,0.54105
1993,"Rhineland-Palatinate, Saarland",male,Full Time,0.59958,196,278,0.54188,0.65728
1993,"Rhineland-Palatinate, Saarland",male,Not Working,0.31040,82,278,0.25592,0.36489
1993,"Rhineland-Palatinate, Saarland",female,Full Time,0.24004,82,333,0.19410,0.28599
1993,"Rhineland-Palatinate, Saarland",female,Part Time,0.22101,81,333,0.17638,0.26565
1993,"Rhineland-Palatinate, Saarland",female,Not Working,0.53894,170,333,0.48532,0.59256
1993,Baden-Wuerttemberg,male,Full Time,0.63615,603,893,0.60457,0.66772
1993,Baden-Wuerttemberg,male,Part Time,0.13403,113,893,0.11167,0.15639
1993,Baden-Wuerttemberg,male,Not Working,0.22982,177,893,0.20221,0.25743
1993,Baden-Wuerttemberg,female,Full Time,0.29124,283,887,0.26132,0.32116
1993,Baden-Wuerttemberg,female,Part Time,0.26324,243,887,0.23424,0.29224
1993,Baden-Wuerttemberg,female,Not Working,0.44552,361,887,0.41279,0.47825
1993,Bavaria,male,Full Time,0.62645,543,796,0.59282,0.66007
1993,Bavaria,male,Part Time,0.10579,93,796,0.08441,0.12717
1993,Bavaria,male,Not Working,0.26776,160,796,0.23698,0.29854
1993,Bavaria,female,Full Time,0.26108,247,823,0.23106,0.29111
1993,Bavaria,female,Part Time,0.25882,239,823,0.22888,0.28876
1993,Bavaria,female,Not Working,0.48010,337,823,0.44594,0.51425
1993,Berlin,male,Full Time,0.59461,170,272,0.53616,0.65307
1993,Berlin,male,Part Time,0.16148,41,272,0.11767,0.20530
1993,Berlin,male,Not Working,0.24390,61,272,0.19277,0.29503
1993,Berlin,female,Full Time,0.38879,126,303,0.33381,0.44377
1993,Berlin,female,Part Time,0.20082,69,303,0.15564,0.24601
1993,Berlin,female,Not Working,0.41039,108,303,0.35491,0.46587
1993,Brandenburg,male,Full Time,0.59340,193,304,0.53809,0.64871
1993,Brandenburg,male,Part Time,0.13765,39,304,0.09886,0.17645
1993,Brandenburg,male,Not Working,0.26895,72,304,0.21902,0.31888
1993,Brandenburg,female,Full Time,0.35892,137,325,0.30669,0.41115
1993,Brandenburg,female,Part Time,0.15922,49,325,0.11938,0.19906
1993,Brandenburg,female,Not Working,0.48187,139,325,0.42746,0.53627
1993,Mecklenburg-Western Pomerania,male,Full Time,0.53971,121,172,0.46500,0.61441
1993,Mecklenburg-Western Pomerania,male,Not Working,0.32066,51,172,0.25071,0.39062
1993,Mecklenburg-Western Pomerania,female,Full Time,0.27671,68,208,0.21577,0.33766
1993,Mecklenburg-Western Pomerania,female,Part Time,0.25028,58,208,0.19127,0.30929
1993,Mecklenburg-Western Pomerania,female,Not Working,0.47301,82,208,0.40500,0.54103
1993,Saxony,male,Full Time,0.57605,331,520,0.53353,0.61856
1993,Saxony,male,Part Time,0.12415,67,520,0.09578,0.15252
1993,Saxony,male,Not Working,0.29980,122,520,0.26038,0.33922
1993,Saxony,female,Full Time,0.34920,243,598,0.31095,0.38744
1993,Saxony,female,Part Time,0.14092,96,598,0.11301,0.16883
1993,Saxony,female,Not Working,0.50988,259,598,0.46978,0.54998
1993,Saxony-Anhalt,male,Full Time,0.59004,225,348,0.53829,0.64179
1993,Saxony-Anhalt,male,Part Time,0.12546,44,348,0.09061,0.16031
1993,Saxony-Anhalt,male,Not Working,0.28450,79,348,0.23703,0.33197
1993,Saxony-Anhalt,female,Full Time,0.31200,146,391,0.26602,0.35799
1993,Saxony-Anhalt,female,Part Time,0.20589,93,391,0.16576,0.24602
1993,Saxony-Anhalt,female,Not Working,0.48210,152,391,0.43251,0.53169
1993,Thuringa,male,Full Time,0.55645,193,318,0.50175,0.61114
1993,Thuringa,male,Part Time,0.16859,52,318,0.12738,0.20981
1993,Thuringa,male,Not Working,0.27496,73,318,0.22581,0.32411
1993,Thuringa,female,Full Time,0.27792,121,345,0.23058,0.32526
1993,Thuringa,female,Part Time,0.19738,77,345,0.15531,0.23944
1993,Thuringa,female,Not Working,0.52471,147,345,0.47193,0.57748
1994,Schleswig-Holstein,male,Full Time,0.56129,83,117,0.47098,0.65159
1994,Schleswig-Holstein,male,Not Working,0.28501,34,117,0.20286,0.36715
1994,Schleswig-Holstein,female,Full Time,0.21975,38,151,0.15348,0.28601
1994,Schleswig-Holstein,female,Part Time,0.31156,45,151,0.23745,0.38568
1994,Schleswig-Holstein,female,Not Working,0.46869,68,151,0.38883,0.54855
1994,Hamburg,male,Full Time,0.58582,36,36,0.42263,0.74901
1994,Hamburg,female,Not Working,0.51618,37,37,0.35293,0.67943
1994,Lower Saxony,male,Full Time,0.61932,303,481,0.57588,0.66276
1994,Lower Saxony,male,Part Time,0.10881,55,481,0.08095,0.13667
1994,Lower Saxony,male,Not Working,0.27187,123,481,0.23207,0.31168
1994,Lower Saxony,female,Full Time,0.20714,118,486,0.17107,0.24321
1994,Lower Saxony,female,Part Time,0.25047,134,486,0.21191,0.28903
1994,Lower Saxony,female,Not Working,0.54239,234,486,0.49805,0.58673
1994,North Rhine-Westphalia,male,Full Time,0.63755,768,1180,0.61011,0.66499
1994,North Rhine-Westphalia,male,Part Time,0.10123,137,1180,0.08401,0.11845
1994,North Rhine-Westphalia,male,Not Working,0.26122,275,1180,0.23614,0.28629
1994,North Rhine-Westphalia,female,Full Time,0.23069,319,1268,0.20749,0.25388
1994,North Rhine-Westphalia,female,Part Time,0.24710,332,1268,0.22335,0.27085
1994,North Rhine-Westphalia,female,Not Working,0.52221,617,1268,0.49470,0.54971
1994,Hesse,male,Full Time,0.58891,291,449,0.54335,0.63447
1994,Hesse,male,Part Time,0.09494,48,449,0.06780,0.12209
1994,Hesse,male,Not Working,0.31615,110,449,0.27309,0.35920
1994,Hesse,female,Full Time,0.20361,123,471,0.16720,0.24001
1994,Hesse,female,Part Time,0.25714,132,471,0.21762,0.29665
1994,Hesse,female,Not Working,0.53925,216,471,0.49419,0.58432
1994,"Rhineland-Palatinate, Saarland",male,Full Time,0.57414,191,279,0.51602,0.63227
1994,"Rhineland-Palatinate, Saarland",male,Not Working,0.34099,88,279,0.28527,0.39672
1994,"Rhineland-Palatinate, Saarland",female,Full Time,0.24469,84,335,0.19859,0.29080
1994,"Rhineland-Palatinate, Saarland",female,Part Time,0.20644,76,335,0.16303,0.24984
1994,"Rhineland-Palatinate, Saarland",female,Not Working,0.54887,175,335,0.49551,0.60224
1994,Baden-Wuerttemberg,male,Full Time,0.60286,553,861,0.57016,0.63557
1994,Baden-Wuerttemberg,male,Part Time,0.12799,117,861,0.10566,0.15032
1994,Baden-Wuerttemberg,male,Not Working,0.26914,191,861,0.23950,0.29879
1994,Baden-Wuerttemberg,female,Full Time,0.25866,254,871,0.22956,0.28776
1994,Baden-Wuerttemberg,female,Part Time,0.26258,243,871,0.23334,0.29182
1994,Baden-Wuerttemberg,female,Not Working,0.47875,374,871,0.44556,0.51195
1994,Bavaria,male,Full Time,0.61206,523,770,0.57762,0.64650
1994,Bavaria,male,Part Time,0.12128,90,770,0.09821,0.14436
1994,Bavaria,male,Not Working,0.26666,157,770,0.23540,0.29791
1994,Bavaria,female,Full Time,0.25692,245,817,0.22694,0.28690
1994,Bavaria,female,Part Time,0.25622,221,817,0.22627,0.28618
1994,Bavaria,female,Not Working,0.48686,351,817,0.45256,0.52115
1994,Berlin,male,Full Time,0.57310,158,260,0.51286,0.63334
1994,Berlin,male,Part Time,0.15748,40,260,0.11312,0.20184
1994,Berlin,male,Not Working,0.26942,62,260,0.21539,0.32345
1994,Berlin,female,Full Time,0.36106,111,292,0.30587,0.41625
1994,Berlin,female,Part Time,0.20048,70,292,0.15448,0.24648
1994,Berlin,female,Not Working,0.43846,111,292,0.38145,0.49547
1994,Brandenburg,male,Full Time,0.58460,183,293,0.52808,0.64113
1994,Brandenburg,male,Part Time,0.10778,34,293,0.07221,0.14335
1994,Brandenburg,male,Not Working,0.30762,76,293,0.25468,0.36055
1994,Brandenburg,female,Full Time,0.35274,125,313,0.29972,0.40576
1994,Brandenburg,female,Part Time,0.16013,54,313,0.11943,0.20082
1994,Brandenburg,female,Not Working,0.48713,134,313,0.43167,0.54260
1994,Mecklenburg-Western Pomerania,male,Full Time,0.50103,113,205,0.43241,0.56964
1994,Mecklenburg-Western Pomerania,male,Part Time,0.15289,33,205,0.10350,0.20228
1994,Mecklenburg-Western Pomerania,male,Not Working,0.34608,59,205,0.28080,0.41136
1994,Mecklenburg-Western Pomerania,female,Full Time,0.27397,69,208,0.21321,0.33473
1994,Mecklenburg-Western Pomerania,female,Part Time,0.22841,51,208,0.17122,0.28559
1994,Mecklenburg-Western Pomerania,female,Not Working,0.49763,88,208,0.42951,0.56574
1994,Saxony,male,Full Time,0.56582,334,527,0.52346,0.60818
1994,Saxony,male,Part Time,0.09537,48,527,0.07027,0.12047
1994,Saxony,male,Not Working,0.33881,145,527,0.29836,0.37926
1994,Saxony,female,Full Time,0.32521,226,601,0.28773,0.36270
1994,Saxony,female,Part Time,0.13860,103,601,0.11095,0.16625
1994,Saxony,female,Not Working,0.53619,272,601,0.49629,0.57609
1994,Saxony-Anhalt,male,Full Time,0.55570,210,330,0.50201,0.60939
1994,Saxony-Anhalt,male,Part Time,0.10961,33,330,0.07585,0.14336
1994,Saxony-Anhalt,male,Not Working,0.33469,87,330,0.28370,0.38568
1994,Saxony-Anhalt,female,Full Time,0.33157,144,373,0.28373,0.37941
1994,Saxony-Anhalt,female,Part Time,0.16664,76,373,0.12877,0.20451
1994,Saxony-Anhalt,female,Not Working,0.50179,153,373,0.45098,0.55260
1994,Thuringa,male,Full Time,0.53600,191,316,0.48092,0.59107
1994,Thuringa,male,Part Time,0.16151,44,316,0.12087,0.20215
1994,Thuringa,male,Not Working,0.30249,81,316,0.25176,0.35321
1994,Thuringa,female,Full Time,0.28383,123,349,0.23646,0.33120
1994,Thuringa,female,Part Time,0.14960,69,349,0.11212,0.18707
1994,Thuringa,female,Not Working,0.56658,157,349,0.51451,0.61864
1995,Schleswig-Holstein,male,Full Time,0.53459,79,113,0.44221,0.62697
1995,Schleswig-Holstein,male,Not Working,0.30371,34,113,0.21854,0.38888
1995,Schleswig-Holstein,female,Full Time,0.21398,34,150,0.14812,0.27983
1995,Schleswig-Holstein,female,Part Time,0.28431,48,150,0.21188,0.35674
1995,Schleswig-Holstein,female,Not Working,0.50172,68,150,0.42143,0.58200
1995,Hamburg,male,Full Time,0.54140,35,35,0.37391,0.70889
1995,Hamburg,female,Not Working,0.47580,32,32,0.30000,0.65161
1995,Lower Saxony,male,Full Time,0.60199,316,521,0.55992,0.64406
1995,Lower Saxony,male,Part Time,0.10973,71,521,0.08286,0.13659
1995,Lower Saxony,male,Not Working,0.28828,134,521,0.24935,0.32721
1995,Lower Saxony,female,Full Time,0.20713,127,522,0.17233,0.24193
1995,Lower Saxony,female,Part Time,0.23337,134,522,0.19705,0.26969
1995,Lower Saxony,female,Not Working,0.55950,261,522,0.51687,0.60212
1995,North Rhine-Westphalia,male,Full Time,0.58713,753,1242,0.55974,0.61452
1995,North Rhine-Westphalia,male,Part Time,0.14886,196,1242,0.12905,0.16866
1995,North Rhine-Westphalia,male,Not Working,0.26401,293,1242,0.23949,0.28854
1995,North Rhine-Westphalia,female,Full Time,0.22855,324,1341,0.20606,0.25103
1995,North Rhine-Westphalia,female,Part Time,0.23858,361,1341,0.21576,0.26140
1995,North Rhine-Westphalia,female,Not Working,0.53288,656,1341,0.50616,0.55959
1995,Hesse,male,Full Time,0.56975,284,455,0.52421,0.61529
1995,Hesse,male,Part Time,0.10809,58,455,0.07953,0.13665
1995,Hesse,male,Not Working,0.32216,113,455,0.27918,0.36515
1995,Hesse,female,Full Time,0.17035,116,489,0.13700,0.20371
1995,Hesse,female,Part Time,0.26813,142,489,0.22883,0.30744
1995,Hesse,female,Not Working,0.56151,231,489,0.51749,0.60554
1995,"Rhineland-Palatinate, Saarland",male,Full Time,0.53456,198,343,0.48170,0.58743
1995,"Rhineland-Palatinate, Saarland",male,Part Time,0.13108,43,343,0.09531,0.16685
