"e11103","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"nicht erwerbstätig","2018","AkademikerIn","Westdeutschland","1548","0.241524423729819","0.230202681927281","0.252846165532357"
"nicht erwerbstätig","2018","AkademikerIn","Ostdeutschland","516","0.323806179775281","0.300030946292921","0.347581413257641"
"Vollzeit","2019","(noch) kein Abschluss","Westdeutschland","156","0.118133241470362","0.104259027340839","0.132007455599885"
"Vollzeit","2019","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Vollzeit","2019","Hauptschule","Westdeutschland","1728","0.290623527117508","0.279057318733024","0.302189735501991"
"Vollzeit","2019","Hauptschule","Ostdeutschland","182","0.161770078984108","0.139517984288863","0.184022173679352"
"Vollzeit","2019","Realschule","Westdeutschland","1988","0.448898793426942","0.434622834714277","0.463174752139606"
"Vollzeit","2019","Realschule","Ostdeutschland","1052","0.485862366476993","0.464877036448372","0.506847696505613"
"Vollzeit","2019","(Fach-)Abitur","Westdeutschland","1465","0.411346551206095","0.396114308902978","0.426578793509211"
"Vollzeit","2019","(Fach-)Abitur","Ostdeutschland","287","0.458281189305325","0.420553199716077","0.496009178894573"
"Vollzeit","2019","AkademikerIn","Westdeutschland","2786","0.487504155459448","0.474753102939109","0.500255207979786"
"Vollzeit","2019","AkademikerIn","Ostdeutschland","777","0.443311171857901","0.419506581545688","0.467115762170114"
"Teilzeit","2019","(noch) kein Abschluss","Westdeutschland","298","0.20103883773388","0.183811282020661","0.218266393447099"
"Teilzeit","2019","(noch) kein Abschluss","Ostdeutschland","31","0.0921490751747671","0.0611300876417488","0.123168062707785"
"Teilzeit","2019","Hauptschule","Westdeutschland","1346","0.215798082732834","0.20531895875578","0.226277206709888"
"Teilzeit","2019","Hauptschule","Ostdeutschland","163","0.135844976453921","0.115140805640893","0.156549147266948"
"Teilzeit","2019","Realschule","Westdeutschland","1452","0.271174351043672","0.258414326432367","0.283934375654977"
"Teilzeit","2019","Realschule","Ostdeutschland","502","0.207694755209967","0.190662250953042","0.224727259466893"
"Teilzeit","2019","(Fach-)Abitur","Westdeutschland","1373","0.333335321506495","0.318742997853828","0.347927645159163"
"Teilzeit","2019","(Fach-)Abitur","Ostdeutschland","191","0.320919233580506","0.285570872883692","0.356267594277321"
"Teilzeit","2019","AkademikerIn","Westdeutschland","1640","0.260238820669492","0.249045897853079","0.271431743485904"
"Teilzeit","2019","AkademikerIn","Ostdeutschland","371","0.219356891091336","0.199527835658188","0.239185946524484"
"nicht erwerbstätig","2019","(noch) kein Abschluss","Westdeutschland","1625","0.680827920795758","0.660790031556561","0.700865810034954"
"nicht erwerbstätig","2019","(noch) kein Abschluss","Ostdeutschland","280","0.843212008498009","0.804217841489109","0.882206175506909"
"nicht erwerbstätig","2019","Hauptschule","Westdeutschland","2846","0.493578390149658","0.480842731186246","0.50631404911307"
"nicht erwerbstätig","2019","Hauptschule","Ostdeutschland","707","0.702384944561972","0.674756574359112","0.730013314764831"
"nicht erwerbstätig","2019","Realschule","Westdeutschland","1223","0.279926855529386","0.267040622724813","0.292813088333959"
"nicht erwerbstätig","2019","Realschule","Ostdeutschland","625","0.30644287831304","0.287085998206361","0.325799758419718"
"nicht erwerbstätig","2019","(Fach-)Abitur","Westdeutschland","1171","0.25531812728741","0.241820535820629","0.26881571875419"
"nicht erwerbstätig","2019","(Fach-)Abitur","Ostdeutschland","192","0.220799577114168","0.189392002651555","0.252207151576782"
"nicht erwerbstätig","2019","AkademikerIn","Westdeutschland","1477","0.252257023871061","0.241177795756473","0.263336251985648"
"nicht erwerbstätig","2019","AkademikerIn","Ostdeutschland","525","0.337331937050763","0.314676269102889","0.359987604998636"
"Vollzeit","2020","(noch) kein Abschluss","Westdeutschland","268","0.104051778230019","0.0914245094651819","0.116679046994857"
"Vollzeit","2020","(noch) kein Abschluss","Ostdeutschland","24","","",""
"Vollzeit","2020","Hauptschule","Westdeutschland","1705","0.276039259491414","0.264518612126768","0.28755990685606"
"Vollzeit","2020","Hauptschule","Ostdeutschland","185","0.181025680180437","0.157208712320437","0.204842648040437"
"Vollzeit","2020","Realschule","Westdeutschland","1821","0.438475764463393","0.423694508156737","0.453257020770049"
"Vollzeit","2020","Realschule","Ostdeutschland","903","0.458143497467661","0.43631280785612","0.479974187079202"
"Vollzeit","2020","(Fach-)Abitur","Westdeutschland","1670","0.424466494583326","0.409830626795678","0.439102362370974"
"Vollzeit","2020","(Fach-)Abitur","Ostdeutschland","303","0.441142010969777","0.404412133791945","0.47787188814761"
"Vollzeit","2020","AkademikerIn","Westdeutschland","2925","0.483130784034888","0.470629421844407","0.495632146225369"
"Vollzeit","2020","AkademikerIn","Ostdeutschland","770","0.452667183915593","0.428715274111916","0.476619093719269"
"Teilzeit","2020","(noch) kein Abschluss","Westdeutschland","370","0.193549641496769","0.177210538128079","0.209888744865459"
"Teilzeit","2020","(noch) kein Abschluss","Ostdeutschland","38","0.124301448619593","0.0911294450580214","0.157473452181165"
"Teilzeit","2020","Hauptschule","Westdeutschland","1302","0.209626954639658","0.199137000927186","0.22011690835213"
"Teilzeit","2020","Hauptschule","Ostdeutschland","168","0.139730567328301","0.118284671522631","0.161176463133971"
"Teilzeit","2020","Realschule","Westdeutschland","1317","0.273211250070202","0.259937070591153","0.286485429549251"
"Teilzeit","2020","Realschule","Ostdeutschland","474","0.220895530817454","0.202718796508594","0.239072265126314"
"Teilzeit","2020","(Fach-)Abitur","Westdeutschland","1503","0.327555309282053","0.313657956872016","0.34145266169209"
"Teilzeit","2020","(Fach-)Abitur","Ostdeutschland","218","0.378981887383337","0.343094578259192","0.414869196507482"
"Teilzeit","2020","AkademikerIn","Westdeutschland","1764","0.269348124065249","0.258250068921788","0.28044617920871"
"Teilzeit","2020","AkademikerIn","Ostdeutschland","372","0.210663466031797","0.191041134332159","0.230285797731435"
"nicht erwerbstätig","2020","(noch) kein Abschluss","Westdeutschland","1608","0.702398580273212","0.683490278412901","0.721306882133523"
"nicht erwerbstätig","2020","(noch) kein Abschluss","Ostdeutschland","318","0.804914395158291","0.765072154707033","0.844756635609549"
"nicht erwerbstätig","2020","Hauptschule","Westdeutschland","2777","0.514333785868928","0.501453502378459","0.527214069359397"
"nicht erwerbstätig","2020","Hauptschule","Ostdeutschland","651","0.679243752491262","0.650371436449809","0.708116068532714"
"nicht erwerbstätig","2020","Realschule","Westdeutschland","1191","0.288312985466405","0.274819289500352","0.301806681432459"
"nicht erwerbstätig","2020","Realschule","Ostdeutschland","624","0.320960971714885","0.300506040284035","0.341415903145735"
"nicht erwerbstätig","2020","(Fach-)Abitur","Westdeutschland","1208","0.247978196134621","0.235190761434925","0.260765630834317"
"nicht erwerbstätig","2020","(Fach-)Abitur","Ostdeutschland","181","0.179876101646886","0.151463827136197","0.208288376157575"
"nicht erwerbstätig","2020","AkademikerIn","Westdeutschland","1449","0.247521091899863","0.236724469300941","0.258317714498786"
"nicht erwerbstätig","2020","AkademikerIn","Ostdeutschland","517","0.336669350052611","0.313929284059123","0.359409416046098"
