year,pgisced97,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Lower Secondary Level,4th Quintile,Not Working,0.38608,129,437,0.34038,0.43177
1989,Lower Secondary Level,5th Quintile,Full Time,0.48611,146,270,0.42638,0.54584
1989,Lower Secondary Level,5th Quintile,Part Time,0.19675,50,270,0.14925,0.24426
1989,Lower Secondary Level,5th Quintile,Not Working,0.31714,74,270,0.26152,0.37275
1989,Upper Secondary Level,1st Quintile,Full Time,0.20799,212,712,0.17815,0.23782
1989,Upper Secondary Level,1st Quintile,Part Time,0.14812,125,712,0.12201,0.17423
1989,Upper Secondary Level,1st Quintile,Not Working,0.64390,375,712,0.60870,0.67910
1989,Upper Secondary Level,2nd Quintile,Full Time,0.41125,431,916,0.37937,0.44314
1989,Upper Secondary Level,2nd Quintile,Part Time,0.16989,166,916,0.14555,0.19422
1989,Upper Secondary Level,2nd Quintile,Not Working,0.41886,319,916,0.38689,0.45083
1989,Upper Secondary Level,3rd Quintile,Full Time,0.49113,514,983,0.45986,0.52240
1989,Upper Secondary Level,3rd Quintile,Part Time,0.18429,194,983,0.16004,0.20854
1989,Upper Secondary Level,3rd Quintile,Not Working,0.32458,275,983,0.29530,0.35387
1989,Upper Secondary Level,4th Quintile,Full Time,0.56225,659,1102,0.53295,0.59156
1989,Upper Secondary Level,4th Quintile,Part Time,0.13865,166,1102,0.11824,0.15906
1989,Upper Secondary Level,4th Quintile,Not Working,0.29910,277,1102,0.27205,0.32614
1989,Upper Secondary Level,5th Quintile,Full Time,0.60709,565,908,0.57530,0.63887
1989,Upper Secondary Level,5th Quintile,Part Time,0.15065,146,908,0.12737,0.17393
1989,Upper Secondary Level,5th Quintile,Not Working,0.24226,197,908,0.21438,0.27014
1989,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.65976,45,45,0.51976,0.79976
1989,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.61808,53,53,0.48602,0.75014
1989,First Stage of Tertiary Education,2nd Quintile,Full Time,0.39061,32,65,0.27108,0.51014
1989,First Stage of Tertiary Education,2nd Quintile,Not Working,0.53461,33,65,0.41240,0.65682
1989,First Stage of Tertiary Education,3rd Quintile,Full Time,0.55337,63,94,0.45233,0.65441
1989,First Stage of Tertiary Education,3rd Quintile,Not Working,0.31065,31,94,0.21660,0.40471
1989,First Stage of Tertiary Education,4th Quintile,Full Time,0.54440,70,70,0.42689,0.66191
1989,First Stage of Tertiary Education,5th Quintile,Full Time,0.67417,108,139,0.59597,0.75237
1989,First Stage of Tertiary Education,5th Quintile,Part Time,0.17940,31,139,0.11538,0.24342
1989,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.49034,48,48,0.34742,0.63326
1989,Second Stage of Tertiary Education,4th Quintile,Full Time,0.68982,95,95,0.59631,0.78333
1989,Second Stage of Tertiary Education,5th Quintile,Full Time,0.67015,253,363,0.62172,0.71858
1989,Second Stage of Tertiary Education,5th Quintile,Part Time,0.17962,66,363,0.14008,0.21917
1989,Second Stage of Tertiary Education,5th Quintile,Not Working,0.15023,44,363,0.11342,0.18703
1990,Pre-primary Level,1st Quintile,Not Working,0.92479,39,39,0.84093,1.00864
1990,Pre-primary Level,2nd Quintile,Not Working,0.95561,36,36,0.88738,1.02385
1990,Primary Level,1st Quintile,Full Time,0.14461,49,242,0.10020,0.18901
1990,Primary Level,1st Quintile,Part Time,0.16350,39,242,0.11681,0.21019
1990,Primary Level,1st Quintile,Not Working,0.69189,154,242,0.63360,0.75019
1990,Primary Level,2nd Quintile,Full Time,0.43686,65,155,0.35852,0.51520
1990,Primary Level,2nd Quintile,Part Time,0.22800,34,155,0.16174,0.29427
1990,Primary Level,2nd Quintile,Not Working,0.33514,56,155,0.26058,0.40969
1990,Primary Level,3rd Quintile,Full Time,0.59204,62,95,0.49269,0.69140
1990,Primary Level,3rd Quintile,Not Working,0.25858,33,95,0.17006,0.34710
1990,Primary Level,4th Quintile,Full Time,0.59183,53,53,0.45824,0.72542
1990,Lower Secondary Level,1st Quintile,Full Time,0.14514,175,730,0.11957,0.17071
1990,Lower Secondary Level,1st Quintile,Part Time,0.15332,126,730,0.12716,0.17947
1990,Lower Secondary Level,1st Quintile,Not Working,0.70155,429,730,0.66833,0.73476
1990,Lower Secondary Level,2nd Quintile,Full Time,0.23292,188,577,0.19840,0.26744
1990,Lower Secondary Level,2nd Quintile,Part Time,0.16110,111,577,0.13108,0.19112
1990,Lower Secondary Level,2nd Quintile,Not Working,0.60598,278,577,0.56607,0.64588
1990,Lower Secondary Level,3rd Quintile,Full Time,0.30581,212,503,0.26550,0.34611
1990,Lower Secondary Level,3rd Quintile,Part Time,0.21281,106,503,0.17700,0.24861
1990,Lower Secondary Level,3rd Quintile,Not Working,0.48139,185,503,0.43768,0.52510
1990,Lower Secondary Level,4th Quintile,Full Time,0.43087,218,432,0.38411,0.47762
1990,Lower Secondary Level,4th Quintile,Part Time,0.22742,95,432,0.18784,0.26699
1990,Lower Secondary Level,4th Quintile,Not Working,0.34172,119,432,0.29694,0.38650
1990,Lower Secondary Level,5th Quintile,Full Time,0.40771,109,225,0.34335,0.47206
1990,Lower Secondary Level,5th Quintile,Part Time,0.25140,52,225,0.19459,0.30821
1990,Lower Secondary Level,5th Quintile,Not Working,0.34089,64,225,0.27882,0.40297
1990,Upper Secondary Level,1st Quintile,Full Time,0.23543,221,710,0.20420,0.26666
1990,Upper Secondary Level,1st Quintile,Part Time,0.15823,121,710,0.13137,0.18510
1990,Upper Secondary Level,1st Quintile,Not Working,0.60634,368,710,0.57037,0.64230
1990,Upper Secondary Level,2nd Quintile,Full Time,0.38903,396,896,0.35709,0.42097
1990,Upper Secondary Level,2nd Quintile,Part Time,0.19142,176,896,0.16565,0.21720
1990,Upper Secondary Level,2nd Quintile,Not Working,0.41955,324,896,0.38722,0.45188
1990,Upper Secondary Level,3rd Quintile,Full Time,0.46417,487,965,0.43268,0.49565
1990,Upper Secondary Level,3rd Quintile,Part Time,0.18619,190,965,0.16162,0.21077
1990,Upper Secondary Level,3rd Quintile,Not Working,0.34964,288,965,0.31954,0.37974
1990,Upper Secondary Level,4th Quintile,Full Time,0.58281,648,1057,0.55307,0.61255
1990,Upper Secondary Level,4th Quintile,Part Time,0.16214,178,1057,0.13991,0.18437
1990,Upper Secondary Level,4th Quintile,Not Working,0.25505,231,1057,0.22876,0.28134
1990,Upper Secondary Level,5th Quintile,Full Time,0.62287,582,909,0.59135,0.65440
1990,Upper Secondary Level,5th Quintile,Part Time,0.14143,131,909,0.11876,0.16409
1990,Upper Secondary Level,5th Quintile,Not Working,0.23570,196,909,0.20809,0.26331
1990,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.52910,36,36,0.36373,0.69447
1990,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.70955,55,55,0.58847,0.83063
1990,First Stage of Tertiary Education,1st Quintile,Not Working,0.69048,31,31,0.52505,0.85591
1990,First Stage of Tertiary Education,2nd Quintile,Full Time,0.37485,33,67,0.25806,0.49164
1990,First Stage of Tertiary Education,2nd Quintile,Not Working,0.50939,34,67,0.38879,0.63000
1990,First Stage of Tertiary Education,3rd Quintile,Full Time,0.50160,55,55,0.36824,0.63496
1990,First Stage of Tertiary Education,4th Quintile,Full Time,0.55593,63,63,0.43225,0.67961
1990,First Stage of Tertiary Education,5th Quintile,Full Time,0.71051,125,125,0.63069,0.79034
1990,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.54622,52,52,0.40958,0.68286
1990,Second Stage of Tertiary Education,4th Quintile,Full Time,0.68356,105,136,0.60510,0.76201
1990,Second Stage of Tertiary Education,4th Quintile,Part Time,0.18356,31,136,0.11825,0.24886
1990,Second Stage of Tertiary Education,5th Quintile,Full Time,0.65457,241,356,0.60511,0.70404
1990,Second Stage of Tertiary Education,5th Quintile,Part Time,0.15355,59,356,0.11604,0.19105
1990,Second Stage of Tertiary Education,5th Quintile,Not Working,0.19188,56,356,0.15092,0.23284
1991,Pre-primary Level,2nd Quintile,Not Working,0.92930,32,32,0.83907,1.01953
1991,Primary Level,1st Quintile,Full Time,0.18322,42,226,0.13268,0.23377
1991,Primary Level,1st Quintile,Part Time,0.13808,36,226,0.09300,0.18316
1991,Primary Level,1st Quintile,Not Working,0.67869,148,226,0.61767,0.73971
1991,Primary Level,2nd Quintile,Full Time,0.39303,67,165,0.31827,0.46778
1991,Primary Level,2nd Quintile,Part Time,0.26838,38,165,0.20056,0.33620
1991,Primary Level,2nd Quintile,Not Working,0.33859,60,165,0.26616,0.41102
1991,Primary Level,3rd Quintile,Full Time,0.59813,66,66,0.47894,0.71732
1991,Primary Level,4th Quintile,Full Time,0.68553,56,56,0.56282,0.80824
1991,Lower Secondary Level,1st Quintile,Full Time,0.15435,182,709,0.12773,0.18096
1991,Lower Secondary Level,1st Quintile,Part Time,0.12771,106,709,0.10313,0.15230
1991,Lower Secondary Level,1st Quintile,Not Working,0.71794,421,709,0.68480,0.75109
1991,Lower Secondary Level,2nd Quintile,Full Time,0.23195,196,565,0.19712,0.26679
1991,Lower Secondary Level,2nd Quintile,Part Time,0.16255,107,565,0.13210,0.19300
1991,Lower Secondary Level,2nd Quintile,Not Working,0.60549,262,565,0.56516,0.64583
1991,Lower Secondary Level,3rd Quintile,Full Time,0.36191,212,468,0.31833,0.40550
1991,Lower Secondary Level,3rd Quintile,Part Time,0.17531,85,468,0.14083,0.20980
1991,Lower Secondary Level,3rd Quintile,Not Working,0.46277,171,468,0.41755,0.50800
1991,Lower Secondary Level,4th Quintile,Full Time,0.39429,217,433,0.34821,0.44038
1991,Lower Secondary Level,4th Quintile,Part Time,0.24993,98,433,0.20910,0.29076
1991,Lower Secondary Level,4th Quintile,Not Working,0.35577,118,433,0.31063,0.40092
1991,Lower Secondary Level,5th Quintile,Full Time,0.44554,114,225,0.38045,0.51063
1991,Lower Secondary Level,5th Quintile,Part Time,0.21201,48,225,0.15848,0.26553
1991,Lower Secondary Level,5th Quintile,Not Working,0.34245,63,225,0.28031,0.40459
1991,Upper Secondary Level,1st Quintile,Full Time,0.21337,200,671,0.18235,0.24439
1991,Upper Secondary Level,1st Quintile,Part Time,0.18229,127,671,0.15306,0.21153
1991,Upper Secondary Level,1st Quintile,Not Working,0.60433,344,671,0.56731,0.64136
1991,Upper Secondary Level,2nd Quintile,Full Time,0.38606,392,898,0.35420,0.41792
1991,Upper Secondary Level,2nd Quintile,Part Time,0.18210,171,898,0.15684,0.20735
1991,Upper Secondary Level,2nd Quintile,Not Working,0.43185,335,898,0.39943,0.46426
1991,Upper Secondary Level,3rd Quintile,Full Time,0.47539,515,1003,0.44446,0.50631
1991,Upper Secondary Level,3rd Quintile,Part Time,0.17590,185,1003,0.15232,0.19947
1991,Upper Secondary Level,3rd Quintile,Not Working,0.34872,303,1003,0.31921,0.37823
1991,Upper Secondary Level,4th Quintile,Full Time,0.55015,598,1033,0.51980,0.58051
1991,Upper Secondary Level,4th Quintile,Part Time,0.18545,194,1033,0.16174,0.20916
1991,Upper Secondary Level,4th Quintile,Not Working,0.26440,241,1033,0.23749,0.29130
1991,Upper Secondary Level,5th Quintile,Full Time,0.62234,599,926,0.59109,0.65358
1991,Upper Secondary Level,5th Quintile,Part Time,0.14914,142,926,0.12618,0.17210
1991,Upper Secondary Level,5th Quintile,Not Working,0.22852,185,926,0.20147,0.25558
1991,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.71057,58,58,0.59283,0.82830
1991,First Stage of Tertiary Education,1st Quintile,Not Working,0.73177,38,38,0.58901,0.87452
1991,First Stage of Tertiary Education,2nd Quintile,Full Time,0.39031,34,34,0.22387,0.55675
1991,First Stage of Tertiary Education,3rd Quintile,Full Time,0.52671,50,50,0.38691,0.66651
1991,First Stage of Tertiary Education,4th Quintile,Full Time,0.61686,78,78,0.50828,0.72545
1991,First Stage of Tertiary Education,5th Quintile,Full Time,0.67667,116,116,0.59118,0.76216
1991,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.58495,58,58,0.45703,0.71287
1991,Second Stage of Tertiary Education,4th Quintile,Full Time,0.56416,101,167,0.48873,0.63960
1991,Second Stage of Tertiary Education,4th Quintile,Part Time,0.18980,33,167,0.13015,0.24946
1991,Second Stage of Tertiary Education,4th Quintile,Not Working,0.24604,33,167,0.18052,0.31156
1991,Second Stage of Tertiary Education,5th Quintile,Full Time,0.67950,241,353,0.63075,0.72826
1991,Second Stage of Tertiary Education,5th Quintile,Part Time,0.16834,65,353,0.12925,0.20743
1991,Second Stage of Tertiary Education,5th Quintile,Not Working,0.15215,47,353,0.11463,0.18968
1992,Pre-primary Level,1st Quintile,Not Working,0.90361,40,40,0.81098,0.99623
1992,Pre-primary Level,2nd Quintile,Not Working,0.79096,33,33,0.65008,0.93185
1992,Pre-primary Level,3rd Quintile,Not Working,0.88890,42,42,0.79271,0.98510
1992,Primary Level,1st Quintile,Not Working,0.67639,108,108,0.58774,0.76504
1992,Primary Level,2nd Quintile,Full Time,0.33512,51,131,0.25397,0.41626
1992,Primary Level,2nd Quintile,Not Working,0.50117,80,131,0.41522,0.58712
1992,Primary Level,3rd Quintile,Full Time,0.51742,74,154,0.43824,0.59660
1992,Primary Level,3rd Quintile,Part Time,0.19621,34,154,0.13329,0.25914
1992,Primary Level,3rd Quintile,Not Working,0.28637,46,154,0.21474,0.35800
1992,Primary Level,4th Quintile,Full Time,0.68110,76,76,0.57562,0.78657
1992,Lower Secondary Level,1st Quintile,Full Time,0.11059,136,732,0.08786,0.13333
1992,Lower Secondary Level,1st Quintile,Part Time,0.13184,126,732,0.10731,0.15636
1992,Lower Secondary Level,1st Quintile,Not Working,0.75757,470,732,0.72650,0.78863
1992,Lower Secondary Level,2nd Quintile,Full Time,0.22246,214,662,0.19075,0.25416
1992,Lower Secondary Level,2nd Quintile,Part Time,0.16738,134,662,0.13892,0.19584
1992,Lower Secondary Level,2nd Quintile,Not Working,0.61016,314,662,0.57298,0.64734
1992,Lower Secondary Level,3rd Quintile,Full Time,0.28632,211,545,0.24834,0.32431
1992,Lower Secondary Level,3rd Quintile,Part Time,0.20352,114,545,0.16969,0.23736
1992,Lower Secondary Level,3rd Quintile,Not Working,0.51016,220,545,0.46815,0.55216
1992,Lower Secondary Level,4th Quintile,Full Time,0.37806,267,548,0.33743,0.41870
1992,Lower Secondary Level,4th Quintile,Part Time,0.21128,106,548,0.17707,0.24549
1992,Lower Secondary Level,4th Quintile,Not Working,0.41065,175,548,0.36943,0.45188
1992,Lower Secondary Level,5th Quintile,Full Time,0.45232,151,296,0.39552,0.50912
1992,Lower Secondary Level,5th Quintile,Part Time,0.19374,56,296,0.14863,0.23884
1992,Lower Secondary Level,5th Quintile,Not Working,0.35395,89,296,0.29938,0.40852
1992,Upper Secondary Level,1st Quintile,Full Time,0.27188,478,1389,0.24847,0.29529
1992,Upper Secondary Level,1st Quintile,Part Time,0.19119,316,1389,0.17050,0.21188
1992,Upper Secondary Level,1st Quintile,Not Working,0.53693,595,1389,0.51070,0.56316
1992,Upper Secondary Level,2nd Quintile,Full Time,0.43509,760,1441,0.40949,0.46070
1992,Upper Secondary Level,2nd Quintile,Part Time,0.16979,257,1441,0.15040,0.18918
1992,Upper Secondary Level,2nd Quintile,Not Working,0.39511,424,1441,0.36986,0.42036
1992,Upper Secondary Level,3rd Quintile,Full Time,0.47646,715,1328,0.44959,0.50333
1992,Upper Secondary Level,3rd Quintile,Part Time,0.17815,247,1328,0.15756,0.19874
1992,Upper Secondary Level,3rd Quintile,Not Working,0.34539,366,1328,0.31981,0.37097
1992,Upper Secondary Level,4th Quintile,Full Time,0.54732,789,1370,0.52095,0.57369
1992,Upper Secondary Level,4th Quintile,Part Time,0.18182,267,1370,0.16139,0.20225
1992,Upper Secondary Level,4th Quintile,Not Working,0.27086,314,1370,0.24732,0.29440
1992,Upper Secondary Level,5th Quintile,Full Time,0.60954,762,1191,0.58182,0.63725
1992,Upper Secondary Level,5th Quintile,Part Time,0.15712,197,1191,0.13644,0.17780
1992,Upper Secondary Level,5th Quintile,Not Working,0.23334,232,1191,0.20931,0.25738
1992,Post-secondary Non-tertiary Level,2nd Quintile,Full Time,0.54246,36,36,0.37740,0.70751
1992,Post-secondary Non-tertiary Level,3rd Quintile,Full Time,0.46915,31,31,0.29057,0.64773
1992,Post-secondary Non-tertiary Level,4th Quintile,Full Time,0.44995,45,45,0.30296,0.59695
1992,Post-secondary Non-tertiary Level,5th Quintile,Full Time,0.71060,73,73,0.60585,0.81535
1992,First Stage of Tertiary Education,1st Quintile,Full Time,0.28723,35,77,0.18550,0.38896
1992,First Stage of Tertiary Education,1st Quintile,Not Working,0.61275,42,77,0.50323,0.72227
1992,First Stage of Tertiary Education,2nd Quintile,Full Time,0.50801,88,127,0.42071,0.59530
1992,First Stage of Tertiary Education,2nd Quintile,Not Working,0.36311,39,127,0.27914,0.44708
1992,First Stage of Tertiary Education,3rd Quintile,Full Time,0.56662,105,139,0.48394,0.64930
1992,First Stage of Tertiary Education,3rd Quintile,Not Working,0.30834,34,139,0.23129,0.38539
1992,First Stage of Tertiary Education,4th Quintile,Full Time,0.59411,95,126,0.50802,0.68019
1992,First Stage of Tertiary Education,4th Quintile,Not Working,0.27525,31,126,0.19695,0.35355
1992,First Stage of Tertiary Education,5th Quintile,Full Time,0.67929,152,194,0.61344,0.74514
1992,First Stage of Tertiary Education,5th Quintile,Part Time,0.19114,42,194,0.13566,0.24661
1992,Second Stage of Tertiary Education,1st Quintile,Full Time,0.30460,88,242,0.24650,0.36271
1992,Second Stage of Tertiary Education,1st Quintile,Part Time,0.21065,55,242,0.15917,0.26214
1992,Second Stage of Tertiary Education,1st Quintile,Not Working,0.48474,99,242,0.42164,0.54784
1992,Second Stage of Tertiary Education,2nd Quintile,Full Time,0.51724,190,314,0.46188,0.57260
1992,Second Stage of Tertiary Education,2nd Quintile,Part Time,0.32604,79,314,0.27410,0.37797
1992,Second Stage of Tertiary Education,2nd Quintile,Not Working,0.15672,45,314,0.11645,0.19700
1992,Second Stage of Tertiary Education,3rd Quintile,Full Time,0.70179,246,300,0.64993,0.75364
1992,Second Stage of Tertiary Education,3rd Quintile,Part Time,0.17914,54,300,0.13567,0.22261
1992,Second Stage of Tertiary Education,4th Quintile,Full Time,0.62769,200,279,0.57086,0.68452
1992,Second Stage of Tertiary Education,4th Quintile,Part Time,0.16860,42,279,0.12459,0.21261
1992,Second Stage of Tertiary Education,4th Quintile,Not Working,0.20371,37,279,0.15637,0.25106
1992,Second Stage of Tertiary Education,5th Quintile,Full Time,0.65718,330,491,0.61515,0.69921
1992,Second Stage of Tertiary Education,5th Quintile,Part Time,0.18678,100,491,0.15227,0.22129
1992,Second Stage of Tertiary Education,5th Quintile,Not Working,0.15605,61,491,0.12391,0.18818
1993,Pre-primary Level,1st Quintile,Not Working,0.94241,43,43,0.87195,1.01287
1993,Pre-primary Level,2nd Quintile,Not Working,0.80455,43,43,0.68462,0.92448
1993,Pre-primary Level,3rd Quintile,Not Working,0.95073,36,36,0.87903,1.02243
1993,Primary Level,1st Quintile,Not Working,0.79556,146,146,0.72992,0.86121
1993,Primary Level,2nd Quintile,Full Time,0.35472,53,132,0.27279,0.43665
1993,Primary Level,2nd Quintile,Not Working,0.45643,79,132,0.37113,0.54173
1993,Primary Level,3rd Quintile,Full Time,0.60165,64,99,0.50472,0.69858
1993,Primary Level,3rd Quintile,Not Working,0.27660,35,99,0.18804,0.36517
1993,Primary Level,4th Quintile,Full Time,0.73814,64,64,0.62958,0.84671
1993,Lower Secondary Level,1st Quintile,Full Time,0.13645,147,719,0.11134,0.16156
1993,Lower Secondary Level,1st Quintile,Part Time,0.12674,111,719,0.10241,0.15107
1993,Lower Secondary Level,1st Quintile,Not Working,0.73681,461,719,0.70460,0.76902
1993,Lower Secondary Level,2nd Quintile,Full Time,0.20983,189,652,0.17856,0.24111
1993,Lower Secondary Level,2nd Quintile,Part Time,0.16207,135,652,0.13377,0.19038
1993,Lower Secondary Level,2nd Quintile,Not Working,0.62809,328,652,0.59096,0.66522
1993,Lower Secondary Level,3rd Quintile,Full Time,0.25963,210,546,0.22282,0.29644
