year,bula_h,sampreg,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Saxony-Anhalt,East,Part Time,0.17615,219,1044,0.15303,0.19927
2017,Saxony-Anhalt,East,Not Working,0.36609,466,1044,0.33685,0.39532
2017,Thuringa,East,Full Time,0.32800,407,1093,0.30016,0.35585
2017,Thuringa,East,Part Time,0.22998,246,1093,0.20502,0.25494
2017,Thuringa,East,Not Working,0.30246,440,1093,0.27522,0.32971
2018,Schleswig-Holstein,West,Full Time,0.31106,337,1125,0.28400,0.33813
2018,Schleswig-Holstein,West,Part Time,0.20370,314,1125,0.18016,0.22725
2018,Schleswig-Holstein,West,Not Working,0.32113,474,1125,0.29384,0.34843
2018,Hamburg,West,Full Time,0.35364,201,546,0.31350,0.39378
2018,Hamburg,West,Part Time,0.15868,131,546,0.12801,0.18936
2018,Hamburg,West,Not Working,0.32423,214,546,0.28493,0.36353
2018,Lower Saxony,West,Full Time,0.32156,956,3137,0.30521,0.33790
2018,Lower Saxony,West,Part Time,0.23176,838,3137,0.21700,0.24653
2018,Lower Saxony,West,Not Working,0.30430,1343,3137,0.28820,0.32041
2018,Bremen,West,Full Time,0.29564,71,309,0.24467,0.34660
2018,Bremen,West,Part Time,0.17295,66,309,0.13071,0.21519
2018,Bremen,West,Not Working,0.36092,172,309,0.30728,0.41456
2018,North Rhine-Westphalia,West,Full Time,0.31757,1954,6378,0.30614,0.32900
2018,North Rhine-Westphalia,West,Part Time,0.22792,1740,6378,0.21762,0.23821
2018,North Rhine-Westphalia,West,Not Working,0.31680,2684,6378,0.30538,0.32822
2018,Hesse,West,Full Time,0.34259,722,2144,0.32250,0.36269
2018,Hesse,West,Part Time,0.20739,515,2144,0.19023,0.22456
2018,Hesse,West,Not Working,0.29848,907,2144,0.27910,0.31785
2018,"Rhineland-Palatinate, Saarland",West,Full Time,0.31883,570,1765,0.29708,0.34057
2018,"Rhineland-Palatinate, Saarland",West,Part Time,0.20556,449,1765,0.18670,0.22442
2018,"Rhineland-Palatinate, Saarland",West,Not Working,0.31978,746,1765,0.29801,0.34154
2018,Baden-Wuerttemberg,West,Full Time,0.34129,1188,3236,0.32496,0.35763
2018,Baden-Wuerttemberg,West,Part Time,0.22089,911,3236,0.20659,0.23518
2018,Baden-Wuerttemberg,West,Not Working,0.28303,1137,3236,0.26751,0.29856
2018,Bavaria,West,Full Time,0.35209,1642,4418,0.33800,0.36617
2018,Bavaria,West,Part Time,0.22572,1243,4418,0.21339,0.23805
2018,Bavaria,West,Not Working,0.27173,1533,4418,0.25861,0.28485
2018,Berlin,West,Full Time,0.30100,224,697,0.26692,0.33508
2018,Berlin,West,Part Time,0.26509,195,697,0.23230,0.29789
2018,Berlin,West,Not Working,0.28352,278,697,0.25004,0.31701
2018,Berlin,East,Full Time,0.33955,157,452,0.29584,0.38325
2018,Berlin,East,Part Time,0.26668,128,452,0.22587,0.30750
2018,Berlin,East,Not Working,0.27007,167,452,0.22909,0.31105
2018,Brandenburg,East,Full Time,0.34344,395,1154,0.31603,0.37085
2018,Brandenburg,East,Part Time,0.17014,241,1154,0.14845,0.19183
2018,Brandenburg,East,Not Working,0.31773,518,1154,0.29085,0.34460
2018,Mecklenburg-Western Pomerania,East,Full Time,0.28034,211,665,0.24618,0.31451
2018,Mecklenburg-Western Pomerania,East,Part Time,0.24808,158,665,0.21523,0.28093
2018,Mecklenburg-Western Pomerania,East,Not Working,0.31837,296,665,0.28294,0.35381
2018,Saxony,East,Full Time,0.38222,666,1772,0.35959,0.40485
2018,Saxony,East,Part Time,0.18806,400,1772,0.16986,0.20626
2018,Saxony,East,Not Working,0.29636,706,1772,0.27509,0.31763
2018,Saxony-Anhalt,East,Full Time,0.30655,360,1026,0.27832,0.33477
2018,Saxony-Anhalt,East,Part Time,0.16588,225,1026,0.14310,0.18865
2018,Saxony-Anhalt,East,Not Working,0.38859,441,1026,0.35875,0.41843
2018,Thuringa,East,Full Time,0.32698,394,1065,0.29879,0.35517
2018,Thuringa,East,Part Time,0.22391,242,1065,0.19886,0.24896
2018,Thuringa,East,Not Working,0.30341,429,1065,0.27578,0.33103
2019,Schleswig-Holstein,West,Full Time,0.33204,391,1185,0.30522,0.35887
2019,Schleswig-Holstein,West,Part Time,0.18305,302,1185,0.16102,0.20508
2019,Schleswig-Holstein,West,Not Working,0.31216,492,1185,0.28576,0.33855
2019,Hamburg,West,Full Time,0.34605,232,598,0.30789,0.38421
2019,Hamburg,West,Part Time,0.13314,136,598,0.10589,0.16039
2019,Hamburg,West,Not Working,0.35111,230,598,0.31282,0.38940
2019,Lower Saxony,West,Full Time,0.32537,982,3000,0.30860,0.34214
2019,Lower Saxony,West,Part Time,0.21972,786,3000,0.20490,0.23454
2019,Lower Saxony,West,Not Working,0.30310,1232,3000,0.28665,0.31955
2019,Bremen,West,Full Time,0.33756,79,298,0.28378,0.39135
2019,Bremen,West,Part Time,0.14443,66,298,0.10445,0.18441
2019,Bremen,West,Not Working,0.38768,153,298,0.33226,0.44309
2019,North Rhine-Westphalia,West,Full Time,0.30623,2089,6438,0.29497,0.31749
2019,North Rhine-Westphalia,West,Part Time,0.23491,1752,6438,0.22455,0.24526
2019,North Rhine-Westphalia,West,Not Working,0.31924,2597,6438,0.30785,0.33063
2019,Hesse,West,Full Time,0.34262,795,2065,0.32215,0.36310
2019,Hesse,West,Part Time,0.20739,495,2065,0.18990,0.22488
2019,Hesse,West,Not Working,0.29814,775,2065,0.27840,0.31787
2019,"Rhineland-Palatinate, Saarland",West,Full Time,0.31659,592,1700,0.29447,0.33871
2019,"Rhineland-Palatinate, Saarland",West,Part Time,0.22509,434,1700,0.20523,0.24495
2019,"Rhineland-Palatinate, Saarland",West,Not Working,0.30813,674,1700,0.28618,0.33009
2019,Baden-Wuerttemberg,West,Full Time,0.34777,1237,3255,0.33141,0.36414
2019,Baden-Wuerttemberg,West,Part Time,0.21287,932,3255,0.19881,0.22694
2019,Baden-Wuerttemberg,West,Not Working,0.26897,1086,3255,0.25373,0.28420
2019,Bavaria,West,Full Time,0.34764,1758,4416,0.33360,0.36169
2019,Bavaria,West,Part Time,0.22095,1217,4416,0.20871,0.23319
2019,Bavaria,West,Not Working,0.27456,1441,4416,0.26140,0.28773
2019,Berlin,West,Full Time,0.30207,226,658,0.26696,0.33718
2019,Berlin,West,Part Time,0.25178,189,658,0.21859,0.28497
2019,Berlin,West,Not Working,0.30695,243,658,0.27168,0.34222
2019,Berlin,East,Full Time,0.33631,169,428,0.29149,0.38112
2019,Berlin,East,Part Time,0.23880,114,428,0.19836,0.27924
2019,Berlin,East,Not Working,0.29772,145,428,0.25435,0.34109
2019,Brandenburg,East,Full Time,0.33752,461,1240,0.31119,0.36385
2019,Brandenburg,East,Part Time,0.14635,253,1240,0.12667,0.16603
2019,Brandenburg,East,Not Working,0.34924,526,1240,0.32270,0.37579
2019,Mecklenburg-Western Pomerania,East,Full Time,0.28423,239,665,0.24992,0.31854
2019,Mecklenburg-Western Pomerania,East,Part Time,0.22670,152,665,0.19485,0.25854
2019,Mecklenburg-Western Pomerania,East,Not Working,0.33925,274,665,0.30323,0.37526
2019,Saxony,East,Full Time,0.38526,749,1768,0.36256,0.40795
2019,Saxony,East,Part Time,0.17730,367,1768,0.15949,0.19511
2019,Saxony,East,Not Working,0.30086,652,1768,0.27948,0.32225
2019,Saxony-Anhalt,East,Full Time,0.30256,371,1018,0.27432,0.33079
2019,Saxony-Anhalt,East,Part Time,0.16125,207,1018,0.13865,0.18385
2019,Saxony-Anhalt,East,Not Working,0.39906,440,1018,0.36896,0.42916
2019,Thuringa,East,Full Time,0.31577,406,1022,0.28726,0.34428
2019,Thuringa,East,Part Time,0.19128,217,1022,0.16715,0.21541
2019,Thuringa,East,Not Working,0.36019,399,1022,0.33074,0.38964
2020,Schleswig-Holstein,West,Full Time,0.30990,371,1098,0.28253,0.33726
2020,Schleswig-Holstein,West,Part Time,0.21539,305,1098,0.19107,0.23972
2020,Schleswig-Holstein,West,Not Working,0.28112,422,1098,0.25452,0.30772
2020,Hamburg,West,Full Time,0.33232,231,617,0.29512,0.36952
2020,Hamburg,West,Part Time,0.14134,142,617,0.11383,0.16885
2020,Hamburg,West,Not Working,0.36243,244,617,0.32447,0.40039
2020,Lower Saxony,West,Full Time,0.32323,1033,2955,0.30636,0.34010
2020,Lower Saxony,West,Part Time,0.21524,788,2955,0.20042,0.23007
2020,Lower Saxony,West,Not Working,0.30986,1134,2955,0.29318,0.32654
2020,Bremen,West,Full Time,0.32382,83,318,0.27230,0.37533
2020,Bremen,West,Part Time,0.18399,62,318,0.14133,0.22664
2020,Bremen,West,Not Working,0.37210,173,318,0.31889,0.42531
2020,North Rhine-Westphalia,West,Full Time,0.31532,2208,6706,0.30420,0.32644
2020,North Rhine-Westphalia,West,Part Time,0.22153,1753,6706,0.21159,0.23147
2020,North Rhine-Westphalia,West,Not Working,0.31747,2745,6706,0.30633,0.32861
2020,Hesse,West,Full Time,0.33327,813,2131,0.31325,0.35329
2020,Hesse,West,Part Time,0.20317,584,2131,0.18609,0.22026
2020,Hesse,West,Not Working,0.30482,734,2131,0.28527,0.32437
2020,"Rhineland-Palatinate, Saarland",West,Full Time,0.30918,565,1610,0.28660,0.33176
2020,"Rhineland-Palatinate, Saarland",West,Part Time,0.20994,395,1610,0.19004,0.22984
2020,"Rhineland-Palatinate, Saarland",West,Not Working,0.34099,650,1610,0.31783,0.36415
2020,Baden-Wuerttemberg,West,Full Time,0.33810,1288,3280,0.32190,0.35429
2020,Baden-Wuerttemberg,West,Part Time,0.20899,941,3280,0.19507,0.22290
2020,Baden-Wuerttemberg,West,Not Working,0.28468,1051,3280,0.26924,0.30013
2020,Bavaria,West,Full Time,0.34394,1870,4474,0.33002,0.35787
2020,Bavaria,West,Part Time,0.22641,1262,4474,0.21414,0.23867
2020,Bavaria,West,Not Working,0.26579,1342,4474,0.25284,0.27873
2020,Berlin,West,Full Time,0.29253,318,876,0.26238,0.32267
2020,Berlin,West,Part Time,0.27539,260,876,0.24579,0.30499
2020,Berlin,West,Not Working,0.28692,298,876,0.25695,0.31689
2020,Berlin,East,Full Time,0.33005,196,520,0.28960,0.37051
2020,Berlin,East,Part Time,0.21013,134,520,0.17508,0.24518
2020,Berlin,East,Not Working,0.33372,190,520,0.29315,0.37429
2020,Brandenburg,East,Full Time,0.34254,437,1185,0.31551,0.36957
2020,Brandenburg,East,Part Time,0.17543,246,1185,0.15377,0.19710
2020,Brandenburg,East,Not Working,0.34125,502,1185,0.31424,0.36825
2020,Mecklenburg-Western Pomerania,East,Full Time,0.30218,198,549,0.26373,0.34063
2020,Mecklenburg-Western Pomerania,East,Part Time,0.15820,111,549,0.12764,0.18875
2020,Mecklenburg-Western Pomerania,East,Not Working,0.38621,240,549,0.34545,0.42698
2020,Saxony,East,Full Time,0.37987,673,1701,0.35679,0.40294
2020,Saxony,East,Part Time,0.19183,372,1701,0.17312,0.21055
2020,Saxony,East,Not Working,0.28820,656,1701,0.26667,0.30973
2020,Saxony-Anhalt,East,Full Time,0.31286,370,1001,0.28413,0.34160
2020,Saxony-Anhalt,East,Part Time,0.16041,203,1001,0.13767,0.18316
2020,Saxony-Anhalt,East,Not Working,0.38081,428,1001,0.35071,0.41090
2020,Thuringa,East,Full Time,0.30533,385,991,0.27664,0.33402
2020,Thuringa,East,Part Time,0.22642,246,991,0.20035,0.25250
2020,Thuringa,East,Not Working,0.31815,360,991,0.28913,0.34716
2021,Schleswig-Holstein,West,Full Time,0.30201,282,873,0.27154,0.33248
2021,Schleswig-Holstein,West,Part Time,0.18486,209,873,0.15909,0.21062
2021,Schleswig-Holstein,West,Not Working,0.30521,382,873,0.27465,0.33578
2021,Hamburg,West,Full Time,0.26721,148,458,0.22664,0.30778
2021,Hamburg,West,Part Time,0.23382,119,458,0.19501,0.27263
2021,Hamburg,West,Not Working,0.35413,191,458,0.31028,0.39798
2021,Lower Saxony,West,Full Time,0.28218,616,1971,0.26231,0.30206
2021,Lower Saxony,West,Part Time,0.23418,525,1971,0.21548,0.25288
2021,Lower Saxony,West,Not Working,0.31757,830,1971,0.29702,0.33813
2021,Bremen,West,Full Time,0.24001,43,155,0.17256,0.30747
2021,Bremen,West,Part Time,0.18282,32,155,0.12178,0.24387
2021,Bremen,West,Not Working,0.48239,80,155,0.40347,0.56131
2021,North Rhine-Westphalia,West,Full Time,0.30203,1357,4331,0.28835,0.31570
2021,North Rhine-Westphalia,West,Part Time,0.19516,1063,4331,0.18336,0.20697
2021,North Rhine-Westphalia,West,Not Working,0.34886,1911,4331,0.33466,0.36305
2021,Hesse,West,Full Time,0.30118,458,1369,0.27687,0.32550
2021,Hesse,West,Part Time,0.18749,317,1369,0.16680,0.20817
2021,Hesse,West,Not Working,0.36318,594,1369,0.33769,0.38866
2021,"Rhineland-Palatinate, Saarland",West,Full Time,0.28934,339,1048,0.26187,0.31681
2021,"Rhineland-Palatinate, Saarland",West,Part Time,0.17700,229,1048,0.15388,0.20012
2021,"Rhineland-Palatinate, Saarland",West,Not Working,0.39462,480,1048,0.36501,0.42423
2021,Baden-Wuerttemberg,West,Full Time,0.31147,820,2228,0.29223,0.33070
2021,Baden-Wuerttemberg,West,Part Time,0.21510,609,2228,0.19804,0.23217
2021,Baden-Wuerttemberg,West,Not Working,0.30382,799,2228,0.28472,0.32292
2021,Bavaria,West,Full Time,0.30676,1063,2933,0.29007,0.32346
2021,Bavaria,West,Part Time,0.20593,784,2933,0.19130,0.22057
2021,Bavaria,West,Not Working,0.32370,1086,2933,0.30676,0.34063
2021,Berlin,West,Full Time,0.28934,190,587,0.25263,0.32606
2021,Berlin,West,Part Time,0.22936,159,587,0.19532,0.26340
2021,Berlin,West,Not Working,0.33040,238,587,0.29232,0.36849
2021,Berlin,East,Full Time,0.30333,122,359,0.25571,0.35094
2021,Berlin,East,Part Time,0.15959,98,359,0.12166,0.19753
2021,Berlin,East,Not Working,0.34357,139,359,0.29437,0.39276
2021,Brandenburg,East,Full Time,0.35328,259,721,0.31837,0.38820
2021,Brandenburg,East,Part Time,0.14023,147,721,0.11487,0.16559
2021,Brandenburg,East,Not Working,0.33210,315,721,0.29770,0.36650
2021,Mecklenburg-Western Pomerania,East,Full Time,0.27032,149,419,0.22774,0.31289
2021,Mecklenburg-Western Pomerania,East,Part Time,0.19014,89,419,0.15252,0.22776
2021,Mecklenburg-Western Pomerania,East,Not Working,0.41725,181,419,0.36997,0.46452
2021,Saxony,East,Full Time,0.34135,429,1193,0.31443,0.36827
2021,Saxony,East,Part Time,0.18955,281,1193,0.16730,0.21180
2021,Saxony,East,Not Working,0.32321,483,1193,0.29666,0.34976
2021,Saxony-Anhalt,East,Full Time,0.34051,227,632,0.30353,0.37748
2021,Saxony-Anhalt,East,Part Time,0.11522,117,632,0.09030,0.14013
2021,Saxony-Anhalt,East,Not Working,0.42058,288,632,0.38206,0.45910
2021,Thuringa,East,Full Time,0.28868,239,654,0.25392,0.32344
2021,Thuringa,East,Part Time,0.21645,140,654,0.18487,0.24804
2021,Thuringa,East,Not Working,0.32566,275,654,0.28971,0.36160
2022,Schleswig-Holstein,West,Full Time,0.28147,313,1031,0.25400,0.30893
2022,Schleswig-Holstein,West,Part Time,0.17858,237,1031,0.15519,0.20197
2022,Schleswig-Holstein,West,Not Working,0.36757,481,1031,0.33812,0.39701
2022,Hamburg,West,Full Time,0.28601,207,629,0.25066,0.32135
2022,Hamburg,West,Part Time,0.14925,143,629,0.12138,0.17712
2022,Hamburg,West,Not Working,0.41619,279,629,0.37764,0.45475
2022,Lower Saxony,West,Full Time,0.24499,704,2490,0.22809,0.26189
2022,Lower Saxony,West,Part Time,0.18132,615,2490,0.16618,0.19645
2022,Lower Saxony,West,Not Working,0.39370,1171,2490,0.37451,0.41290
2022,Bremen,West,Full Time,0.23984,55,211,0.18209,0.29759
2022,Bremen,West,Part Time,0.19377,48,211,0.14031,0.24723
2022,Bremen,West,Not Working,0.39696,108,211,0.33079,0.46313
2022,North Rhine-Westphalia,West,Full Time,0.26522,1862,6096,0.25414,0.27630
2022,North Rhine-Westphalia,West,Part Time,0.17037,1409,6096,0.16093,0.17980
2022,North Rhine-Westphalia,West,Not Working,0.39832,2825,6096,0.38603,0.41061
2022,Hesse,West,Full Time,0.26474,598,1849,0.24462,0.28485
2022,Hesse,West,Part Time,0.18831,469,1849,0.17048,0.20613
2022,Hesse,West,Not Working,0.40425,782,1849,0.38187,0.42662
2022,"Rhineland-Palatinate, Saarland",West,Full Time,0.28499,409,1351,0.26091,0.30907
2022,"Rhineland-Palatinate, Saarland",West,Part Time,0.14972,312,1351,0.13069,0.16876
2022,"Rhineland-Palatinate, Saarland",West,Not Working,0.41624,630,1351,0.38994,0.44253
2022,Baden-Wuerttemberg,West,Full Time,0.27831,1158,3339,0.26310,0.29351
2022,Baden-Wuerttemberg,West,Part Time,0.18938,881,3339,0.17609,0.20268
2022,Baden-Wuerttemberg,West,Not Working,0.35191,1300,3339,0.33571,0.36812
2022,Bavaria,West,Full Time,0.27172,1506,4473,0.25868,0.28476
2022,Bavaria,West,Part Time,0.17701,1140,4473,0.16582,0.18820
2022,Bavaria,West,Not Working,0.38745,1827,4473,0.37317,0.40173
2022,Berlin,West,Full Time,0.24193,296,886,0.21372,0.27015
2022,Berlin,West,Part Time,0.20159,237,886,0.17516,0.22802
2022,Berlin,West,Not Working,0.40393,353,886,0.37160,0.43626
2022,Berlin,East,Full Time,0.23166,231,684,0.20002,0.26330
2022,Berlin,East,Part Time,0.19452,188,684,0.16483,0.22420
2022,Berlin,East,Not Working,0.40122,265,684,0.36446,0.43798
2022,Brandenburg,East,Full Time,0.29480,351,1037,0.26703,0.32256
2022,Brandenburg,East,Part Time,0.15279,200,1037,0.13088,0.17470
2022,Brandenburg,East,Not Working,0.38142,486,1037,0.35184,0.41100
2022,Mecklenburg-Western Pomerania,East,Full Time,0.27074,183,582,0.23460,0.30687
2022,Mecklenburg-Western Pomerania,East,Part Time,0.14775,129,582,0.11890,0.17660
2022,Mecklenburg-Western Pomerania,East,Not Working,0.43675,270,582,0.39642,0.47708
2022,Saxony,East,Full Time,0.25969,594,1805,0.23946,0.27992
2022,Saxony,East,Part Time,0.17777,396,1805,0.16013,0.19542
2022,Saxony,East,Not Working,0.42875,815,1805,0.40591,0.45159
2022,Saxony-Anhalt,East,Full Time,0.27562,338,941,0.24706,0.30419
2022,Saxony-Anhalt,East,Part Time,0.15303,179,941,0.13001,0.17604
2022,Saxony-Anhalt,East,Not Working,0.42296,424,941,0.39137,0.45454
2022,Thuringa,East,Full Time,0.25506,273,883,0.22629,0.28382
2022,Thuringa,East,Part Time,0.18626,193,883,0.16056,0.21195
2022,Thuringa,East,Not Working,0.39360,417,883,0.36136,0.42585
