year,age_gr,pgisced97,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,Lower Secondary Level,Not Working,0.25930,119,492,0.22053,0.29806
1990,30-45 y.,Upper Secondary Level,Full Time,0.61472,867,1423,0.58943,0.64002
1990,30-45 y.,Upper Secondary Level,Part Time,0.20596,291,1423,0.18494,0.22698
1990,30-45 y.,Upper Secondary Level,Not Working,0.17932,265,1423,0.15938,0.19926
1990,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.66617,63,63,0.54878,0.78356
1990,30-45 y.,First Stage of Tertiary Education,Full Time,0.67718,136,174,0.60751,0.74685
1990,30-45 y.,First Stage of Tertiary Education,Part Time,0.18701,38,174,0.12890,0.24511
1990,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69836,237,307,0.64694,0.74979
1990,30-45 y.,Second Stage of Tertiary Education,Part Time,0.21054,70,307,0.16486,0.25622
1990,46-65 y.,Primary Level,Full Time,0.40214,125,297,0.34628,0.45800
1990,46-65 y.,Primary Level,Part Time,0.13643,42,297,0.09733,0.17553
1990,46-65 y.,Primary Level,Not Working,0.46143,130,297,0.40464,0.51822
1990,46-65 y.,Lower Secondary Level,Full Time,0.27602,279,803,0.24508,0.30696
1990,46-65 y.,Lower Secondary Level,Part Time,0.21637,162,803,0.18787,0.24486
1990,46-65 y.,Lower Secondary Level,Not Working,0.50762,362,803,0.47301,0.54222
1990,46-65 y.,Upper Secondary Level,Full Time,0.50580,703,1359,0.47920,0.53239
1990,46-65 y.,Upper Secondary Level,Part Time,0.16063,212,1359,0.14110,0.18016
1990,46-65 y.,Upper Secondary Level,Not Working,0.33357,444,1359,0.30849,0.35865
1990,46-65 y.,First Stage of Tertiary Education,Full Time,0.59681,95,137,0.51437,0.67926
1990,46-65 y.,First Stage of Tertiary Education,Not Working,0.29043,42,137,0.21413,0.36673
1990,46-65 y.,Second Stage of Tertiary Education,Full Time,0.67328,155,227,0.61213,0.73443
1990,46-65 y.,Second Stage of Tertiary Education,Part Time,0.16269,37,227,0.11457,0.21081
1990,46-65 y.,Second Stage of Tertiary Education,Not Working,0.16403,35,227,0.11575,0.21230
1990,66 and older,Lower Secondary Level,Not Working,0.97096,366,366,0.95373,0.98819
1990,66 and older,Upper Secondary Level,Not Working,0.97523,477,477,0.96127,0.98919
1990,66 and older,First Stage of Tertiary Education,Not Working,0.94385,65,65,0.88745,1.00025
1990,66 and older,Second Stage of Tertiary Education,Not Working,0.86962,51,51,0.77629,0.96296
1991,17-29 y.,No answer / don't know,Full Time,0.31154,32,102,0.22122,0.40186
1991,17-29 y.,No answer / don't know,Part Time,0.32911,37,102,0.23747,0.42076
1991,17-29 y.,No answer / don't know,Not Working,0.35935,33,102,0.26577,0.45292
1991,17-29 y.,Pre-primary Level,Not Working,0.85950,132,132,0.79999,0.91901
1991,17-29 y.,Primary Level,Full Time,0.37178,35,91,0.27193,0.47162
1991,17-29 y.,Primary Level,Not Working,0.44332,56,91,0.34069,0.54596
1991,17-29 y.,Lower Secondary Level,Full Time,0.48962,375,768,0.45425,0.52500
1991,17-29 y.,Lower Secondary Level,Part Time,0.23101,171,768,0.20119,0.26084
1991,17-29 y.,Lower Secondary Level,Not Working,0.27936,222,768,0.24761,0.31112
1991,17-29 y.,Upper Secondary Level,Full Time,0.57244,738,1261,0.54512,0.59976
1991,17-29 y.,Upper Secondary Level,Part Time,0.25012,288,1261,0.22621,0.27404
1991,17-29 y.,Upper Secondary Level,Not Working,0.17744,235,1261,0.15634,0.19853
1991,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.55570,68,105,0.46020,0.65120
1991,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.29421,37,105,0.20663,0.38179
1991,17-29 y.,First Stage of Tertiary Education,Full Time,0.83100,62,62,0.73695,0.92504
1991,17-29 y.,Second Stage of Tertiary Education,Full Time,0.46106,35,35,0.29350,0.62862
1991,30-45 y.,Primary Level,Full Time,0.45203,97,199,0.38271,0.52136
1991,30-45 y.,Primary Level,Part Time,0.20367,46,199,0.14757,0.25976
1991,30-45 y.,Primary Level,Not Working,0.34430,56,199,0.27812,0.41049
1991,30-45 y.,Lower Secondary Level,Full Time,0.45166,258,480,0.40709,0.49623
1991,30-45 y.,Lower Secondary Level,Part Time,0.30211,114,480,0.26099,0.34323
1991,30-45 y.,Lower Secondary Level,Not Working,0.24623,108,480,0.20765,0.28482
1991,30-45 y.,Upper Secondary Level,Full Time,0.62197,878,1439,0.59690,0.64703
1991,30-45 y.,Upper Secondary Level,Part Time,0.20734,300,1439,0.18639,0.22830
1991,30-45 y.,Upper Secondary Level,Not Working,0.17069,261,1439,0.15124,0.19014
1991,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.63212,59,59,0.50801,0.75623
1991,30-45 y.,First Stage of Tertiary Education,Full Time,0.61765,128,206,0.55113,0.68417
1991,30-45 y.,First Stage of Tertiary Education,Part Time,0.22195,47,206,0.16506,0.27883
1991,30-45 y.,First Stage of Tertiary Education,Not Working,0.16040,31,206,0.11017,0.21064
1991,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69428,246,355,0.64629,0.74228
1991,30-45 y.,Second Stage of Tertiary Education,Part Time,0.22026,77,355,0.17709,0.26343
1991,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08545,32,355,0.05633,0.11458
1991,46-65 y.,Primary Level,Full Time,0.42918,122,287,0.37181,0.48654
1991,46-65 y.,Primary Level,Part Time,0.11118,39,287,0.07475,0.14762
1991,46-65 y.,Primary Level,Not Working,0.45964,126,287,0.40188,0.51740
1991,46-65 y.,Lower Secondary Level,Full Time,0.29706,288,780,0.26497,0.32915
1991,46-65 y.,Lower Secondary Level,Part Time,0.20987,153,780,0.18128,0.23847
1991,46-65 y.,Lower Secondary Level,Not Working,0.49307,339,780,0.45796,0.52818
1991,46-65 y.,Upper Secondary Level,Full Time,0.50118,684,1328,0.47428,0.52808
1991,46-65 y.,Upper Secondary Level,Part Time,0.17350,220,1328,0.15313,0.19388
1991,46-65 y.,Upper Secondary Level,Not Working,0.32532,424,1328,0.30011,0.35053
1991,46-65 y.,First Stage of Tertiary Education,Full Time,0.59790,97,135,0.51488,0.68093
1991,46-65 y.,First Stage of Tertiary Education,Not Working,0.25822,38,135,0.18412,0.33232
1991,46-65 y.,Second Stage of Tertiary Education,Full Time,0.64267,151,228,0.58032,0.70501
1991,46-65 y.,Second Stage of Tertiary Education,Part Time,0.17580,39,228,0.12628,0.22531
1991,46-65 y.,Second Stage of Tertiary Education,Not Working,0.18154,38,228,0.13139,0.23168
1991,66 and older,Lower Secondary Level,Not Working,0.98593,366,366,0.97385,0.99802
1991,66 and older,Upper Secondary Level,Not Working,0.97000,488,488,0.95485,0.98515
1991,66 and older,First Stage of Tertiary Education,Not Working,0.94776,65,65,0.89324,1.00227
1991,66 and older,Second Stage of Tertiary Education,Not Working,0.91264,56,56,0.83801,0.98726
1992,17-29 y.,No answer / don't know,Full Time,0.49679,56,96,0.39625,0.59734
1992,17-29 y.,No answer / don't know,Not Working,0.34176,40,96,0.24638,0.43714
1992,17-29 y.,Pre-primary Level,Not Working,0.81740,158,158,0.75697,0.87784
1992,17-29 y.,Primary Level,Full Time,0.32484,38,109,0.23651,0.41316
1992,17-29 y.,Primary Level,Not Working,0.49848,71,109,0.40418,0.59278
1992,17-29 y.,Lower Secondary Level,Full Time,0.44286,419,932,0.41095,0.47477
1992,17-29 y.,Lower Secondary Level,Part Time,0.27562,242,932,0.24692,0.30432
1992,17-29 y.,Lower Secondary Level,Not Working,0.28152,271,932,0.25263,0.31041
1992,17-29 y.,Upper Secondary Level,Full Time,0.58377,1028,1762,0.56074,0.60679
1992,17-29 y.,Upper Secondary Level,Part Time,0.22995,406,1762,0.21029,0.24960
1992,17-29 y.,Upper Secondary Level,Not Working,0.18629,328,1762,0.16810,0.20447
1992,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.53771,88,171,0.46276,0.61266
1992,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.27670,41,171,0.20945,0.34395
1992,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.18560,42,171,0.12715,0.24404
1992,17-29 y.,First Stage of Tertiary Education,Full Time,0.84201,84,84,0.76355,0.92048
1992,17-29 y.,Second Stage of Tertiary Education,Full Time,0.54695,94,143,0.46507,0.62883
1992,17-29 y.,Second Stage of Tertiary Education,Part Time,0.30965,49,143,0.23360,0.38570
1992,30-45 y.,Primary Level,Full Time,0.48336,98,192,0.41249,0.55423
1992,30-45 y.,Primary Level,Part Time,0.19668,41,192,0.14031,0.25306
1992,30-45 y.,Primary Level,Not Working,0.31996,53,192,0.25381,0.38611
1992,30-45 y.,Lower Secondary Level,Full Time,0.43867,249,488,0.39460,0.48274
1992,30-45 y.,Lower Secondary Level,Part Time,0.32104,130,488,0.27957,0.36250
1992,30-45 y.,Lower Secondary Level,Not Working,0.24030,109,488,0.20235,0.27824
1992,30-45 y.,Upper Secondary Level,Full Time,0.63687,1461,2267,0.61706,0.65667
1992,30-45 y.,Upper Secondary Level,Part Time,0.22335,510,2267,0.20620,0.24049
1992,30-45 y.,Upper Secondary Level,Not Working,0.13979,296,2267,0.12551,0.15407
1992,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.65493,91,91,0.55671,0.75315
1992,30-45 y.,First Stage of Tertiary Education,Full Time,0.64866,211,311,0.59552,0.70180
1992,30-45 y.,First Stage of Tertiary Education,Part Time,0.22676,67,311,0.18015,0.27337
1992,30-45 y.,First Stage of Tertiary Education,Not Working,0.12458,33,311,0.08782,0.16134
1992,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69764,595,829,0.66636,0.72893
1992,30-45 y.,Second Stage of Tertiary Education,Part Time,0.22763,180,829,0.19907,0.25619
1992,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07473,54,829,0.05681,0.09264
1992,46-65 y.,Primary Level,Full Time,0.39264,115,279,0.33523,0.45004
1992,46-65 y.,Primary Level,Part Time,0.15320,41,279,0.11086,0.19554
1992,46-65 y.,Primary Level,Not Working,0.45416,123,279,0.39564,0.51269
1992,46-65 y.,Lower Secondary Level,Full Time,0.28435,311,886,0.25463,0.31408
1992,46-65 y.,Lower Secondary Level,Part Time,0.20055,164,886,0.17417,0.22693
1992,46-65 y.,Lower Secondary Level,Not Working,0.51510,411,886,0.48217,0.54803
1992,46-65 y.,Upper Secondary Level,Full Time,0.49948,1007,1975,0.47742,0.52154
1992,46-65 y.,Upper Secondary Level,Part Time,0.17642,355,1975,0.15960,0.19323
1992,46-65 y.,Upper Secondary Level,Not Working,0.32410,613,1975,0.30346,0.34475
1992,46-65 y.,First Stage of Tertiary Education,Full Time,0.66915,180,257,0.61151,0.72679
1992,46-65 y.,First Stage of Tertiary Education,Part Time,0.11809,34,257,0.07856,0.15762
1992,46-65 y.,First Stage of Tertiary Education,Not Working,0.21276,43,257,0.16263,0.26290
1992,46-65 y.,Second Stage of Tertiary Education,Full Time,0.63779,362,548,0.59751,0.67807
1992,46-65 y.,Second Stage of Tertiary Education,Part Time,0.18700,95,548,0.15432,0.21967
1992,46-65 y.,Second Stage of Tertiary Education,Not Working,0.17522,91,548,0.14336,0.20707
1992,66 and older,Upper Secondary Level,Not Working,0.96850,696,696,0.95551,0.98149
1992,66 and older,First Stage of Tertiary Education,Not Working,0.95233,87,87,0.90730,0.99736
1992,66 and older,Second Stage of Tertiary Education,Not Working,0.93378,98,98,0.88430,0.98327
1993,17-29 y.,No answer / don't know,Full Time,0.40319,51,93,0.30295,0.50343
1993,17-29 y.,No answer / don't know,Not Working,0.38005,42,93,0.28086,0.47924
1993,17-29 y.,Pre-primary Level,Not Working,0.88499,166,166,0.83631,0.93367
1993,17-29 y.,Primary Level,Full Time,0.31226,36,113,0.22643,0.39808
1993,17-29 y.,Primary Level,Not Working,0.57294,77,113,0.48133,0.66455
1993,17-29 y.,Lower Secondary Level,Full Time,0.45846,396,884,0.42559,0.49132
1993,17-29 y.,Lower Secondary Level,Part Time,0.25925,234,884,0.23035,0.28816
1993,17-29 y.,Lower Secondary Level,Not Working,0.28229,254,884,0.25260,0.31198
1993,17-29 y.,Upper Secondary Level,Full Time,0.58817,998,1734,0.56500,0.61134
1993,17-29 y.,Upper Secondary Level,Part Time,0.23524,412,1734,0.21527,0.25521
1993,17-29 y.,Upper Secondary Level,Not Working,0.17659,324,1734,0.15864,0.19454
1993,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.39876,70,169,0.32472,0.47280
1993,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.37959,56,169,0.30621,0.45298
1993,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.22165,43,169,0.15884,0.28446
1993,17-29 y.,First Stage of Tertiary Education,Full Time,0.81640,76,76,0.72878,0.90402
1993,17-29 y.,Second Stage of Tertiary Education,Full Time,0.47667,84,133,0.39147,0.56188
1993,17-29 y.,Second Stage of Tertiary Education,Part Time,0.31728,49,133,0.23788,0.39668
1993,30-45 y.,Primary Level,Full Time,0.47589,87,180,0.40273,0.54906
1993,30-45 y.,Primary Level,Part Time,0.17732,40,180,0.12136,0.23327
1993,30-45 y.,Primary Level,Not Working,0.34679,53,180,0.27707,0.41652
1993,30-45 y.,Lower Secondary Level,Full Time,0.44776,225,463,0.40242,0.49310
1993,30-45 y.,Lower Secondary Level,Part Time,0.32498,133,463,0.28227,0.36769
1993,30-45 y.,Lower Secondary Level,Not Working,0.22726,105,463,0.18905,0.26547
1993,30-45 y.,Upper Secondary Level,Full Time,0.61775,1408,2251,0.59767,0.63783
1993,30-45 y.,Upper Secondary Level,Part Time,0.22291,491,2251,0.20571,0.24011
1993,30-45 y.,Upper Secondary Level,Not Working,0.15934,352,2251,0.14421,0.17446
1993,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.67513,95,95,0.58045,0.76981
1993,30-45 y.,First Stage of Tertiary Education,Full Time,0.68740,224,317,0.63629,0.73851
1993,30-45 y.,First Stage of Tertiary Education,Part Time,0.20985,62,317,0.16496,0.25475
1993,30-45 y.,First Stage of Tertiary Education,Not Working,0.10275,31,317,0.06927,0.13623
1993,30-45 y.,Second Stage of Tertiary Education,Full Time,0.68935,586,806,0.65738,0.72132
1993,30-45 y.,Second Stage of Tertiary Education,Part Time,0.23244,158,806,0.20326,0.26162
1993,30-45 y.,Second Stage of Tertiary Education,Not Working,0.07821,62,806,0.05967,0.09676
1993,46-65 y.,Primary Level,Full Time,0.39023,110,278,0.33278,0.44767
1993,46-65 y.,Primary Level,Part Time,0.10387,34,278,0.06794,0.13980
1993,46-65 y.,Primary Level,Not Working,0.50590,134,278,0.44702,0.56478
1993,46-65 y.,Lower Secondary Level,Full Time,0.27587,282,846,0.24574,0.30601
1993,46-65 y.,Lower Secondary Level,Part Time,0.21366,170,846,0.18602,0.24130
1993,46-65 y.,Lower Secondary Level,Not Working,0.51046,394,846,0.47676,0.54417
1993,46-65 y.,Upper Secondary Level,Full Time,0.47770,943,1950,0.45553,0.49988
1993,46-65 y.,Upper Secondary Level,Part Time,0.17080,334,1950,0.15409,0.18751
1993,46-65 y.,Upper Secondary Level,Not Working,0.35150,673,1950,0.33030,0.37269
1993,46-65 y.,Post-secondary Non-tertiary Level,Full Time,0.57496,32,32,0.40093,0.74898
1993,46-65 y.,First Stage of Tertiary Education,Full Time,0.59766,149,242,0.53575,0.65957
1993,46-65 y.,First Stage of Tertiary Education,Part Time,0.17110,42,242,0.12355,0.21864
1993,46-65 y.,First Stage of Tertiary Education,Not Working,0.23124,51,242,0.17801,0.28447
1993,46-65 y.,Second Stage of Tertiary Education,Full Time,0.60854,343,552,0.56778,0.64929
1993,46-65 y.,Second Stage of Tertiary Education,Part Time,0.16532,84,552,0.13431,0.19634
1993,46-65 y.,Second Stage of Tertiary Education,Not Working,0.22614,125,552,0.19121,0.26107
1993,66 and older,Lower Secondary Level,Not Working,0.98856,480,480,0.97904,0.99808
1993,66 and older,Upper Secondary Level,Not Working,0.98302,714,714,0.97354,0.99250
1993,66 and older,First Stage of Tertiary Education,Not Working,0.93615,81,81,0.88257,0.98972
1993,66 and older,Second Stage of Tertiary Education,Not Working,0.93045,106,106,0.88179,0.97911
1994,17-29 y.,No answer / don't know,Full Time,0.42681,54,137,0.34368,0.50994
1994,17-29 y.,No answer / don't know,Part Time,0.22386,39,137,0.15381,0.29392
1994,17-29 y.,No answer / don't know,Not Working,0.34932,44,137,0.26920,0.42945
1994,17-29 y.,Pre-primary Level,Not Working,0.93245,222,222,0.89936,0.96554
1994,17-29 y.,Primary Level,Not Working,0.49327,52,52,0.35605,0.63048
1994,17-29 y.,Lower Secondary Level,Full Time,0.44454,353,772,0.40946,0.47962
1994,17-29 y.,Lower Secondary Level,Part Time,0.26915,201,772,0.23784,0.30046
1994,17-29 y.,Lower Secondary Level,Not Working,0.28631,218,772,0.25440,0.31822
1994,17-29 y.,Upper Secondary Level,Full Time,0.56257,940,1654,0.53866,0.58649
1994,17-29 y.,Upper Secondary Level,Part Time,0.23246,379,1654,0.21209,0.25282
1994,17-29 y.,Upper Secondary Level,Not Working,0.20497,335,1654,0.18551,0.22443
1994,17-29 y.,Post-secondary Non-tertiary Level,Full Time,0.42327,78,173,0.34943,0.49711
1994,17-29 y.,Post-secondary Non-tertiary Level,Part Time,0.28012,40,173,0.21301,0.34723
1994,17-29 y.,Post-secondary Non-tertiary Level,Not Working,0.29661,55,173,0.22835,0.36487
1994,17-29 y.,First Stage of Tertiary Education,Full Time,0.77844,77,77,0.68507,0.87181
1994,17-29 y.,Second Stage of Tertiary Education,Full Time,0.47465,79,164,0.39799,0.55131
1994,17-29 y.,Second Stage of Tertiary Education,Part Time,0.33101,52,164,0.25877,0.40326
1994,17-29 y.,Second Stage of Tertiary Education,Not Working,0.19434,33,164,0.13359,0.25509
1994,30-45 y.,Primary Level,Full Time,0.41429,74,158,0.33724,0.49135
1994,30-45 y.,Primary Level,Part Time,0.16485,33,158,0.10681,0.22289
1994,30-45 y.,Primary Level,Not Working,0.42086,51,158,0.34363,0.49809
1994,30-45 y.,Lower Secondary Level,Full Time,0.42514,202,439,0.37885,0.47144
1994,30-45 y.,Lower Secondary Level,Part Time,0.29753,123,439,0.25472,0.34035
1994,30-45 y.,Lower Secondary Level,Not Working,0.27732,114,439,0.23540,0.31925
1994,30-45 y.,Upper Secondary Level,Full Time,0.60518,1363,2229,0.58488,0.62548
1994,30-45 y.,Upper Secondary Level,Part Time,0.22923,498,2229,0.21178,0.24669
1994,30-45 y.,Upper Secondary Level,Not Working,0.16558,368,2229,0.15015,0.18102
1994,30-45 y.,Post-secondary Non-tertiary Level,Full Time,0.68033,101,101,0.58892,0.77173
1994,30-45 y.,First Stage of Tertiary Education,Full Time,0.64899,203,310,0.59577,0.70221
1994,30-45 y.,First Stage of Tertiary Education,Part Time,0.25935,73,310,0.21048,0.30822
1994,30-45 y.,First Stage of Tertiary Education,Not Working,0.09166,34,310,0.05949,0.12383
1994,30-45 y.,Second Stage of Tertiary Education,Full Time,0.69385,594,812,0.66213,0.72557
1994,30-45 y.,Second Stage of Tertiary Education,Part Time,0.22603,155,812,0.19724,0.25481
1994,30-45 y.,Second Stage of Tertiary Education,Not Working,0.08013,63,812,0.06144,0.09881
1994,46-65 y.,Primary Level,Full Time,0.37909,101,266,0.32067,0.43750
1994,46-65 y.,Primary Level,Part Time,0.14956,43,266,0.10662,0.19250
1994,46-65 y.,Primary Level,Not Working,0.47135,122,266,0.41125,0.53145
1994,46-65 y.,Lower Secondary Level,Full Time,0.26123,249,811,0.23098,0.29148
1994,46-65 y.,Lower Secondary Level,Part Time,0.21586,165,811,0.18752,0.24419
1994,46-65 y.,Lower Secondary Level,Not Working,0.52291,397,811,0.48852,0.55731
1994,46-65 y.,Upper Secondary Level,Full Time,0.46853,903,1943,0.44633,0.49072
1994,46-65 y.,Upper Secondary Level,Part Time,0.16414,314,1943,0.14766,0.18061
1994,46-65 y.,Upper Secondary Level,Not Working,0.36734,726,1943,0.34589,0.38878
1994,46-65 y.,First Stage of Tertiary Education,Full Time,0.55302,143,247,0.49089,0.61515
1994,46-65 y.,First Stage of Tertiary Education,Part Time,0.14245,32,247,0.09877,0.18612
1994,46-65 y.,First Stage of Tertiary Education,Not Working,0.30454,72,247,0.24703,0.36205
1994,46-65 y.,Second Stage of Tertiary Education,Full Time,0.61189,347,547,0.57102,0.65277
1994,46-65 y.,Second Stage of Tertiary Education,Part Time,0.15980,72,547,0.12907,0.19054
1994,46-65 y.,Second Stage of Tertiary Education,Not Working,0.22831,128,547,0.19310,0.26351
1994,66 and older,Lower Secondary Level,Not Working,0.99071,464,464,0.98197,0.99945
1994,66 and older,Upper Secondary Level,Not Working,0.98222,728,728,0.97262,0.99183
1994,66 and older,First Stage of Tertiary Education,Not Working,0.94250,84,84,0.89241,0.99258
1994,66 and older,Second Stage of Tertiary Education,Not Working,0.91431,119,119,0.86380,0.96481
1995,17-29 y.,No answer / don't know,Full Time,0.35381,55,162,0.27995,0.42767
1995,17-29 y.,No answer / don't know,Part Time,0.19751,42,162,0.13601,0.25901
1995,17-29 y.,No answer / don't know,Not Working,0.44868,65,162,0.37186,0.52551
