year,bula_h,quintil_oecd,e11103,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,North Rhine-Westphalia,3rd Quintile,Not Working,0.42971,202,541,0.38795,0.47146
1987,North Rhine-Westphalia,4th Quintile,Full Time,0.52750,286,509,0.48409,0.57091
1987,North Rhine-Westphalia,4th Quintile,Part Time,0.16721,83,509,0.13476,0.19966
1987,North Rhine-Westphalia,4th Quintile,Not Working,0.30529,140,509,0.26525,0.34534
1987,North Rhine-Westphalia,5th Quintile,Full Time,0.60690,350,560,0.56641,0.64739
1987,North Rhine-Westphalia,5th Quintile,Part Time,0.12935,76,560,0.10153,0.15717
1987,North Rhine-Westphalia,5th Quintile,Not Working,0.26375,134,560,0.22722,0.30028
1987,Hesse,1st Quintile,Full Time,0.13575,50,226,0.09099,0.18051
1987,Hesse,1st Quintile,Part Time,0.15428,45,226,0.10708,0.20147
1987,Hesse,1st Quintile,Not Working,0.70997,131,226,0.65068,0.76927
1987,Hesse,2nd Quintile,Full Time,0.28673,71,187,0.22174,0.35172
1987,Hesse,2nd Quintile,Part Time,0.19970,41,187,0.14224,0.25715
1987,Hesse,2nd Quintile,Not Working,0.51357,75,187,0.44174,0.58540
1987,Hesse,3rd Quintile,Full Time,0.49641,99,178,0.42275,0.57007
1987,Hesse,3rd Quintile,Part Time,0.15213,33,178,0.09922,0.20504
1987,Hesse,3rd Quintile,Not Working,0.35146,46,178,0.28113,0.42180
1987,Hesse,4th Quintile,Full Time,0.51152,143,250,0.44943,0.57361
1987,Hesse,4th Quintile,Part Time,0.15359,36,250,0.10881,0.19838
1987,Hesse,4th Quintile,Not Working,0.33489,71,250,0.27626,0.39351
1987,Hesse,5th Quintile,Full Time,0.60789,135,215,0.54248,0.67330
1987,Hesse,5th Quintile,Part Time,0.13535,34,215,0.08951,0.18118
1987,Hesse,5th Quintile,Not Working,0.25676,46,215,0.19823,0.31529
1987,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.19528,35,135,0.12816,0.26240
1987,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.68896,100,135,0.61058,0.76734
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.32500,60,132,0.24479,0.40521
1987,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.52288,72,132,0.43734,0.60841
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.42162,81,147,0.34151,0.50172
1987,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.44319,66,147,0.36261,0.52377
1987,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.51398,85,131,0.42806,0.59990
1987,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.33565,46,131,0.25447,0.41682
1987,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.57602,79,79,0.46634,0.68569
1987,Baden-Wuerttemberg,1st Quintile,Full Time,0.17945,83,298,0.13581,0.22309
1987,Baden-Wuerttemberg,1st Quintile,Part Time,0.18283,56,298,0.13887,0.22679
1987,Baden-Wuerttemberg,1st Quintile,Not Working,0.63772,159,298,0.58305,0.69238
1987,Baden-Wuerttemberg,2nd Quintile,Full Time,0.38825,193,421,0.34164,0.43486
1987,Baden-Wuerttemberg,2nd Quintile,Part Time,0.18348,71,421,0.14646,0.22050
1987,Baden-Wuerttemberg,2nd Quintile,Not Working,0.42827,157,421,0.38095,0.47560
1987,Baden-Wuerttemberg,3rd Quintile,Full Time,0.46915,224,415,0.42108,0.51722
1987,Baden-Wuerttemberg,3rd Quintile,Part Time,0.15414,69,415,0.11936,0.18892
1987,Baden-Wuerttemberg,3rd Quintile,Not Working,0.37671,122,415,0.33003,0.42339
1987,Baden-Wuerttemberg,4th Quintile,Full Time,0.51646,267,456,0.47055,0.56238
1987,Baden-Wuerttemberg,4th Quintile,Part Time,0.20640,85,456,0.16921,0.24359
1987,Baden-Wuerttemberg,4th Quintile,Not Working,0.27713,104,456,0.23601,0.31826
1987,Baden-Wuerttemberg,5th Quintile,Full Time,0.67732,259,371,0.62969,0.72496
1987,Baden-Wuerttemberg,5th Quintile,Part Time,0.12063,47,371,0.08745,0.15382
1987,Baden-Wuerttemberg,5th Quintile,Not Working,0.20204,65,371,0.16113,0.24296
1987,Bavaria,1st Quintile,Full Time,0.20230,79,286,0.15566,0.24894
1987,Bavaria,1st Quintile,Part Time,0.17700,53,286,0.13268,0.22131
1987,Bavaria,1st Quintile,Not Working,0.62070,154,286,0.56437,0.67704
1987,Bavaria,2nd Quintile,Full Time,0.33600,135,337,0.28549,0.38650
1987,Bavaria,2nd Quintile,Part Time,0.17812,69,337,0.13721,0.21903
1987,Bavaria,2nd Quintile,Not Working,0.48588,133,337,0.43244,0.53933
1987,Bavaria,3rd Quintile,Full Time,0.41789,173,372,0.36770,0.46808
1987,Bavaria,3rd Quintile,Part Time,0.24345,92,372,0.19978,0.28712
1987,Bavaria,3rd Quintile,Not Working,0.33866,107,372,0.29050,0.38682
1987,Bavaria,4th Quintile,Full Time,0.51425,199,351,0.46189,0.56661
1987,Bavaria,4th Quintile,Part Time,0.20982,73,351,0.16716,0.25248
1987,Bavaria,4th Quintile,Not Working,0.27593,79,351,0.22910,0.32276
1987,Bavaria,5th Quintile,Full Time,0.59975,237,377,0.55023,0.64928
1987,Bavaria,5th Quintile,Part Time,0.16180,61,377,0.12457,0.19902
1987,Bavaria,5th Quintile,Not Working,0.23845,79,377,0.19538,0.28152
1987,Berlin,1st Quintile,Not Working,0.64095,31,31,0.46929,0.81262
1987,Berlin,3rd Quintile,Full Time,0.42648,47,47,0.28355,0.56940
1987,Berlin,4th Quintile,Full Time,0.50548,48,48,0.36254,0.64842
1987,Berlin,5th Quintile,Full Time,0.54487,45,45,0.39773,0.69201
1988,Schleswig-Holstein,1st Quintile,Not Working,0.61993,36,36,0.45911,0.78074
1988,Schleswig-Holstein,2nd Quintile,Not Working,0.53655,34,34,0.36641,0.70669
1988,Schleswig-Holstein,4th Quintile,Full Time,0.45461,31,31,0.27642,0.63279
1988,Schleswig-Holstein,5th Quintile,Full Time,0.63259,41,41,0.48318,0.78199
1988,Hamburg,5th Quintile,Full Time,0.66492,35,35,0.50626,0.82358
1988,Lower Saxony,1st Quintile,Full Time,0.13377,43,211,0.08773,0.17981
1988,Lower Saxony,1st Quintile,Part Time,0.21630,50,211,0.16061,0.27199
1988,Lower Saxony,1st Quintile,Not Working,0.64993,118,211,0.58542,0.71445
1988,Lower Saxony,2nd Quintile,Full Time,0.29309,70,203,0.23031,0.35586
1988,Lower Saxony,2nd Quintile,Part Time,0.14314,34,203,0.09485,0.19144
1988,Lower Saxony,2nd Quintile,Not Working,0.56377,99,203,0.49538,0.63216
1988,Lower Saxony,3rd Quintile,Full Time,0.40366,73,180,0.33178,0.47553
1988,Lower Saxony,3rd Quintile,Part Time,0.20549,41,180,0.14629,0.26468
1988,Lower Saxony,3rd Quintile,Not Working,0.39085,66,180,0.31937,0.46234
1988,Lower Saxony,4th Quintile,Full Time,0.51734,130,242,0.45426,0.58043
1988,Lower Saxony,4th Quintile,Part Time,0.14151,36,242,0.09751,0.18552
1988,Lower Saxony,4th Quintile,Not Working,0.34114,76,242,0.28128,0.40100
1988,Lower Saxony,5th Quintile,Full Time,0.57632,128,212,0.50964,0.64299
1988,Lower Saxony,5th Quintile,Part Time,0.16473,37,212,0.11467,0.21478
1988,Lower Saxony,5th Quintile,Not Working,0.25896,47,212,0.19985,0.31807
1988,North Rhine-Westphalia,1st Quintile,Full Time,0.16394,149,637,0.13517,0.19271
1988,North Rhine-Westphalia,1st Quintile,Part Time,0.12951,103,637,0.10341,0.15560
1988,North Rhine-Westphalia,1st Quintile,Not Working,0.70655,385,637,0.67116,0.74194
1988,North Rhine-Westphalia,2nd Quintile,Full Time,0.31864,207,549,0.27962,0.35765
1988,North Rhine-Westphalia,2nd Quintile,Part Time,0.16013,98,549,0.12942,0.19083
1988,North Rhine-Westphalia,2nd Quintile,Not Working,0.52124,244,549,0.47941,0.56306
1988,North Rhine-Westphalia,3rd Quintile,Full Time,0.40883,222,485,0.36503,0.45263
1988,North Rhine-Westphalia,3rd Quintile,Part Time,0.19406,93,485,0.15883,0.22930
1988,North Rhine-Westphalia,3rd Quintile,Not Working,0.39711,170,485,0.35351,0.44070
1988,North Rhine-Westphalia,4th Quintile,Full Time,0.50640,262,499,0.46248,0.55031
1988,North Rhine-Westphalia,4th Quintile,Part Time,0.18372,97,499,0.14970,0.21773
1988,North Rhine-Westphalia,4th Quintile,Not Working,0.30989,140,499,0.26927,0.35051
1988,North Rhine-Westphalia,5th Quintile,Full Time,0.62299,331,522,0.58138,0.66461
1988,North Rhine-Westphalia,5th Quintile,Part Time,0.15808,81,522,0.12675,0.18941
1988,North Rhine-Westphalia,5th Quintile,Not Working,0.21893,110,522,0.18342,0.25444
1988,Hesse,1st Quintile,Full Time,0.14110,46,202,0.09297,0.18923
1988,Hesse,1st Quintile,Part Time,0.18947,37,202,0.13529,0.24365
1988,Hesse,1st Quintile,Not Working,0.66943,119,202,0.60440,0.73446
1988,Hesse,2nd Quintile,Full Time,0.27878,78,200,0.21648,0.34108
1988,Hesse,2nd Quintile,Part Time,0.17596,45,200,0.12306,0.22887
1988,Hesse,2nd Quintile,Not Working,0.54526,77,200,0.47607,0.61444
1988,Hesse,3rd Quintile,Full Time,0.42157,81,160,0.34482,0.49833
1988,Hesse,3rd Quintile,Part Time,0.22471,38,160,0.15983,0.28959
1988,Hesse,3rd Quintile,Not Working,0.35372,41,160,0.27940,0.42803
1988,Hesse,4th Quintile,Full Time,0.52121,149,255,0.45977,0.58265
1988,Hesse,4th Quintile,Part Time,0.15976,42,255,0.11470,0.20482
1988,Hesse,4th Quintile,Not Working,0.31903,64,255,0.26171,0.37635
1988,Hesse,5th Quintile,Full Time,0.50250,100,184,0.43006,0.57494
1988,Hesse,5th Quintile,Part Time,0.19469,37,184,0.13732,0.25206
1988,Hesse,5th Quintile,Not Working,0.30282,47,184,0.23624,0.36939
1988,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.20885,40,143,0.14199,0.27570
1988,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.69032,103,143,0.61427,0.76637
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.29242,41,109,0.20663,0.37821
1988,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.59656,68,109,0.50403,0.68908
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.49510,98,152,0.41536,0.57485
1988,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.33787,54,152,0.26243,0.41331
1988,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.47748,72,124,0.38921,0.56575
1988,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.38039,52,124,0.29460,0.46619
1988,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.55392,73,73,0.43910,0.66874
1988,Baden-Wuerttemberg,1st Quintile,Full Time,0.18752,85,311,0.14407,0.23097
1988,Baden-Wuerttemberg,1st Quintile,Part Time,0.15559,57,311,0.11524,0.19594
1988,Baden-Wuerttemberg,1st Quintile,Not Working,0.65689,169,311,0.60404,0.70974
1988,Baden-Wuerttemberg,2nd Quintile,Full Time,0.36713,183,415,0.32070,0.41356
1988,Baden-Wuerttemberg,2nd Quintile,Part Time,0.18337,73,415,0.14610,0.22065
1988,Baden-Wuerttemberg,2nd Quintile,Not Working,0.44950,159,415,0.40158,0.49742
1988,Baden-Wuerttemberg,3rd Quintile,Full Time,0.43280,204,404,0.38443,0.48118
1988,Baden-Wuerttemberg,3rd Quintile,Part Time,0.19846,83,404,0.15952,0.23740
1988,Baden-Wuerttemberg,3rd Quintile,Not Working,0.36874,117,404,0.32163,0.41584
1988,Baden-Wuerttemberg,4th Quintile,Full Time,0.57664,252,408,0.52863,0.62464
1988,Baden-Wuerttemberg,4th Quintile,Part Time,0.18182,73,408,0.14435,0.21929
1988,Baden-Wuerttemberg,4th Quintile,Not Working,0.24155,83,408,0.19996,0.28313
1988,Baden-Wuerttemberg,5th Quintile,Full Time,0.64656,229,348,0.59626,0.69686
1988,Baden-Wuerttemberg,5th Quintile,Part Time,0.15832,59,348,0.11991,0.19672
1988,Baden-Wuerttemberg,5th Quintile,Not Working,0.19512,60,348,0.15342,0.23682
1988,Bavaria,1st Quintile,Full Time,0.18633,70,267,0.13953,0.23312
1988,Bavaria,1st Quintile,Part Time,0.21678,57,267,0.16726,0.26630
1988,Bavaria,1st Quintile,Not Working,0.59689,140,267,0.53794,0.65584
1988,Bavaria,2nd Quintile,Full Time,0.33021,129,313,0.27802,0.38239
1988,Bavaria,2nd Quintile,Part Time,0.19990,73,313,0.15552,0.24427
1988,Bavaria,2nd Quintile,Not Working,0.46990,111,313,0.41451,0.52528
1988,Bavaria,3rd Quintile,Full Time,0.47874,201,380,0.42845,0.52904
1988,Bavaria,3rd Quintile,Part Time,0.20849,80,380,0.16759,0.24939
1988,Bavaria,3rd Quintile,Not Working,0.31276,99,380,0.26609,0.35944
1988,Bavaria,4th Quintile,Full Time,0.49686,186,343,0.44387,0.54986
1988,Bavaria,4th Quintile,Part Time,0.25265,84,343,0.20660,0.29870
1988,Bavaria,4th Quintile,Not Working,0.25049,73,343,0.20456,0.29641
1988,Bavaria,5th Quintile,Full Time,0.58460,215,344,0.53245,0.63675
1988,Bavaria,5th Quintile,Part Time,0.15686,53,344,0.11837,0.19535
1988,Bavaria,5th Quintile,Not Working,0.25854,76,344,0.21220,0.30487
1988,Berlin,1st Quintile,Not Working,0.51536,32,32,0.33943,0.69129
1988,Berlin,3rd Quintile,Full Time,0.41493,38,38,0.25617,0.57370
1988,Berlin,4th Quintile,Full Time,0.48179,34,34,0.31131,0.65227
1988,Berlin,5th Quintile,Full Time,0.69773,59,59,0.57954,0.81592
1989,Schleswig-Holstein,1st Quintile,Not Working,0.66177,37,37,0.50723,0.81632
1989,Schleswig-Holstein,2nd Quintile,Full Time,0.35552,32,32,0.18702,0.52403
1989,Schleswig-Holstein,5th Quintile,Full Time,0.62085,33,33,0.45275,0.78896
1989,Hamburg,5th Quintile,Full Time,0.73021,37,37,0.58522,0.87521
1989,Lower Saxony,1st Quintile,Full Time,0.15137,47,182,0.09916,0.20359
1989,Lower Saxony,1st Quintile,Not Working,0.72993,135,182,0.66525,0.79461
1989,Lower Saxony,2nd Quintile,Full Time,0.30627,64,136,0.22851,0.38403
1989,Lower Saxony,2nd Quintile,Not Working,0.52546,72,136,0.44123,0.60970
1989,Lower Saxony,3rd Quintile,Full Time,0.40533,84,195,0.33624,0.47441
1989,Lower Saxony,3rd Quintile,Part Time,0.22361,45,195,0.16498,0.28224
1989,Lower Saxony,3rd Quintile,Not Working,0.37106,66,195,0.30308,0.43904
1989,Lower Saxony,4th Quintile,Full Time,0.56490,141,243,0.50244,0.62737
1989,Lower Saxony,4th Quintile,Part Time,0.13117,33,243,0.08864,0.17371
1989,Lower Saxony,4th Quintile,Not Working,0.30392,69,243,0.24597,0.36187
1989,Lower Saxony,5th Quintile,Full Time,0.55046,107,183,0.47818,0.62273
1989,Lower Saxony,5th Quintile,Part Time,0.18590,36,183,0.12938,0.24242
1989,Lower Saxony,5th Quintile,Not Working,0.26365,40,183,0.19963,0.32766
1989,North Rhine-Westphalia,1st Quintile,Full Time,0.15812,143,602,0.12895,0.18730
1989,North Rhine-Westphalia,1st Quintile,Part Time,0.13197,92,602,0.10491,0.15903
1989,North Rhine-Westphalia,1st Quintile,Not Working,0.70990,367,602,0.67362,0.74618
1989,North Rhine-Westphalia,2nd Quintile,Full Time,0.34336,208,516,0.30235,0.38437
1989,North Rhine-Westphalia,2nd Quintile,Part Time,0.14370,79,516,0.11340,0.17400
1989,North Rhine-Westphalia,2nd Quintile,Not Working,0.51294,229,516,0.46977,0.55611
1989,North Rhine-Westphalia,3rd Quintile,Full Time,0.42098,231,516,0.37833,0.46362
1989,North Rhine-Westphalia,3rd Quintile,Part Time,0.16603,94,516,0.13389,0.19817
1989,North Rhine-Westphalia,3rd Quintile,Not Working,0.41299,191,516,0.37047,0.45552
1989,North Rhine-Westphalia,4th Quintile,Full Time,0.53320,266,478,0.48843,0.57797
1989,North Rhine-Westphalia,4th Quintile,Part Time,0.16227,82,478,0.12918,0.19536
1989,North Rhine-Westphalia,4th Quintile,Not Working,0.30453,130,478,0.26323,0.34583
1989,North Rhine-Westphalia,5th Quintile,Full Time,0.59630,309,502,0.55334,0.63927
1989,North Rhine-Westphalia,5th Quintile,Part Time,0.18427,92,502,0.15032,0.21822
1989,North Rhine-Westphalia,5th Quintile,Not Working,0.21943,101,502,0.18319,0.25567
1989,Hesse,1st Quintile,Full Time,0.14241,55,223,0.09643,0.18838
1989,Hesse,1st Quintile,Part Time,0.19151,43,223,0.13974,0.24327
1989,Hesse,1st Quintile,Not Working,0.66609,125,223,0.60405,0.72813
1989,Hesse,2nd Quintile,Full Time,0.30472,68,177,0.23672,0.37272
1989,Hesse,2nd Quintile,Part Time,0.18545,41,177,0.12803,0.24287
1989,Hesse,2nd Quintile,Not Working,0.50983,68,177,0.43597,0.58369
1989,Hesse,3rd Quintile,Full Time,0.43825,102,192,0.36789,0.50862
1989,Hesse,3rd Quintile,Part Time,0.21266,42,192,0.15463,0.27070
1989,Hesse,3rd Quintile,Not Working,0.34908,48,192,0.28148,0.41669
1989,Hesse,4th Quintile,Full Time,0.48383,111,168,0.40804,0.55963
1989,Hesse,4th Quintile,Not Working,0.39144,57,168,0.31741,0.46546
1989,Hesse,5th Quintile,Full Time,0.56639,124,212,0.49952,0.63326
1989,Hesse,5th Quintile,Part Time,0.11473,33,212,0.07173,0.15773
1989,Hesse,5th Quintile,Not Working,0.31888,55,212,0.25599,0.38176
1989,"Rhineland-Palatinate, Saarland",1st Quintile,Full Time,0.23365,36,123,0.15856,0.30874
1989,"Rhineland-Palatinate, Saarland",1st Quintile,Not Working,0.68120,87,123,0.59851,0.76390
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,Full Time,0.38397,67,180,0.31272,0.45521
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,Part Time,0.16453,33,180,0.11022,0.21885
1989,"Rhineland-Palatinate, Saarland",2nd Quintile,Not Working,0.45150,80,180,0.37860,0.52441
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,Full Time,0.49195,79,121,0.40250,0.58140
1989,"Rhineland-Palatinate, Saarland",3rd Quintile,Not Working,0.33602,42,121,0.25151,0.42054
1989,"Rhineland-Palatinate, Saarland",4th Quintile,Full Time,0.57372,78,116,0.48334,0.66411
1989,"Rhineland-Palatinate, Saarland",4th Quintile,Not Working,0.32138,38,116,0.23602,0.40674
1989,"Rhineland-Palatinate, Saarland",5th Quintile,Full Time,0.55022,59,59,0.42219,0.67825
1989,Baden-Wuerttemberg,1st Quintile,Full Time,0.16837,93,318,0.12718,0.20956
1989,Baden-Wuerttemberg,1st Quintile,Part Time,0.21004,63,318,0.16520,0.25489
1989,Baden-Wuerttemberg,1st Quintile,Not Working,0.62159,162,318,0.56820,0.67498
1989,Baden-Wuerttemberg,2nd Quintile,Full Time,0.41566,188,392,0.36681,0.46451
1989,Baden-Wuerttemberg,2nd Quintile,Part Time,0.14827,73,392,0.11304,0.18349
1989,Baden-Wuerttemberg,2nd Quintile,Not Working,0.43607,131,392,0.38691,0.48522
1989,Baden-Wuerttemberg,3rd Quintile,Full Time,0.43948,179,357,0.38792,0.49104
1989,Baden-Wuerttemberg,3rd Quintile,Part Time,0.21733,73,357,0.17449,0.26017
1989,Baden-Wuerttemberg,3rd Quintile,Not Working,0.34319,105,357,0.29387,0.39251
1989,Baden-Wuerttemberg,4th Quintile,Full Time,0.52875,253,425,0.48123,0.57626
1989,Baden-Wuerttemberg,4th Quintile,Part Time,0.18926,81,425,0.15198,0.22655
1989,Baden-Wuerttemberg,4th Quintile,Not Working,0.28199,91,425,0.23916,0.32482
1989,Baden-Wuerttemberg,5th Quintile,Full Time,0.63187,209,321,0.57903,0.68471
1989,Baden-Wuerttemberg,5th Quintile,Part Time,0.19325,61,321,0.14998,0.23651
1989,Baden-Wuerttemberg,5th Quintile,Not Working,0.17488,51,321,0.13326,0.21650
1989,Bavaria,1st Quintile,Full Time,0.19703,75,254,0.14802,0.24605
1989,Bavaria,1st Quintile,Part Time,0.17933,51,254,0.13206,0.22660
1989,Bavaria,1st Quintile,Not Working,0.62363,128,254,0.56394,0.68333
1989,Bavaria,2nd Quintile,Full Time,0.35438,146,346,0.30390,0.40485
1989,Bavaria,2nd Quintile,Part Time,0.14296,60,346,0.10603,0.17990
1989,Bavaria,2nd Quintile,Not Working,0.50266,140,346,0.44990,0.55542
1989,Bavaria,3rd Quintile,Full Time,0.46434,163,304,0.40818,0.52049
1989,Bavaria,3rd Quintile,Part Time,0.20382,62,304,0.15846,0.24918
1989,Bavaria,3rd Quintile,Not Working,0.33185,79,304,0.27883,0.38487
1989,Bavaria,4th Quintile,Full Time,0.50468,192,352,0.45237,0.55699
1989,Bavaria,4th Quintile,Part Time,0.17305,67,352,0.13348,0.21263
1989,Bavaria,4th Quintile,Not Working,0.32227,93,352,0.27338,0.37116
1989,Bavaria,5th Quintile,Full Time,0.61140,227,358,0.56083,0.66196
1989,Bavaria,5th Quintile,Part Time,0.15869,57,358,0.12078,0.19659
1989,Bavaria,5th Quintile,Not Working,0.22992,74,358,0.18627,0.27357
1989,Berlin,1st Quintile,Not Working,0.70757,36,36,0.55687,0.85827
1989,Berlin,4th Quintile,Full Time,0.50320,47,47,0.35871,0.64769
1989,Berlin,5th Quintile,Full Time,0.69165,47,47,0.55819,0.82510
1990,Schleswig-Holstein,1st Quintile,Not Working,0.54525,35,35,0.37787,0.71263
1990,Lower Saxony,1st Quintile,Full Time,0.12869,43,221,0.08444,0.17294
1990,Lower Saxony,1st Quintile,Part Time,0.15797,35,221,0.10977,0.20616
1990,Lower Saxony,1st Quintile,Not Working,0.71334,143,221,0.65359,0.77310
1990,Lower Saxony,2nd Quintile,Full Time,0.28642,61,180,0.22019,0.35265
1990,Lower Saxony,2nd Quintile,Part Time,0.19395,37,180,0.13603,0.25187
1990,Lower Saxony,2nd Quintile,Not Working,0.51963,82,180,0.44644,0.59282
1990,Lower Saxony,3rd Quintile,Full Time,0.40618,85,182,0.33463,0.47773
1990,Lower Saxony,3rd Quintile,Part Time,0.23244,40,182,0.17090,0.29397
1990,Lower Saxony,3rd Quintile,Not Working,0.36138,57,182,0.29140,0.43137
1990,Lower Saxony,4th Quintile,Full Time,0.55667,120,210,0.48932,0.62403
1990,Lower Saxony,4th Quintile,Part Time,0.16615,36,210,0.11568,0.21661
1990,Lower Saxony,4th Quintile,Not Working,0.27718,54,210,0.21649,0.33786
1990,Lower Saxony,5th Quintile,Full Time,0.63294,123,158,0.55754,0.70834
1990,Lower Saxony,5th Quintile,Not Working,0.21512,35,158,0.15085,0.27940
1990,North Rhine-Westphalia,1st Quintile,Full Time,0.20089,152,596,0.16869,0.23308
1990,North Rhine-Westphalia,1st Quintile,Part Time,0.15121,96,596,0.12243,0.18000
1990,North Rhine-Westphalia,1st Quintile,Not Working,0.64790,348,596,0.60952,0.68628
1990,North Rhine-Westphalia,2nd Quintile,Full Time,0.32179,209,555,0.28288,0.36069
1990,North Rhine-Westphalia,2nd Quintile,Part Time,0.13163,82,555,0.10348,0.15979
1990,North Rhine-Westphalia,2nd Quintile,Not Working,0.54658,264,555,0.50513,0.58804
1990,North Rhine-Westphalia,3rd Quintile,Full Time,0.42795,225,489,0.38405,0.47185
1990,North Rhine-Westphalia,3rd Quintile,Part Time,0.17610,86,489,0.14230,0.20989
1990,North Rhine-Westphalia,3rd Quintile,Not Working,0.39595,178,489,0.35256,0.43934
1990,North Rhine-Westphalia,4th Quintile,Full Time,0.58539,248,429,0.53872,0.63207
1990,North Rhine-Westphalia,4th Quintile,Part Time,0.16578,81,429,0.13055,0.20102
1990,North Rhine-Westphalia,4th Quintile,Not Working,0.24882,100,429,0.20786,0.28978
1990,North Rhine-Westphalia,5th Quintile,Full Time,0.61721,304,486,0.57395,0.66047
1990,North Rhine-Westphalia,5th Quintile,Part Time,0.16620,84,486,0.13307,0.19933
1990,North Rhine-Westphalia,5th Quintile,Not Working,0.21660,98,486,0.17993,0.25326
1990,Hesse,1st Quintile,Full Time,0.14083,54,201,0.09262,0.18904
