"plb0218","year","age_gr","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2019","46-65","(noch) kein Abschluss","13","","",""
"Ja, alle 2 Wochen","2019","46-65","Hauptschule","277","0.149878753460898","0.132624043806291","0.167133463115505"
"Ja, alle 2 Wochen","2019","46-65","Realschule","402","0.149302275602423","0.135771573472222","0.162832977732624"
"Ja, alle 2 Wochen","2019","46-65","(Fach-)Abitur","172","0.149513780732775","0.129808527392536","0.169219034073014"
"Ja, alle 2 Wochen","2019","46-65","AkademikerIn","344","0.104019818447057","0.0926979039538229","0.115341732940292"
"Ja, alle 2 Wochen","2019","66","(noch) kein Abschluss","","","",""
"Ja, alle 2 Wochen","2019","66","Hauptschule","","","",""
"Ja, alle 2 Wochen","2019","66","Realschule","","","",""
"Ja, alle 2 Wochen","2019","66","(Fach-)Abitur","","","",""
"Ja, alle 2 Wochen","2019","66","AkademikerIn","","","",""
"Ja, alle 3-4 Wochen","2019","17-29","(noch) kein Abschluss","7","","",""
"Ja, alle 3-4 Wochen","2019","17-29","Hauptschule","29","","",""
"Ja, alle 3-4 Wochen","2019","17-29","Realschule","47","0.0645970444112597","0.0450580596532985","0.0841360291692208"
"Ja, alle 3-4 Wochen","2019","17-29","(Fach-)Abitur","73","0.0772547315554634","0.0582098589222084","0.0962996041887183"
"Ja, alle 3-4 Wochen","2019","17-29","AkademikerIn","35","0.0906224187143879","0.0611719910913823","0.120072846337393"
"Ja, alle 3-4 Wochen","2019","30-45","(noch) kein Abschluss","1","","",""
"Ja, alle 3-4 Wochen","2019","30-45","Hauptschule","68","0.0826378298153837","0.064246785940009","0.101028873690758"
"Ja, alle 3-4 Wochen","2019","30-45","Realschule","124","0.0805699374354214","0.0662151384668182","0.0949247364040246"
"Ja, alle 3-4 Wochen","2019","30-45","(Fach-)Abitur","80","0.0838930734928901","0.066838093825147","0.100948053160633"
"Ja, alle 3-4 Wochen","2019","30-45","AkademikerIn","160","0.0832399604204366","0.070377916089612","0.0961020047512611"
"Ja, alle 3-4 Wochen","2019","46-65","(noch) kein Abschluss","3","","",""
"Ja, alle 3-4 Wochen","2019","46-65","Hauptschule","149","0.104512592011617","0.0897245309389133","0.119300653084321"
"Ja, alle 3-4 Wochen","2019","46-65","Realschule","241","0.0965226347578007","0.0853109027897764","0.107734366725825"
"Ja, alle 3-4 Wochen","2019","46-65","(Fach-)Abitur","118","0.0788104219421614","0.0639211279665285","0.0936997159177944"
"Ja, alle 3-4 Wochen","2019","46-65","AkademikerIn","282","0.0840372323154945","0.0737478950229002","0.0943265696080888"
"Ja, alle 3-4 Wochen","2019","66","(noch) kein Abschluss","","","",""
"Ja, alle 3-4 Wochen","2019","66","Hauptschule","","","",""
"Ja, alle 3-4 Wochen","2019","66","Realschule","","","",""
"Ja, alle 3-4 Wochen","2019","66","(Fach-)Abitur","","","",""
"Ja, alle 3-4 Wochen","2019","66","AkademikerIn","","","",""
"Seltener","2019","17-29","(noch) kein Abschluss","9","","",""
"Seltener","2019","17-29","Hauptschule","56","0.183040264265066","0.141191290499264","0.224889238030867"
"Seltener","2019","17-29","Realschule","91","0.167340214039994","0.137669345681778","0.19701108239821"
"Seltener","2019","17-29","(Fach-)Abitur","95","0.155083442645048","0.129262966763957","0.180903918526139"
"Seltener","2019","17-29","AkademikerIn","65","0.158128628907103","0.120697770931661","0.195559486882545"
"Seltener","2019","30-45","(noch) kein Abschluss","17","","",""
"Seltener","2019","30-45","Hauptschule","173","0.17105461744229","0.145902365494087","0.196206869390494"
"Seltener","2019","30-45","Realschule","271","0.233177351644695","0.210875449795617","0.255479253493773"
"Seltener","2019","30-45","(Fach-)Abitur","186","0.203760140039438","0.178980405904996","0.228539874173881"
"Seltener","2019","30-45","AkademikerIn","448","0.280350038314393","0.259436515452821","0.301263561175964"
"Seltener","2019","46-65","(noch) kein Abschluss","11","","",""
"Seltener","2019","46-65","Hauptschule","326","0.219921905081332","0.199900227184071","0.239943582978593"
"Seltener","2019","46-65","Realschule","508","0.191078108148216","0.176151599217535","0.206004617078896"
"Seltener","2019","46-65","(Fach-)Abitur","259","0.180759906161381","0.15949495334648","0.202024858976282"
"Seltener","2019","46-65","AkademikerIn","715","0.275874864309717","0.259299026031819","0.292450702587616"
"Seltener","2019","66","(noch) kein Abschluss","","","",""
"Seltener","2019","66","Hauptschule","","","",""
"Seltener","2019","66","Realschule","","","",""
"Seltener","2019","66","(Fach-)Abitur","","","",""
"Seltener","2019","66","AkademikerIn","","","",""
