"plb0218","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","(noch) kein Abschluss","kein Migrationshintergrund","52","0.342120673400601","0.264633534826483","0.41960781197472"
"Nein, nie","2017","(noch) kein Abschluss","direkter Migrationshintergrund","44","0.398600222721305","0.310632163547216","0.486568281895395"
"Nein, nie","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","8","","",""
"Nein, nie","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","Hauptschule","kein Migrationshintergrund","912","0.389012536258991","0.3691657897165","0.408859282801481"
"Nein, nie","2017","Hauptschule","direkter Migrationshintergrund","372","0.409415338438455","0.37806405509625","0.44076662178066"
"Nein, nie","2017","Hauptschule","indirekter Migrationshintergrund","97","0.378021860864245","0.318034846307033","0.438008875421457"
"Nein, nie","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","Realschule","kein Migrationshintergrund","1873","0.425956203054652","0.411249742444081","0.440662663665223"
"Nein, nie","2017","Realschule","direkter Migrationshintergrund","106","0.464851457947885","0.400393217671717","0.529309698224053"
"Nein, nie","2017","Realschule","indirekter Migrationshintergrund","138","0.446423560549173","0.389695304120467","0.503151816977879"
"Nein, nie","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","(Fach-)Abitur","kein Migrationshintergrund","877","0.451500153805212","0.429355727556065","0.473644580054359"
"Nein, nie","2017","(Fach-)Abitur","direkter Migrationshintergrund","308","0.402397216831992","0.366945423302014","0.43784901036197"
"Nein, nie","2017","(Fach-)Abitur","indirekter Migrationshintergrund","108","0.40962256078493","0.349499879580336","0.469745241989525"
"Nein, nie","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","AkademikerIn","kein Migrationshintergrund","1481","0.403605595200747","0.387482384563625","0.419728805837869"
"Nein, nie","2017","AkademikerIn","direkter Migrationshintergrund","419","0.4633461554","0.42974433440357","0.49694797639643"
"Nein, nie","2017","AkademikerIn","indirekter Migrationshintergrund","113","0.489536316870217","0.426160433854508","0.552912199885926"
"Nein, nie","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","kein Migrationshintergrund","39","0.270591423155117","0.198029415350857","0.343153430959378"
"Ja, jede Woche","2017","(noch) kein Abschluss","direkter Migrationshintergrund","21","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","13","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","Hauptschule","kein Migrationshintergrund","349","0.147834411347804","0.133385299933108","0.1622835227625"
"Ja, jede Woche","2017","Hauptschule","direkter Migrationshintergrund","133","0.119022688970785","0.0983769977644666","0.139668380177103"
"Ja, jede Woche","2017","Hauptschule","indirekter Migrationshintergrund","48","0.200904004348043","0.151335592559162","0.250472416136924"
"Ja, jede Woche","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","Realschule","kein Migrationshintergrund","531","0.125408181950477","0.115558576880687","0.135257787020267"
"Ja, jede Woche","2017","Realschule","direkter Migrationshintergrund","34","0.122413271203618","0.0800544907083022","0.164772051698934"
"Ja, jede Woche","2017","Realschule","indirekter Migrationshintergrund","39","0.126357204049008","0.0884428172114279","0.164271590886589"
"Ja, jede Woche","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","(Fach-)Abitur","kein Migrationshintergrund","228","0.112182913410498","0.0981395112521859","0.126226315568811"
"Ja, jede Woche","2017","(Fach-)Abitur","direkter Migrationshintergrund","115","0.199651737604836","0.170752893525528","0.228550581684144"
"Ja, jede Woche","2017","(Fach-)Abitur","indirekter Migrationshintergrund","44","0.212223876480805","0.16223423088805","0.262213522073561"
"Ja, jede Woche","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","AkademikerIn","kein Migrationshintergrund","467","0.122266745403416","0.111501061831087","0.133032428975746"
"Ja, jede Woche","2017","AkademikerIn","direkter Migrationshintergrund","79","0.111546242826806","0.0903329641649005","0.132759521488711"
"Ja, jede Woche","2017","AkademikerIn","indirekter Migrationshintergrund","35","0.128640989738734","0.0861949291042688","0.1710870503732"
"Ja, jede Woche","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","kein Migrationshintergrund","24","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.271367504494008","0.191474675681721","0.351260333306296"
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","Hauptschule","kein Migrationshintergrund","388","0.162701322277915","0.147675885027431","0.177726759528399"
"Ja, alle 2 Wochen","2017","Hauptschule","direkter Migrationshintergrund","192","0.203622090132736","0.177947457701473","0.229296722563999"
"Ja, alle 2 Wochen","2017","Hauptschule","indirekter Migrationshintergrund","49","0.173469916651812","0.126626059512503","0.220313773791122"
"Ja, alle 2 Wochen","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","Realschule","kein Migrationshintergrund","720","0.15677903434742","0.145965494946167","0.167592573748674"
"Ja, alle 2 Wochen","2017","Realschule","direkter Migrationshintergrund","37","0.186194767633544","0.135887799059176","0.236501736207912"
"Ja, alle 2 Wochen","2017","Realschule","indirekter Migrationshintergrund","46","0.151072396996669","0.110206129772927","0.191938664220411"
"Ja, alle 2 Wochen","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","kein Migrationshintergrund","260","0.140217716939389","0.12476720344582","0.155668230432959"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","direkter Migrationshintergrund","140","0.192144541632655","0.163661571191181","0.220627512074129"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","41","0.191125250489724","0.1430544668095","0.239196034169949"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","AkademikerIn","kein Migrationshintergrund","348","0.110507343587125","0.100204125050103","0.120810562124147"
"Ja, alle 2 Wochen","2017","AkademikerIn","direkter Migrationshintergrund","118","0.116738346228389","0.0951004832691831","0.138376209187594"
"Ja, alle 2 Wochen","2017","AkademikerIn","indirekter Migrationshintergrund","19","","",""
"Ja, alle 2 Wochen","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","4","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","kein Migrationshintergrund","225","0.0974160260371696","0.085344827614591","0.109487224459748"
"Ja, alle 3-4 Wochen","2017","Hauptschule","direkter Migrationshintergrund","80","0.0736198671497813","0.0569694807005631","0.0902702535989995"
"Ja, alle 3-4 Wochen","2017","Hauptschule","indirekter Migrationshintergrund","26","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","Realschule","kein Migrationshintergrund","407","0.0819328077186173","0.0737760168208503","0.0900895986163843"
"Ja, alle 3-4 Wochen","2017","Realschule","direkter Migrationshintergrund","17","","",""
"Ja, alle 3-4 Wochen","2017","Realschule","indirekter Migrationshintergrund","24","","",""
"Ja, alle 3-4 Wochen","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","kein Migrationshintergrund","196","0.0849232784068738","0.0725184901475845","0.0973280666661632"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","direkter Migrationshintergrund","64","0.0907569223794692","0.0699894183562303","0.111524426402708"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","AkademikerIn","kein Migrationshintergrund","380","0.0982226125472239","0.0884421010124798","0.108003124081968"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","direkter Migrationshintergrund","79","0.120164905825904","0.0982544014473711","0.142075410204436"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","indirekter Migrationshintergrund","20","","",""
"Ja, alle 3-4 Wochen","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(noch) kein Abschluss","kein Migrationshintergrund","16","","",""
"Seltener","2017","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Seltener","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Seltener","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Hauptschule","kein Migrationshintergrund","444","0.203035704078121","0.186660111831424","0.219411296324818"
"Seltener","2017","Hauptschule","direkter Migrationshintergrund","168","0.194320015308243","0.169092629900332","0.219547400716154"
"Seltener","2017","Hauptschule","indirekter Migrationshintergrund","31","0.12422553239588","0.0834205867759082","0.165030478015851"
"Seltener","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Realschule","kein Migrationshintergrund","812","0.209923772928834","0.197811699776423","0.222035846081244"
"Seltener","2017","Realschule","direkter Migrationshintergrund","36","0.110602587302459","0.0700690274641194","0.151136147140798"
"Seltener","2017","Realschule","indirekter Migrationshintergrund","48","0.1778496775575","0.134214249586546","0.221485105528453"
"Seltener","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(Fach-)Abitur","kein Migrationshintergrund","379","0.211175937438027","0.193014111193586","0.229337763682467"
"Seltener","2017","(Fach-)Abitur","direkter Migrationshintergrund","108","0.115049581551048","0.0919817690537337","0.138117394048362"
"Seltener","2017","(Fach-)Abitur","indirekter Migrationshintergrund","36","0.118097266039968","0.0786413804387587","0.157553151641176"
"Seltener","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","AkademikerIn","kein Migrationshintergrund","881","0.265397703261488","0.250887253315235","0.279908153207741"
"Seltener","2017","AkademikerIn","direkter Migrationshintergrund","151","0.188204349718902","0.161865239616378","0.214543459821426"
"Seltener","2017","AkademikerIn","indirekter Migrationshintergrund","52","0.216120808230582","0.163938654472945","0.268302961988219"
"Seltener","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","(noch) kein Abschluss","kein Migrationshintergrund","49","0.39439084831806","0.311332766017693","0.477448930618427"
"Nein, nie","2019","(noch) kein Abschluss","direkter Migrationshintergrund","43","0.436696483254595","0.342278170157546","0.531114796351644"
"Nein, nie","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","11","","",""
"Nein, nie","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","Hauptschule","kein Migrationshintergrund","815","0.40075348312074","0.379451461863511","0.422055504377968"
"Nein, nie","2019","Hauptschule","direkter Migrationshintergrund","305","0.382783639793361","0.347996969758863","0.41757030982786"
"Nein, nie","2019","Hauptschule","indirekter Migrationshintergrund","91","0.39176551306779","0.330007816127091","0.453523210008488"
"Nein, nie","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","Realschule","kein Migrationshintergrund","1812","0.434798679052989","0.419884268443841","0.449713089662137"
"Nein, nie","2019","Realschule","direkter Migrationshintergrund","90","0.411582125178103","0.342861649156141","0.480302601200065"
"Nein, nie","2019","Realschule","indirekter Migrationshintergrund","156","0.501840835547079","0.448849837533124","0.554831833561033"
"Nein, nie","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","(Fach-)Abitur","kein Migrationshintergrund","981","0.477202623852373","0.456187287990447","0.498217959714299"
"Nein, nie","2019","(Fach-)Abitur","direkter Migrationshintergrund","273","0.413598576677455","0.375019844601831","0.452177308753079"
"Nein, nie","2019","(Fach-)Abitur","indirekter Migrationshintergrund","118","0.477192607895573","0.41940631211922","0.534978903671926"
"Nein, nie","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","AkademikerIn","kein Migrationshintergrund","1499","0.402501976222254","0.387353691797481","0.417650260647028"
"Nein, nie","2019","AkademikerIn","direkter Migrationshintergrund","382","0.465281843463659","0.430739456011025","0.499824230916293"
"Nein, nie","2019","AkademikerIn","indirekter Migrationshintergrund","137","0.499368436903311","0.447718892081089","0.551017981725533"
"Nein, nie","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","kein Migrationshintergrund","28","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","direkter Migrationshintergrund","23","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","10","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","Hauptschule","kein Migrationshintergrund","293","0.133751555009373","0.118955359690129","0.148547750328618"
"Ja, jede Woche","2019","Hauptschule","direkter Migrationshintergrund","113","0.137547873132524","0.112898158390525","0.162197587874522"
"Ja, jede Woche","2019","Hauptschule","indirekter Migrationshintergrund","43","0.159504050387737","0.113181107681829","0.205826993093645"
"Ja, jede Woche","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","Realschule","kein Migrationshintergrund","564","0.125251068159685","0.115292593262306","0.135209543057065"
"Ja, jede Woche","2019","Realschule","direkter Migrationshintergrund","29","","",""
"Ja, jede Woche","2019","Realschule","indirekter Migrationshintergrund","48","0.102448845206036","0.0703108947637646","0.134586795648308"
"Ja, jede Woche","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","(Fach-)Abitur","kein Migrationshintergrund","260","0.0897650776615708","0.0777383167764939","0.101791838546648"
"Ja, jede Woche","2019","(Fach-)Abitur","direkter Migrationshintergrund","100","0.205650570504211","0.173989056542866","0.237312084465556"
"Ja, jede Woche","2019","(Fach-)Abitur","indirekter Migrationshintergrund","45","0.137642994313606","0.0977838706187022","0.177502118008509"
"Ja, jede Woche","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","AkademikerIn","kein Migrationshintergrund","615","0.114420981473042","0.104588170295347","0.124253792650737"
"Ja, jede Woche","2019","AkademikerIn","direkter Migrationshintergrund","97","0.147759612699318","0.123184769204257","0.17233445619438"
"Ja, jede Woche","2019","AkademikerIn","indirekter Migrationshintergrund","66","0.13423961204509","0.0990239351615383","0.169455288928641"
