,Unnamed: 0,year,bula_h,migback,pli0096_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1193,1193,2013,Thuringa,No migration background,At least once per month,0.07136,88,24606,0.05354,0.08727
1194,1194,2013,Thuringa,No migration background,Seldom,0.09926,104,24606,0.08558,0.11504
1195,1195,2013,Thuringa,No migration background,Never,0.72967,683,24606,0.66707,0.78756
1196,1196,2015,Schleswig-Holstein,No migration background,At least once per week,0.10529,75,25918,0.08346,0.13504
1197,1197,2015,Schleswig-Holstein,No migration background,At least once per month,0.07334,53,25918,0.04902,0.1011
1198,1198,2015,Schleswig-Holstein,No migration background,Seldom,0.15347,101,25918,0.12363,0.18475
1199,1199,2015,Schleswig-Holstein,No migration background,Never,0.6679,451,25918,0.59211,0.73669
1200,1200,2015,Schleswig-Holstein,Direct migration background,Never,1.0,140,25918,0.76664,1.23465
1201,1201,2015,Schleswig-Holstein,Indirect migration background,Never,1.0,34,25918,0.64384,1.40769
1202,1202,2015,Hamburg,No migration background,Seldom,0.09016,31,25918,0.06741,0.11082
1203,1203,2015,Hamburg,No migration background,Never,0.90984,210,25918,0.80574,1.04373
1204,1204,2015,Hamburg,Direct migration background,Never,1.0,112,25918,0.82135,1.23428
1205,1205,2015,Lower Saxony,No migration background,At least once per week,0.12507,258,25918,0.10674,0.13928
1206,1206,2015,Lower Saxony,No migration background,At least once per month,0.1127,220,25918,0.09437,0.13598
1207,1207,2015,Lower Saxony,No migration background,Seldom,0.12324,246,25918,0.11009,0.14215
1208,1208,2015,Lower Saxony,No migration background,Never,0.63899,1160,25918,0.60683,0.67632
1209,1209,2015,Lower Saxony,Direct migration background,Seldom,0.10382,61,25918,0.07043,0.14227
1210,1210,2015,Lower Saxony,Direct migration background,Never,0.89618,505,25918,0.77872,1.00835
1211,1211,2015,Lower Saxony,Indirect migration background,Never,1.0,77,25918,0.76418,1.27588
1212,1212,2015,Bremen,No migration background,Never,1.0,71,25918,0.81337,1.28881
1213,1213,2015,Bremen,Direct migration background,Never,1.0,55,25918,0.7713,1.24419
1214,1214,2015,North Rhine-Westphalia,No migration background,At least once per week,0.11827,452,25918,0.1055,0.12991
1215,1215,2015,North Rhine-Westphalia,No migration background,At least once per month,0.08507,322,25918,0.07492,0.09692
1216,1216,2015,North Rhine-Westphalia,No migration background,Seldom,0.13008,459,25918,0.11652,0.143
1217,1217,2015,North Rhine-Westphalia,No migration background,Never,0.66658,2302,25918,0.64156,0.69478
1218,1218,2015,North Rhine-Westphalia,Direct migration background,At least once per week,0.04608,69,25918,0.03454,0.05739
1219,1219,2015,North Rhine-Westphalia,Direct migration background,At least once per month,0.02847,47,25918,0.01895,0.03651
1220,1220,2015,North Rhine-Westphalia,Direct migration background,Seldom,0.05781,102,25918,0.04547,0.0712
1221,1221,2015,North Rhine-Westphalia,Direct migration background,Never,0.86763,1337,25918,0.80976,0.93435
1222,1222,2015,North Rhine-Westphalia,Indirect migration background,At least once per week,0.09334,35,25918,0.06244,0.13684
1223,1223,2015,North Rhine-Westphalia,Indirect migration background,Seldom,0.14116,52,25918,0.09824,0.19881
1224,1224,2015,North Rhine-Westphalia,Indirect migration background,Never,0.7655,360,25918,0.66505,0.85891
1225,1225,2015,Hesse,No migration background,At least once per week,0.1368,183,25918,0.11807,0.15567
1226,1226,2015,Hesse,No migration background,At least once per month,0.132,158,25918,0.10565,0.15838
1227,1227,2015,Hesse,No migration background,Seldom,0.14488,175,25918,0.12002,0.17337
1228,1228,2015,Hesse,No migration background,Never,0.58632,678,25918,0.53955,0.63348
1229,1229,2015,Hesse,Direct migration background,Seldom,0.0811,48,25918,0.05777,0.10878
1230,1230,2015,Hesse,Direct migration background,Never,0.9189,440,25918,0.80037,1.04168
1231,1231,2015,Hesse,Indirect migration background,Never,1.0,108,25918,0.77587,1.21977
1232,1232,2015,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.15105,161,25918,0.13255,0.17197
1233,1233,2015,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.09786,104,25918,0.07787,0.11971
1234,1234,2015,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.14126,138,25918,0.11351,0.17777
1235,1235,2015,"Rhineland-Palatinate, Saarland",No migration background,Never,0.60983,644,25918,0.55953,0.65571
1236,1236,2015,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.06596,37,25918,0.04309,0.09676
1237,1237,2015,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.93404,365,25918,0.76035,1.11652
1238,1238,2015,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,77,25918,0.73234,1.30462
1239,1239,2015,Baden-Wuerttemberg,No migration background,At least once per week,0.142,350,25918,0.12604,0.15907
1240,1240,2015,Baden-Wuerttemberg,No migration background,At least once per month,0.1036,244,25918,0.08739,0.1212
1241,1241,2015,Baden-Wuerttemberg,No migration background,Seldom,0.1745,374,25918,0.15446,0.19318
1242,1242,2015,Baden-Wuerttemberg,No migration background,Never,0.57991,1086,25918,0.54391,0.6115
1243,1243,2015,Baden-Wuerttemberg,Direct migration background,At least once per week,0.08741,49,25918,0.06007,0.12769
1244,1244,2015,Baden-Wuerttemberg,Direct migration background,At least once per month,0.02886,33,25918,0.01957,0.041
1245,1245,2015,Baden-Wuerttemberg,Direct migration background,Seldom,0.11127,82,25918,0.07601,0.15223
1246,1246,2015,Baden-Wuerttemberg,Direct migration background,Never,0.77246,690,25918,0.71066,0.84801
1247,1247,2015,Baden-Wuerttemberg,Indirect migration background,Seldom,0.21815,48,25918,0.13746,0.30029
1248,1248,2015,Baden-Wuerttemberg,Indirect migration background,Never,0.78185,197,25918,0.66369,0.93453
1249,1249,2015,Bavaria,No migration background,At least once per week,0.14003,473,25918,0.12632,0.15688
1250,1250,2015,Bavaria,No migration background,At least once per month,0.10717,402,25918,0.09623,0.11966
1251,1251,2015,Bavaria,No migration background,Seldom,0.15755,481,25918,0.14087,0.1748
1252,1252,2015,Bavaria,No migration background,Never,0.59524,1684,25918,0.56865,0.62935
1253,1253,2015,Bavaria,Direct migration background,At least once per week,0.03667,44,25918,0.02482,0.05014
1254,1254,2015,Bavaria,Direct migration background,At least once per month,0.03901,44,25918,0.02875,0.04955
1255,1255,2015,Bavaria,Direct migration background,Seldom,0.11047,98,25918,0.07202,0.15867
1256,1256,2015,Bavaria,Direct migration background,Never,0.81385,869,25918,0.74677,0.88637
1257,1257,2015,Bavaria,Indirect migration background,Seldom,0.19222,41,25918,0.12916,0.27432
1258,1258,2015,Bavaria,Indirect migration background,Never,0.80778,185,25918,0.66832,0.96821
1259,1259,2015,Berlin,No migration background,At least once per week,0.08419,68,25918,0.06458,0.10437
1260,1260,2015,Berlin,No migration background,At least once per month,0.07632,66,25918,0.06003,0.09508
1261,1261,2015,Berlin,No migration background,Seldom,0.10318,88,25918,0.08081,0.13252
1262,1262,2015,Berlin,No migration background,Never,0.7363,529,25918,0.67583,0.80115
1263,1263,2015,Berlin,Direct migration background,Never,1.0,147,25918,0.83945,1.22671
1264,1264,2015,Berlin,Indirect migration background,Never,1.0,34,25918,0.71188,1.34253
1265,1265,2015,Brandenburg,No migration background,At least once per week,0.0468,53,25918,0.03359,0.06119
1266,1266,2015,Brandenburg,No migration background,At least once per month,0.10147,106,25918,0.08599,0.11955
1267,1267,2015,Brandenburg,No migration background,Seldom,0.13136,102,25918,0.10103,0.15967
1268,1268,2015,Brandenburg,No migration background,Never,0.72038,615,25918,0.66622,0.77313
1269,1269,2015,Brandenburg,Direct migration background,Never,1.0,105,25918,0.84375,1.15287
1270,1270,2015,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.0784,48,25918,0.05827,0.10145
1271,1271,2015,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.06188,39,25918,0.04031,0.08882
1272,1272,2015,Mecklenburg-Western Pomerania,No migration background,Seldom,0.10039,64,25918,0.0811,0.12506
1273,1273,2015,Mecklenburg-Western Pomerania,No migration background,Never,0.75933,375,25918,0.66782,0.84874
1274,1274,2015,Saxony,No migration background,At least once per week,0.0701,119,25918,0.05683,0.08382
1275,1275,2015,Saxony,No migration background,At least once per month,0.09017,146,25918,0.07393,0.11317
1276,1276,2015,Saxony,No migration background,Seldom,0.12631,164,25918,0.10274,0.14952
1277,1277,2015,Saxony,No migration background,Never,0.71342,985,25918,0.66968,0.75682
1278,1278,2015,Saxony,Direct migration background,Never,1.0,65,25918,0.73482,1.35224
1279,1279,2015,Saxony-Anhalt,No migration background,At least once per week,0.08018,68,25918,0.06396,0.09676
1280,1280,2015,Saxony-Anhalt,No migration background,At least once per month,0.07666,74,25918,0.05959,0.09893
1281,1281,2015,Saxony-Anhalt,No migration background,Seldom,0.11915,92,25918,0.08759,0.15494
1282,1282,2015,Saxony-Anhalt,No migration background,Never,0.724,585,25918,0.66526,0.78835
1283,1283,2015,Saxony-Anhalt,Direct migration background,Never,1.0,48,25918,0.65717,1.36049
1284,1284,2015,Thuringa,No migration background,At least once per week,0.08053,72,25918,0.05505,0.11956
1285,1285,2015,Thuringa,No migration background,At least once per month,0.10024,102,25918,0.08483,0.11494
1286,1286,2015,Thuringa,No migration background,Seldom,0.10721,108,25918,0.08515,0.13242
1287,1287,2015,Thuringa,No migration background,Never,0.71201,589,25918,0.64521,0.7751
1288,1288,2015,Thuringa,Direct migration background,Never,1.0,75,25918,0.68313,1.44505
1289,1289,2017,Schleswig-Holstein,No migration background,At least once per week,0.08396,76,25671,0.06844,0.10152
1290,1290,2017,Schleswig-Holstein,No migration background,At least once per month,0.08627,66,25671,0.06934,0.10631
1291,1291,2017,Schleswig-Holstein,No migration background,Seldom,0.14378,116,25671,0.11828,0.17526
1292,1292,2017,Schleswig-Holstein,No migration background,Never,0.686,497,25671,0.62123,0.74772
1293,1293,2017,Schleswig-Holstein,Direct migration background,Never,1.0,122,25671,0.75853,1.25972
1294,1294,2017,Hamburg,No migration background,At least once per week,0.11055,36,25671,0.07961,0.14496
1295,1295,2017,Hamburg,No migration background,Never,0.88945,225,25671,0.78398,0.98839
1296,1296,2017,Hamburg,Direct migration background,Never,1.0,90,25671,0.73268,1.34235
1297,1297,2017,Lower Saxony,No migration background,At least once per week,0.12794,304,25671,0.11378,0.14665
1298,1298,2017,Lower Saxony,No migration background,At least once per month,0.1098,268,25671,0.09709,0.12488
1299,1299,2017,Lower Saxony,No migration background,Seldom,0.12925,267,25671,0.10921,0.14846
1300,1300,2017,Lower Saxony,No migration background,Never,0.63302,1244,25671,0.59711,0.6651
1301,1301,2017,Lower Saxony,Direct migration background,Seldom,0.10717,49,25671,0.08094,0.14049
1302,1302,2017,Lower Saxony,Direct migration background,Never,0.89283,374,25671,0.77077,1.02023
1303,1303,2017,Lower Saxony,Indirect migration background,Never,1.0,94,25671,0.7765,1.19648
1304,1304,2017,Bremen,No migration background,Never,1.0,98,25671,0.81636,1.20912
1305,1305,2017,Bremen,Direct migration background,Never,1.0,56,25671,0.83134,1.21153
1306,1306,2017,North Rhine-Westphalia,No migration background,At least once per week,0.13806,533,25671,0.12526,0.15182
1307,1307,2017,North Rhine-Westphalia,No migration background,At least once per month,0.09547,358,25671,0.084,0.10728
1308,1308,2017,North Rhine-Westphalia,No migration background,Seldom,0.11212,461,25671,0.10172,0.12434
1309,1309,2017,North Rhine-Westphalia,No migration background,Never,0.65435,2417,25671,0.62897,0.68158
1310,1310,2017,North Rhine-Westphalia,Direct migration background,At least once per week,0.0572,61,25671,0.04076,0.0803
1311,1311,2017,North Rhine-Westphalia,Direct migration background,At least once per month,0.06147,59,25671,0.04391,0.08355
1312,1312,2017,North Rhine-Westphalia,Direct migration background,Seldom,0.05864,72,25671,0.03685,0.08869
1313,1313,2017,North Rhine-Westphalia,Direct migration background,Never,0.82269,1052,25671,0.76496,0.89249
1314,1314,2017,North Rhine-Westphalia,Indirect migration background,At least once per week,0.09375,37,25671,0.06031,0.12519
1315,1315,2017,North Rhine-Westphalia,Indirect migration background,At least once per month,0.06674,34,25671,0.03963,0.09913
1316,1316,2017,North Rhine-Westphalia,Indirect migration background,Seldom,0.12144,50,25671,0.07602,0.17345
1317,1317,2017,North Rhine-Westphalia,Indirect migration background,Never,0.71807,371,25671,0.63169,0.81803
1318,1318,2017,Hesse,No migration background,At least once per week,0.15755,196,25671,0.13776,0.1799
1319,1319,2017,Hesse,No migration background,At least once per month,0.11557,163,25671,0.09939,0.13282
1320,1320,2017,Hesse,No migration background,Seldom,0.11963,176,25671,0.10178,0.1358
1321,1321,2017,Hesse,No migration background,Never,0.60725,712,25671,0.57259,0.6544
1322,1322,2017,Hesse,Direct migration background,Never,1.0,322,25671,0.86993,1.14307
1323,1323,2017,Hesse,Indirect migration background,Never,1.0,110,25671,0.79105,1.24536
1324,1324,2017,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.13976,144,25671,0.12151,0.15867
1325,1325,2017,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.11851,128,25671,0.10177,0.13748
1326,1326,2017,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.12971,145,25671,0.10896,0.15169
1327,1327,2017,"Rhineland-Palatinate, Saarland",No migration background,Never,0.61201,625,25671,0.569,0.65124
1328,1328,2017,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.09359,34,25671,0.0568,0.13966
1329,1329,2017,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.90641,306,25671,0.74003,1.06023
1330,1330,2017,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,72,25671,0.76988,1.24134
1331,1331,2017,Baden-Wuerttemberg,No migration background,At least once per week,0.15837,338,25671,0.14301,0.17557
1332,1332,2017,Baden-Wuerttemberg,No migration background,At least once per month,0.09745,277,25671,0.08453,0.11009
1333,1333,2017,Baden-Wuerttemberg,No migration background,Seldom,0.17784,384,25671,0.1588,0.19847
1334,1334,2017,Baden-Wuerttemberg,No migration background,Never,0.56634,1095,25671,0.53567,0.59807
1335,1335,2017,Baden-Wuerttemberg,Direct migration background,At least once per week,0.03936,33,25671,0.02738,0.05403
1336,1336,2017,Baden-Wuerttemberg,Direct migration background,At least once per month,0.04054,39,25671,0.02597,0.05524
1337,1337,2017,Baden-Wuerttemberg,Direct migration background,Seldom,0.13107,63,25671,0.09624,0.17039
1338,1338,2017,Baden-Wuerttemberg,Direct migration background,Never,0.78902,503,25671,0.71018,0.86191
1339,1339,2017,Baden-Wuerttemberg,Indirect migration background,Seldom,0.13335,33,25671,0.09102,0.17811
1340,1340,2017,Baden-Wuerttemberg,Indirect migration background,Never,0.86665,197,25671,0.74545,0.99287
1341,1341,2017,Bavaria,No migration background,At least once per week,0.15366,507,25671,0.13889,0.1694
1342,1342,2017,Bavaria,No migration background,At least once per month,0.10606,395,25671,0.0927,0.11837
1343,1343,2017,Bavaria,No migration background,Seldom,0.12489,444,25671,0.11254,0.13999
1344,1344,2017,Bavaria,No migration background,Never,0.61539,1771,25671,0.59174,0.64624
1345,1345,2017,Bavaria,Direct migration background,At least once per week,0.04917,45,25671,0.03281,0.06886
1346,1346,2017,Bavaria,Direct migration background,At least once per month,0.04093,36,25671,0.0248,0.06155
1347,1347,2017,Bavaria,Direct migration background,Seldom,0.09689,73,25671,0.06448,0.13149
1348,1348,2017,Bavaria,Direct migration background,Never,0.813,684,25671,0.72953,0.88889
1349,1349,2017,Bavaria,Indirect migration background,Seldom,0.11652,39,25671,0.07274,0.16915
1350,1350,2017,Bavaria,Indirect migration background,Never,0.88348,162,25671,0.69538,1.08231
1351,1351,2017,Berlin,No migration background,At least once per week,0.09593,76,25671,0.07735,0.11988
1352,1352,2017,Berlin,No migration background,At least once per month,0.06862,59,25671,0.05178,0.09111
1353,1353,2017,Berlin,No migration background,Seldom,0.09149,87,25671,0.07086,0.11257
1354,1354,2017,Berlin,No migration background,Never,0.74396,548,25671,0.68525,0.80635
1355,1355,2017,Berlin,Direct migration background,Never,1.0,126,25671,0.80206,1.22774
1356,1356,2017,Berlin,Indirect migration background,Never,1.0,45,25671,0.69197,1.30998
1357,1357,2017,Brandenburg,No migration background,At least once per week,0.05646,73,25671,0.04341,0.07393
1358,1358,2017,Brandenburg,No migration background,At least once per month,0.10031,113,25671,0.0837,0.11962
1359,1359,2017,Brandenburg,No migration background,Seldom,0.10752,103,25671,0.08553,0.13155
1360,1360,2017,Brandenburg,No migration background,Never,0.73571,624,25671,0.67471,0.79608
1361,1361,2017,Brandenburg,Direct migration background,Never,1.0,82,25671,0.79737,1.30699
1362,1362,2017,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.08227,49,25671,0.05932,0.11103
1363,1363,2017,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.06605,45,25671,0.04841,0.08354
1364,1364,2017,Mecklenburg-Western Pomerania,No migration background,Seldom,0.13372,65,25671,0.09646,0.17644
1365,1365,2017,Mecklenburg-Western Pomerania,No migration background,Never,0.71796,386,25671,0.6515,0.78828
1366,1366,2017,Saxony,No migration background,At least once per week,0.08425,152,25671,0.07238,0.09862
1367,1367,2017,Saxony,No migration background,At least once per month,0.10396,167,25671,0.08597,0.12339
1368,1368,2017,Saxony,No migration background,Seldom,0.10331,156,25671,0.08674,0.12083
1369,1369,2017,Saxony,No migration background,Never,0.70848,1076,25671,0.67051,0.75721
1370,1370,2017,Saxony,Direct migration background,Never,1.0,54,25671,0.6659,1.43056
1371,1371,2017,Saxony-Anhalt,No migration background,At least once per week,0.06815,64,25671,0.05162,0.09523
1372,1372,2017,Saxony-Anhalt,No migration background,At least once per month,0.08285,69,25671,0.06298,0.1021
1373,1373,2017,Saxony-Anhalt,No migration background,Seldom,0.12717,96,25671,0.09754,0.15873
1374,1374,2017,Saxony-Anhalt,No migration background,Never,0.72183,627,25671,0.66251,0.78154
1375,1375,2017,Saxony-Anhalt,Direct migration background,Never,1.0,42,25671,0.63304,1.44344
1376,1376,2017,Thuringa,No migration background,At least once per week,0.13153,99,25671,0.09452,0.16817
1377,1377,2017,Thuringa,No migration background,At least once per month,0.10263,115,25671,0.08649,0.11684
1378,1378,2017,Thuringa,No migration background,Seldom,0.11126,103,25671,0.09153,0.13536
1379,1379,2017,Thuringa,No migration background,Never,0.65457,571,25671,0.60034,0.72163
1380,1380,2017,Thuringa,Direct migration background,Never,1.0,61,25671,0.76421,1.27044
1381,1381,2019,Schleswig-Holstein,No migration background,At least once per week,0.09128,88,24830,0.07586,0.10805
1382,1382,2019,Schleswig-Holstein,No migration background,At least once per month,0.09309,79,24830,0.06838,0.12271
1383,1383,2019,Schleswig-Holstein,No migration background,Seldom,0.10582,84,24830,0.08076,0.13453
1384,1384,2019,Schleswig-Holstein,No migration background,Never,0.70982,523,24830,0.65143,0.77022
1385,1385,2019,Schleswig-Holstein,Direct migration background,Never,1.0,106,24830,0.68684,1.26438
1386,1386,2019,Schleswig-Holstein,Indirect migration background,Never,1.0,34,24830,0.64136,1.37338
1387,1387,2019,Hamburg,No migration background,At least once per week,0.08637,37,24830,0.05227,0.12831
1388,1388,2019,Hamburg,No migration background,At least once per month,0.08696,41,24830,0.04832,0.13563
1389,1389,2019,Hamburg,No migration background,Seldom,0.08676,42,24830,0.05721,0.12252
1390,1390,2019,Hamburg,No migration background,Never,0.73991,253,24830,0.63528,0.83295
1391,1391,2019,Hamburg,Direct migration background,Never,1.0,97,24830,0.72288,1.35232
1392,1392,2019,Hamburg,Indirect migration background,Never,1.0,33,24830,0.66847,1.3309
1393,1393,2019,Lower Saxony,No migration background,At least once per week,0.12756,302,24830,0.11233,0.14979
1394,1394,2019,Lower Saxony,No migration background,At least once per month,0.1043,236,24830,0.09031,0.12073
1395,1395,2019,Lower Saxony,No migration background,Seldom,0.07948,192,24830,0.06861,0.09212
1396,1396,2019,Lower Saxony,No migration background,Never,0.68867,1246,24830,0.64481,0.73481
1397,1397,2019,Lower Saxony,Direct migration background,Seldom,0.07095,39,24830,0.04129,0.1067
1398,1398,2019,Lower Saxony,Direct migration background,Never,0.92905,299,24830,0.7831,1.07448
1399,1399,2019,Lower Saxony,Indirect migration background,Never,1.0,90,24830,0.77178,1.25858
1400,1400,2019,Bremen,No migration background,Never,1.0,88,24830,0.75656,1.28764
1401,1401,2019,Bremen,Direct migration background,Never,1.0,52,24830,0.66861,1.32846
1402,1402,2019,North Rhine-Westphalia,No migration background,At least once per week,0.14259,529,24830,0.12879,0.15804
1403,1403,2019,North Rhine-Westphalia,No migration background,At least once per month,0.07714,342,24830,0.06629,0.09064
1404,1404,2019,North Rhine-Westphalia,No migration background,Seldom,0.108,432,24830,0.09667,0.11926
1405,1405,2019,North Rhine-Westphalia,No migration background,Never,0.67227,2513,24830,0.64296,0.70643
1406,1406,2019,North Rhine-Westphalia,Direct migration background,At least once per week,0.04162,64,24830,0.02642,0.05858
1407,1407,2019,North Rhine-Westphalia,Direct migration background,At least once per month,0.03454,33,24830,0.01878,0.06059
1408,1408,2019,North Rhine-Westphalia,Direct migration background,Seldom,0.06321,79,24830,0.04617,0.08118
1409,1409,2019,North Rhine-Westphalia,Direct migration background,Never,0.86064,919,24830,0.78111,0.95028
1410,1410,2019,North Rhine-Westphalia,Indirect migration background,At least once per week,0.08204,38,24830,0.05597,0.10754
1411,1411,2019,North Rhine-Westphalia,Indirect migration background,Seldom,0.11589,43,24830,0.07785,0.15632
1412,1412,2019,North Rhine-Westphalia,Indirect migration background,Never,0.80207,372,24830,0.70463,0.91959
1413,1413,2019,Hesse,No migration background,At least once per week,0.16232,222,24830,0.14082,0.19276
1414,1414,2019,Hesse,No migration background,At least once per month,0.10415,162,24830,0.0851,0.12321
1415,1415,2019,Hesse,No migration background,Seldom,0.11901,150,24830,0.09184,0.14816
1416,1416,2019,Hesse,No migration background,Never,0.61451,755,24830,0.56747,0.65724
1417,1417,2019,Hesse,Direct migration background,Never,1.0,235,24830,0.79757,1.20002
1418,1418,2019,Hesse,Indirect migration background,Never,1.0,85,24830,0.7673,1.26815
1419,1419,2019,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.13578,152,24830,0.11488,0.15668
1420,1420,2019,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.10964,130,24830,0.09021,0.12845
1421,1421,2019,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.13765,126,24830,0.11372,0.16272
1422,1422,2019,"Rhineland-Palatinate, Saarland",No migration background,Never,0.61694,647,24830,0.56575,0.67058
1423,1423,2019,"Rhineland-Palatinate, Saarland",Direct migration background,Never,1.0,262,24830,0.8368,1.23608
1424,1424,2019,"Rhineland-Palatinate, Saarland",Indirect migration background,Never,1.0,67,24830,0.73671,1.28992
1425,1425,2019,Baden-Wuerttemberg,No migration background,At least once per week,0.16547,392,24830,0.14497,0.18368
1426,1426,2019,Baden-Wuerttemberg,No migration background,At least once per month,0.09754,226,24830,0.07941,0.11076
1427,1427,2019,Baden-Wuerttemberg,No migration background,Seldom,0.13212,293,24830,0.11338,0.15167
1428,1428,2019,Baden-Wuerttemberg,No migration background,Never,0.60487,1126,24830,0.56767,0.64222
1429,1429,2019,Baden-Wuerttemberg,Direct migration background,At least once per week,0.06316,41,24830,0.04391,0.08474
1430,1430,2019,Baden-Wuerttemberg,Direct migration background,Seldom,0.05111,40,24830,0.03238,0.08091
1431,1431,2019,Baden-Wuerttemberg,Direct migration background,Never,0.88573,411,24830,0.76652,0.98075
1432,1432,2019,Baden-Wuerttemberg,Indirect migration background,Never,1.0,171,24830,0.85575,1.12791
1433,1433,2019,Bavaria,No migration background,At least once per week,0.15169,537,24830,0.13333,0.16892
1434,1434,2019,Bavaria,No migration background,At least once per month,0.09894,368,24830,0.08839,0.11235
1435,1435,2019,Bavaria,No migration background,Seldom,0.12708,374,24830,0.10929,0.14733
1436,1436,2019,Bavaria,No migration background,Never,0.62228,1741,24830,0.59431,0.6574
1437,1437,2019,Bavaria,Direct migration background,At least once per week,0.05311,40,24830,0.02803,0.09543
1438,1438,2019,Bavaria,Direct migration background,At least once per month,0.05347,31,24830,0.02261,0.08025
1439,1439,2019,Bavaria,Direct migration background,Seldom,0.08125,49,24830,0.05375,0.11126
1440,1440,2019,Bavaria,Direct migration background,Never,0.81217,542,24830,0.72264,0.91888
1441,1441,2019,Bavaria,Indirect migration background,Never,1.0,172,24830,0.77158,1.27512
1442,1442,2019,Berlin,No migration background,At least once per week,0.10262,90,24830,0.08291,0.12177
1443,1443,2019,Berlin,No migration background,At least once per month,0.06242,65,24830,0.04648,0.07865
1444,1444,2019,Berlin,No migration background,Seldom,0.11759,83,24830,0.08793,0.14861
1445,1445,2019,Berlin,No migration background,Never,0.71738,567,24830,0.65713,0.80035
1446,1446,2019,Berlin,Direct migration background,Never,1.0,118,24830,0.80612,1.24872
1447,1447,2019,Berlin,Indirect migration background,Never,1.0,41,24830,0.70382,1.21739
1448,1448,2019,Brandenburg,No migration background,At least once per week,0.08851,98,24830,0.06996,0.11247
1449,1449,2019,Brandenburg,No migration background,At least once per month,0.08716,98,24830,0.0698,0.10581
1450,1450,2019,Brandenburg,No migration background,Seldom,0.09424,110,24830,0.07107,0.11597
1451,1451,2019,Brandenburg,No migration background,Never,0.73009,695,24830,0.6662,0.78561
1452,1452,2019,Brandenburg,Direct migration background,Never,1.0,68,24830,0.65413,1.38697
1453,1453,2019,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.0886,64,24830,0.06092,0.11612
1454,1454,2019,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.05417,48,24830,0.03401,0.07946
1455,1455,2019,Mecklenburg-Western Pomerania,No migration background,Seldom,0.1161,53,24830,0.07814,0.15182
1456,1456,2019,Mecklenburg-Western Pomerania,No migration background,Never,0.74114,416,24830,0.65366,0.82418
1457,1457,2019,Saxony,No migration background,At least once per week,0.11216,180,24830,0.08636,0.14065
1458,1458,2019,Saxony,No migration background,At least once per month,0.07204,144,24830,0.05769,0.08838
1459,1459,2019,Saxony,No migration background,Seldom,0.08793,117,24830,0.07279,0.10799
1460,1460,2019,Saxony,No migration background,Never,0.72787,1086,24830,0.67607,0.78461
1461,1461,2019,Saxony,Direct migration background,Never,1.0,50,24830,0.6722,1.35622
1462,1462,2019,Saxony-Anhalt,No migration background,At least once per week,0.06568,74,24830,0.05063,0.08907
1463,1463,2019,Saxony-Anhalt,No migration background,At least once per month,0.08484,77,24830,0.06164,0.1163
1464,1464,2019,Saxony-Anhalt,No migration background,Seldom,0.10894,94,24830,0.08297,0.14312
1465,1465,2019,Saxony-Anhalt,No migration background,Never,0.74054,583,24830,0.66933,0.80313
1466,1466,2019,Saxony-Anhalt,Direct migration background,Never,1.0,38,24830,0.62922,1.46607
1467,1467,2019,Thuringa,No migration background,At least once per week,0.10873,97,24830,0.07782,0.14101
1468,1468,2019,Thuringa,No migration background,At least once per month,0.0965,100,24830,0.07354,0.12075
1469,1469,2019,Thuringa,No migration background,Seldom,0.07213,85,24830,0.05595,0.09077
1470,1470,2019,Thuringa,No migration background,Never,0.72265,569,24830,0.65774,0.80357
1471,1471,2019,Thuringa,Direct migration background,Never,1.0,50,24830,0.65882,1.39434
1472,1472,2021,Schleswig-Holstein,No migration background,At least once per week,0.11768,76,16303,0.08567,0.14759
1473,1473,2021,Schleswig-Holstein,No migration background,At least once per month,0.08531,54,16303,0.05818,0.12079
1474,1474,2021,Schleswig-Holstein,No migration background,Seldom,0.13334,63,16303,0.09464,0.17233
1475,1475,2021,Schleswig-Holstein,No migration background,Never,0.66368,376,16303,0.58064,0.75451
1476,1476,2021,Schleswig-Holstein,Direct migration background,Never,1.0,81,16303,0.63554,1.44403
1477,1477,2021,Hamburg,No migration background,At least once per week,0.12171,35,16303,0.07038,0.18513
1478,1478,2021,Hamburg,No migration background,Seldom,0.16276,32,16303,0.10434,0.21873
