"pli0096_h","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","43","0.0434556250094581","0.0299698349510582","0.056941415067858"
"Min 1x pro Monat","2019","2","Städtischer Raum","97","0.0432023048263172","0.0338177484776816","0.0525868611749528"
"Min 1x pro Monat","2019","2","Ländlicher Raum","62","0.073384970818069","0.0578256512195346","0.0889442904166035"
"Min 1x pro Monat","2019","3","Städtischer Raum","136","0.0593222522651029","0.0492092127803682","0.0694352917498375"
"Min 1x pro Monat","2019","3","Ländlicher Raum","129","0.0778398999679888","0.0639923498323715","0.0916874501036062"
"Min 1x pro Monat","2019","4","Städtischer Raum","302","0.0654982792109532","0.0576071874051955","0.0733893710167109"
"Min 1x pro Monat","2019","4","Ländlicher Raum","269","0.0960372817618872","0.084182476854299","0.107892086669475"
"Min 1x pro Monat","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","827","0.0974558290047251","0.0906412365391269","0.104270421470323"
"Min 1x pro Monat","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","411","0.116530786313577","0.105147389505629","0.127914183121524"
"Seltener","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","122","0.0777742646024269","0.0636081941374147","0.0919403350674391"
"Seltener","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","76","0.0871690219135439","0.0685105056873062","0.105827538139782"
"Seltener","2019","2","Städtischer Raum","130","0.086917549200217","0.0739140881358182","0.0999210102646159"
"Seltener","2019","2","Ländlicher Raum","66","0.0699239891270917","0.0547076671820718","0.0851403110721115"
"Seltener","2019","3","Städtischer Raum","212","0.116295031888534","0.102570843173735","0.130019220603334"
"Seltener","2019","3","Ländlicher Raum","121","0.0750351684154148","0.0614187248911407","0.0886516119396889"
"Seltener","2019","4","Städtischer Raum","436","0.108094705419701","0.0981910919831996","0.117998318856202"
"Seltener","2019","4","Ländlicher Raum","255","0.12161276473309","0.108462581302454","0.134762948163726"
"Seltener","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","881","0.112969121003398","0.105695494610541","0.120242747396255"
"Seltener","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","362","0.108694290288916","0.0976516598929629","0.11973692068487"
"Nie","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","1116","0.824019168558238","0.803876631920328","0.844161705196148"
"Nie","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","705","0.791352228979332","0.7644744967586","0.818229961200064"
"Nie","2019","2","Städtischer Raum","1412","0.779619206802749","0.760486414212745","0.798751999392753"
"Nie","2019","2","Ländlicher Raum","845","0.778843020343004","0.754079484231516","0.803606556454492"
"Nie","2019","3","Städtischer Raum","1526","0.732009029836653","0.713047614487765","0.750970445185541"
"Nie","2019","3","Ländlicher Raum","1036","0.742852772057291","0.720263046971351","0.765442497143232"
"Nie","2019","4","Städtischer Raum","2578","0.708826407894549","0.6943360859428","0.723316729846298"
"Nie","2019","4","Ländlicher Raum","1533","0.676301478130487","0.657476271650874","0.695126684610101"
"Nie","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","4455","0.649682116967622","0.638720279561601","0.660643954373643"
"Nie","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","1750","0.609027762877434","0.591715759372389","0.62633976638248"
