"pli0096_h","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Monat","1998","46-65","1 Einkommensschwächstes Quintil","66","0.0469466515005023","0.0353542414363623","0.0585390615646422"
"Min 1x pro Monat","1998","46-65","2","97","0.0861503314508054","0.0702351430789901","0.102065519822621"
"Min 1x pro Monat","1998","46-65","3","73","0.102332086194277","0.0813034837588247","0.12336068862973"
"Min 1x pro Monat","1998","46-65","4","56","0.0792857128020883","0.0588120785416223","0.0997593470625542"
"Min 1x pro Monat","1998","46-65","5 Einkommensstärkstes Quintil","42","0.112144221857833","0.0816751555019335","0.142613288213732"
"Min 1x pro Monat","1998","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1998","66","2","","","",""
"Min 1x pro Monat","1998","66","3","","","",""
"Min 1x pro Monat","1998","66","4","","","",""
"Min 1x pro Monat","1998","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1998","17-29","1 Einkommensschwächstes Quintil","112","0.0983060726667578","0.0817146744623907","0.114897470871125"
"Seltener","1998","17-29","2","87","0.110154130603096","0.0890446511247105","0.131263610081481"
"Seltener","1998","17-29","3","46","0.0929088080600151","0.0686911316857018","0.117126484434328"
"Seltener","1998","17-29","4","45","0.116991890333097","0.0846759708077842","0.14930780985841"
"Seltener","1998","17-29","5 Einkommensstärkstes Quintil","15","","",""
"Seltener","1998","30-45","1 Einkommensschwächstes Quintil","138","0.0974946097313108","0.082689176879326","0.112300042583296"
"Seltener","1998","30-45","2","155","0.127736026695771","0.110105641943832","0.145366411447709"
"Seltener","1998","30-45","3","89","0.109723051267693","0.0889428521215108","0.130503250413875"
"Seltener","1998","30-45","4","77","0.129905199504489","0.104197574275191","0.155612824733787"
"Seltener","1998","30-45","5 Einkommensstärkstes Quintil","49","0.142965274410963","0.10634605997624","0.179584488845686"
"Seltener","1998","46-65","1 Einkommensschwächstes Quintil","115","0.101394710091899","0.084852064973671","0.117937355210127"
"Seltener","1998","46-65","2","113","0.107542644994775","0.0899702878663095","0.125115002123241"
"Seltener","1998","46-65","3","73","0.101234201623504","0.0803059212367671","0.122162482010241"
"Seltener","1998","46-65","4","80","0.124481923826961","0.0994657586125528","0.149498089041369"
"Seltener","1998","46-65","5 Einkommensstärkstes Quintil","65","0.159581427609063","0.124219292704738","0.194943562513387"
"Seltener","1998","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1998","66","2","","","",""
"Seltener","1998","66","3","","","",""
"Seltener","1998","66","4","","","",""
"Seltener","1998","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","1998","17-29","1 Einkommensschwächstes Quintil","1019","0.817000573806627","0.795452954899855","0.838548192713398"
"Nie","1998","17-29","2","681","0.786466540412194","0.75883578044652","0.814097300377868"
"Nie","1998","17-29","3","430","0.757806179120136","0.722067446065697","0.793544912174574"
"Nie","1998","17-29","4","270","0.700226981518133","0.654161885176409","0.746292077859857"
"Nie","1998","17-29","5 Einkommensstärkstes Quintil","101","0.692779581305668","0.615527465068346","0.77003169754299"
"Nie","1998","30-45","1 Einkommensschwächstes Quintil","1214","0.776232857221209","0.755431097601567","0.797034616840851"
"Nie","1998","30-45","2","1012","0.716554051948345","0.692750557084882","0.740357546811809"
"Nie","1998","30-45","3","633","0.699426808044361","0.668941930026707","0.729911686062015"
"Nie","1998","30-45","4","464","0.713553239926963","0.678983146387193","0.748123333466732"
"Nie","1998","30-45","5 Einkommensstärkstes Quintil","255","0.726920970237756","0.680310626348383","0.773531314127129"
"Nie","1998","46-65","1 Einkommensschwächstes Quintil","1037","0.798508775491057","0.776526090653331","0.820491460328783"
"Nie","1998","46-65","2","873","0.711568587971139","0.685871992383049","0.737265183559229"
"Nie","1998","46-65","3","579","0.700715560361639","0.668942459966636","0.732488660756643"
"Nie","1998","46-65","4","460","0.669945712145732","0.634313110912065","0.7055783133794"
"Nie","1998","46-65","5 Einkommensstärkstes Quintil","258","0.620083313177316","0.573216147530436","0.666950478824195"
"Nie","1998","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","1998","66","2","","","",""
"Nie","1998","66","3","","","",""
"Nie","1998","66","4","","","",""
"Nie","1998","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","17-29","2","","","",""
"Täglich","1999","17-29","3","","","",""
"Täglich","1999","17-29","4","","","",""
"Täglich","1999","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","30-45","2","","","",""
"Täglich","1999","30-45","3","","","",""
"Täglich","1999","30-45","4","","","",""
"Täglich","1999","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","46-65","2","","","",""
"Täglich","1999","46-65","3","","","",""
"Täglich","1999","46-65","4","","","",""
"Täglich","1999","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1999","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1999","66","2","","","",""
"Täglich","1999","66","3","","","",""
"Täglich","1999","66","4","","","",""
"Täglich","1999","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1999","17-29","1 Einkommensschwächstes Quintil","61","0.0600906265348426","0.0457567886473373","0.074424464422348"
"Min 1x pro Woche","1999","17-29","2","57","0.0783729161474995","0.0603053669533877","0.0964404653416113"
"Min 1x pro Woche","1999","17-29","3","36","0.0721371279100102","0.0495950391909311","0.0946792166290894"
"Min 1x pro Woche","1999","17-29","4","27","","",""
"Min 1x pro Woche","1999","17-29","5 Einkommensstärkstes Quintil","17","","",""
"Min 1x pro Woche","1999","30-45","1 Einkommensschwächstes Quintil","77","0.0616207684104837","0.0485289992590587","0.0747125375619087"
"Min 1x pro Woche","1999","30-45","2","118","0.0852745356834514","0.07092388277032","0.0996251885965828"
"Min 1x pro Woche","1999","30-45","3","79","0.10190803999776","0.0816060689499548","0.122210011045564"
"Min 1x pro Woche","1999","30-45","4","62","0.0904324259765409","0.0689862780140399","0.111878573939042"
"Min 1x pro Woche","1999","30-45","5 Einkommensstärkstes Quintil","20","","",""
"Min 1x pro Woche","1999","46-65","1 Einkommensschwächstes Quintil","65","0.0773137599954263","0.060954881296706","0.0936726386941467"
"Min 1x pro Woche","1999","46-65","2","104","0.0915982595657815","0.0748608648353664","0.108335654296197"
"Min 1x pro Woche","1999","46-65","3","78","0.0909178313526864","0.0714063083901116","0.110429354315261"
"Min 1x pro Woche","1999","46-65","4","65","0.116391558138839","0.0928025551216353","0.139980561156043"
"Min 1x pro Woche","1999","46-65","5 Einkommensstärkstes Quintil","52","0.107172277178839","0.0785601607718145","0.135784393585864"
"Min 1x pro Woche","1999","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","1999","66","2","","","",""
"Min 1x pro Woche","1999","66","3","","","",""
"Min 1x pro Woche","1999","66","4","","","",""
"Min 1x pro Woche","1999","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","1999","17-29","1 Einkommensschwächstes Quintil","46","0.0437512376175444","0.0314146017452836","0.0560878734898052"
"Min 1x pro Monat","1999","17-29","2","48","0.0586812640206418","0.042881277744501","0.0744812502967826"
"Min 1x pro Monat","1999","17-29","3","26","","",""
"Min 1x pro Monat","1999","17-29","4","25","","",""
"Min 1x pro Monat","1999","17-29","5 Einkommensstärkstes Quintil","16","","",""
"Min 1x pro Monat","1999","30-45","1 Einkommensschwächstes Quintil","72","0.0625901290904936","0.049402604725035","0.0757776534559521"
"Min 1x pro Monat","1999","30-45","2","112","0.0763934840613848","0.0627448796303155","0.090042088492454"
"Min 1x pro Monat","1999","30-45","3","68","0.0772697203070552","0.059350643469754","0.0951887971443565"
"Min 1x pro Monat","1999","30-45","4","46","0.0605301387800912","0.0426982649171361","0.0783620126430464"
"Min 1x pro Monat","1999","30-45","5 Einkommensstärkstes Quintil","41","0.107415834851345","0.0772594468456364","0.137572222857053"
"Min 1x pro Monat","1999","46-65","1 Einkommensschwächstes Quintil","58","0.0463387474165999","0.0334631518531213","0.0592143429800784"
"Min 1x pro Monat","1999","46-65","2","78","0.0820535252107392","0.0661291438349646","0.0979779065865139"
"Min 1x pro Monat","1999","46-65","3","79","0.0945806223977719","0.074720082884046","0.114441161911498"
"Min 1x pro Monat","1999","46-65","4","58","0.0790062525405849","0.059164593205184","0.0988479118759857"
"Min 1x pro Monat","1999","46-65","5 Einkommensstärkstes Quintil","60","0.129501104426862","0.0984450864911052","0.160557122362619"
"Min 1x pro Monat","1999","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","1999","66","2","","","",""
"Min 1x pro Monat","1999","66","3","","","",""
"Min 1x pro Monat","1999","66","4","","","",""
"Min 1x pro Monat","1999","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1999","17-29","1 Einkommensschwächstes Quintil","136","0.140743236673505","0.119768748169768","0.161717725177243"
"Seltener","1999","17-29","2","123","0.169338614475376","0.144125375493641","0.194551853457111"
"Seltener","1999","17-29","3","90","0.188526573601298","0.154446833740152","0.222606313462444"
"Seltener","1999","17-29","4","67","0.148700160475328","0.11343411958863","0.183966201362026"
"Seltener","1999","17-29","5 Einkommensstärkstes Quintil","34","0.22962179864437","0.162758954377126","0.296484642911615"
"Seltener","1999","30-45","1 Einkommensschwächstes Quintil","164","0.137005443731769","0.118284896911449","0.155725990552088"
"Seltener","1999","30-45","2","208","0.145239267880242","0.127135002749896","0.163343533010588"
"Seltener","1999","30-45","3","140","0.179273050557045","0.153531753475958","0.205014347638133"
"Seltener","1999","30-45","4","110","0.169920352687422","0.141836783273487","0.198003922101356"
"Seltener","1999","30-45","5 Einkommensstärkstes Quintil","67","0.193837189596199","0.155338095414712","0.232336283777686"
"Seltener","1999","46-65","1 Einkommensschwächstes Quintil","119","0.129108354352807","0.108570392271904","0.14964631643371"
"Seltener","1999","46-65","2","144","0.122884052640105","0.10383464237416","0.141933462906049"
"Seltener","1999","46-65","3","119","0.158903732090732","0.134092120876732","0.183715343304733"
"Seltener","1999","46-65","4","110","0.147158606778357","0.121100318404202","0.173216895152513"
"Seltener","1999","46-65","5 Einkommensstärkstes Quintil","82","0.18394067433571","0.148104249724301","0.21977709894712"
"Seltener","1999","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","1999","66","2","","","",""
"Seltener","1999","66","3","","","",""
"Seltener","1999","66","4","","","",""
"Seltener","1999","66","5 Einkommensstärkstes Quintil","","","",""
"Nie","1999","17-29","1 Einkommensschwächstes Quintil","813","0.755414899174108","0.729489592404183","0.781340205944033"
"Nie","1999","17-29","2","622","0.693607205356483","0.662616268859156","0.72459814185381"
"Nie","1999","17-29","3","354","0.681972213097032","0.641394393594404","0.72255003259966"
"Nie","1999","17-29","4","272","0.715670999707002","0.670958700696498","0.760383298717506"
"Nie","1999","17-29","5 Einkommensstärkstes Quintil","85","0.513819078921317","0.434362407779081","0.593275750063553"
"Nie","1999","30-45","1 Einkommensschwächstes Quintil","983","0.738783658767254","0.71486678553288","0.762700532001628"
"Nie","1999","30-45","2","1017","0.693092712374922","0.66939448505211","0.716790939697734"
"Nie","1999","30-45","3","566","0.64154918913814","0.609367907271908","0.673730471004372"
"Nie","1999","30-45","4","469","0.679117082555946","0.644209855676056","0.714024309435837"
"Nie","1999","30-45","5 Einkommensstärkstes Quintil","277","0.65713849958124","0.610910149231134","0.703366849931346"
"Nie","1999","46-65","1 Einkommensschwächstes Quintil","782","0.747239138235167","0.72062068400209","0.773857592468244"
"Nie","1999","46-65","2","815","0.703464162583375","0.67696300460341","0.729965320563339"
"Nie","1999","46-65","3","558","0.655597814158809","0.62334877617914","0.687846852138479"
"Nie","1999","46-65","4","477","0.657443582542219","0.622536446713397","0.69235071837104"
"Nie","1999","46-65","5 Einkommensstärkstes Quintil","255","0.579385944058588","0.533724379428145","0.625047508689032"
"Nie","1999","66","1 Einkommensschwächstes Quintil","","","",""
"Nie","1999","66","2","","","",""
"Nie","1999","66","3","","","",""
"Nie","1999","66","4","","","",""
"Nie","1999","66","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","17-29","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","17-29","2","","","",""
"Täglich","2000","17-29","3","","","",""
"Täglich","2000","17-29","4","","","",""
"Täglich","2000","17-29","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","30-45","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","30-45","2","","","",""
"Täglich","2000","30-45","3","","","",""
"Täglich","2000","30-45","4","","","",""
"Täglich","2000","30-45","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","46-65","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","46-65","2","","","",""
"Täglich","2000","46-65","3","","","",""
"Täglich","2000","46-65","4","","","",""
"Täglich","2000","46-65","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","66","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","66","2","","","",""
"Täglich","2000","66","3","","","",""
"Täglich","2000","66","4","","","",""
"Täglich","2000","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","17-29","2","","","",""
"Min 1x pro Woche","2000","17-29","3","","","",""
"Min 1x pro Woche","2000","17-29","4","","","",""
"Min 1x pro Woche","2000","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","30-45","2","","","",""
"Min 1x pro Woche","2000","30-45","3","","","",""
"Min 1x pro Woche","2000","30-45","4","","","",""
"Min 1x pro Woche","2000","30-45","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","46-65","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","46-65","2","","","",""
"Min 1x pro Woche","2000","46-65","3","","","",""
"Min 1x pro Woche","2000","46-65","4","","","",""
"Min 1x pro Woche","2000","46-65","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","66","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","66","2","","","",""
"Min 1x pro Woche","2000","66","3","","","",""
"Min 1x pro Woche","2000","66","4","","","",""
"Min 1x pro Woche","2000","66","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","17-29","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","17-29","2","","","",""
"Min 1x pro Monat","2000","17-29","3","","","",""
"Min 1x pro Monat","2000","17-29","4","","","",""
"Min 1x pro Monat","2000","17-29","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","30-45","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","30-45","2","","","",""
"Min 1x pro Monat","2000","30-45","3","","","",""
"Min 1x pro Monat","2000","30-45","4","","","",""
