year,pgisced97,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Lower Secondary Level,East,Divorced,0.07747,46,481,0.05355,0.10139
2019,Lower Secondary Level,East,Widowed,0.18057,31,481,0.14616,0.21499
2019,Upper Secondary Level,West,Married,0.51153,5151,8970,0.50119,0.52188
2019,Upper Secondary Level,West,"Married, living apart",0.02756,260,8970,0.02417,0.03094
2019,Upper Secondary Level,West,Single,0.24678,2060,8970,0.23786,0.25570
2019,Upper Secondary Level,West,Divorced,0.12076,958,8970,0.11402,0.12750
2019,Upper Secondary Level,West,Widowed,0.09329,541,8970,0.08727,0.09931
2019,Upper Secondary Level,East,Married,0.46648,1446,2678,0.44758,0.48538
2019,Upper Secondary Level,East,"Married, living apart",0.02493,77,2678,0.01903,0.03084
2019,Upper Secondary Level,East,Single,0.29202,666,2678,0.27480,0.30925
2019,Upper Secondary Level,East,Divorced,0.13062,309,2678,0.11785,0.14338
2019,Upper Secondary Level,East,Widowed,0.08557,180,2678,0.07498,0.09617
2019,Post-secondary Non-tertiary Level,West,Married,0.49484,1149,1915,0.47244,0.51724
2019,Post-secondary Non-tertiary Level,West,"Married, living apart",0.02153,45,1915,0.01503,0.02803
2019,Post-secondary Non-tertiary Level,West,Single,0.33018,458,1915,0.30911,0.35125
2019,Post-secondary Non-tertiary Level,West,Divorced,0.11082,217,1915,0.09675,0.12488
2019,Post-secondary Non-tertiary Level,West,Widowed,0.04229,46,1915,0.03327,0.05131
2019,Post-secondary Non-tertiary Level,East,Married,0.35500,168,284,0.29925,0.41075
2019,Post-secondary Non-tertiary Level,East,Single,0.48206,116,284,0.42385,0.54028
2019,First Stage of Tertiary Education,West,Married,0.59046,834,1217,0.56282,0.61810
2019,First Stage of Tertiary Education,West,"Married, living apart",0.03939,41,1217,0.02845,0.05032
2019,First Stage of Tertiary Education,West,Single,0.21179,173,1217,0.18882,0.23475
2019,First Stage of Tertiary Education,West,Divorced,0.12731,130,1217,0.10858,0.14605
2019,First Stage of Tertiary Education,West,Widowed,0.03105,39,1217,0.02130,0.04080
2019,First Stage of Tertiary Education,East,Married,0.52549,279,388,0.47574,0.57524
2019,First Stage of Tertiary Education,East,Single,0.20101,63,388,0.16109,0.24094
2019,First Stage of Tertiary Education,East,Divorced,0.12744,46,388,0.09421,0.16066
2019,Second Stage of Tertiary Education,West,Married,0.57378,3949,5878,0.56114,0.58643
2019,Second Stage of Tertiary Education,West,"Married, living apart",0.03044,199,5878,0.02605,0.03483
2019,Second Stage of Tertiary Education,West,Single,0.27801,1135,5878,0.26656,0.28947
2019,Second Stage of Tertiary Education,West,Divorced,0.07776,440,5878,0.07091,0.08461
2019,Second Stage of Tertiary Education,West,Widowed,0.03990,155,5878,0.03490,0.04490
2019,Second Stage of Tertiary Education,East,Married,0.52695,1072,1659,0.50292,0.55098
2019,Second Stage of Tertiary Education,East,"Married, living apart",0.02226,39,1659,0.01516,0.02936
2019,Second Stage of Tertiary Education,East,Single,0.26153,299,1659,0.24037,0.28268
2019,Second Stage of Tertiary Education,East,Divorced,0.11901,163,1659,0.10342,0.13459
2019,Second Stage of Tertiary Education,East,Widowed,0.06984,86,1659,0.05757,0.08211
2020,Pre-primary Level,West,Single,0.99453,598,598,0.98862,1.00045
2020,Pre-primary Level,East,Single,0.99989,148,148,0.99821,1.00157
2020,Primary Level,West,Married,0.44884,818,1333,0.42213,0.47555
2020,Primary Level,West,"Married, living apart",0.02553,63,1333,0.01706,0.03400
2020,Primary Level,West,Single,0.28128,337,1333,0.25713,0.30543
2020,Primary Level,West,Divorced,0.15114,80,1333,0.13190,0.17037
2020,Primary Level,West,Widowed,0.05935,35,1333,0.04666,0.07203
2020,Primary Level,East,Married,0.33119,114,174,0.26106,0.40132
2020,Primary Level,East,Single,0.47772,60,174,0.40329,0.55216
2020,Lower Secondary Level,West,Married,0.41069,1232,2677,0.39205,0.42933
2020,Lower Secondary Level,West,"Married, living apart",0.02542,86,2677,0.01946,0.03139
2020,Lower Secondary Level,West,Single,0.32448,958,2677,0.30674,0.34222
2020,Lower Secondary Level,West,Divorced,0.10329,231,2677,0.09176,0.11482
2020,Lower Secondary Level,West,Widowed,0.13198,170,2677,0.11916,0.14481
2020,Lower Secondary Level,East,Married,0.22608,170,436,0.18677,0.26539
2020,Lower Secondary Level,East,Single,0.51119,216,436,0.46421,0.55817
2020,Lower Secondary Level,East,Divorced,0.10777,50,436,0.07863,0.13691
2020,Upper Secondary Level,West,Married,0.51721,4787,8613,0.50666,0.52776
2020,Upper Secondary Level,West,"Married, living apart",0.02587,279,8613,0.02252,0.02923
2020,Upper Secondary Level,West,Single,0.24802,2137,8613,0.23890,0.25714
2020,Upper Secondary Level,West,Divorced,0.11929,918,8613,0.11245,0.12614
2020,Upper Secondary Level,West,Widowed,0.08791,492,8613,0.08192,0.09389
2020,Upper Secondary Level,East,Married,0.46583,1346,2528,0.44638,0.48528
2020,Upper Secondary Level,East,"Married, living apart",0.02444,80,2528,0.01842,0.03046
2020,Upper Secondary Level,East,Single,0.30167,653,2528,0.28377,0.31957
2020,Upper Secondary Level,East,Divorced,0.12242,278,2528,0.10964,0.13520
2020,Upper Secondary Level,East,Widowed,0.08468,171,2528,0.07382,0.09553
2020,Post-secondary Non-tertiary Level,West,Married,0.49443,1137,1976,0.47238,0.51648
2020,Post-secondary Non-tertiary Level,West,"Married, living apart",0.02192,67,1976,0.01546,0.02838
2020,Post-secondary Non-tertiary Level,West,Single,0.34624,523,1976,0.32525,0.36722
2020,Post-secondary Non-tertiary Level,West,Divorced,0.09800,202,1976,0.08489,0.11111
2020,Post-secondary Non-tertiary Level,West,Widowed,0.03781,47,1976,0.02940,0.04622
2020,Post-secondary Non-tertiary Level,East,Married,0.37311,158,273,0.31564,0.43059
2020,Post-secondary Non-tertiary Level,East,Single,0.44686,115,273,0.38777,0.50594
2020,First Stage of Tertiary Education,West,Married,0.59913,731,1069,0.56974,0.62852
2020,First Stage of Tertiary Education,West,"Married, living apart",0.03641,31,1069,0.02517,0.04764
2020,First Stage of Tertiary Education,West,Single,0.21268,165,1069,0.18814,0.23723
2020,First Stage of Tertiary Education,West,Divorced,0.11410,107,1069,0.09504,0.13317
2020,First Stage of Tertiary Education,West,Widowed,0.03768,35,1069,0.02626,0.04910
2020,First Stage of Tertiary Education,East,Married,0.55577,258,348,0.50349,0.60805
2020,First Stage of Tertiary Education,East,Single,0.19585,53,348,0.15409,0.23760
2020,First Stage of Tertiary Education,East,Divorced,0.12474,37,348,0.08997,0.15951
2020,Second Stage of Tertiary Education,West,Married,0.56412,3769,5890,0.55146,0.57679
2020,Second Stage of Tertiary Education,West,"Married, living apart",0.02771,193,5890,0.02351,0.03190
2020,Second Stage of Tertiary Education,West,Single,0.29009,1349,5890,0.27850,0.30168
2020,Second Stage of Tertiary Education,West,Divorced,0.07804,430,5890,0.07119,0.08490
2020,Second Stage of Tertiary Education,West,Widowed,0.03753,149,5890,0.03268,0.04239
2020,Second Stage of Tertiary Education,East,Married,0.51748,1006,1626,0.49318,0.54177
2020,Second Stage of Tertiary Education,East,"Married, living apart",0.01721,48,1626,0.01088,0.02353
2020,Second Stage of Tertiary Education,East,Single,0.27886,337,1626,0.25705,0.30066
2020,Second Stage of Tertiary Education,East,Divorced,0.11470,147,1626,0.09921,0.13019
2020,Second Stage of Tertiary Education,East,Widowed,0.07026,88,1626,0.05784,0.08269
2021,Pre-primary Level,West,Single,0.97132,332,332,0.95334,0.98930
2021,Pre-primary Level,East,Single,0.99465,93,93,0.97975,1.00956
2021,Primary Level,West,Married,0.45843,488,743,0.42257,0.49428
2021,Primary Level,West,"Married, living apart",0.03475,34,743,0.02157,0.04793
2021,Primary Level,West,Single,0.24952,176,743,0.21838,0.28065
2021,Primary Level,West,Divorced,0.15008,45,743,0.12438,0.17578
2021,Primary Level,East,Married,0.18397,60,98,0.10686,0.26108
2021,Primary Level,East,Single,0.54843,38,98,0.44940,0.64747
2021,Lower Secondary Level,West,Married,0.40898,705,1522,0.38427,0.43369
2021,Lower Secondary Level,West,"Married, living apart",0.02392,43,1522,0.01624,0.03160
2021,Lower Secondary Level,West,Single,0.30960,543,1522,0.28636,0.33283
2021,Lower Secondary Level,West,Divorced,0.12579,130,1522,0.10913,0.14246
2021,Lower Secondary Level,West,Widowed,0.12630,101,1522,0.10960,0.14299
2021,Lower Secondary Level,East,Married,0.20649,84,235,0.15463,0.25836
2021,Lower Secondary Level,East,Single,0.49099,118,235,0.42693,0.55504
2021,Lower Secondary Level,East,Divorced,0.14258,33,235,0.09778,0.18738
2021,Upper Secondary Level,West,Married,0.49815,3015,5593,0.48504,0.51125
2021,Upper Secondary Level,West,"Married, living apart",0.02178,166,5593,0.01796,0.02561
2021,Upper Secondary Level,West,Single,0.26897,1431,5593,0.25735,0.28060
2021,Upper Secondary Level,West,Divorced,0.11588,626,5593,0.10749,0.12426
2021,Upper Secondary Level,West,Widowed,0.08771,355,5593,0.08030,0.09513
2021,Upper Secondary Level,East,Married,0.44021,849,1672,0.41641,0.46401
2021,Upper Secondary Level,East,"Married, living apart",0.02298,47,1672,0.01580,0.03017
2021,Upper Secondary Level,East,Single,0.31525,458,1672,0.29297,0.33753
2021,Upper Secondary Level,East,Divorced,0.13630,207,1672,0.11985,0.15275
2021,Upper Secondary Level,East,Widowed,0.07912,111,1672,0.06617,0.09206
2021,Post-secondary Non-tertiary Level,West,Married,0.44801,767,1352,0.42150,0.47453
2021,Post-secondary Non-tertiary Level,West,"Married, living apart",0.03798,48,1352,0.02779,0.04817
2021,Post-secondary Non-tertiary Level,West,Single,0.34590,347,1352,0.32054,0.37127
2021,Post-secondary Non-tertiary Level,West,Divorced,0.11420,157,1352,0.09724,0.13116
2021,Post-secondary Non-tertiary Level,West,Widowed,0.04600,33,1352,0.03483,0.05717
2021,Post-secondary Non-tertiary Level,East,Married,0.30968,93,188,0.24341,0.37595
2021,Post-secondary Non-tertiary Level,East,Single,0.58035,95,188,0.50962,0.65109
2021,First Stage of Tertiary Education,West,Married,0.59954,486,683,0.56277,0.63632
2021,First Stage of Tertiary Education,West,Single,0.19022,113,683,0.16076,0.21968
2021,First Stage of Tertiary Education,West,Divorced,0.12724,84,683,0.10223,0.15225
2021,First Stage of Tertiary Education,East,Married,0.49495,158,223,0.42918,0.56072
2021,First Stage of Tertiary Education,East,Single,0.21235,34,223,0.15855,0.26615
2021,First Stage of Tertiary Education,East,Divorced,0.12475,31,223,0.08129,0.16822
2021,Second Stage of Tertiary Education,West,Married,0.53990,2776,4371,0.52512,0.55468
2021,Second Stage of Tertiary Education,West,"Married, living apart",0.02390,135,4371,0.01937,0.02842
2021,Second Stage of Tertiary Education,West,Single,0.31201,1010,4371,0.29828,0.32575
2021,Second Stage of Tertiary Education,West,Divorced,0.07210,327,4371,0.06443,0.07977
2021,Second Stage of Tertiary Education,West,Widowed,0.04025,123,4371,0.03442,0.04608
2021,Second Stage of Tertiary Education,East,Married,0.50587,695,1171,0.47722,0.53452
2021,Second Stage of Tertiary Education,East,"Married, living apart",0.02190,42,1171,0.01351,0.03029
2021,Second Stage of Tertiary Education,East,Single,0.27945,257,1171,0.25374,0.30516
2021,Second Stage of Tertiary Education,East,Divorced,0.11385,105,1171,0.09565,0.13205
2021,Second Stage of Tertiary Education,East,Widowed,0.07253,72,1171,0.05767,0.08739
2022,Pre-primary Level,West,Single,0.87427,356,356,0.83978,0.90876
2022,Pre-primary Level,East,Single,0.90427,87,87,0.84208,0.96645
2022,Primary Level,West,Married,0.44523,436,704,0.40849,0.48197
2022,Primary Level,West,"Married, living apart",0.03387,32,704,0.02050,0.04724
2022,Primary Level,West,Single,0.28727,190,704,0.25382,0.32072
2022,Primary Level,West,Divorced,0.14291,46,704,0.11704,0.16878
2022,Primary Level,East,Married,0.23970,54,102,0.15645,0.32296
2022,Primary Level,East,Single,0.48517,48,102,0.38770,0.58264
2022,Lower Secondary Level,West,Married,0.44900,726,1541,0.42415,0.47384
2022,Lower Secondary Level,West,"Married, living apart",0.01360,36,1541,0.00782,0.01939
2022,Lower Secondary Level,West,Single,0.26271,544,1541,0.24073,0.28469
2022,Lower Secondary Level,West,Divorced,0.12022,138,1541,0.10398,0.13646
2022,Lower Secondary Level,West,Widowed,0.14959,97,1541,0.13178,0.16741
2022,Lower Secondary Level,East,Married,0.21840,110,287,0.17051,0.26628
2022,Lower Secondary Level,East,Single,0.50922,177,287,0.45128,0.56716
2022,Upper Secondary Level,West,Married,0.50812,3701,7080,0.49648,0.51977
2022,Upper Secondary Level,West,"Married, living apart",0.02183,177,7080,0.01843,0.02524
2022,Upper Secondary Level,West,Single,0.26461,2079,7080,0.25433,0.27489
2022,Upper Secondary Level,West,Divorced,0.11377,742,7080,0.10637,0.12117
2022,Upper Secondary Level,West,Widowed,0.08742,381,7080,0.08084,0.09400
2022,Upper Secondary Level,East,Married,0.44094,1017,2121,0.41981,0.46208
2022,Upper Secondary Level,East,"Married, living apart",0.02147,54,2121,0.01530,0.02764
2022,Upper Secondary Level,East,Single,0.30850,691,2121,0.28884,0.32816
2022,Upper Secondary Level,East,Divorced,0.13306,235,2121,0.11860,0.14752
2022,Upper Secondary Level,East,Widowed,0.09102,124,2121,0.07878,0.10327
2022,Post-secondary Non-tertiary Level,West,Married,0.48647,991,1817,0.46348,0.50946
2022,Post-secondary Non-tertiary Level,West,"Married, living apart",0.02385,53,1817,0.01683,0.03087
2022,Post-secondary Non-tertiary Level,West,Single,0.34298,564,1817,0.32115,0.36481
2022,Post-secondary Non-tertiary Level,West,Divorced,0.10315,169,1817,0.08916,0.11713
2022,Post-secondary Non-tertiary Level,West,Widowed,0.04249,40,1817,0.03321,0.05176
2022,Post-secondary Non-tertiary Level,East,Married,0.31379,158,347,0.26490,0.36269
2022,Post-secondary Non-tertiary Level,East,Single,0.56899,189,347,0.51681,0.62117
2022,First Stage of Tertiary Education,West,Married,0.62213,684,1002,0.59209,0.65216
2022,First Stage of Tertiary Education,West,Single,0.20208,192,1002,0.17720,0.22695
2022,First Stage of Tertiary Education,West,Divorced,0.10019,93,1002,0.08159,0.11880
2022,First Stage of Tertiary Education,West,Widowed,0.04884,33,1002,0.03548,0.06219
2022,First Stage of Tertiary Education,East,Married,0.55107,204,295,0.49422,0.60793
2022,First Stage of Tertiary Education,East,Single,0.19060,57,295,0.14570,0.23550
2022,First Stage of Tertiary Education,East,Divorced,0.09475,34,295,0.06127,0.12822
2022,Second Stage of Tertiary Education,West,Married,0.54844,3930,6892,0.53669,0.56019
2022,Second Stage of Tertiary Education,West,"Married, living apart",0.02312,212,6892,0.01957,0.02667
2022,Second Stage of Tertiary Education,West,Single,0.30146,2169,6892,0.29062,0.31229
2022,Second Stage of Tertiary Education,West,Divorced,0.08157,436,6892,0.07511,0.08804
2022,Second Stage of Tertiary Education,West,Widowed,0.04077,145,6892,0.03610,0.04544
2022,Second Stage of Tertiary Education,East,Married,0.50225,973,1753,0.47884,0.52567
2022,Second Stage of Tertiary Education,East,"Married, living apart",0.02598,54,1753,0.01853,0.03343
2022,Second Stage of Tertiary Education,East,Single,0.30124,515,1753,0.27976,0.32273
2022,Second Stage of Tertiary Education,East,Divorced,0.10173,133,1753,0.08757,0.11588
2022,Second Stage of Tertiary Education,East,Widowed,0.06722,78,1753,0.05549,0.07894
