year,pgisced97,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1989,Upper Secondary Level,5th Quintile,Divorced,0.04334,36,884,0.02991,0.05677
1989,Upper Secondary Level,5th Quintile,Widowed,0.07663,50,884,0.05908,0.09418
1989,Post-secondary Non-tertiary Level,1st Quintile,Married,0.38629,32,32,0.21489,0.55769
1989,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.71184,32,32,0.55241,0.87128
1989,Post-secondary Non-tertiary Level,4th Quintile,Single,0.52318,34,34,0.35276,0.69359
1989,Post-secondary Non-tertiary Level,5th Quintile,Married,0.42301,38,73,0.30889,0.53712
1989,Post-secondary Non-tertiary Level,5th Quintile,Single,0.47622,35,73,0.36085,0.59158
1989,First Stage of Tertiary Education,1st Quintile,Married,0.62359,40,40,0.47154,0.77565
1989,First Stage of Tertiary Education,2nd Quintile,Married,0.74675,56,56,0.63182,0.86168
1989,First Stage of Tertiary Education,3rd Quintile,Married,0.66707,79,79,0.56248,0.77165
1989,First Stage of Tertiary Education,4th Quintile,Married,0.76008,94,94,0.67329,0.84687
1989,First Stage of Tertiary Education,5th Quintile,Married,0.72926,119,119,0.64909,0.80944
1989,Second Stage of Tertiary Education,2nd Quintile,Married,0.62548,34,34,0.46034,0.79061
1989,Second Stage of Tertiary Education,3rd Quintile,Married,0.73228,72,72,0.62929,0.83527
1989,Second Stage of Tertiary Education,4th Quintile,Married,0.68826,103,103,0.59837,0.77815
1989,Second Stage of Tertiary Education,5th Quintile,Married,0.64371,252,318,0.59099,0.69643
1989,Second Stage of Tertiary Education,5th Quintile,Single,0.20602,66,318,0.16150,0.25054
1990,Pre-primary Level,1st Quintile,Single,0.95029,40,40,0.88208,1.01850
1990,Primary Level,1st Quintile,Married,0.58216,179,211,0.51545,0.64886
1990,Primary Level,1st Quintile,Single,0.21825,32,211,0.16238,0.27412
1990,Primary Level,2nd Quintile,Married,0.78013,126,126,0.70752,0.85274
1990,Primary Level,3rd Quintile,Married,0.44789,91,91,0.34515,0.55063
1990,Primary Level,4th Quintile,Married,0.58972,67,67,0.47105,0.70839
1990,Lower Secondary Level,1st Quintile,Married,0.45743,420,716,0.42091,0.49395
1990,Lower Secondary Level,1st Quintile,Single,0.19674,170,716,0.16760,0.22588
1990,Lower Secondary Level,1st Quintile,Divorced,0.07659,36,716,0.05709,0.09608
1990,Lower Secondary Level,1st Quintile,Widowed,0.25012,90,716,0.21838,0.28187
1990,Lower Secondary Level,2nd Quintile,Married,0.52193,329,549,0.48011,0.56375
1990,Lower Secondary Level,2nd Quintile,Single,0.21605,152,549,0.18159,0.25051
1990,Lower Secondary Level,2nd Quintile,Widowed,0.20416,68,549,0.17041,0.23791
1990,Lower Secondary Level,3rd Quintile,Married,0.50407,277,469,0.45877,0.54937
1990,Lower Secondary Level,3rd Quintile,Single,0.24283,141,469,0.20398,0.28168
1990,Lower Secondary Level,3rd Quintile,Widowed,0.18121,51,469,0.14632,0.21611
1990,Lower Secondary Level,4th Quintile,Married,0.53009,253,406,0.48148,0.57870
1990,Lower Secondary Level,4th Quintile,Single,0.24723,112,406,0.20521,0.28924
1990,Lower Secondary Level,4th Quintile,Widowed,0.14663,41,406,0.11218,0.18108
1990,Lower Secondary Level,5th Quintile,Married,0.57192,132,199,0.50300,0.64084
1990,Lower Secondary Level,5th Quintile,Single,0.28788,67,199,0.22482,0.35095
1990,Upper Secondary Level,1st Quintile,Married,0.57143,464,694,0.53458,0.60827
1990,Upper Secondary Level,1st Quintile,Single,0.17423,132,694,0.14599,0.20248
1990,Upper Secondary Level,1st Quintile,Divorced,0.09259,42,694,0.07101,0.11417
1990,Upper Secondary Level,1st Quintile,Widowed,0.14067,56,694,0.11479,0.16656
1990,Upper Secondary Level,2nd Quintile,Married,0.64880,628,874,0.61713,0.68046
1990,Upper Secondary Level,2nd Quintile,Single,0.18761,165,874,0.16172,0.21351
1990,Upper Secondary Level,2nd Quintile,Divorced,0.05701,37,874,0.04163,0.07239
1990,Upper Secondary Level,2nd Quintile,Widowed,0.08340,44,874,0.06506,0.10174
1990,Upper Secondary Level,3rd Quintile,Married,0.62995,650,947,0.59918,0.66072
1990,Upper Secondary Level,3rd Quintile,Single,0.20205,195,947,0.17646,0.22764
1990,Upper Secondary Level,3rd Quintile,Divorced,0.06326,47,947,0.04775,0.07878
1990,Upper Secondary Level,3rd Quintile,Widowed,0.09056,55,947,0.07227,0.10885
1990,Upper Secondary Level,4th Quintile,Married,0.56519,631,1040,0.53505,0.59533
1990,Upper Secondary Level,4th Quintile,Single,0.27903,310,1040,0.25175,0.30630
1990,Upper Secondary Level,4th Quintile,Divorced,0.06161,48,1040,0.04699,0.07623
1990,Upper Secondary Level,4th Quintile,Widowed,0.07718,51,1040,0.06096,0.09341
1990,Upper Secondary Level,5th Quintile,Married,0.64339,597,894,0.61197,0.67481
1990,Upper Secondary Level,5th Quintile,Single,0.22171,208,894,0.19447,0.24896
1990,Upper Secondary Level,5th Quintile,Divorced,0.04953,42,894,0.03530,0.06376
1990,Upper Secondary Level,5th Quintile,Widowed,0.07000,47,894,0.05326,0.08673
1990,Post-secondary Non-tertiary Level,1st Quintile,Married,0.42688,32,32,0.25276,0.60101
1990,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.52907,38,38,0.36823,0.68991
1990,Post-secondary Non-tertiary Level,4th Quintile,Single,0.61320,35,35,0.44949,0.77690
1990,Post-secondary Non-tertiary Level,5th Quintile,Married,0.39731,37,70,0.28184,0.51277
1990,Post-secondary Non-tertiary Level,5th Quintile,Single,0.51413,33,70,0.39620,0.63206
1990,First Stage of Tertiary Education,1st Quintile,Married,0.71547,41,41,0.57564,0.85529
1990,First Stage of Tertiary Education,2nd Quintile,Married,0.71452,61,61,0.60024,0.82880
1990,First Stage of Tertiary Education,3rd Quintile,Married,0.64265,72,72,0.53118,0.75412
1990,First Stage of Tertiary Education,4th Quintile,Married,0.65548,78,78,0.54933,0.76162
1990,First Stage of Tertiary Education,5th Quintile,Married,0.68921,125,125,0.60775,0.77067
1990,Second Stage of Tertiary Education,2nd Quintile,Married,0.58563,41,41,0.43297,0.73830
1990,Second Stage of Tertiary Education,3rd Quintile,Married,0.84160,79,79,0.76057,0.92263
1990,Second Stage of Tertiary Education,4th Quintile,Married,0.66942,114,114,0.58269,0.75616
1990,Second Stage of Tertiary Education,5th Quintile,Married,0.60672,230,306,0.55190,0.66155
1990,Second Stage of Tertiary Education,5th Quintile,Single,0.22362,76,306,0.17685,0.27038
1991,Primary Level,1st Quintile,Married,0.60616,172,172,0.53292,0.67939
1991,Primary Level,2nd Quintile,Married,0.71364,140,140,0.63848,0.78879
1991,Primary Level,3rd Quintile,Married,0.55213,82,82,0.44384,0.66043
1991,Primary Level,4th Quintile,Married,0.53191,60,60,0.40458,0.65923
1991,Lower Secondary Level,1st Quintile,Married,0.43968,379,684,0.40245,0.47690
1991,Lower Secondary Level,1st Quintile,Single,0.20648,181,684,0.17613,0.23684
1991,Lower Secondary Level,1st Quintile,Divorced,0.08482,39,684,0.06393,0.10572
1991,Lower Secondary Level,1st Quintile,Widowed,0.23969,85,684,0.20767,0.27171
1991,Lower Secondary Level,2nd Quintile,Married,0.51623,342,536,0.47388,0.55858
1991,Lower Secondary Level,2nd Quintile,Single,0.17661,125,536,0.14430,0.20893
1991,Lower Secondary Level,2nd Quintile,Widowed,0.25454,69,536,0.21763,0.29145
1991,Lower Secondary Level,3rd Quintile,Married,0.54222,277,446,0.49593,0.58851
1991,Lower Secondary Level,3rd Quintile,Single,0.23999,126,446,0.20031,0.27967
1991,Lower Secondary Level,3rd Quintile,Widowed,0.15388,43,446,0.12036,0.18741
1991,Lower Secondary Level,4th Quintile,Married,0.54183,252,410,0.49354,0.59012
1991,Lower Secondary Level,4th Quintile,Single,0.25155,118,410,0.20950,0.29361
1991,Lower Secondary Level,4th Quintile,Widowed,0.14298,40,410,0.10905,0.17690
1991,Lower Secondary Level,5th Quintile,Married,0.57668,136,196,0.50733,0.64603
1991,Lower Secondary Level,5th Quintile,Single,0.25318,60,196,0.19215,0.31422
1991,Upper Secondary Level,1st Quintile,Married,0.50067,403,655,0.46234,0.53899
1991,Upper Secondary Level,1st Quintile,Single,0.18342,134,655,0.15376,0.21308
1991,Upper Secondary Level,1st Quintile,Divorced,0.11391,56,655,0.08956,0.13826
1991,Upper Secondary Level,1st Quintile,Widowed,0.17364,62,655,0.14461,0.20267
1991,Upper Secondary Level,2nd Quintile,Married,0.64054,624,877,0.60877,0.67232
1991,Upper Secondary Level,2nd Quintile,Single,0.15910,158,877,0.13488,0.18332
1991,Upper Secondary Level,2nd Quintile,Divorced,0.05873,38,877,0.04316,0.07430
1991,Upper Secondary Level,2nd Quintile,Widowed,0.11826,57,877,0.09688,0.13965
1991,Upper Secondary Level,3rd Quintile,Married,0.62344,672,982,0.59312,0.65376
1991,Upper Secondary Level,3rd Quintile,Single,0.22027,212,982,0.19434,0.24621
1991,Upper Secondary Level,3rd Quintile,Divorced,0.05871,45,982,0.04400,0.07342
1991,Upper Secondary Level,3rd Quintile,Widowed,0.08144,53,982,0.06432,0.09856
1991,Upper Secondary Level,4th Quintile,Married,0.59586,639,1013,0.56562,0.62609
1991,Upper Secondary Level,4th Quintile,Single,0.24973,275,1013,0.22306,0.27640
1991,Upper Secondary Level,4th Quintile,Divorced,0.06672,52,1013,0.05135,0.08210
1991,Upper Secondary Level,4th Quintile,Widowed,0.06831,47,1013,0.05277,0.08386
1991,Upper Secondary Level,5th Quintile,Married,0.62857,592,904,0.59706,0.66009
1991,Upper Secondary Level,5th Quintile,Single,0.24124,235,904,0.21334,0.26915
1991,Upper Secondary Level,5th Quintile,Divorced,0.04210,37,904,0.02900,0.05520
1991,Upper Secondary Level,5th Quintile,Widowed,0.06027,40,904,0.04475,0.07580
1991,Post-secondary Non-tertiary Level,1st Quintile,Married,0.46077,33,33,0.28806,0.63348
1991,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.54247,38,38,0.38194,0.70300
1991,Post-secondary Non-tertiary Level,4th Quintile,Married,0.52781,32,32,0.35207,0.70355
1991,Post-secondary Non-tertiary Level,5th Quintile,Married,0.46041,44,80,0.35050,0.57032
1991,Post-secondary Non-tertiary Level,5th Quintile,Single,0.43543,36,80,0.32610,0.54477
1991,First Stage of Tertiary Education,1st Quintile,Married,0.58225,38,38,0.42333,0.74117
1991,First Stage of Tertiary Education,2nd Quintile,Married,0.61229,57,57,0.48467,0.73990
1991,First Stage of Tertiary Education,3rd Quintile,Married,0.80903,78,78,0.72124,0.89683
1991,First Stage of Tertiary Education,4th Quintile,Married,0.66488,86,86,0.56453,0.76523
1991,First Stage of Tertiary Education,5th Quintile,Married,0.69714,123,123,0.61560,0.77867
1991,Second Stage of Tertiary Education,2nd Quintile,Married,0.61850,37,37,0.45982,0.77718
1991,Second Stage of Tertiary Education,3rd Quintile,Married,0.82763,79,79,0.74381,0.91145
1991,Second Stage of Tertiary Education,4th Quintile,Married,0.67209,121,121,0.58809,0.75608
1991,Second Stage of Tertiary Education,5th Quintile,Married,0.60604,233,299,0.55056,0.66152
1991,Second Stage of Tertiary Education,5th Quintile,Single,0.21653,66,299,0.16977,0.26330
1992,Primary Level,1st Quintile,Married,0.50898,109,109,0.41470,0.60327
1992,Primary Level,2nd Quintile,Married,0.65461,119,119,0.56881,0.74040
1992,Primary Level,3rd Quintile,Married,0.67903,119,119,0.59480,0.76327
1992,Primary Level,4th Quintile,Married,0.64948,93,93,0.55198,0.74698
1992,Lower Secondary Level,1st Quintile,Married,0.40840,352,711,0.37224,0.44455
1992,Lower Secondary Level,1st Quintile,Single,0.20230,196,711,0.17275,0.23185
1992,Lower Secondary Level,1st Quintile,Divorced,0.07514,43,711,0.05575,0.09453
1992,Lower Secondary Level,1st Quintile,Widowed,0.28445,120,711,0.25127,0.31764
1992,Lower Secondary Level,2nd Quintile,Married,0.55168,384,629,0.51279,0.59058
1992,Lower Secondary Level,2nd Quintile,Single,0.19654,177,629,0.16546,0.22762
1992,Lower Secondary Level,2nd Quintile,Widowed,0.19332,68,629,0.16244,0.22421
1992,Lower Secondary Level,3rd Quintile,Married,0.46066,289,515,0.41757,0.50376
1992,Lower Secondary Level,3rd Quintile,Single,0.26744,167,515,0.22917,0.30571
1992,Lower Secondary Level,3rd Quintile,Widowed,0.21020,59,515,0.17498,0.24543
1992,Lower Secondary Level,4th Quintile,Married,0.52534,307,519,0.48234,0.56835
1992,Lower Secondary Level,4th Quintile,Single,0.25411,162,519,0.21661,0.29160
1992,Lower Secondary Level,4th Quintile,Widowed,0.15089,50,519,0.12006,0.18171
1992,Lower Secondary Level,5th Quintile,Married,0.59288,180,257,0.53270,0.65307
1992,Lower Secondary Level,5th Quintile,Single,0.24142,77,257,0.18900,0.29385
1992,Upper Secondary Level,1st Quintile,Married,0.51633,879,1371,0.48986,0.54279
1992,Upper Secondary Level,1st Quintile,Single,0.20210,237,1371,0.18084,0.22337
1992,Upper Secondary Level,1st Quintile,Divorced,0.12074,125,1371,0.10348,0.13799
1992,Upper Secondary Level,1st Quintile,Widowed,0.14685,130,1371,0.12810,0.16559
1992,Upper Secondary Level,2nd Quintile,Married,0.63736,1021,1423,0.61237,0.66235
1992,Upper Secondary Level,2nd Quintile,Single,0.16758,246,1423,0.14817,0.18699
1992,Upper Secondary Level,2nd Quintile,Divorced,0.06164,74,1423,0.04914,0.07414
1992,Upper Secondary Level,2nd Quintile,Widowed,0.11678,82,1423,0.10009,0.13348
1992,Upper Secondary Level,3rd Quintile,Married,0.63645,896,1310,0.61039,0.66250
1992,Upper Secondary Level,3rd Quintile,Single,0.19256,276,1310,0.17120,0.21392
1992,Upper Secondary Level,3rd Quintile,Divorced,0.06721,66,1310,0.05365,0.08078
1992,Upper Secondary Level,3rd Quintile,Widowed,0.09294,72,1310,0.07721,0.10867
1992,Upper Secondary Level,4th Quintile,Married,0.61021,882,1343,0.58412,0.63630
1992,Upper Secondary Level,4th Quintile,Single,0.25169,351,1343,0.22847,0.27491
1992,Upper Secondary Level,4th Quintile,Divorced,0.05355,58,1343,0.04151,0.06560
1992,Upper Secondary Level,4th Quintile,Widowed,0.06227,52,1343,0.04934,0.07520
1992,Upper Secondary Level,5th Quintile,Married,0.63258,774,1172,0.60497,0.66019
1992,Upper Secondary Level,5th Quintile,Single,0.23124,296,1172,0.20709,0.25538
1992,Upper Secondary Level,5th Quintile,Divorced,0.05482,56,1172,0.04178,0.06786
1992,Upper Secondary Level,5th Quintile,Widowed,0.06000,46,1172,0.04640,0.07360
1992,Post-secondary Non-tertiary Level,1st Quintile,Married,0.39761,39,39,0.24200,0.55322
1992,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.61368,41,41,0.46278,0.76457
1992,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.65880,41,41,0.51187,0.80573
1992,Post-secondary Non-tertiary Level,4th Quintile,Married,0.37650,45,83,0.27163,0.48137
1992,Post-secondary Non-tertiary Level,4th Quintile,Single,0.50543,38,83,0.39722,0.61365
1992,Post-secondary Non-tertiary Level,5th Quintile,Married,0.49039,55,94,0.38879,0.59199
1992,Post-secondary Non-tertiary Level,5th Quintile,Single,0.41075,39,94,0.31076,0.51074
1992,First Stage of Tertiary Education,1st Quintile,Married,0.68791,73,73,0.58088,0.79493
1992,First Stage of Tertiary Education,2nd Quintile,Married,0.74463,126,126,0.66819,0.82108
1992,First Stage of Tertiary Education,3rd Quintile,Married,0.68675,125,125,0.60511,0.76838
1992,First Stage of Tertiary Education,4th Quintile,Married,0.68068,111,111,0.59355,0.76780
1992,First Stage of Tertiary Education,5th Quintile,Married,0.71627,159,190,0.65200,0.78054
1992,First Stage of Tertiary Education,5th Quintile,Single,0.12483,31,190,0.07771,0.17195
1992,Second Stage of Tertiary Education,1st Quintile,Married,0.62653,169,200,0.55933,0.69374
1992,Second Stage of Tertiary Education,1st Quintile,Single,0.17041,31,200,0.11817,0.22265
1992,Second Stage of Tertiary Education,2nd Quintile,Married,0.68260,250,291,0.62903,0.73617
1992,Second Stage of Tertiary Education,2nd Quintile,Single,0.22695,41,291,0.17874,0.27516
1992,Second Stage of Tertiary Education,3rd Quintile,Married,0.74244,272,272,0.69038,0.79451
1992,Second Stage of Tertiary Education,4th Quintile,Married,0.81274,233,233,0.76254,0.86294
1992,Second Stage of Tertiary Education,5th Quintile,Married,0.63446,344,465,0.59064,0.67828
1992,Second Stage of Tertiary Education,5th Quintile,Single,0.19738,83,465,0.16117,0.23360
1992,Second Stage of Tertiary Education,5th Quintile,Divorced,0.08841,38,465,0.06258,0.11424
1993,Pre-primary Level,2nd Quintile,Single,0.92973,50,50,0.85816,1.00130
1993,Primary Level,1st Quintile,Married,0.53642,135,168,0.46079,0.61206
1993,Primary Level,1st Quintile,Single,0.25343,33,168,0.18745,0.31940
1993,Primary Level,2nd Quintile,Married,0.66311,124,124,0.57958,0.74664
1993,Primary Level,3rd Quintile,Married,0.54732,85,85,0.44088,0.65377
1993,Primary Level,4th Quintile,Married,0.67507,76,76,0.56907,0.78106
1993,Lower Secondary Level,1st Quintile,Married,0.43022,372,700,0.39352,0.46692
1993,Lower Secondary Level,1st Quintile,Single,0.20115,182,700,0.17143,0.23086
1993,Lower Secondary Level,1st Quintile,Divorced,0.09000,48,700,0.06879,0.11122
1993,Lower Secondary Level,1st Quintile,Widowed,0.25446,98,700,0.22217,0.28675
1993,Lower Secondary Level,2nd Quintile,Married,0.47884,349,618,0.43942,0.51826
1993,Lower Secondary Level,2nd Quintile,Single,0.19302,174,618,0.16188,0.22416
1993,Lower Secondary Level,2nd Quintile,Widowed,0.25365,95,618,0.21931,0.28798
1993,Lower Secondary Level,3rd Quintile,Married,0.52043,303,515,0.47724,0.56362
1993,Lower Secondary Level,3rd Quintile,Single,0.24604,156,515,0.20881,0.28328
1993,Lower Secondary Level,3rd Quintile,Widowed,0.17288,56,515,0.14019,0.20558
1993,Lower Secondary Level,4th Quintile,Married,0.52543,273,458,0.47965,0.57122
1993,Lower Secondary Level,4th Quintile,Single,0.26398,140,458,0.22357,0.30439
1993,Lower Secondary Level,4th Quintile,Widowed,0.14683,45,458,0.11438,0.17928
1993,Lower Secondary Level,5th Quintile,Married,0.56955,165,241,0.50690,0.63219
1993,Lower Secondary Level,5th Quintile,Single,0.26708,76,241,0.21111,0.32306
1993,Upper Secondary Level,1st Quintile,Married,0.50765,767,1242,0.47983,0.53546
1993,Upper Secondary Level,1st Quintile,Single,0.19881,243,1242,0.17661,0.22102
1993,Upper Secondary Level,1st Quintile,Divorced,0.11002,107,1242,0.09261,0.12743
1993,Upper Secondary Level,1st Quintile,Widowed,0.16289,125,1242,0.14234,0.18343
1993,Upper Secondary Level,2nd Quintile,Married,0.66123,1049,1441,0.63679,0.68568
1993,Upper Secondary Level,2nd Quintile,Single,0.15630,236,1441,0.13754,0.17506
1993,Upper Secondary Level,2nd Quintile,Divorced,0.06471,74,1441,0.05200,0.07742
1993,Upper Secondary Level,2nd Quintile,Widowed,0.10341,82,1441,0.08768,0.11913
1993,Upper Secondary Level,3rd Quintile,Married,0.63966,936,1366,0.61419,0.66513
1993,Upper Secondary Level,3rd Quintile,Single,0.18477,293,1366,0.16418,0.20536
1993,Upper Secondary Level,3rd Quintile,Divorced,0.07334,67,1366,0.05951,0.08717
1993,Upper Secondary Level,3rd Quintile,Widowed,0.08860,70,1366,0.07352,0.10368
1993,Upper Secondary Level,4th Quintile,Married,0.59888,825,1310,0.57233,0.62543
1993,Upper Secondary Level,4th Quintile,Single,0.24547,362,1310,0.22216,0.26879
1993,Upper Secondary Level,4th Quintile,Divorced,0.06207,61,1310,0.04900,0.07514
1993,Upper Secondary Level,4th Quintile,Widowed,0.07156,62,1310,0.05759,0.08552
1993,Upper Secondary Level,5th Quintile,Married,0.63411,784,1182,0.60664,0.66158
1993,Upper Secondary Level,5th Quintile,Single,0.23498,290,1182,0.21080,0.25916
1993,Upper Secondary Level,5th Quintile,Divorced,0.05580,60,1182,0.04271,0.06889
1993,Upper Secondary Level,5th Quintile,Widowed,0.05903,48,1182,0.04559,0.07247
1993,Post-secondary Non-tertiary Level,1st Quintile,Married,0.45140,37,37,0.28884,0.61396
1993,Post-secondary Non-tertiary Level,2nd Quintile,Married,0.52656,36,36,0.36114,0.69198
1993,Post-secondary Non-tertiary Level,3rd Quintile,Married,0.54614,43,75,0.43271,0.65958
