year,migback,quintil_oecd,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,No migration background,2nd Quintile,Single,0.26972,884,3568,0.25515,0.28428
2016,No migration background,2nd Quintile,Divorced,0.10904,351,3568,0.09881,0.11927
2016,No migration background,2nd Quintile,Widowed,0.12754,315,3568,0.11659,0.13849
2016,No migration background,3rd Quintile,Married,0.50526,2095,3614,0.48896,0.52157
2016,No migration background,3rd Quintile,"Married, living apart",0.01635,62,3614,0.01222,0.02049
2016,No migration background,3rd Quintile,Single,0.28215,847,3614,0.26747,0.29682
2016,No migration background,3rd Quintile,Divorced,0.09031,317,3614,0.08096,0.09966
2016,No migration background,3rd Quintile,Widowed,0.10592,293,3614,0.09589,0.11596
2016,No migration background,4th Quintile,Married,0.54021,2377,3844,0.52445,0.55597
2016,No migration background,4th Quintile,"Married, living apart",0.02372,78,3844,0.01891,0.02853
2016,No migration background,4th Quintile,Single,0.27345,855,3844,0.25936,0.28755
2016,No migration background,4th Quintile,Divorced,0.08392,311,3844,0.07515,0.09269
2016,No migration background,4th Quintile,Widowed,0.07870,223,3844,0.07018,0.08721
2016,No migration background,5th Quintile,Married,0.60764,2921,4221,0.59291,0.62237
2016,No migration background,5th Quintile,"Married, living apart",0.01942,72,4221,0.01526,0.02358
2016,No migration background,5th Quintile,Single,0.24098,772,4221,0.22807,0.25388
2016,No migration background,5th Quintile,Divorced,0.08236,285,4221,0.07406,0.09065
2016,No migration background,5th Quintile,Widowed,0.04961,171,4221,0.04306,0.05616
2016,Direct migration background,1st Quintile,Married,0.54134,1148,1863,0.51871,0.56397
2016,Direct migration background,1st Quintile,"Married, living apart",0.05023,73,1863,0.04031,0.06015
2016,Direct migration background,1st Quintile,Single,0.21401,408,1863,0.19538,0.23263
2016,Direct migration background,1st Quintile,Divorced,0.14155,185,1863,0.12572,0.15739
2016,Direct migration background,1st Quintile,Widowed,0.05287,49,1863,0.04270,0.06303
2016,Direct migration background,2nd Quintile,Married,0.66110,906,1269,0.63504,0.68715
2016,Direct migration background,2nd Quintile,"Married, living apart",0.03158,42,1269,0.02195,0.04120
2016,Direct migration background,2nd Quintile,Single,0.16151,183,1269,0.14125,0.18176
2016,Direct migration background,2nd Quintile,Divorced,0.08866,95,1269,0.07302,0.10431
2016,Direct migration background,2nd Quintile,Widowed,0.05716,43,1269,0.04438,0.06994
2016,Direct migration background,3rd Quintile,Married,0.66698,561,759,0.63343,0.70053
2016,Direct migration background,3rd Quintile,Single,0.17418,146,759,0.14718,0.20118
2016,Direct migration background,3rd Quintile,Divorced,0.07166,52,759,0.05330,0.09002
2016,Direct migration background,4th Quintile,Married,0.61636,440,586,0.57696,0.65577
2016,Direct migration background,4th Quintile,Single,0.23692,106,586,0.20247,0.27138
2016,Direct migration background,4th Quintile,Divorced,0.08313,40,586,0.06076,0.10551
2016,Direct migration background,5th Quintile,Married,0.70604,379,449,0.66385,0.74823
2016,Direct migration background,5th Quintile,Single,0.16593,70,449,0.13148,0.20037
2016,Indirect migration background,1st Quintile,Married,0.11572,89,436,0.08566,0.14578
2016,Indirect migration background,1st Quintile,Single,0.75854,347,436,0.71832,0.79876
2016,Indirect migration background,2nd Quintile,Married,0.22426,118,364,0.18135,0.26717
2016,Indirect migration background,2nd Quintile,Single,0.72280,246,364,0.67676,0.76885
2016,Indirect migration background,3rd Quintile,Married,0.33978,130,265,0.28265,0.39692
2016,Indirect migration background,3rd Quintile,Single,0.61869,135,265,0.56010,0.67728
2016,Indirect migration background,4th Quintile,Married,0.34904,98,233,0.28770,0.41037
2016,Indirect migration background,4th Quintile,Single,0.60843,135,233,0.54563,0.67124
2016,Indirect migration background,5th Quintile,Married,0.36967,92,193,0.30139,0.43795
2016,Indirect migration background,5th Quintile,Single,0.58038,101,193,0.51057,0.65019
2017,No migration background,1st Quintile,Married,0.25353,851,2720,0.23718,0.26988
2017,No migration background,1st Quintile,"Married, living apart",0.02895,112,2720,0.02265,0.03525
2017,No migration background,1st Quintile,Single,0.43400,1094,2720,0.41538,0.45263
2017,No migration background,1st Quintile,Divorced,0.19054,506,2720,0.17578,0.20530
2017,No migration background,1st Quintile,Widowed,0.09298,157,2720,0.08206,0.10389
2017,No migration background,2nd Quintile,Married,0.45999,1797,3398,0.44323,0.47675
2017,No migration background,2nd Quintile,"Married, living apart",0.02226,89,3398,0.01730,0.02722
2017,No migration background,2nd Quintile,Single,0.24539,857,3398,0.23092,0.25986
2017,No migration background,2nd Quintile,Divorced,0.12014,361,3398,0.10920,0.13107
2017,No migration background,2nd Quintile,Widowed,0.15222,294,3398,0.14014,0.16431
2017,No migration background,3rd Quintile,Married,0.52162,2044,3510,0.50509,0.53814
2017,No migration background,3rd Quintile,"Married, living apart",0.02300,64,3510,0.01804,0.02796
2017,No migration background,3rd Quintile,Single,0.24979,822,3510,0.23546,0.26411
2017,No migration background,3rd Quintile,Divorced,0.08894,291,3510,0.07952,0.09836
2017,No migration background,3rd Quintile,Widowed,0.11665,289,3510,0.10603,0.12728
2017,No migration background,4th Quintile,Married,0.53166,2227,3682,0.51554,0.54778
2017,No migration background,4th Quintile,"Married, living apart",0.02402,69,3682,0.01907,0.02897
2017,No migration background,4th Quintile,Single,0.27148,865,3682,0.25711,0.28584
2017,No migration background,4th Quintile,Divorced,0.09113,297,3682,0.08183,0.10043
2017,No migration background,4th Quintile,Widowed,0.08171,224,3682,0.07286,0.09056
2017,No migration background,5th Quintile,Married,0.60139,2719,3951,0.58613,0.61666
2017,No migration background,5th Quintile,"Married, living apart",0.01612,78,3951,0.01219,0.02004
2017,No migration background,5th Quintile,Single,0.24828,728,3951,0.23481,0.26175
2017,No migration background,5th Quintile,Divorced,0.07542,267,3951,0.06718,0.08365
2017,No migration background,5th Quintile,Widowed,0.05879,159,3951,0.05146,0.06613
2017,Direct migration background,1st Quintile,Married,0.50133,2008,3255,0.48415,0.51851
2017,Direct migration background,1st Quintile,"Married, living apart",0.05974,177,3255,0.05160,0.06788
2017,Direct migration background,1st Quintile,Single,0.23079,787,3255,0.21632,0.24527
2017,Direct migration background,1st Quintile,Divorced,0.14762,209,3255,0.13544,0.15981
2017,Direct migration background,1st Quintile,Widowed,0.06051,74,3255,0.05232,0.06871
2017,Direct migration background,2nd Quintile,Married,0.65977,927,1298,0.63398,0.68555
2017,Direct migration background,2nd Quintile,"Married, living apart",0.03852,51,1298,0.02805,0.04899
2017,Direct migration background,2nd Quintile,Single,0.16880,187,1298,0.14841,0.18918
2017,Direct migration background,2nd Quintile,Divorced,0.07971,90,1298,0.06497,0.09445
2017,Direct migration background,2nd Quintile,Widowed,0.05321,43,1298,0.04099,0.06542
2017,Direct migration background,3rd Quintile,Married,0.70472,530,696,0.67081,0.73864
2017,Direct migration background,3rd Quintile,Single,0.14669,110,696,0.12039,0.17300
2017,Direct migration background,3rd Quintile,Divorced,0.08190,56,696,0.06152,0.10229
2017,Direct migration background,4th Quintile,Married,0.68259,357,477,0.64077,0.72440
2017,Direct migration background,4th Quintile,Single,0.17852,85,477,0.14412,0.21292
2017,Direct migration background,4th Quintile,Divorced,0.07636,35,477,0.05250,0.10022
2017,Direct migration background,5th Quintile,Married,0.72095,331,390,0.67637,0.76552
2017,Direct migration background,5th Quintile,Single,0.18989,59,390,0.15091,0.22886
2017,Indirect migration background,1st Quintile,Married,0.12394,95,445,0.09329,0.15459
2017,Indirect migration background,1st Quintile,Single,0.77405,350,445,0.73515,0.81295
2017,Indirect migration background,2nd Quintile,Married,0.21769,99,316,0.17211,0.26326
2017,Indirect migration background,2nd Quintile,Single,0.72819,217,316,0.67906,0.77732
2017,Indirect migration background,3rd Quintile,Married,0.30805,102,245,0.25012,0.36598
2017,Indirect migration background,3rd Quintile,Single,0.62557,143,245,0.56484,0.68630
2017,Indirect migration background,4th Quintile,Married,0.32488,90,210,0.26138,0.38837
2017,Indirect migration background,4th Quintile,Single,0.62955,120,210,0.56407,0.69502
2017,Indirect migration background,5th Quintile,Married,0.39138,96,189,0.32161,0.46115
2017,Indirect migration background,5th Quintile,Single,0.53504,93,189,0.46374,0.60634
2018,No migration background,1st Quintile,Married,0.25391,899,2930,0.23815,0.26967
2018,No migration background,1st Quintile,"Married, living apart",0.03195,115,2930,0.02558,0.03832
2018,No migration background,1st Quintile,Single,0.41903,1199,2930,0.40116,0.43690
2018,No migration background,1st Quintile,Divorced,0.20573,557,2930,0.19109,0.22037
2018,No migration background,1st Quintile,Widowed,0.08937,160,2930,0.07904,0.09971
2018,No migration background,2nd Quintile,Married,0.45787,1959,3760,0.44194,0.47379
2018,No migration background,2nd Quintile,"Married, living apart",0.02766,103,3760,0.02242,0.03291
2018,No migration background,2nd Quintile,Single,0.28921,1071,3760,0.27472,0.30371
2018,No migration background,2nd Quintile,Divorced,0.09516,344,3760,0.08578,0.10454
2018,No migration background,2nd Quintile,Widowed,0.13010,283,3760,0.11935,0.14085
2018,No migration background,3rd Quintile,Married,0.52327,2184,3750,0.50728,0.53926
2018,No migration background,3rd Quintile,"Married, living apart",0.02324,79,3750,0.01842,0.02807
2018,No migration background,3rd Quintile,Single,0.25280,896,3750,0.23888,0.26671
2018,No migration background,3rd Quintile,Divorced,0.09825,331,3750,0.08873,0.10778
2018,No migration background,3rd Quintile,Widowed,0.10243,260,3750,0.09273,0.11214
2018,No migration background,4th Quintile,Married,0.52912,2437,4054,0.51375,0.54449
2018,No migration background,4th Quintile,"Married, living apart",0.02044,73,4054,0.01608,0.02480
2018,No migration background,4th Quintile,Single,0.27722,977,4054,0.26344,0.29100
2018,No migration background,4th Quintile,Divorced,0.09575,337,4054,0.08669,0.10481
2018,No migration background,4th Quintile,Widowed,0.07748,230,4054,0.06924,0.08571
2018,No migration background,5th Quintile,Married,0.61171,3053,4474,0.59743,0.62600
2018,No migration background,5th Quintile,"Married, living apart",0.02272,96,4474,0.01835,0.02709
2018,No migration background,5th Quintile,Single,0.23957,835,4474,0.22706,0.25208
2018,No migration background,5th Quintile,Divorced,0.07774,312,4474,0.06989,0.08558
2018,No migration background,5th Quintile,Widowed,0.04826,178,4474,0.04198,0.05454
2018,Direct migration background,1st Quintile,Married,0.51526,2552,4049,0.49986,0.53066
2018,Direct migration background,1st Quintile,"Married, living apart",0.06247,212,4049,0.05501,0.06992
2018,Direct migration background,1st Quintile,Single,0.22421,987,4049,0.21136,0.23705
2018,Direct migration background,1st Quintile,Divorced,0.13989,207,4049,0.12920,0.15057
2018,Direct migration background,1st Quintile,Widowed,0.05818,91,4049,0.05097,0.06539
2018,Direct migration background,2nd Quintile,Married,0.65222,852,1288,0.62620,0.67824
2018,Direct migration background,2nd Quintile,"Married, living apart",0.02671,58,1288,0.01790,0.03552
2018,Direct migration background,2nd Quintile,Single,0.15283,228,1288,0.13317,0.17249
2018,Direct migration background,2nd Quintile,Divorced,0.10106,107,1288,0.08460,0.11753
2018,Direct migration background,2nd Quintile,Widowed,0.06717,43,1288,0.05350,0.08085
2018,Direct migration background,3rd Quintile,Married,0.65678,593,813,0.62412,0.68944
2018,Direct migration background,3rd Quintile,"Married, living apart",0.03520,35,813,0.02252,0.04787
2018,Direct migration background,3rd Quintile,Single,0.18072,123,813,0.15425,0.20719
2018,Direct migration background,3rd Quintile,Divorced,0.08610,62,813,0.06681,0.10540
2018,Direct migration background,4th Quintile,Married,0.69599,390,507,0.65591,0.73607
2018,Direct migration background,4th Quintile,Single,0.18556,85,507,0.15168,0.21943
2018,Direct migration background,4th Quintile,Divorced,0.05413,32,507,0.03442,0.07385
2018,Direct migration background,5th Quintile,Married,0.70189,339,397,0.65684,0.74695
2018,Direct migration background,5th Quintile,Single,0.20047,58,397,0.16104,0.23990
2018,Indirect migration background,1st Quintile,Married,0.14843,78,431,0.11482,0.18203
2018,Indirect migration background,1st Quintile,Single,0.76560,353,431,0.72556,0.80564
2018,Indirect migration background,2nd Quintile,Married,0.28789,133,375,0.24200,0.33378
2018,Indirect migration background,2nd Quintile,Single,0.62513,242,375,0.57606,0.67419
2018,Indirect migration background,3rd Quintile,Married,0.28129,110,288,0.22927,0.33331
2018,Indirect migration background,3rd Quintile,Single,0.66341,178,288,0.60874,0.71808
2018,Indirect migration background,4th Quintile,Married,0.29128,77,190,0.22650,0.35606
2018,Indirect migration background,4th Quintile,Single,0.63658,113,190,0.56800,0.70515
2018,Indirect migration background,5th Quintile,Married,0.50339,113,208,0.43528,0.57151
2018,Indirect migration background,5th Quintile,Single,0.43888,95,208,0.37127,0.50648
2019,No migration background,1st Quintile,Married,0.25014,856,2789,0.23407,0.26622
2019,No migration background,1st Quintile,"Married, living apart",0.03896,120,2789,0.03178,0.04615
2019,No migration background,1st Quintile,Single,0.42566,1137,2789,0.40731,0.44401
2019,No migration background,1st Quintile,Divorced,0.19222,526,2789,0.17759,0.20685
2019,No migration background,1st Quintile,Widowed,0.09301,150,2789,0.08223,0.10379
2019,No migration background,2nd Quintile,Married,0.45949,1808,3561,0.44312,0.47586
2019,No migration background,2nd Quintile,"Married, living apart",0.01733,82,3561,0.01304,0.02161
2019,No migration background,2nd Quintile,Single,0.28113,1014,3561,0.26637,0.29590
2019,No migration background,2nd Quintile,Divorced,0.11250,366,3561,0.10212,0.12288
2019,No migration background,2nd Quintile,Widowed,0.12955,291,3561,0.11852,0.14058
2019,No migration background,3rd Quintile,Married,0.50506,2026,3546,0.48860,0.52152
2019,No migration background,3rd Quintile,"Married, living apart",0.02458,73,3546,0.01948,0.02968
2019,No migration background,3rd Quintile,Single,0.28044,887,3546,0.26565,0.29523
2019,No migration background,3rd Quintile,Divorced,0.10775,338,3546,0.09754,0.11795
2019,No migration background,3rd Quintile,Widowed,0.08217,222,3546,0.07313,0.09121
2019,No migration background,4th Quintile,Married,0.52436,2157,3694,0.50825,0.54047
2019,No migration background,4th Quintile,"Married, living apart",0.02184,82,3694,0.01712,0.02655
2019,No migration background,4th Quintile,Single,0.27503,905,3694,0.26062,0.28943
2019,No migration background,4th Quintile,Divorced,0.09034,303,3694,0.08110,0.09959
2019,No migration background,4th Quintile,Widowed,0.08843,247,3694,0.07928,0.09759
2019,No migration background,5th Quintile,Married,0.60913,2864,4192,0.59435,0.62390
2019,No migration background,5th Quintile,"Married, living apart",0.02181,78,4192,0.01739,0.02624
2019,No migration background,5th Quintile,Single,0.22994,769,4192,0.21720,0.24268
2019,No migration background,5th Quintile,Divorced,0.08846,321,4192,0.07987,0.09706
2019,No migration background,5th Quintile,Widowed,0.05065,160,4192,0.04401,0.05729
2019,Direct migration background,1st Quintile,Married,0.49490,2527,3956,0.47932,0.51049
2019,Direct migration background,1st Quintile,"Married, living apart",0.06347,223,3956,0.05587,0.07107
2019,Direct migration background,1st Quintile,Single,0.22415,856,3956,0.21115,0.23715
2019,Direct migration background,1st Quintile,Divorced,0.14782,247,3956,0.13676,0.15888
2019,Direct migration background,1st Quintile,Widowed,0.06966,103,3956,0.06173,0.07759
2019,Direct migration background,2nd Quintile,Married,0.63534,739,1138,0.60736,0.66332
2019,Direct migration background,2nd Quintile,"Married, living apart",0.03652,44,1138,0.02562,0.04743
2019,Direct migration background,2nd Quintile,Single,0.17205,220,1138,0.15011,0.19399
2019,Direct migration background,2nd Quintile,Divorced,0.10364,99,1138,0.08593,0.12136
2019,Direct migration background,2nd Quintile,Widowed,0.05245,36,1138,0.03949,0.06540
2019,Direct migration background,3rd Quintile,Married,0.67018,469,654,0.63412,0.70624
2019,Direct migration background,3rd Quintile,"Married, living apart",0.05213,31,654,0.03508,0.06918
2019,Direct migration background,3rd Quintile,Single,0.14696,99,654,0.11980,0.17412
2019,Direct migration background,3rd Quintile,Divorced,0.08171,55,654,0.06070,0.10272
2019,Direct migration background,4th Quintile,Married,0.71109,331,402,0.66673,0.75546
2019,Direct migration background,4th Quintile,Single,0.20044,71,402,0.16126,0.23963
2019,Direct migration background,5th Quintile,Married,0.73850,349,430,0.69692,0.78009
2019,Direct migration background,5th Quintile,Single,0.15154,48,430,0.11761,0.18547
2019,Direct migration background,5th Quintile,Divorced,0.06877,33,430,0.04482,0.09271
2019,Indirect migration background,1st Quintile,Married,0.13202,87,408,0.09913,0.16490
2019,Indirect migration background,1st Quintile,Single,0.75787,321,408,0.71625,0.79949
2019,Indirect migration background,2nd Quintile,Married,0.34711,106,301,0.29324,0.40098
2019,Indirect migration background,2nd Quintile,Single,0.57572,195,301,0.51979,0.63164
2019,Indirect migration background,3rd Quintile,Married,0.25615,100,274,0.20437,0.30793
2019,Indirect migration background,3rd Quintile,Single,0.66143,174,274,0.60529,0.71756
2019,Indirect migration background,4th Quintile,Married,0.36948,79,179,0.29857,0.44039
2019,Indirect migration background,4th Quintile,Single,0.58765,100,179,0.51534,0.65997
2019,Indirect migration background,5th Quintile,Married,0.49371,111,208,0.42560,0.56182
2019,Indirect migration background,5th Quintile,Single,0.45562,97,208,0.38777,0.52346
2020,No migration background,1st Quintile,Married,0.23649,759,2707,0.22048,0.25250
2020,No migration background,1st Quintile,"Married, living apart",0.03351,106,2707,0.02673,0.04029
2020,No migration background,1st Quintile,Single,0.44265,1158,2707,0.42394,0.46137
2020,No migration background,1st Quintile,Divorced,0.19060,516,2707,0.17580,0.20540
2020,No migration background,1st Quintile,Widowed,0.09675,168,2707,0.08561,0.10789
2020,No migration background,2nd Quintile,Married,0.47913,1816,3541,0.46268,0.49559
2020,No migration background,2nd Quintile,"Married, living apart",0.01627,75,3541,0.01210,0.02044
2020,No migration background,2nd Quintile,Single,0.29013,1008,3541,0.27518,0.30508
2020,No migration background,2nd Quintile,Divorced,0.10450,360,3541,0.09443,0.11458
2020,No migration background,2nd Quintile,Widowed,0.10996,282,3541,0.09965,0.12026
2020,No migration background,3rd Quintile,Married,0.49877,1905,3456,0.48209,0.51544
2020,No migration background,3rd Quintile,"Married, living apart",0.03032,102,3456,0.02460,0.03604
2020,No migration background,3rd Quintile,Single,0.28436,901,3456,0.26932,0.29941
2020,No migration background,3rd Quintile,Divorced,0.10455,324,3456,0.09434,0.11475
2020,No migration background,3rd Quintile,Widowed,0.08200,224,3456,0.07286,0.09115
2020,No migration background,4th Quintile,Married,0.54021,2312,3877,0.52452,0.55590
2020,No migration background,4th Quintile,"Married, living apart",0.01516,66,3877,0.01131,0.01900
2020,No migration background,4th Quintile,Single,0.28899,982,3877,0.27471,0.30326
2020,No migration background,4th Quintile,Divorced,0.08637,311,3877,0.07752,0.09521
2020,No migration background,4th Quintile,Widowed,0.06928,206,3877,0.06129,0.07727
2020,No migration background,5th Quintile,Married,0.60476,3562,5243,0.59153,0.61800
2020,No migration background,5th Quintile,"Married, living apart",0.02699,123,5243,0.02261,0.03138
2020,No migration background,5th Quintile,Single,0.24226,975,5243,0.23066,0.25386
2020,No migration background,5th Quintile,Divorced,0.07607,392,5243,0.06889,0.08325
2020,No migration background,5th Quintile,Widowed,0.04991,191,5243,0.04402,0.05581
2020,Direct migration background,1st Quintile,Married,0.47708,2008,3220,0.45982,0.49433
2020,Direct migration background,1st Quintile,"Married, living apart",0.05331,159,3220,0.04555,0.06107
2020,Direct migration background,1st Quintile,Single,0.21759,718,3220,0.20333,0.23184
2020,Direct migration background,1st Quintile,Divorced,0.17622,243,3220,0.16306,0.18938
2020,Direct migration background,1st Quintile,Widowed,0.07581,92,3220,0.06667,0.08495
2020,Direct migration background,2nd Quintile,Married,0.64177,688,1024,0.61239,0.67116
2020,Direct migration background,2nd Quintile,"Married, living apart",0.03783,44,1024,0.02614,0.04952
2020,Direct migration background,2nd Quintile,Single,0.18123,200,1024,0.15762,0.20483
2020,Direct migration background,2nd Quintile,Divorced,0.09590,92,1024,0.07785,0.11394
2020,Direct migration background,3rd Quintile,Married,0.66320,402,539,0.62326,0.70313
2020,Direct migration background,3rd Quintile,Single,0.17766,94,539,0.14536,0.20996
2020,Direct migration background,3rd Quintile,Divorced,0.06279,43,539,0.04229,0.08329
2020,Direct migration background,4th Quintile,Married,0.70984,334,452,0.66795,0.75172
2020,Direct migration background,4th Quintile,Single,0.19661,86,452,0.15993,0.23330
2020,Direct migration background,4th Quintile,Divorced,0.04621,32,452,0.02684,0.06559
2020,Direct migration background,5th Quintile,Married,0.66941,378,486,0.62754,0.71128
2020,Direct migration background,5th Quintile,Single,0.22313,72,486,0.18607,0.26018
2020,Direct migration background,5th Quintile,Divorced,0.07123,36,486,0.04834,0.09412
2020,Indirect migration background,1st Quintile,Married,0.17683,75,405,0.13963,0.21403
2020,Indirect migration background,1st Quintile,Single,0.72369,330,405,0.68008,0.76730
2020,Indirect migration background,2nd Quintile,Married,0.27139,109,322,0.22274,0.32003
2020,Indirect migration background,2nd Quintile,Single,0.61865,213,322,0.56552,0.67179
2020,Indirect migration background,3rd Quintile,Married,0.29580,102,260,0.24021,0.35138
2020,Indirect migration background,3rd Quintile,Single,0.63549,158,260,0.57687,0.69410
2020,Indirect migration background,4th Quintile,Married,0.37254,97,221,0.30865,0.43643
2020,Indirect migration background,4th Quintile,Single,0.55165,124,221,0.48593,0.61737
2020,Indirect migration background,5th Quintile,Married,0.46889,164,276,0.40991,0.52787
2020,Indirect migration background,5th Quintile,Single,0.50504,112,276,0.44595,0.56414
2021,No migration background,1st Quintile,Married,0.28468,634,1992,0.26486,0.30450
2021,No migration background,1st Quintile,"Married, living apart",0.02760,75,1992,0.02040,0.03479
2021,No migration background,1st Quintile,Single,0.41898,812,1992,0.39731,0.44066
2021,No migration background,1st Quintile,Divorced,0.19007,363,1992,0.17284,0.20731
2021,No migration background,1st Quintile,Widowed,0.07867,108,1992,0.06684,0.09050
2021,No migration background,2nd Quintile,Married,0.43560,1212,2453,0.41598,0.45523
2021,No migration background,2nd Quintile,"Married, living apart",0.02846,81,2453,0.02188,0.03505
2021,No migration background,2nd Quintile,Single,0.32844,711,2453,0.30985,0.34703
2021,No migration background,2nd Quintile,Divorced,0.10630,265,2453,0.09410,0.11850
2021,No migration background,2nd Quintile,Widowed,0.10119,184,2453,0.08926,0.11313
2021,No migration background,3rd Quintile,Married,0.50343,1369,2516,0.48389,0.52297
2021,No migration background,3rd Quintile,"Married, living apart",0.02277,60,2516,0.01694,0.02860
2021,No migration background,3rd Quintile,Single,0.29229,695,2516,0.27451,0.31006
2021,No migration background,3rd Quintile,Divorced,0.09433,223,2516,0.08290,0.10575
2021,No migration background,3rd Quintile,Widowed,0.08718,169,2516,0.07616,0.09821
2021,No migration background,4th Quintile,Married,0.50967,1545,2670,0.49071,0.52864
2021,No migration background,4th Quintile,"Married, living apart",0.01834,53,2670,0.01325,0.02343
2021,No migration background,4th Quintile,Single,0.30162,669,2670,0.28421,0.31904
2021,No migration background,4th Quintile,Divorced,0.09393,242,2670,0.08286,0.10500
2021,No migration background,4th Quintile,Widowed,0.07643,161,2670,0.06635,0.08651
2021,No migration background,5th Quintile,Married,0.62934,2511,3686,0.61374,0.64493
2021,No migration background,5th Quintile,"Married, living apart",0.01667,76,3686,0.01253,0.02080
2021,No migration background,5th Quintile,Single,0.22385,663,3686,0.21039,0.23730
2021,No migration background,5th Quintile,Divorced,0.07563,290,3686,0.06709,0.08416
2021,No migration background,5th Quintile,Widowed,0.05453,146,3686,0.04719,0.06186
2021,Direct migration background,1st Quintile,Married,0.46949,1308,2257,0.44890,0.49009
2021,Direct migration background,1st Quintile,"Married, living apart",0.04092,120,2257,0.03274,0.04909
2021,Direct migration background,1st Quintile,Single,0.23570,605,2257,0.21819,0.25322
2021,Direct migration background,1st Quintile,Divorced,0.19055,165,2257,0.17435,0.20676
2021,Direct migration background,1st Quintile,Widowed,0.06333,59,2257,0.05328,0.07338
2021,Direct migration background,2nd Quintile,Married,0.65496,576,880,0.62354,0.68639
2021,Direct migration background,2nd Quintile,"Married, living apart",0.02820,44,880,0.01725,0.03914
2021,Direct migration background,2nd Quintile,Single,0.16245,177,880,0.13806,0.18683
2021,Direct migration background,2nd Quintile,Divorced,0.11833,83,880,0.09697,0.13968
2021,Direct migration background,3rd Quintile,Married,0.52361,292,453,0.47757,0.56966
2021,Direct migration background,3rd Quintile,Single,0.18030,113,453,0.14486,0.21574
2021,Direct migration background,3rd Quintile,Divorced,0.11104,48,453,0.08207,0.14000
2021,Direct migration background,4th Quintile,Married,0.63305,266,347,0.58227,0.68384
2021,Direct migration background,4th Quintile,Single,0.26520,81,347,0.21868,0.31171
2021,Direct migration background,5th Quintile,Married,0.64107,288,372,0.59226,0.68988
2021,Direct migration background,5th Quintile,Single,0.22860,84,372,0.18587,0.27133
2021,Indirect migration background,1st Quintile,Married,0.13834,39,228,0.09343,0.18326
2021,Indirect migration background,1st Quintile,Single,0.74931,189,228,0.69292,0.80569
2021,Indirect migration background,2nd Quintile,Married,0.22102,59,193,0.16232,0.27971
2021,Indirect migration background,2nd Quintile,Single,0.70366,134,193,0.63907,0.76825
2021,Indirect migration background,3rd Quintile,Married,0.38709,53,142,0.30669,0.46749
2021,Indirect migration background,3rd Quintile,Single,0.58503,89,142,0.50370,0.66636
2021,Indirect migration background,4th Quintile,Married,0.33038,62,142,0.25274,0.40802
2021,Indirect migration background,4th Quintile,Single,0.58064,80,142,0.49919,0.66209
2021,Indirect migration background,5th Quintile,Married,0.41948,96,173,0.34573,0.49323
2021,Indirect migration background,5th Quintile,Single,0.49351,77,173,0.41879,0.56823
2022,No migration background,1st Quintile,Married,0.29179,553,1782,0.27068,0.31291
2022,No migration background,1st Quintile,"Married, living apart",0.02773,63,1782,0.02010,0.03535
2022,No migration background,1st Quintile,Single,0.37267,729,1782,0.35022,0.39513
2022,No migration background,1st Quintile,Divorced,0.22385,351,1782,0.20450,0.24321
2022,No migration background,1st Quintile,Widowed,0.08395,86,1782,0.07107,0.09683
2022,No migration background,2nd Quintile,Married,0.46362,1107,2262,0.44306,0.48417
2022,No migration background,2nd Quintile,"Married, living apart",0.01770,55,2262,0.01227,0.02314
2022,No migration background,2nd Quintile,Single,0.27739,668,2262,0.25893,0.29584
2022,No migration background,2nd Quintile,Divorced,0.12076,272,2262,0.10733,0.13420
2022,No migration background,2nd Quintile,Widowed,0.12053,160,2262,0.10711,0.13395
2022,No migration background,3rd Quintile,Married,0.51615,1295,2349,0.49593,0.53636
2022,No migration background,3rd Quintile,"Married, living apart",0.03015,69,2349,0.02323,0.03707
2022,No migration background,3rd Quintile,Single,0.24475,604,2349,0.22735,0.26214
2022,No migration background,3rd Quintile,Divorced,0.10079,225,2349,0.08861,0.11296
2022,No migration background,3rd Quintile,Widowed,0.10817,156,2349,0.09561,0.12073
2022,No migration background,4th Quintile,Married,0.53716,1540,2616,0.51805,0.55627
2022,No migration background,4th Quintile,"Married, living apart",0.02270,57,2616,0.01699,0.02841
2022,No migration background,4th Quintile,Single,0.26974,672,2616,0.25273,0.28676
2022,No migration background,4th Quintile,Divorced,0.07976,198,2616,0.06938,0.09015
2022,No migration background,4th Quintile,Widowed,0.09063,149,2616,0.07963,0.10163
2022,No migration background,5th Quintile,Married,0.59868,2310,3500,0.58244,0.61492
2022,No migration background,5th Quintile,"Married, living apart",0.01872,78,3500,0.01423,0.02322
2022,No migration background,5th Quintile,Single,0.21573,646,3500,0.20210,0.22936
2022,No migration background,5th Quintile,Divorced,0.07392,272,3500,0.06525,0.08259
2022,No migration background,5th Quintile,Widowed,0.09294,194,3500,0.08332,0.10256
2022,Direct migration background,1st Quintile,Married,0.50932,1389,2313,0.48895,0.52970
2022,Direct migration background,1st Quintile,"Married, living apart",0.05825,118,2313,0.04870,0.06780
2022,Direct migration background,1st Quintile,Single,0.22565,609,2313,0.20861,0.24269
2022,Direct migration background,1st Quintile,Divorced,0.12101,135,2313,0.10772,0.13431
2022,Direct migration background,1st Quintile,Widowed,0.08577,62,2313,0.07435,0.09718
2022,Direct migration background,2nd Quintile,Married,0.66106,497,801,0.62826,0.69386
