year,quintil_oecd,regtyp,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,5th Quintile,Rural regions,Widowed,0.03819,54,1302,0.02777,0.04860
2016,1st Quintile,Urban regions,Married,0.30575,1354,3311,0.29006,0.32145
2016,1st Quintile,Urban regions,"Married, living apart",0.03120,120,3311,0.02528,0.03712
2016,1st Quintile,Urban regions,Single,0.41596,1217,3311,0.39917,0.43275
2016,1st Quintile,Urban regions,Divorced,0.16604,469,3311,0.15337,0.17872
2016,1st Quintile,Urban regions,Widowed,0.08105,151,3311,0.07175,0.09034
2016,1st Quintile,Rural regions,Married,0.33946,822,1917,0.31826,0.36066
2016,1st Quintile,Rural regions,"Married, living apart",0.03902,92,1917,0.03035,0.04769
2016,1st Quintile,Rural regions,Single,0.37313,644,1917,0.35147,0.39478
2016,1st Quintile,Rural regions,Divorced,0.18157,283,1917,0.16430,0.19883
2016,1st Quintile,Rural regions,Widowed,0.06683,76,1917,0.05565,0.07801
2016,2nd Quintile,Urban regions,Married,0.47680,1703,3158,0.45937,0.49422
2016,2nd Quintile,Urban regions,"Married, living apart",0.02940,89,3158,0.02351,0.03529
2016,2nd Quintile,Urban regions,Single,0.29374,868,3158,0.27786,0.30963
2016,2nd Quintile,Urban regions,Divorced,0.09701,293,3158,0.08669,0.10733
2016,2nd Quintile,Urban regions,Widowed,0.10305,205,3158,0.09245,0.11366
2016,2nd Quintile,Rural regions,Married,0.50354,1237,2067,0.48198,0.52510
2016,2nd Quintile,Rural regions,"Married, living apart",0.02415,58,2067,0.01753,0.03077
2016,2nd Quintile,Rural regions,Single,0.25047,445,2067,0.23179,0.26916
2016,2nd Quintile,Rural regions,Divorced,0.10447,169,2067,0.09128,0.11766
2016,2nd Quintile,Rural regions,Widowed,0.11737,158,2067,0.10349,0.13125
2016,3rd Quintile,Urban regions,Married,0.49512,1667,2915,0.47697,0.51328
2016,3rd Quintile,Urban regions,"Married, living apart",0.01889,63,2915,0.01395,0.02383
2016,3rd Quintile,Urban regions,Single,0.30880,761,2915,0.29202,0.32557
2016,3rd Quintile,Urban regions,Divorced,0.08447,242,2915,0.07437,0.09456
2016,3rd Quintile,Urban regions,Widowed,0.09272,182,2915,0.08219,0.10325
2016,3rd Quintile,Rural regions,Married,0.55968,1119,1789,0.53667,0.58269
2016,3rd Quintile,Rural regions,"Married, living apart",0.01856,33,1789,0.01230,0.02482
2016,3rd Quintile,Rural regions,Single,0.24008,367,1789,0.22028,0.25988
2016,3rd Quintile,Rural regions,Divorced,0.08438,134,1789,0.07149,0.09726
2016,3rd Quintile,Rural regions,Widowed,0.09730,136,1789,0.08357,0.11104
2016,4th Quintile,Urban regions,Married,0.52601,1857,3068,0.50834,0.54368
2016,4th Quintile,Urban regions,"Married, living apart",0.02608,78,3068,0.02044,0.03172
2016,4th Quintile,Urban regions,Single,0.30809,762,3068,0.29175,0.32443
2016,4th Quintile,Urban regions,Divorced,0.07334,228,3068,0.06411,0.08256
2016,4th Quintile,Urban regions,Widowed,0.06649,143,3068,0.05767,0.07530
2016,4th Quintile,Rural regions,Married,0.56678,1058,1616,0.54261,0.59095
2016,4th Quintile,Rural regions,Single,0.23582,334,1616,0.21511,0.25652
2016,4th Quintile,Rural regions,Divorced,0.09584,128,1616,0.08148,0.11020
2016,4th Quintile,Rural regions,Widowed,0.07815,96,1616,0.06506,0.09124
2016,5th Quintile,Urban regions,Married,0.60257,2513,3646,0.58668,0.61845
2016,5th Quintile,Urban regions,"Married, living apart",0.02403,76,3646,0.01906,0.02900
2016,5th Quintile,Urban regions,Single,0.25351,698,3646,0.23939,0.26763
2016,5th Quintile,Urban regions,Divorced,0.07701,234,3646,0.06836,0.08567
2016,5th Quintile,Urban regions,Widowed,0.04288,125,3646,0.03630,0.04945
2016,5th Quintile,Rural regions,Married,0.61796,879,1263,0.59115,0.64476
2016,5th Quintile,Rural regions,Single,0.23326,245,1263,0.20993,0.25659
2016,5th Quintile,Rural regions,Divorced,0.08709,87,1263,0.07153,0.10265
2016,5th Quintile,Rural regions,Widowed,0.05074,52,1263,0.03863,0.06285
2017,1st Quintile,Urban regions,Married,0.29802,1933,4245,0.28426,0.31178
2017,1st Quintile,Urban regions,"Married, living apart",0.04020,205,4245,0.03429,0.04610
2017,1st Quintile,Urban regions,Single,0.42040,1489,4245,0.40555,0.43525
2017,1st Quintile,Urban regions,Divorced,0.16077,463,4245,0.14972,0.17182
2017,1st Quintile,Urban regions,Widowed,0.08061,155,4245,0.07242,0.08880
2017,1st Quintile,Rural regions,Married,0.33799,1021,2226,0.31833,0.35764
2017,1st Quintile,Rural regions,"Married, living apart",0.03452,103,2226,0.02694,0.04211
2017,1st Quintile,Rural regions,Single,0.37907,742,2226,0.35891,0.39923
2017,1st Quintile,Rural regions,Divorced,0.18025,280,2226,0.16428,0.19622
2017,1st Quintile,Rural regions,Widowed,0.06817,80,2226,0.05770,0.07865
2017,2nd Quintile,Urban regions,Married,0.47310,1659,3060,0.45540,0.49079
2017,2nd Quintile,Urban regions,"Married, living apart",0.02431,88,3060,0.01886,0.02977
2017,2nd Quintile,Urban regions,Single,0.27921,832,3060,0.26332,0.29511
2017,2nd Quintile,Urban regions,Divorced,0.10353,287,3060,0.09274,0.11433
2017,2nd Quintile,Urban regions,Widowed,0.11984,194,3060,0.10833,0.13135
2017,2nd Quintile,Rural regions,Married,0.50701,1164,1970,0.48492,0.52909
2017,2nd Quintile,Rural regions,"Married, living apart",0.02521,57,1970,0.01829,0.03213
2017,2nd Quintile,Rural regions,Single,0.21957,429,1970,0.20129,0.23786
2017,2nd Quintile,Rural regions,Divorced,0.11161,174,1970,0.09770,0.12552
2017,2nd Quintile,Rural regions,Widowed,0.13660,146,1970,0.12143,0.15177
2017,3rd Quintile,Urban regions,Married,0.51555,1583,2759,0.49690,0.53421
2017,3rd Quintile,Urban regions,"Married, living apart",0.02535,67,2759,0.01948,0.03122
2017,3rd Quintile,Urban regions,Single,0.27732,712,2759,0.26061,0.29403
2017,3rd Quintile,Urban regions,Divorced,0.08258,213,2759,0.07231,0.09286
2017,3rd Quintile,Urban regions,Widowed,0.09919,184,2759,0.08803,0.11035
2017,3rd Quintile,Rural regions,Married,0.57192,1093,1766,0.54884,0.59501
2017,3rd Quintile,Rural regions,"Married, living apart",0.02281,31,1766,0.01585,0.02978
2017,3rd Quintile,Rural regions,Single,0.21018,363,1766,0.19117,0.22919
2017,3rd Quintile,Rural regions,Divorced,0.08921,144,1766,0.07591,0.10251
2017,3rd Quintile,Rural regions,Widowed,0.10588,135,1766,0.09152,0.12023
2017,4th Quintile,Urban regions,Married,0.54004,1730,2877,0.52182,0.55825
2017,4th Quintile,Urban regions,"Married, living apart",0.02420,69,2877,0.01858,0.02982
2017,4th Quintile,Urban regions,Single,0.28238,715,2877,0.26593,0.29883
2017,4th Quintile,Urban regions,Divorced,0.08575,220,2877,0.07551,0.09598
2017,4th Quintile,Urban regions,Widowed,0.06764,143,2877,0.05846,0.07681
2017,4th Quintile,Rural regions,Married,0.53205,944,1513,0.50690,0.55720
2017,4th Quintile,Rural regions,Single,0.26834,355,1513,0.24601,0.29067
2017,4th Quintile,Rural regions,Divorced,0.09067,120,1513,0.07619,0.10514
2017,4th Quintile,Rural regions,Widowed,0.08513,94,1513,0.07106,0.09919
2017,5th Quintile,Urban regions,Married,0.58786,2336,3448,0.57142,0.60429
2017,5th Quintile,Urban regions,"Married, living apart",0.02111,85,3448,0.01631,0.02591
2017,5th Quintile,Urban regions,Single,0.26523,675,3448,0.25049,0.27997
2017,5th Quintile,Urban regions,Divorced,0.07225,229,3448,0.06361,0.08089
2017,5th Quintile,Urban regions,Widowed,0.05355,123,3448,0.04604,0.06107
2017,5th Quintile,Rural regions,Married,0.65332,810,1128,0.62553,0.68110
2017,5th Quintile,Rural regions,Single,0.22273,205,1128,0.19844,0.24703
2017,5th Quintile,Rural regions,Divorced,0.06915,70,1128,0.05434,0.08396
2017,5th Quintile,Rural regions,Widowed,0.04748,43,1128,0.03506,0.05990
2018,1st Quintile,Urban regions,Married,0.30768,2309,4916,0.29478,0.32058
2018,1st Quintile,Urban regions,"Married, living apart",0.04581,237,4916,0.03996,0.05165
2018,1st Quintile,Urban regions,Single,0.40655,1727,4916,0.39282,0.42028
2018,1st Quintile,Urban regions,Divorced,0.16173,481,4916,0.15144,0.17203
2018,1st Quintile,Urban regions,Widowed,0.07823,162,4916,0.07073,0.08574
2018,1st Quintile,Rural regions,Married,0.33073,1220,2539,0.31242,0.34903
2018,1st Quintile,Rural regions,"Married, living apart",0.02899,107,2539,0.02246,0.03551
2018,1st Quintile,Rural regions,Single,0.37147,812,2539,0.35267,0.39027
2018,1st Quintile,Rural regions,Divorced,0.20306,309,2539,0.18741,0.21871
2018,1st Quintile,Rural regions,Widowed,0.06575,91,2539,0.05611,0.07539
2018,2nd Quintile,Urban regions,Married,0.47182,1739,3351,0.45492,0.48873
2018,2nd Quintile,Urban regions,"Married, living apart",0.02573,108,3351,0.02037,0.03110
2018,2nd Quintile,Urban regions,Single,0.29452,1001,3351,0.27908,0.30995
2018,2nd Quintile,Urban regions,Divorced,0.09587,299,3351,0.08590,0.10584
2018,2nd Quintile,Urban regions,Widowed,0.11206,204,3351,0.10138,0.12274
2018,2nd Quintile,Rural regions,Married,0.50151,1205,2103,0.48014,0.52289
2018,2nd Quintile,Rural regions,"Married, living apart",0.02718,58,2103,0.02023,0.03414
2018,2nd Quintile,Rural regions,Single,0.27275,540,2103,0.25371,0.29179
2018,2nd Quintile,Rural regions,Divorced,0.08783,173,2103,0.07573,0.09993
2018,2nd Quintile,Rural regions,Widowed,0.11073,127,2103,0.09731,0.12414
2018,3rd Quintile,Urban regions,Married,0.50763,1732,3030,0.48983,0.52543
2018,3rd Quintile,Urban regions,"Married, living apart",0.02438,82,3030,0.01889,0.02987
2018,3rd Quintile,Urban regions,Single,0.29286,796,3030,0.27665,0.30906
2018,3rd Quintile,Urban regions,Divorced,0.09438,261,3030,0.08397,0.10479
2018,3rd Quintile,Urban regions,Widowed,0.08076,159,3030,0.07105,0.09046
2018,3rd Quintile,Rural regions,Married,0.56123,1155,1865,0.53870,0.58376
2018,3rd Quintile,Rural regions,"Married, living apart",0.02253,38,1865,0.01580,0.02927
2018,3rd Quintile,Rural regions,Single,0.22370,401,1865,0.20478,0.24262
2018,3rd Quintile,Rural regions,Divorced,0.09038,144,1865,0.07737,0.10340
2018,3rd Quintile,Rural regions,Widowed,0.10215,127,1865,0.08840,0.11590
2018,4th Quintile,Urban regions,Married,0.52529,1850,3113,0.50774,0.54283
2018,4th Quintile,Urban regions,"Married, living apart",0.02590,73,3113,0.02032,0.03148
2018,4th Quintile,Urban regions,Single,0.29361,793,3113,0.27761,0.30961
2018,4th Quintile,Urban regions,Divorced,0.08964,246,3113,0.07960,0.09967
2018,4th Quintile,Urban regions,Widowed,0.06557,151,3113,0.05687,0.07427
2018,4th Quintile,Rural regions,Married,0.55958,1054,1665,0.53573,0.58343
2018,4th Quintile,Rural regions,Single,0.25838,382,1665,0.23735,0.27941
2018,4th Quintile,Rural regions,Divorced,0.08830,132,1665,0.07467,0.10194
2018,4th Quintile,Rural regions,Widowed,0.07591,97,1665,0.06318,0.08864
2018,5th Quintile,Urban regions,Married,0.60794,2564,3763,0.59234,0.62354
2018,5th Quintile,Urban regions,"Married, living apart",0.02056,79,3763,0.01602,0.02509
2018,5th Quintile,Urban regions,Single,0.25155,734,3763,0.23768,0.26542
2018,5th Quintile,Urban regions,Divorced,0.07484,254,3763,0.06643,0.08325
2018,5th Quintile,Urban regions,Widowed,0.04511,132,3763,0.03848,0.05174
2018,5th Quintile,Rural regions,Married,0.63700,941,1339,0.61123,0.66277
2018,5th Quintile,Rural regions,Single,0.22366,254,1339,0.20133,0.24598
2018,5th Quintile,Rural regions,Divorced,0.07474,89,1339,0.06064,0.08883
2018,5th Quintile,Rural regions,Widowed,0.04079,55,1339,0.03019,0.05139
2019,1st Quintile,Urban regions,Married,0.29555,2313,4814,0.28266,0.30845
2019,1st Quintile,Urban regions,"Married, living apart",0.04886,241,4814,0.04277,0.05496
2019,1st Quintile,Urban regions,Single,0.41911,1594,4814,0.40517,0.43305
2019,1st Quintile,Urban regions,Divorced,0.14954,483,4814,0.13947,0.15962
2019,1st Quintile,Urban regions,Widowed,0.08693,183,4814,0.07897,0.09489
2019,1st Quintile,Rural regions,Married,0.33546,1157,2385,0.31651,0.35441
2019,1st Quintile,Rural regions,"Married, living apart",0.03619,115,2385,0.02870,0.04369
2019,1st Quintile,Rural regions,Single,0.35257,720,2385,0.33339,0.37174
2019,1st Quintile,Rural regions,Divorced,0.21182,319,2385,0.19542,0.22822
2019,1st Quintile,Rural regions,Widowed,0.06396,74,2385,0.05414,0.07378
2019,2nd Quintile,Urban regions,Married,0.47548,1536,3038,0.45772,0.49324
2019,2nd Quintile,Urban regions,"Married, living apart",0.02311,91,3038,0.01777,0.02845
2019,2nd Quintile,Urban regions,Single,0.28651,921,3038,0.27043,0.30259
2019,2nd Quintile,Urban regions,Divorced,0.10479,302,3038,0.09390,0.11568
2019,2nd Quintile,Urban regions,Widowed,0.11011,188,3038,0.09897,0.12124
2019,2nd Quintile,Rural regions,Married,0.50150,1117,1987,0.47951,0.52349
2019,2nd Quintile,Rural regions,"Married, living apart",0.01629,40,1987,0.01072,0.02185
2019,2nd Quintile,Rural regions,Single,0.26865,508,1987,0.24916,0.28815
2019,2nd Quintile,Rural regions,Divorced,0.10776,179,1987,0.09412,0.12140
2019,2nd Quintile,Rural regions,Widowed,0.10581,143,1987,0.09228,0.11933
2019,3rd Quintile,Urban regions,Married,0.50204,1569,2815,0.48357,0.52051
2019,3rd Quintile,Urban regions,"Married, living apart",0.02810,74,2815,0.02199,0.03420
2019,3rd Quintile,Urban regions,Single,0.30695,772,2815,0.28991,0.32399
2019,3rd Quintile,Urban regions,Divorced,0.10023,260,2815,0.08914,0.11133
2019,3rd Quintile,Urban regions,Widowed,0.06268,140,2815,0.05373,0.07164
2019,3rd Quintile,Rural regions,Married,0.54150,1026,1703,0.51783,0.56517
2019,3rd Quintile,Rural regions,"Married, living apart",0.02751,35,1703,0.01974,0.03528
2019,3rd Quintile,Rural regions,Single,0.23382,388,1703,0.21371,0.25393
2019,3rd Quintile,Rural regions,Divorced,0.10398,147,1703,0.08948,0.11848
2019,3rd Quintile,Rural regions,Widowed,0.09319,107,1703,0.07938,0.10700
2019,4th Quintile,Urban regions,Married,0.54296,1637,2811,0.52454,0.56137
2019,4th Quintile,Urban regions,"Married, living apart",0.02301,67,2811,0.01747,0.02856
2019,4th Quintile,Urban regions,Single,0.28476,738,2811,0.26807,0.30145
2019,4th Quintile,Urban regions,Divorced,0.07668,214,2811,0.06685,0.08652
2019,4th Quintile,Urban regions,Widowed,0.07259,155,2811,0.06300,0.08218
2019,4th Quintile,Rural regions,Married,0.52266,930,1497,0.49735,0.54797
2019,4th Quintile,Rural regions,Single,0.27387,338,1497,0.25127,0.29646
2019,4th Quintile,Rural regions,Divorced,0.09049,124,1497,0.07596,0.10503
2019,4th Quintile,Rural regions,Widowed,0.09149,105,1497,0.07688,0.10610
2019,5th Quintile,Urban regions,Married,0.61278,2413,3551,0.59676,0.62881
2019,5th Quintile,Urban regions,"Married, living apart",0.01970,67,3551,0.01513,0.02427
2019,5th Quintile,Urban regions,Single,0.23886,685,3551,0.22484,0.25289
2019,5th Quintile,Urban regions,Divorced,0.08470,268,3551,0.07554,0.09386
2019,5th Quintile,Urban regions,Widowed,0.04396,118,3551,0.03721,0.05070
2019,5th Quintile,Rural regions,Married,0.62715,911,1287,0.60072,0.65358
2019,5th Quintile,Rural regions,Single,0.21622,229,1287,0.19372,0.23872
2019,5th Quintile,Rural regions,Divorced,0.08366,95,1287,0.06853,0.09879
2019,5th Quintile,Rural regions,Widowed,0.04673,52,1287,0.03520,0.05827
2020,1st Quintile,Urban regions,Married,0.27934,1851,4225,0.26581,0.29287
2020,1st Quintile,Urban regions,"Married, living apart",0.03492,176,4225,0.02938,0.04046
2020,1st Quintile,Urban regions,Single,0.42739,1523,4225,0.41247,0.44231
2020,1st Quintile,Urban regions,Divorced,0.17180,497,4225,0.16043,0.18318
2020,1st Quintile,Urban regions,Widowed,0.08654,178,4225,0.07806,0.09502
2020,1st Quintile,Rural regions,Married,0.32413,991,2143,0.30430,0.34395
2020,1st Quintile,Rural regions,"Married, living apart",0.04125,98,2143,0.03283,0.04967
2020,1st Quintile,Rural regions,Single,0.36270,683,2143,0.34234,0.38306
2020,1st Quintile,Rural regions,Divorced,0.19033,286,2143,0.17371,0.20696
2020,1st Quintile,Rural regions,Widowed,0.08160,85,2143,0.07000,0.09319
2020,2nd Quintile,Urban regions,Married,0.47069,1473,2947,0.45266,0.48871
2020,2nd Quintile,Urban regions,"Married, living apart",0.02192,82,2947,0.01663,0.02721
2020,2nd Quintile,Urban regions,Single,0.31103,936,2947,0.29431,0.32774
2020,2nd Quintile,Urban regions,Divorced,0.09974,286,2947,0.08892,0.11056
2020,2nd Quintile,Urban regions,Widowed,0.09663,170,2947,0.08596,0.10730
2020,2nd Quintile,Rural regions,Married,0.52953,1140,1990,0.50759,0.55146
2020,2nd Quintile,Rural regions,"Married, living apart",0.01551,40,1990,0.01008,0.02094
2020,2nd Quintile,Rural regions,Single,0.26201,485,1990,0.24269,0.28134
2020,2nd Quintile,Rural regions,Divorced,0.10305,184,1990,0.08969,0.11641
2020,2nd Quintile,Rural regions,Widowed,0.08990,141,1990,0.07733,0.10247
2020,3rd Quintile,Urban regions,Married,0.49301,1482,2756,0.47434,0.51168
2020,3rd Quintile,Urban regions,"Married, living apart",0.03545,92,2756,0.02854,0.04235
2020,3rd Quintile,Urban regions,Single,0.31460,792,2756,0.29726,0.33194
2020,3rd Quintile,Urban regions,Divorced,0.08643,241,2756,0.07594,0.09692
2020,3rd Quintile,Urban regions,Widowed,0.07051,149,2756,0.06095,0.08007
2020,3rd Quintile,Rural regions,Married,0.53092,927,1561,0.50616,0.55569
2020,3rd Quintile,Rural regions,"Married, living apart",0.02407,37,1561,0.01647,0.03168
2020,3rd Quintile,Rural regions,Single,0.24892,361,1561,0.22747,0.27038
2020,3rd Quintile,Rural regions,Divorced,0.11416,139,1561,0.09838,0.12995
2020,3rd Quintile,Rural regions,Widowed,0.08191,97,1561,0.06831,0.09552
2020,4th Quintile,Urban regions,Married,0.55155,1734,2996,0.53374,0.56936
2020,4th Quintile,Urban regions,"Married, living apart",0.01500,53,2996,0.01064,0.01935
2020,4th Quintile,Urban regions,Single,0.29315,822,2996,0.27684,0.30945
2020,4th Quintile,Urban regions,Divorced,0.08360,251,2996,0.07369,0.09352
2020,4th Quintile,Urban regions,Widowed,0.05670,136,2996,0.04842,0.06498
2020,4th Quintile,Rural regions,Married,0.54125,1009,1570,0.51659,0.56590
2020,4th Quintile,Rural regions,Single,0.29002,370,1570,0.26757,0.31247
2020,4th Quintile,Rural regions,Divorced,0.07593,106,1570,0.06282,0.08904
2020,4th Quintile,Rural regions,Widowed,0.07403,85,1570,0.06108,0.08699
2020,5th Quintile,Urban regions,Married,0.60446,3006,4430,0.59006,0.61886
2020,5th Quintile,Urban regions,"Married, living apart",0.01854,93,4430,0.01456,0.02251
2020,5th Quintile,Urban regions,Single,0.25697,864,4430,0.24410,0.26984
2020,5th Quintile,Urban regions,Divorced,0.07231,329,4430,0.06469,0.07994
2020,5th Quintile,Urban regions,Widowed,0.04772,138,4430,0.04144,0.05400
2020,5th Quintile,Rural regions,Married,0.60519,1098,1612,0.58132,0.62906
2020,5th Quintile,Rural regions,"Married, living apart",0.04213,45,1612,0.03232,0.05194
2020,5th Quintile,Rural regions,Single,0.23745,295,1612,0.21667,0.25823
2020,5th Quintile,Rural regions,Divorced,0.07631,113,1612,0.06334,0.08927
2020,5th Quintile,Rural regions,Widowed,0.03892,61,1612,0.02948,0.04837
2021,1st Quintile,Urban regions,Married,0.28888,1346,3161,0.27308,0.30469
2021,1st Quintile,Urban regions,"Married, living apart",0.02890,146,3161,0.02306,0.03474
2021,1st Quintile,Urban regions,Single,0.44150,1203,3161,0.42419,0.45881
2021,1st Quintile,Urban regions,Divorced,0.17288,354,3161,0.15970,0.18607
2021,1st Quintile,Urban regions,Widowed,0.06784,112,3161,0.05907,0.07661
2021,1st Quintile,Rural regions,Married,0.38932,635,1338,0.36318,0.41546
2021,1st Quintile,Rural regions,"Married, living apart",0.02879,51,1338,0.01983,0.03776
2021,1st Quintile,Rural regions,Single,0.30452,403,1338,0.27986,0.32919
2021,1st Quintile,Rural regions,Divorced,0.20324,193,1338,0.18167,0.22481
2021,1st Quintile,Rural regions,Widowed,0.07412,56,1338,0.06008,0.08816
2021,2nd Quintile,Urban regions,Married,0.46398,1105,2190,0.44309,0.48487
2021,2nd Quintile,Urban regions,"Married, living apart",0.02540,82,2190,0.01881,0.03199
2021,2nd Quintile,Urban regions,Single,0.34219,667,2190,0.32231,0.36206
2021,2nd Quintile,Urban regions,Divorced,0.09403,220,2190,0.08180,0.10625
2021,2nd Quintile,Urban regions,Widowed,0.07441,116,2190,0.06342,0.08540
2021,2nd Quintile,Rural regions,Married,0.44747,742,1376,0.42119,0.47375
2021,2nd Quintile,Rural regions,"Married, living apart",0.02895,46,1376,0.02008,0.03781
2021,2nd Quintile,Rural regions,Single,0.29527,355,1376,0.27116,0.31939
2021,2nd Quintile,Rural regions,Divorced,0.12518,141,1376,0.10769,0.14268
2021,2nd Quintile,Rural regions,Widowed,0.10313,92,1376,0.08705,0.11920
2021,3rd Quintile,Urban regions,Married,0.49182,1047,2019,0.47000,0.51363
2021,3rd Quintile,Urban regions,"Married, living apart",0.03265,64,2019,0.02490,0.04041
2021,3rd Quintile,Urban regions,Single,0.30490,620,2019,0.28481,0.32498
2021,3rd Quintile,Urban regions,Divorced,0.08941,178,2019,0.07696,0.10186
2021,3rd Quintile,Urban regions,Widowed,0.08123,110,2019,0.06931,0.09314
2021,3rd Quintile,Rural regions,Married,0.51768,667,1128,0.48850,0.54685
2021,3rd Quintile,Rural regions,Single,0.26610,277,1128,0.24030,0.29190
2021,3rd Quintile,Rural regions,Divorced,0.09997,102,1128,0.08245,0.11748
2021,3rd Quintile,Rural regions,Widowed,0.09529,82,1128,0.07814,0.11243
2021,4th Quintile,Urban regions,Married,0.50453,1187,2128,0.48328,0.52578
2021,4th Quintile,Urban regions,"Married, living apart",0.01906,54,2128,0.01325,0.02487
2021,4th Quintile,Urban regions,Single,0.31587,595,2128,0.29611,0.33562
2021,4th Quintile,Urban regions,Divorced,0.09438,191,2128,0.08195,0.10680
2021,4th Quintile,Urban regions,Widowed,0.06617,101,2128,0.05561,0.07674
2021,4th Quintile,Rural regions,Married,0.53935,686,1073,0.50951,0.56919
2021,4th Quintile,Rural regions,Single,0.29558,235,1073,0.26826,0.32289
2021,4th Quintile,Rural regions,Divorced,0.07103,81,1073,0.05566,0.08641
2021,4th Quintile,Rural regions,Widowed,0.07993,71,1073,0.06370,0.09617
2021,5th Quintile,Urban regions,Married,0.62096,2141,3181,0.60410,0.63782
2021,5th Quintile,Urban regions,"Married, living apart",0.01626,67,3181,0.01186,0.02065
2021,5th Quintile,Urban regions,Single,0.24096,627,3181,0.22609,0.25582
2021,5th Quintile,Urban regions,Divorced,0.07104,245,3181,0.06211,0.07997
2021,5th Quintile,Urban regions,Widowed,0.05078,101,3181,0.04315,0.05841
2021,5th Quintile,Rural regions,Married,0.62106,754,1094,0.59230,0.64982
2021,5th Quintile,Rural regions,Single,0.22384,197,1094,0.19913,0.24855
2021,5th Quintile,Rural regions,Divorced,0.08239,89,1094,0.06609,0.09869
2021,5th Quintile,Rural regions,Widowed,0.04757,54,1094,0.03495,0.06019
2022,1st Quintile,Urban regions,Married,0.31226,1362,3012,0.29571,0.32881
2022,1st Quintile,Urban regions,"Married, living apart",0.03302,134,3012,0.02664,0.03940
2022,1st Quintile,Urban regions,Single,0.39662,1098,3012,0.37914,0.41409
2022,1st Quintile,Urban regions,Divorced,0.18108,322,3012,0.16733,0.19484
2022,1st Quintile,Urban regions,Widowed,0.07702,96,3012,0.06750,0.08655
2022,1st Quintile,Rural regions,Married,0.41142,612,1298,0.38464,0.43820
2022,1st Quintile,Rural regions,"Married, living apart",0.04046,52,1298,0.02974,0.05119
2022,1st Quintile,Rural regions,Single,0.28421,403,1298,0.25967,0.30876
2022,1st Quintile,Rural regions,Divorced,0.18170,177,1298,0.16071,0.20269
2022,1st Quintile,Rural regions,Widowed,0.08220,54,1298,0.06725,0.09715
2022,2nd Quintile,Urban regions,Married,0.45488,981,2028,0.43320,0.47656
2022,2nd Quintile,Urban regions,"Married, living apart",0.01869,65,2028,0.01279,0.02458
2022,2nd Quintile,Urban regions,Single,0.32688,657,2028,0.30646,0.34730
2022,2nd Quintile,Urban regions,Divorced,0.11409,224,2028,0.10025,0.12793
2022,2nd Quintile,Urban regions,Widowed,0.08547,101,2028,0.07330,0.09764
2022,2nd Quintile,Rural regions,Married,0.52364,678,1247,0.49591,0.55137
2022,2nd Quintile,Rural regions,"Married, living apart",0.02049,35,1247,0.01262,0.02836
2022,2nd Quintile,Rural regions,Single,0.21985,321,1247,0.19686,0.24285
2022,2nd Quintile,Rural regions,Divorced,0.11523,132,1247,0.09750,0.13296
2022,2nd Quintile,Rural regions,Widowed,0.12079,81,1247,0.10269,0.13888
2022,3rd Quintile,Urban regions,Married,0.54309,1045,1923,0.52082,0.56536
2022,3rd Quintile,Urban regions,"Married, living apart",0.02932,56,1923,0.02178,0.03686
2022,3rd Quintile,Urban regions,Single,0.24357,549,1923,0.22438,0.26276
2022,3rd Quintile,Urban regions,Divorced,0.09151,176,1923,0.07862,0.10440
2022,3rd Quintile,Urban regions,Widowed,0.09251,97,1923,0.07956,0.10546
2022,3rd Quintile,Rural regions,Married,0.51236,628,1077,0.48250,0.54223
2022,3rd Quintile,Rural regions,"Married, living apart",0.02671,31,1077,0.01708,0.03635
2022,3rd Quintile,Rural regions,Single,0.26105,249,1077,0.23481,0.28730
2022,3rd Quintile,Rural regions,Divorced,0.09289,92,1077,0.07555,0.11024
2022,3rd Quintile,Rural regions,Widowed,0.10698,77,1077,0.08851,0.12545
2022,4th Quintile,Urban regions,Married,0.55071,1201,2087,0.52937,0.57206
2022,4th Quintile,Urban regions,"Married, living apart",0.02207,53,2087,0.01577,0.02837
2022,4th Quintile,Urban regions,Single,0.26949,577,2087,0.25045,0.28853
2022,4th Quintile,Urban regions,Divorced,0.07605,164,2087,0.06467,0.08742
2022,4th Quintile,Urban regions,Widowed,0.08168,92,2087,0.06993,0.09344
2022,4th Quintile,Rural regions,Married,0.54065,658,1039,0.51033,0.57097
2022,4th Quintile,Rural regions,Single,0.27174,240,1039,0.24467,0.29880
2022,4th Quintile,Rural regions,Divorced,0.08468,72,1039,0.06775,0.10162
2022,4th Quintile,Rural regions,Widowed,0.08447,69,1039,0.06756,0.10139
2022,5th Quintile,Urban regions,Married,0.59640,1942,2983,0.57880,0.61401
2022,5th Quintile,Urban regions,"Married, living apart",0.01704,68,2983,0.01240,0.02169
2022,5th Quintile,Urban regions,Single,0.22745,601,2983,0.21240,0.24249
2022,5th Quintile,Urban regions,Divorced,0.07698,238,2983,0.06742,0.08655
2022,5th Quintile,Urban regions,Widowed,0.08212,134,2983,0.07227,0.09197
2022,5th Quintile,Rural regions,Married,0.60051,714,1042,0.57076,0.63027
2022,5th Quintile,Rural regions,Single,0.21349,186,1042,0.18859,0.23838
2022,5th Quintile,Rural regions,Divorced,0.06498,70,1042,0.05001,0.07996
2022,5th Quintile,Rural regions,Widowed,0.09527,72,1042,0.07744,0.11311
