year,bula_h,pgisced97,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,Bavaria,Lower Secondary Level,Married,0.51138,260,429,0.46402,0.55874
1988,Bavaria,Lower Secondary Level,Single,0.25885,122,429,0.21735,0.30035
1988,Bavaria,Lower Secondary Level,Widowed,0.17858,47,429,0.14229,0.21486
1988,Bavaria,Upper Secondary Level,Married,0.60322,541,815,0.56961,0.63683
1988,Bavaria,Upper Secondary Level,Single,0.24004,199,815,0.21070,0.26938
1988,Bavaria,Upper Secondary Level,Divorced,0.05520,32,815,0.03951,0.07089
1988,Bavaria,Upper Secondary Level,Widowed,0.07874,43,815,0.06024,0.09725
1988,Bavaria,Post-secondary Non-tertiary Level,Married,0.70818,31,31,0.54551,0.87086
1988,Bavaria,First Stage of Tertiary Education,Married,0.67575,66,66,0.56195,0.78955
1988,Bavaria,Second Stage of Tertiary Education,Married,0.60311,88,88,0.50030,0.70592
1988,Berlin,Lower Secondary Level,Married,0.40579,40,40,0.25167,0.55990
1988,Berlin,Upper Secondary Level,Married,0.42079,82,82,0.31327,0.52830
1989,Schleswig-Holstein,Lower Secondary Level,Married,0.52030,34,34,0.34984,0.69075
1989,Schleswig-Holstein,Upper Secondary Level,Married,0.64107,116,116,0.55340,0.72874
1989,Hamburg,Upper Secondary Level,Married,0.44395,52,52,0.30758,0.58031
1989,Lower Saxony,Primary Level,Married,0.65699,36,36,0.49971,0.81426
1989,Lower Saxony,Lower Secondary Level,Married,0.52076,136,247,0.45833,0.58319
1989,Lower Saxony,Lower Secondary Level,Single,0.21574,75,247,0.16434,0.26714
1989,Lower Saxony,Lower Secondary Level,Widowed,0.19911,36,247,0.14921,0.24902
1989,Lower Saxony,Upper Secondary Level,Married,0.63750,331,442,0.59264,0.68237
1989,Lower Saxony,Upper Secondary Level,Single,0.21646,111,442,0.17802,0.25489
1989,Lower Saxony,First Stage of Tertiary Education,Married,0.60844,42,42,0.45903,0.75785
1989,Lower Saxony,Second Stage of Tertiary Education,Married,0.51361,43,43,0.36244,0.66477
1989,Bremen,Upper Secondary Level,Married,0.64902,37,37,0.49311,0.80493
1989,North Rhine-Westphalia,Pre-primary Level,Single,0.98564,74,74,0.95834,1.01293
1989,North Rhine-Westphalia,Primary Level,Married,0.70725,152,152,0.63467,0.77983
1989,North Rhine-Westphalia,Lower Secondary Level,Married,0.50662,354,597,0.46649,0.54676
1989,North Rhine-Westphalia,Lower Secondary Level,Single,0.25407,185,597,0.21912,0.28902
1989,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.17852,58,597,0.14777,0.20926
1989,North Rhine-Westphalia,Upper Secondary Level,Married,0.61642,822,1221,0.58914,0.64371
1989,North Rhine-Westphalia,Upper Secondary Level,Single,0.19078,260,1221,0.16873,0.21283
1989,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.06591,59,1221,0.05198,0.07983
1989,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.10513,80,1221,0.08792,0.12235
1989,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.42638,45,45,0.28025,0.57251
1989,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.75581,107,107,0.67403,0.83760
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.62293,138,177,0.55133,0.69454
1989,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.22060,39,177,0.15934,0.28186
1989,Hesse,Primary Level,Married,0.49431,57,57,0.36336,0.62526
1989,Hesse,Lower Secondary Level,Married,0.59340,172,237,0.53073,0.65607
1989,Hesse,Lower Secondary Level,Single,0.17975,65,237,0.13076,0.22874
1989,Hesse,Upper Secondary Level,Married,0.60483,303,410,0.55745,0.65221
1989,Hesse,Upper Secondary Level,Single,0.22412,107,410,0.18370,0.26453
1989,Hesse,First Stage of Tertiary Education,Married,0.88112,36,36,0.77389,0.98834
1989,Hesse,Second Stage of Tertiary Education,Married,0.67368,57,57,0.55088,0.79648
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.54127,131,212,0.47404,0.60851
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.17443,48,212,0.12323,0.22564
1989,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Widowed,0.23110,33,212,0.17422,0.28797
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.60946,215,297,0.55388,0.66504
1989,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.22501,82,297,0.17744,0.27258
1989,Baden-Wuerttemberg,Primary Level,Married,0.59167,155,155,0.51403,0.66930
1989,Baden-Wuerttemberg,Lower Secondary Level,Married,0.47437,305,510,0.43099,0.51775
1989,Baden-Wuerttemberg,Lower Secondary Level,Single,0.25232,153,510,0.21458,0.29005
1989,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.19999,52,510,0.16524,0.23474
1989,Baden-Wuerttemberg,Upper Secondary Level,Married,0.65581,524,713,0.62091,0.69070
1989,Baden-Wuerttemberg,Upper Secondary Level,Single,0.22005,189,713,0.18962,0.25048
1989,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.73803,71,71,0.63502,0.84103
1989,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.77279,83,83,0.68209,0.86348
1989,Bavaria,Primary Level,Married,0.67985,49,49,0.54787,0.81183
1989,Bavaria,Lower Secondary Level,Married,0.52476,248,399,0.47569,0.57382
1989,Bavaria,Lower Secondary Level,Single,0.22908,106,399,0.18779,0.27037
1989,Bavaria,Lower Secondary Level,Widowed,0.18324,45,399,0.14523,0.22125
1989,Bavaria,Upper Secondary Level,Married,0.59596,522,793,0.56178,0.63013
1989,Bavaria,Upper Secondary Level,Single,0.23720,197,793,0.20758,0.26683
1989,Bavaria,Upper Secondary Level,Divorced,0.05617,31,793,0.04013,0.07220
1989,Bavaria,Upper Secondary Level,Widowed,0.08231,43,793,0.06317,0.10145
1989,Bavaria,First Stage of Tertiary Education,Married,0.67050,63,63,0.55350,0.78750
1989,Bavaria,Second Stage of Tertiary Education,Married,0.62108,91,91,0.52086,0.72131
1989,Berlin,Lower Secondary Level,Married,0.38819,39,39,0.23323,0.54314
1989,Berlin,Upper Secondary Level,Married,0.41782,83,83,0.31107,0.52457
1990,Schleswig-Holstein,Lower Secondary Level,Married,0.48600,33,33,0.31283,0.65918
1990,Schleswig-Holstein,Upper Secondary Level,Married,0.63674,106,106,0.54474,0.72873
1990,Hamburg,Upper Secondary Level,Married,0.36389,42,42,0.21662,0.51116
1990,Lower Saxony,Primary Level,Married,0.57467,33,33,0.40338,0.74597
1990,Lower Saxony,Lower Secondary Level,Married,0.52984,132,229,0.46505,0.59463
1990,Lower Saxony,Lower Secondary Level,Single,0.20759,66,229,0.15494,0.26023
1990,Lower Saxony,Lower Secondary Level,Widowed,0.18657,31,229,0.13600,0.23714
1990,Lower Saxony,Upper Secondary Level,Married,0.62876,325,441,0.58361,0.67390
1990,Lower Saxony,Upper Secondary Level,Single,0.22159,116,441,0.18278,0.26040
1990,Lower Saxony,First Stage of Tertiary Education,Married,0.64554,44,44,0.50256,0.78852
1990,Lower Saxony,Second Stage of Tertiary Education,Married,0.55097,46,46,0.40565,0.69630
1990,Bremen,Upper Secondary Level,Married,0.71340,40,40,0.57148,0.85531
1990,North Rhine-Westphalia,Pre-primary Level,Single,0.97942,58,58,0.94255,1.01628
1990,North Rhine-Westphalia,Primary Level,Married,0.65317,144,144,0.57516,0.73119
1990,North Rhine-Westphalia,Lower Secondary Level,Married,0.48214,340,580,0.44143,0.52284
1990,North Rhine-Westphalia,Lower Secondary Level,Single,0.26687,179,580,0.23084,0.30290
1990,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.18467,61,580,0.15306,0.21627
1990,North Rhine-Westphalia,Upper Secondary Level,Married,0.62530,815,1190,0.59779,0.65282
1990,North Rhine-Westphalia,Upper Secondary Level,Single,0.19581,247,1190,0.17326,0.21837
1990,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.06640,57,1190,0.05225,0.08055
1990,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.09254,71,1190,0.07607,0.10902
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.43513,50,81,0.32649,0.54377
1990,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.49487,31,81,0.38531,0.60443
1990,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.72845,103,103,0.64214,0.81477
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.63683,139,175,0.56537,0.70829
1990,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.21506,36,175,0.15401,0.27611
1990,Hesse,Primary Level,Married,0.54406,55,55,0.41122,0.67690
1990,Hesse,Lower Secondary Level,Married,0.56209,168,234,0.49838,0.62579
1990,Hesse,Lower Secondary Level,Single,0.22287,66,234,0.16944,0.27631
1990,Hesse,Upper Secondary Level,Married,0.61816,297,395,0.57018,0.66613
1990,Hesse,Upper Secondary Level,Single,0.20903,98,395,0.16888,0.24918
1990,Hesse,First Stage of Tertiary Education,Married,0.87374,36,36,0.76370,0.98378
1990,Hesse,Second Stage of Tertiary Education,Married,0.65509,55,55,0.52831,0.78187
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.51625,121,202,0.44716,0.58534
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.17719,48,202,0.12440,0.22997
1990,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Widowed,0.22315,33,202,0.16559,0.28071
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.62892,215,276,0.57182,0.68602
1990,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.19769,61,276,0.15062,0.24476
1990,Baden-Wuerttemberg,Primary Level,Married,0.56260,147,147,0.48213,0.64307
1990,Baden-Wuerttemberg,Lower Secondary Level,Married,0.51385,306,484,0.46927,0.55842
1990,Baden-Wuerttemberg,Lower Secondary Level,Single,0.22404,130,484,0.18686,0.26123
1990,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.18469,48,484,0.15008,0.21929
1990,Baden-Wuerttemberg,Upper Secondary Level,Married,0.64461,528,730,0.60987,0.67936
1990,Baden-Wuerttemberg,Upper Secondary Level,Single,0.24214,202,730,0.21104,0.27324
1990,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.63409,69,69,0.51960,0.74858
1990,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.77109,80,80,0.67845,0.86374
1990,Bavaria,Primary Level,Married,0.65679,49,49,0.52247,0.79111
1990,Bavaria,Lower Secondary Level,Married,0.51919,242,387,0.46934,0.56903
1990,Bavaria,Lower Secondary Level,Single,0.22766,98,387,0.18583,0.26949
1990,Bavaria,Lower Secondary Level,Widowed,0.19014,47,387,0.15099,0.22928
1990,Bavaria,Upper Secondary Level,Married,0.59712,521,766,0.56237,0.63188
1990,Bavaria,Upper Secondary Level,Single,0.25048,204,766,0.21978,0.28119
1990,Bavaria,Upper Secondary Level,Widowed,0.07623,41,766,0.05743,0.09504
1990,Bavaria,Post-secondary Non-tertiary Level,Married,0.55365,32,32,0.37865,0.72864
1990,Bavaria,First Stage of Tertiary Education,Married,0.64019,65,65,0.52260,0.75777
1990,Bavaria,Second Stage of Tertiary Education,Married,0.61321,92,92,0.51315,0.71327
1990,Berlin,Lower Secondary Level,Married,0.32115,38,72,0.21254,0.42975
1990,Berlin,Lower Secondary Level,Single,0.24099,34,72,0.14150,0.34047
1990,Berlin,Upper Secondary Level,Married,0.44326,155,225,0.37821,0.50832
1990,Berlin,Upper Secondary Level,Single,0.28609,70,225,0.22691,0.34528
1990,Berlin,Second Stage of Tertiary Education,Married,0.53786,99,99,0.43915,0.63657
1990,Brandenburg,Lower Secondary Level,Married,0.37595,32,65,0.25728,0.49462
1990,Brandenburg,Lower Secondary Level,Single,0.35353,33,65,0.23640,0.47066
1990,Brandenburg,Upper Secondary Level,Married,0.59786,264,373,0.54803,0.64769
1990,Brandenburg,Upper Secondary Level,Single,0.21323,77,373,0.17161,0.25485
1990,Brandenburg,Upper Secondary Level,Divorced,0.10377,32,373,0.07278,0.13477
1990,Brandenburg,First Stage of Tertiary Education,Married,0.75721,44,44,0.62905,0.88537
1990,Brandenburg,Second Stage of Tertiary Education,Married,0.76973,146,146,0.70120,0.83826
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.60776,192,251,0.54724,0.66829
1990,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.23045,59,251,0.17824,0.28265
1990,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.85864,97,97,0.78895,0.92834
1990,Saxony,Lower Secondary Level,Married,0.37909,66,157,0.30295,0.45522
1990,Saxony,Lower Secondary Level,Single,0.23313,51,157,0.16678,0.29948
1990,Saxony,Lower Secondary Level,Widowed,0.35478,40,157,0.27970,0.42986
1990,Saxony,Upper Secondary Level,Married,0.66933,555,766,0.63599,0.70267
1990,Saxony,Upper Secondary Level,Single,0.17131,119,766,0.14461,0.19801
1990,Saxony,Upper Secondary Level,Divorced,0.06780,48,766,0.04998,0.08561
1990,Saxony,Upper Secondary Level,Widowed,0.08262,44,766,0.06311,0.10213
1990,Saxony,First Stage of Tertiary Education,Married,0.81769,62,62,0.72079,0.91458
1990,Saxony,Second Stage of Tertiary Education,Married,0.82498,246,246,0.77740,0.87256
1990,Saxony-Anhalt,Lower Secondary Level,Married,0.35704,40,80,0.25139,0.46270
1990,Saxony-Anhalt,Lower Secondary Level,Single,0.28633,40,80,0.18664,0.38601
1990,Saxony-Anhalt,Upper Secondary Level,Married,0.63531,320,387,0.58729,0.68333
1990,Saxony-Anhalt,Upper Secondary Level,Single,0.16060,67,387,0.12398,0.19723
1990,Saxony-Anhalt,First Stage of Tertiary Education,Married,0.89261,46,46,0.80215,0.98307
1990,Saxony-Anhalt,Second Stage of Tertiary Education,Married,0.78455,151,151,0.71876,0.85035
1990,Thuringa,Upper Secondary Level,Married,0.65729,345,463,0.61401,0.70057
1990,Thuringa,Upper Secondary Level,Single,0.18859,83,463,0.15292,0.22427
1990,Thuringa,Upper Secondary Level,Divorced,0.08645,35,463,0.06083,0.11208
1990,Thuringa,First Stage of Tertiary Education,Married,0.87777,33,33,0.76428,0.99126
1990,Thuringa,Second Stage of Tertiary Education,Married,0.82102,114,114,0.75034,0.89170
1991,Schleswig-Holstein,Lower Secondary Level,Married,0.53353,34,34,0.36331,0.70374
1991,Schleswig-Holstein,Upper Secondary Level,Married,0.61456,107,143,0.53451,0.69461
1991,Schleswig-Holstein,Upper Secondary Level,Single,0.21928,36,143,0.15122,0.28733
1991,Hamburg,Upper Secondary Level,Married,0.36140,42,42,0.21435,0.50845
1991,Lower Saxony,Primary Level,Married,0.54692,34,34,0.37708,0.71677
1991,Lower Saxony,Lower Secondary Level,Married,0.51559,129,192,0.44472,0.58647
1991,Lower Saxony,Lower Secondary Level,Single,0.21444,63,192,0.15623,0.27264
1991,Lower Saxony,Upper Secondary Level,Married,0.62804,319,440,0.58283,0.67325
1991,Lower Saxony,Upper Secondary Level,Single,0.22785,121,440,0.18861,0.26708
1991,Lower Saxony,First Stage of Tertiary Education,Married,0.65300,44,44,0.51072,0.79528
1991,Lower Saxony,Second Stage of Tertiary Education,Married,0.54836,47,47,0.40454,0.69217
1991,Bremen,Upper Secondary Level,Married,0.56995,34,34,0.40103,0.73887
1991,North Rhine-Westphalia,Primary Level,Married,0.73613,140,140,0.66286,0.80940
1991,North Rhine-Westphalia,Lower Secondary Level,Married,0.48286,341,574,0.44195,0.52378
1991,North Rhine-Westphalia,Lower Secondary Level,Single,0.25251,169,574,0.21693,0.28808
1991,North Rhine-Westphalia,Lower Secondary Level,Widowed,0.21203,64,574,0.17856,0.24550
1991,North Rhine-Westphalia,Upper Secondary Level,Married,0.60204,797,1223,0.57459,0.62948
1991,North Rhine-Westphalia,Upper Secondary Level,"Married, living apart",0.03245,33,1223,0.02251,0.04238
1991,North Rhine-Westphalia,Upper Secondary Level,Single,0.19546,258,1223,0.17323,0.21770
1991,North Rhine-Westphalia,Upper Secondary Level,Divorced,0.07391,64,1223,0.05924,0.08858
1991,North Rhine-Westphalia,Upper Secondary Level,Widowed,0.09614,71,1223,0.07962,0.11267
1991,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Married,0.45979,52,84,0.35257,0.56701
1991,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Single,0.44984,32,84,0.34281,0.55686
1991,North Rhine-Westphalia,First Stage of Tertiary Education,Married,0.77222,108,108,0.69276,0.85169
1991,North Rhine-Westphalia,Second Stage of Tertiary Education,Married,0.62507,146,185,0.55512,0.69502
1991,North Rhine-Westphalia,Second Stage of Tertiary Education,Single,0.21809,39,185,0.15842,0.27776
1991,Hesse,Primary Level,Married,0.51748,55,55,0.38420,0.65076
1991,Hesse,Lower Secondary Level,Married,0.55333,159,219,0.48734,0.61933
1991,Hesse,Lower Secondary Level,Single,0.21867,60,219,0.16380,0.27354
1991,Hesse,Upper Secondary Level,Married,0.61853,294,386,0.57001,0.66705
1991,Hesse,Upper Secondary Level,Single,0.19380,92,386,0.15431,0.23328
1991,Hesse,First Stage of Tertiary Education,Married,0.85375,37,37,0.73832,0.96918
1991,Hesse,Second Stage of Tertiary Education,Married,0.60003,53,53,0.46688,0.73319
1991,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Married,0.53407,121,167,0.45818,0.60996
1991,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Single,0.16032,46,167,0.10450,0.21613
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Married,0.60691,211,270,0.54854,0.66528
1991,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Single,0.18571,59,270,0.13924,0.23218
1991,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Married,0.73089,31,31,0.57219,0.88959
1991,Baden-Wuerttemberg,Primary Level,Married,0.61088,146,146,0.53152,0.69024
1991,Baden-Wuerttemberg,Lower Secondary Level,Married,0.50878,301,486,0.46429,0.55327
1991,Baden-Wuerttemberg,Lower Secondary Level,Single,0.23136,136,486,0.19383,0.26889
1991,Baden-Wuerttemberg,Lower Secondary Level,Widowed,0.19631,49,486,0.16096,0.23166
1991,Baden-Wuerttemberg,Upper Secondary Level,Married,0.64663,533,759,0.61260,0.68066
1991,Baden-Wuerttemberg,Upper Secondary Level,Single,0.23118,195,759,0.20117,0.26119
1991,Baden-Wuerttemberg,Upper Secondary Level,Divorced,0.04434,31,759,0.02969,0.05900
1991,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Married,0.45784,32,32,0.28245,0.63323
1991,Baden-Wuerttemberg,First Stage of Tertiary Education,Married,0.60568,64,64,0.48501,0.72636
1991,Baden-Wuerttemberg,Second Stage of Tertiary Education,Married,0.81413,83,83,0.72993,0.89833
1991,Bavaria,Primary Level,Married,0.60937,51,51,0.47413,0.74460
1991,Bavaria,Lower Secondary Level,Married,0.52977,230,357,0.47793,0.58162
1991,Bavaria,Lower Secondary Level,Single,0.21598,90,357,0.17324,0.25873
1991,Bavaria,Lower Secondary Level,Widowed,0.16854,37,357,0.12966,0.20743
1991,Bavaria,Upper Secondary Level,Married,0.59926,521,765,0.56451,0.63401
1991,Bavaria,Upper Secondary Level,Single,0.23974,204,765,0.20947,0.27002
1991,Bavaria,Upper Secondary Level,Widowed,0.07871,40,765,0.05961,0.09780
1991,Bavaria,Post-secondary Non-tertiary Level,Married,0.57784,37,37,0.41650,0.73918
1991,Bavaria,First Stage of Tertiary Education,Married,0.64234,69,69,0.52841,0.75626
1991,Bavaria,Second Stage of Tertiary Education,Married,0.62339,98,98,0.52697,0.71982
1991,Berlin,Lower Secondary Level,Married,0.35783,40,72,0.24632,0.46933
1991,Berlin,Lower Secondary Level,Single,0.21501,32,72,0.11944,0.31057
1991,Berlin,Upper Secondary Level,Married,0.45250,156,223,0.38703,0.51798
1991,Berlin,Upper Secondary Level,Single,0.29758,67,223,0.23744,0.35772
1991,Berlin,Second Stage of Tertiary Education,Married,0.54270,96,96,0.44252,0.64288
1991,Brandenburg,Lower Secondary Level,Single,0.35481,31,31,0.18359,0.52602
1991,Brandenburg,Upper Secondary Level,Married,0.58743,250,321,0.53349,0.64137
1991,Brandenburg,Upper Secondary Level,Single,0.21240,71,321,0.16759,0.25722
1991,Brandenburg,First Stage of Tertiary Education,Married,0.79902,40,40,0.67325,0.92479
1991,Brandenburg,Second Stage of Tertiary Education,Married,0.82308,141,141,0.75986,0.88629
1991,Mecklenburg-Western Pomerania,Upper Secondary Level,Married,0.60747,184,237,0.54517,0.66977
1991,Mecklenburg-Western Pomerania,Upper Secondary Level,Single,0.22158,53,237,0.16859,0.27457
1991,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Married,0.89684,95,95,0.83535,0.95833
