year,quintil_oecd,sampreg,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,5th Quintile,East,Single,0.22420,129,614,0.19119,0.25722
2021,5th Quintile,East,Divorced,0.10079,62,614,0.07696,0.12462
2022,1st Quintile,West,Married,0.35391,1589,3347,0.33770,0.37011
2022,1st Quintile,West,"Married, living apart",0.03530,150,3347,0.02905,0.04155
2022,1st Quintile,West,Single,0.34693,1118,3347,0.33080,0.36306
2022,1st Quintile,West,Divorced,0.17752,369,3347,0.16457,0.19046
2022,1st Quintile,West,Widowed,0.08635,121,3347,0.07683,0.09586
2022,1st Quintile,East,Married,0.29770,385,934,0.26836,0.32704
2022,1st Quintile,East,"Married, living apart",0.03535,36,934,0.02350,0.04720
2022,1st Quintile,East,Single,0.42313,383,934,0.39143,0.45484
2022,1st Quintile,East,Divorced,0.19647,130,934,0.17098,0.22197
2022,2nd Quintile,West,Married,0.48684,1230,2403,0.46685,0.50683
2022,2nd Quintile,West,"Married, living apart",0.01817,68,2403,0.01283,0.02351
2022,2nd Quintile,West,Single,0.29017,717,2403,0.27202,0.30832
2022,2nd Quintile,West,Divorced,0.11379,271,2403,0.10109,0.12649
2022,2nd Quintile,West,Widowed,0.09103,117,2403,0.07953,0.10254
2022,2nd Quintile,East,Married,0.44978,429,872,0.41674,0.48282
2022,2nd Quintile,East,"Married, living apart",0.02388,32,872,0.01374,0.03402
2022,2nd Quintile,East,Single,0.28348,261,872,0.25355,0.31342
2022,2nd Quintile,East,Divorced,0.11726,85,872,0.09589,0.13863
2022,2nd Quintile,East,Widowed,0.12560,65,872,0.10359,0.14761
2022,3rd Quintile,West,Married,0.55392,1310,2325,0.53371,0.57413
2022,3rd Quintile,West,"Married, living apart",0.02761,64,2325,0.02095,0.03428
2022,3rd Quintile,West,Single,0.23758,622,2325,0.22027,0.25488
2022,3rd Quintile,West,Divorced,0.09121,209,2325,0.07951,0.10292
2022,3rd Quintile,West,Widowed,0.08968,120,2325,0.07806,0.10130
2022,3rd Quintile,East,Married,0.42816,363,652,0.39015,0.46618
2022,3rd Quintile,East,Single,0.30818,176,652,0.27271,0.34365
2022,3rd Quintile,East,Divorced,0.09579,59,652,0.07318,0.11840
2022,3rd Quintile,East,Widowed,0.13587,54,652,0.10955,0.16220
2022,4th Quintile,West,Married,0.55351,1543,2570,0.53429,0.57274
2022,4th Quintile,West,"Married, living apart",0.02014,57,2570,0.01470,0.02557
2022,4th Quintile,West,Single,0.26832,658,2570,0.25119,0.28546
2022,4th Quintile,West,Divorced,0.07740,192,2570,0.06706,0.08773
2022,4th Quintile,West,Widowed,0.08063,120,2570,0.07010,0.09116
2022,4th Quintile,East,Married,0.50537,316,560,0.46392,0.54681
2022,4th Quintile,East,Single,0.28327,159,560,0.24592,0.32062
2022,4th Quintile,East,Divorced,0.08950,44,560,0.06584,0.11317
2022,4th Quintile,East,Widowed,0.09613,41,560,0.07169,0.12056
2022,5th Quintile,West,Married,0.60150,2252,3419,0.58509,0.61791
2022,5th Quintile,West,"Married, living apart",0.01936,75,3419,0.01474,0.02398
2022,5th Quintile,West,Single,0.21785,666,3419,0.20401,0.23169
2022,5th Quintile,West,Divorced,0.07517,259,3419,0.06633,0.08401
2022,5th Quintile,West,Widowed,0.08613,167,3419,0.07672,0.09553
2022,5th Quintile,East,Married,0.56361,404,613,0.52432,0.60290
2022,5th Quintile,East,Single,0.27528,121,613,0.23989,0.31066
2022,5th Quintile,East,Divorced,0.06501,49,613,0.04547,0.08454
2022,5th Quintile,East,Widowed,0.07860,39,613,0.05728,0.09993
