"plb0219","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Ja, jede Woche","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2016","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","(noch) kein Abschluss","kein Migrationshintergrund","83","0.562165337636128","0.480565175587768","0.643765499684488"
"Nein, nie","2017","(noch) kein Abschluss","direkter Migrationshintergrund","77","0.669195779991667","0.584303303170857","0.754088256812476"
"Nein, nie","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","23","","",""
"Nein, nie","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","Hauptschule","kein Migrationshintergrund","1518","0.66140487970153","0.641920248811575","0.680889510591484"
"Nein, nie","2017","Hauptschule","direkter Migrationshintergrund","653","0.672541178567722","0.642444924780789","0.702637432354655"
"Nein, nie","2017","Hauptschule","indirekter Migrationshintergrund","159","0.662910171431476","0.603958003608479","0.721862339254473"
"Nein, nie","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","Realschule","kein Migrationshintergrund","2763","0.64666938202281","0.632320363024699","0.661018401020922"
"Nein, nie","2017","Realschule","direkter Migrationshintergrund","166","0.690258741713494","0.630631106221122","0.749886377205867"
"Nein, nie","2017","Realschule","indirekter Migrationshintergrund","204","0.669915331217672","0.616071380759544","0.723759281675801"
"Nein, nie","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","(Fach-)Abitur","kein Migrationshintergrund","1202","0.62224637132038","0.600599619278267","0.643893123362494"
"Nein, nie","2017","(Fach-)Abitur","direkter Migrationshintergrund","485","0.636546525293659","0.601702201645947","0.671390848941371"
"Nein, nie","2017","(Fach-)Abitur","indirekter Migrationshintergrund","161","0.60430431951722","0.544402969222545","0.664205669811895"
"Nein, nie","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2017","AkademikerIn","kein Migrationshintergrund","1930","0.545182986323776","0.528690751175117","0.561675221472436"
"Nein, nie","2017","AkademikerIn","direkter Migrationshintergrund","540","0.603478362963617","0.57041748441729","0.636539241509945"
"Nein, nie","2017","AkademikerIn","indirekter Migrationshintergrund","141","0.643118994158944","0.582508216598231","0.703729771719657"
"Nein, nie","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"Ja, jede Woche","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","Hauptschule","kein Migrationshintergrund","119","0.0518141620570569","0.0426879803821784","0.0609403437319354"
"Ja, jede Woche","2017","Hauptschule","direkter Migrationshintergrund","60","0.0719550784646497","0.0553825078680225","0.0885276490612769"
"Ja, jede Woche","2017","Hauptschule","indirekter Migrationshintergrund","20","","",""
"Ja, jede Woche","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","Realschule","kein Migrationshintergrund","215","0.0465710260408294","0.0402455604052954","0.0528964916763633"
"Ja, jede Woche","2017","Realschule","direkter Migrationshintergrund","9","","",""
"Ja, jede Woche","2017","Realschule","indirekter Migrationshintergrund","13","","",""
"Ja, jede Woche","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","(Fach-)Abitur","kein Migrationshintergrund","133","0.0678600282333426","0.0566306730814085","0.0790893833852767"
"Ja, jede Woche","2017","(Fach-)Abitur","direkter Migrationshintergrund","54","0.0829772395383706","0.0629941746155263","0.102960304461215"
"Ja, jede Woche","2017","(Fach-)Abitur","indirekter Migrationshintergrund","22","","",""
"Ja, jede Woche","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2017","AkademikerIn","kein Migrationshintergrund","335","0.0861306667709041","0.0768386287804251","0.0954227047613831"
"Ja, jede Woche","2017","AkademikerIn","direkter Migrationshintergrund","50","0.0853667432613701","0.0664817017353054","0.104251784787435"
"Ja, jede Woche","2017","AkademikerIn","indirekter Migrationshintergrund","24","","",""
"Ja, jede Woche","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","14","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","6","","",""
"Ja, alle 2 Wochen","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","Hauptschule","kein Migrationshintergrund","216","0.0923141138526517","0.0803956582756768","0.104232569429627"
"Ja, alle 2 Wochen","2017","Hauptschule","direkter Migrationshintergrund","94","0.0997397211089211","0.0805224033170328","0.118957038900809"
"Ja, alle 2 Wochen","2017","Hauptschule","indirekter Migrationshintergrund","31","0.110531363717079","0.0714285780001438","0.149634149434014"
"Ja, alle 2 Wochen","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","Realschule","kein Migrationshintergrund","439","0.0988867297029787","0.0899258814127531","0.107847577993204"
"Ja, alle 2 Wochen","2017","Realschule","direkter Migrationshintergrund","26","","",""
"Ja, alle 2 Wochen","2017","Realschule","indirekter Migrationshintergrund","35","0.142429819163271","0.102412353772227","0.182447284554314"
"Ja, alle 2 Wochen","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","kein Migrationshintergrund","187","0.0929781315982521","0.0800121165857118","0.105944146610792"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","direkter Migrationshintergrund","95","0.131579558496881","0.10709164504119","0.156067471952573"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","30","0.171972047273511","0.125746768592466","0.218197325954556"
"Ja, alle 2 Wochen","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2017","AkademikerIn","kein Migrationshintergrund","269","0.0846423705442163","0.0754234657065347","0.0938612753818979"
"Ja, alle 2 Wochen","2017","AkademikerIn","direkter Migrationshintergrund","86","0.0822259453399589","0.0636597712341318","0.100792119445786"
"Ja, alle 2 Wochen","2017","AkademikerIn","indirekter Migrationshintergrund","13","","",""
"Ja, alle 2 Wochen","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","kein Migrationshintergrund","12","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","direkter Migrationshintergrund","6","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Ja, alle 3-4 Wochen","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","kein Migrationshintergrund","125","0.0522661188771905","0.0431024061175063","0.0614298316368747"
"Ja, alle 3-4 Wochen","2017","Hauptschule","direkter Migrationshintergrund","44","0.0417624696266762","0.0289331292523038","0.0545918100010486"
"Ja, alle 3-4 Wochen","2017","Hauptschule","indirekter Migrationshintergrund","16","","",""
"Ja, alle 3-4 Wochen","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","Realschule","kein Migrationshintergrund","252","0.0519143297285655","0.0452545810316081","0.0585740784255229"
"Ja, alle 3-4 Wochen","2017","Realschule","direkter Migrationshintergrund","12","","",""
"Ja, alle 3-4 Wochen","2017","Realschule","indirekter Migrationshintergrund","11","","",""
"Ja, alle 3-4 Wochen","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","kein Migrationshintergrund","128","0.0580373982254087","0.0475979382986841","0.0684768581521334"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","direkter Migrationshintergrund","30","0.0462016920329868","0.0309944742764736","0.0614089097895"
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","indirekter Migrationshintergrund","14","","",""
"Ja, alle 3-4 Wochen","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2017","AkademikerIn","kein Migrationshintergrund","287","0.0753430843272055","0.066601260927436","0.0840849077269749"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","direkter Migrationshintergrund","52","0.0797523899902278","0.0614429822796366","0.0980617977008189"
"Ja, alle 3-4 Wochen","2017","AkademikerIn","indirekter Migrationshintergrund","23","","",""
"Ja, alle 3-4 Wochen","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Seltener","2017","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"Seltener","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Hauptschule","kein Migrationshintergrund","288","0.142200725511571","0.12782062632366","0.156580824699483"
"Seltener","2017","Hauptschule","direkter Migrationshintergrund","83","0.114001552232031","0.093619565443059","0.134383539021003"
"Seltener","2017","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Seltener","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","Realschule","kein Migrationshintergrund","594","0.155958532504816","0.145067303579826","0.166849761429806"
"Seltener","2017","Realschule","direkter Migrationshintergrund","18","","",""
"Seltener","2017","Realschule","indirekter Migrationshintergrund","30","0.0914241254320075","0.0584232630908804","0.124424987773135"
"Seltener","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","(Fach-)Abitur","kein Migrationshintergrund","277","0.158878070622616","0.142556246632676","0.175199894612557"
"Seltener","2017","(Fach-)Abitur","direkter Migrationshintergrund","68","0.102694984638102","0.080704377739437","0.124685591536768"
"Seltener","2017","(Fach-)Abitur","indirekter Migrationshintergrund","29","","",""
"Seltener","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2017","AkademikerIn","kein Migrationshintergrund","681","0.208700892033898","0.195241590872242","0.222160193195553"
"Seltener","2017","AkademikerIn","direkter Migrationshintergrund","113","0.149176558444826","0.125098575173744","0.173254541715908"
"Seltener","2017","AkademikerIn","indirekter Migrationshintergrund","39","0.118483511679956","0.0775963796235501","0.159370643736362"
"Seltener","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein, nie","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nein, nie","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","Realschule","kein Migrationshintergrund","","","",""
"Nein, nie","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein, nie","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein, nie","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein, nie","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein, nie","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, jede Woche","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, jede Woche","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 2 Wochen","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja, alle 3-4 Wochen","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Seltener","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Seltener","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","Realschule","kein Migrationshintergrund","","","",""
"Seltener","2018","Realschule","direkter Migrationshintergrund","","","",""
"Seltener","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Seltener","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Seltener","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Seltener","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Seltener","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","(noch) kein Abschluss","kein Migrationshintergrund","76","0.627500313757424","0.543415772363964","0.711584855150884"
"Nein, nie","2019","(noch) kein Abschluss","direkter Migrationshintergrund","73","0.707898544491894","0.621332508957058","0.794464580026729"
"Nein, nie","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","17","","",""
"Nein, nie","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","Hauptschule","kein Migrationshintergrund","1318","0.661512771991945","0.640758891167465","0.682266652816426"
"Nein, nie","2019","Hauptschule","direkter Migrationshintergrund","529","0.69697686648983","0.663976631771984","0.729977101207676"
"Nein, nie","2019","Hauptschule","indirekter Migrationshintergrund","158","0.658673593347624","0.597921641862434","0.719425544832813"
"Nein, nie","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","Realschule","kein Migrationshintergrund","2737","0.669026088319872","0.65475745816313","0.683294718476613"
"Nein, nie","2019","Realschule","direkter Migrationshintergrund","133","0.667609120575641","0.601149919473159","0.734068321678122"
"Nein, nie","2019","Realschule","indirekter Migrationshintergrund","217","0.662037937278922","0.611535939892733","0.71253993466511"
"Nein, nie","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","(Fach-)Abitur","kein Migrationshintergrund","1345","0.644846680539899","0.624627519518995","0.665065841560802"
"Nein, nie","2019","(Fach-)Abitur","direkter Migrationshintergrund","403","0.63210422476934","0.594297867930086","0.669910581608594"
"Nein, nie","2019","(Fach-)Abitur","indirekter Migrationshintergrund","174","0.629685027571981","0.573523845488346","0.685846209655616"
"Nein, nie","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein, nie","2019","AkademikerIn","kein Migrationshintergrund","2028","0.530458265384382","0.514965028743937","0.545951502024826"
"Nein, nie","2019","AkademikerIn","direkter Migrationshintergrund","478","0.594769896434892","0.560771598701548","0.628768194168235"
"Nein, nie","2019","AkademikerIn","indirekter Migrationshintergrund","182","0.590178681146193","0.539516621973211","0.640840740319175"
"Nein, nie","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","kein Migrationshintergrund","11","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","direkter Migrationshintergrund","10","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Ja, jede Woche","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja, jede Woche","2019","Hauptschule","kein Migrationshintergrund","126","0.0522726977827981","0.0425107110778477","0.0620346844877485"
"Ja, jede Woche","2019","Hauptschule","direkter Migrationshintergrund","41","0.0683758336207726","0.0502523514645436","0.0864993157770015"
"Ja, jede Woche","2019","Hauptschule","indirekter Migrationshintergrund","15","","",""
"Ja, jede Woche","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
