"plb0219","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 3-4 Wochen","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","kein Migrationshintergrund","2","","","",""
"Seltener","2016","kein Migrationshintergrund","3","","","",""
"Seltener","2016","kein Migrationshintergrund","4","","","",""
"Seltener","2016","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","direkter Migrationshintergrund","2","","","",""
"Seltener","2016","direkter Migrationshintergrund","3","","","",""
"Seltener","2016","direkter Migrationshintergrund","4","","","",""
"Seltener","2016","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","indirekter Migrationshintergrund","2","","","",""
"Seltener","2016","indirekter Migrationshintergrund","3","","","",""
"Seltener","2016","indirekter Migrationshintergrund","4","","","",""
"Seltener","2016","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2016","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","426","0.65634091920811","0.620025249395425","0.692656589020794"
"Nein, nie","2017","kein Migrationshintergrund","2","890","0.673615295249774","0.648695211019413","0.698535379480135"
"Nein, nie","2017","kein Migrationshintergrund","3","1238","0.621547959631207","0.599859577494371","0.643236341768042"
"Nein, nie","2017","kein Migrationshintergrund","4","2194","0.662665415165144","0.646723827116468","0.678607003213819"
"Nein, nie","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2982","0.573301644402507","0.559760566566516","0.586842722238497"
"Nein, nie","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","252","0.752110209356172","0.70674441379011","0.797476004922233"
"Nein, nie","2017","direkter Migrationshintergrund","2","432","0.7464845902575","0.711934272209921","0.781034908305079"
"Nein, nie","2017","direkter Migrationshintergrund","3","433","0.608001117414162","0.570266738356904","0.645735496471419"
"Nein, nie","2017","direkter Migrationshintergrund","4","431","0.652758977726895","0.616354286982444","0.689163668471346"
"Nein, nie","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","425","0.571004885021765","0.53355651526961","0.608453254773919"
"Nein, nie","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","92","0.585729691748134","0.505273889696087","0.666185493800181"
"Nein, nie","2017","indirekter Migrationshintergrund","2","115","0.690630162902941","0.621146071061168","0.760114254744715"
"Nein, nie","2017","indirekter Migrationshintergrund","3","144","0.623320154736648","0.555827381645596","0.690812927827701"
"Nein, nie","2017","indirekter Migrationshintergrund","4","179","0.727009707161211","0.675378915820619","0.778640498501803"
"Nein, nie","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","210","0.619087901888926","0.568357850633926","0.669817953143927"
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","62","0.0956991064174981","0.0732046331813982","0.118193579653598"
"Ja, jede Woche","2017","kein Migrationshintergrund","2","93","0.0580605396573419","0.0456316976776809","0.0704893816370029"
"Ja, jede Woche","2017","kein Migrationshintergrund","3","108","0.0648930412844813","0.0538772901166237","0.0759087924523388"
"Ja, jede Woche","2017","kein Migrationshintergrund","4","185","0.0525889430945021","0.0450628351853769","0.0601150510036274"
"Ja, jede Woche","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","392","0.0638891054286895","0.0571936795035954","0.0705845313537837"
"Ja, jede Woche","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","23","","",""
"Ja, jede Woche","2017","direkter Migrationshintergrund","2","45","0.0657845643543909","0.0460955051203246","0.0854736235884571"
"Ja, jede Woche","2017","direkter Migrationshintergrund","3","39","0.0935639781538503","0.0710544950583287","0.116073461249372"
"Ja, jede Woche","2017","direkter Migrationshintergrund","4","33","0.0568850564001526","0.0391739041705515","0.0745962086297538"
"Ja, jede Woche","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","47","0.0872254908303268","0.065875863749961","0.108575117910693"
"Ja, jede Woche","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","18","","",""
"Ja, jede Woche","2017","indirekter Migrationshintergrund","2","10","","",""
"Ja, jede Woche","2017","indirekter Migrationshintergrund","3","10","","",""
"Ja, jede Woche","2017","indirekter Migrationshintergrund","4","24","","",""
"Ja, jede Woche","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","28","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","50","0.0626888818788923","0.0441534567094806","0.081224307048304"
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","2","123","0.0929367128450476","0.0775058189384609","0.108367606751634"
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","3","217","0.115552946145176","0.101257067931284","0.129848824359068"
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","4","333","0.0938103711411168","0.0839795687611606","0.103641173521073"
"Ja, alle 2 Wochen","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","443","0.0902465915857078","0.0824018542614761","0.0980913289099396"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","25","","",""
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","2","68","0.0636624874339352","0.0442716101512266","0.0830533647166437"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","3","78","0.127954147617902","0.102135145746304","0.153773149489501"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","4","90","0.135254887865314","0.109104029501194","0.161405746229434"
"Ja, alle 2 Wochen","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","63","0.0938121767976222","0.071751158813416","0.115873194781828"
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","17","","",""
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","2","23","","",""
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","3","22","","",""
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","4","32","0.0874636987884013","0.0547217843578717","0.120205613218931"
"Ja, alle 2 Wochen","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","29","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","43","0.0479076812630286","0.0315768792873307","0.0642384832387265"
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","2","92","0.0473625538562044","0.0360734357340185","0.0586516719783903"
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","3","118","0.0470891972387632","0.037616554085347","0.0565618403921794"
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","4","226","0.0559193708033763","0.0481722616218852","0.0636664799848673"
"Ja, alle 3-4 Wochen","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","339","0.0681874112883567","0.0612863236230753","0.0750884989536381"
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","13","","",""
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","2","20","","",""
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","3","33","0.0442398290003176","0.0283461737472803","0.060133484253355"
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","4","35","0.0468926666489168","0.0307271802306211","0.0630581530672125"
"Ja, alle 3-4 Wochen","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","44","0.0882911819652612","0.0668240723446501","0.109758291585872"
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","8","","",""
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","2","10","","",""
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","3","9","","",""
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","4","15","","",""
"Ja, alle 3-4 Wochen","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","28","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2017","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","76","0.137363411232472","0.111041654116885","0.163685168348058"
"Seltener","2017","kein Migrationshintergrund","2","162","0.128024898391632","0.110267558855171","0.145782237928093"
"Seltener","2017","kein Migrationshintergrund","3","240","0.150916855700373","0.134909175756605","0.166924535644141"
"Seltener","2017","kein Migrationshintergrund","4","441","0.135015899795861","0.123493299025376","0.146538500566346"
"Seltener","2017","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","969","0.204375247294739","0.19333523779966","0.215415256789819"
"Seltener","2017","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","35","0.0740877563286877","0.0465697729535151","0.10160573970386"
"Seltener","2017","direkter Migrationshintergrund","2","44","0.0781293873334786","0.0568145688058731","0.0994442058610841"
"Seltener","2017","direkter Migrationshintergrund","3","60","0.126240927813768","0.100570178689517","0.151911676938019"
"Seltener","2017","direkter Migrationshintergrund","4","68","0.108208411358722","0.0844549117893032","0.13196191092814"
"Seltener","2017","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","92","0.159666265385025","0.131950982628188","0.187381548141861"
"Seltener","2017","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","9","","",""
"Seltener","2017","indirekter Migrationshintergrund","2","12","","",""
"Seltener","2017","indirekter Migrationshintergrund","3","13","","",""
"Seltener","2017","indirekter Migrationshintergrund","4","36","0.0993455589501156","0.0646783881111735","0.134012729789058"
"Seltener","2017","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","57","0.138996557099303","0.102857133226868","0.175135980971738"
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2017","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2018","kein Migrationshintergrund","2","","","",""
"Nein, nie","2018","kein Migrationshintergrund","3","","","",""
"Nein, nie","2018","kein Migrationshintergrund","4","","","",""
"Nein, nie","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","2","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","3","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","4","","","",""
"Nein, nie","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","2","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","3","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","4","","","",""
"Nein, nie","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","2","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","3","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","4","","","",""
"Ja, jede Woche","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","2","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","3","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","4","","","",""
"Ja, jede Woche","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 2 Wochen","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 2 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","2","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","3","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","4","","","",""
"Ja, alle 3-4 Wochen","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, alle 3-4 Wochen","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","kein Migrationshintergrund","2","","","",""
"Seltener","2018","kein Migrationshintergrund","3","","","",""
"Seltener","2018","kein Migrationshintergrund","4","","","",""
"Seltener","2018","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","direkter Migrationshintergrund","2","","","",""
"Seltener","2018","direkter Migrationshintergrund","3","","","",""
"Seltener","2018","direkter Migrationshintergrund","4","","","",""
"Seltener","2018","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","indirekter Migrationshintergrund","2","","","",""
"Seltener","2018","indirekter Migrationshintergrund","3","","","",""
"Seltener","2018","indirekter Migrationshintergrund","4","","","",""
"Seltener","2018","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Seltener","2018","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Nein, nie","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","331","0.64265115869097","0.600133238088642","0.685169079293298"
"Nein, nie","2019","kein Migrationshintergrund","2","625","0.668797519811214","0.639179478060571","0.698415561561857"
"Nein, nie","2019","kein Migrationshintergrund","3","948","0.621563395063156","0.597035944524018","0.646090845602294"
"Nein, nie","2019","kein Migrationshintergrund","4","2106","0.679244580458347","0.663074754463509","0.695414406453185"
"Nein, nie","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3726","0.586475812579823","0.574641378850185","0.598310246309461"
"Nein, nie","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","179","0.669607934122429","0.611303284893155","0.727912583351703"
"Nein, nie","2019","direkter Migrationshintergrund","2","265","0.721698926341472","0.677048246164031","0.766349606518914"
"Nein, nie","2019","direkter Migrationshintergrund","3","328","0.699191804840506","0.65732781416992","0.741055795511092"
"Nein, nie","2019","direkter Migrationshintergrund","4","431","0.649422901727671","0.612881684340827","0.685964119114516"
"Nein, nie","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","459","0.598875319141248","0.56458897637136","0.633161661911136"
"Nein, nie","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","65","0.629903998459775","0.536203395784715","0.723604601134835"
"Nein, nie","2019","indirekter Migrationshintergrund","2","100","0.647328474100248","0.56732011541094","0.727336832789556"
"Nein, nie","2019","indirekter Migrationshintergrund","3","121","0.707285272281263","0.641361486314044","0.773209058248483"
"Nein, nie","2019","indirekter Migrationshintergrund","4","188","0.638684855097595","0.585381175969712","0.691988534225477"
"Nein, nie","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","333","0.605111613291065","0.566030603211136","0.644192623370995"
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Nein, nie","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, jede Woche","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","46","0.114583263363066","0.0863232321639424","0.142843294562189"
"Ja, jede Woche","2019","kein Migrationshintergrund","2","77","0.0758807724134409","0.0592162796667762","0.0925452651601056"
"Ja, jede Woche","2019","kein Migrationshintergrund","3","88","0.0624135420931637","0.0501798314872968","0.0746472526990306"
"Ja, jede Woche","2019","kein Migrationshintergrund","4","160","0.0379126363904211","0.0312964992000062","0.044528773580836"
"Ja, jede Woche","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","549","0.0698815194477651","0.0637548806450439","0.0760081582504863"
"Ja, jede Woche","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","25","","",""
"Ja, jede Woche","2019","direkter Migrationshintergrund","2","28","","",""
"Ja, jede Woche","2019","direkter Migrationshintergrund","3","31","0.0734599000686729","0.0496446632261733","0.0972751369111725"
"Ja, jede Woche","2019","direkter Migrationshintergrund","4","35","0.0702906152500813","0.0507134538720576","0.089867776628105"
"Ja, jede Woche","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","52","0.0837742490676803","0.0643935346867298","0.103154963448631"
"Ja, jede Woche","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","7","","",""
"Ja, jede Woche","2019","indirekter Migrationshintergrund","2","8","","",""
"Ja, jede Woche","2019","indirekter Migrationshintergrund","3","17","","",""
"Ja, jede Woche","2019","indirekter Migrationshintergrund","4","22","","",""
"Ja, jede Woche","2019","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","56","0.0786320293453161","0.0571127782787715","0.100151280411861"
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"Ja, jede Woche","2019","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","40","0.087654350342347","0.0625641216157785","0.112744579068916"
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","2","89","0.081610750962874","0.0643821779983632","0.0988393239273848"
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","3","164","0.138641650126948","0.121165252468822","0.156118047785074"
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","4","322","0.0972637363829907","0.0869986839321343","0.107528788833847"
"Ja, alle 2 Wochen","2019","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","565","0.0774398488581879","0.0710166470818338","0.083863050634542"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","19","","",""
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","2","44","0.0998432355613766","0.0699749010568886","0.129711570065865"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","3","45","0.121749126638543","0.0918994348811835","0.151598818395902"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","4","88","0.121772698579351","0.0967285729782771","0.146816824180424"
"Ja, alle 2 Wochen","2019","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","92","0.118132951965032","0.0955541783906374","0.140711725539426"
"Ja, alle 2 Wochen","2019","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","21","","",""
