"plb0219","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, alle 2 Wochen","2019","17-29","5 Einkommensstärkstes Quintil","83","0.10476422813185","0.0834759885499256","0.126052467713775"
"Ja, alle 2 Wochen","2019","30-45","1 Einkommensschwächstes Quintil","21","","",""
"Ja, alle 2 Wochen","2019","30-45","2","50","0.1020699597481","0.0750711419554877","0.129068777540713"
"Ja, alle 2 Wochen","2019","30-45","3","87","0.148823093955522","0.12366776496221","0.173978422948835"
"Ja, alle 2 Wochen","2019","30-45","4","174","0.126106201476579","0.108851961117281","0.143360441835877"
"Ja, alle 2 Wochen","2019","30-45","5 Einkommensstärkstes Quintil","211","0.0875525150579006","0.0759888634566037","0.0991161666591975"
"Ja, alle 2 Wochen","2019","46-65","1 Einkommensschwächstes Quintil","26","","",""
"Ja, alle 2 Wochen","2019","46-65","2","61","0.0796216449684392","0.0589533736072297","0.100289916329649"
"Ja, alle 2 Wochen","2019","46-65","3","111","0.144195300699836","0.121471046572424","0.166919554827248"
"Ja, alle 2 Wochen","2019","46-65","4","192","0.0900035682893598","0.0773013230312603","0.102705813547459"
"Ja, alle 2 Wochen","2019","46-65","5 Einkommensstärkstes Quintil","399","0.0805451817773102","0.0726431055861515","0.0884472579684688"
"Ja, alle 2 Wochen","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 2 Wochen","2019","66","2","","","",""
"Ja, alle 2 Wochen","2019","66","3","","","",""
"Ja, alle 2 Wochen","2019","66","4","","","",""
"Ja, alle 2 Wochen","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2019","17-29","1 Einkommensschwächstes Quintil","15","","",""
"Ja, alle 3-4 Wochen","2019","17-29","2","14","","",""
"Ja, alle 3-4 Wochen","2019","17-29","3","18","","",""
"Ja, alle 3-4 Wochen","2019","17-29","4","34","0.0481302040790993","0.032030761901789","0.0642296462564096"
"Ja, alle 3-4 Wochen","2019","17-29","5 Einkommensstärkstes Quintil","43","0.0499670804506143","0.0348218515638439","0.0651123093373848"
"Ja, alle 3-4 Wochen","2019","30-45","1 Einkommensschwächstes Quintil","6","","",""
"Ja, alle 3-4 Wochen","2019","30-45","2","29","","",""
"Ja, alle 3-4 Wochen","2019","30-45","3","37","0.0372434379148425","0.0238599889669289","0.050626886862756"
"Ja, alle 3-4 Wochen","2019","30-45","4","80","0.041700151430979","0.0313100970981077","0.0520902057638504"
"Ja, alle 3-4 Wochen","2019","30-45","5 Einkommensstärkstes Quintil","159","0.0599394363079824","0.0502278317494077","0.069651040866557"
"Ja, alle 3-4 Wochen","2019","46-65","1 Einkommensschwächstes Quintil","13","","",""
"Ja, alle 3-4 Wochen","2019","46-65","2","43","0.100859963205132","0.0778678730050859","0.123852053405179"
"Ja, alle 3-4 Wochen","2019","46-65","3","57","0.0617091297919603","0.0461433742093115","0.0772748853746091"
"Ja, alle 3-4 Wochen","2019","46-65","4","129","0.0590989112059404","0.0486326273079325","0.0695651951039484"
"Ja, alle 3-4 Wochen","2019","46-65","5 Einkommensstärkstes Quintil","317","0.0631151885528766","0.0560541875289625","0.0701761895767908"
"Ja, alle 3-4 Wochen","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Ja, alle 3-4 Wochen","2019","66","2","","","",""
"Ja, alle 3-4 Wochen","2019","66","3","","","",""
"Ja, alle 3-4 Wochen","2019","66","4","","","",""
"Ja, alle 3-4 Wochen","2019","66","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2019","17-29","1 Einkommensschwächstes Quintil","18","","",""
"Seltener","2019","17-29","2","18","","",""
"Seltener","2019","17-29","3","40","0.139346580965574","0.104573120537276","0.174120041393872"
"Seltener","2019","17-29","4","54","0.0705302201203111","0.0512718973819872","0.0897885428586351"
"Seltener","2019","17-29","5 Einkommensstärkstes Quintil","108","0.152466950696855","0.12747899627115","0.177454905122559"
"Seltener","2019","30-45","1 Einkommensschwächstes Quintil","13","","",""
"Seltener","2019","30-45","2","47","0.0742990609524589","0.0509106056194536","0.0976875162854642"
"Seltener","2019","30-45","3","84","0.0841380676647105","0.0645181946596263","0.103757940669795"
"Seltener","2019","30-45","4","203","0.15215564009866","0.133487528508297","0.170823751689024"
"Seltener","2019","30-45","5 Einkommensstärkstes Quintil","467","0.217715288221946","0.200830966029447","0.234599610414446"
"Seltener","2019","46-65","1 Einkommensschwächstes Quintil","37","0.113024148177976","0.0791188781991938","0.146929418156758"
"Seltener","2019","46-65","2","88","0.101285661966391","0.0782505565343225","0.124320767398459"
"Seltener","2019","46-65","3","124","0.122940999218069","0.101699286809492","0.144182711626646"
"Seltener","2019","46-65","4","246","0.138047482685145","0.122737076865171","0.15335788850512"
"Seltener","2019","46-65","5 Einkommensstärkstes Quintil","947","0.185625526010371","0.174335702358576","0.196915349662166"
"Seltener","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2019","66","2","","","",""
"Seltener","2019","66","3","","","",""
"Seltener","2019","66","4","","","",""
"Seltener","2019","66","5 Einkommensstärkstes Quintil","","","",""
