"plb0219","year","bildungsniveau","bula_h","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Seltener","2005","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Seltener","2005","(noch) kein Abschluss","Baden-Wuerttemberg","4","","",""
"Seltener","2005","(noch) kein Abschluss","Bayern","1","","",""
"Seltener","2005","(noch) kein Abschluss","Saarland","","","",""
"Seltener","2005","(noch) kein Abschluss","Berlin","2","","",""
"Seltener","2005","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","2005","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","2005","(noch) kein Abschluss","Sachsen","1","","",""
"Seltener","2005","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","2005","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","2005","Hauptschule","Schleswig-Holstein","25","","",""
"Seltener","2005","Hauptschule","Hamburg","6","","",""
"Seltener","2005","Hauptschule","Niedersachsen","51","0.186653649649424","0.141177934127402","0.232129365171447"
"Seltener","2005","Hauptschule","Bremen","2","","",""
"Seltener","2005","Hauptschule","Nordrhein-Westfalen","96","0.125196186212644","0.100627463120488","0.149764909304799"
"Seltener","2005","Hauptschule","Hessen","31","0.128342592030404","0.0844436579378549","0.172241526122954"
"Seltener","2005","Hauptschule","Rheinland-Pfalz,Saarland","38","0.134458097093745","0.0939907907768857","0.174925403410605"
"Seltener","2005","Hauptschule","Baden-Wuerttemberg","54","0.097256083617511","0.0705531980654218","0.1239589691696"
"Seltener","2005","Hauptschule","Bayern","84","0.122466411065249","0.0967860400311154","0.148146782099383"
"Seltener","2005","Hauptschule","Saarland","","","",""
"Seltener","2005","Hauptschule","Berlin","7","","",""
"Seltener","2005","Hauptschule","Brandenburg","2","","",""
"Seltener","2005","Hauptschule","Mecklenburg-Vorpommern","4","","",""
"Seltener","2005","Hauptschule","Sachsen","15","","",""
"Seltener","2005","Hauptschule","Sachsen-Anhalt","5","","",""
"Seltener","2005","Hauptschule","Thueringen","4","","",""
"Seltener","2005","Realschule","Schleswig-Holstein","26","","",""
"Seltener","2005","Realschule","Hamburg","8","","",""
"Seltener","2005","Realschule","Niedersachsen","57","0.208216115631131","0.163867440086805","0.252564791175457"
"Seltener","2005","Realschule","Bremen","5","","",""
"Seltener","2005","Realschule","Nordrhein-Westfalen","86","0.134699745091241","0.106573828909726","0.162825661272755"
"Seltener","2005","Realschule","Hessen","33","0.167156301631171","0.117048953578001","0.217263649684342"
"Seltener","2005","Realschule","Rheinland-Pfalz,Saarland","21","","",""
"Seltener","2005","Realschule","Baden-Wuerttemberg","50","0.137666910023303","0.101774818372994","0.173559001673612"
"Seltener","2005","Realschule","Bayern","70","0.167717113601523","0.132485673969006","0.202948553234041"
"Seltener","2005","Realschule","Saarland","","","",""
"Seltener","2005","Realschule","Berlin","27","","",""
"Seltener","2005","Realschule","Brandenburg","40","0.193683133980838","0.138499060929606","0.248867207032069"
"Seltener","2005","Realschule","Mecklenburg-Vorpommern","16","","",""
"Seltener","2005","Realschule","Sachsen","77","0.192909131035084","0.152972625013355","0.232845637056813"
"Seltener","2005","Realschule","Sachsen-Anhalt","37","0.2194747761795","0.161082525489409","0.277867026869591"
"Seltener","2005","Realschule","Thueringen","41","0.182015845584962","0.131028336604453","0.233003354565471"
"Seltener","2005","(Fach-)Abitur","Schleswig-Holstein","12","","",""
"Seltener","2005","(Fach-)Abitur","Hamburg","4","","",""
"Seltener","2005","(Fach-)Abitur","Niedersachsen","27","","",""
"Seltener","2005","(Fach-)Abitur","Bremen","2","","",""
"Seltener","2005","(Fach-)Abitur","Nordrhein-Westfalen","64","0.147448992265653","0.113213184952153","0.181684799579152"
"Seltener","2005","(Fach-)Abitur","Hessen","23","","",""
"Seltener","2005","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"Seltener","2005","(Fach-)Abitur","Baden-Wuerttemberg","19","","",""
"Seltener","2005","(Fach-)Abitur","Bayern","30","0.273468835596646","0.20283977656188","0.344097894631412"
"Seltener","2005","(Fach-)Abitur","Saarland","","","",""
"Seltener","2005","(Fach-)Abitur","Berlin","11","","",""
"Seltener","2005","(Fach-)Abitur","Brandenburg","6","","",""
"Seltener","2005","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Seltener","2005","(Fach-)Abitur","Sachsen","11","","",""
"Seltener","2005","(Fach-)Abitur","Sachsen-Anhalt","8","","",""
"Seltener","2005","(Fach-)Abitur","Thueringen","2","","",""
"Seltener","2005","AkademikerIn","Schleswig-Holstein","23","","",""
"Seltener","2005","AkademikerIn","Hamburg","10","","",""
"Seltener","2005","AkademikerIn","Niedersachsen","48","0.247209014537804","0.187719316719651","0.306698712355956"
"Seltener","2005","AkademikerIn","Bremen","10","","",""
"Seltener","2005","AkademikerIn","Nordrhein-Westfalen","140","0.27010710872712","0.233783438944919","0.306430778509321"
"Seltener","2005","AkademikerIn","Hessen","70","0.311638229189929","0.252039385463862","0.371237072915995"
"Seltener","2005","AkademikerIn","Rheinland-Pfalz,Saarland","32","0.33276925970894","0.245502529584283","0.420035989833596"
"Seltener","2005","AkademikerIn","Baden-Wuerttemberg","67","0.248499224499505","0.199841251599001","0.297157197400009"
"Seltener","2005","AkademikerIn","Bayern","93","0.227613253726581","0.18631642732696","0.268910080126201"
"Seltener","2005","AkademikerIn","Saarland","","","",""
"Seltener","2005","AkademikerIn","Berlin","39","0.26183519035596","0.192846727585454","0.330823653126465"
"Seltener","2005","AkademikerIn","Brandenburg","25","","",""
"Seltener","2005","AkademikerIn","Mecklenburg-Vorpommern","21","","",""
"Seltener","2005","AkademikerIn","Sachsen","55","0.268858164664003","0.211434251802883","0.326282077525123"
"Seltener","2005","AkademikerIn","Sachsen-Anhalt","28","","",""
"Seltener","2005","AkademikerIn","Thueringen","24","","",""
"Nein, nie","2006","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Hamburg","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Niedersachsen","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Bremen","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Hessen","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Bayern","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Saarland","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Berlin","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Brandenburg","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Sachsen","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nein, nie","2006","(noch) kein Abschluss","Thueringen","","","",""
"Nein, nie","2006","Hauptschule","Schleswig-Holstein","","","",""
"Nein, nie","2006","Hauptschule","Hamburg","","","",""
"Nein, nie","2006","Hauptschule","Niedersachsen","","","",""
"Nein, nie","2006","Hauptschule","Bremen","","","",""
"Nein, nie","2006","Hauptschule","Nordrhein-Westfalen","","","",""
"Nein, nie","2006","Hauptschule","Hessen","","","",""
"Nein, nie","2006","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nein, nie","2006","Hauptschule","Baden-Wuerttemberg","","","",""
"Nein, nie","2006","Hauptschule","Bayern","","","",""
"Nein, nie","2006","Hauptschule","Saarland","","","",""
"Nein, nie","2006","Hauptschule","Berlin","","","",""
"Nein, nie","2006","Hauptschule","Brandenburg","","","",""
"Nein, nie","2006","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2006","Hauptschule","Sachsen","","","",""
"Nein, nie","2006","Hauptschule","Sachsen-Anhalt","","","",""
"Nein, nie","2006","Hauptschule","Thueringen","","","",""
"Nein, nie","2006","Realschule","Schleswig-Holstein","","","",""
"Nein, nie","2006","Realschule","Hamburg","","","",""
"Nein, nie","2006","Realschule","Niedersachsen","","","",""
"Nein, nie","2006","Realschule","Bremen","","","",""
"Nein, nie","2006","Realschule","Nordrhein-Westfalen","","","",""
"Nein, nie","2006","Realschule","Hessen","","","",""
"Nein, nie","2006","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nein, nie","2006","Realschule","Baden-Wuerttemberg","","","",""
"Nein, nie","2006","Realschule","Bayern","","","",""
"Nein, nie","2006","Realschule","Saarland","","","",""
"Nein, nie","2006","Realschule","Berlin","","","",""
"Nein, nie","2006","Realschule","Brandenburg","","","",""
"Nein, nie","2006","Realschule","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2006","Realschule","Sachsen","","","",""
"Nein, nie","2006","Realschule","Sachsen-Anhalt","","","",""
"Nein, nie","2006","Realschule","Thueringen","","","",""
"Nein, nie","2006","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nein, nie","2006","(Fach-)Abitur","Hamburg","","","",""
"Nein, nie","2006","(Fach-)Abitur","Niedersachsen","","","",""
"Nein, nie","2006","(Fach-)Abitur","Bremen","","","",""
"Nein, nie","2006","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nein, nie","2006","(Fach-)Abitur","Hessen","","","",""
"Nein, nie","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nein, nie","2006","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nein, nie","2006","(Fach-)Abitur","Bayern","","","",""
"Nein, nie","2006","(Fach-)Abitur","Saarland","","","",""
"Nein, nie","2006","(Fach-)Abitur","Berlin","","","",""
"Nein, nie","2006","(Fach-)Abitur","Brandenburg","","","",""
"Nein, nie","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2006","(Fach-)Abitur","Sachsen","","","",""
"Nein, nie","2006","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nein, nie","2006","(Fach-)Abitur","Thueringen","","","",""
"Nein, nie","2006","AkademikerIn","Schleswig-Holstein","","","",""
"Nein, nie","2006","AkademikerIn","Hamburg","","","",""
"Nein, nie","2006","AkademikerIn","Niedersachsen","","","",""
"Nein, nie","2006","AkademikerIn","Bremen","","","",""
"Nein, nie","2006","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nein, nie","2006","AkademikerIn","Hessen","","","",""
"Nein, nie","2006","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nein, nie","2006","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nein, nie","2006","AkademikerIn","Bayern","","","",""
"Nein, nie","2006","AkademikerIn","Saarland","","","",""
"Nein, nie","2006","AkademikerIn","Berlin","","","",""
"Nein, nie","2006","AkademikerIn","Brandenburg","","","",""
"Nein, nie","2006","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nein, nie","2006","AkademikerIn","Sachsen","","","",""
"Nein, nie","2006","AkademikerIn","Sachsen-Anhalt","","","",""
"Nein, nie","2006","AkademikerIn","Thueringen","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Hamburg","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Bremen","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Hessen","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Bayern","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Saarland","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Berlin","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Sachsen","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2006","(noch) kein Abschluss","Thueringen","","","",""
"Ja, jede Woche","2006","Hauptschule","Schleswig-Holstein","","","",""
"Ja, jede Woche","2006","Hauptschule","Hamburg","","","",""
"Ja, jede Woche","2006","Hauptschule","Niedersachsen","","","",""
"Ja, jede Woche","2006","Hauptschule","Bremen","","","",""
"Ja, jede Woche","2006","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2006","Hauptschule","Hessen","","","",""
"Ja, jede Woche","2006","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2006","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2006","Hauptschule","Bayern","","","",""
"Ja, jede Woche","2006","Hauptschule","Saarland","","","",""
"Ja, jede Woche","2006","Hauptschule","Berlin","","","",""
"Ja, jede Woche","2006","Hauptschule","Brandenburg","","","",""
"Ja, jede Woche","2006","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2006","Hauptschule","Sachsen","","","",""
"Ja, jede Woche","2006","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2006","Hauptschule","Thueringen","","","",""
"Ja, jede Woche","2006","Realschule","Schleswig-Holstein","","","",""
"Ja, jede Woche","2006","Realschule","Hamburg","","","",""
"Ja, jede Woche","2006","Realschule","Niedersachsen","","","",""
"Ja, jede Woche","2006","Realschule","Bremen","","","",""
"Ja, jede Woche","2006","Realschule","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2006","Realschule","Hessen","","","",""
"Ja, jede Woche","2006","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2006","Realschule","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2006","Realschule","Bayern","","","",""
"Ja, jede Woche","2006","Realschule","Saarland","","","",""
"Ja, jede Woche","2006","Realschule","Berlin","","","",""
"Ja, jede Woche","2006","Realschule","Brandenburg","","","",""
"Ja, jede Woche","2006","Realschule","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2006","Realschule","Sachsen","","","",""
"Ja, jede Woche","2006","Realschule","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2006","Realschule","Thueringen","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Hamburg","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Niedersachsen","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Bremen","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Hessen","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Bayern","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Saarland","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Berlin","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Brandenburg","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Sachsen","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2006","(Fach-)Abitur","Thueringen","","","",""
"Ja, jede Woche","2006","AkademikerIn","Schleswig-Holstein","","","",""
"Ja, jede Woche","2006","AkademikerIn","Hamburg","","","",""
"Ja, jede Woche","2006","AkademikerIn","Niedersachsen","","","",""
"Ja, jede Woche","2006","AkademikerIn","Bremen","","","",""
"Ja, jede Woche","2006","AkademikerIn","Nordrhein-Westfalen","","","",""
"Ja, jede Woche","2006","AkademikerIn","Hessen","","","",""
"Ja, jede Woche","2006","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Ja, jede Woche","2006","AkademikerIn","Baden-Wuerttemberg","","","",""
"Ja, jede Woche","2006","AkademikerIn","Bayern","","","",""
"Ja, jede Woche","2006","AkademikerIn","Saarland","","","",""
"Ja, jede Woche","2006","AkademikerIn","Berlin","","","",""
"Ja, jede Woche","2006","AkademikerIn","Brandenburg","","","",""
"Ja, jede Woche","2006","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Ja, jede Woche","2006","AkademikerIn","Sachsen","","","",""
"Ja, jede Woche","2006","AkademikerIn","Sachsen-Anhalt","","","",""
"Ja, jede Woche","2006","AkademikerIn","Thueringen","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Hamburg","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Bremen","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Hessen","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Bayern","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Saarland","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Berlin","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Brandenburg","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Sachsen","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2006","(noch) kein Abschluss","Thueringen","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Hamburg","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Bremen","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Hessen","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Bayern","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Saarland","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Berlin","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Brandenburg","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Sachsen","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Sachsen-Anhalt","","","",""
"Ja, alle 2 Wochen","2006","Hauptschule","Thueringen","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Schleswig-Holstein","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Hamburg","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Niedersachsen","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Bremen","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Nordrhein-Westfalen","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Hessen","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Baden-Wuerttemberg","","","",""
"Ja, alle 2 Wochen","2006","Realschule","Bayern","","","",""
