"hlf0001_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","4","510","0.542499989710644","0.509087058475891","0.575912920945396"
"Hauptmieter","1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1998","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1998","Alleinerziehende","2","189","","",""
"Hauptmieter","1998","Alleinerziehende","3","103","","",""
"Hauptmieter","1998","Alleinerziehende","4","15","","",""
"Hauptmieter","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1998","Paar mit Kind(ern)","2","1542","","",""
"Hauptmieter","1998","Paar mit Kind(ern)","3","706","0.33275038822238","0.311179386731216","0.354321389713545"
"Hauptmieter","1998","Paar mit Kind(ern)","4","344","0.241049251615417","0.215898512518253","0.26619999071258"
"Hauptmieter","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1998","Sonstige","2","141","","",""
"Hauptmieter","1998","Sonstige","3","71","0.439373877546414","0.366257403612258","0.512490351480571"
"Hauptmieter","1998","Sonstige","4","32","0.239240519974024","0.167007337907465","0.311473702040584"
"Hauptmieter","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1998","1-Pers.- Haushalt","2","28","","",""
"Untermieter","1998","1-Pers.- Haushalt","3","18","","",""
"Untermieter","1998","1-Pers.- Haushalt","4","8","0.0352125170096796","0.010745320542807","0.0596797134765521"
"Untermieter","1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1998","(Ehe-)Paar ohne Kind(er)","2","24","","",""
"Untermieter","1998","(Ehe-)Paar ohne Kind(er)","3","30","0.0203564680543159","0.0120934840075357","0.028619452101096"
"Untermieter","1998","(Ehe-)Paar ohne Kind(er)","4","16","","",""
"Untermieter","1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1998","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1998","Alleinerziehende","2","2","","",""
"Untermieter","1998","Alleinerziehende","3","11","","",""
"Untermieter","1998","Alleinerziehende","4","","","",""
"Untermieter","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1998","Paar mit Kind(ern)","2","82","0.0334725306965897","0.0272121413317654","0.0397329200614141"
"Untermieter","1998","Paar mit Kind(ern)","3","23","","",""
"Untermieter","1998","Paar mit Kind(ern)","4","18","","",""
"Untermieter","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1998","Sonstige","2","12","","",""
"Untermieter","1998","Sonstige","3","5","0.0171686384262696","-0.00196814262863913","0.0363054194811783"
"Untermieter","1998","Sonstige","4","","","",""
"Untermieter","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1998","1-Pers.- Haushalt","2","97","0.23007199875892","0.192844463382869","0.26729953413497"
"Eigentuemer","1998","1-Pers.- Haushalt","3","63","0.242162143274191","0.194084912425223","0.290239374123159"
"Eigentuemer","1998","1-Pers.- Haushalt","4","60","0.283216363123933","0.223406465886398","0.343026260361468"
"Eigentuemer","1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","2","386","0.47723899416391","0.444963438296822","0.509514550030997"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","3","442","0.463050956922886","0.433874497296333","0.49222741654944"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","4","328","0.433037437162348","0.399805238988498","0.466269635336199"
"Eigentuemer","1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1998","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1998","Alleinerziehende","2","78","0.288988554163403","0.234819585361054","0.343157522965752"
"Eigentuemer","1998","Alleinerziehende","3","46","0.30589605399658","0.2344978489497","0.37729425904346"
"Eigentuemer","1998","Alleinerziehende","4","51","0.778336824572366","0.678127833963526","0.878545815181206"
"Eigentuemer","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1998","Paar mit Kind(ern)","2","1547","","",""
"Eigentuemer","1998","Paar mit Kind(ern)","3","1104","","",""
"Eigentuemer","1998","Paar mit Kind(ern)","4","749","0.751973063847738","0.726578449146988","0.777367678548488"
"Eigentuemer","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1998","Sonstige","2","170","","",""
"Eigentuemer","1998","Sonstige","3","101","","",""
"Eigentuemer","1998","Sonstige","4","102","","",""
"Eigentuemer","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","1998","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","1998","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","1998","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","1998","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","1998","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","1998","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","1998","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","1998","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","1998","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1998","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","1998","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","1998","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","1998","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1999","1-Pers.- Haushalt","2","358","0.72885328965197","0.688748215769694","0.768958363534247"
"Hauptmieter","1999","1-Pers.- Haushalt","3","206","","",""
"Hauptmieter","1999","1-Pers.- Haushalt","4","159","","",""
"Hauptmieter","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1999","(Ehe-)Paar ohne Kind(er)","2","528","0.527846905949105","0.495375538601259","0.560318273296951"
"Hauptmieter","1999","(Ehe-)Paar ohne Kind(er)","3","644","0.522991342028846","0.493661084505796","0.552321599551897"
"Hauptmieter","1999","(Ehe-)Paar ohne Kind(er)","4","542","0.522245735863023","0.49061530747798","0.553876164248065"
"Hauptmieter","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1999","Alleinerziehende","2","240","","",""
"Hauptmieter","1999","Alleinerziehende","3","91","0.606751747277092","0.531063749217313","0.682439745336872"
"Hauptmieter","1999","Alleinerziehende","4","23","","",""
"Hauptmieter","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1999","Paar mit Kind(ern)","2","1649","","",""
"Hauptmieter","1999","Paar mit Kind(ern)","3","725","0.305998848321273","0.285654453739874","0.326343242902673"
"Hauptmieter","1999","Paar mit Kind(ern)","4","333","0.261577128184918","0.235838136273982","0.287316120095854"
"Hauptmieter","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","1999","Sonstige","2","117","","",""
"Hauptmieter","1999","Sonstige","3","35","0.206307325474764","0.137793344567829","0.274821306381698"
"Hauptmieter","1999","Sonstige","4","11","","",""
"Hauptmieter","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1999","1-Pers.- Haushalt","2","22","","",""
"Untermieter","1999","1-Pers.- Haushalt","3","13","","",""
"Untermieter","1999","1-Pers.- Haushalt","4","6","0.0140913938192242","-0.00124172381368337","0.0294245114521317"
"Untermieter","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1999","(Ehe-)Paar ohne Kind(er)","2","26","","",""
"Untermieter","1999","(Ehe-)Paar ohne Kind(er)","3","22","","",""
"Untermieter","1999","(Ehe-)Paar ohne Kind(er)","4","20","","",""
"Untermieter","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1999","Alleinerziehende","2","12","","",""
"Untermieter","1999","Alleinerziehende","3","2","","",""
"Untermieter","1999","Alleinerziehende","4","","","",""
"Untermieter","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1999","Paar mit Kind(ern)","2","78","0.026778245064215","0.0213447264877889","0.0322117636406412"
"Untermieter","1999","Paar mit Kind(ern)","3","9","0.00466427440499077","0.00165624815817705","0.00767230065180449"
"Untermieter","1999","Paar mit Kind(ern)","4","14","","",""
"Untermieter","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Untermieter","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Untermieter","1999","Sonstige","2","6","0.0887620751969113","0.051181245214615","0.126342905179208"
"Untermieter","1999","Sonstige","3","2","","",""
"Untermieter","1999","Sonstige","4","","","",""
"Untermieter","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1999","1-Pers.- Haushalt","2","92","0.226544705085685","0.188781255572327","0.264308154599044"
"Eigentuemer","1999","1-Pers.- Haushalt","3","65","0.260864883794139","0.209795731456126","0.311934036132151"
"Eigentuemer","1999","1-Pers.- Haushalt","4","62","0.289147221727715","0.230169973286282","0.348124470169149"
"Eigentuemer","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1999","(Ehe-)Paar ohne Kind(er)","2","354","0.443445779753048","0.411132639179683","0.475758920326412"
"Eigentuemer","1999","(Ehe-)Paar ohne Kind(er)","3","448","0.459157084207022","0.42989389111411","0.488420277299934"
"Eigentuemer","1999","(Ehe-)Paar ohne Kind(er)","4","396","0.464379084934138","0.432797754204564","0.495960415663712"
"Eigentuemer","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1999","Alleinerziehende","2","60","0.192890232050707","0.149108573113666","0.236671890987748"
"Eigentuemer","1999","Alleinerziehende","3","67","0.382140432267442","0.306849186491363","0.457431678043521"
"Eigentuemer","1999","Alleinerziehende","4","50","0.630008899429854","0.519255862906759","0.74076193595295"
"Eigentuemer","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1999","Paar mit Kind(ern)","2","1664","","",""
"Eigentuemer","1999","Paar mit Kind(ern)","3","1237","","",""
"Eigentuemer","1999","Paar mit Kind(ern)","4","773","0.731042781877895","0.705073970111531","0.757011593644258"
"Eigentuemer","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Eigentuemer","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Eigentuemer","1999","Sonstige","2","97","0.513458989816794","0.447412558270706","0.579505421362882"
"Eigentuemer","1999","Sonstige","3","97","0.761905717469787","0.689791517233522","0.834019917706053"
"Eigentuemer","1999","Sonstige","4","49","0.875405033634351","0.791839491663496","0.958970575605206"
"Eigentuemer","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","1-Pers.- Haushalt","2","","","",""
"Altersheim/Seniorenwohnheim","1999","1-Pers.- Haushalt","3","","","",""
"Altersheim/Seniorenwohnheim","1999","1-Pers.- Haushalt","4","","","",""
"Altersheim/Seniorenwohnheim","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Altersheim/Seniorenwohnheim","1999","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Altersheim/Seniorenwohnheim","1999","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Altersheim/Seniorenwohnheim","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","Alleinerziehende","2","","","",""
"Altersheim/Seniorenwohnheim","1999","Alleinerziehende","3","","","",""
"Altersheim/Seniorenwohnheim","1999","Alleinerziehende","4","","","",""
"Altersheim/Seniorenwohnheim","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","Paar mit Kind(ern)","2","","","",""
"Altersheim/Seniorenwohnheim","1999","Paar mit Kind(ern)","3","","","",""
"Altersheim/Seniorenwohnheim","1999","Paar mit Kind(ern)","4","","","",""
"Altersheim/Seniorenwohnheim","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Altersheim/Seniorenwohnheim","1999","Sonstige","2","","","",""
"Altersheim/Seniorenwohnheim","1999","Sonstige","3","","","",""
"Altersheim/Seniorenwohnheim","1999","Sonstige","4","","","",""
"Altersheim/Seniorenwohnheim","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2000","1-Pers.- Haushalt","2","618","0.743062072906675","0.713425259306326","0.772698886507024"
"Hauptmieter","2000","1-Pers.- Haushalt","3","435","0.741242359987557","0.705963548681152","0.776521171293962"
"Hauptmieter","2000","1-Pers.- Haushalt","4","310","0.661319426716537","0.618579042607081","0.704059810825994"
"Hauptmieter","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2000","(Ehe-)Paar ohne Kind(er)","2","828","0.497009099003336","0.473043284765938","0.520974913240735"
"Hauptmieter","2000","(Ehe-)Paar ohne Kind(er)","3","916","0.468174994675013","0.445595191201309","0.490754798148718"
"Hauptmieter","2000","(Ehe-)Paar ohne Kind(er)","4","866","0.494780218074784","0.471328627220832","0.518231808928735"
"Hauptmieter","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2000","Alleinerziehende","2","347","0.78851332140652","0.751032276010449","0.825994366802591"
"Hauptmieter","2000","Alleinerziehende","3","170","","",""
"Hauptmieter","2000","Alleinerziehende","4","58","0.389624103147078","0.315214718257191","0.464033488036966"
"Hauptmieter","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Hauptmieter","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Hauptmieter","2000","Paar mit Kind(ern)","2","2509","","",""
"Hauptmieter","2000","Paar mit Kind(ern)","3","1333","","",""
