"plh0191","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Stimmt ganz u.gar nicht","1995","Mecklenburg-Vorpommern","3","36","0.495739573820837","0.377767888568613","0.61371125907306"
"Stimmt ganz u.gar nicht","1995","Mecklenburg-Vorpommern","4","16","","",""
"Stimmt ganz u.gar nicht","1995","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar nicht","1995","Sachsen","1 Einkommensschwächstes Quintil","167","0.304365558625272","0.264586470525959","0.344144646724585"
"Stimmt ganz u.gar nicht","1995","Sachsen","2","113","0.304411312224948","0.2566781032451","0.352144521204796"
"Stimmt ganz u.gar nicht","1995","Sachsen","3","56","0.357014199181698","0.281096015106629","0.432932383256768"
"Stimmt ganz u.gar nicht","1995","Sachsen","4","22","","",""
"Stimmt ganz u.gar nicht","1995","Sachsen","5 Einkommensstärkstes Quintil","13","","",""
"Stimmt ganz u.gar nicht","1995","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","98","0.329238309135624","0.275702848698915","0.382773769572332"
"Stimmt ganz u.gar nicht","1995","Sachsen-Anhalt","2","97","0.334800745961036","0.277874150295805","0.391727341626268"
"Stimmt ganz u.gar nicht","1995","Sachsen-Anhalt","3","32","0.368445345611862","0.266494490495084","0.470396200728641"
"Stimmt ganz u.gar nicht","1995","Sachsen-Anhalt","4","15","","",""
"Stimmt ganz u.gar nicht","1995","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","3","","",""
"Stimmt ganz u.gar nicht","1995","Thüringen","1 Einkommensschwächstes Quintil","72","0.193678737945011","0.152218632074043","0.235138843815978"
"Stimmt ganz u.gar nicht","1995","Thüringen","2","62","0.319338315770772","0.254562525512482","0.384114106029063"
"Stimmt ganz u.gar nicht","1995","Thüringen","3","35","0.419074371533308","0.30665580309357","0.531492939973045"
"Stimmt ganz u.gar nicht","1995","Thüringen","4","12","","",""
"Stimmt ganz u.gar nicht","1995","Thüringen","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt ganz u.gar","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","6","","",""
"Stimmt ganz u.gar","1996","Schleswig-Holstein","2","4","","",""
"Stimmt ganz u.gar","1996","Schleswig-Holstein","3","4","","",""
"Stimmt ganz u.gar","1996","Schleswig-Holstein","4","1","","",""
"Stimmt ganz u.gar","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Hamburg","1 Einkommensschwächstes Quintil","5","","",""
"Stimmt ganz u.gar","1996","Hamburg","2","4","","",""
"Stimmt ganz u.gar","1996","Hamburg","3","","","",""
"Stimmt ganz u.gar","1996","Hamburg","4","","","",""
"Stimmt ganz u.gar","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Niedersachsen","1 Einkommensschwächstes Quintil","18","","",""
"Stimmt ganz u.gar","1996","Niedersachsen","2","9","","",""
"Stimmt ganz u.gar","1996","Niedersachsen","3","6","","",""
"Stimmt ganz u.gar","1996","Niedersachsen","4","5","","",""
"Stimmt ganz u.gar","1996","Niedersachsen","5 Einkommensstärkstes Quintil","5","","",""
"Stimmt ganz u.gar","1996","Bremen","1 Einkommensschwächstes Quintil","7","","",""
"Stimmt ganz u.gar","1996","Bremen","2","","","",""
"Stimmt ganz u.gar","1996","Bremen","3","","","",""
"Stimmt ganz u.gar","1996","Bremen","4","","","",""
"Stimmt ganz u.gar","1996","Bremen","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","53","0.0659671431809501","0.0499360480551132","0.0819982383067871"
"Stimmt ganz u.gar","1996","Nordrhein-Westfalen","2","19","","",""
"Stimmt ganz u.gar","1996","Nordrhein-Westfalen","3","9","","",""
"Stimmt ganz u.gar","1996","Nordrhein-Westfalen","4","7","","",""
"Stimmt ganz u.gar","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","8","","",""
"Stimmt ganz u.gar","1996","Hessen","1 Einkommensschwächstes Quintil","13","","",""
"Stimmt ganz u.gar","1996","Hessen","2","10","","",""
"Stimmt ganz u.gar","1996","Hessen","3","5","","",""
"Stimmt ganz u.gar","1996","Hessen","4","1","","",""
"Stimmt ganz u.gar","1996","Hessen","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","11","","",""
"Stimmt ganz u.gar","1996","Rheinland-Pfalz,Saarland","2","3","","",""
"Stimmt ganz u.gar","1996","Rheinland-Pfalz,Saarland","3","4","","",""
"Stimmt ganz u.gar","1996","Rheinland-Pfalz,Saarland","4","2","","",""
"Stimmt ganz u.gar","1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt ganz u.gar","1996","Baden-Württemberg","1 Einkommensschwächstes Quintil","43","0.0619000435579688","0.0419595136338548","0.0818405734820827"
"Stimmt ganz u.gar","1996","Baden-Württemberg","2","20","","",""
"Stimmt ganz u.gar","1996","Baden-Württemberg","3","12","","",""
"Stimmt ganz u.gar","1996","Baden-Württemberg","4","8","","",""
"Stimmt ganz u.gar","1996","Baden-Württemberg","5 Einkommensstärkstes Quintil","7","","",""
"Stimmt ganz u.gar","1996","Bayern","1 Einkommensschwächstes Quintil","16","","",""
"Stimmt ganz u.gar","1996","Bayern","2","13","","",""
"Stimmt ganz u.gar","1996","Bayern","3","11","","",""
"Stimmt ganz u.gar","1996","Bayern","4","9","","",""
"Stimmt ganz u.gar","1996","Bayern","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt ganz u.gar","1996","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Saarland","2","","","",""
"Stimmt ganz u.gar","1996","Saarland","3","","","",""
"Stimmt ganz u.gar","1996","Saarland","4","","","",""
"Stimmt ganz u.gar","1996","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Berlin","1 Einkommensschwächstes Quintil","13","","",""
"Stimmt ganz u.gar","1996","Berlin","2","7","","",""
"Stimmt ganz u.gar","1996","Berlin","3","3","","",""
"Stimmt ganz u.gar","1996","Berlin","4","4","","",""
"Stimmt ganz u.gar","1996","Berlin","5 Einkommensstärkstes Quintil","3","","",""
"Stimmt ganz u.gar","1996","Brandenburg","1 Einkommensschwächstes Quintil","11","","",""
"Stimmt ganz u.gar","1996","Brandenburg","2","6","","",""
"Stimmt ganz u.gar","1996","Brandenburg","3","4","","",""
"Stimmt ganz u.gar","1996","Brandenburg","4","3","","",""
"Stimmt ganz u.gar","1996","Brandenburg","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt ganz u.gar","1996","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","10","","",""
"Stimmt ganz u.gar","1996","Mecklenburg-Vorpommern","2","10","","",""
"Stimmt ganz u.gar","1996","Mecklenburg-Vorpommern","3","1","","",""
"Stimmt ganz u.gar","1996","Mecklenburg-Vorpommern","4","","","",""
"Stimmt ganz u.gar","1996","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt ganz u.gar","1996","Sachsen","1 Einkommensschwächstes Quintil","32","0.076435688422769","0.052076004268487","0.100795372577051"
"Stimmt ganz u.gar","1996","Sachsen","2","18","","",""
"Stimmt ganz u.gar","1996","Sachsen","3","7","","",""
"Stimmt ganz u.gar","1996","Sachsen","4","4","","",""
"Stimmt ganz u.gar","1996","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","15","","",""
"Stimmt ganz u.gar","1996","Sachsen-Anhalt","2","20","","",""
"Stimmt ganz u.gar","1996","Sachsen-Anhalt","3","","","",""
"Stimmt ganz u.gar","1996","Sachsen-Anhalt","4","1","","",""
"Stimmt ganz u.gar","1996","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Stimmt ganz u.gar","1996","Thüringen","1 Einkommensschwächstes Quintil","34","0.147663379432056","0.106832280572862","0.18849447829125"
"Stimmt ganz u.gar","1996","Thüringen","2","16","","",""
"Stimmt ganz u.gar","1996","Thüringen","3","2","","",""
"Stimmt ganz u.gar","1996","Thüringen","4","3","","",""
"Stimmt ganz u.gar","1996","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","12","","",""
"Stimmt eher","1996","Schleswig-Holstein","2","9","","",""
"Stimmt eher","1996","Schleswig-Holstein","3","2","","",""
"Stimmt eher","1996","Schleswig-Holstein","4","1","","",""
"Stimmt eher","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","3","","",""
"Stimmt eher","1996","Hamburg","1 Einkommensschwächstes Quintil","11","","",""
"Stimmt eher","1996","Hamburg","2","6","","",""
"Stimmt eher","1996","Hamburg","3","9","","",""
"Stimmt eher","1996","Hamburg","4","3","","",""
"Stimmt eher","1996","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher","1996","Niedersachsen","1 Einkommensschwächstes Quintil","54","0.198778675206594","0.154353577682088","0.2432037727311"
"Stimmt eher","1996","Niedersachsen","2","32","0.155466028672314","0.11404692082832","0.196885136516307"
"Stimmt eher","1996","Niedersachsen","3","13","","",""
"Stimmt eher","1996","Niedersachsen","4","9","","",""
"Stimmt eher","1996","Niedersachsen","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt eher","1996","Bremen","1 Einkommensschwächstes Quintil","6","","",""
"Stimmt eher","1996","Bremen","2","6","","",""
"Stimmt eher","1996","Bremen","3","3","","",""
"Stimmt eher","1996","Bremen","4","","","",""
"Stimmt eher","1996","Bremen","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt eher","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","146","0.170299124102878","0.146022669734201","0.194575578471556"
"Stimmt eher","1996","Nordrhein-Westfalen","2","67","0.113087949497542","0.0883969884397952","0.137778910555288"
"Stimmt eher","1996","Nordrhein-Westfalen","3","31","0.0811722172374181","0.0547695413865449","0.107574893088291"
"Stimmt eher","1996","Nordrhein-Westfalen","4","23","","",""
"Stimmt eher","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","10","","",""
"Stimmt eher","1996","Hessen","1 Einkommensschwächstes Quintil","42","0.170707098997848","0.125147781425635","0.216266416570061"
"Stimmt eher","1996","Hessen","2","35","0.198298069281163","0.146991874429329","0.249604264132998"
"Stimmt eher","1996","Hessen","3","17","","",""
"Stimmt eher","1996","Hessen","4","10","","",""
"Stimmt eher","1996","Hessen","5 Einkommensstärkstes Quintil","3","","",""
"Stimmt eher","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","30","0.120018225384537","0.0776486305843582","0.162387820184716"
"Stimmt eher","1996","Rheinland-Pfalz,Saarland","2","16","","",""
"Stimmt eher","1996","Rheinland-Pfalz,Saarland","3","5","","",""
"Stimmt eher","1996","Rheinland-Pfalz,Saarland","4","6","","",""
"Stimmt eher","1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","5","","",""
"Stimmt eher","1996","Baden-Württemberg","1 Einkommensschwächstes Quintil","132","0.229996124192506","0.19517254752004","0.264819700864971"
"Stimmt eher","1996","Baden-Württemberg","2","67","0.129670393103681","0.0989708814057703","0.160369904801592"
"Stimmt eher","1996","Baden-Württemberg","3","44","0.141542937810045","0.104159585023476","0.178926290596614"
"Stimmt eher","1996","Baden-Württemberg","4","19","","",""
"Stimmt eher","1996","Baden-Württemberg","5 Einkommensstärkstes Quintil","13","","",""
"Stimmt eher","1996","Bayern","1 Einkommensschwächstes Quintil","69","0.165851844099317","0.132008688542537","0.199694999656098"
"Stimmt eher","1996","Bayern","2","62","0.146348950654621","0.115116897486939","0.177581003822302"
"Stimmt eher","1996","Bayern","3","22","","",""
"Stimmt eher","1996","Bayern","4","16","","",""
"Stimmt eher","1996","Bayern","5 Einkommensstärkstes Quintil","9","","",""
"Stimmt eher","1996","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Stimmt eher","1996","Saarland","2","","","",""
"Stimmt eher","1996","Saarland","3","","","",""
"Stimmt eher","1996","Saarland","4","","","",""
"Stimmt eher","1996","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher","1996","Berlin","1 Einkommensschwächstes Quintil","27","","",""
"Stimmt eher","1996","Berlin","2","19","","",""
"Stimmt eher","1996","Berlin","3","18","","",""
"Stimmt eher","1996","Berlin","4","5","","",""
"Stimmt eher","1996","Berlin","5 Einkommensstärkstes Quintil","4","","",""
"Stimmt eher","1996","Brandenburg","1 Einkommensschwächstes Quintil","47","0.216202080246002","0.165477341624792","0.266926818867212"
"Stimmt eher","1996","Brandenburg","2","37","0.215214781494788","0.155343264936893","0.275086298052682"
"Stimmt eher","1996","Brandenburg","3","22","","",""
"Stimmt eher","1996","Brandenburg","4","1","","",""
"Stimmt eher","1996","Brandenburg","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt eher","1996","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","35","0.262033232658805","0.196123943828614","0.327942521488996"
"Stimmt eher","1996","Mecklenburg-Vorpommern","2","23","","",""
"Stimmt eher","1996","Mecklenburg-Vorpommern","3","11","","",""
"Stimmt eher","1996","Mecklenburg-Vorpommern","4","3","","",""
"Stimmt eher","1996","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher","1996","Sachsen","1 Einkommensschwächstes Quintil","106","0.246358181556882","0.206852825511138","0.285863537602626"
"Stimmt eher","1996","Sachsen","2","69","0.177747294794071","0.139658540961527","0.215836048626616"
"Stimmt eher","1996","Sachsen","3","25","","",""
"Stimmt eher","1996","Sachsen","4","5","","",""
"Stimmt eher","1996","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher","1996","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","48","0.203787730018216","0.153955000104905","0.253620459931527"
"Stimmt eher","1996","Sachsen-Anhalt","2","58","0.22973294711068","0.180372590085512","0.279093304135849"
"Stimmt eher","1996","Sachsen-Anhalt","3","10","","",""
"Stimmt eher","1996","Sachsen-Anhalt","4","1","","",""
"Stimmt eher","1996","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt eher","1996","Thüringen","1 Einkommensschwächstes Quintil","75","0.266851394303457","0.215944120911395","0.317758667695519"
"Stimmt eher","1996","Thüringen","2","54","0.229831170840218","0.177574005135404","0.282088336545033"
"Stimmt eher","1996","Thüringen","3","14","","",""
"Stimmt eher","1996","Thüringen","4","1","","",""
"Stimmt eher","1996","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Stimmt eher nicht","1996","Schleswig-Holstein","1 Einkommensschwächstes Quintil","29","","",""
"Stimmt eher nicht","1996","Schleswig-Holstein","2","33","0.411832876084483","0.311263661932366","0.512402090236601"
"Stimmt eher nicht","1996","Schleswig-Holstein","3","14","","",""
"Stimmt eher nicht","1996","Schleswig-Holstein","4","11","","",""
"Stimmt eher nicht","1996","Schleswig-Holstein","5 Einkommensstärkstes Quintil","11","","",""
"Stimmt eher nicht","1996","Hamburg","1 Einkommensschwächstes Quintil","8","","",""
"Stimmt eher nicht","1996","Hamburg","2","9","","",""
"Stimmt eher nicht","1996","Hamburg","3","12","","",""
"Stimmt eher nicht","1996","Hamburg","4","3","","",""
"Stimmt eher nicht","1996","Hamburg","5 Einkommensstärkstes Quintil","1","","",""
"Stimmt eher nicht","1996","Niedersachsen","1 Einkommensschwächstes Quintil","108","0.320841039723098","0.268877596706531","0.372804482739664"
"Stimmt eher nicht","1996","Niedersachsen","2","111","0.383890408758168","0.328299081698556","0.43948173581778"
"Stimmt eher nicht","1996","Niedersachsen","3","71","0.349186161726695","0.28210445129968","0.416267872153711"
"Stimmt eher nicht","1996","Niedersachsen","4","56","0.34982399309897","0.277492051780552","0.422155934417389"
"Stimmt eher nicht","1996","Niedersachsen","5 Einkommensstärkstes Quintil","15","","",""
"Stimmt eher nicht","1996","Bremen","1 Einkommensschwächstes Quintil","8","","",""
"Stimmt eher nicht","1996","Bremen","2","11","","",""
"Stimmt eher nicht","1996","Bremen","3","6","","",""
"Stimmt eher nicht","1996","Bremen","4","1","","",""
"Stimmt eher nicht","1996","Bremen","5 Einkommensstärkstes Quintil","2","","",""
"Stimmt eher nicht","1996","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","337","0.366944086682329","0.335816943919139","0.398071229445518"
"Stimmt eher nicht","1996","Nordrhein-Westfalen","2","246","0.392207864190027","0.354142916364269","0.430272812015786"
"Stimmt eher nicht","1996","Nordrhein-Westfalen","3","145","0.345244435648892","0.29927913311494","0.391209738182844"
"Stimmt eher nicht","1996","Nordrhein-Westfalen","4","130","0.377295485958656","0.325697820363323","0.42889315155399"
"Stimmt eher nicht","1996","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","84","0.355944456664273","0.294728176205814","0.417160737122731"
"Stimmt eher nicht","1996","Hessen","1 Einkommensschwächstes Quintil","103","0.43680106734867","0.376743159067222","0.496858975630118"
"Stimmt eher nicht","1996","Hessen","2","91","0.381174403893877","0.318678709499813","0.44367009828794"
"Stimmt eher nicht","1996","Hessen","3","56","0.343825000948695","0.273651955782285","0.413998046115105"
"Stimmt eher nicht","1996","Hessen","4","53","0.312656779816693","0.238470564889235","0.386842994744151"
"Stimmt eher nicht","1996","Hessen","5 Einkommensstärkstes Quintil","34","0.464588397170224","0.3517139780761","0.577462816264348"
"Stimmt eher nicht","1996","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","81","0.402130644974385","0.338204192658682","0.466057097290088"
"Stimmt eher nicht","1996","Rheinland-Pfalz,Saarland","2","82","0.37892031634898","0.312673946027669","0.445166686670292"
"Stimmt eher nicht","1996","Rheinland-Pfalz,Saarland","3","43","0.307979103796589","0.226393080507755","0.389565127085423"
"Stimmt eher nicht","1996","Rheinland-Pfalz,Saarland","4","22","","",""
"Stimmt eher nicht","1996","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","6","","",""
