"plh0112","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"3 Weniger wichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1993","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1993","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1993","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"1 Sehr wichtig","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"2 Wichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"2 Wichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"3 Weniger wichtig","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1994","Hauptschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Hauptschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1994","Realschule","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Realschule","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Realschule","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"4 Ganz unwichtig","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","kein Migrationshintergrund","44","0.165453329454317","0.119112619364121","0.211794039544514"
"1 Sehr wichtig","1995","(noch) kein Abschluss","direkter Migrationshintergrund","9","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"1 Sehr wichtig","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1995","Hauptschule","kein Migrationshintergrund","300","0.0711762002369699","0.0636395246217646","0.0787128758521751"
"1 Sehr wichtig","1995","Hauptschule","direkter Migrationshintergrund","60","0.103436669774051","0.0782594550325684","0.128613884515534"
"1 Sehr wichtig","1995","Hauptschule","indirekter Migrationshintergrund","5","","",""
"1 Sehr wichtig","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1995","Realschule","kein Migrationshintergrund","266","0.0992416385212197","0.0881987451186067","0.110284531923833"
"1 Sehr wichtig","1995","Realschule","direkter Migrationshintergrund","17","","",""
"1 Sehr wichtig","1995","Realschule","indirekter Migrationshintergrund","6","","",""
"1 Sehr wichtig","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","kein Migrationshintergrund","86","0.123022441888225","0.0984787277855916","0.147566155990859"
"1 Sehr wichtig","1995","(Fach-)Abitur","direkter Migrationshintergrund","25","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"1 Sehr wichtig","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"1 Sehr wichtig","1995","AkademikerIn","kein Migrationshintergrund","175","0.122215939243607","0.105889137606475","0.13854274088074"
"1 Sehr wichtig","1995","AkademikerIn","direkter Migrationshintergrund","21","","",""
"1 Sehr wichtig","1995","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"1 Sehr wichtig","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1995","(noch) kein Abschluss","kein Migrationshintergrund","115","0.469557951567249","0.407318868498154","0.531797034636345"
"2 Wichtig","1995","(noch) kein Abschluss","direkter Migrationshintergrund","37","0.451640300733677","0.344577610106651","0.558702991360703"
"2 Wichtig","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"2 Wichtig","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1995","Hauptschule","kein Migrationshintergrund","1460","0.319449193038521","0.305782075467964","0.333116310609078"
"2 Wichtig","1995","Hauptschule","direkter Migrationshintergrund","204","0.341448377760158","0.302243746626988","0.380653008893327"
"2 Wichtig","1995","Hauptschule","indirekter Migrationshintergrund","25","","",""
"2 Wichtig","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1995","Realschule","kein Migrationshintergrund","1040","0.385485039426765","0.367508679298344","0.403461399555186"
"2 Wichtig","1995","Realschule","direkter Migrationshintergrund","48","0.385559964399067","0.299191759288861","0.471928169509273"
"2 Wichtig","1995","Realschule","indirekter Migrationshintergrund","18","","",""
"2 Wichtig","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1995","(Fach-)Abitur","kein Migrationshintergrund","301","0.412378572183234","0.375595268792314","0.449161875574155"
"2 Wichtig","1995","(Fach-)Abitur","direkter Migrationshintergrund","81","0.473785574956779","0.400018247649858","0.5475529022637"
"2 Wichtig","1995","(Fach-)Abitur","indirekter Migrationshintergrund","7","","",""
"2 Wichtig","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"2 Wichtig","1995","AkademikerIn","kein Migrationshintergrund","640","0.427247062779336","0.402588568621956","0.451905556936715"
"2 Wichtig","1995","AkademikerIn","direkter Migrationshintergrund","80","0.518017864518618","0.43985758493745","0.596178144099787"
"2 Wichtig","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"2 Wichtig","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1995","(noch) kein Abschluss","kein Migrationshintergrund","71","0.293621730780822","0.236826433551686","0.350417028009958"
"3 Weniger wichtig","1995","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"3 Weniger wichtig","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","7","","",""
"3 Weniger wichtig","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1995","Hauptschule","kein Migrationshintergrund","2018","0.441797258567857","0.427240883177906","0.456353633957808"
"3 Weniger wichtig","1995","Hauptschule","direkter Migrationshintergrund","207","0.371469609820164","0.331520719644567","0.411418499995762"
"3 Weniger wichtig","1995","Hauptschule","indirekter Migrationshintergrund","14","","",""
"3 Weniger wichtig","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1995","Realschule","kein Migrationshintergrund","1301","0.434820260316388","0.416510614465513","0.453129906167263"
"3 Weniger wichtig","1995","Realschule","direkter Migrationshintergrund","48","0.408850747641717","0.321614064220414","0.496087431063021"
"3 Weniger wichtig","1995","Realschule","indirekter Migrationshintergrund","11","","",""
"3 Weniger wichtig","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1995","(Fach-)Abitur","kein Migrationshintergrund","265","0.399896698679386","0.363291666809868","0.436501730548905"
"3 Weniger wichtig","1995","(Fach-)Abitur","direkter Migrationshintergrund","61","0.265954378616223","0.200677879306115","0.33123087792633"
"3 Weniger wichtig","1995","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"3 Weniger wichtig","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"3 Weniger wichtig","1995","AkademikerIn","kein Migrationshintergrund","655","0.40060685821851","0.376180516923896","0.425033199513124"
"3 Weniger wichtig","1995","AkademikerIn","direkter Migrationshintergrund","47","0.280303983039511","0.210047331241014","0.350560634838007"
"3 Weniger wichtig","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"3 Weniger wichtig","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"4 Ganz unwichtig","1995","(noch) kein Abschluss","kein Migrationshintergrund","17","","",""
"4 Ganz unwichtig","1995","(noch) kein Abschluss","direkter Migrationshintergrund","11","","",""
"4 Ganz unwichtig","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
