year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2020,Couple without children,2nd Quintile,532,94.06403,89.59782,98.53024,60.00000,80.00000,100.00000,15.00000,160.00000,,,
2020,Couple without children,3rd Quintile,453,91.61631,87.06138,96.17123,60.00000,80.00000,110.00000,13.00000,185.00000,,,
2020,Couple without children,4th Quintile,399,95.42322,90.49733,100.34911,60.00000,80.00000,120.00000,15.00000,210.00000,,,
2020,Couple without children,5th Quintile,421,101.52221,95.26124,107.78318,60.00000,100.00000,110.00000,15.00000,185.00000,,,
2020,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2020,Single parent,1st Quintile,593,95.69560,92.18462,99.20659,70.00000,85.00000,117.00000,15.00000,187.50000,,,
2020,Single parent,2nd Quintile,290,86.76547,82.20103,91.32991,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2020,Single parent,3rd Quintile,139,92.19550,84.79306,99.59795,64.39381,80.00000,100.00000,29.00000,153.40928,,,
2020,Single parent,4th Quintile,63,102.79898,90.05173,115.54623,65.56112,95.89366,130.00000,25.00000,226.65832,,,
2020,Single parent,5th Quintile,,,,,,,,,,,,
2020,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2020,Couple with children,1st Quintile,1858,113.48572,110.74284,116.22859,75.00000,100.00000,131.63527,20.00000,216.58817,,,
2020,Couple with children,2nd Quintile,617,103.85303,100.08473,107.62133,70.00000,100.00000,130.00000,20.00000,220.00000,,,
2020,Couple with children,3rd Quintile,360,105.40838,99.75413,111.06262,70.00000,100.00000,120.00000,12.00000,195.00000,,,
2020,Couple with children,4th Quintile,267,106.23645,101.03692,111.43599,77.86012,100.00000,130.00000,20.00000,208.20982,,,
2020,Couple with children,5th Quintile,191,113.60520,104.82886,122.38155,75.00000,100.00000,145.78610,33.00000,251.96526,,,
2020,Multi-generational household,1st Quintile,59,108.39563,97.97811,118.81314,70.00000,100.00000,130.93010,30.00000,222.32526,,,
2020,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2020,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2020,Multi-generational household,4th Quintile,,,,,,,,,,,,
2020,Multi-generational household,5th Quintile,,,,,,,,,,,,
2020,Other Combinations,Not included in this version of the questionnaire,,,,,,,,,,,,
2020,Other Combinations,1st Quintile,212,90.50510,84.48533,96.52487,60.00000,88.23928,113.97958,19.00000,194.94895,,,
2020,Other Combinations,2nd Quintile,50,85.77412,79.38551,92.16274,80.00000,83.19746,100.00000,50.00000,130.00000,,,
2020,Other Combinations,3rd Quintile,41,99.98381,83.76863,116.19899,70.00000,78.69403,100.00000,27.00000,145.00000,,,
2020,Other Combinations,4th Quintile,,,,,,,,,,,,
2020,Other Combinations,5th Quintile,,,,,,,,,,,,
2021,No answer / don't know,1st Quintile,,,,,,,,,,,,
2021,No answer / don't know,2nd Quintile,,,,,,,,,,,,
2021,No answer / don't know,3rd Quintile,,,,,,,,,,,,
2021,No answer / don't know,4th Quintile,,,,,,,,,,,,
2021,No answer / don't know,5th Quintile,,,,,,,,,,,,
2021,Single-person household,Not included in this version of the questionnaire,,,,,,,,,,,,
2021,Single-person household,1st Quintile,1000,73.26622,70.06009,76.47234,45.00000,60.00000,84.00000,2.00000,142.50000,,,
2021,Single-person household,2nd Quintile,513,77.59970,74.02777,81.17164,50.00000,70.00000,100.00000,10.00000,175.00000,,,
2021,Single-person household,3rd Quintile,400,80.04782,75.59094,84.50470,50.00000,70.00000,100.00000,2.00000,175.00000,,,
2021,Single-person household,4th Quintile,294,82.64514,77.33846,87.95181,50.00000,70.00000,100.00000,8.00000,175.00000,,,
2021,Single-person household,5th Quintile,225,88.99223,81.90186,96.08260,50.00000,80.00000,105.17451,10.00000,187.93628,,,
2021,Couple without children,Not included in this version of the questionnaire,,,,,,,,,,,,
2021,Couple without children,1st Quintile,270,101.72644,92.04224,111.41064,56.00000,80.00000,118.55714,20.00000,212.39285,,,
2021,Couple without children,2nd Quintile,335,100.18240,94.61075,105.75406,65.06040,84.00000,120.00000,11.00000,202.40940,,,
2021,Couple without children,3rd Quintile,286,96.91790,91.36331,102.47249,60.00000,87.63732,120.00000,25.00000,210.00000,,,
2021,Couple without children,4th Quintile,274,100.39487,94.17355,106.61620,70.00000,94.00000,120.00000,18.00000,195.00000,,,
2021,Couple without children,5th Quintile,294,107.62328,100.97463,114.27193,72.37088,95.65204,120.00000,10.00000,191.44368,,,
2021,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2021,Single parent,1st Quintile,322,91.04592,86.25159,95.84024,60.00000,80.00000,105.00000,23.00000,172.50000,,,
2021,Single parent,2nd Quintile,227,99.56695,92.95143,106.18246,60.00000,86.11058,120.00000,15.00000,210.00000,,,
2021,Single parent,3rd Quintile,86,101.29965,91.55816,111.04113,76.00000,80.00000,127.41153,30.00000,204.52882,,,
2021,Single parent,4th Quintile,57,115.40059,100.27450,130.52668,69.86690,100.00000,164.74665,30.00000,307.06627,,,
2021,Single parent,5th Quintile,,,,,,,,,,,,
2021,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2021,Couple with children,1st Quintile,943,120.45115,116.08666,124.81564,80.00000,100.00000,150.00000,12.00000,255.00000,,,
2021,Couple with children,2nd Quintile,427,104.54209,98.87077,110.21341,70.00000,90.00000,125.00000,15.00000,207.50000,,,
2021,Couple with children,3rd Quintile,273,108.04383,101.82518,114.26247,70.00000,100.00000,134.49246,21.00000,231.23115,,,
2021,Couple with children,4th Quintile,173,108.45833,101.83315,115.08351,73.00000,100.00000,141.32028,30.00000,243.80069,,,
2021,Couple with children,5th Quintile,131,136.57205,124.82674,148.31736,90.00000,120.00000,160.00000,40.00000,265.00000,,,
2021,Multi-generational household,1st Quintile,34,140.74699,119.88585,161.60813,75.74823,146.70168,200.00000,50.00000,360.00000,,,
2021,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2021,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2021,Multi-generational household,4th Quintile,,,,,,,,,,,,
2021,Multi-generational household,5th Quintile,,,,,,,,,,,,
2021,Other Combinations,Not included in this version of the questionnaire,,,,,,,,,,,,
2021,Other Combinations,1st Quintile,116,87.15540,79.06287,95.24793,51.90680,80.00000,100.00000,20.00000,172.13980,,,
2021,Other Combinations,2nd Quintile,40,97.92580,79.89448,115.95713,67.29303,86.91399,116.43950,30.00000,190.15920,,,
2021,Other Combinations,3rd Quintile,,,,,,,,,,,,
2021,Other Combinations,4th Quintile,,,,,,,,,,,,
2021,Other Combinations,5th Quintile,,,,,,,,,,,,
2022,No answer / don't know,Not included in this version of the questionnaire,,,,,,,,,,,,
2022,No answer / don't know,1st Quintile,130,122.74382,109.19342,136.29423,64.39436,100.00000,150.00000,20.00000,278.40846,,,
2022,No answer / don't know,2nd Quintile,67,145.52308,123.42676,167.61940,82.81052,149.19645,180.00000,20.00000,325.78422,,,
2022,No answer / don't know,3rd Quintile,31,156.63651,127.69204,185.58099,100.00000,121.51627,200.00000,60.00000,350.00000,,,
2022,No answer / don't know,4th Quintile,,,,,,,,,,,,
2022,No answer / don't know,5th Quintile,,,,,,,,,,,,
2022,Single-person household,Not included in this version of the questionnaire,99,102.69691,91.65630,113.73752,55.00000,100.00000,121.10048,10.00000,220.25119,,,
2022,Single-person household,1st Quintile,1383,86.07376,83.06842,89.07910,50.00000,74.00000,100.00000,10.00000,175.00000,,,
2022,Single-person household,2nd Quintile,1022,89.27349,85.52498,93.02200,50.00000,75.00000,100.75089,5.00000,176.87723,,,
2022,Single-person household,3rd Quintile,821,99.63255,95.63074,103.63437,60.00000,83.00000,120.00000,9.00000,210.00000,,,
2022,Single-person household,4th Quintile,680,98.44195,94.16600,102.71790,60.00000,80.00000,120.00894,9.00000,210.02235,,,
2022,Single-person household,5th Quintile,495,120.44414,112.61057,128.27771,62.23899,100.00000,150.00000,14.00000,281.64152,,,
2022,Couple without children,Not included in this version of the questionnaire,34,152.98687,123.44587,182.52787,100.00000,130.00000,200.00000,30.00000,350.00000,,,
2022,Couple without children,1st Quintile,705,119.53983,112.92215,126.15751,65.64060,100.00000,150.00000,10.00000,276.53909,,,
2022,Couple without children,2nd Quintile,693,118.81916,113.75113,123.88719,75.00000,100.00000,150.00000,7.00000,262.50000,,,
2022,Couple without children,3rd Quintile,547,121.76192,115.89841,127.62542,79.00000,100.00000,150.00000,20.00000,256.50000,,,
2022,Couple without children,4th Quintile,483,132.04221,124.91065,139.17377,75.00000,120.00000,160.00000,20.00000,287.50000,,,
2022,Couple without children,5th Quintile,463,139.19041,131.40401,146.97680,80.00000,110.00000,185.29509,13.00000,343.23773,,,
2022,Single parent,Not included in this version of the questionnaire,,,,,,,,,,,,
2022,Single parent,1st Quintile,352,133.37566,91.92480,174.82652,78.98918,100.00000,138.01128,15.00000,226.54442,,,
2022,Single parent,2nd Quintile,298,127.53871,119.90546,135.17195,80.00000,110.00000,173.84104,25.00000,314.60259,,,
2022,Single parent,3rd Quintile,138,116.02994,107.95635,124.10352,80.00000,105.80259,150.00000,20.00000,255.00000,,,
2022,Single parent,4th Quintile,81,134.64839,115.57239,153.72440,90.00000,100.00000,150.00000,20.00000,240.00000,,,
2022,Single parent,5th Quintile,37,126.72933,103.61034,149.84831,72.61144,118.19777,150.00000,30.00000,266.08285,,,
2022,Couple with children,Not included in this version of the questionnaire,,,,,,,,,,,,
2022,Couple with children,1st Quintile,1123,167.76662,160.75932,174.77393,90.00000,140.00000,200.00000,16.00000,365.00000,,,
2022,Couple with children,2nd Quintile,746,151.96030,145.19779,158.72281,95.80723,120.00000,200.00000,10.00000,356.28916,,,
2022,Couple with children,3rd Quintile,413,135.57989,127.69391,143.46587,80.00000,104.15227,170.00000,25.00000,305.00000,,,
2022,Couple with children,4th Quintile,330,152.67125,142.98911,162.35339,100.00000,130.00000,200.00000,17.00000,350.00000,,,
2022,Couple with children,5th Quintile,197,174.51367,160.65028,188.37706,100.00000,160.00000,200.00000,20.00000,350.00000,,,
2022,Multi-generational household,1st Quintile,,,,,,,,,,,,
2022,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2022,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2022,Multi-generational household,4th Quintile,,,,,,,,,,,,
2022,Multi-generational household,5th Quintile,,,,,,,,,,,,
2022,Other Combinations,Not included in this version of the questionnaire,,,,,,,,,,,,
2022,Other Combinations,1st Quintile,371,144.48884,134.44066,154.53702,80.00000,110.00000,200.00000,15.00000,380.00000,,,
2022,Other Combinations,2nd Quintile,122,141.81820,127.81920,155.81720,98.96826,140.91699,180.00000,12.00000,301.54761,,,
2022,Other Combinations,3rd Quintile,71,129.99215,114.04650,145.93780,80.00000,117.22077,150.00000,20.00000,255.00000,,,
2022,Other Combinations,4th Quintile,43,135.77844,117.73877,153.81811,91.82721,148.69968,150.00000,34.00000,237.25918,,,
2022,Other Combinations,5th Quintile,,,,,,,,,,,,
