year,age_gr,pgisced97,doctoryn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,Lower Secondary Level,Yes,0.51029,393,630,0.47123,0.54936
2015,30-45 y.,Lower Secondary Level,No,0.41063,237,630,0.37218,0.44907
2015,30-45 y.,Upper Secondary Level,Yes,0.61192,2029,3211,0.59507,0.62878
2015,30-45 y.,Upper Secondary Level,No,0.35970,1182,3211,0.34310,0.37630
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.61781,595,905,0.58614,0.64949
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.35023,310,905,0.31913,0.38132
2015,30-45 y.,First Stage of Tertiary Education,Yes,0.63273,231,380,0.58419,0.68126
2015,30-45 y.,First Stage of Tertiary Education,No,0.35057,149,380,0.30254,0.39861
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.61285,1280,1993,0.59146,0.63424
2015,30-45 y.,Second Stage of Tertiary Education,No,0.31404,713,1993,0.29366,0.33442
2015,46-65 y.,Primary Level,Yes,0.84423,104,104,0.77420,0.91427
2015,46-65 y.,Lower Secondary Level,Yes,0.75066,456,609,0.71627,0.78505
2015,46-65 y.,Lower Secondary Level,No,0.22347,153,609,0.19035,0.25658
2015,46-65 y.,Upper Secondary Level,Yes,0.71563,3092,4304,0.70215,0.72911
2015,46-65 y.,Upper Secondary Level,No,0.26841,1212,4304,0.25517,0.28165
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.74145,501,692,0.70881,0.77410
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.23994,191,692,0.20810,0.27178
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.66797,488,735,0.63390,0.70204
2015,46-65 y.,First Stage of Tertiary Education,No,0.32681,247,735,0.29287,0.36074
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.71526,1653,2326,0.69692,0.73361
2015,46-65 y.,Second Stage of Tertiary Education,No,0.27279,673,2326,0.25468,0.29089
2015,66 and older,Primary Level,Yes,0.82967,36,36,0.70513,0.95421
2015,66 and older,Lower Secondary Level,Yes,0.83675,549,646,0.80822,0.86527
2015,66 and older,Lower Secondary Level,No,0.15578,97,646,0.12780,0.18377
2015,66 and older,Upper Secondary Level,Yes,0.85709,2159,2516,0.84341,0.87077
2015,66 and older,Upper Secondary Level,No,0.13784,357,2516,0.12437,0.15132
2015,66 and older,Post-secondary Non-tertiary Level,Yes,0.79746,114,114,0.72336,0.87156
2015,66 and older,First Stage of Tertiary Education,Yes,0.86839,294,338,0.83229,0.90448
2015,66 and older,First Stage of Tertiary Education,No,0.12983,44,338,0.09394,0.16572
2015,66 and older,Second Stage of Tertiary Education,Yes,0.85443,1012,1176,0.83426,0.87459
2015,66 and older,Second Stage of Tertiary Education,No,0.14030,164,1176,0.12044,0.16016
2016,17-29 y.,Pre-primary Level,Yes,0.28850,214,331,0.23962,0.33738
2016,17-29 y.,Pre-primary Level,No,0.18433,117,331,0.14249,0.22617
2016,17-29 y.,Primary Level,Yes,0.45051,45,45,0.30349,0.59752
2016,17-29 y.,Lower Secondary Level,Yes,0.51857,465,747,0.48272,0.55443
2016,17-29 y.,Lower Secondary Level,No,0.34232,282,747,0.30827,0.37637
2016,17-29 y.,Upper Secondary Level,Yes,0.56714,845,1456,0.54168,0.59260
2016,17-29 y.,Upper Secondary Level,No,0.40254,611,1456,0.37734,0.42774
2016,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.58778,164,264,0.52829,0.64727
2016,17-29 y.,Post-secondary Non-tertiary Level,No,0.38832,100,264,0.32942,0.44723
2016,17-29 y.,Second Stage of Tertiary Education,Yes,0.58892,242,392,0.54015,0.63769
2016,17-29 y.,Second Stage of Tertiary Education,No,0.38034,150,392,0.33222,0.42846
2016,30-45 y.,Primary Level,Yes,0.58009,106,159,0.50313,0.65705
2016,30-45 y.,Primary Level,No,0.30688,53,159,0.23496,0.37879
2016,30-45 y.,Lower Secondary Level,Yes,0.62174,385,614,0.58335,0.66013
2016,30-45 y.,Lower Secondary Level,No,0.33050,229,614,0.29326,0.36773
2016,30-45 y.,Upper Secondary Level,Yes,0.62638,1817,2938,0.60888,0.64387
2016,30-45 y.,Upper Secondary Level,No,0.35777,1121,2938,0.34043,0.37510
2016,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.65773,602,906,0.62682,0.68865
2016,30-45 y.,Post-secondary Non-tertiary Level,No,0.33455,304,906,0.30381,0.36530
2016,30-45 y.,First Stage of Tertiary Education,Yes,0.59577,212,343,0.54376,0.64778
2016,30-45 y.,First Stage of Tertiary Education,No,0.39941,131,343,0.34750,0.45132
2016,30-45 y.,Second Stage of Tertiary Education,Yes,0.65646,1287,2006,0.63567,0.67725
2016,30-45 y.,Second Stage of Tertiary Education,No,0.32580,719,2006,0.30528,0.34631
2016,46-65 y.,Primary Level,Yes,0.65967,90,126,0.57660,0.74273
2016,46-65 y.,Primary Level,No,0.25095,36,126,0.17494,0.32695
2016,46-65 y.,Lower Secondary Level,Yes,0.67576,411,578,0.63756,0.71395
2016,46-65 y.,Lower Secondary Level,No,0.30877,167,578,0.27108,0.34647
2016,46-65 y.,Upper Secondary Level,Yes,0.70796,2933,4136,0.69411,0.72182
2016,46-65 y.,Upper Secondary Level,No,0.28442,1203,4136,0.27066,0.29817
2016,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.68910,489,713,0.65510,0.72310
2016,46-65 y.,Post-secondary Non-tertiary Level,No,0.30942,224,713,0.27546,0.34337
2016,46-65 y.,First Stage of Tertiary Education,Yes,0.70007,473,680,0.66561,0.73454
2016,46-65 y.,First Stage of Tertiary Education,No,0.29752,207,680,0.26314,0.33191
2016,46-65 y.,Second Stage of Tertiary Education,Yes,0.70748,1581,2282,0.68881,0.72615
2016,46-65 y.,Second Stage of Tertiary Education,No,0.28561,701,2282,0.26707,0.30414
2016,66 and older,Primary Level,Yes,0.77259,31,31,0.62259,0.92258
2016,66 and older,Lower Secondary Level,Yes,0.83283,518,611,0.80322,0.86244
2016,66 and older,Lower Secondary Level,No,0.16485,93,611,0.13541,0.19430
2016,66 and older,Upper Secondary Level,Yes,0.84417,2042,2393,0.82964,0.85871
2016,66 and older,Upper Secondary Level,No,0.14585,351,2393,0.13170,0.15999
2016,66 and older,Post-secondary Non-tertiary Level,Yes,0.83170,108,108,0.76081,0.90259
2016,66 and older,First Stage of Tertiary Education,Yes,0.84380,273,321,0.80402,0.88358
2016,66 and older,First Stage of Tertiary Education,No,0.15522,48,321,0.11554,0.19490
2016,66 and older,Second Stage of Tertiary Education,Yes,0.85886,1007,1182,0.83901,0.87872
2016,66 and older,Second Stage of Tertiary Education,No,0.13439,175,1182,0.11494,0.15384
2017,17-29 y.,Pre-primary Level,Yes,0.38512,276,396,0.33713,0.43311
2017,17-29 y.,Pre-primary Level,No,0.14489,120,396,0.11018,0.17960
2017,17-29 y.,Primary Level,Yes,0.36469,48,48,0.22707,0.50230
2017,17-29 y.,Lower Secondary Level,Yes,0.54520,506,761,0.50979,0.58060
2017,17-29 y.,Lower Secondary Level,No,0.32814,255,761,0.29476,0.36153
2017,17-29 y.,Upper Secondary Level,Yes,0.58225,1048,1747,0.55911,0.60538
2017,17-29 y.,Upper Secondary Level,No,0.38139,699,1747,0.35860,0.40417
2017,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.63759,194,306,0.58364,0.69153
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.34575,112,306,0.29238,0.39913
2017,17-29 y.,First Stage of Tertiary Education,Yes,0.70363,44,44,0.56714,0.84012
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.64999,304,469,0.60678,0.69321
2017,17-29 y.,Second Stage of Tertiary Education,No,0.31601,165,469,0.27389,0.35813
2017,30-45 y.,Primary Level,Yes,0.54951,107,174,0.47537,0.62365
2017,30-45 y.,Primary Level,No,0.30859,67,174,0.23976,0.37742
2017,30-45 y.,Lower Secondary Level,Yes,0.60412,407,652,0.56656,0.64169
2017,30-45 y.,Lower Secondary Level,No,0.35989,245,652,0.32302,0.39676
2017,30-45 y.,Upper Secondary Level,Yes,0.64726,1904,2910,0.62989,0.66462
2017,30-45 y.,Upper Secondary Level,No,0.34171,1006,2910,0.32448,0.35895
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.63482,592,904,0.60342,0.66623
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.35810,312,904,0.32683,0.38937
2017,30-45 y.,First Stage of Tertiary Education,Yes,0.65489,214,343,0.60450,0.70527
2017,30-45 y.,First Stage of Tertiary Education,No,0.34511,129,343,0.29473,0.39550
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.63965,1417,2145,0.61933,0.65997
2017,30-45 y.,Second Stage of Tertiary Education,No,0.34513,728,2145,0.32500,0.36525
2017,46-65 y.,Primary Level,Yes,0.75660,127,127,0.68167,0.83153
2017,46-65 y.,Lower Secondary Level,Yes,0.74703,525,699,0.71478,0.77928
2017,46-65 y.,Lower Secondary Level,No,0.24651,174,699,0.21454,0.27849
2017,46-65 y.,Upper Secondary Level,Yes,0.73675,3520,4783,0.72427,0.74924
2017,46-65 y.,Upper Secondary Level,No,0.25662,1263,4783,0.24424,0.26900
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.77463,627,848,0.74649,0.80277
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.22159,221,848,0.19362,0.24956
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.72586,564,783,0.69460,0.75713
2017,46-65 y.,First Stage of Tertiary Education,No,0.27263,219,783,0.24142,0.30384
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.72789,1886,2618,0.71084,0.74495
2017,46-65 y.,Second Stage of Tertiary Education,No,0.26531,732,2618,0.24840,0.28223
2017,66 and older,Primary Level,Yes,0.79768,37,37,0.66645,0.92891
2017,66 and older,Lower Secondary Level,Yes,0.87229,525,605,0.84567,0.89891
2017,66 and older,Lower Secondary Level,No,0.12218,80,605,0.09606,0.14830
2017,66 and older,Upper Secondary Level,Yes,0.84784,2162,2540,0.83386,0.86181
2017,66 and older,Upper Secondary Level,No,0.14330,378,2540,0.12968,0.15693
2017,66 and older,Post-secondary Non-tertiary Level,Yes,0.89914,119,119,0.84480,0.95347
2017,66 and older,First Stage of Tertiary Education,Yes,0.80490,279,338,0.76259,0.84721
2017,66 and older,First Stage of Tertiary Education,No,0.19363,59,338,0.15144,0.23582
2017,66 and older,Second Stage of Tertiary Education,Yes,0.86116,1087,1252,0.84200,0.88032
2017,66 and older,Second Stage of Tertiary Education,No,0.13431,165,1252,0.11542,0.15321
2018,17-29 y.,Pre-primary Level,Yes,0.35908,212,333,0.30748,0.41068
2018,17-29 y.,Pre-primary Level,No,0.17182,121,333,0.13124,0.21240
2018,17-29 y.,Primary Level,Yes,0.29857,56,102,0.20932,0.38782
2018,17-29 y.,Primary Level,No,0.28575,46,102,0.19764,0.37386
2018,17-29 y.,Lower Secondary Level,Yes,0.53080,510,791,0.49600,0.56560
2018,17-29 y.,Lower Secondary Level,No,0.33063,281,791,0.29782,0.36343
2018,17-29 y.,Upper Secondary Level,Yes,0.61873,1056,1702,0.59565,0.64181
2018,17-29 y.,Upper Secondary Level,No,0.35825,646,1702,0.33547,0.38104
2018,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.62949,200,309,0.57555,0.68342
2018,17-29 y.,Post-secondary Non-tertiary Level,No,0.35866,109,309,0.30510,0.41222
2018,17-29 y.,First Stage of Tertiary Education,Yes,0.78437,41,41,0.65692,0.91182
2018,17-29 y.,Second Stage of Tertiary Education,Yes,0.66865,317,474,0.62623,0.71107
2018,17-29 y.,Second Stage of Tertiary Education,No,0.29541,157,474,0.25429,0.33652
2018,30-45 y.,Primary Level,Yes,0.62467,126,182,0.55413,0.69521
2018,30-45 y.,Primary Level,No,0.26162,56,182,0.19759,0.32566
2018,30-45 y.,Lower Secondary Level,Yes,0.56141,356,609,0.52197,0.60085
2018,30-45 y.,Lower Secondary Level,No,0.40792,253,609,0.36885,0.44698
2018,30-45 y.,Upper Secondary Level,Yes,0.60943,1691,2644,0.59083,0.62803
2018,30-45 y.,Upper Secondary Level,No,0.37542,953,2644,0.35696,0.39388
2018,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.65219,559,828,0.61973,0.68465
2018,30-45 y.,Post-secondary Non-tertiary Level,No,0.33844,269,828,0.30619,0.37069
2018,30-45 y.,First Stage of Tertiary Education,Yes,0.62859,206,313,0.57497,0.68221
2018,30-45 y.,First Stage of Tertiary Education,No,0.36975,107,313,0.31619,0.42332
2018,30-45 y.,Second Stage of Tertiary Education,Yes,0.66376,1365,2044,0.64327,0.68424
2018,30-45 y.,Second Stage of Tertiary Education,No,0.32005,679,2044,0.29982,0.34028
2018,46-65 y.,Primary Level,Yes,0.77636,121,157,0.71098,0.84175
2018,46-65 y.,Primary Level,No,0.13466,36,157,0.08110,0.18823
2018,46-65 y.,Lower Secondary Level,Yes,0.67548,500,688,0.64047,0.71049
2018,46-65 y.,Lower Secondary Level,No,0.31350,188,688,0.27881,0.34819
2018,46-65 y.,Upper Secondary Level,Yes,0.72604,3378,4608,0.71317,0.73892
2018,46-65 y.,Upper Secondary Level,No,0.26890,1230,4608,0.25610,0.28171
2018,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.74086,603,832,0.71106,0.77065
2018,46-65 y.,Post-secondary Non-tertiary Level,No,0.25747,229,832,0.22774,0.28720
2018,46-65 y.,First Stage of Tertiary Education,Yes,0.69003,526,729,0.65643,0.72362
2018,46-65 y.,First Stage of Tertiary Education,No,0.30884,203,729,0.27528,0.34240
2018,46-65 y.,Second Stage of Tertiary Education,Yes,0.73742,1828,2531,0.72027,0.75457
2018,46-65 y.,Second Stage of Tertiary Education,No,0.25781,703,2531,0.24077,0.27486
2018,66 and older,Primary Level,Yes,0.72432,33,33,0.56949,0.87915
2018,66 and older,Lower Secondary Level,Yes,0.86141,510,597,0.83367,0.88915
2018,66 and older,Lower Secondary Level,No,0.13780,87,597,0.11013,0.16547
2018,66 and older,Upper Secondary Level,Yes,0.85688,2198,2536,0.84325,0.87051
2018,66 and older,Upper Secondary Level,No,0.13716,338,2536,0.12377,0.15055
2018,66 and older,Post-secondary Non-tertiary Level,Yes,0.85702,130,130,0.79661,0.91743
2018,66 and older,First Stage of Tertiary Education,Yes,0.78418,285,341,0.74045,0.82791
2018,66 and older,First Stage of Tertiary Education,No,0.19901,56,341,0.15657,0.24145
2018,66 and older,Second Stage of Tertiary Education,Yes,0.83803,1091,1279,0.81783,0.85823
2018,66 and older,Second Stage of Tertiary Education,No,0.15502,188,1279,0.13518,0.17487
2019,17-29 y.,Pre-primary Level,Yes,0.43203,216,331,0.37859,0.48548
2019,17-29 y.,Pre-primary Level,No,0.16733,115,331,0.12706,0.20761
2019,17-29 y.,Primary Level,Yes,0.46473,46,46,0.31901,0.61046
2019,17-29 y.,Lower Secondary Level,Yes,0.55198,460,694,0.51495,0.58900
2019,17-29 y.,Lower Secondary Level,No,0.30130,234,694,0.26713,0.33546
2019,17-29 y.,Upper Secondary Level,Yes,0.60604,972,1543,0.58165,0.63043
2019,17-29 y.,Upper Secondary Level,No,0.37540,571,1543,0.35123,0.39957
2019,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.65494,196,284,0.59956,0.71033
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.33718,88,284,0.28210,0.39226
2019,17-29 y.,First Stage of Tertiary Education,Yes,0.61113,37,37,0.45189,0.77038
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.61787,283,442,0.57252,0.66322
2019,17-29 y.,Second Stage of Tertiary Education,No,0.33114,159,442,0.28721,0.37506
2019,30-45 y.,Primary Level,Yes,0.59541,98,147,0.51580,0.67503
2019,30-45 y.,Primary Level,No,0.25847,49,147,0.18745,0.32948
2019,30-45 y.,Lower Secondary Level,Yes,0.59487,326,521,0.55267,0.63706
2019,30-45 y.,Lower Secondary Level,No,0.35841,195,521,0.31719,0.39962
2019,30-45 y.,Upper Secondary Level,Yes,0.64994,1529,2368,0.63072,0.66916
2019,30-45 y.,Upper Secondary Level,No,0.34183,839,2368,0.32272,0.36093
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.64316,507,790,0.60973,0.67659
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.35323,283,790,0.31988,0.38658
2019,30-45 y.,First Stage of Tertiary Education,Yes,0.56969,205,348,0.51759,0.62178
2019,30-45 y.,First Stage of Tertiary Education,No,0.43031,143,348,0.37822,0.48241
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.64383,1305,2024,0.62297,0.66470
2019,30-45 y.,Second Stage of Tertiary Education,No,0.34370,719,2024,0.32300,0.36439
2019,46-65 y.,Primary Level,Yes,0.74892,110,110,0.66751,0.83033
2019,46-65 y.,Lower Secondary Level,Yes,0.72158,471,651,0.68712,0.75604
2019,46-65 y.,Lower Secondary Level,No,0.27100,180,651,0.23683,0.30517
2019,46-65 y.,Upper Secondary Level,Yes,0.74402,3416,4647,0.73147,0.75657
2019,46-65 y.,Upper Secondary Level,No,0.25286,1231,4647,0.24036,0.26536
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.75351,680,935,0.72587,0.78115
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.24247,255,935,0.21498,0.26995
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.72635,635,863,0.69659,0.75612
2019,46-65 y.,First Stage of Tertiary Education,No,0.26761,228,863,0.23805,0.29716
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.74438,2243,3097,0.72902,0.75975
2019,46-65 y.,Second Stage of Tertiary Education,No,0.25263,854,3097,0.23732,0.26794
2019,66 and older,Primary Level,Yes,0.88526,31,31,0.77120,0.99931
2019,66 and older,Lower Secondary Level,Yes,0.86119,469,550,0.83226,0.89011
2019,66 and older,Lower Secondary Level,No,0.13472,81,550,0.10616,0.16328
2019,66 and older,Upper Secondary Level,Yes,0.85809,2204,2562,0.84457,0.87160
2019,66 and older,Upper Secondary Level,No,0.13483,358,2562,0.12160,0.14806
2019,66 and older,Post-secondary Non-tertiary Level,Yes,0.86646,139,139,0.80971,0.92321
2019,66 and older,First Stage of Tertiary Education,Yes,0.80929,311,378,0.76964,0.84895
2019,66 and older,First Stage of Tertiary Education,No,0.18924,67,378,0.14970,0.22878
2019,66 and older,Second Stage of Tertiary Education,Yes,0.85565,1230,1444,0.83752,0.87378
2019,66 and older,Second Stage of Tertiary Education,No,0.13878,214,1444,0.12094,0.15661
2020,17-29 y.,Pre-primary Level,Yes,0.29933,200,343,0.25079,0.34787
2020,17-29 y.,Pre-primary Level,No,0.17354,143,343,0.13340,0.21368
2020,17-29 y.,Primary Level,Yes,0.40298,153,372,0.35307,0.45290
2020,17-29 y.,Primary Level,No,0.47067,219,372,0.41988,0.52146
2020,17-29 y.,Lower Secondary Level,Yes,0.50859,519,952,0.47682,0.54037
2020,17-29 y.,Lower Secondary Level,No,0.38760,433,952,0.35663,0.41856
2020,17-29 y.,Upper Secondary Level,Yes,0.56173,971,1773,0.53863,0.58483
2020,17-29 y.,Upper Secondary Level,No,0.42434,802,1773,0.40133,0.44735
2020,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.59712,209,348,0.54551,0.64872
2020,17-29 y.,Post-secondary Non-tertiary Level,No,0.40200,139,348,0.35041,0.45359
2020,17-29 y.,Second Stage of Tertiary Education,Yes,0.59437,441,762,0.55948,0.62926
2020,17-29 y.,Second Stage of Tertiary Education,No,0.39156,321,762,0.35688,0.42624
2020,30-45 y.,Primary Level,Yes,0.55923,368,731,0.52321,0.59524
2020,30-45 y.,Primary Level,No,0.37842,363,731,0.34324,0.41360
2020,30-45 y.,Lower Secondary Level,Yes,0.50209,452,863,0.46872,0.53547
2020,30-45 y.,Lower Secondary Level,No,0.48925,411,863,0.45588,0.52262
2020,30-45 y.,Upper Secondary Level,Yes,0.59405,1480,2552,0.57500,0.61311
2020,30-45 y.,Upper Secondary Level,No,0.40048,1072,2552,0.38147,0.41950
2020,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.61240,501,855,0.57972,0.64508
2020,30-45 y.,Post-secondary Non-tertiary Level,No,0.38420,354,855,0.35158,0.41683
2020,30-45 y.,First Stage of Tertiary Education,Yes,0.50772,160,285,0.44958,0.56587
2020,30-45 y.,First Stage of Tertiary Education,No,0.49044,125,285,0.43230,0.54859
2020,30-45 y.,Second Stage of Tertiary Education,Yes,0.61916,1456,2467,0.60000,0.63833
2020,30-45 y.,Second Stage of Tertiary Education,No,0.37741,1011,2467,0.35828,0.39654
2020,46-65 y.,Primary Level,Yes,0.76818,219,325,0.72223,0.81413
2020,46-65 y.,Primary Level,No,0.21035,106,325,0.16597,0.25473
2020,46-65 y.,Lower Secondary Level,Yes,0.69491,488,710,0.66102,0.72881
2020,46-65 y.,Lower Secondary Level,No,0.29381,222,710,0.26028,0.32733
2020,46-65 y.,Upper Secondary Level,Yes,0.68501,3052,4393,0.67127,0.69875
2020,46-65 y.,Upper Secondary Level,No,0.30740,1341,4393,0.29376,0.32105
2020,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.66548,648,970,0.63578,0.69519
2020,46-65 y.,Post-secondary Non-tertiary Level,No,0.33101,322,970,0.30138,0.36064
2020,46-65 y.,First Stage of Tertiary Education,Yes,0.67265,519,759,0.63925,0.70606
2020,46-65 y.,First Stage of Tertiary Education,No,0.32395,240,759,0.29063,0.35726
2020,46-65 y.,Second Stage of Tertiary Education,Yes,0.69415,2020,3044,0.67778,0.71052
2020,46-65 y.,Second Stage of Tertiary Education,No,0.30412,1024,3044,0.28777,0.32046
2020,66 and older,Primary Level,Yes,0.73685,36,36,0.59097,0.88274
2020,66 and older,Lower Secondary Level,Yes,0.82507,409,498,0.79167,0.85847
2020,66 and older,Lower Secondary Level,No,0.15663,89,498,0.12468,0.18859
2020,66 and older,Upper Secondary Level,Yes,0.81658,2018,2424,0.80117,0.83199
2020,66 and older,Upper Secondary Level,No,0.17393,406,2424,0.15883,0.18902
2020,66 and older,Post-secondary Non-tertiary Level,Yes,0.79817,141,141,0.73168,0.86465
2020,66 and older,First Stage of Tertiary Education,Yes,0.80360,285,351,0.76198,0.84522
2020,66 and older,First Stage of Tertiary Education,No,0.18852,66,351,0.14755,0.22950
2020,66 and older,Second Stage of Tertiary Education,Yes,0.82279,1141,1380,0.80264,0.84295
2020,66 and older,Second Stage of Tertiary Education,No,0.17277,239,1380,0.15282,0.19273
2021,17-29 y.,Pre-primary Level,Yes,0.33197,124,187,0.26429,0.39964
2021,17-29 y.,Pre-primary Level,No,0.16025,63,187,0.10753,0.21297
2021,17-29 y.,Lower Secondary Level,Yes,0.47304,248,420,0.42523,0.52085
2021,17-29 y.,Lower Secondary Level,No,0.38529,172,420,0.33869,0.43189
2021,17-29 y.,Upper Secondary Level,Yes,0.63043,695,1086,0.60171,0.65915
2021,17-29 y.,Upper Secondary Level,No,0.34960,391,1086,0.32123,0.37798
2021,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.61233,154,225,0.54852,0.67613
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.38022,71,225,0.31665,0.44380
2021,17-29 y.,Second Stage of Tertiary Education,Yes,0.65306,304,452,0.60913,0.69699
2021,17-29 y.,Second Stage of Tertiary Education,No,0.33218,148,452,0.28871,0.37565
2021,30-45 y.,Primary Level,Yes,0.52092,50,50,0.38104,0.66080
2021,30-45 y.,Lower Secondary Level,Yes,0.58835,190,299,0.53247,0.64422
2021,30-45 y.,Lower Secondary Level,No,0.36373,109,299,0.30911,0.41835
2021,30-45 y.,Upper Secondary Level,Yes,0.62167,835,1352,0.59580,0.64753
2021,30-45 y.,Upper Secondary Level,No,0.36776,517,1352,0.34205,0.39347
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.64761,343,512,0.60619,0.68903
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.34831,169,512,0.30700,0.38962
2021,30-45 y.,First Stage of Tertiary Education,Yes,0.59966,126,190,0.52980,0.66951
2021,30-45 y.,First Stage of Tertiary Education,No,0.40004,64,190,0.33019,0.46988
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.63171,1011,1537,0.60759,0.65583
2021,30-45 y.,Second Stage of Tertiary Education,No,0.35458,526,1537,0.33066,0.37851
2021,46-65 y.,Primary Level,Yes,0.67736,45,45,0.53923,0.81550
2021,46-65 y.,Lower Secondary Level,Yes,0.72573,255,349,0.67886,0.77261
2021,46-65 y.,Lower Secondary Level,No,0.26379,94,349,0.21749,0.31009
2021,46-65 y.,Upper Secondary Level,Yes,0.74312,2090,2808,0.72695,0.75928
2021,46-65 y.,Upper Secondary Level,No,0.25260,718,2808,0.23652,0.26867
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.69066,472,673,0.65571,0.72561
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.30726,201,673,0.27238,0.34214
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.72191,379,514,0.68314,0.76068
2021,46-65 y.,First Stage of Tertiary Education,No,0.27809,135,514,0.23932,0.31686
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.73664,1605,2195,0.71821,0.75507
2021,46-65 y.,Second Stage of Tertiary Education,No,0.25895,590,2195,0.24062,0.27728
2021,66 and older,Lower Secondary Level,Yes,0.88530,263,305,0.84948,0.92112
2021,66 and older,Lower Secondary Level,No,0.11394,42,305,0.07823,0.14966
2021,66 and older,Upper Secondary Level,Yes,0.84165,1443,1712,0.82435,0.85895
2021,66 and older,Upper Secondary Level,No,0.15399,269,1712,0.13688,0.17109
2021,66 and older,Post-secondary Non-tertiary Level,Yes,0.77599,95,95,0.69170,0.86027
2021,66 and older,First Stage of Tertiary Education,Yes,0.84920,222,261,0.80571,0.89270
2021,66 and older,First Stage of Tertiary Education,No,0.15080,39,261,0.10730,0.19429
2021,66 and older,Second Stage of Tertiary Education,Yes,0.83644,945,1104,0.81462,0.85827
2021,66 and older,Second Stage of Tertiary Education,No,0.16305,159,1104,0.14125,0.18485
2022,17-29 y.,Pre-primary Level,Yes,0.33711,169,268,0.28041,0.39381
2022,17-29 y.,Pre-primary Level,No,0.19795,99,268,0.15015,0.24574
2022,17-29 y.,Primary Level,Yes,0.46113,108,185,0.38910,0.53315
2022,17-29 y.,Primary Level,No,0.34052,77,185,0.27205,0.40899
2022,17-29 y.,Lower Secondary Level,Yes,0.47100,335,549,0.42921,0.51280
2022,17-29 y.,Lower Secondary Level,No,0.37993,214,549,0.33929,0.42056
2022,17-29 y.,Upper Secondary Level,Yes,0.54132,1038,1654,0.51729,0.56534
2022,17-29 y.,Upper Secondary Level,No,0.36180,616,1654,0.33863,0.38496
2022,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.60547,246,375,0.55594,0.65501
2022,17-29 y.,Post-secondary Non-tertiary Level,No,0.29764,129,375,0.25130,0.34398
2022,17-29 y.,First Stage of Tertiary Education,Yes,0.65703,47,47,0.51985,0.79421
2022,17-29 y.,Second Stage of Tertiary Education,Yes,0.53238,873,1411,0.50634,0.55842
2022,17-29 y.,Second Stage of Tertiary Education,No,0.39221,538,1411,0.36673,0.41770
2022,30-45 y.,Primary Level,Yes,0.54253,257,398,0.49352,0.59154
2022,30-45 y.,Primary Level,No,0.31763,141,398,0.27183,0.36342
2022,30-45 y.,Lower Secondary Level,Yes,0.53945,310,487,0.49513,0.58376
2022,30-45 y.,Lower Secondary Level,No,0.33718,177,487,0.29515,0.37921
2022,30-45 y.,Upper Secondary Level,Yes,0.51991,1279,2128,0.49867,0.54114
2022,30-45 y.,Upper Secondary Level,No,0.36723,849,2128,0.34674,0.38772
