year,bula_h,hhtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Brandenburg,Couple without children,No,0.50394,33,69,0.38510,0.62278
1991,Brandenburg,Couple with children,Yes,0.51328,91,173,0.43859,0.58798
1991,Brandenburg,Couple with children,No,0.48672,82,173,0.41202,0.56141
1991,Mecklenburg-Western Pomerania,Couple with children,Yes,0.44742,62,128,0.36094,0.53390
1991,Mecklenburg-Western Pomerania,Couple with children,No,0.55258,66,128,0.46610,0.63906
1991,Saxony,Single-person household,No,0.78608,65,65,0.68561,0.88654
1991,Saxony,Couple without children,Yes,0.30674,47,144,0.23116,0.38232
1991,Saxony,Couple without children,No,0.69326,97,144,0.61768,0.76884
1991,Saxony,Couple with children,Yes,0.41175,128,293,0.35530,0.46820
1991,Saxony,Couple with children,No,0.58825,165,293,0.53180,0.64470
1991,Saxony-Anhalt,Single-person household,No,0.73815,33,33,0.58582,0.89048
1991,Saxony-Anhalt,Couple without children,No,0.65428,55,55,0.52743,0.78114
1991,Saxony-Anhalt,Couple with children,Yes,0.37730,77,189,0.30801,0.44659
1991,Saxony-Anhalt,Couple with children,No,0.62270,112,189,0.55341,0.69199
1991,Thuringa,Couple without children,No,0.60331,38,38,0.44568,0.76094
1991,Thuringa,Couple with children,Yes,0.45498,81,181,0.38223,0.52773
1991,Thuringa,Couple with children,No,0.54502,100,181,0.47227,0.61777
1992,Schleswig-Holstein,Couple without children,Yes,0.73351,31,31,0.57530,0.89172
1992,Schleswig-Holstein,Couple with children,Yes,0.86430,49,49,0.76742,0.96119
1992,Lower Saxony,Single-person household,Yes,0.62942,64,108,0.53790,0.72093
1992,Lower Saxony,Single-person household,No,0.37058,44,108,0.27907,0.46210
1992,Lower Saxony,Couple without children,Yes,0.72124,94,132,0.64445,0.79802
1992,Lower Saxony,Couple without children,No,0.27876,38,132,0.20198,0.35555
1992,Lower Saxony,Couple with children,Yes,0.72862,126,183,0.66402,0.79322
1992,Lower Saxony,Couple with children,No,0.27138,57,183,0.20678,0.33598
1992,North Rhine-Westphalia,Single-person household,Yes,0.53175,129,265,0.47156,0.59195
1992,North Rhine-Westphalia,Single-person household,No,0.46825,136,265,0.40805,0.52844
1992,North Rhine-Westphalia,Couple without children,Yes,0.70553,204,314,0.65504,0.75603
1992,North Rhine-Westphalia,Couple without children,No,0.29447,110,314,0.24397,0.34496
1992,North Rhine-Westphalia,Single parent,Yes,0.81193,49,49,0.70139,0.92248
1992,North Rhine-Westphalia,Couple with children,Yes,0.79113,373,537,0.75671,0.82554
1992,North Rhine-Westphalia,Couple with children,No,0.20887,164,537,0.17446,0.24329
1992,Hesse,Single-person household,Yes,0.61464,49,81,0.50799,0.72129
1992,Hesse,Single-person household,No,0.38536,32,81,0.27871,0.49201
1992,Hesse,Couple without children,Yes,0.73061,89,132,0.65464,0.80658
1992,Hesse,Couple without children,No,0.26939,43,132,0.19342,0.34536
1992,Hesse,Couple with children,Yes,0.78112,135,195,0.72293,0.83931
1992,Hesse,Couple with children,No,0.21888,60,195,0.16069,0.27707
1992,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.52329,32,64,0.39995,0.64662
1992,"Rhineland-Palatinate, Saarland",Single-person household,No,0.47671,32,64,0.35338,0.60005
1992,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.67628,60,92,0.58015,0.77242
1992,"Rhineland-Palatinate, Saarland",Couple without children,No,0.32372,32,92,0.22758,0.41985
1992,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.75850,91,128,0.68406,0.83294
1992,"Rhineland-Palatinate, Saarland",Couple with children,No,0.24150,37,128,0.16706,0.31594
1992,Baden-Wuerttemberg,Single-person household,Yes,0.68362,84,143,0.60712,0.76011
1992,Baden-Wuerttemberg,Single-person household,No,0.31638,59,143,0.23989,0.39288
1992,Baden-Wuerttemberg,Couple without children,Yes,0.75066,135,193,0.68946,0.81185
1992,Baden-Wuerttemberg,Couple without children,No,0.24934,58,193,0.18815,0.31054
1992,Baden-Wuerttemberg,Single parent,Yes,0.70555,35,35,0.55234,0.85876
1992,Baden-Wuerttemberg,Couple with children,Yes,0.77934,255,386,0.73791,0.82076
1992,Baden-Wuerttemberg,Couple with children,No,0.22066,131,386,0.17924,0.26209
1992,Bavaria,Single-person household,Yes,0.67907,114,171,0.60890,0.74925
1992,Bavaria,Single-person household,No,0.32093,57,171,0.25075,0.39110
1992,Bavaria,Couple without children,Yes,0.81315,156,209,0.76018,0.86613
1992,Bavaria,Couple without children,No,0.18685,53,209,0.13387,0.23982
1992,Bavaria,Couple with children,Yes,0.86114,278,346,0.82465,0.89763
1992,Bavaria,Couple with children,No,0.13886,68,346,0.10237,0.17535
1992,Berlin,Single-person household,Yes,0.76807,63,63,0.66301,0.87313
1992,Berlin,Couple without children,Yes,0.78504,52,52,0.67230,0.89779
1992,Berlin,Couple with children,Yes,0.76724,84,84,0.67633,0.85816
1992,Brandenburg,Couple without children,Yes,0.53332,39,70,0.41560,0.65103
1992,Brandenburg,Couple without children,No,0.46668,31,70,0.34897,0.58440
1992,Brandenburg,Couple with children,Yes,0.54601,87,156,0.46763,0.62439
1992,Brandenburg,Couple with children,No,0.45399,69,156,0.37561,0.53237
1992,Mecklenburg-Western Pomerania,Couple with children,Yes,0.48418,53,106,0.38859,0.57977
1992,Mecklenburg-Western Pomerania,Couple with children,No,0.51582,53,106,0.42023,0.61141
1992,Saxony,Single-person household,No,0.68312,56,56,0.56016,0.80608
1992,Saxony,Couple without children,Yes,0.33224,50,148,0.25610,0.40838
1992,Saxony,Couple without children,No,0.66776,98,148,0.59162,0.74390
1992,Saxony,Couple with children,Yes,0.42238,117,266,0.36291,0.48185
1992,Saxony,Couple with children,No,0.57762,149,266,0.51815,0.63709
1992,Saxony-Anhalt,Single-person household,No,0.67819,31,31,0.51102,0.84537
1992,Saxony-Anhalt,Couple without children,Yes,0.39396,32,89,0.29187,0.49605
1992,Saxony-Anhalt,Couple without children,No,0.60604,57,89,0.50395,0.70813
1992,Saxony-Anhalt,Couple with children,Yes,0.40728,73,171,0.33342,0.48114
1992,Saxony-Anhalt,Couple with children,No,0.59272,98,171,0.51886,0.66658
1992,Thuringa,Couple without children,Yes,0.46868,31,62,0.34345,0.59391
1992,Thuringa,Couple without children,No,0.53132,31,62,0.40609,0.65655
1992,Thuringa,Couple with children,Yes,0.47248,76,166,0.39631,0.54866
1992,Thuringa,Couple with children,No,0.52752,90,166,0.45134,0.60369
1993,Schleswig-Holstein,Couple without children,Yes,0.73814,34,34,0.58813,0.88814
1993,Schleswig-Holstein,Couple with children,Yes,0.84082,47,47,0.73510,0.94654
1993,Lower Saxony,Single-person household,Yes,0.63290,67,113,0.54363,0.72217
1993,Lower Saxony,Single-person household,No,0.36710,46,113,0.27783,0.45637
1993,Lower Saxony,Couple without children,Yes,0.70913,99,142,0.63417,0.78410
1993,Lower Saxony,Couple without children,No,0.29087,43,142,0.21590,0.36583
1993,Lower Saxony,Couple with children,Yes,0.75861,128,179,0.69574,0.82148
1993,Lower Saxony,Couple with children,No,0.24139,51,179,0.17852,0.30426
1993,North Rhine-Westphalia,Single-person household,Yes,0.55334,139,271,0.49404,0.61264
1993,North Rhine-Westphalia,Single-person household,No,0.44666,132,271,0.38736,0.50596
1993,North Rhine-Westphalia,Couple without children,Yes,0.71800,207,315,0.66823,0.76778
1993,North Rhine-Westphalia,Couple without children,No,0.28200,108,315,0.23222,0.33177
1993,North Rhine-Westphalia,Single parent,Yes,0.74840,44,44,0.61870,0.87810
1993,North Rhine-Westphalia,Couple with children,Yes,0.79131,363,529,0.75665,0.82597
1993,North Rhine-Westphalia,Couple with children,No,0.20869,166,529,0.17403,0.24335
1993,Hesse,Single-person household,Yes,0.62584,51,85,0.52235,0.72932
1993,Hesse,Single-person household,No,0.37416,34,85,0.27068,0.47765
1993,Hesse,Couple without children,Yes,0.69897,93,142,0.62325,0.77468
1993,Hesse,Couple without children,No,0.30103,49,142,0.22532,0.37675
1993,Hesse,Couple with children,Yes,0.78301,123,184,0.72329,0.84274
1993,Hesse,Couple with children,No,0.21699,61,184,0.15726,0.27671
1993,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.56121,33,33,0.38927,0.73315
1993,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68630,55,55,0.56254,0.81006
1993,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.75532,97,132,0.68171,0.82894
1993,"Rhineland-Palatinate, Saarland",Couple with children,No,0.24468,35,132,0.17106,0.31829
1993,Baden-Wuerttemberg,Single-person household,Yes,0.65993,91,157,0.58559,0.73427
1993,Baden-Wuerttemberg,Single-person household,No,0.34007,66,157,0.26573,0.41441
1993,Baden-Wuerttemberg,Couple without children,Yes,0.76766,142,195,0.70823,0.82709
1993,Baden-Wuerttemberg,Couple without children,No,0.23234,53,195,0.17291,0.29177
1993,Baden-Wuerttemberg,Single parent,Yes,0.75478,33,33,0.60572,0.90384
1993,Baden-Wuerttemberg,Couple with children,Yes,0.80253,252,378,0.76235,0.84272
1993,Baden-Wuerttemberg,Couple with children,No,0.19747,126,378,0.15728,0.23765
1993,Bavaria,Single-person household,Yes,0.65330,121,189,0.58527,0.72133
1993,Bavaria,Single-person household,No,0.34670,68,189,0.27867,0.41473
1993,Bavaria,Couple without children,Yes,0.84663,156,199,0.79644,0.89683
1993,Bavaria,Couple without children,No,0.15337,43,199,0.10317,0.20356
1993,Bavaria,Single parent,Yes,0.74267,32,32,0.58878,0.89656
1993,Bavaria,Couple with children,Yes,0.85750,257,329,0.81967,0.89533
1993,Bavaria,Couple with children,No,0.14250,72,329,0.10467,0.18033
1993,Berlin,Single-person household,Yes,0.76047,59,59,0.65063,0.87031
1993,Berlin,Couple without children,Yes,0.77277,49,49,0.65422,0.89132
1993,Berlin,Couple with children,Yes,0.77084,84,84,0.68042,0.86126
1993,Brandenburg,Single-person household,No,0.71668,32,32,0.55805,0.87530
1993,Brandenburg,Couple without children,Yes,0.55260,46,79,0.44225,0.66295
1993,Brandenburg,Couple without children,No,0.44740,33,79,0.33705,0.55775
1993,Brandenburg,Couple with children,Yes,0.54550,78,139,0.46243,0.62858
1993,Brandenburg,Couple with children,No,0.45450,61,139,0.37142,0.53757
1993,Mecklenburg-Western Pomerania,Couple with children,Yes,0.52424,50,97,0.42434,0.62414
1993,Mecklenburg-Western Pomerania,Couple with children,No,0.47576,47,97,0.37586,0.57566
1993,Saxony,Single-person household,No,0.72174,52,52,0.59875,0.84473
1993,Saxony,Couple without children,Yes,0.32686,51,150,0.25154,0.40218
1993,Saxony,Couple without children,No,0.67314,99,150,0.59782,0.74846
1993,Saxony,Couple with children,Yes,0.42393,110,250,0.36254,0.48531
1993,Saxony,Couple with children,No,0.57607,140,250,0.51469,0.63746
1993,Saxony-Anhalt,Couple without children,Yes,0.38559,33,87,0.28272,0.48847
1993,Saxony-Anhalt,Couple without children,No,0.61441,54,87,0.51153,0.71728
1993,Saxony-Anhalt,Couple with children,Yes,0.39559,69,161,0.31982,0.47136
1993,Saxony-Anhalt,Couple with children,No,0.60441,92,161,0.52864,0.68018
1993,Thuringa,Couple without children,Yes,0.46101,31,66,0.33982,0.58219
1993,Thuringa,Couple without children,No,0.53899,35,66,0.41781,0.66018
1993,Thuringa,Couple with children,Yes,0.43936,70,157,0.36148,0.51724
1993,Thuringa,Couple with children,No,0.56064,87,157,0.48276,0.63852
1994,Schleswig-Holstein,Couple without children,Yes,0.72831,35,35,0.57879,0.87784
1994,Schleswig-Holstein,Couple with children,Yes,0.81905,45,45,0.70530,0.93281
1994,Lower Saxony,Single-person household,Yes,0.60038,64,108,0.50757,0.69319
1994,Lower Saxony,Single-person household,No,0.39962,44,108,0.30681,0.49243
1994,Lower Saxony,Couple without children,Yes,0.71614,104,144,0.64224,0.79003
1994,Lower Saxony,Couple without children,No,0.28386,40,144,0.20997,0.35776
1994,Lower Saxony,Couple with children,Yes,0.71777,121,174,0.65070,0.78484
1994,Lower Saxony,Couple with children,No,0.28223,53,174,0.21516,0.34930
1994,North Rhine-Westphalia,Single-person household,Yes,0.57097,136,261,0.51081,0.63113
1994,North Rhine-Westphalia,Single-person household,No,0.42903,125,261,0.36887,0.48919
1994,North Rhine-Westphalia,Couple without children,Yes,0.74121,207,313,0.69261,0.78981
1994,North Rhine-Westphalia,Couple without children,No,0.25879,106,313,0.21019,0.30739
1994,North Rhine-Westphalia,Single parent,Yes,0.64225,43,43,0.49728,0.78722
1994,North Rhine-Westphalia,Couple with children,Yes,0.78918,346,504,0.75353,0.82483
1994,North Rhine-Westphalia,Couple with children,No,0.21082,158,504,0.17517,0.24647
1994,Hesse,Single-person household,Yes,0.60154,56,97,0.50361,0.69948
1994,Hesse,Single-person household,No,0.39846,41,97,0.30052,0.49639
1994,Hesse,Couple without children,Yes,0.72563,98,139,0.65118,0.80007
1994,Hesse,Couple without children,No,0.27437,41,139,0.19993,0.34882
1994,Hesse,Couple with children,Yes,0.79338,117,174,0.73304,0.85371
1994,Hesse,Couple with children,No,0.20662,57,174,0.14629,0.26696
1994,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.56924,34,34,0.40028,0.73819
1994,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.75544,64,64,0.64930,0.86158
1994,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.78563,99,132,0.71535,0.85590
1994,"Rhineland-Palatinate, Saarland",Couple with children,No,0.21437,33,132,0.14410,0.28465
1994,Baden-Wuerttemberg,Single-person household,Yes,0.66037,88,146,0.58329,0.73746
1994,Baden-Wuerttemberg,Single-person household,No,0.33963,58,146,0.26254,0.41671
1994,Baden-Wuerttemberg,Couple without children,Yes,0.74758,148,203,0.68767,0.80748
1994,Baden-Wuerttemberg,Couple without children,No,0.25242,55,203,0.19252,0.31233
1994,Baden-Wuerttemberg,Couple with children,Yes,0.82461,259,370,0.78581,0.86341
1994,Baden-Wuerttemberg,Couple with children,No,0.17539,111,370,0.13659,0.21419
1994,Bavaria,Single-person household,Yes,0.64344,120,189,0.57497,0.71191
1994,Bavaria,Single-person household,No,0.35656,69,189,0.28809,0.42503
1994,Bavaria,Couple without children,Yes,0.86658,173,215,0.82102,0.91214
1994,Bavaria,Couple without children,No,0.13342,42,215,0.08786,0.17898
1994,Bavaria,Single parent,Yes,0.81360,33,33,0.67867,0.94853
1994,Bavaria,Couple with children,Yes,0.87304,255,320,0.83651,0.90958
1994,Bavaria,Couple with children,No,0.12696,65,320,0.09042,0.16349
1994,Berlin,Single-person household,Yes,0.73109,55,55,0.61283,0.84935
1994,Berlin,Couple without children,Yes,0.80015,51,51,0.68930,0.91099
1994,Berlin,Couple with children,Yes,0.79791,79,79,0.70880,0.88703
1994,Brandenburg,Couple without children,Yes,0.51202,43,80,0.40180,0.62225
1994,Brandenburg,Couple without children,No,0.48798,37,80,0.37775,0.59820
1994,Brandenburg,Couple with children,Yes,0.54713,72,126,0.45987,0.63440
1994,Brandenburg,Couple with children,No,0.45287,54,126,0.36560,0.54013
1994,Mecklenburg-Western Pomerania,Couple with children,Yes,0.55368,52,95,0.45318,0.65417
1994,Mecklenburg-Western Pomerania,Couple with children,No,0.44632,43,95,0.34583,0.54682
1994,Saxony,Single-person household,No,0.70022,56,56,0.57913,0.82131
1994,Saxony,Couple without children,Yes,0.34476,53,153,0.26920,0.42032
1994,Saxony,Couple without children,No,0.65524,100,153,0.57968,0.73080
1994,Saxony,Couple with children,Yes,0.45265,114,245,0.39019,0.51510
1994,Saxony,Couple with children,No,0.54735,131,245,0.48490,0.60981
1994,Saxony-Anhalt,Single-person household,No,0.66695,31,31,0.49830,0.83560
1994,Saxony-Anhalt,Couple without children,Yes,0.38001,33,94,0.28136,0.47866
1994,Saxony-Anhalt,Couple without children,No,0.61999,61,94,0.52134,0.71864
1994,Saxony-Anhalt,Couple with children,Yes,0.43163,69,148,0.35156,0.51170
1994,Saxony-Anhalt,Couple with children,No,0.56837,79,148,0.48830,0.64844
1994,Thuringa,Couple without children,Yes,0.48110,34,70,0.36320,0.59899
1994,Thuringa,Couple without children,No,0.51890,36,70,0.40101,0.63680
1994,Thuringa,Couple with children,Yes,0.45435,72,154,0.37545,0.53325
1994,Thuringa,Couple with children,No,0.54565,82,154,0.46675,0.62455
1995,Schleswig-Holstein,Couple without children,Yes,0.75841,36,36,0.61660,0.90022
1995,Schleswig-Holstein,Couple with children,Yes,0.84300,49,49,0.74008,0.94592
1995,Lower Saxony,Single-person household,Yes,0.64137,65,106,0.54963,0.73311
1995,Lower Saxony,Single-person household,No,0.35863,41,106,0.26689,0.45037
1995,Lower Saxony,Couple without children,Yes,0.69906,104,150,0.62541,0.77271
1995,Lower Saxony,Couple without children,No,0.30094,46,150,0.22729,0.37459
1995,Lower Saxony,Couple with children,Yes,0.78319,146,200,0.72594,0.84044
1995,Lower Saxony,Couple with children,No,0.21681,54,200,0.15956,0.27406
1995,North Rhine-Westphalia,Single-person household,Yes,0.58998,150,275,0.53175,0.64822
1995,North Rhine-Westphalia,Single-person household,No,0.41002,125,275,0.35178,0.46825
1995,North Rhine-Westphalia,Couple without children,Yes,0.76820,224,330,0.72260,0.81380
1995,North Rhine-Westphalia,Couple without children,No,0.23180,106,330,0.18620,0.27740
1995,North Rhine-Westphalia,Single parent,Yes,0.69504,48,48,0.56342,0.82667
1995,North Rhine-Westphalia,Couple with children,Yes,0.80230,384,540,0.76868,0.83592
1995,North Rhine-Westphalia,Couple with children,No,0.19770,156,540,0.16408,0.23132
1995,Hesse,Single-person household,Yes,0.59823,54,95,0.49912,0.69734
1995,Hesse,Single-person household,No,0.40177,41,95,0.30266,0.50088
1995,Hesse,Couple without children,Yes,0.72225,106,152,0.65081,0.79369
1995,Hesse,Couple without children,No,0.27775,46,152,0.20631,0.34919
1995,Hesse,Couple with children,Yes,0.78328,126,183,0.72342,0.84314
1995,Hesse,Couple with children,No,0.21672,57,183,0.15686,0.27658
1995,"Rhineland-Palatinate, Saarland",Single-person household,No,0.49240,32,32,0.31641,0.66839
1995,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.75827,69,69,0.65652,0.86003
1995,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.77191,111,149,0.70430,0.83951
1995,"Rhineland-Palatinate, Saarland",Couple with children,No,0.22809,38,149,0.16049,0.29570
1995,Baden-Wuerttemberg,Single-person household,Yes,0.69527,104,166,0.62503,0.76550
1995,Baden-Wuerttemberg,Single-person household,No,0.30473,62,166,0.23450,0.37497
1995,Baden-Wuerttemberg,Couple without children,Yes,0.76947,158,208,0.71209,0.82685
1995,Baden-Wuerttemberg,Couple without children,No,0.23053,50,208,0.17315,0.28791
1995,Baden-Wuerttemberg,Single parent,Yes,0.81208,31,31,0.67229,0.95187
1995,Baden-Wuerttemberg,Couple with children,Yes,0.81338,252,373,0.77378,0.85297
1995,Baden-Wuerttemberg,Couple with children,No,0.18662,121,373,0.14703,0.22622
1995,Bavaria,Single-person household,Yes,0.67315,119,184,0.60519,0.74111
1995,Bavaria,Single-person household,No,0.32685,65,184,0.25889,0.39481
1995,Bavaria,Couple without children,Yes,0.89050,179,220,0.84915,0.93186
1995,Bavaria,Couple without children,No,0.10950,41,220,0.06814,0.15085
