year,age_gr,regtyp,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,46-65 y.,Urban regions,Upper Secondary Degree,0.20319,1450,5824,0.19286,0.21353
2014,46-65 y.,Urban regions,Other Degree,0.11133,842,5824,0.10325,0.11941
2014,46-65 y.,Urban regions,"Dropout, No School Degree",0.02029,126,5824,0.01667,0.02392
2014,46-65 y.,Rural regions,Secondary School Degree,0.31730,905,3390,0.30163,0.33297
2014,46-65 y.,Rural regions,Intermediate School Degree,0.41727,1412,3390,0.40067,0.43388
2014,46-65 y.,Rural regions,Technical School Degree,0.04315,157,3390,0.03631,0.05000
2014,46-65 y.,Rural regions,Upper Secondary Degree,0.13274,532,3390,0.12131,0.14416
2014,46-65 y.,Rural regions,Other Degree,0.07387,333,3390,0.06507,0.08268
2014,46-65 y.,Rural regions,"Dropout, No School Degree",0.00915,51,3390,0.00595,0.01236
2014,66 and older,Urban regions,Secondary School Degree,0.51493,1524,3136,0.49743,0.53242
2014,66 and older,Urban regions,Intermediate School Degree,0.19985,654,3136,0.18585,0.21385
2014,66 and older,Urban regions,Technical School Degree,0.04979,148,3136,0.04217,0.05740
2014,66 and older,Urban regions,Upper Secondary Degree,0.14219,552,3136,0.12997,0.15442
2014,66 and older,Urban regions,Other Degree,0.06714,213,3136,0.05838,0.07590
2014,66 and older,Urban regions,"Dropout, No School Degree",0.01896,45,3136,0.01419,0.02373
2014,66 and older,Rural regions,Secondary School Degree,0.60981,1045,1747,0.58693,0.63269
2014,66 and older,Rural regions,Intermediate School Degree,0.18799,351,1747,0.16967,0.20632
2014,66 and older,Rural regions,Technical School Degree,0.03756,48,1747,0.02864,0.04647
2014,66 and older,Rural regions,Upper Secondary Degree,0.09038,204,1747,0.07693,0.10383
2014,66 and older,Rural regions,Other Degree,0.04408,99,1747,0.03445,0.05371
2015,17-29 y.,Urban regions,Secondary School Degree,0.10800,410,2997,0.09688,0.11911
2015,17-29 y.,Urban regions,Intermediate School Degree,0.21582,660,2997,0.20109,0.23055
2015,17-29 y.,Urban regions,Technical School Degree,0.07578,190,2997,0.06630,0.08525
2015,17-29 y.,Urban regions,Upper Secondary Degree,0.28785,782,2997,0.27164,0.30407
2015,17-29 y.,Urban regions,Other Degree,0.05676,373,2997,0.04848,0.06505
2015,17-29 y.,Urban regions,"Dropout, No School Degree",0.00888,58,2997,0.00552,0.01224
2015,17-29 y.,Urban regions,No School Degree Yet,0.10305,524,2997,0.09217,0.11394
2015,17-29 y.,Rural regions,Secondary School Degree,0.17002,251,1378,0.15018,0.18986
2015,17-29 y.,Rural regions,Intermediate School Degree,0.25351,363,1378,0.23053,0.27648
2015,17-29 y.,Rural regions,Technical School Degree,0.05531,77,1378,0.04324,0.06739
2015,17-29 y.,Rural regions,Upper Secondary Degree,0.20875,255,1378,0.18728,0.23021
2015,17-29 y.,Rural regions,Other Degree,0.04360,146,1378,0.03282,0.05439
2015,17-29 y.,Rural regions,"Dropout, No School Degree",0.02178,32,1378,0.01407,0.02949
2015,17-29 y.,Rural regions,No School Degree Yet,0.11733,254,1378,0.10033,0.13433
2015,30-45 y.,Urban regions,Secondary School Degree,0.14051,713,5385,0.13123,0.14980
2015,30-45 y.,Urban regions,Intermediate School Degree,0.21912,1178,5385,0.20807,0.23017
2015,30-45 y.,Urban regions,Technical School Degree,0.08644,357,5385,0.07893,0.09394
2015,30-45 y.,Urban regions,Upper Secondary Degree,0.33484,1424,5385,0.32224,0.34745
2015,30-45 y.,Urban regions,Other Degree,0.15584,1513,5385,0.14615,0.16553
2015,30-45 y.,Urban regions,"Dropout, No School Degree",0.03125,200,5385,0.02660,0.03589
2015,30-45 y.,Rural regions,Secondary School Degree,0.19263,473,2710,0.17778,0.20748
2015,30-45 y.,Rural regions,Intermediate School Degree,0.41439,1037,2710,0.39584,0.43294
2015,30-45 y.,Rural regions,Technical School Degree,0.05337,143,2710,0.04491,0.06183
2015,30-45 y.,Rural regions,Upper Secondary Degree,0.19097,496,2710,0.17617,0.20577
2015,30-45 y.,Rural regions,Other Degree,0.09357,498,2710,0.08260,0.10454
2015,30-45 y.,Rural regions,"Dropout, No School Degree",0.01858,63,2710,0.01349,0.02366
2015,46-65 y.,Urban regions,Secondary School Degree,0.27623,1288,5744,0.26467,0.28780
2015,46-65 y.,Urban regions,Intermediate School Degree,0.30021,1617,5744,0.28835,0.31206
2015,46-65 y.,Urban regions,Technical School Degree,0.06846,407,5744,0.06193,0.07499
2015,46-65 y.,Urban regions,Upper Secondary Degree,0.20904,1426,5744,0.19852,0.21956
2015,46-65 y.,Urban regions,Other Degree,0.11400,880,5744,0.10578,0.12222
2015,46-65 y.,Urban regions,"Dropout, No School Degree",0.02041,126,5744,0.01676,0.02407
2015,46-65 y.,Rural regions,Secondary School Degree,0.29612,818,3294,0.28053,0.31172
2015,46-65 y.,Rural regions,Intermediate School Degree,0.42707,1391,3294,0.41017,0.44396
2015,46-65 y.,Rural regions,Technical School Degree,0.04100,158,3294,0.03423,0.04777
2015,46-65 y.,Rural regions,Upper Secondary Degree,0.13637,520,3294,0.12465,0.14810
2015,46-65 y.,Rural regions,Other Degree,0.08061,352,3294,0.07131,0.08991
2015,46-65 y.,Rural regions,"Dropout, No School Degree",0.01084,55,3294,0.00730,0.01437
2015,66 and older,Urban regions,Secondary School Degree,0.50493,1465,3072,0.48724,0.52261
2015,66 and older,Urban regions,Intermediate School Degree,0.20232,645,3072,0.18811,0.21653
2015,66 and older,Urban regions,Technical School Degree,0.04709,136,3072,0.03960,0.05458
2015,66 and older,Urban regions,Upper Secondary Degree,0.14864,568,3072,0.13606,0.16122
2015,66 and older,Urban regions,Other Degree,0.07412,220,3072,0.06485,0.08338
2015,66 and older,Urban regions,"Dropout, No School Degree",0.01547,38,3072,0.01111,0.01983
2015,66 and older,Rural regions,Secondary School Degree,0.59178,1010,1765,0.56884,0.61472
2015,66 and older,Rural regions,Intermediate School Degree,0.20606,385,1765,0.18719,0.22494
2015,66 and older,Rural regions,Technical School Degree,0.03764,47,1765,0.02876,0.04652
2015,66 and older,Rural regions,Upper Secondary Degree,0.09698,219,1765,0.08317,0.11079
2015,66 and older,Rural regions,Other Degree,0.04480,104,1765,0.03515,0.05445
2016,17-29 y.,Urban regions,Secondary School Degree,0.10846,371,3303,0.09786,0.11907
2016,17-29 y.,Urban regions,Intermediate School Degree,0.20331,577,3303,0.18959,0.21704
2016,17-29 y.,Urban regions,Technical School Degree,0.06970,175,3303,0.06101,0.07838
2016,17-29 y.,Urban regions,Upper Secondary Degree,0.29676,711,3303,0.28118,0.31234
2016,17-29 y.,Urban regions,Other Degree,0.05695,600,3303,0.04904,0.06485
2016,17-29 y.,Urban regions,"Dropout, No School Degree",0.00839,196,3303,0.00528,0.01150
2016,17-29 y.,Urban regions,No School Degree Yet,0.10657,624,3303,0.09605,0.11710
2016,17-29 y.,Urban regions,No School Attended,0.00070,49,3303,-0.00020,0.00160
2016,17-29 y.,Rural regions,Secondary School Degree,0.14893,223,1514,0.13099,0.16687
2016,17-29 y.,Rural regions,Intermediate School Degree,0.26366,342,1514,0.24146,0.28586
2016,17-29 y.,Rural regions,Technical School Degree,0.05322,73,1514,0.04191,0.06453
2016,17-29 y.,Rural regions,Upper Secondary Degree,0.21748,245,1514,0.19669,0.23827
2016,17-29 y.,Rural regions,Other Degree,0.04720,250,1514,0.03652,0.05789
2016,17-29 y.,Rural regions,"Dropout, No School Degree",0.01702,113,1514,0.01050,0.02353
2016,17-29 y.,Rural regions,No School Degree Yet,0.10877,268,1514,0.09308,0.12446
2016,30-45 y.,Urban regions,Secondary School Degree,0.14047,628,5577,0.13135,0.14959
2016,30-45 y.,Urban regions,Intermediate School Degree,0.21124,1022,5577,0.20052,0.22195
2016,30-45 y.,Urban regions,Technical School Degree,0.09366,325,5577,0.08601,0.10131
2016,30-45 y.,Urban regions,Upper Secondary Degree,0.32527,1272,5577,0.31297,0.33757
2016,30-45 y.,Urban regions,Other Degree,0.16132,1812,5577,0.15167,0.17098
2016,30-45 y.,Urban regions,"Dropout, No School Degree",0.02811,416,5577,0.02377,0.03244
2016,30-45 y.,Urban regions,No School Attended,0.00049,102,5577,-0.00009,0.00107
2016,30-45 y.,Rural regions,Secondary School Degree,0.20940,439,2744,0.19417,0.22463
2016,30-45 y.,Rural regions,Intermediate School Degree,0.37893,878,2744,0.36077,0.39708
2016,30-45 y.,Rural regions,Technical School Degree,0.05837,134,2744,0.04960,0.06715
2016,30-45 y.,Rural regions,Upper Secondary Degree,0.19187,444,2744,0.17713,0.20661
2016,30-45 y.,Rural regions,Other Degree,0.09242,625,2744,0.08158,0.10325
2016,30-45 y.,Rural regions,"Dropout, No School Degree",0.02426,173,2744,0.01850,0.03002
2016,30-45 y.,Rural regions,No School Attended,0.00068,51,2744,-0.00030,0.00165
2016,46-65 y.,Urban regions,Secondary School Degree,0.27369,1171,5677,0.26210,0.28529
2016,46-65 y.,Urban regions,Intermediate School Degree,0.29556,1528,5677,0.28368,0.30743
2016,46-65 y.,Urban regions,Technical School Degree,0.06719,387,5677,0.06068,0.07371
2016,46-65 y.,Urban regions,Upper Secondary Degree,0.21328,1400,5677,0.20262,0.22393
2016,46-65 y.,Urban regions,Other Degree,0.12038,967,5677,0.11191,0.12884
2016,46-65 y.,Urban regions,"Dropout, No School Degree",0.01965,189,5677,0.01604,0.02326
2016,46-65 y.,Urban regions,No School Attended,0.00015,35,5677,-0.00017,0.00046
2016,46-65 y.,Rural regions,Secondary School Degree,0.27222,750,3224,0.25686,0.28759
2016,46-65 y.,Rural regions,Intermediate School Degree,0.42605,1334,3224,0.40897,0.44312
2016,46-65 y.,Rural regions,Technical School Degree,0.04272,148,3224,0.03574,0.04970
2016,46-65 y.,Rural regions,Upper Secondary Degree,0.14807,518,3224,0.13581,0.16033
2016,46-65 y.,Rural regions,Other Degree,0.09370,399,3224,0.08364,0.10376
2016,46-65 y.,Rural regions,"Dropout, No School Degree",0.00900,75,3224,0.00574,0.01226
2016,66 and older,Urban regions,Secondary School Degree,0.49051,1375,2952,0.47248,0.50855
2016,66 and older,Urban regions,Intermediate School Degree,0.20572,634,2952,0.19114,0.22031
2016,66 and older,Urban regions,Technical School Degree,0.04789,134,2952,0.04019,0.05560
2016,66 and older,Urban regions,Upper Secondary Degree,0.14921,556,2952,0.13636,0.16207
2016,66 and older,Urban regions,Other Degree,0.07920,211,2952,0.06945,0.08894
2016,66 and older,Urban regions,"Dropout, No School Degree",0.01919,42,2952,0.01424,0.02414
2016,66 and older,Rural regions,Secondary School Degree,0.56942,938,1717,0.54599,0.59285
2016,66 and older,Rural regions,Intermediate School Degree,0.22404,404,1717,0.20431,0.24377
2016,66 and older,Rural regions,Technical School Degree,0.04025,53,1717,0.03095,0.04955
2016,66 and older,Rural regions,Upper Secondary Degree,0.09693,225,1717,0.08293,0.11092
2016,66 and older,Rural regions,Other Degree,0.04813,97,1717,0.03800,0.05825
2017,17-29 y.,Urban regions,Secondary School Degree,0.10102,377,3955,0.09163,0.11042
2017,17-29 y.,Urban regions,Intermediate School Degree,0.20655,658,3955,0.19393,0.21917
2017,17-29 y.,Urban regions,Technical School Degree,0.07661,233,3955,0.06832,0.08490
2017,17-29 y.,Urban regions,Upper Secondary Degree,0.28772,903,3955,0.27361,0.30183
2017,17-29 y.,Urban regions,Other Degree,0.04658,735,3955,0.04001,0.05315
2017,17-29 y.,Urban regions,"Dropout, No School Degree",0.01279,271,3955,0.00929,0.01629
2017,17-29 y.,Urban regions,No School Degree Yet,0.12595,717,3955,0.11561,0.13629
2017,17-29 y.,Urban regions,No School Attended,0.00096,61,3955,-0.00000,0.00193
2017,17-29 y.,Rural regions,Secondary School Degree,0.13310,224,1872,0.11771,0.14850
2017,17-29 y.,Rural regions,Intermediate School Degree,0.28585,411,1872,0.26538,0.30632
2017,17-29 y.,Rural regions,Technical School Degree,0.06256,99,1872,0.05159,0.07354
2017,17-29 y.,Rural regions,Upper Secondary Degree,0.22312,324,1872,0.20425,0.24198
2017,17-29 y.,Rural regions,Other Degree,0.05027,324,1872,0.04037,0.06017
2017,17-29 y.,Rural regions,"Dropout, No School Degree",0.02137,147,1872,0.01482,0.02792
2017,17-29 y.,Rural regions,No School Degree Yet,0.09340,300,1872,0.08022,0.10659
2017,17-29 y.,Rural regions,No School Attended,0.00201,43,1872,-0.00002,0.00405
2017,30-45 y.,Urban regions,Secondary School Degree,0.12964,613,5881,0.12105,0.13823
2017,30-45 y.,Urban regions,Intermediate School Degree,0.22380,1116,5881,0.21315,0.23446
2017,30-45 y.,Urban regions,Technical School Degree,0.09145,375,5881,0.08408,0.09882
2017,30-45 y.,Urban regions,Upper Secondary Degree,0.32229,1381,5881,0.31034,0.33423
2017,30-45 y.,Urban regions,Other Degree,0.15739,1773,5881,0.14808,0.16669
2017,30-45 y.,Urban regions,"Dropout, No School Degree",0.03362,482,5881,0.02901,0.03823
2017,30-45 y.,Urban regions,No School Attended,0.00095,141,5881,0.00016,0.00173
2017,30-45 y.,Rural regions,Secondary School Degree,0.21239,454,2911,0.19753,0.22725
2017,30-45 y.,Rural regions,Intermediate School Degree,0.37203,881,2911,0.35447,0.38960
2017,30-45 y.,Rural regions,Technical School Degree,0.06270,151,2911,0.05389,0.07151
2017,30-45 y.,Rural regions,Upper Secondary Degree,0.19653,482,2911,0.18209,0.21097
2017,30-45 y.,Rural regions,Other Degree,0.08744,668,2911,0.07718,0.09770
2017,30-45 y.,Rural regions,"Dropout, No School Degree",0.02553,211,2911,0.01980,0.03126
2017,30-45 y.,Rural regions,No School Attended,0.00123,64,2911,-0.00004,0.00251
2017,46-65 y.,Urban regions,Secondary School Degree,0.26408,1311,6597,0.25344,0.27472
2017,46-65 y.,Urban regions,Intermediate School Degree,0.29004,1822,6597,0.27909,0.30099
2017,46-65 y.,Urban regions,Technical School Degree,0.06733,455,6597,0.06128,0.07338
2017,46-65 y.,Urban regions,Upper Secondary Degree,0.21856,1670,6597,0.20859,0.22853
2017,46-65 y.,Urban regions,Other Degree,0.12248,1042,6597,0.11457,0.13039
2017,46-65 y.,Urban regions,"Dropout, No School Degree",0.02384,245,6597,0.02016,0.02753
2017,46-65 y.,Urban regions,No School Attended,0.00032,52,6597,-0.00011,0.00076
2017,46-65 y.,Rural regions,Secondary School Degree,0.26697,852,3805,0.25291,0.28103
2017,46-65 y.,Rural regions,Intermediate School Degree,0.42960,1606,3805,0.41387,0.44534
2017,46-65 y.,Rural regions,Technical School Degree,0.03958,173,3805,0.03338,0.04577
2017,46-65 y.,Rural regions,Upper Secondary Degree,0.14939,621,3805,0.13806,0.16072
2017,46-65 y.,Rural regions,Other Degree,0.09508,458,3805,0.08576,0.10440
2017,46-65 y.,Rural regions,"Dropout, No School Degree",0.00991,95,3805,0.00676,0.01306
2017,66 and older,Urban regions,Secondary School Degree,0.48094,1378,3090,0.46332,0.49856
2017,66 and older,Urban regions,Intermediate School Degree,0.20929,692,3090,0.19495,0.22364
2017,66 and older,Urban regions,Technical School Degree,0.04862,150,3090,0.04104,0.05621
2017,66 and older,Urban regions,Upper Secondary Degree,0.14894,590,3090,0.13638,0.16150
2017,66 and older,Urban regions,Other Degree,0.08292,233,3090,0.07320,0.09265
2017,66 and older,Urban regions,"Dropout, No School Degree",0.01874,47,3090,0.01395,0.02352
2017,66 and older,Rural regions,Secondary School Degree,0.54411,918,1818,0.52121,0.56701
2017,66 and older,Rural regions,Intermediate School Degree,0.24013,484,1818,0.22049,0.25977
2017,66 and older,Rural regions,Technical School Degree,0.04021,57,1818,0.03118,0.04925
2017,66 and older,Rural regions,Upper Secondary Degree,0.10050,253,1818,0.08667,0.11432
2017,66 and older,Rural regions,Other Degree,0.05167,106,1818,0.04149,0.06184
2018,17-29 y.,Urban regions,Secondary School Degree,0.10492,387,3671,0.09500,0.11483
2018,17-29 y.,Urban regions,Intermediate School Degree,0.19598,633,3671,0.18314,0.20882
2018,17-29 y.,Urban regions,Technical School Degree,0.06842,236,3671,0.06025,0.07659
2018,17-29 y.,Urban regions,Upper Secondary Degree,0.30212,925,3671,0.28726,0.31697
2018,17-29 y.,Urban regions,Other Degree,0.04791,577,3671,0.04100,0.05482
2018,17-29 y.,Urban regions,"Dropout, No School Degree",0.01818,268,3671,0.01386,0.02251
2018,17-29 y.,Urban regions,No School Degree Yet,0.10798,595,3671,0.09794,0.11802
2018,17-29 y.,Urban regions,No School Attended,0.00093,50,3671,-0.00006,0.00191
2018,17-29 y.,Rural regions,Secondary School Degree,0.13185,231,1675,0.11564,0.14806
2018,17-29 y.,Rural regions,Intermediate School Degree,0.28660,405,1675,0.26494,0.30826
2018,17-29 y.,Rural regions,Technical School Degree,0.06022,91,1675,0.04882,0.07161
2018,17-29 y.,Rural regions,Upper Secondary Degree,0.22787,318,1675,0.20778,0.24797
2018,17-29 y.,Rural regions,Other Degree,0.04855,240,1675,0.03825,0.05884
2018,17-29 y.,Rural regions,"Dropout, No School Degree",0.01487,134,1675,0.00908,0.02067
2018,17-29 y.,Rural regions,No School Degree Yet,0.09096,256,1675,0.07719,0.10474
2018,30-45 y.,Urban regions,Secondary School Degree,0.12939,584,5470,0.12050,0.13829
2018,30-45 y.,Urban regions,Intermediate School Degree,0.20548,1002,5470,0.19477,0.21619
2018,30-45 y.,Urban regions,Technical School Degree,0.09789,362,5470,0.09001,0.10576
2018,30-45 y.,Urban regions,Upper Secondary Degree,0.32433,1301,5470,0.31192,0.33674
2018,30-45 y.,Urban regions,Other Degree,0.15868,1628,5470,0.14900,0.16837
2018,30-45 y.,Urban regions,"Dropout, No School Degree",0.03144,477,5470,0.02682,0.03607
2018,30-45 y.,Urban regions,No School Attended,0.00094,116,5470,0.00013,0.00175
2018,30-45 y.,Rural regions,Secondary School Degree,0.19054,396,2614,0.17549,0.20560
2018,30-45 y.,Rural regions,Intermediate School Degree,0.37418,791,2614,0.35563,0.39274
2018,30-45 y.,Rural regions,Technical School Degree,0.06909,144,2614,0.05936,0.07881
2018,30-45 y.,Rural regions,Upper Secondary Degree,0.20806,467,2614,0.19250,0.22363
2018,30-45 y.,Rural regions,Other Degree,0.08793,578,2614,0.07707,0.09879
2018,30-45 y.,Rural regions,"Dropout, No School Degree",0.03028,183,2614,0.02371,0.03685
2018,30-45 y.,Rural regions,No School Attended,0.00125,55,2614,-0.00011,0.00260
2018,46-65 y.,Urban regions,Secondary School Degree,0.24532,1202,6404,0.23478,0.25585
2018,46-65 y.,Urban regions,Intermediate School Degree,0.30385,1791,6404,0.29259,0.31512
2018,46-65 y.,Urban regions,Technical School Degree,0.07187,445,6404,0.06554,0.07819
2018,46-65 y.,Urban regions,Upper Secondary Degree,0.22236,1614,6404,0.21217,0.23255
2018,46-65 y.,Urban regions,Other Degree,0.11650,1039,6404,0.10864,0.12436
2018,46-65 y.,Urban regions,"Dropout, No School Degree",0.02449,259,6404,0.02070,0.02828
2018,46-65 y.,Urban regions,No School Attended,0.00049,54,6404,-0.00005,0.00103
2018,46-65 y.,Rural regions,Secondary School Degree,0.27156,805,3662,0.25716,0.28597
2018,46-65 y.,Rural regions,Intermediate School Degree,0.42194,1562,3662,0.40594,0.43794
2018,46-65 y.,Rural regions,Technical School Degree,0.04293,170,3662,0.03636,0.04949
2018,46-65 y.,Rural regions,Upper Secondary Degree,0.15337,589,3662,0.14169,0.16504
2018,46-65 y.,Rural regions,Other Degree,0.08935,449,3662,0.08011,0.09859
2018,46-65 y.,Rural regions,"Dropout, No School Degree",0.01001,87,3662,0.00678,0.01323
2018,66 and older,Urban regions,Secondary School Degree,0.46776,1356,3133,0.45028,0.48523
2018,66 and older,Urban regions,Intermediate School Degree,0.20736,713,3133,0.19316,0.22156
2018,66 and older,Urban regions,Technical School Degree,0.05041,151,3133,0.04275,0.05808
2018,66 and older,Urban regions,Upper Secondary Degree,0.15425,608,3133,0.14160,0.16690
2018,66 and older,Urban regions,Other Degree,0.09271,250,3133,0.08256,0.10287
2018,66 and older,Urban regions,"Dropout, No School Degree",0.01656,55,3133,0.01209,0.02103
2018,66 and older,Rural regions,Secondary School Degree,0.51912,876,1802,0.49605,0.54220
2018,66 and older,Rural regions,Intermediate School Degree,0.25685,506,1802,0.23667,0.27703
2018,66 and older,Rural regions,Technical School Degree,0.03900,57,1802,0.03006,0.04794
2018,66 and older,Rural regions,Upper Secondary Degree,0.10330,259,1802,0.08924,0.11735
2018,66 and older,Rural regions,Other Degree,0.06256,104,1802,0.05138,0.07375
2019,17-29 y.,Urban regions,Secondary School Degree,0.09506,335,3153,0.08483,0.10530
2019,17-29 y.,Urban regions,Intermediate School Degree,0.19727,549,3153,0.18338,0.21116
2019,17-29 y.,Urban regions,Technical School Degree,0.07128,214,3153,0.06230,0.08026
2019,17-29 y.,Urban regions,Upper Secondary Degree,0.30002,863,3153,0.28403,0.31602
2019,17-29 y.,Urban regions,Other Degree,0.05290,444,3153,0.04508,0.06071
2019,17-29 y.,Urban regions,"Dropout, No School Degree",0.01462,202,3153,0.01043,0.01881
2019,17-29 y.,Urban regions,No School Degree Yet,0.09867,493,3153,0.08825,0.10908
2019,17-29 y.,Urban regions,No School Attended,0.00153,53,3153,0.00017,0.00290
2019,17-29 y.,Rural regions,Secondary School Degree,0.13988,210,1352,0.12138,0.15837
2019,17-29 y.,Rural regions,Intermediate School Degree,0.27387,364,1352,0.25009,0.29765
2019,17-29 y.,Rural regions,Technical School Degree,0.05367,73,1352,0.04165,0.06569
2019,17-29 y.,Rural regions,Upper Secondary Degree,0.22320,266,1352,0.20100,0.24540
2019,17-29 y.,Rural regions,Other Degree,0.03268,148,1352,0.02320,0.04216
2019,17-29 y.,Rural regions,"Dropout, No School Degree",0.01436,93,1352,0.00802,0.02070
2019,17-29 y.,Rural regions,No School Degree Yet,0.09501,198,1352,0.07937,0.11065
2019,30-45 y.,Urban regions,Secondary School Degree,0.12750,495,4992,0.11824,0.13675
2019,30-45 y.,Urban regions,Intermediate School Degree,0.20372,917,4992,0.19255,0.21490
2019,30-45 y.,Urban regions,Technical School Degree,0.09755,349,4992,0.08932,0.10578
2019,30-45 y.,Urban regions,Upper Secondary Degree,0.33389,1278,4992,0.32081,0.34697
2019,30-45 y.,Urban regions,Other Degree,0.15460,1380,4992,0.14457,0.16463
2019,30-45 y.,Urban regions,"Dropout, No School Degree",0.03220,439,4992,0.02731,0.03710
2019,30-45 y.,Urban regions,No School Attended,0.00136,134,4992,0.00033,0.00238
2019,30-45 y.,Rural regions,Secondary School Degree,0.19015,354,2464,0.17465,0.20565
2019,30-45 y.,Rural regions,Intermediate School Degree,0.36528,735,2464,0.34627,0.38430
2019,30-45 y.,Rural regions,Technical School Degree,0.07500,143,2464,0.06460,0.08540
2019,30-45 y.,Rural regions,Upper Secondary Degree,0.21386,484,2464,0.19766,0.23005
2019,30-45 y.,Rural regions,Other Degree,0.08982,503,2464,0.07852,0.10111
2019,30-45 y.,Rural regions,"Dropout, No School Degree",0.02844,177,2464,0.02187,0.03500
2019,30-45 y.,Rural regions,No School Attended,0.00180,68,2464,0.00012,0.00347
2019,46-65 y.,Urban regions,Secondary School Degree,0.23350,1125,6851,0.22348,0.24352
2019,46-65 y.,Urban regions,Intermediate School Degree,0.30182,1893,6851,0.29095,0.31269
2019,46-65 y.,Urban regions,Technical School Degree,0.07144,524,6851,0.06534,0.07753
2019,46-65 y.,Urban regions,Upper Secondary Degree,0.22878,2034,6851,0.21884,0.23873
2019,46-65 y.,Urban regions,Other Degree,0.12141,966,6851,0.11367,0.12914
2019,46-65 y.,Urban regions,"Dropout, No School Degree",0.02883,249,6851,0.02487,0.03279
2019,46-65 y.,Urban regions,No School Attended,0.00058,60,6851,0.00001,0.00116
2019,46-65 y.,Rural regions,Secondary School Degree,0.25378,732,3774,0.23990,0.26767
2019,46-65 y.,Rural regions,Intermediate School Degree,0.42697,1628,3774,0.41119,0.44276
2019,46-65 y.,Rural regions,Technical School Degree,0.04089,194,3774,0.03457,0.04720
2019,46-65 y.,Rural regions,Upper Secondary Degree,0.16132,707,3774,0.14959,0.17306
2019,46-65 y.,Rural regions,Other Degree,0.09410,423,3774,0.08478,0.10342
2019,46-65 y.,Rural regions,"Dropout, No School Degree",0.01123,90,3774,0.00786,0.01459
2019,66 and older,Urban regions,Secondary School Degree,0.46222,1298,3198,0.44493,0.47950
2019,66 and older,Urban regions,Intermediate School Degree,0.21447,766,3198,0.20024,0.22870
2019,66 and older,Urban regions,Technical School Degree,0.04835,159,3198,0.04091,0.05579
2019,66 and older,Urban regions,Upper Secondary Degree,0.15314,667,3198,0.14066,0.16562
2019,66 and older,Urban regions,Other Degree,0.09584,259,3198,0.08563,0.10604
2019,66 and older,Urban regions,"Dropout, No School Degree",0.01534,49,3198,0.01108,0.01960
2019,66 and older,Rural regions,Secondary School Degree,0.50168,819,1834,0.47879,0.52457
2019,66 and older,Rural regions,Intermediate School Degree,0.27920,561,1834,0.25866,0.29974
2019,66 and older,Rural regions,Technical School Degree,0.03663,63,1834,0.02803,0.04523
2019,66 and older,Rural regions,Upper Secondary Degree,0.11261,295,1834,0.09814,0.12708
2019,66 and older,Rural regions,Other Degree,0.05175,96,1834,0.04161,0.06189
2020,17-29 y.,Urban regions,Secondary School Degree,0.09323,339,3746,0.08392,0.10254
2020,17-29 y.,Urban regions,Intermediate School Degree,0.19079,547,3746,0.17820,0.20337
2020,17-29 y.,Urban regions,Technical School Degree,0.08151,228,3746,0.07274,0.09027
2020,17-29 y.,Urban regions,Upper Secondary Degree,0.30870,890,3746,0.29390,0.32349
2020,17-29 y.,Urban regions,Other Degree,0.04196,859,3746,0.03554,0.04838
2020,17-29 y.,Urban regions,"Dropout, No School Degree",0.01673,239,3746,0.01262,0.02084
2020,17-29 y.,Urban regions,No School Degree Yet,0.10130,562,3746,0.09163,0.11096
2020,17-29 y.,Urban regions,No School Attended,0.00202,82,3746,0.00058,0.00346
2020,17-29 y.,Rural regions,Secondary School Degree,0.12538,193,1444,0.10830,0.14247
2020,17-29 y.,Rural regions,Intermediate School Degree,0.26979,353,1444,0.24689,0.29269
2020,17-29 y.,Rural regions,Technical School Degree,0.05680,73,1444,0.04486,0.06875
2020,17-29 y.,Rural regions,Upper Secondary Degree,0.22804,259,1444,0.20639,0.24969
2020,17-29 y.,Rural regions,Other Degree,0.03157,243,1444,0.02255,0.04059
2020,17-29 y.,Rural regions,"Dropout, No School Degree",0.01435,81,1444,0.00821,0.02049
2020,17-29 y.,Rural regions,No School Degree Yet,0.13128,242,1444,0.11385,0.14870
2020,30-45 y.,Urban regions,Secondary School Degree,0.11769,430,5502,0.10917,0.12620
2020,30-45 y.,Urban regions,Intermediate School Degree,0.20800,851,5502,0.19727,0.21873
2020,30-45 y.,Urban regions,Technical School Degree,0.09090,332,5502,0.08330,0.09850
2020,30-45 y.,Urban regions,Upper Secondary Degree,0.34980,1275,5502,0.33719,0.36240
2020,30-45 y.,Urban regions,Other Degree,0.14640,1948,5502,0.13706,0.15574
2020,30-45 y.,Urban regions,"Dropout, No School Degree",0.02573,471,5502,0.02155,0.02992
2020,30-45 y.,Urban regions,No School Attended,0.00284,195,5502,0.00143,0.00424
2020,30-45 y.,Rural regions,Secondary School Degree,0.17913,325,2438,0.16390,0.19435
2020,30-45 y.,Rural regions,Intermediate School Degree,0.36137,654,2438,0.34229,0.38044
2020,30-45 y.,Rural regions,Technical School Degree,0.07618,130,2438,0.06564,0.08671
2020,30-45 y.,Rural regions,Upper Secondary Degree,0.22561,449,2438,0.20902,0.24221
2020,30-45 y.,Rural regions,Other Degree,0.08454,615,2438,0.07349,0.09559
2020,30-45 y.,Rural regions,"Dropout, No School Degree",0.02927,188,2438,0.02258,0.03597
2020,30-45 y.,Rural regions,No School Attended,0.00272,77,2438,0.00065,0.00479
