year,age_gr,quintil_oecd,germborn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.88221,835,994,0.86216,0.90226
2015,17-29 y.,2nd Quintile,Not born in Germany,0.11779,159,994,0.09774,0.13784
2015,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89782,733,855,0.87750,0.91813
2015,17-29 y.,3rd Quintile,Not born in Germany,0.10218,122,855,0.08187,0.12250
2015,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.94815,648,704,0.93176,0.96454
2015,17-29 y.,4th Quintile,Not born in Germany,0.05185,56,704,0.03546,0.06824
2015,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95264,485,485,0.93372,0.97156
2015,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.68583,937,1582,0.66295,0.70871
2015,30-45 y.,1st Quintile,Not born in Germany,0.31417,645,1582,0.29129,0.33705
2015,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.73661,1125,1657,0.71540,0.75783
2015,30-45 y.,2nd Quintile,Not born in Germany,0.26339,532,1657,0.24217,0.28460
2015,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.82354,1164,1536,0.80447,0.84261
2015,30-45 y.,3rd Quintile,Not born in Germany,0.17646,372,1536,0.15739,0.19553
2015,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.87487,1135,1366,0.85732,0.89242
2015,30-45 y.,4th Quintile,Not born in Germany,0.12513,231,1366,0.10758,0.14268
2015,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.87247,1038,1246,0.85394,0.89100
2015,30-45 y.,5th Quintile,Not born in Germany,0.12753,208,1246,0.10900,0.14606
2015,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.72300,984,1481,0.70020,0.74580
2015,46-65 y.,1st Quintile,Not born in Germany,0.27700,497,1481,0.25420,0.29980
2015,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78958,1138,1479,0.76880,0.81036
2015,46-65 y.,2nd Quintile,Not born in Germany,0.21042,341,1479,0.18964,0.23120
2015,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86363,1308,1556,0.84657,0.88068
2015,46-65 y.,3rd Quintile,Not born in Germany,0.13637,248,1556,0.11932,0.15343
2015,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.91797,1721,1899,0.90563,0.93032
2015,46-65 y.,4th Quintile,Not born in Germany,0.08203,178,1899,0.06968,0.09437
2015,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92661,2303,2479,0.91634,0.93688
2015,46-65 y.,5th Quintile,Not born in Germany,0.07339,176,2479,0.06312,0.08366
2015,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79168,565,732,0.76224,0.82112
2015,66 and older,1st Quintile,Not born in Germany,0.20832,167,732,0.17888,0.23776
2015,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90272,1175,1289,0.88654,0.91891
2015,66 and older,2nd Quintile,Not born in Germany,0.09728,114,1289,0.08109,0.11346
2015,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.95502,978,1049,0.94247,0.96757
2015,66 and older,3rd Quintile,Not born in Germany,0.04498,71,1049,0.03243,0.05753
2015,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.96185,846,886,0.94923,0.97447
2015,66 and older,4th Quintile,Not born in Germany,0.03815,40,886,0.02553,0.05077
2015,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94856,888,932,0.93437,0.96275
2015,66 and older,5th Quintile,Not born in Germany,0.05144,44,932,0.03725,0.06563
2016,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.84307,1085,1463,0.82442,0.86172
2016,17-29 y.,1st Quintile,Not born in Germany,0.15693,378,1463,0.13828,0.17558
2016,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.85968,819,1007,0.83821,0.88114
2016,17-29 y.,2nd Quintile,Not born in Germany,0.14032,188,1007,0.11886,0.16179
2016,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.89045,664,786,0.86860,0.91230
2016,17-29 y.,3rd Quintile,Not born in Germany,0.10955,122,786,0.08770,0.13140
2016,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.90042,582,651,0.87740,0.92344
2016,17-29 y.,4th Quintile,Not born in Germany,0.09958,69,651,0.07656,0.12260
2016,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96570,451,451,0.94888,0.98252
2016,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.64897,865,1629,0.62578,0.67215
2016,30-45 y.,1st Quintile,Not born in Germany,0.35103,764,1629,0.32785,0.37422
2016,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.68778,981,1605,0.66510,0.71046
2016,30-45 y.,2nd Quintile,Not born in Germany,0.31222,624,1605,0.28954,0.33490
2016,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.82757,1028,1392,0.80772,0.84742
2016,30-45 y.,3rd Quintile,Not born in Germany,0.17243,364,1392,0.15258,0.19228
2016,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.86667,1068,1354,0.84856,0.88479
2016,30-45 y.,4th Quintile,Not born in Germany,0.13333,286,1354,0.11521,0.15144
2016,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.84545,885,1117,0.82424,0.86666
2016,30-45 y.,5th Quintile,Not born in Germany,0.15455,232,1117,0.13334,0.17576
2016,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.72420,902,1417,0.70092,0.74748
2016,46-65 y.,1st Quintile,Not born in Germany,0.27580,515,1417,0.25252,0.29908
2016,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.75967,1105,1487,0.73795,0.78140
2016,46-65 y.,2nd Quintile,Not born in Germany,0.24033,382,1487,0.21860,0.26205
2016,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.85629,1289,1534,0.83873,0.87385
2016,46-65 y.,3rd Quintile,Not born in Germany,0.14371,245,1534,0.12615,0.16127
2016,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.89215,1616,1834,0.87795,0.90635
2016,46-65 y.,4th Quintile,Not born in Germany,0.10785,218,1834,0.09365,0.12205
2016,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91665,2159,2337,0.90544,0.92786
2016,46-65 y.,5th Quintile,Not born in Germany,0.08335,178,2337,0.07214,0.09456
2016,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.78041,534,692,0.74954,0.81127
2016,66 and older,1st Quintile,Not born in Germany,0.21959,158,692,0.18873,0.25046
2016,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.89805,1101,1204,0.88095,0.91515
2016,66 and older,2nd Quintile,Not born in Germany,0.10195,103,1204,0.08485,0.11905
2016,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.92396,966,1034,0.90780,0.94013
2016,66 and older,3rd Quintile,Not born in Germany,0.07604,68,1034,0.05987,0.09220
2016,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95834,794,832,0.94475,0.97193
2016,66 and older,4th Quintile,Not born in Germany,0.04166,38,832,0.02807,0.05525
2016,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95450,910,954,0.94127,0.96773
2016,66 and older,5th Quintile,Not born in Germany,0.04550,44,954,0.03227,0.05873
2017,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.78841,1050,1947,0.77026,0.80655
2017,17-29 y.,1st Quintile,Not born in Germany,0.21159,897,1947,0.19345,0.22974
2017,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.87394,771,944,0.85275,0.89512
2017,17-29 y.,2nd Quintile,Not born in Germany,0.12606,173,944,0.10488,0.14725
2017,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91491,672,761,0.89508,0.93475
2017,17-29 y.,3rd Quintile,Not born in Germany,0.08509,89,761,0.06525,0.10492
2017,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95897,607,651,0.94372,0.97422
2017,17-29 y.,4th Quintile,Not born in Germany,0.04103,44,651,0.02578,0.05628
2017,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.95725,435,435,0.93822,0.97628
2017,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.62102,782,2262,0.60103,0.64102
2017,30-45 y.,1st Quintile,Not born in Germany,0.37898,1480,2262,0.35898,0.39897
2017,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.67163,931,1547,0.64822,0.69504
2017,30-45 y.,2nd Quintile,Not born in Germany,0.32837,616,1547,0.30496,0.35178
2017,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.78085,901,1247,0.75788,0.80382
2017,30-45 y.,3rd Quintile,Not born in Germany,0.21915,346,1247,0.19618,0.24212
2017,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.86661,929,1147,0.84692,0.88629
2017,30-45 y.,4th Quintile,Not born in Germany,0.13339,218,1147,0.11371,0.15308
2017,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.85460,787,992,0.83265,0.87655
2017,30-45 y.,5th Quintile,Not born in Germany,0.14540,205,992,0.12345,0.16735
2017,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70949,866,1554,0.68691,0.73207
2017,46-65 y.,1st Quintile,Not born in Germany,0.29051,688,1554,0.26793,0.31309
2017,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.75557,1036,1430,0.73328,0.77785
2017,46-65 y.,2nd Quintile,Not born in Germany,0.24443,394,1430,0.22215,0.26672
2017,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.83813,1235,1482,0.81938,0.85689
2017,46-65 y.,3rd Quintile,Not born in Germany,0.16187,247,1482,0.14311,0.18062
2017,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.86195,1574,1776,0.84590,0.87800
2017,46-65 y.,4th Quintile,Not born in Germany,0.13805,202,1776,0.12200,0.15410
2017,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.91810,2076,2239,0.90674,0.92946
2017,46-65 y.,5th Quintile,Not born in Germany,0.08190,163,2239,0.07054,0.09326
2017,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.77382,516,688,0.74253,0.80510
2017,66 and older,1st Quintile,Not born in Germany,0.22618,172,688,0.19490,0.25747
2017,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90089,1062,1162,0.88370,0.91808
2017,66 and older,2nd Quintile,Not born in Germany,0.09911,100,1162,0.08192,0.11630
2017,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93056,965,1029,0.91502,0.94610
2017,66 and older,3rd Quintile,Not born in Germany,0.06944,64,1029,0.05390,0.08498
2017,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.95655,782,825,0.94263,0.97047
2017,66 and older,4th Quintile,Not born in Germany,0.04345,43,825,0.02953,0.05737
2017,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.96199,872,909,0.94955,0.97443
2017,66 and older,5th Quintile,Not born in Germany,0.03801,37,909,0.02557,0.05045
2018,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.80287,1130,2326,0.78670,0.81904
2018,17-29 y.,1st Quintile,Not born in Germany,0.19713,1196,2326,0.18096,0.21330
2018,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.89453,921,1123,0.87656,0.91251
2018,17-29 y.,2nd Quintile,Not born in Germany,0.10547,202,1123,0.08749,0.12344
2018,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.91920,765,850,0.90086,0.93753
2018,17-29 y.,3rd Quintile,Not born in Germany,0.08080,85,850,0.06247,0.09914
2018,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.95698,630,678,0.94170,0.97226
2018,17-29 y.,4th Quintile,Not born in Germany,0.04302,48,678,0.02774,0.05830
2018,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97712,517,517,0.96422,0.99002
2018,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.63071,750,2532,0.61191,0.64951
2018,30-45 y.,1st Quintile,Not born in Germany,0.36929,1782,2532,0.35049,0.38809
2018,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.68455,965,1601,0.66178,0.70732
2018,30-45 y.,2nd Quintile,Not born in Germany,0.31545,636,1601,0.29268,0.33822
2018,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.76843,987,1339,0.74583,0.79103
2018,30-45 y.,3rd Quintile,Not born in Germany,0.23157,352,1339,0.20897,0.25417
2018,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.84858,972,1210,0.82837,0.86878
2018,30-45 y.,4th Quintile,Not born in Germany,0.15142,238,1210,0.13122,0.17163
2018,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.87036,895,1078,0.85029,0.89042
2018,30-45 y.,5th Quintile,Not born in Germany,0.12964,183,1078,0.10958,0.14971
2018,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.72598,968,1814,0.70545,0.74651
2018,46-65 y.,1st Quintile,Not born in Germany,0.27402,846,1814,0.25349,0.29455
2018,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.79153,1267,1670,0.77204,0.81102
2018,46-65 y.,2nd Quintile,Not born in Germany,0.20847,403,1670,0.18898,0.22796
2018,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.84308,1411,1685,0.82571,0.86045
2018,46-65 y.,3rd Quintile,Not born in Germany,0.15692,274,1685,0.13955,0.17429
2018,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.87301,1751,1962,0.85827,0.88775
2018,46-65 y.,4th Quintile,Not born in Germany,0.12699,211,1962,0.11225,0.14173
2018,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92104,2405,2573,0.91061,0.93146
2018,46-65 y.,5th Quintile,Not born in Germany,0.07896,168,2573,0.06854,0.08939
2018,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.75381,520,709,0.72208,0.78554
2018,66 and older,1st Quintile,Not born in Germany,0.24619,189,709,0.21446,0.27792
2018,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.89917,1101,1191,0.88206,0.91628
2018,66 and older,2nd Quintile,Not born in Germany,0.10083,90,1191,0.08372,0.11794
2018,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93356,963,1029,0.91834,0.94879
2018,66 and older,3rd Quintile,Not born in Germany,0.06644,66,1029,0.05121,0.08166
2018,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94033,806,850,0.92439,0.95626
2018,66 and older,4th Quintile,Not born in Germany,0.05967,44,850,0.04374,0.07561
2018,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.92614,921,970,0.90967,0.94261
2018,66 and older,5th Quintile,Not born in Germany,0.07386,49,970,0.05739,0.09033
2019,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.80652,1053,2167,0.78989,0.82316
2019,17-29 y.,1st Quintile,Not born in Germany,0.19348,1114,2167,0.17684,0.21011
2019,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.86062,841,1032,0.83947,0.88176
2019,17-29 y.,2nd Quintile,Not born in Germany,0.13938,191,1032,0.11824,0.16053
2019,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.93642,736,798,0.91948,0.95336
2019,17-29 y.,3rd Quintile,Not born in Germany,0.06358,62,798,0.04664,0.08052
2019,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91581,590,632,0.89415,0.93748
2019,17-29 y.,4th Quintile,Not born in Germany,0.08419,42,632,0.06252,0.10585
2019,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.96948,471,471,0.95393,0.98503
2019,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.61124,734,2596,0.59248,0.62999
2019,30-45 y.,1st Quintile,Not born in Germany,0.38876,1862,2596,0.37001,0.40752
2019,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.71398,834,1320,0.68960,0.73837
2019,30-45 y.,2nd Quintile,Not born in Germany,0.28602,486,1320,0.26163,0.31040
2019,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.76019,941,1239,0.73640,0.78397
2019,30-45 y.,3rd Quintile,Not born in Germany,0.23981,298,1239,0.21603,0.26360
2019,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88392,872,1039,0.86444,0.90341
2019,30-45 y.,4th Quintile,Not born in Germany,0.11608,167,1039,0.09659,0.13556
2019,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.83636,751,933,0.81261,0.86011
2019,30-45 y.,5th Quintile,Not born in Germany,0.16364,182,933,0.13989,0.18739
2019,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.68323,903,1807,0.66178,0.70469
2019,46-65 y.,1st Quintile,Not born in Germany,0.31677,904,1807,0.29531,0.33822
2019,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.76846,1125,1494,0.74706,0.78986
2019,46-65 y.,2nd Quintile,Not born in Germany,0.23154,369,1494,0.21014,0.25294
2019,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81923,1356,1618,0.80047,0.83799
2019,46-65 y.,3rd Quintile,Not born in Germany,0.18077,262,1618,0.16201,0.19953
2019,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88679,1640,1832,0.87227,0.90130
2019,46-65 y.,4th Quintile,Not born in Germany,0.11321,192,1832,0.09870,0.12773
2019,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.90212,2290,2479,0.89042,0.91382
2019,46-65 y.,5th Quintile,Not born in Germany,0.09788,189,2479,0.08618,0.10958
2019,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.77155,555,759,0.74166,0.80143
2019,66 and older,1st Quintile,Not born in Germany,0.22845,204,759,0.19857,0.25834
2019,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.90234,1116,1208,0.88559,0.91909
2019,66 and older,2nd Quintile,Not born in Germany,0.09766,92,1208,0.08091,0.11441
2019,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.91938,895,959,0.90214,0.93662
2019,66 and older,3rd Quintile,Not born in Germany,0.08062,64,959,0.06338,0.09786
2019,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94606,804,843,0.93080,0.96132
2019,66 and older,4th Quintile,Not born in Germany,0.05394,39,843,0.03868,0.06920
2019,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.94659,903,946,0.93226,0.96093
2019,66 and older,5th Quintile,Not born in Germany,0.05341,43,946,0.03907,0.06774
2020,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.83114,1011,1913,0.81435,0.84794
2020,17-29 y.,1st Quintile,Not born in Germany,0.16886,902,1913,0.15206,0.18565
2020,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.90453,772,919,0.88552,0.92354
2020,17-29 y.,2nd Quintile,Not born in Germany,0.09547,147,919,0.07646,0.11448
2020,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.95429,707,756,0.93939,0.96919
2020,17-29 y.,3rd Quintile,Not born in Germany,0.04571,49,756,0.03081,0.06061
2020,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.94988,628,676,0.93342,0.96634
2020,17-29 y.,4th Quintile,Not born in Germany,0.05012,48,676,0.03366,0.06658
2020,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.98194,540,540,0.97069,0.99318
2020,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.61299,692,2359,0.59333,0.63265
2020,30-45 y.,1st Quintile,Not born in Germany,0.38701,1667,2359,0.36735,0.40667
2020,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.77032,820,1244,0.74693,0.79370
2020,30-45 y.,2nd Quintile,Not born in Germany,0.22968,424,1244,0.20630,0.25307
2020,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.79697,870,1123,0.77343,0.82051
2020,30-45 y.,3rd Quintile,Not born in Germany,0.20303,253,1123,0.17949,0.22657
2020,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.88648,892,1063,0.86740,0.90556
2020,30-45 y.,4th Quintile,Not born in Germany,0.11352,171,1063,0.09444,0.13260
2020,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.83999,950,1142,0.81871,0.86126
2020,30-45 y.,5th Quintile,Not born in Germany,0.16001,192,1142,0.13874,0.18129
2020,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.71471,902,1779,0.69372,0.73570
2020,46-65 y.,1st Quintile,Not born in Germany,0.28529,877,1779,0.26430,0.30628
2020,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78514,1157,1497,0.76433,0.80595
2020,46-65 y.,2nd Quintile,Not born in Germany,0.21486,340,1497,0.19405,0.23567
2020,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.86020,1353,1599,0.84320,0.87720
2020,46-65 y.,3rd Quintile,Not born in Germany,0.13980,246,1599,0.12280,0.15680
2020,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.88326,1766,1968,0.86907,0.89745
2020,46-65 y.,4th Quintile,Not born in Germany,0.11674,202,1968,0.10255,0.13093
2020,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92315,2996,3219,0.91395,0.93236
2020,46-65 y.,5th Quintile,Not born in Germany,0.07685,223,3219,0.06764,0.08605
2020,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79651,593,796,0.76852,0.82449
2020,66 and older,1st Quintile,Not born in Germany,0.20349,203,796,0.17551,0.23148
2020,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.91512,1066,1162,0.89909,0.93115
2020,66 and older,2nd Quintile,Not born in Germany,0.08488,96,1162,0.06885,0.10091
2020,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93176,925,990,0.91605,0.94748
2020,66 and older,3rd Quintile,Not born in Germany,0.06824,65,990,0.05252,0.08395
2020,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.92998,745,789,0.91216,0.94780
2020,66 and older,4th Quintile,Not born in Germany,0.07002,44,789,0.05220,0.08784
2020,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.95601,1113,1166,0.94424,0.96779
2020,66 and older,5th Quintile,Not born in Germany,0.04399,53,1166,0.03221,0.05576
2021,17-29 y.,1st Quintile,Born in Germany or immigrated <1950,0.79537,639,1339,0.77376,0.81699
2021,17-29 y.,1st Quintile,Not born in Germany,0.20463,700,1339,0.18301,0.22624
2021,17-29 y.,2nd Quintile,Born in Germany or immigrated <1950,0.90043,556,706,0.87832,0.92253
2021,17-29 y.,2nd Quintile,Not born in Germany,0.09957,150,706,0.07747,0.12168
2021,17-29 y.,3rd Quintile,Born in Germany or immigrated <1950,0.94598,465,530,0.92672,0.96525
2021,17-29 y.,3rd Quintile,Not born in Germany,0.05402,65,530,0.03475,0.07328
2021,17-29 y.,4th Quintile,Born in Germany or immigrated <1950,0.91938,447,505,0.89561,0.94315
2021,17-29 y.,4th Quintile,Not born in Germany,0.08062,58,505,0.05685,0.10439
2021,17-29 y.,5th Quintile,Born in Germany or immigrated <1950,0.97263,335,335,0.95514,0.99013
2021,30-45 y.,1st Quintile,Born in Germany or immigrated <1950,0.63055,473,1648,0.60724,0.65386
2021,30-45 y.,1st Quintile,Not born in Germany,0.36945,1175,1648,0.34614,0.39276
2021,30-45 y.,2nd Quintile,Born in Germany or immigrated <1950,0.75695,563,1029,0.73073,0.78317
2021,30-45 y.,2nd Quintile,Not born in Germany,0.24305,466,1029,0.21683,0.26927
2021,30-45 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81879,623,841,0.79274,0.84483
2021,30-45 y.,3rd Quintile,Not born in Germany,0.18121,218,841,0.15517,0.20726
2021,30-45 y.,4th Quintile,Born in Germany or immigrated <1950,0.85583,635,799,0.83146,0.88020
2021,30-45 y.,4th Quintile,Not born in Germany,0.14417,164,799,0.11980,0.16854
2021,30-45 y.,5th Quintile,Born in Germany or immigrated <1950,0.83214,632,816,0.80648,0.85780
2021,30-45 y.,5th Quintile,Not born in Germany,0.16786,184,816,0.14220,0.19352
2021,46-65 y.,1st Quintile,Born in Germany or immigrated <1950,0.70313,643,1250,0.67779,0.72847
2021,46-65 y.,1st Quintile,Not born in Germany,0.29687,607,1250,0.27153,0.32221
2021,46-65 y.,2nd Quintile,Born in Germany or immigrated <1950,0.78710,858,1134,0.76326,0.81094
2021,46-65 y.,2nd Quintile,Not born in Germany,0.21290,276,1134,0.18906,0.23674
2021,46-65 y.,3rd Quintile,Born in Germany or immigrated <1950,0.81260,932,1115,0.78969,0.83552
2021,46-65 y.,3rd Quintile,Not born in Germany,0.18740,183,1115,0.16448,0.21031
2021,46-65 y.,4th Quintile,Born in Germany or immigrated <1950,0.86876,1213,1377,0.85092,0.88660
2021,46-65 y.,4th Quintile,Not born in Germany,0.13124,164,1377,0.11340,0.14908
2021,46-65 y.,5th Quintile,Born in Germany or immigrated <1950,0.92316,2148,2326,0.91233,0.93399
2021,46-65 y.,5th Quintile,Not born in Germany,0.07684,178,2326,0.06601,0.08767
2021,66 and older,1st Quintile,Born in Germany or immigrated <1950,0.79935,472,631,0.76807,0.83062
2021,66 and older,1st Quintile,Not born in Germany,0.20065,159,631,0.16938,0.23193
2021,66 and older,2nd Quintile,Born in Germany or immigrated <1950,0.92014,773,827,0.90166,0.93863
2021,66 and older,2nd Quintile,Not born in Germany,0.07986,54,827,0.06137,0.09834
2021,66 and older,3rd Quintile,Born in Germany or immigrated <1950,0.93316,598,637,0.91375,0.95257
2021,66 and older,3rd Quintile,Not born in Germany,0.06684,39,637,0.04743,0.08625
2021,66 and older,4th Quintile,Born in Germany or immigrated <1950,0.94863,600,600,0.93095,0.96631
2021,66 and older,5th Quintile,Born in Germany or immigrated <1950,0.91965,810,858,0.90145,0.93785
2021,66 and older,5th Quintile,Not born in Germany,0.08035,48,858,0.06215,0.09855
