year,age_gr,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,17-29 y.,1st Quintile,Not employed: no further information,0.14486,116,612,0.11696,0.17277
1988,17-29 y.,2nd Quintile,Blue-collar worker,0.18371,137,506,0.14994,0.21749
1988,17-29 y.,2nd Quintile,White-collar worker,0.19772,81,506,0.16298,0.23246
1988,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.35544,206,506,0.31369,0.39718
1988,17-29 y.,2nd Quintile,Not employed: no further information,0.14323,82,506,0.11268,0.17379
1988,17-29 y.,3rd Quintile,Blue-collar worker,0.24612,171,571,0.21075,0.28148
1988,17-29 y.,3rd Quintile,White-collar worker,0.20425,93,571,0.17115,0.23735
1988,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.36208,230,571,0.32262,0.40153
1988,17-29 y.,3rd Quintile,Not employed: registered unemployed,0.05272,32,571,0.03438,0.07107
1988,17-29 y.,3rd Quintile,Not employed: no further information,0.06211,45,571,0.04230,0.08192
1988,17-29 y.,4th Quintile,Blue-collar worker,0.28466,196,576,0.24778,0.32155
1988,17-29 y.,4th Quintile,White-collar worker,0.27662,143,576,0.24006,0.31318
1988,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.25005,167,576,0.21466,0.28545
1988,17-29 y.,4th Quintile,Not employed: registered unemployed,0.04706,36,576,0.02975,0.06437
1988,17-29 y.,4th Quintile,Not employed: no further information,0.04189,34,576,0.02552,0.05827
1988,17-29 y.,5th Quintile,Blue-collar worker,0.25000,124,353,0.20476,0.29523
1988,17-29 y.,5th Quintile,White-collar worker,0.32683,127,353,0.27783,0.37583
1988,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.23085,102,353,0.18683,0.27487
1988,30-45 y.,1st Quintile,Blue-collar worker,0.34546,210,499,0.30370,0.38722
1988,30-45 y.,1st Quintile,White-collar worker,0.10602,46,499,0.07898,0.13305
1988,30-45 y.,1st Quintile,Not employed: registered unemployed,0.14426,60,499,0.11340,0.17512
1988,30-45 y.,1st Quintile,Not employed: no further information,0.30437,183,499,0.26395,0.34478
1988,30-45 y.,2nd Quintile,Blue-collar worker,0.33574,266,573,0.29704,0.37444
1988,30-45 y.,2nd Quintile,White-collar worker,0.27824,139,573,0.24151,0.31496
1988,30-45 y.,2nd Quintile,Not employed: no further information,0.24131,168,573,0.20625,0.27638
1988,30-45 y.,3rd Quintile,Blue-collar worker,0.31445,245,542,0.27533,0.35358
1988,30-45 y.,3rd Quintile,Civil servant,0.08733,38,542,0.06354,0.11112
1988,30-45 y.,3rd Quintile,White-collar worker,0.32380,160,542,0.28436,0.36323
1988,30-45 y.,3rd Quintile,Not employed: no further information,0.17235,99,542,0.14052,0.20418
1988,30-45 y.,4th Quintile,Self-employed,0.07365,46,535,0.05150,0.09581
1988,30-45 y.,4th Quintile,Blue-collar worker,0.24108,178,535,0.20480,0.27736
1988,30-45 y.,4th Quintile,Civil servant,0.09233,42,535,0.06777,0.11688
1988,30-45 y.,4th Quintile,White-collar worker,0.42624,202,535,0.38429,0.46818
1988,30-45 y.,4th Quintile,Not employed: no further information,0.12000,67,535,0.09244,0.14756
1988,30-45 y.,5th Quintile,Self-employed,0.12572,82,595,0.09906,0.15238
1988,30-45 y.,5th Quintile,Blue-collar worker,0.11834,90,595,0.09236,0.14432
1988,30-45 y.,5th Quintile,Civil servant,0.15738,87,595,0.12809,0.18666
1988,30-45 y.,5th Quintile,White-collar worker,0.50202,287,595,0.46181,0.54223
1988,30-45 y.,5th Quintile,Not employed: no further information,0.07136,49,595,0.05066,0.09206
1988,46-65 y.,1st Quintile,Blue-collar worker,0.18933,135,472,0.15395,0.22471
1988,46-65 y.,1st Quintile,Not employed: Pensioner,0.31920,124,472,0.27710,0.36130
1988,46-65 y.,1st Quintile,Not employed: registered unemployed,0.11662,64,472,0.08763,0.14560
1988,46-65 y.,1st Quintile,Not employed: no further information,0.27476,149,472,0.23445,0.31508
1988,46-65 y.,2nd Quintile,Blue-collar worker,0.23068,167,476,0.19280,0.26857
1988,46-65 y.,2nd Quintile,White-collar worker,0.13416,56,476,0.10351,0.16481
1988,46-65 y.,2nd Quintile,Not employed: Pensioner,0.30527,109,476,0.26386,0.34669
1988,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.04268,32,476,0.02450,0.06086
1988,46-65 y.,2nd Quintile,Not employed: no further information,0.21942,112,476,0.18221,0.25664
1988,46-65 y.,3rd Quintile,Self-employed,0.06903,36,602,0.04876,0.08929
1988,46-65 y.,3rd Quintile,Blue-collar worker,0.29225,225,602,0.25589,0.32861
1988,46-65 y.,3rd Quintile,White-collar worker,0.20084,107,602,0.16881,0.23287
1988,46-65 y.,3rd Quintile,Not employed: Pensioner,0.16605,85,602,0.13630,0.19580
1988,46-65 y.,3rd Quintile,Not employed: registered unemployed,0.04924,37,602,0.03194,0.06654
1988,46-65 y.,3rd Quintile,Not employed: no further information,0.18017,112,602,0.14945,0.21090
1988,46-65 y.,4th Quintile,Self-employed,0.05586,39,729,0.03918,0.07254
1988,46-65 y.,4th Quintile,Blue-collar worker,0.27004,248,729,0.23779,0.30229
1988,46-65 y.,4th Quintile,Civil servant,0.06055,41,729,0.04323,0.07788
1988,46-65 y.,4th Quintile,White-collar worker,0.25539,162,729,0.22371,0.28706
1988,46-65 y.,4th Quintile,Not employed: Pensioner,0.16078,95,729,0.13409,0.18746
1988,46-65 y.,4th Quintile,Not employed: registered unemployed,0.03955,37,729,0.02539,0.05370
1988,46-65 y.,4th Quintile,Not employed: no further information,0.15120,107,729,0.12517,0.17722
1988,46-65 y.,5th Quintile,Self-employed,0.13754,101,713,0.11224,0.16284
1988,46-65 y.,5th Quintile,Blue-collar worker,0.11986,121,713,0.09600,0.14372
1988,46-65 y.,5th Quintile,Civil servant,0.10442,72,713,0.08196,0.12689
1988,46-65 y.,5th Quintile,White-collar worker,0.40479,265,713,0.36873,0.44084
1988,46-65 y.,5th Quintile,Not employed: Pensioner,0.09704,68,713,0.07529,0.11878
1988,46-65 y.,5th Quintile,Not employed: no further information,0.11092,86,713,0.08786,0.13399
1988,66 and older,1st Quintile,Not employed: Pensioner,0.92645,254,254,0.89429,0.95862
1988,66 and older,2nd Quintile,Not employed: Pensioner,0.94171,245,245,0.91231,0.97111
1988,66 and older,3rd Quintile,Not employed: Pensioner,0.94729,167,167,0.91329,0.98128
1988,66 and older,4th Quintile,Not employed: Pensioner,0.92689,148,148,0.88480,0.96897
1988,66 and older,5th Quintile,Not employed: Pensioner,0.86133,132,132,0.80215,0.92051
1989,17-29 y.,1st Quintile,Blue-collar worker,0.15634,137,609,0.12747,0.18520
1989,17-29 y.,1st Quintile,White-collar worker,0.14778,64,609,0.11957,0.17599
1989,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.44055,246,609,0.40109,0.48002
1989,17-29 y.,1st Quintile,Not employed: registered unemployed,0.08381,49,609,0.06179,0.10584
1989,17-29 y.,1st Quintile,Not employed: no further information,0.09898,113,609,0.07524,0.12271
1989,17-29 y.,2nd Quintile,Blue-collar worker,0.24920,170,542,0.21275,0.28564
1989,17-29 y.,2nd Quintile,White-collar worker,0.21304,93,542,0.17854,0.24755
1989,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.30749,190,542,0.26860,0.34637
1989,17-29 y.,2nd Quintile,Not employed: no further information,0.11292,89,542,0.08625,0.13960
1989,17-29 y.,3rd Quintile,Blue-collar worker,0.27564,162,495,0.23624,0.31505
1989,17-29 y.,3rd Quintile,White-collar worker,0.22669,105,495,0.18977,0.26361
1989,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.35704,181,495,0.31479,0.39929
1989,17-29 y.,3rd Quintile,Not employed: no further information,0.07769,47,495,0.05408,0.10130
1989,17-29 y.,4th Quintile,Blue-collar worker,0.27077,203,577,0.23448,0.30706
1989,17-29 y.,4th Quintile,White-collar worker,0.29018,162,577,0.25311,0.32724
1989,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.30261,181,577,0.26509,0.34013
1989,17-29 y.,4th Quintile,Not employed: no further information,0.04183,31,577,0.02548,0.05818
1989,17-29 y.,5th Quintile,Blue-collar worker,0.22924,112,351,0.18520,0.27328
1989,17-29 y.,5th Quintile,White-collar worker,0.36722,144,351,0.31672,0.41772
1989,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.23503,95,351,0.19061,0.27946
1989,30-45 y.,1st Quintile,Blue-collar worker,0.34444,212,444,0.30019,0.38870
1989,30-45 y.,1st Quintile,White-collar worker,0.14738,51,444,0.11437,0.18039
1989,30-45 y.,1st Quintile,Not employed: no further information,0.32593,181,444,0.28228,0.36958
1989,30-45 y.,2nd Quintile,Blue-collar worker,0.35850,267,540,0.31802,0.39899
1989,30-45 y.,2nd Quintile,White-collar worker,0.23948,116,540,0.20345,0.27551
1989,30-45 y.,2nd Quintile,Not employed: no further information,0.25604,157,540,0.21920,0.29289
1989,30-45 y.,3rd Quintile,Blue-collar worker,0.30530,232,512,0.26537,0.34523
1989,30-45 y.,3rd Quintile,White-collar worker,0.37672,185,512,0.33471,0.41874
1989,30-45 y.,3rd Quintile,Not employed: no further information,0.16998,95,512,0.13741,0.20255
1989,30-45 y.,4th Quintile,Self-employed,0.07370,38,518,0.05117,0.09622
1989,30-45 y.,4th Quintile,Blue-collar worker,0.24926,173,518,0.21197,0.28655
1989,30-45 y.,4th Quintile,Civil servant,0.10871,47,518,0.08188,0.13554
1989,30-45 y.,4th Quintile,White-collar worker,0.42000,192,518,0.37746,0.46255
1989,30-45 y.,4th Quintile,Not employed: no further information,0.12468,68,518,0.09621,0.15316
1989,30-45 y.,5th Quintile,Self-employed,0.13818,90,580,0.11007,0.16629
1989,30-45 y.,5th Quintile,Blue-collar worker,0.10949,74,580,0.08405,0.13492
1989,30-45 y.,5th Quintile,Civil servant,0.14820,76,580,0.11926,0.17714
1989,30-45 y.,5th Quintile,White-collar worker,0.51645,294,580,0.47574,0.55716
1989,30-45 y.,5th Quintile,Not employed: no further information,0.07580,46,580,0.05424,0.09736
1989,46-65 y.,1st Quintile,Blue-collar worker,0.16865,123,442,0.13370,0.20359
1989,46-65 y.,1st Quintile,Not employed: Pensioner,0.35610,122,442,0.31141,0.40080
1989,46-65 y.,1st Quintile,Not employed: registered unemployed,0.10545,50,442,0.07678,0.13411
1989,46-65 y.,1st Quintile,Not employed: no further information,0.27857,147,442,0.23673,0.32041
1989,46-65 y.,2nd Quintile,Blue-collar worker,0.22714,173,496,0.19023,0.26405
1989,46-65 y.,2nd Quintile,White-collar worker,0.14603,61,496,0.11492,0.17714
1989,46-65 y.,2nd Quintile,Not employed: Pensioner,0.26765,100,496,0.22864,0.30665
1989,46-65 y.,2nd Quintile,Not employed: registered unemployed,0.04931,36,496,0.03024,0.06839
1989,46-65 y.,2nd Quintile,Not employed: no further information,0.23031,126,496,0.19322,0.26740
1989,46-65 y.,3rd Quintile,Blue-collar worker,0.29824,208,513,0.25862,0.33787
1989,46-65 y.,3rd Quintile,White-collar worker,0.20829,106,513,0.17311,0.24346
1989,46-65 y.,3rd Quintile,Not employed: Pensioner,0.18314,94,513,0.14964,0.21664
1989,46-65 y.,3rd Quintile,Not employed: no further information,0.18374,105,513,0.15020,0.21729
1989,46-65 y.,4th Quintile,Self-employed,0.07406,45,690,0.05451,0.09361
1989,46-65 y.,4th Quintile,Blue-collar worker,0.22930,229,690,0.19791,0.26069
1989,46-65 y.,4th Quintile,Civil servant,0.05334,35,690,0.03656,0.07012
1989,46-65 y.,4th Quintile,White-collar worker,0.28026,171,690,0.24672,0.31380
1989,46-65 y.,4th Quintile,Not employed: Pensioner,0.16307,95,690,0.13548,0.19065
1989,46-65 y.,4th Quintile,Not employed: no further information,0.16790,115,690,0.13999,0.19581
1989,46-65 y.,5th Quintile,Self-employed,0.11589,82,656,0.09138,0.14040
1989,46-65 y.,5th Quintile,Blue-collar worker,0.12396,112,656,0.09872,0.14919
1989,46-65 y.,5th Quintile,Civil servant,0.10836,69,656,0.08455,0.13216
1989,46-65 y.,5th Quintile,White-collar worker,0.40633,250,656,0.36872,0.44394
1989,46-65 y.,5th Quintile,Not employed: Pensioner,0.10623,64,656,0.08264,0.12983
1989,46-65 y.,5th Quintile,Not employed: no further information,0.11942,79,656,0.09458,0.14425
1989,66 and older,1st Quintile,Not employed: Pensioner,0.95950,273,273,0.93607,0.98292
1989,66 and older,2nd Quintile,Not employed: Pensioner,0.95938,199,199,0.93188,0.98688
1989,66 and older,3rd Quintile,Not employed: Pensioner,0.97547,181,181,0.95288,0.99807
1989,66 and older,4th Quintile,Not employed: Pensioner,0.92776,148,148,0.88591,0.96961
1989,66 and older,5th Quintile,Not employed: Pensioner,0.83236,135,135,0.76911,0.89561
1990,17-29 y.,1st Quintile,Blue-collar worker,0.17583,132,552,0.14404,0.20761
1990,17-29 y.,1st Quintile,White-collar worker,0.11860,48,552,0.09160,0.14559
1990,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.41078,211,552,0.36970,0.45186
1990,17-29 y.,1st Quintile,Not employed: registered unemployed,0.07879,42,552,0.05630,0.10129
1990,17-29 y.,1st Quintile,Not employed: no further information,0.16187,119,552,0.13111,0.19262
1990,17-29 y.,2nd Quintile,Blue-collar worker,0.22245,159,508,0.18625,0.25865
1990,17-29 y.,2nd Quintile,White-collar worker,0.16716,73,508,0.13468,0.19964
1990,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.37067,192,508,0.32863,0.41271
1990,17-29 y.,2nd Quintile,Not employed: no further information,0.10969,84,508,0.08248,0.13689
1990,17-29 y.,3rd Quintile,Blue-collar worker,0.25983,168,504,0.22150,0.29815
1990,17-29 y.,3rd Quintile,White-collar worker,0.23221,108,504,0.19531,0.26912
1990,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.32648,177,504,0.28550,0.36746
1990,17-29 y.,3rd Quintile,Not employed: no further information,0.08691,51,504,0.06229,0.11153
1990,17-29 y.,4th Quintile,Blue-collar worker,0.26697,193,520,0.22891,0.30503
1990,17-29 y.,4th Quintile,White-collar worker,0.35057,183,520,0.30952,0.39162
1990,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.24976,144,520,0.21251,0.28700
1990,17-29 y.,5th Quintile,Blue-collar worker,0.22929,98,342,0.18467,0.27391
1990,17-29 y.,5th Quintile,White-collar worker,0.34406,145,342,0.29364,0.39449
1990,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.27637,99,342,0.22890,0.32383
1990,30-45 y.,1st Quintile,Blue-collar worker,0.40178,233,456,0.35673,0.44682
1990,30-45 y.,1st Quintile,White-collar worker,0.15806,58,456,0.12454,0.19159
1990,30-45 y.,1st Quintile,Not employed: no further information,0.31076,165,456,0.26823,0.35328
1990,30-45 y.,2nd Quintile,Blue-collar worker,0.36200,276,544,0.32158,0.40242
1990,30-45 y.,2nd Quintile,White-collar worker,0.27246,132,544,0.23501,0.30991
1990,30-45 y.,2nd Quintile,Not employed: no further information,0.21185,136,544,0.17748,0.24622
1990,30-45 y.,3rd Quintile,Self-employed,0.05375,31,520,0.03435,0.07315
1990,30-45 y.,3rd Quintile,Blue-collar worker,0.28481,222,520,0.24598,0.32364
1990,30-45 y.,3rd Quintile,White-collar worker,0.37924,181,520,0.33750,0.42099
1990,30-45 y.,3rd Quintile,Not employed: no further information,0.15589,86,520,0.12468,0.18710
1990,30-45 y.,4th Quintile,Self-employed,0.07281,35,463,0.04912,0.09650
1990,30-45 y.,4th Quintile,Blue-collar worker,0.24514,153,463,0.20592,0.28437
1990,30-45 y.,4th Quintile,Civil servant,0.13082,51,463,0.10007,0.16157
1990,30-45 y.,4th Quintile,White-collar worker,0.41762,175,463,0.37265,0.46259
1990,30-45 y.,4th Quintile,Not employed: no further information,0.09705,49,463,0.07005,0.12404
1990,30-45 y.,5th Quintile,Self-employed,0.15000,94,578,0.12087,0.17914
1990,30-45 y.,5th Quintile,Blue-collar worker,0.09904,67,578,0.07466,0.12341
1990,30-45 y.,5th Quintile,Civil servant,0.12703,68,578,0.09986,0.15420
1990,30-45 y.,5th Quintile,White-collar worker,0.53599,310,578,0.49530,0.57668
1990,30-45 y.,5th Quintile,Not employed: no further information,0.06635,39,578,0.04604,0.08666
1990,46-65 y.,1st Quintile,Blue-collar worker,0.20074,134,477,0.16476,0.23673
1990,46-65 y.,1st Quintile,Not employed: Pensioner,0.36268,134,477,0.31949,0.40587
1990,46-65 y.,1st Quintile,Not employed: registered unemployed,0.10439,65,477,0.07692,0.13185
1990,46-65 y.,1st Quintile,Not employed: no further information,0.25407,144,477,0.21496,0.29318
1990,46-65 y.,2nd Quintile,Blue-collar worker,0.23018,147,425,0.19011,0.27025
1990,46-65 y.,2nd Quintile,White-collar worker,0.17484,63,425,0.13868,0.21099
1990,46-65 y.,2nd Quintile,Not employed: Pensioner,0.24964,98,425,0.20844,0.29084
1990,46-65 y.,2nd Quintile,Not employed: no further information,0.23471,117,425,0.19437,0.27505
1990,46-65 y.,3rd Quintile,Blue-collar worker,0.30727,225,511,0.26723,0.34731
1990,46-65 y.,3rd Quintile,White-collar worker,0.18801,87,511,0.15410,0.22193
1990,46-65 y.,3rd Quintile,Not employed: Pensioner,0.18298,91,511,0.14942,0.21653
1990,46-65 y.,3rd Quintile,Not employed: no further information,0.20339,108,511,0.16846,0.23833
1990,46-65 y.,4th Quintile,Self-employed,0.07065,48,620,0.05046,0.09084
1990,46-65 y.,4th Quintile,Blue-collar worker,0.27424,232,620,0.23910,0.30939
1990,46-65 y.,4th Quintile,White-collar worker,0.28561,161,620,0.25003,0.32120
1990,46-65 y.,4th Quintile,Not employed: Pensioner,0.14339,82,620,0.11578,0.17100
1990,46-65 y.,4th Quintile,Not employed: no further information,0.13783,97,620,0.11067,0.16499
1990,46-65 y.,5th Quintile,Self-employed,0.12187,84,658,0.09686,0.14689
1990,46-65 y.,5th Quintile,Blue-collar worker,0.10997,106,658,0.08604,0.13389
1990,46-65 y.,5th Quintile,Civil servant,0.10729,69,658,0.08362,0.13095
1990,46-65 y.,5th Quintile,White-collar worker,0.41170,251,658,0.37407,0.44934
1990,46-65 y.,5th Quintile,Not employed: Pensioner,0.10329,67,658,0.08002,0.12656
1990,46-65 y.,5th Quintile,Not employed: no further information,0.11828,81,658,0.09359,0.14298
1990,66 and older,1st Quintile,Not employed: Pensioner,0.96048,268,268,0.93711,0.98385
1990,66 and older,2nd Quintile,Not employed: Pensioner,0.95870,213,213,0.93191,0.98548
1990,66 and older,3rd Quintile,Not employed: Pensioner,0.98683,195,195,0.97079,1.00287
1990,66 and older,4th Quintile,Not employed: Pensioner,0.96289,163,163,0.93378,0.99200
1990,66 and older,5th Quintile,Not employed: Pensioner,0.88140,142,142,0.82803,0.93477
1991,17-29 y.,1st Quintile,Blue-collar worker,0.21030,159,581,0.17713,0.24347
1991,17-29 y.,1st Quintile,White-collar worker,0.11071,45,581,0.08517,0.13624
1991,17-29 y.,1st Quintile,Apprentice/ Trainee/ Intern,0.37305,217,581,0.33369,0.41241
1991,17-29 y.,1st Quintile,Not employed: registered unemployed,0.06377,37,581,0.04389,0.08366
1991,17-29 y.,1st Quintile,Not employed: no further information,0.18081,123,581,0.14949,0.21213
1991,17-29 y.,2nd Quintile,Blue-collar worker,0.22433,150,505,0.18791,0.26075
1991,17-29 y.,2nd Quintile,White-collar worker,0.21972,95,505,0.18357,0.25586
1991,17-29 y.,2nd Quintile,Apprentice/ Trainee/ Intern,0.38117,183,505,0.33877,0.42357
1991,17-29 y.,2nd Quintile,Not employed: no further information,0.09330,77,505,0.06791,0.11869
1991,17-29 y.,3rd Quintile,Blue-collar worker,0.23040,148,501,0.19349,0.26731
1991,17-29 y.,3rd Quintile,White-collar worker,0.24921,106,501,0.21130,0.28713
1991,17-29 y.,3rd Quintile,Apprentice/ Trainee/ Intern,0.32943,189,501,0.28824,0.37063
1991,17-29 y.,3rd Quintile,Not employed: no further information,0.09235,58,501,0.06697,0.11773
1991,17-29 y.,4th Quintile,Blue-collar worker,0.25867,171,511,0.22066,0.29667
1991,17-29 y.,4th Quintile,White-collar worker,0.31792,162,511,0.27751,0.35834
1991,17-29 y.,4th Quintile,Apprentice/ Trainee/ Intern,0.27820,147,511,0.23931,0.31709
1991,17-29 y.,4th Quintile,Not employed: no further information,0.05265,31,511,0.03327,0.07204
1991,17-29 y.,5th Quintile,Blue-collar worker,0.25374,109,351,0.20815,0.29933
1991,17-29 y.,5th Quintile,White-collar worker,0.36421,151,351,0.31379,0.41462
1991,17-29 y.,5th Quintile,Apprentice/ Trainee/ Intern,0.23364,91,351,0.18931,0.27797
1991,30-45 y.,1st Quintile,Blue-collar worker,0.37843,197,425,0.33227,0.42460
1991,30-45 y.,1st Quintile,White-collar worker,0.15420,56,425,0.11983,0.18858
1991,30-45 y.,1st Quintile,Not employed: registered unemployed,0.08009,33,425,0.05425,0.10592
1991,30-45 y.,1st Quintile,Not employed: no further information,0.29599,139,425,0.25254,0.33944
1991,30-45 y.,2nd Quintile,Blue-collar worker,0.35409,273,550,0.31408,0.39409
1991,30-45 y.,2nd Quintile,White-collar worker,0.30090,156,550,0.26253,0.33926
