year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.04477,57,1483,0.03424,0.05530
1988,30-45 y.,Upper Secondary Level,Not employed: no further information,0.16887,275,1483,0.14979,0.18794
1988,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17725,32,67,0.08512,0.26938
1988,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.56436,35,67,0.44474,0.68399
1988,30-45 y.,First Stage of Tertiary Education,Self-employed,0.15776,32,168,0.10247,0.21304
1988,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.49283,101,168,0.41700,0.56865
1988,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.14993,35,168,0.09578,0.20407
1988,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.10079,36,288,0.06596,0.13562
1988,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.27894,89,288,0.22705,0.33082
1988,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.47391,163,288,0.41614,0.53168
1988,46-65 y.,Primary Level,Blue-collar worker,0.45948,150,267,0.39959,0.51937
1988,46-65 y.,Primary Level,Not employed: registered unemployed,0.13132,37,267,0.09073,0.17191
1988,46-65 y.,Primary Level,Not employed: no further information,0.24868,80,267,0.19673,0.30062
1988,46-65 y.,Lower Secondary Level,Self-employed,0.05758,51,886,0.04223,0.07292
1988,46-65 y.,Lower Secondary Level,Blue-collar worker,0.28762,320,886,0.25780,0.31744
1988,46-65 y.,Lower Secondary Level,White-collar worker,0.09978,75,886,0.08003,0.11952
1988,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.20692,144,886,0.18023,0.23361
1988,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.05452,57,886,0.03956,0.06947
1988,46-65 y.,Lower Secondary Level,Not employed: no further information,0.28971,239,886,0.25983,0.31960
1988,46-65 y.,Upper Secondary Level,Self-employed,0.07247,98,1420,0.05898,0.08596
1988,46-65 y.,Upper Secondary Level,Blue-collar worker,0.21827,383,1420,0.19678,0.23977
1988,46-65 y.,Upper Secondary Level,Civil servant,0.04179,57,1420,0.03138,0.05221
1988,46-65 y.,Upper Secondary Level,White-collar worker,0.26514,350,1420,0.24217,0.28811
1988,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.19921,247,1420,0.17843,0.21999
1988,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.05020,74,1420,0.03884,0.06157
1988,46-65 y.,Upper Secondary Level,Not employed: no further information,0.14469,211,1420,0.12638,0.16299
1988,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.41569,79,79,0.30631,0.52506
1988,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.29210,69,155,0.22028,0.36392
1988,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.38222,86,155,0.30547,0.45896
1988,66 and older,Lower Secondary Level,Not employed: Pensioner,0.90020,337,368,0.86953,0.93086
1988,66 and older,Lower Secondary Level,Not employed: no further information,0.07335,31,368,0.04667,0.10002
1988,66 and older,Upper Secondary Level,Not employed: Pensioner,0.94712,468,468,0.92682,0.96742
1988,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.95623,65,65,0.90611,1.00635
1988,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.84704,45,45,0.74068,0.95340
1989,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.95379,164,164,0.92156,0.98602
1989,17-29 y.,Primary Level,Blue-collar worker,0.35296,39,78,0.24622,0.45971
1989,17-29 y.,Primary Level,Not employed: no further information,0.23294,39,78,0.13852,0.32735
1989,17-29 y.,Lower Secondary Level,Blue-collar worker,0.20001,230,836,0.17288,0.22714
1989,17-29 y.,Lower Secondary Level,White-collar worker,0.12047,76,836,0.09839,0.14255
1989,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.52622,392,836,0.49236,0.56009
1989,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.04267,40,836,0.02896,0.05638
1989,17-29 y.,Lower Secondary Level,Not employed: no further information,0.08010,98,836,0.06169,0.09852
1989,17-29 y.,Upper Secondary Level,Blue-collar worker,0.31982,460,1280,0.29426,0.34539
1989,17-29 y.,Upper Secondary Level,Civil servant,0.03842,45,1280,0.02788,0.04895
1989,17-29 y.,Upper Secondary Level,White-collar worker,0.29981,341,1280,0.27470,0.32492
1989,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.18829,238,1280,0.16687,0.20972
1989,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02629,34,1280,0.01753,0.03506
1989,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.03353,46,1280,0.02366,0.04339
1989,17-29 y.,Upper Secondary Level,Not employed: no further information,0.06920,116,1280,0.05529,0.08311
1989,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.51877,59,59,0.39018,0.64735
1989,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.41685,34,34,0.24862,0.58507
1989,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.56255,43,43,0.41252,0.71258
1989,30-45 y.,Primary Level,Blue-collar worker,0.52085,126,199,0.45126,0.59043
1989,30-45 y.,Primary Level,Not employed: no further information,0.34655,73,199,0.28026,0.41283
1989,30-45 y.,Lower Secondary Level,Blue-collar worker,0.47268,273,452,0.42661,0.51876
1989,30-45 y.,Lower Secondary Level,White-collar worker,0.15165,55,452,0.11855,0.18475
1989,30-45 y.,Lower Secondary Level,Not employed: no further information,0.26788,124,452,0.22700,0.30875
1989,30-45 y.,Upper Secondary Level,Self-employed,0.06788,101,1439,0.05488,0.08088
1989,30-45 y.,Upper Secondary Level,Blue-collar worker,0.28855,486,1439,0.26513,0.31197
1989,30-45 y.,Upper Secondary Level,Civil servant,0.06943,83,1439,0.05629,0.08256
1989,30-45 y.,Upper Secondary Level,White-collar worker,0.35318,463,1439,0.32847,0.37788
1989,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.02611,33,1439,0.01787,0.03435
1989,30-45 y.,Upper Secondary Level,Not employed: no further information,0.17909,273,1439,0.15927,0.19891
1989,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.60049,40,40,0.44676,0.75421
1989,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.52153,97,129,0.43499,0.60807
1989,30-45 y.,First Stage of Tertiary Education,Not employed: no further information,0.14354,32,129,0.08279,0.20428
1989,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.10416,39,291,0.06900,0.13931
1989,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.25467,79,291,0.20452,0.30481
1989,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.50836,173,291,0.45082,0.56589
1989,46-65 y.,Primary Level,Blue-collar worker,0.46073,145,275,0.40171,0.51975
1989,46-65 y.,Primary Level,Not employed: Pensioner,0.16481,42,275,0.12088,0.20874
1989,46-65 y.,Primary Level,Not employed: no further information,0.28506,88,275,0.23160,0.33851
1989,46-65 y.,Lower Secondary Level,Self-employed,0.05499,50,834,0.03951,0.07047
1989,46-65 y.,Lower Secondary Level,Blue-collar worker,0.27709,300,834,0.24670,0.30749
1989,46-65 y.,Lower Secondary Level,White-collar worker,0.09836,69,834,0.07814,0.11859
1989,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.22091,136,834,0.19273,0.24908
1989,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.04466,43,834,0.03064,0.05869
1989,46-65 y.,Lower Secondary Level,Not employed: no further information,0.30047,236,834,0.26934,0.33161
1989,46-65 y.,Upper Secondary Level,Self-employed,0.06171,84,1369,0.04896,0.07447
1989,46-65 y.,Upper Secondary Level,Blue-collar worker,0.21311,359,1369,0.19141,0.23481
1989,46-65 y.,Upper Secondary Level,Civil servant,0.04120,56,1369,0.03066,0.05173
1989,46-65 y.,Upper Secondary Level,White-collar worker,0.28375,359,1369,0.25986,0.30763
1989,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.19572,232,1369,0.17470,0.21675
1989,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.04733,70,1369,0.03608,0.05859
1989,46-65 y.,Upper Secondary Level,Not employed: no further information,0.15201,209,1369,0.13298,0.17103
1989,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.41620,75,75,0.30389,0.52851
1989,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.28836,67,150,0.21562,0.36110
1989,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.36904,83,150,0.29156,0.44653
1989,66 and older,Lower Secondary Level,Not employed: Pensioner,0.92308,344,344,0.89488,0.95128
1989,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96545,453,453,0.94862,0.98229
1989,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.92812,62,62,0.86330,0.99294
1989,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.85935,45,45,0.75663,0.96208
1990,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.95344,185,185,0.92299,0.98388
1990,17-29 y.,Primary Level,Blue-collar worker,0.40649,43,78,0.29678,0.51620
1990,17-29 y.,Primary Level,Not employed: no further information,0.24128,35,78,0.14572,0.33685
1990,17-29 y.,Lower Secondary Level,Blue-collar worker,0.18616,233,946,0.16134,0.21097
1990,17-29 y.,Lower Secondary Level,White-collar worker,0.09587,70,946,0.07710,0.11465
1990,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.54598,501,946,0.51423,0.57772
1990,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.03549,34,946,0.02369,0.04728
1990,17-29 y.,Lower Secondary Level,Not employed: no further information,0.09494,108,946,0.07625,0.11363
1990,17-29 y.,Upper Secondary Level,Blue-collar worker,0.37284,847,1933,0.35128,0.39441
1990,17-29 y.,Upper Secondary Level,Civil servant,0.02971,46,1933,0.02214,0.03728
1990,17-29 y.,Upper Secondary Level,White-collar worker,0.27578,485,1933,0.25585,0.29571
1990,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.16372,276,1933,0.14722,0.18022
1990,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03029,55,1933,0.02264,0.03793
1990,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.02306,45,1933,0.01637,0.02976
1990,17-29 y.,Upper Secondary Level,Not employed: no further information,0.08062,179,1933,0.06848,0.09276
1990,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.44957,67,104,0.35350,0.54564
1990,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.24106,37,104,0.15846,0.32367
1990,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.45803,44,44,0.30910,0.60695
1990,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.63212,153,153,0.55546,0.70879
1990,30-45 y.,Primary Level,Blue-collar worker,0.57452,124,187,0.50347,0.64558
1990,30-45 y.,Primary Level,Not employed: no further information,0.33388,63,187,0.26611,0.40166
1990,30-45 y.,Lower Secondary Level,Blue-collar worker,0.49186,310,483,0.44723,0.53649
1990,30-45 y.,Lower Secondary Level,White-collar worker,0.16230,65,483,0.12939,0.19522
1990,30-45 y.,Lower Secondary Level,Not employed: no further information,0.23559,108,483,0.19771,0.27348
1990,30-45 y.,Upper Secondary Level,Self-employed,0.05871,118,2238,0.04896,0.06845
1990,30-45 y.,Upper Secondary Level,Blue-collar worker,0.36238,1005,2238,0.34246,0.38230
1990,30-45 y.,Upper Secondary Level,Civil servant,0.05421,80,2238,0.04483,0.06360
1990,30-45 y.,Upper Secondary Level,White-collar worker,0.35060,734,2238,0.33082,0.37037
1990,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.02161,37,2238,0.01558,0.02764
1990,30-45 y.,Upper Secondary Level,Not employed: no further information,0.13187,264,2238,0.11784,0.14589
1990,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17517,38,97,0.09913,0.25121
1990,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.56942,59,97,0.47037,0.66847
1990,30-45 y.,First Stage of Tertiary Education,Self-employed,0.14090,38,250,0.09768,0.18411
1990,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.16676,78,250,0.12046,0.21306
1990,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.47458,134,250,0.41255,0.53660
1990,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.08455,54,776,0.06496,0.10414
1990,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.15384,72,776,0.12844,0.17924
1990,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.64980,598,776,0.61622,0.68339
1990,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06315,52,776,0.04602,0.08027
1990,46-65 y.,Primary Level,Blue-collar worker,0.47841,153,274,0.41915,0.53766
1990,46-65 y.,Primary Level,Not employed: Pensioner,0.18587,43,274,0.13972,0.23201
1990,46-65 y.,Primary Level,Not employed: no further information,0.24698,78,274,0.19582,0.29814
1990,46-65 y.,Lower Secondary Level,Self-employed,0.04949,49,957,0.03574,0.06324
1990,46-65 y.,Lower Secondary Level,Blue-collar worker,0.30164,356,957,0.27255,0.33074
1990,46-65 y.,Lower Secondary Level,White-collar worker,0.09852,83,957,0.07963,0.11741
1990,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.22106,180,957,0.19476,0.24737
1990,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.04817,48,957,0.03459,0.06174
1990,46-65 y.,Lower Secondary Level,Not employed: no further information,0.28054,241,957,0.25207,0.30902
1990,46-65 y.,Upper Secondary Level,Self-employed,0.05469,106,2097,0.04496,0.06443
1990,46-65 y.,Upper Secondary Level,Blue-collar worker,0.27176,706,2097,0.25271,0.29080
1990,46-65 y.,Upper Secondary Level,Civil servant,0.03356,56,2097,0.02585,0.04128
1990,46-65 y.,Upper Secondary Level,White-collar worker,0.28863,576,2097,0.26924,0.30803
1990,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.19132,366,2097,0.17448,0.20816
1990,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.02716,52,2097,0.02020,0.03411
1990,46-65 y.,Upper Secondary Level,Not employed: no further information,0.12318,235,2097,0.10911,0.13725
1990,46-65 y.,First Stage of Tertiary Education,Self-employed,0.12235,34,229,0.07982,0.16489
1990,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.10396,36,229,0.06434,0.14357
1990,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.44402,126,229,0.37953,0.50851
1990,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.16902,33,229,0.12038,0.21767
1990,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.08747,34,499,0.06265,0.11228
1990,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.17654,65,499,0.14305,0.21003
1990,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.53688,338,499,0.49308,0.58067
1990,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.12470,62,499,0.09568,0.15372
1990,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96495,494,494,0.94871,0.98118
1990,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96008,661,661,0.94514,0.97502
1990,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.93884,92,92,0.88961,0.98808
1990,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.89999,95,95,0.83934,0.96064
1991,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92285,151,151,0.88015,0.96555
1991,17-29 y.,Primary Level,Blue-collar worker,0.31459,43,127,0.23351,0.39567
1991,17-29 y.,Primary Level,Apprentice/ Trainee/ Intern,0.30325,48,127,0.22299,0.38351
1991,17-29 y.,Primary Level,Not employed: no further information,0.22618,36,127,0.15313,0.29923
1991,17-29 y.,Lower Secondary Level,Blue-collar worker,0.21785,233,903,0.19091,0.24479
1991,17-29 y.,Lower Secondary Level,White-collar worker,0.07964,63,903,0.06197,0.09731
1991,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.53083,465,903,0.49826,0.56340
1991,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.03038,32,903,0.01918,0.04158
1991,17-29 y.,Lower Secondary Level,Not employed: no further information,0.10289,110,903,0.08306,0.12271
1991,17-29 y.,Upper Secondary Level,Self-employed,0.01855,36,1864,0.01243,0.02468
1991,17-29 y.,Upper Secondary Level,Blue-collar worker,0.34094,714,1864,0.31942,0.36247
1991,17-29 y.,Upper Secondary Level,Civil servant,0.03131,52,1864,0.02340,0.03921
1991,17-29 y.,Upper Secondary Level,White-collar worker,0.27330,452,1864,0.25306,0.29354
1991,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.16828,296,1864,0.15129,0.18527
1991,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02519,43,1864,0.01808,0.03231
1991,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.04812,106,1864,0.03840,0.05784
1991,17-29 y.,Upper Secondary Level,Not employed: no further information,0.08722,165,1864,0.07441,0.10004
1991,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.53099,80,120,0.44133,0.62065
1991,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.20619,40,120,0.13350,0.27888
1991,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.44550,42,42,0.29336,0.59764
1991,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.57021,121,121,0.48163,0.65878
1991,30-45 y.,Primary Level,Blue-collar worker,0.61362,130,181,0.54248,0.68475
1991,30-45 y.,Primary Level,Not employed: no further information,0.26734,51,181,0.20268,0.33199
1991,30-45 y.,Lower Secondary Level,Blue-collar worker,0.46452,287,456,0.41869,0.51035
1991,30-45 y.,Lower Secondary Level,White-collar worker,0.16395,69,456,0.12993,0.19797
1991,30-45 y.,Lower Secondary Level,Not employed: no further information,0.23322,100,456,0.19437,0.27208
1991,30-45 y.,Upper Secondary Level,Self-employed,0.05035,114,2263,0.04134,0.05936
1991,30-45 y.,Upper Secondary Level,Blue-collar worker,0.35654,978,2263,0.33680,0.37628
1991,30-45 y.,Upper Secondary Level,Civil servant,0.05109,81,2263,0.04201,0.06016
1991,30-45 y.,Upper Secondary Level,White-collar worker,0.36158,729,2263,0.34178,0.38138
1991,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.03955,120,2263,0.03151,0.04758
