year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1987,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.36175,102,283,0.30567,0.41783
1987,17-29 y.,Hesse,Not employed: no further information,0.08966,41,283,0.05631,0.12300
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.27254,66,189,0.20889,0.33619
1987,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.25127,51,189,0.18927,0.31327
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.31381,72,189,0.24748,0.38015
1987,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.30107,204,524,0.26176,0.34039
1987,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.19430,86,524,0.16039,0.22821
1987,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.30051,186,524,0.26122,0.33981
1987,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.06891,48,524,0.04720,0.09062
1987,17-29 y.,Bavaria,Blue-collar worker,0.28996,133,451,0.24804,0.33188
1987,17-29 y.,Bavaria,White-collar worker,0.29097,128,451,0.24901,0.33294
1987,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.26258,156,451,0.22192,0.30324
1987,17-29 y.,Bavaria,Not employed: no further information,0.05553,34,451,0.03437,0.07669
1987,30-45 y.,Schleswig-Holstein,Blue-collar worker,0.23572,31,62,0.12920,0.34224
1987,30-45 y.,Schleswig-Holstein,White-collar worker,0.29782,31,62,0.18306,0.41258
1987,30-45 y.,Lower Saxony,Self-employed,0.11639,32,266,0.07778,0.15500
1987,30-45 y.,Lower Saxony,Blue-collar worker,0.25975,90,266,0.20695,0.31254
1987,30-45 y.,Lower Saxony,White-collar worker,0.34755,94,266,0.29021,0.40488
1987,30-45 y.,Lower Saxony,Not employed: no further information,0.15162,50,266,0.10844,0.19480
1987,30-45 y.,North Rhine-Westphalia,Self-employed,0.06337,58,904,0.04748,0.07926
1987,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.24089,274,904,0.21300,0.26878
1987,30-45 y.,North Rhine-Westphalia,Civil servant,0.08598,70,904,0.06769,0.10426
1987,30-45 y.,North Rhine-Westphalia,White-collar worker,0.34061,253,904,0.30970,0.37153
1987,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.04484,41,904,0.03134,0.05834
1987,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.20111,208,904,0.17497,0.22725
1987,30-45 y.,Hesse,Blue-collar worker,0.27460,120,261,0.22035,0.32885
1987,30-45 y.,Hesse,White-collar worker,0.35227,89,261,0.29421,0.41033
1987,30-45 y.,Hesse,Not employed: no further information,0.15784,52,261,0.11352,0.20215
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.29691,57,144,0.22202,0.37179
1987,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.23554,38,144,0.16599,0.30509
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.26792,49,144,0.19533,0.34050
1987,30-45 y.,Baden-Wuerttemberg,Self-employed,0.06548,31,565,0.04507,0.08590
1987,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.31052,257,565,0.27234,0.34871
1987,30-45 y.,Baden-Wuerttemberg,Civil servant,0.08756,34,565,0.06424,0.11089
1987,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.30391,125,565,0.26595,0.34187
1987,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.18578,118,565,0.15368,0.21788
1987,30-45 y.,Bavaria,Self-employed,0.09107,41,504,0.06593,0.11621
1987,30-45 y.,Bavaria,Blue-collar worker,0.26364,179,504,0.22513,0.30214
1987,30-45 y.,Bavaria,Civil servant,0.08940,40,504,0.06446,0.11433
1987,30-45 y.,Bavaria,White-collar worker,0.34195,159,504,0.30050,0.38341
1987,30-45 y.,Bavaria,Not employed: no further information,0.15460,85,504,0.12300,0.18619
1987,30-45 y.,Berlin,Blue-collar worker,0.23027,36,69,0.13020,0.33034
1987,30-45 y.,Berlin,White-collar worker,0.38451,33,69,0.26888,0.50014
1987,46-65 y.,Lower Saxony,Blue-collar worker,0.21205,81,278,0.16391,0.26019
1987,46-65 y.,Lower Saxony,White-collar worker,0.18860,65,278,0.14253,0.23466
1987,46-65 y.,Lower Saxony,Not employed: Pensioner,0.21271,64,278,0.16452,0.26090
1987,46-65 y.,Lower Saxony,Not employed: no further information,0.19570,68,278,0.14898,0.24243
1987,46-65 y.,North Rhine-Westphalia,Self-employed,0.06396,52,842,0.04743,0.08050
1987,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.20610,235,842,0.17876,0.23343
1987,46-65 y.,North Rhine-Westphalia,Civil servant,0.04847,35,842,0.03396,0.06298
1987,46-65 y.,North Rhine-Westphalia,White-collar worker,0.19112,140,842,0.16454,0.21769
1987,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.21962,139,842,0.19164,0.24760
1987,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05423,53,842,0.03892,0.06954
1987,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.21523,188,842,0.18746,0.24301
1987,46-65 y.,Hesse,Blue-collar worker,0.24295,106,268,0.19151,0.29440
1987,46-65 y.,Hesse,White-collar worker,0.25040,64,268,0.19843,0.30237
1987,46-65 y.,Hesse,Not employed: Pensioner,0.21830,54,268,0.16875,0.26785
1987,46-65 y.,Hesse,Not employed: no further information,0.11990,44,268,0.08093,0.15886
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.23382,73,188,0.17316,0.29449
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.19378,46,188,0.13713,0.25044
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.25882,69,188,0.19605,0.32160
1987,46-65 y.,Baden-Wuerttemberg,Self-employed,0.08200,42,561,0.05928,0.10473
1987,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.29023,239,561,0.25263,0.32782
1987,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.23884,106,561,0.20352,0.27415
1987,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.15544,76,561,0.12543,0.18545
1987,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.15480,98,561,0.12484,0.18476
1987,46-65 y.,Bavaria,Self-employed,0.13434,63,454,0.10294,0.16575
1987,46-65 y.,Bavaria,Blue-collar worker,0.21061,139,454,0.17307,0.24816
1987,46-65 y.,Bavaria,White-collar worker,0.19828,97,454,0.16156,0.23499
1987,46-65 y.,Bavaria,Not employed: Pensioner,0.17368,72,454,0.13879,0.20857
1987,46-65 y.,Bavaria,Not employed: no further information,0.17043,83,454,0.13581,0.20506
1987,46-65 y.,Berlin,Blue-collar worker,0.24631,37,69,0.14390,0.34872
1987,46-65 y.,Berlin,White-collar worker,0.35143,32,69,0.23795,0.46490
1987,66 and older,Hamburg,Not employed: Pensioner,0.94198,34,34,0.86222,1.02175
1987,66 and older,Lower Saxony,Not employed: Pensioner,0.92179,115,115,0.87250,0.97108
1987,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.92349,219,219,0.88820,0.95877
1987,66 and older,Hesse,Not employed: Pensioner,0.87149,94,94,0.80348,0.93951
1987,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.94036,94,94,0.89223,0.98849
1987,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.92732,144,144,0.88477,0.96987
1987,66 and older,Bavaria,Not employed: Pensioner,0.89015,167,167,0.84258,0.93772
1987,66 and older,Berlin,Not employed: Pensioner,0.96670,37,37,0.90808,1.02531
1988,17-29 y.,Lower Saxony,Blue-collar worker,0.22810,74,232,0.17399,0.28221
1988,17-29 y.,Lower Saxony,White-collar worker,0.18236,50,232,0.13257,0.23216
1988,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.32795,108,232,0.26741,0.38849
1988,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.18621,172,734,0.15803,0.21439
1988,17-29 y.,North Rhine-Westphalia,White-collar worker,0.20810,132,734,0.17872,0.23749
1988,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.39055,302,734,0.35523,0.42587
1988,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.03630,34,734,0.02276,0.04984
1988,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.09126,94,734,0.07041,0.11211
1988,17-29 y.,Hesse,Blue-collar worker,0.25162,85,243,0.19694,0.30629
1988,17-29 y.,Hesse,White-collar worker,0.23032,41,243,0.17727,0.28337
1988,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.29135,78,243,0.23410,0.34860
1988,17-29 y.,Hesse,Not employed: no further information,0.10172,39,243,0.06363,0.13980
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.24748,60,168,0.18203,0.31293
1988,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.23229,42,168,0.16824,0.29634
1988,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.30606,66,168,0.23617,0.37596
1988,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.26040,188,512,0.22235,0.29845
1988,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.20488,82,512,0.16989,0.23988
1988,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.31316,179,512,0.27295,0.35337
1988,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.09335,63,512,0.06813,0.11858
1988,17-29 y.,Bavaria,Blue-collar worker,0.26174,121,415,0.21939,0.30408
1988,17-29 y.,Bavaria,White-collar worker,0.25495,101,415,0.21297,0.29694
1988,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.29279,152,415,0.24895,0.33662
1988,17-29 y.,Bavaria,Not employed: no further information,0.06604,41,415,0.04212,0.08997
1988,17-29 y.,Berlin,Blue-collar worker,0.27011,31,31,0.11122,0.42900
1988,30-45 y.,Hamburg,White-collar worker,0.54011,31,31,0.36176,0.71846
1988,30-45 y.,Lower Saxony,Blue-collar worker,0.27362,84,204,0.21229,0.33495
1988,30-45 y.,Lower Saxony,White-collar worker,0.31010,76,204,0.24647,0.37373
1988,30-45 y.,Lower Saxony,Not employed: no further information,0.14337,44,204,0.09516,0.19158
1988,30-45 y.,North Rhine-Westphalia,Self-employed,0.04832,44,839,0.03380,0.06284
1988,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.23116,251,839,0.20261,0.25970
1988,30-45 y.,North Rhine-Westphalia,Civil servant,0.08501,62,839,0.06613,0.10390
1988,30-45 y.,North Rhine-Westphalia,White-collar worker,0.36780,255,839,0.33515,0.40045
1988,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05616,38,839,0.04057,0.07174
1988,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.18918,189,839,0.16266,0.21569
1988,30-45 y.,Hesse,Blue-collar worker,0.26200,108,249,0.20727,0.31672
1988,30-45 y.,Hesse,White-collar worker,0.34067,83,249,0.28168,0.39965
1988,30-45 y.,Hesse,Not employed: no further information,0.18138,58,249,0.13342,0.22933
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.28149,51,138,0.20618,0.35680
1988,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.25180,39,138,0.17912,0.32448
1988,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.26284,48,138,0.18913,0.33655
1988,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.29333,237,512,0.25386,0.33281
1988,30-45 y.,Baden-Wuerttemberg,Civil servant,0.09374,31,512,0.06847,0.11901
1988,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.35439,135,512,0.31292,0.39587
1988,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.18231,109,512,0.14883,0.21579
1988,30-45 y.,Bavaria,Self-employed,0.09828,43,477,0.07153,0.12502
1988,30-45 y.,Bavaria,Blue-collar worker,0.28615,175,477,0.24554,0.32675
1988,30-45 y.,Bavaria,Civil servant,0.08955,35,477,0.06389,0.11520
1988,30-45 y.,Bavaria,White-collar worker,0.34158,150,477,0.29898,0.38419
1988,30-45 y.,Bavaria,Not employed: no further information,0.12953,74,477,0.09937,0.15970
1988,30-45 y.,Berlin,Blue-collar worker,0.20134,31,62,0.10071,0.30197
1988,30-45 y.,Berlin,White-collar worker,0.42628,31,62,0.30217,0.55038
1988,46-65 y.,Lower Saxony,Blue-collar worker,0.20051,76,271,0.15275,0.24827
1988,46-65 y.,Lower Saxony,White-collar worker,0.21511,71,271,0.16610,0.26412
1988,46-65 y.,Lower Saxony,Not employed: Pensioner,0.18268,56,271,0.13659,0.22877
1988,46-65 y.,Lower Saxony,Not employed: no further information,0.18737,68,271,0.14083,0.23392
1988,46-65 y.,North Rhine-Westphalia,Self-employed,0.05620,45,806,0.04029,0.07211
1988,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.20071,219,806,0.17304,0.22838
1988,46-65 y.,North Rhine-Westphalia,Civil servant,0.04883,35,806,0.03394,0.06372
1988,46-65 y.,North Rhine-Westphalia,White-collar worker,0.21903,147,806,0.19046,0.24760
1988,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.21252,133,806,0.18426,0.24078
1988,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05621,54,806,0.04030,0.07212
1988,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.20356,173,806,0.17574,0.23137
1988,46-65 y.,Hesse,Blue-collar worker,0.21953,94,262,0.16931,0.26975
1988,46-65 y.,Hesse,White-collar worker,0.25285,66,262,0.20012,0.30559
1988,46-65 y.,Hesse,Not employed: Pensioner,0.22149,56,262,0.17111,0.27187
1988,46-65 y.,Hesse,Not employed: no further information,0.13954,46,262,0.09750,0.18158
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.23452,72,213,0.17749,0.29156
1988,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.16162,37,213,0.11207,0.21117
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.18426,40,213,0.13207,0.23645
1988,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.24287,64,213,0.18515,0.30060
1988,46-65 y.,Baden-Wuerttemberg,Self-employed,0.09113,41,542,0.06688,0.11539
1988,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.27126,221,542,0.23380,0.30873
1988,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.25658,108,542,0.21977,0.29338
1988,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.15342,78,542,0.12305,0.18378
1988,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.14494,94,542,0.11527,0.17460
1988,46-65 y.,Bavaria,Self-employed,0.12686,58,447,0.09597,0.15775
1988,46-65 y.,Bavaria,Blue-collar worker,0.20895,137,447,0.17121,0.24668
1988,46-65 y.,Bavaria,White-collar worker,0.21677,97,447,0.17853,0.25501
1988,46-65 y.,Bavaria,Not employed: Pensioner,0.19091,73,447,0.15443,0.22738
1988,46-65 y.,Bavaria,Not employed: no further information,0.17039,82,447,0.13550,0.20528
1988,46-65 y.,Berlin,Blue-collar worker,0.24604,34,67,0.14212,0.34995
1988,46-65 y.,Berlin,White-collar worker,0.35538,33,67,0.23991,0.47085
1988,66 and older,Hamburg,Not employed: Pensioner,0.90163,32,32,0.79680,1.00647
1988,66 and older,Lower Saxony,Not employed: Pensioner,0.95131,115,115,0.91180,0.99082
1988,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.92671,209,209,0.89129,0.96213
1988,66 and older,Hesse,Not employed: Pensioner,0.89285,94,94,0.82999,0.95572
1988,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.93546,91,91,0.88470,0.98623
1988,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.94424,149,149,0.90727,0.98121
1988,66 and older,Bavaria,Not employed: Pensioner,0.90101,164,164,0.85516,0.94686
1988,66 and older,Berlin,Not employed: Pensioner,0.98180,32,32,0.93475,1.02886
1989,17-29 y.,Lower Saxony,Blue-collar worker,0.19597,69,220,0.14339,0.24854
1989,17-29 y.,Lower Saxony,White-collar worker,0.24534,57,220,0.18835,0.30233
1989,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.31409,94,220,0.25261,0.37556
1989,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.17325,173,702,0.14523,0.20127
1989,17-29 y.,North Rhine-Westphalia,White-collar worker,0.24648,151,702,0.21457,0.27838
1989,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.39754,290,702,0.36131,0.43377
1989,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.07417,88,702,0.05477,0.09357
1989,17-29 y.,Hesse,Blue-collar worker,0.23767,78,254,0.18522,0.29012
1989,17-29 y.,Hesse,White-collar worker,0.22776,53,254,0.17608,0.27944
1989,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.30754,80,254,0.25068,0.36441
1989,17-29 y.,Hesse,Not employed: no further information,0.10440,43,254,0.06672,0.14208
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.27400,64,174,0.20754,0.34046
1989,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.28356,51,174,0.21639,0.35073
1989,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.29630,59,174,0.22826,0.36434
1989,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.28522,186,500,0.24560,0.32483
1989,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.21175,92,500,0.17590,0.24760
1989,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.32097,157,500,0.28001,0.36193
1989,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.08784,65,500,0.06300,0.11268
1989,17-29 y.,Bavaria,Blue-collar worker,0.29090,147,437,0.24827,0.33353
1989,17-29 y.,Bavaria,White-collar worker,0.23486,104,437,0.19507,0.27465
1989,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.31473,146,437,0.27114,0.35832
1989,17-29 y.,Bavaria,Not employed: no further information,0.06050,40,437,0.03812,0.08288
1989,17-29 y.,Berlin,Blue-collar worker,0.28175,32,32,0.12339,0.44011
1989,30-45 y.,Schleswig-Holstein,White-collar worker,0.35824,32,32,0.18945,0.52703
1989,30-45 y.,Lower Saxony,Blue-collar worker,0.22592,70,195,0.16707,0.28477
1989,30-45 y.,Lower Saxony,White-collar worker,0.33305,75,195,0.26673,0.39938
1989,30-45 y.,Lower Saxony,Not employed: no further information,0.18658,50,195,0.13176,0.24140
1989,30-45 y.,North Rhine-Westphalia,Self-employed,0.05843,47,788,0.04204,0.07481
1989,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.23816,238,788,0.20840,0.26792
1989,30-45 y.,North Rhine-Westphalia,Civil servant,0.08011,57,788,0.06115,0.09908
1989,30-45 y.,North Rhine-Westphalia,White-collar worker,0.37232,258,788,0.33854,0.40609
1989,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.19029,188,788,0.16286,0.21771
1989,30-45 y.,Hesse,Blue-collar worker,0.25439,105,241,0.19929,0.30949
1989,30-45 y.,Hesse,White-collar worker,0.38607,87,241,0.32448,0.44767
1989,30-45 y.,Hesse,Not employed: no further information,0.15685,49,241,0.11084,0.20286
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.32262,53,138,0.24434,0.40090
1989,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.27426,41,138,0.19955,0.34896
1989,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.26046,44,138,0.18697,0.33396
1989,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.31793,243,464,0.27551,0.36035
1989,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.34002,128,464,0.29687,0.38317
1989,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.16490,93,464,0.13110,0.19871
1989,30-45 y.,Bavaria,Self-employed,0.08723,40,467,0.06161,0.11285
1989,30-45 y.,Bavaria,Blue-collar worker,0.29608,175,467,0.25463,0.33753
1989,30-45 y.,Bavaria,Civil servant,0.10060,36,467,0.07329,0.12792
1989,30-45 y.,Bavaria,White-collar worker,0.34004,144,467,0.29703,0.38305
1989,30-45 y.,Bavaria,Not employed: no further information,0.14211,72,467,0.11041,0.17381
1989,30-45 y.,Berlin,Blue-collar worker,0.20211,31,68,0.10595,0.29827
1989,30-45 y.,Berlin,White-collar worker,0.49970,37,68,0.37998,0.61943
1989,46-65 y.,Lower Saxony,Blue-collar worker,0.20270,70,263,0.15402,0.25138
1989,46-65 y.,Lower Saxony,White-collar worker,0.20539,66,263,0.15647,0.25431
1989,46-65 y.,Lower Saxony,Not employed: Pensioner,0.19908,57,263,0.15072,0.24743
1989,46-65 y.,Lower Saxony,Not employed: no further information,0.20287,70,263,0.15417,0.25156
1989,46-65 y.,North Rhine-Westphalia,Self-employed,0.04920,36,763,0.03384,0.06455
1989,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.18963,212,763,0.16179,0.21746
1989,46-65 y.,North Rhine-Westphalia,Civil servant,0.04583,32,763,0.03098,0.06068
1989,46-65 y.,North Rhine-Westphalia,White-collar worker,0.23165,146,763,0.20169,0.26160
1989,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.21441,126,763,0.18527,0.24355
1989,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.04913,39,763,0.03379,0.06448
1989,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.21138,172,763,0.18239,0.24037
1989,46-65 y.,Hesse,Blue-collar worker,0.21013,93,272,0.16163,0.25864
1989,46-65 y.,Hesse,White-collar worker,0.26281,70,272,0.21040,0.31522
1989,46-65 y.,Hesse,Not employed: Pensioner,0.25341,64,272,0.20162,0.30519
1989,46-65 y.,Hesse,Not employed: no further information,0.13249,45,272,0.09212,0.17285
1989,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.23510,67,203,0.17662,0.29358
