year,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,5th Quintile,Apprentice/ Trainee/ Intern,0.02472,162,4817,0.02034,0.02911
2019,5th Quintile,Not employed: Pensioner,0.17535,920,4817,0.16461,0.18609
2019,5th Quintile,Not employed: registered unemployed,0.00684,40,4817,0.00451,0.00916
2019,5th Quintile,Not employed: no further information,0.02870,196,4817,0.02398,0.03341
2020,1st Quintile,Self-employed,0.02295,148,6742,0.01937,0.02652
2020,1st Quintile,Blue-collar worker,0.08742,880,6742,0.08068,0.09416
2020,1st Quintile,White-collar worker,0.17198,1339,6742,0.16297,0.18099
2020,1st Quintile,Apprentice/ Trainee/ Intern,0.07367,662,6742,0.06744,0.07991
2020,1st Quintile,Not employed: Pensioner,0.23952,984,6742,0.22934,0.24971
2020,1st Quintile,Not employed: registered unemployed,0.11392,1381,6742,0.10634,0.12151
2020,1st Quintile,Not employed: no further information,0.08486,1348,6742,0.07821,0.09151
2020,2nd Quintile,Self-employed,0.01999,143,4785,0.01602,0.02396
2020,2nd Quintile,Blue-collar worker,0.11892,720,4785,0.10974,0.12809
2020,2nd Quintile,Civil servant,0.00633,49,4785,0.00408,0.00858
2020,2nd Quintile,White-collar worker,0.25262,1620,4785,0.24031,0.26494
2020,2nd Quintile,Apprentice/ Trainee/ Intern,0.05828,358,4785,0.05164,0.06492
2020,2nd Quintile,Not employed: Pensioner,0.28682,1305,4785,0.27401,0.29964
2020,2nd Quintile,Not employed: registered unemployed,0.02962,212,4785,0.02481,0.03442
2020,2nd Quintile,Not employed: no further information,0.04932,378,4785,0.04318,0.05545
2020,3rd Quintile,Self-employed,0.02769,191,4428,0.02286,0.03252
2020,3rd Quintile,Blue-collar worker,0.10961,517,4428,0.10041,0.11882
2020,3rd Quintile,Civil servant,0.02575,157,4428,0.02108,0.03041
2020,3rd Quintile,White-collar worker,0.34113,1922,4428,0.32716,0.35510
2020,3rd Quintile,Apprentice/ Trainee/ Intern,0.04422,268,4428,0.03817,0.05028
2020,3rd Quintile,Not employed: Pensioner,0.24026,1071,4428,0.22767,0.25284
2020,3rd Quintile,Not employed: registered unemployed,0.01471,71,4428,0.01117,0.01826
2020,3rd Quintile,Not employed: no further information,0.03753,231,4428,0.03193,0.04312
2020,4th Quintile,Self-employed,0.03844,307,4483,0.03281,0.04407
2020,4th Quintile,Blue-collar worker,0.10504,415,4483,0.09607,0.11402
2020,4th Quintile,Civil servant,0.04696,282,4483,0.04077,0.05316
2020,4th Quintile,White-collar worker,0.40068,2143,4483,0.38633,0.41502
2020,4th Quintile,Apprentice/ Trainee/ Intern,0.03649,229,4483,0.03100,0.04198
2020,4th Quintile,Not employed: Pensioner,0.18436,830,4483,0.17300,0.19571
2020,4th Quintile,Not employed: registered unemployed,0.01153,55,4483,0.00841,0.01466
2020,4th Quintile,Not employed: no further information,0.03491,222,4483,0.02953,0.04028
2020,5th Quintile,Self-employed,0.10991,1238,6050,0.10203,0.11779
2020,5th Quintile,Blue-collar worker,0.04181,178,6050,0.03677,0.04686
2020,5th Quintile,Civil servant,0.07336,428,6050,0.06679,0.07993
2020,5th Quintile,White-collar worker,0.42143,2662,6050,0.40899,0.43387
2020,5th Quintile,Apprentice/ Trainee/ Intern,0.02817,226,6050,0.02400,0.03234
2020,5th Quintile,Not employed: Pensioner,0.16933,1023,6050,0.15987,0.17878
2020,5th Quintile,Not employed: registered unemployed,0.00993,42,6050,0.00743,0.01243
2020,5th Quintile,Not employed: no further information,0.03628,253,6050,0.03157,0.04099
2021,1st Quintile,Self-employed,0.02465,101,4728,0.02023,0.02907
2021,1st Quintile,Blue-collar worker,0.08042,600,4728,0.07267,0.08817
2021,1st Quintile,White-collar worker,0.20309,1143,4728,0.19162,0.21456
2021,1st Quintile,Apprentice/ Trainee/ Intern,0.06598,481,4728,0.05890,0.07306
2021,1st Quintile,Not employed: Pensioner,0.22307,698,4728,0.21120,0.23494
2021,1st Quintile,Not employed: registered unemployed,0.10811,790,4728,0.09926,0.11696
2021,1st Quintile,Not employed: no further information,0.07795,915,4728,0.07030,0.08559
2021,2nd Quintile,Self-employed,0.01937,104,3650,0.01490,0.02384
2021,2nd Quintile,Blue-collar worker,0.09882,417,3650,0.08913,0.10850
2021,2nd Quintile,Civil servant,0.00865,47,3650,0.00564,0.01165
2021,2nd Quintile,White-collar worker,0.28419,1417,3650,0.26955,0.29882
2021,2nd Quintile,Apprentice/ Trainee/ Intern,0.05166,255,3650,0.04448,0.05885
2021,2nd Quintile,Not employed: Pensioner,0.26406,889,3650,0.24975,0.27836
2021,2nd Quintile,Not employed: registered unemployed,0.02799,170,3650,0.02264,0.03334
2021,2nd Quintile,Not employed: no further information,0.05858,351,3650,0.05096,0.06620
2021,3rd Quintile,Self-employed,0.02479,132,3088,0.01930,0.03027
2021,3rd Quintile,Blue-collar worker,0.08427,274,3088,0.07447,0.09407
2021,3rd Quintile,Civil servant,0.02577,121,3088,0.02018,0.03135
2021,3rd Quintile,White-collar worker,0.36307,1454,3088,0.34611,0.38004
2021,3rd Quintile,Apprentice/ Trainee/ Intern,0.04251,176,3088,0.03539,0.04962
2021,3rd Quintile,Not employed: Pensioner,0.21808,655,3088,0.20352,0.23265
2021,3rd Quintile,Not employed: registered unemployed,0.01784,70,3088,0.01317,0.02251
2021,3rd Quintile,Not employed: no further information,0.04863,206,3088,0.04104,0.05622
2021,4th Quintile,Self-employed,0.03232,182,3282,0.02627,0.03837
2021,4th Quintile,Blue-collar worker,0.09953,245,3282,0.08928,0.10977
2021,4th Quintile,Civil servant,0.05483,225,3282,0.04704,0.06262
2021,4th Quintile,White-collar worker,0.39887,1603,3282,0.38212,0.41563
2021,4th Quintile,Apprentice/ Trainee/ Intern,0.03834,159,3282,0.03177,0.04491
2021,4th Quintile,Not employed: Pensioner,0.19064,668,3282,0.17720,0.20408
2021,4th Quintile,Not employed: registered unemployed,0.00909,33,3282,0.00585,0.01234
2021,4th Quintile,Not employed: no further information,0.03796,167,3282,0.03142,0.04450
2021,5th Quintile,Self-employed,0.09170,787,4324,0.08310,0.10031
2021,5th Quintile,Blue-collar worker,0.03771,101,4324,0.03203,0.04338
2021,5th Quintile,Civil servant,0.06987,318,4324,0.06227,0.07747
2021,5th Quintile,White-collar worker,0.43978,1966,4324,0.42499,0.45458
2021,5th Quintile,Apprentice/ Trainee/ Intern,0.01874,129,4324,0.01470,0.02278
2021,5th Quintile,Not employed: Pensioner,0.17634,796,4324,0.16498,0.18770
2021,5th Quintile,Not employed: registered unemployed,0.01046,46,4324,0.00743,0.01349
2021,5th Quintile,Not employed: no further information,0.02722,181,4324,0.02236,0.03207
