year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,30-45 y.,Direct migration background,White-collar worker,0.21918,120,818,0.19081,0.24755
1991,30-45 y.,Direct migration background,Not employed: registered unemployed,0.03865,32,818,0.02543,0.05187
1991,30-45 y.,Direct migration background,Not employed: no further information,0.17865,142,818,0.15238,0.20491
1991,46-65 y.,No migration background,Self-employed,0.07239,214,3112,0.06328,0.08150
1991,46-65 y.,No migration background,Blue-collar worker,0.20509,678,3112,0.19090,0.21928
1991,46-65 y.,No migration background,Civil servant,0.04868,132,3112,0.04112,0.05624
1991,46-65 y.,No migration background,White-collar worker,0.27949,907,3112,0.26372,0.29526
1991,46-65 y.,No migration background,Not employed: Pensioner,0.21212,632,3112,0.19775,0.22648
1991,46-65 y.,No migration background,Not employed: registered unemployed,0.04126,153,3112,0.03427,0.04825
1991,46-65 y.,No migration background,Not employed: no further information,0.13712,396,3112,0.12503,0.14921
1991,46-65 y.,Direct migration background,Self-employed,0.02700,31,993,0.01691,0.03709
1991,46-65 y.,Direct migration background,Blue-collar worker,0.40721,502,993,0.37664,0.43778
1991,46-65 y.,Direct migration background,White-collar worker,0.17030,98,993,0.14691,0.19369
1991,46-65 y.,Direct migration background,Not employed: Pensioner,0.17566,136,993,0.15198,0.19934
1991,46-65 y.,Direct migration background,Not employed: registered unemployed,0.07025,75,993,0.05435,0.08615
1991,46-65 y.,Direct migration background,Not employed: no further information,0.13512,151,993,0.11384,0.15639
1991,66 and older,No migration background,Not employed: Pensioner,0.95885,1256,1256,0.94787,0.96984
1991,66 and older,Direct migration background,Not employed: Pensioner,0.93309,109,109,0.88596,0.98021
1992,17-29 y.,No migration background,Self-employed,0.01560,48,2566,0.01080,0.02039
1992,17-29 y.,No migration background,Blue-collar worker,0.22401,594,2566,0.20787,0.24014
1992,17-29 y.,No migration background,Civil servant,0.02534,70,2566,0.01926,0.03142
1992,17-29 y.,No migration background,White-collar worker,0.27265,654,2566,0.25541,0.28988
1992,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.30460,785,2566,0.28679,0.32241
1992,17-29 y.,No migration background,Not employed: Military/Community Service,0.02120,51,2566,0.01563,0.02678
1992,17-29 y.,No migration background,Not employed: registered unemployed,0.05583,165,2566,0.04695,0.06472
1992,17-29 y.,No migration background,Not employed: no further information,0.07689,199,2566,0.06658,0.08721
1992,17-29 y.,Direct migration background,Blue-collar worker,0.32465,259,608,0.28740,0.36190
1992,17-29 y.,Direct migration background,White-collar worker,0.13218,73,608,0.10524,0.15913
1992,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.22404,107,608,0.19087,0.25721
1992,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07072,37,608,0.05032,0.09111
1992,17-29 y.,Direct migration background,Not employed: no further information,0.18091,132,608,0.15029,0.21154
1992,17-29 y.,Indirect migration background,Blue-collar worker,0.16805,76,322,0.12714,0.20895
1992,17-29 y.,Indirect migration background,White-collar worker,0.11000,44,322,0.07577,0.14423
1992,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.57803,202,322,0.52400,0.63206
1992,30-45 y.,No migration background,Self-employed,0.07220,230,3410,0.06351,0.08089
1992,30-45 y.,No migration background,Blue-collar worker,0.24909,953,3410,0.23457,0.26360
1992,30-45 y.,No migration background,Civil servant,0.06823,181,3410,0.05976,0.07669
1992,30-45 y.,No migration background,White-collar worker,0.41134,1398,3410,0.39483,0.42786
1992,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01766,61,3410,0.01324,0.02209
1992,30-45 y.,No migration background,Not employed: registered unemployed,0.05318,252,3410,0.04565,0.06072
1992,30-45 y.,No migration background,Not employed: no further information,0.11747,335,3410,0.10666,0.12828
1992,30-45 y.,Direct migration background,Self-employed,0.06862,41,774,0.05080,0.08644
1992,30-45 y.,Direct migration background,Blue-collar worker,0.44837,438,774,0.41331,0.48343
1992,30-45 y.,Direct migration background,White-collar worker,0.21940,114,774,0.19023,0.24858
1992,30-45 y.,Direct migration background,Not employed: registered unemployed,0.04861,41,774,0.03345,0.06376
1992,30-45 y.,Direct migration background,Not employed: no further information,0.19215,140,774,0.16438,0.21993
1992,46-65 y.,No migration background,Self-employed,0.07387,209,3015,0.06453,0.08321
1992,46-65 y.,No migration background,Blue-collar worker,0.18019,590,3015,0.16647,0.19391
1992,46-65 y.,No migration background,Civil servant,0.04715,124,3015,0.03959,0.05472
1992,46-65 y.,No migration background,White-collar worker,0.27051,825,3015,0.25465,0.28637
1992,46-65 y.,No migration background,Not employed: Pensioner,0.23125,691,3015,0.21620,0.24630
1992,46-65 y.,No migration background,Not employed: registered unemployed,0.06483,234,3015,0.05604,0.07362
1992,46-65 y.,No migration background,Not employed: no further information,0.12809,342,3015,0.11616,0.14003
1992,46-65 y.,Direct migration background,Self-employed,0.02873,31,989,0.01832,0.03915
1992,46-65 y.,Direct migration background,Blue-collar worker,0.37564,461,989,0.34544,0.40583
1992,46-65 y.,Direct migration background,White-collar worker,0.17362,99,989,0.15000,0.19724
1992,46-65 y.,Direct migration background,Not employed: Pensioner,0.18408,151,989,0.15991,0.20824
1992,46-65 y.,Direct migration background,Not employed: registered unemployed,0.09200,103,989,0.07397,0.11002
1992,46-65 y.,Direct migration background,Not employed: no further information,0.13255,144,989,0.11141,0.15370
1992,66 and older,No migration background,Not employed: Pensioner,0.96644,1262,1262,0.95650,0.97638
1992,66 and older,Direct migration background,Not employed: Pensioner,0.96575,127,127,0.93399,0.99751
1993,17-29 y.,No migration background,Self-employed,0.02028,60,2470,0.01472,0.02584
1993,17-29 y.,No migration background,Blue-collar worker,0.21196,540,2470,0.19584,0.22808
1993,17-29 y.,No migration background,Civil servant,0.03452,78,2470,0.02732,0.04172
1993,17-29 y.,No migration background,White-collar worker,0.26289,625,2470,0.24553,0.28026
1993,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.31014,754,2470,0.29190,0.32839
1993,17-29 y.,No migration background,Not employed: Military/Community Service,0.02341,52,2470,0.01744,0.02937
1993,17-29 y.,No migration background,Not employed: registered unemployed,0.06769,185,2470,0.05778,0.07760
1993,17-29 y.,No migration background,Not employed: no further information,0.06517,176,2470,0.05543,0.07490
1993,17-29 y.,Direct migration background,Blue-collar worker,0.36000,243,569,0.32053,0.39948
1993,17-29 y.,Direct migration background,White-collar worker,0.16706,67,569,0.13638,0.19774
1993,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.19353,87,569,0.16104,0.22602
1993,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07513,46,569,0.05345,0.09681
1993,17-29 y.,Direct migration background,Not employed: no further information,0.17550,126,569,0.14421,0.20678
1993,17-29 y.,Indirect migration background,Blue-collar worker,0.15499,76,366,0.11786,0.19212
1993,17-29 y.,Indirect migration background,White-collar worker,0.10582,55,366,0.07426,0.13738
1993,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.63703,235,366,0.58770,0.68636
1993,30-45 y.,No migration background,Self-employed,0.08432,261,3378,0.07495,0.09370
1993,30-45 y.,No migration background,Blue-collar worker,0.24487,926,3378,0.23036,0.25937
1993,30-45 y.,No migration background,Civil servant,0.06968,187,3378,0.06109,0.07827
1993,30-45 y.,No migration background,White-collar worker,0.40642,1363,3378,0.38986,0.42299
1993,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01400,58,3378,0.01004,0.01796
1993,30-45 y.,No migration background,Not employed: registered unemployed,0.05524,250,3378,0.04753,0.06294
1993,30-45 y.,No migration background,Not employed: no further information,0.11549,333,3378,0.10471,0.12627
1993,30-45 y.,Direct migration background,Self-employed,0.06983,36,735,0.05139,0.08827
1993,30-45 y.,Direct migration background,Blue-collar worker,0.43016,406,735,0.39434,0.46598
1993,30-45 y.,Direct migration background,White-collar worker,0.22639,114,735,0.19611,0.25666
1993,30-45 y.,Direct migration background,Not employed: registered unemployed,0.06964,46,735,0.05122,0.08805
1993,30-45 y.,Direct migration background,Not employed: no further information,0.17470,133,735,0.14723,0.20216
1993,46-65 y.,No migration background,Self-employed,0.06930,194,2941,0.06012,0.07848
1993,46-65 y.,No migration background,Blue-collar worker,0.18103,560,2941,0.16712,0.19495
1993,46-65 y.,No migration background,Civil servant,0.05352,136,2941,0.04538,0.06165
1993,46-65 y.,No migration background,White-collar worker,0.25619,765,2941,0.24041,0.27197
1993,46-65 y.,No migration background,Not employed: Pensioner,0.23162,695,2941,0.21637,0.24687
1993,46-65 y.,No migration background,Not employed: registered unemployed,0.07979,263,2941,0.06999,0.08958
1993,46-65 y.,No migration background,Not employed: no further information,0.12381,328,2941,0.11191,0.13572
1993,46-65 y.,Direct migration background,Self-employed,0.02791,32,981,0.01760,0.03822
1993,46-65 y.,Direct migration background,Blue-collar worker,0.37306,442,981,0.34278,0.40334
1993,46-65 y.,Direct migration background,White-collar worker,0.16980,97,981,0.14629,0.19330
1993,46-65 y.,Direct migration background,Not employed: Pensioner,0.19920,164,981,0.17420,0.22421
1993,46-65 y.,Direct migration background,Not employed: registered unemployed,0.07954,100,981,0.06260,0.09648
1993,46-65 y.,Direct migration background,Not employed: no further information,0.13411,146,981,0.11277,0.15544
1993,66 and older,No migration background,Not employed: Pensioner,0.96845,1270,1270,0.95884,0.97807
1993,66 and older,Direct migration background,Not employed: Pensioner,0.96502,145,145,0.93501,0.99503
1994,17-29 y.,No migration background,Self-employed,0.02146,55,2377,0.01563,0.02729
1994,17-29 y.,No migration background,Blue-collar worker,0.20247,491,2377,0.18631,0.21862
1994,17-29 y.,No migration background,Civil servant,0.04144,91,2377,0.03342,0.04945
1994,17-29 y.,No migration background,White-collar worker,0.25981,598,2377,0.24218,0.27745
1994,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.30054,714,2377,0.28210,0.31897
1994,17-29 y.,No migration background,Not employed: Military/Community Service,0.02392,55,2377,0.01778,0.03006
1994,17-29 y.,No migration background,Not employed: registered unemployed,0.07641,189,2377,0.06573,0.08709
1994,17-29 y.,No migration background,Not employed: no further information,0.07103,184,2377,0.06071,0.08136
1994,17-29 y.,Direct migration background,Blue-collar worker,0.29493,197,504,0.25508,0.33478
1994,17-29 y.,Direct migration background,White-collar worker,0.15134,53,504,0.12002,0.18266
1994,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.19045,76,504,0.15613,0.22476
1994,17-29 y.,Direct migration background,Not employed: registered unemployed,0.12246,59,504,0.09381,0.15111
1994,17-29 y.,Direct migration background,Not employed: no further information,0.18991,119,504,0.15563,0.22419
1994,17-29 y.,Indirect migration background,Blue-collar worker,0.17410,83,426,0.13805,0.21015
1994,17-29 y.,Indirect migration background,White-collar worker,0.11075,65,426,0.08091,0.14059
1994,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.55272,213,426,0.50545,0.60000
1994,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06508,31,426,0.04163,0.08853
1994,17-29 y.,Indirect migration background,Not employed: no further information,0.06757,34,426,0.04370,0.09143
1994,30-45 y.,No migration background,Self-employed,0.08582,278,3393,0.07639,0.09525
1994,30-45 y.,No migration background,Blue-collar worker,0.23573,865,3393,0.22144,0.25001
1994,30-45 y.,No migration background,Civil servant,0.07004,193,3393,0.06146,0.07863
1994,30-45 y.,No migration background,White-collar worker,0.40109,1350,3393,0.38460,0.41758
1994,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01367,50,3393,0.00977,0.01758
1994,30-45 y.,No migration background,Not employed: Pensioner,0.00948,32,3393,0.00622,0.01274
1994,30-45 y.,No migration background,Not employed: registered unemployed,0.06782,280,3393,0.05936,0.07628
1994,30-45 y.,No migration background,Not employed: no further information,0.11610,345,3393,0.10532,0.12688
1994,30-45 y.,Direct migration background,Self-employed,0.08234,39,693,0.06186,0.10283
1994,30-45 y.,Direct migration background,Blue-collar worker,0.41482,356,693,0.37811,0.45153
1994,30-45 y.,Direct migration background,White-collar worker,0.22157,119,693,0.19063,0.25252
1994,30-45 y.,Direct migration background,Not employed: registered unemployed,0.06787,65,693,0.04913,0.08661
1994,30-45 y.,Direct migration background,Not employed: no further information,0.16279,114,693,0.13528,0.19030
1994,46-65 y.,No migration background,Self-employed,0.06214,178,2918,0.05338,0.07090
1994,46-65 y.,No migration background,Blue-collar worker,0.16534,528,2918,0.15186,0.17883
1994,46-65 y.,No migration background,Civil servant,0.05510,133,2918,0.04682,0.06339
1994,46-65 y.,No migration background,White-collar worker,0.27288,804,2918,0.25672,0.28905
1994,46-65 y.,No migration background,Not employed: Pensioner,0.22338,651,2918,0.20827,0.23850
1994,46-65 y.,No migration background,Not employed: registered unemployed,0.08904,301,2918,0.07871,0.09938
1994,46-65 y.,No migration background,Not employed: no further information,0.12767,323,2918,0.11556,0.13978
1994,46-65 y.,Direct migration background,Blue-collar worker,0.32961,400,917,0.29916,0.36005
1994,46-65 y.,Direct migration background,White-collar worker,0.16856,99,917,0.14432,0.19281
1994,46-65 y.,Direct migration background,Not employed: Pensioner,0.20235,165,917,0.17633,0.22837
1994,46-65 y.,Direct migration background,Not employed: registered unemployed,0.11412,105,917,0.09353,0.13471
1994,46-65 y.,Direct migration background,Not employed: no further information,0.13739,148,917,0.11509,0.15968
1994,66 and older,No migration background,Not employed: Pensioner,0.96599,1271,1271,0.95602,0.97596
1994,66 and older,Direct migration background,Not employed: Pensioner,0.97863,162,162,0.95629,1.00097
1995,17-29 y.,No migration background,Self-employed,0.01798,44,2299,0.01255,0.02341
1995,17-29 y.,No migration background,Blue-collar worker,0.19674,480,2299,0.18048,0.21299
1995,17-29 y.,No migration background,Civil servant,0.03548,78,2299,0.02792,0.04305
