year,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02231,125,6213,0.01864,0.02598
2014,Second Stage of Tertiary Education,Not employed: Pensioner,0.23113,1246,6213,0.22064,0.24161
2014,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02275,164,6213,0.01905,0.02646
2014,Second Stage of Tertiary Education,Not employed: no further information,0.04307,338,6213,0.03802,0.04812
2015,Pre-primary Level,Apprentice/ Trainee/ Intern,0.44494,313,709,0.40833,0.48155
2015,Pre-primary Level,Not employed: no further information,0.46467,396,709,0.42793,0.50141
2015,Primary Level,Blue-collar worker,0.22359,132,498,0.18695,0.26022
2015,Primary Level,White-collar worker,0.10519,53,498,0.07821,0.13216
2015,Primary Level,Not employed: Pensioner,0.23552,67,498,0.19822,0.27283
2015,Primary Level,Not employed: registered unemployed,0.22951,150,498,0.19254,0.26648
2015,Primary Level,Not employed: no further information,0.12041,96,498,0.09180,0.14903
2015,Lower Secondary Level,Self-employed,0.01719,65,3040,0.01257,0.02181
2015,Lower Secondary Level,Blue-collar worker,0.17436,580,3040,0.16087,0.18785
2015,Lower Secondary Level,White-collar worker,0.13717,442,3040,0.12494,0.14941
2015,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12952,478,3040,0.11758,0.14146
2015,Lower Secondary Level,Not employed: Pensioner,0.36890,725,3040,0.35175,0.38606
2015,Lower Secondary Level,Not employed: registered unemployed,0.08949,382,3040,0.07934,0.09964
2015,Lower Secondary Level,Not employed: no further information,0.07030,368,3040,0.06121,0.07939
2015,Upper Secondary Level,Self-employed,0.04189,515,12098,0.03832,0.04546
2015,Upper Secondary Level,Blue-collar worker,0.17768,2275,12098,0.17087,0.18450
2015,Upper Secondary Level,Civil servant,0.01661,200,12098,0.01433,0.01889
2015,Upper Secondary Level,White-collar worker,0.30192,3982,12098,0.29374,0.31010
2015,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04444,611,12098,0.04077,0.04811
2015,Upper Secondary Level,Not employed: Pensioner,0.30881,2936,12098,0.30058,0.31704
2015,Upper Secondary Level,Not employed: registered unemployed,0.05204,740,12098,0.04808,0.05599
2015,Upper Secondary Level,Not employed: no further information,0.05086,839,12098,0.04695,0.05478
2015,Post-secondary Non-tertiary Level,Self-employed,0.05999,122,2134,0.04991,0.07006
2015,Post-secondary Non-tertiary Level,Blue-collar worker,0.10535,283,2134,0.09232,0.11838
2015,Post-secondary Non-tertiary Level,White-collar worker,0.55906,1189,2134,0.53799,0.58013
2015,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.03479,62,2134,0.02702,0.04257
2015,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11430,153,2134,0.10079,0.12780
2015,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04532,127,2134,0.03649,0.05415
2015,Post-secondary Non-tertiary Level,Not employed: no further information,0.07144,198,2134,0.06051,0.08237
2015,First Stage of Tertiary Education,Self-employed,0.09808,166,1495,0.08300,0.11316
2015,First Stage of Tertiary Education,Blue-collar worker,0.07781,123,1495,0.06423,0.09139
2015,First Stage of Tertiary Education,Civil servant,0.04284,72,1495,0.03257,0.05311
2015,First Stage of Tertiary Education,White-collar worker,0.42314,678,1495,0.39809,0.44819
2015,First Stage of Tertiary Education,Not employed: Pensioner,0.31302,404,1495,0.28950,0.33653
2015,First Stage of Tertiary Education,Not employed: no further information,0.02117,52,1495,0.01387,0.02847
2015,Second Stage of Tertiary Education,Self-employed,0.10429,630,6403,0.09680,0.11177
2015,Second Stage of Tertiary Education,Blue-collar worker,0.01799,189,6403,0.01473,0.02124
2015,Second Stage of Tertiary Education,Civil servant,0.10996,660,6403,0.10229,0.11762
2015,Second Stage of Tertiary Education,White-collar worker,0.44717,2970,6403,0.43499,0.45935
2015,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02642,131,6403,0.02249,0.03034
2015,Second Stage of Tertiary Education,Not employed: Pensioner,0.23037,1244,6403,0.22006,0.24069
2015,Second Stage of Tertiary Education,Not employed: registered unemployed,0.02491,220,6403,0.02109,0.02872
2015,Second Stage of Tertiary Education,Not employed: no further information,0.03609,359,6403,0.03152,0.04065
2016,Pre-primary Level,Apprentice/ Trainee/ Intern,0.42651,295,807,0.39236,0.46065
2016,Pre-primary Level,Not employed: no further information,0.49471,512,807,0.46019,0.52923
2016,Primary Level,Blue-collar worker,0.20723,144,1418,0.18613,0.22834
2016,Primary Level,White-collar worker,0.09616,71,1418,0.08081,0.11151
2016,Primary Level,Apprentice/ Trainee/ Intern,0.03419,60,1418,0.02473,0.04366
2016,Primary Level,Not employed: Pensioner,0.23707,63,1418,0.21493,0.25921
2016,Primary Level,Not employed: registered unemployed,0.17492,111,1418,0.15514,0.19470
2016,Primary Level,Not employed: no further information,0.19702,969,1418,0.17631,0.21773
2016,Lower Secondary Level,Self-employed,0.01793,56,3235,0.01336,0.02251
2016,Lower Secondary Level,Blue-collar worker,0.16928,510,3235,0.15636,0.18221
2016,Lower Secondary Level,White-collar worker,0.13747,410,3235,0.12560,0.14934
2016,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13062,484,3235,0.11900,0.14223
2016,Lower Secondary Level,Not employed: Pensioner,0.35044,669,3235,0.33399,0.36688
2016,Lower Secondary Level,Not employed: registered unemployed,0.09082,327,3235,0.08091,0.10072
2016,Lower Secondary Level,Not employed: no further information,0.09225,779,3235,0.08228,0.10222
2016,Upper Secondary Level,Self-employed,0.04193,479,11495,0.03827,0.04560
2016,Upper Secondary Level,Blue-collar worker,0.18521,2070,11495,0.17810,0.19231
2016,Upper Secondary Level,Civil servant,0.01627,185,11495,0.01396,0.01858
2016,Upper Secondary Level,White-collar worker,0.30759,3701,11495,0.29915,0.31602
2016,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04480,564,11495,0.04102,0.04858
2016,Upper Secondary Level,Not employed: Pensioner,0.30309,2791,11495,0.29469,0.31150
2016,Upper Secondary Level,Not employed: Military/Community Service,0.00260,32,11495,0.00167,0.00353
2016,Upper Secondary Level,Not employed: registered unemployed,0.05164,620,11495,0.04759,0.05568
2016,Upper Secondary Level,Not employed: no further information,0.04291,1053,11495,0.03920,0.04661
2016,Post-secondary Non-tertiary Level,Self-employed,0.06468,113,2071,0.05409,0.07528
2016,Post-secondary Non-tertiary Level,Blue-collar worker,0.11339,270,2071,0.09973,0.12705
2016,Post-secondary Non-tertiary Level,White-collar worker,0.56424,1164,2071,0.54288,0.58560
2016,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.03084,54,2071,0.02339,0.03828
2016,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11058,147,2071,0.09707,0.12409
2016,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04853,115,2071,0.03928,0.05779
2016,Post-secondary Non-tertiary Level,Not employed: no further information,0.05683,208,2071,0.04685,0.06680
2016,First Stage of Tertiary Education,Self-employed,0.09529,152,1379,0.07978,0.11079
2016,First Stage of Tertiary Education,Blue-collar worker,0.09704,121,1379,0.08141,0.11267
2016,First Stage of Tertiary Education,Civil servant,0.05916,75,1379,0.04670,0.07161
2016,First Stage of Tertiary Education,White-collar worker,0.41648,612,1379,0.39045,0.44251
2016,First Stage of Tertiary Education,Not employed: Pensioner,0.29017,380,1379,0.26621,0.31414
2016,First Stage of Tertiary Education,Not employed: no further information,0.01626,39,1379,0.00958,0.02294
2016,Second Stage of Tertiary Education,Self-employed,0.09673,568,6469,0.08952,0.10393
2016,Second Stage of Tertiary Education,Blue-collar worker,0.02234,179,6469,0.01874,0.02595
2016,Second Stage of Tertiary Education,Civil servant,0.11257,623,6469,0.10486,0.12027
2016,Second Stage of Tertiary Education,White-collar worker,0.44204,2765,6469,0.42994,0.45415
2016,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.03470,168,6469,0.03024,0.03917
2016,Second Stage of Tertiary Education,Not employed: Pensioner,0.22421,1215,6469,0.21405,0.23438
2016,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01960,154,6469,0.01622,0.02298
2016,Second Stage of Tertiary Education,Not employed: no further information,0.04379,797,6469,0.03881,0.04878
2017,Pre-primary Level,White-collar worker,0.04821,41,879,0.03404,0.06238
2017,Pre-primary Level,Apprentice/ Trainee/ Intern,0.43441,336,879,0.40162,0.46720
2017,Pre-primary Level,Not employed: no further information,0.44807,502,879,0.41517,0.48096
2017,Primary Level,Blue-collar worker,0.18440,179,1885,0.16688,0.20191
2017,Primary Level,White-collar worker,0.10520,107,1885,0.09135,0.11906
2017,Primary Level,Apprentice/ Trainee/ Intern,0.01914,89,1885,0.01295,0.02532
2017,Primary Level,Not employed: Pensioner,0.22128,78,1885,0.20253,0.24002
2017,Primary Level,Not employed: registered unemployed,0.22338,422,1885,0.20458,0.24219
2017,Primary Level,Not employed: no further information,0.18795,1010,1885,0.17031,0.20559
2017,Lower Secondary Level,Self-employed,0.01540,58,3629,0.01139,0.01941
2017,Lower Secondary Level,Blue-collar worker,0.17138,548,3629,0.15912,0.18364
2017,Lower Secondary Level,White-collar worker,0.16423,536,3629,0.15217,0.17629
2017,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11817,529,3629,0.10767,0.12868
2017,Lower Secondary Level,Not employed: Pensioner,0.33817,679,3629,0.32277,0.35356
2017,Lower Secondary Level,Not employed: registered unemployed,0.09589,500,3629,0.08631,0.10547
2017,Lower Secondary Level,Not employed: no further information,0.08213,779,3629,0.07320,0.09107
2017,Upper Secondary Level,Self-employed,0.04351,515,12695,0.03996,0.04706
2017,Upper Secondary Level,Blue-collar worker,0.16728,2157,12695,0.16079,0.17378
2017,Upper Secondary Level,Civil servant,0.01556,216,12695,0.01340,0.01771
2017,Upper Secondary Level,White-collar worker,0.32703,4373,12695,0.31887,0.33519
2017,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04600,683,12695,0.04235,0.04964
2017,Upper Secondary Level,Not employed: Pensioner,0.30628,2946,12695,0.29826,0.31430
2017,Upper Secondary Level,Not employed: Military/Community Service,0.00204,35,12695,0.00126,0.00283
2017,Upper Secondary Level,Not employed: registered unemployed,0.04414,741,12695,0.04056,0.04771
2017,Upper Secondary Level,Not employed: no further information,0.04401,1029,12695,0.04044,0.04758
2017,Post-secondary Non-tertiary Level,Self-employed,0.05807,118,2279,0.04846,0.06767
2017,Post-secondary Non-tertiary Level,Blue-collar worker,0.10406,237,2279,0.09152,0.11660
2017,Post-secondary Non-tertiary Level,White-collar worker,0.55871,1326,2279,0.53832,0.57911
2017,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.04296,92,2279,0.03463,0.05128
2017,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11910,167,2279,0.10580,0.13240
2017,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04544,122,2279,0.03689,0.05400
2017,Post-secondary Non-tertiary Level,Not employed: no further information,0.05839,217,2279,0.04876,0.06802
2017,First Stage of Tertiary Education,Self-employed,0.10279,167,1499,0.08741,0.11816
2017,First Stage of Tertiary Education,Blue-collar worker,0.07531,115,1499,0.06195,0.08868
2017,First Stage of Tertiary Education,Civil servant,0.05224,83,1499,0.04097,0.06351
2017,First Stage of Tertiary Education,White-collar worker,0.43873,699,1499,0.41360,0.46386
2017,First Stage of Tertiary Education,Not employed: Pensioner,0.28197,389,1499,0.25919,0.30476
2017,First Stage of Tertiary Education,Not employed: no further information,0.01925,46,1499,0.01229,0.02621
2017,Second Stage of Tertiary Education,Self-employed,0.09080,625,7227,0.08417,0.09742
2017,Second Stage of Tertiary Education,Blue-collar worker,0.02173,182,7227,0.01837,0.02509
2017,Second Stage of Tertiary Education,Civil servant,0.10914,714,7227,0.10195,0.11633
2017,Second Stage of Tertiary Education,White-collar worker,0.46729,3204,7227,0.45578,0.47879
2017,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02652,189,7227,0.02281,0.03022
2017,Second Stage of Tertiary Education,Not employed: Pensioner,0.21475,1275,7227,0.20528,0.22422
2017,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01984,354,7227,0.01662,0.02306
2017,Second Stage of Tertiary Education,Not employed: no further information,0.04585,684,7227,0.04103,0.05068
2018,Pre-primary Level,Apprentice/ Trainee/ Intern,0.46247,297,706,0.42566,0.49927
2018,Pre-primary Level,Not employed: no further information,0.43999,409,706,0.40335,0.47663
2018,Primary Level,Blue-collar worker,0.16787,214,1783,0.15052,0.18522
2018,Primary Level,White-collar worker,0.14682,122,1783,0.13039,0.16326
2018,Primary Level,Apprentice/ Trainee/ Intern,0.04045,115,1783,0.03130,0.04960
2018,Primary Level,Not employed: Pensioner,0.18499,77,1783,0.16696,0.20302
2018,Primary Level,Not employed: registered unemployed,0.25197,624,1783,0.23181,0.27213
2018,Primary Level,Not employed: no further information,0.16863,631,1783,0.15125,0.18602
2018,Lower Secondary Level,Self-employed,0.01860,55,3490,0.01411,0.02308
2018,Lower Secondary Level,Blue-collar worker,0.16623,557,3490,0.15387,0.17858
2018,Lower Secondary Level,White-collar worker,0.17344,564,3490,0.16088,0.18600
2018,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11770,535,3490,0.10700,0.12839
2018,Lower Secondary Level,Not employed: Pensioner,0.35039,675,3490,0.33456,0.36622
2018,Lower Secondary Level,Not employed: registered unemployed,0.09083,569,3490,0.08129,0.10037
2018,Lower Secondary Level,Not employed: no further information,0.06945,535,3490,0.06102,0.07789
2018,Upper Secondary Level,Self-employed,0.04043,451,12050,0.03691,0.04394
2018,Upper Secondary Level,Blue-collar worker,0.16968,2040,12050,0.16298,0.17638
2018,Upper Secondary Level,Civil servant,0.01407,195,12050,0.01197,0.01617
2018,Upper Secondary Level,White-collar worker,0.33519,4246,12050,0.32676,0.34362
2018,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04330,669,12050,0.03966,0.04693
2018,Upper Secondary Level,Not employed: Pensioner,0.30722,2924,12050,0.29898,0.31546
2018,Upper Secondary Level,Not employed: registered unemployed,0.04317,750,12050,0.03954,0.04680
2018,Upper Secondary Level,Not employed: no further information,0.04166,775,12050,0.03810,0.04523
2018,Post-secondary Non-tertiary Level,Self-employed,0.05091,104,2187,0.04170,0.06013
2018,Post-secondary Non-tertiary Level,Blue-collar worker,0.09130,214,2187,0.07923,0.10338
2018,Post-secondary Non-tertiary Level,White-collar worker,0.58638,1317,2187,0.56573,0.60702
2018,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.03755,70,2187,0.02958,0.04552
2018,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.12142,180,2187,0.10773,0.13511
2018,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03442,115,2187,0.02677,0.04206
2018,Post-secondary Non-tertiary Level,Not employed: no further information,0.06307,187,2187,0.05288,0.07326
2018,First Stage of Tertiary Education,Self-employed,0.10007,150,1429,0.08450,0.11563
2018,First Stage of Tertiary Education,Blue-collar worker,0.07622,114,1429,0.06246,0.08998
2018,First Stage of Tertiary Education,Civil servant,0.04910,75,1429,0.03790,0.06031
2018,First Stage of Tertiary Education,White-collar worker,0.45403,666,1429,0.42820,0.47985
2018,First Stage of Tertiary Education,Not employed: Pensioner,0.27665,375,1429,0.25344,0.29985
2018,First Stage of Tertiary Education,Not employed: no further information,0.02665,49,1429,0.01830,0.03501
2018,Second Stage of Tertiary Education,Self-employed,0.08953,581,6935,0.08281,0.09625
2018,Second Stage of Tertiary Education,Blue-collar worker,0.02085,210,6935,0.01749,0.02421
2018,Second Stage of Tertiary Education,Civil servant,0.10336,680,6935,0.09619,0.11052
2018,Second Stage of Tertiary Education,White-collar worker,0.47574,3145,6935,0.46399,0.48750
2018,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02726,198,6935,0.02343,0.03109
2018,Second Stage of Tertiary Education,Not employed: Pensioner,0.21815,1282,6935,0.20843,0.22787
2018,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01993,357,6935,0.01664,0.02322
2018,Second Stage of Tertiary Education,Not employed: no further information,0.04130,482,6935,0.03662,0.04598
2019,Pre-primary Level,White-collar worker,0.05754,31,564,0.03830,0.07677
2019,Pre-primary Level,Apprentice/ Trainee/ Intern,0.48412,257,564,0.44284,0.52540
2019,Pre-primary Level,Not employed: no further information,0.41489,276,564,0.37419,0.45559
2019,Primary Level,Blue-collar worker,0.21139,228,1683,0.19188,0.23091
2019,Primary Level,White-collar worker,0.16215,183,1683,0.14453,0.17976
2019,Primary Level,Apprentice/ Trainee/ Intern,0.05600,105,1683,0.04501,0.06699
2019,Primary Level,Not employed: Pensioner,0.15669,65,1683,0.13932,0.17406
2019,Primary Level,Not employed: registered unemployed,0.23259,578,1683,0.21240,0.25278
2019,Primary Level,Not employed: no further information,0.15067,524,1683,0.13357,0.16776
2019,Lower Secondary Level,Self-employed,0.01410,89,3153,0.00998,0.01821
2019,Lower Secondary Level,Blue-collar worker,0.15754,500,3153,0.14482,0.17026
2019,Lower Secondary Level,White-collar worker,0.19154,537,3153,0.17780,0.20528
2019,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11667,485,3153,0.10546,0.12788
2019,Lower Secondary Level,Not employed: Pensioner,0.34901,622,3153,0.33237,0.36565
2019,Lower Secondary Level,Not employed: registered unemployed,0.09478,494,3153,0.08455,0.10500
2019,Lower Secondary Level,Not employed: no further information,0.06473,426,3153,0.05614,0.07332
2019,Upper Secondary Level,Self-employed,0.04306,791,11634,0.03937,0.04674
2019,Upper Secondary Level,Blue-collar worker,0.16018,1733,11634,0.15352,0.16685
2019,Upper Secondary Level,Civil servant,0.01475,183,11634,0.01256,0.01694
2019,Upper Secondary Level,White-collar worker,0.34235,4146,11634,0.33372,0.35097
2019,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04356,597,11634,0.03986,0.04727
2019,Upper Secondary Level,Not employed: Pensioner,0.31446,2849,11634,0.30602,0.32289
2019,Upper Secondary Level,Not employed: Military/Community Service,0.00238,33,11634,0.00150,0.00327
2019,Upper Secondary Level,Not employed: registered unemployed,0.03622,610,11634,0.03283,0.03962
2019,Upper Secondary Level,Not employed: no further information,0.03952,692,11634,0.03598,0.04306
2019,Post-secondary Non-tertiary Level,Self-employed,0.04719,226,2234,0.03840,0.05599
2019,Post-secondary Non-tertiary Level,Blue-collar worker,0.08575,187,2234,0.07414,0.09737
2019,Post-secondary Non-tertiary Level,White-collar worker,0.61135,1302,2234,0.59113,0.63157
2019,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.02989,74,2234,0.02283,0.03696
2019,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11212,174,2234,0.09903,0.12520
2019,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.02853,97,2234,0.02163,0.03544
2019,Post-secondary Non-tertiary Level,Not employed: no further information,0.07429,174,2234,0.06342,0.08517
2019,First Stage of Tertiary Education,Self-employed,0.09432,337,1636,0.08016,0.10849
2019,First Stage of Tertiary Education,Blue-collar worker,0.07428,97,1636,0.06157,0.08699
2019,First Stage of Tertiary Education,Civil servant,0.04753,72,1636,0.03722,0.05785
2019,First Stage of Tertiary Education,White-collar worker,0.46218,703,1636,0.43801,0.48635
2019,First Stage of Tertiary Education,Not employed: Pensioner,0.26894,387,1636,0.24744,0.29043
2019,First Stage of Tertiary Education,Not employed: no further information,0.01994,40,1636,0.01316,0.02671
2019,Second Stage of Tertiary Education,Self-employed,0.08741,1173,7551,0.08103,0.09378
2019,Second Stage of Tertiary Education,Blue-collar worker,0.01666,178,7551,0.01377,0.01955
2019,Second Stage of Tertiary Education,Civil servant,0.10426,651,7551,0.09737,0.11116
2019,Second Stage of Tertiary Education,White-collar worker,0.48427,3325,7551,0.47300,0.49554
2019,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02380,170,7551,0.02037,0.02724
2019,Second Stage of Tertiary Education,Not employed: Pensioner,0.21833,1342,7551,0.20901,0.22765
2019,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01674,291,7551,0.01385,0.01964
2019,Second Stage of Tertiary Education,Not employed: no further information,0.04664,421,7551,0.04189,0.05140
2020,Pre-primary Level,White-collar worker,0.05806,33,726,0.04104,0.07508
2020,Pre-primary Level,Apprentice/ Trainee/ Intern,0.37732,281,726,0.34203,0.41260
2020,Pre-primary Level,Not employed: no further information,0.52602,412,726,0.48967,0.56237
2020,Primary Level,Blue-collar worker,0.19873,300,1786,0.18022,0.21725
2020,Primary Level,White-collar worker,0.15236,240,1786,0.13569,0.16903
2020,Primary Level,Apprentice/ Trainee/ Intern,0.03458,95,1786,0.02610,0.04305
2020,Primary Level,Not employed: Pensioner,0.17511,59,1786,0.15748,0.19274
2020,Primary Level,Not employed: registered unemployed,0.19940,426,1786,0.18086,0.21793
2020,Primary Level,Not employed: no further information,0.19645,666,1786,0.17801,0.21488
2020,Lower Secondary Level,Self-employed,0.01758,73,3257,0.01306,0.02209
2020,Lower Secondary Level,Blue-collar worker,0.15753,537,3257,0.14502,0.17005
2020,Lower Secondary Level,White-collar worker,0.17412,591,3257,0.16110,0.18715
2020,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12461,480,3257,0.11326,0.13595
2020,Lower Secondary Level,Not employed: Pensioner,0.33800,573,3257,0.32175,0.35425
2020,Lower Secondary Level,Not employed: registered unemployed,0.09072,468,3257,0.08086,0.10059
2020,Lower Secondary Level,Not employed: no further information,0.08364,535,3257,0.07413,0.09315
2020,Upper Secondary Level,Self-employed,0.03982,583,11307,0.03622,0.04343
2020,Upper Secondary Level,Blue-collar worker,0.15516,1700,11307,0.14849,0.16183
2020,Upper Secondary Level,Civil servant,0.01603,177,11307,0.01371,0.01834
2020,Upper Secondary Level,White-collar worker,0.33968,4107,11307,0.33095,0.34841
2020,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04659,656,11307,0.04270,0.05047
2020,Upper Secondary Level,Not employed: Pensioner,0.31911,2720,11307,0.31052,0.32771
2020,Upper Secondary Level,Not employed: Military/Community Service,0.00211,37,11307,0.00126,0.00295
2020,Upper Secondary Level,Not employed: registered unemployed,0.03861,597,11307,0.03506,0.04216
2020,Upper Secondary Level,Not employed: no further information,0.03986,730,11307,0.03626,0.04347
2020,Post-secondary Non-tertiary Level,Self-employed,0.05488,167,2335,0.04564,0.06412
2020,Post-secondary Non-tertiary Level,Blue-collar worker,0.08029,220,2335,0.06926,0.09131
2020,Post-secondary Non-tertiary Level,White-collar worker,0.61256,1407,2335,0.59279,0.63232
2020,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.03472,98,2335,0.02729,0.04215
2020,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.10894,178,2335,0.09630,0.12158
2020,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.04083,93,2335,0.03280,0.04886
2020,Post-secondary Non-tertiary Level,Not employed: no further information,0.05439,172,2335,0.04519,0.06359
2020,First Stage of Tertiary Education,Self-employed,0.08760,234,1444,0.07301,0.10218
2020,First Stage of Tertiary Education,Blue-collar worker,0.08825,100,1444,0.07362,0.10289
2020,First Stage of Tertiary Education,Civil servant,0.04414,67,1444,0.03355,0.05474
2020,First Stage of Tertiary Education,White-collar worker,0.46122,638,1444,0.43550,0.48694
2020,First Stage of Tertiary Education,Not employed: Pensioner,0.27275,363,1444,0.24977,0.29573
2020,First Stage of Tertiary Education,Not employed: no further information,0.02350,42,1444,0.01568,0.03132
2020,Second Stage of Tertiary Education,Self-employed,0.08750,948,7716,0.08119,0.09381
2020,Second Stage of Tertiary Education,Blue-collar worker,0.02043,266,7716,0.01727,0.02358
2020,Second Stage of Tertiary Education,Civil servant,0.10542,659,7716,0.09857,0.11227
2020,Second Stage of Tertiary Education,White-collar worker,0.48314,3621,7716,0.47199,0.49429
2020,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01887,205,7716,0.01583,0.02190
2020,Second Stage of Tertiary Education,Not employed: Pensioner,0.21952,1311,7716,0.21029,0.22876
2020,Second Stage of Tertiary Education,Not employed: registered unemployed,0.01848,241,7716,0.01547,0.02148
2020,Second Stage of Tertiary Education,Not employed: no further information,0.04318,465,7716,0.03865,0.04772
2021,Pre-primary Level,Apprentice/ Trainee/ Intern,0.42040,141,386,0.37109,0.46971
2021,Pre-primary Level,Not employed: no further information,0.50540,245,386,0.45546,0.55534
2021,Primary Level,Blue-collar worker,0.18010,167,978,0.15600,0.20419
2021,Primary Level,White-collar worker,0.18870,148,978,0.16416,0.21323
2021,Primary Level,Apprentice/ Trainee/ Intern,0.03001,52,978,0.01931,0.04071
2021,Primary Level,Not employed: registered unemployed,0.17309,212,978,0.14937,0.19681
2021,Primary Level,Not employed: no further information,0.24186,399,978,0.21501,0.26871
2021,Lower Secondary Level,Self-employed,0.01365,36,1849,0.00836,0.01894
2021,Lower Secondary Level,Blue-collar worker,0.13381,237,1849,0.11828,0.14933
2021,Lower Secondary Level,White-collar worker,0.20534,373,1849,0.18692,0.22375
2021,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10409,287,1849,0.09017,0.11801
2021,Lower Secondary Level,Not employed: Pensioner,0.31942,331,1849,0.29816,0.34068
2021,Lower Secondary Level,Not employed: registered unemployed,0.09516,250,1849,0.08178,0.10853
2021,Lower Secondary Level,Not employed: no further information,0.10820,335,1849,0.09404,0.12237
2021,Upper Secondary Level,Self-employed,0.03489,353,7303,0.03068,0.03910
2021,Upper Secondary Level,Blue-collar worker,0.13099,844,7303,0.12325,0.13873
2021,Upper Secondary Level,Civil servant,0.01640,120,7303,0.01349,0.01931
2021,Upper Secondary Level,White-collar worker,0.35675,2793,7303,0.34576,0.36773
2021,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.05186,482,7303,0.04677,0.05695
2021,Upper Secondary Level,Not employed: Pensioner,0.30969,1852,7303,0.29908,0.32030
2021,Upper Secondary Level,Not employed: registered unemployed,0.03770,353,7303,0.03334,0.04207
2021,Upper Secondary Level,Not employed: no further information,0.04469,506,7303,0.03995,0.04943
2021,Post-secondary Non-tertiary Level,Self-employed,0.03669,102,1582,0.02742,0.04595
2021,Post-secondary Non-tertiary Level,Blue-collar worker,0.08119,140,1582,0.06773,0.09465
2021,Post-secondary Non-tertiary Level,White-collar worker,0.63192,972,1582,0.60815,0.65569
2021,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.03102,50,1582,0.02248,0.03957
2021,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11800,141,1582,0.10210,0.13390
2021,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.03802,68,1582,0.02859,0.04745
2021,Post-secondary Non-tertiary Level,Not employed: no further information,0.05166,109,1582,0.04075,0.06257
2021,First Stage of Tertiary Education,Self-employed,0.07225,140,955,0.05582,0.08868
2021,First Stage of Tertiary Education,Blue-collar worker,0.08672,56,955,0.06887,0.10458
2021,First Stage of Tertiary Education,Civil servant,0.05095,54,955,0.03699,0.06490
2021,First Stage of Tertiary Education,White-collar worker,0.44828,426,955,0.41672,0.47984
2021,First Stage of Tertiary Education,Not employed: Pensioner,0.29178,279,955,0.26293,0.32063
2021,Second Stage of Tertiary Education,Self-employed,0.07789,637,5659,0.07090,0.08487
2021,Second Stage of Tertiary Education,Blue-collar worker,0.01748,163,5659,0.01407,0.02090
2021,Second Stage of Tertiary Education,Civil servant,0.10167,527,5659,0.09379,0.10954
2021,Second Stage of Tertiary Education,White-collar worker,0.49761,2655,5659,0.48458,0.51064
2021,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.01994,151,5659,0.01630,0.02358
2021,Second Stage of Tertiary Education,Not employed: Pensioner,0.21353,1044,5659,0.20285,0.22421
