"hlf0071_h","year","bula_h","quintil","n","percent","lower_confidence","upper_confidence"
"Viel zu klein","1985","Saarland","1","","","",""
"Viel zu klein","1985","Saarland","2","","","",""
"Viel zu klein","1985","Saarland","3","","","",""
"Viel zu klein","1985","Saarland","4","","","",""
"Viel zu klein","1985","Saarland","5","","","",""
"Viel zu klein","1985","Berlin","1","","","",""
"Viel zu klein","1985","Berlin","2","","","",""
"Viel zu klein","1985","Berlin","3","","","",""
"Viel zu klein","1985","Berlin","4","","","",""
"Viel zu klein","1985","Berlin","5","","","",""
"Viel zu klein","1985","Brandenburg","1","","","",""
"Viel zu klein","1985","Brandenburg","2","","","",""
"Viel zu klein","1985","Brandenburg","3","","","",""
"Viel zu klein","1985","Brandenburg","4","","","",""
"Viel zu klein","1985","Brandenburg","5","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","1","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","2","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","3","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","4","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","5","","","",""
"Viel zu klein","1985","Sachsen","1","","","",""
"Viel zu klein","1985","Sachsen","2","","","",""
"Viel zu klein","1985","Sachsen","3","","","",""
"Viel zu klein","1985","Sachsen","4","","","",""
"Viel zu klein","1985","Sachsen","5","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","1","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","2","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","3","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","4","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","5","","","",""
"Viel zu klein","1985","Thüringen","1","","","",""
"Viel zu klein","1985","Thüringen","2","","","",""
"Viel zu klein","1985","Thüringen","3","","","",""
"Viel zu klein","1985","Thüringen","4","","","",""
"Viel zu klein","1985","Thüringen","5","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","1","38","0.10239671228332","0.0707705888219462","0.134022835744693"
"Etwas zu klein","1985","Schleswig-Holstein","2","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","3","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","4","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","5","","","",""
"Etwas zu klein","1985","Hamburg","1","67","0.205885630177042","0.158095711716253","0.25367554863783"
"Etwas zu klein","1985","Hamburg","2","","","",""
"Etwas zu klein","1985","Hamburg","3","","","",""
"Etwas zu klein","1985","Hamburg","4","","","",""
"Etwas zu klein","1985","Hamburg","5","","","",""
"Etwas zu klein","1985","Niedersachsen","1","110","0.0950189933136578","0.076650155066254","0.113387831561061"
"Etwas zu klein","1985","Niedersachsen","2","35","0.0604447586972879","0.0381014309334196","0.0827880864611563"
"Etwas zu klein","1985","Niedersachsen","3","","","",""
"Etwas zu klein","1985","Niedersachsen","4","","","",""
"Etwas zu klein","1985","Niedersachsen","5","","","",""
"Etwas zu klein","1985","Bremen","1","","","",""
"Etwas zu klein","1985","Bremen","2","","","",""
"Etwas zu klein","1985","Bremen","3","","","",""
"Etwas zu klein","1985","Bremen","4","","","",""
"Etwas zu klein","1985","Bremen","5","","","",""
"Etwas zu klein","1985","Nordrhein-Westfalen","1","436","0.136978306534962","0.123855407762999","0.150101205306924"
"Etwas zu klein","1985","Nordrhein-Westfalen","2","259","0.170770029135141","0.150376727612497","0.191163330657786"
"Etwas zu klein","1985","Nordrhein-Westfalen","3","","","",""
"Etwas zu klein","1985","Nordrhein-Westfalen","4","","","",""
"Etwas zu klein","1985","Nordrhein-Westfalen","5","","","",""
"Etwas zu klein","1985","Hessen","1","174","0.110114189156508","0.0908375129758939","0.129390865337122"
"Etwas zu klein","1985","Hessen","2","117","0.278248845903736","0.237647952154667","0.318849739652806"
"Etwas zu klein","1985","Hessen","3","","","",""
"Etwas zu klein","1985","Hessen","4","","","",""
"Etwas zu klein","1985","Hessen","5","","","",""
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","1","80","0.0929090469759209","0.0710087186889636","0.114809375262878"
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","2","37","0.097379360492044","0.0633159847149636","0.131442736269124"
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","3","","","",""
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","4","","","",""
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","5","","","",""
"Etwas zu klein","1985","Baden-Württemberg","1","263","0.11329959178634","0.0985460479986248","0.128053135574056"
"Etwas zu klein","1985","Baden-Württemberg","2","198","0.138318436815382","0.11722468460113","0.159412189029634"
"Etwas zu klein","1985","Baden-Württemberg","3","","","",""
"Etwas zu klein","1985","Baden-Württemberg","4","","","",""
"Etwas zu klein","1985","Baden-Württemberg","5","","","",""
"Etwas zu klein","1985","Bayern","1","267","0.128518827320284","0.112624097553813","0.144413557086755"
"Etwas zu klein","1985","Bayern","2","179","0.224370040757373","0.194750363189446","0.2539897183253"
"Etwas zu klein","1985","Bayern","3","","","",""
"Etwas zu klein","1985","Bayern","4","","","",""
"Etwas zu klein","1985","Bayern","5","","","",""
"Etwas zu klein","1985","Saarland","1","","","",""
"Etwas zu klein","1985","Saarland","2","","","",""
"Etwas zu klein","1985","Saarland","3","","","",""
"Etwas zu klein","1985","Saarland","4","","","",""
"Etwas zu klein","1985","Saarland","5","","","",""
"Etwas zu klein","1985","Berlin","1","68","0.158391077560736","0.121437798696421","0.195344356425051"
"Etwas zu klein","1985","Berlin","2","","","",""
"Etwas zu klein","1985","Berlin","3","","","",""
"Etwas zu klein","1985","Berlin","4","","","",""
"Etwas zu klein","1985","Berlin","5","","","",""
"Etwas zu klein","1985","Brandenburg","1","","","",""
"Etwas zu klein","1985","Brandenburg","2","","","",""
"Etwas zu klein","1985","Brandenburg","3","","","",""
"Etwas zu klein","1985","Brandenburg","4","","","",""
"Etwas zu klein","1985","Brandenburg","5","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","1","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","2","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","3","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","4","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","5","","","",""
"Etwas zu klein","1985","Sachsen","1","","","",""
"Etwas zu klein","1985","Sachsen","2","","","",""
"Etwas zu klein","1985","Sachsen","3","","","",""
"Etwas zu klein","1985","Sachsen","4","","","",""
"Etwas zu klein","1985","Sachsen","5","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","1","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","2","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","3","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","4","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","5","","","",""
"Etwas zu klein","1985","Thüringen","1","","","",""
"Etwas zu klein","1985","Thüringen","2","","","",""
"Etwas zu klein","1985","Thüringen","3","","","",""
"Etwas zu klein","1985","Thüringen","4","","","",""
"Etwas zu klein","1985","Thüringen","5","","","",""
"Gerade richtig","1985","Schleswig-Holstein","1","268","0.74305349771534","0.697471628066213","0.788635367364467"
"Gerade richtig","1985","Schleswig-Holstein","2","70","0.672252969675452","0.584931236117606","0.759574703233298"
"Gerade richtig","1985","Schleswig-Holstein","3","","","",""
"Gerade richtig","1985","Schleswig-Holstein","4","","","",""
"Gerade richtig","1985","Schleswig-Holstein","5","","","",""
"Gerade richtig","1985","Hamburg","1","181","0.695905776430359","0.641535561464297","0.750275991396421"
"Gerade richtig","1985","Hamburg","2","35","0.429655041292402","0.316867536019653","0.542442546565151"
"Gerade richtig","1985","Hamburg","3","","","",""
"Gerade richtig","1985","Hamburg","4","","","",""
"Gerade richtig","1985","Hamburg","5","","","",""
"Gerade richtig","1985","Niedersachsen","1","759","0.784017977880673","0.75824120427167","0.809794751489676"
"Gerade richtig","1985","Niedersachsen","2","349","0.803965850786788","0.766744507734334","0.841187193839241"
"Gerade richtig","1985","Niedersachsen","3","","","",""
"Gerade richtig","1985","Niedersachsen","4","","","",""
"Gerade richtig","1985","Niedersachsen","5","","","",""
"Gerade richtig","1985","Bremen","1","88","0.775828285950087","0.701521476039287","0.850135095860888"
"Gerade richtig","1985","Bremen","2","","","",""
"Gerade richtig","1985","Bremen","3","","","",""
"Gerade richtig","1985","Bremen","4","","","",""
"Gerade richtig","1985","Bremen","5","","","",""
"Gerade richtig","1985","Nordrhein-Westfalen","1","1956","0.769628334989447","0.753557143307783","0.78569952667111"
"Gerade richtig","1985","Nordrhein-Westfalen","2","913","0.721818232057069","0.697534106244759","0.74610235786938"
"Gerade richtig","1985","Nordrhein-Westfalen","3","","","",""
"Gerade richtig","1985","Nordrhein-Westfalen","4","","","",""
"Gerade richtig","1985","Nordrhein-Westfalen","5","","","",""
"Gerade richtig","1985","Hessen","1","721","0.777525190086011","0.751913335666811","0.80313704450521"
"Gerade richtig","1985","Hessen","2","303","0.680828330768655","0.63859492143914","0.723061740098171"
"Gerade richtig","1985","Hessen","3","","","",""
"Gerade richtig","1985","Hessen","4","","","",""
"Gerade richtig","1985","Hessen","5","","","",""
"Gerade richtig","1985","Rheinland-Pfalz,Saarland","1","523","0.795229408455121","0.764787195952556","0.825671620957687"
"Gerade richtig","1985","Rheinland-Pfalz,Saarland","2","204","0.721081061011233","0.669554323743075","0.772607798279391"
"Gerade richtig","1985","Rheinland-Pfalz,Saarland","3","","","",""
"Gerade richtig","1985","Rheinland-Pfalz,Saarland","4","","","",""
"Gerade richtig","1985","Rheinland-Pfalz,Saarland","5","","","",""
"Gerade richtig","1985","Baden-Württemberg","1","1368","0.794477793086707","0.775668867777611","0.813286718395803"
"Gerade richtig","1985","Baden-Württemberg","2","742","0.75757875695919","0.731394537357374","0.783762976561005"
"Gerade richtig","1985","Baden-Württemberg","3","","","",""
"Gerade richtig","1985","Baden-Württemberg","4","","","",""
"Gerade richtig","1985","Baden-Württemberg","5","","","",""
"Gerade richtig","1985","Bayern","1","1264","0.768382637595811","0.748346449765177","0.788418825426445"
"Gerade richtig","1985","Bayern","2","518","0.688982351123305","0.656114813331202","0.721849888915407"
"Gerade richtig","1985","Bayern","3","","","",""
"Gerade richtig","1985","Bayern","4","","","",""
"Gerade richtig","1985","Bayern","5","","","",""
"Gerade richtig","1985","Saarland","1","","","",""
"Gerade richtig","1985","Saarland","2","","","",""
"Gerade richtig","1985","Saarland","3","","","",""
"Gerade richtig","1985","Saarland","4","","","",""
"Gerade richtig","1985","Saarland","5","","","",""
"Gerade richtig","1985","Berlin","1","263","0.745005892027643","0.700891796058908","0.789119987996378"
"Gerade richtig","1985","Berlin","2","57","0.642580432392276","0.548651150563179","0.736509714221373"
"Gerade richtig","1985","Berlin","3","","","",""
"Gerade richtig","1985","Berlin","4","","","",""
"Gerade richtig","1985","Berlin","5","","","",""
"Gerade richtig","1985","Brandenburg","1","","","",""
"Gerade richtig","1985","Brandenburg","2","","","",""
"Gerade richtig","1985","Brandenburg","3","","","",""
"Gerade richtig","1985","Brandenburg","4","","","",""
"Gerade richtig","1985","Brandenburg","5","","","",""
"Gerade richtig","1985","Mecklenburg-Vorpommern","1","","","",""
"Gerade richtig","1985","Mecklenburg-Vorpommern","2","","","",""
"Gerade richtig","1985","Mecklenburg-Vorpommern","3","","","",""
"Gerade richtig","1985","Mecklenburg-Vorpommern","4","","","",""
"Gerade richtig","1985","Mecklenburg-Vorpommern","5","","","",""
"Gerade richtig","1985","Sachsen","1","","","",""
"Gerade richtig","1985","Sachsen","2","","","",""
"Gerade richtig","1985","Sachsen","3","","","",""
"Gerade richtig","1985","Sachsen","4","","","",""
"Gerade richtig","1985","Sachsen","5","","","",""
"Gerade richtig","1985","Sachsen-Anhalt","1","","","",""
"Gerade richtig","1985","Sachsen-Anhalt","2","","","",""
"Gerade richtig","1985","Sachsen-Anhalt","3","","","",""
"Gerade richtig","1985","Sachsen-Anhalt","4","","","",""
"Gerade richtig","1985","Sachsen-Anhalt","5","","","",""
"Gerade richtig","1985","Thüringen","1","","","",""
"Gerade richtig","1985","Thüringen","2","","","",""
"Gerade richtig","1985","Thüringen","3","","","",""
"Gerade richtig","1985","Thüringen","4","","","",""
"Gerade richtig","1985","Thüringen","5","","","",""
"Etwas zu gross","1985","Schleswig-Holstein","1","36","0.118760627522611","0.085012947208662","0.152508307836561"
"Etwas zu gross","1985","Schleswig-Holstein","2","","","",""
"Etwas zu gross","1985","Schleswig-Holstein","3","","","",""
"Etwas zu gross","1985","Schleswig-Holstein","4","","","",""
"Etwas zu gross","1985","Schleswig-Holstein","5","","","",""
"Etwas zu gross","1985","Hamburg","1","","","",""
"Etwas zu gross","1985","Hamburg","2","","","",""
"Etwas zu gross","1985","Hamburg","3","","","",""
"Etwas zu gross","1985","Hamburg","4","","","",""
"Etwas zu gross","1985","Hamburg","5","","","",""
"Etwas zu gross","1985","Niedersachsen","1","89","0.105514090546671","0.0862699408320821","0.124758240261261"
"Etwas zu gross","1985","Niedersachsen","2","","","",""
"Etwas zu gross","1985","Niedersachsen","3","","","",""
"Etwas zu gross","1985","Niedersachsen","4","","","",""
"Etwas zu gross","1985","Niedersachsen","5","","","",""
"Etwas zu gross","1985","Bremen","1","","","",""
"Etwas zu gross","1985","Bremen","2","","","",""
"Etwas zu gross","1985","Bremen","3","","","",""
"Etwas zu gross","1985","Bremen","4","","","",""
"Etwas zu gross","1985","Bremen","5","","","",""
"Etwas zu gross","1985","Nordrhein-Westfalen","1","140","0.0613418703922254","0.0521833512792816","0.0705003895051692"
"Etwas zu gross","1985","Nordrhein-Westfalen","2","31","0.0378370394699313","0.0274968830117602","0.0481771959281024"
"Etwas zu gross","1985","Nordrhein-Westfalen","3","","","",""
"Etwas zu gross","1985","Nordrhein-Westfalen","4","","","",""
"Etwas zu gross","1985","Nordrhein-Westfalen","5","","","",""
"Etwas zu gross","1985","Hessen","1","51","0.0751867343623795","0.0589484177561738","0.0914250509685852"
"Etwas zu gross","1985","Hessen","2","","","",""
"Etwas zu gross","1985","Hessen","3","","","",""
"Etwas zu gross","1985","Hessen","4","","","",""
"Etwas zu gross","1985","Hessen","5","","","",""
"Etwas zu gross","1985","Rheinland-Pfalz,Saarland","1","43","0.0780509839415235","0.0578143233235584","0.0982876445594885"
"Etwas zu gross","1985","Rheinland-Pfalz,Saarland","2","","","",""
"Etwas zu gross","1985","Rheinland-Pfalz,Saarland","3","","","",""
"Etwas zu gross","1985","Rheinland-Pfalz,Saarland","4","","","",""
"Etwas zu gross","1985","Rheinland-Pfalz,Saarland","5","","","",""
"Etwas zu gross","1985","Baden-Württemberg","1","83","0.0648256610294541","0.0533648991075695","0.0762864229513387"
"Etwas zu gross","1985","Baden-Württemberg","2","39","0.0573450286696409","0.0431392621711791","0.0715507951681027"
"Etwas zu gross","1985","Baden-Württemberg","3","","","",""
"Etwas zu gross","1985","Baden-Württemberg","4","","","",""
"Etwas zu gross","1985","Baden-Württemberg","5","","","",""
"Etwas zu gross","1985","Bayern","1","109","0.0730169300989608","0.0606606298420211","0.0853732303559006"
"Etwas zu gross","1985","Bayern","2","47","0.0630516856676387","0.0457942297243967","0.0803091416108807"
"Etwas zu gross","1985","Bayern","3","","","",""
"Etwas zu gross","1985","Bayern","4","","","",""
"Etwas zu gross","1985","Bayern","5","","","",""
"Etwas zu gross","1985","Saarland","1","","","",""
"Etwas zu gross","1985","Saarland","2","","","",""
"Etwas zu gross","1985","Saarland","3","","","",""
"Etwas zu gross","1985","Saarland","4","","","",""
"Etwas zu gross","1985","Saarland","5","","","",""
"Etwas zu gross","1985","Berlin","1","","","",""
"Etwas zu gross","1985","Berlin","2","","","",""
"Etwas zu gross","1985","Berlin","3","","","",""
"Etwas zu gross","1985","Berlin","4","","","",""
"Etwas zu gross","1985","Berlin","5","","","",""
"Etwas zu gross","1985","Brandenburg","1","","","",""
"Etwas zu gross","1985","Brandenburg","2","","","",""
"Etwas zu gross","1985","Brandenburg","3","","","",""
"Etwas zu gross","1985","Brandenburg","4","","","",""
"Etwas zu gross","1985","Brandenburg","5","","","",""
"Etwas zu gross","1985","Mecklenburg-Vorpommern","1","","","",""
"Etwas zu gross","1985","Mecklenburg-Vorpommern","2","","","",""
"Etwas zu gross","1985","Mecklenburg-Vorpommern","3","","","",""
"Etwas zu gross","1985","Mecklenburg-Vorpommern","4","","","",""
"Etwas zu gross","1985","Mecklenburg-Vorpommern","5","","","",""
"Etwas zu gross","1985","Sachsen","1","","","",""
"Etwas zu gross","1985","Sachsen","2","","","",""
"Etwas zu gross","1985","Sachsen","3","","","",""
"Etwas zu gross","1985","Sachsen","4","","","",""
"Etwas zu gross","1985","Sachsen","5","","","",""
"Etwas zu gross","1985","Sachsen-Anhalt","1","","","",""
"Etwas zu gross","1985","Sachsen-Anhalt","2","","","",""
