"hlf0071_h","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"Viel zu gross","1984","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Hamburg","Alleinerziehende","","","",""
"Viel zu gross","1984","Hamburg","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Hamburg","Sonstige","","","",""
"Viel zu gross","1984","Niedersachsen","1-Pers.-HH","","","",""
"Viel zu gross","1984","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Niedersachsen","Alleinerziehende","","","",""
"Viel zu gross","1984","Niedersachsen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Niedersachsen","Sonstige","","","",""
"Viel zu gross","1984","Bremen","1-Pers.-HH","","","",""
"Viel zu gross","1984","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Bremen","Alleinerziehende","","","",""
"Viel zu gross","1984","Bremen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Bremen","Sonstige","","","",""
"Viel zu gross","1984","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Viel zu gross","1984","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Viel zu gross","1984","Nordrhein-Westfalen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Nordrhein-Westfalen","Sonstige","","","",""
"Viel zu gross","1984","Hessen","1-Pers.-HH","","","",""
"Viel zu gross","1984","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Hessen","Alleinerziehende","","","",""
"Viel zu gross","1984","Hessen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Hessen","Sonstige","","","",""
"Viel zu gross","1984","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Viel zu gross","1984","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Viel zu gross","1984","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Viel zu gross","1984","Baden-Württemberg","1-Pers.-HH","","","",""
"Viel zu gross","1984","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Baden-Württemberg","Alleinerziehende","","","",""
"Viel zu gross","1984","Baden-Württemberg","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Baden-Württemberg","Sonstige","","","",""
"Viel zu gross","1984","Bayern","1-Pers.-HH","","","",""
"Viel zu gross","1984","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Bayern","Alleinerziehende","","","",""
"Viel zu gross","1984","Bayern","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Bayern","Sonstige","","","",""
"Viel zu gross","1984","Saarland","1-Pers.-HH","","","",""
"Viel zu gross","1984","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Saarland","Alleinerziehende","","","",""
"Viel zu gross","1984","Saarland","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Saarland","Sonstige","","","",""
"Viel zu gross","1984","Berlin","1-Pers.-HH","","","",""
"Viel zu gross","1984","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Berlin","Alleinerziehende","","","",""
"Viel zu gross","1984","Berlin","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Berlin","Sonstige","","","",""
"Viel zu gross","1984","Brandenburg","1-Pers.-HH","","","",""
"Viel zu gross","1984","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Brandenburg","Alleinerziehende","","","",""
"Viel zu gross","1984","Brandenburg","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Brandenburg","Sonstige","","","",""
"Viel zu gross","1984","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Viel zu gross","1984","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Viel zu gross","1984","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Mecklenburg-Vorpommern","Sonstige","","","",""
"Viel zu gross","1984","Sachsen","1-Pers.-HH","","","",""
"Viel zu gross","1984","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Sachsen","Alleinerziehende","","","",""
"Viel zu gross","1984","Sachsen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Sachsen","Sonstige","","","",""
"Viel zu gross","1984","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Viel zu gross","1984","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Sachsen-Anhalt","Alleinerziehende","","","",""
"Viel zu gross","1984","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Sachsen-Anhalt","Sonstige","","","",""
"Viel zu gross","1984","Thüringen","1-Pers.-HH","","","",""
"Viel zu gross","1984","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu gross","1984","Thüringen","Alleinerziehende","","","",""
"Viel zu gross","1984","Thüringen","Paar mit Kind(ern)","","","",""
"Viel zu gross","1984","Thüringen","Sonstige","","","",""
"Viel zu klein","1985","Schleswig-Holstein","1-Pers.-HH","","","",""
"Viel zu klein","1985","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Schleswig-Holstein","Alleinerziehende","","","",""
"Viel zu klein","1985","Schleswig-Holstein","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Schleswig-Holstein","Sonstige","","","",""
"Viel zu klein","1985","Hamburg","1-Pers.-HH","","","",""
"Viel zu klein","1985","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Hamburg","Alleinerziehende","","","",""
"Viel zu klein","1985","Hamburg","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Hamburg","Sonstige","","","",""
"Viel zu klein","1985","Niedersachsen","1-Pers.-HH","","","",""
"Viel zu klein","1985","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Niedersachsen","Alleinerziehende","","","",""
"Viel zu klein","1985","Niedersachsen","Paar mit Kind(ern)","36","0.0433279522779416","0.029665168355108","0.0569907362007752"
"Viel zu klein","1985","Niedersachsen","Sonstige","","","",""
"Viel zu klein","1985","Bremen","1-Pers.-HH","","","",""
"Viel zu klein","1985","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Bremen","Alleinerziehende","","","",""
"Viel zu klein","1985","Bremen","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Bremen","Sonstige","","","",""
"Viel zu klein","1985","Nordrhein-Westfalen","1-Pers.-HH","","","",""
"Viel zu klein","1985","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Nordrhein-Westfalen","Alleinerziehende","","","",""
"Viel zu klein","1985","Nordrhein-Westfalen","Paar mit Kind(ern)","141","0.0379356232970339","0.0305938056426274","0.0452774409514404"
"Viel zu klein","1985","Nordrhein-Westfalen","Sonstige","","","",""
"Viel zu klein","1985","Hessen","1-Pers.-HH","","","",""
"Viel zu klein","1985","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Hessen","Alleinerziehende","","","",""
"Viel zu klein","1985","Hessen","Paar mit Kind(ern)","71","0.0369616057648863","0.0247101945038606","0.0492130170259119"
"Viel zu klein","1985","Hessen","Sonstige","","","",""
"Viel zu klein","1985","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Viel zu klein","1985","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Viel zu klein","1985","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","48","0.0696957863336769","0.0489907603429436","0.0904008123244102"
"Viel zu klein","1985","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Viel zu klein","1985","Baden-Württemberg","1-Pers.-HH","","","",""
"Viel zu klein","1985","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Baden-Württemberg","Alleinerziehende","","","",""
"Viel zu klein","1985","Baden-Württemberg","Paar mit Kind(ern)","77","0.0303827302354993","0.0228034398280423","0.0379620206429563"
"Viel zu klein","1985","Baden-Württemberg","Sonstige","","","",""
"Viel zu klein","1985","Bayern","1-Pers.-HH","","","",""
"Viel zu klein","1985","Bayern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Bayern","Alleinerziehende","","","",""
"Viel zu klein","1985","Bayern","Paar mit Kind(ern)","55","0.0257504924853565","0.0179700476737758","0.0335309372969373"
"Viel zu klein","1985","Bayern","Sonstige","","","",""
"Viel zu klein","1985","Saarland","1-Pers.-HH","","","",""
"Viel zu klein","1985","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Saarland","Alleinerziehende","","","",""
"Viel zu klein","1985","Saarland","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Saarland","Sonstige","","","",""
"Viel zu klein","1985","Berlin","1-Pers.-HH","","","",""
"Viel zu klein","1985","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Berlin","Alleinerziehende","","","",""
"Viel zu klein","1985","Berlin","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Berlin","Sonstige","","","",""
"Viel zu klein","1985","Brandenburg","1-Pers.-HH","","","",""
"Viel zu klein","1985","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Brandenburg","Alleinerziehende","","","",""
"Viel zu klein","1985","Brandenburg","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Brandenburg","Sonstige","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Mecklenburg-Vorpommern","Sonstige","","","",""
"Viel zu klein","1985","Sachsen","1-Pers.-HH","","","",""
"Viel zu klein","1985","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Sachsen","Alleinerziehende","","","",""
"Viel zu klein","1985","Sachsen","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Sachsen","Sonstige","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","Alleinerziehende","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Sachsen-Anhalt","Sonstige","","","",""
"Viel zu klein","1985","Thüringen","1-Pers.-HH","","","",""
"Viel zu klein","1985","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Viel zu klein","1985","Thüringen","Alleinerziehende","","","",""
"Viel zu klein","1985","Thüringen","Paar mit Kind(ern)","","","",""
"Viel zu klein","1985","Thüringen","Sonstige","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","Alleinerziehende","","","",""
"Etwas zu klein","1985","Schleswig-Holstein","Paar mit Kind(ern)","37","0.12655079576703","0.08774694695556","0.1653546445785"
"Etwas zu klein","1985","Schleswig-Holstein","Sonstige","","","",""
"Etwas zu klein","1985","Hamburg","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Hamburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Hamburg","Alleinerziehende","","","",""
"Etwas zu klein","1985","Hamburg","Paar mit Kind(ern)","58","0.361280734722833","0.289904953215353","0.432656516230312"
"Etwas zu klein","1985","Hamburg","Sonstige","","","",""
"Etwas zu klein","1985","Niedersachsen","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Niedersachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Niedersachsen","Alleinerziehende","","","",""
"Etwas zu klein","1985","Niedersachsen","Paar mit Kind(ern)","113","0.125680933753004","0.10343537854882","0.147926488957188"
"Etwas zu klein","1985","Niedersachsen","Sonstige","","","",""
"Etwas zu klein","1985","Bremen","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Bremen","Alleinerziehende","","","",""
"Etwas zu klein","1985","Bremen","Paar mit Kind(ern)","","","",""
"Etwas zu klein","1985","Bremen","Sonstige","","","",""
"Etwas zu klein","1985","Nordrhein-Westfalen","1-Pers.-HH","40","0.104508018766126","0.0710422171115587","0.137973820420694"
"Etwas zu klein","1985","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","64","0.0852408770798535","0.0632607815394218","0.107220972620285"
"Etwas zu klein","1985","Nordrhein-Westfalen","Alleinerziehende","44","0.188513724590525","0.133476148022865","0.243551301158186"
"Etwas zu klein","1985","Nordrhein-Westfalen","Paar mit Kind(ern)","524","0.178554459616452","0.163836328962868","0.193272590270037"
"Etwas zu klein","1985","Nordrhein-Westfalen","Sonstige","","","",""
"Etwas zu klein","1985","Hessen","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Hessen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Hessen","Alleinerziehende","","","",""
"Etwas zu klein","1985","Hessen","Paar mit Kind(ern)","216","0.193294290893418","0.167652049677843","0.218936532108993"
"Etwas zu klein","1985","Hessen","Sonstige","","","",""
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","Alleinerziehende","","","",""
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","73","0.0974447757231551","0.0733303903445619","0.121559161101748"
"Etwas zu klein","1985","Rheinland-Pfalz,Saarland","Sonstige","","","",""
"Etwas zu klein","1985","Baden-Württemberg","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Baden-Württemberg","Alleinerziehende","30","0.205834373035584","0.136861928457623","0.274806817613546"
"Etwas zu klein","1985","Baden-Württemberg","Paar mit Kind(ern)","370","0.136981716823458","0.121798762739149","0.152164670907768"
"Etwas zu klein","1985","Baden-Württemberg","Sonstige","30","0.225634995343292","0.162238398759061","0.289031591927523"
"Etwas zu klein","1985","Bayern","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Bayern","(Ehe-)Paar ohne Kind(er)","50","0.0933846804434749","0.0660726371916807","0.120696723695269"
"Etwas zu klein","1985","Bayern","Alleinerziehende","","","",""
"Etwas zu klein","1985","Bayern","Paar mit Kind(ern)","334","0.194589910913288","0.17514324059041","0.214036581236165"
"Etwas zu klein","1985","Bayern","Sonstige","","","",""
"Etwas zu klein","1985","Saarland","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Saarland","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Saarland","Alleinerziehende","","","",""
"Etwas zu klein","1985","Saarland","Paar mit Kind(ern)","","","",""
"Etwas zu klein","1985","Saarland","Sonstige","","","",""
"Etwas zu klein","1985","Berlin","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Berlin","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Berlin","Alleinerziehende","","","",""
"Etwas zu klein","1985","Berlin","Paar mit Kind(ern)","58","0.165694921836703","0.119042926814845","0.212346916858562"
"Etwas zu klein","1985","Berlin","Sonstige","","","",""
"Etwas zu klein","1985","Brandenburg","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Brandenburg","Alleinerziehende","","","",""
"Etwas zu klein","1985","Brandenburg","Paar mit Kind(ern)","","","",""
"Etwas zu klein","1985","Brandenburg","Sonstige","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","Alleinerziehende","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","",""
"Etwas zu klein","1985","Mecklenburg-Vorpommern","Sonstige","","","",""
"Etwas zu klein","1985","Sachsen","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Sachsen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Sachsen","Alleinerziehende","","","",""
"Etwas zu klein","1985","Sachsen","Paar mit Kind(ern)","","","",""
"Etwas zu klein","1985","Sachsen","Sonstige","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","Alleinerziehende","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","Paar mit Kind(ern)","","","",""
"Etwas zu klein","1985","Sachsen-Anhalt","Sonstige","","","",""
"Etwas zu klein","1985","Thüringen","1-Pers.-HH","","","",""
"Etwas zu klein","1985","Thüringen","(Ehe-)Paar ohne Kind(er)","","","",""
"Etwas zu klein","1985","Thüringen","Alleinerziehende","","","",""
"Etwas zu klein","1985","Thüringen","Paar mit Kind(ern)","","","",""
"Etwas zu klein","1985","Thüringen","Sonstige","","","",""
"Gerade richtig","1985","Schleswig-Holstein","1-Pers.-HH","33","0.76410099505616","0.638654021041503","0.889547969070818"
"Gerade richtig","1985","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","72","0.873568105569546","0.802498295414082","0.944637915725009"
"Gerade richtig","1985","Schleswig-Holstein","Alleinerziehende","","","",""
"Gerade richtig","1985","Schleswig-Holstein","Paar mit Kind(ern)","203","0.703608590070395","0.650309240444108","0.756907939696682"
"Gerade richtig","1985","Schleswig-Holstein","Sonstige","","","",""
"Gerade richtig","1985","Hamburg","1-Pers.-HH","37","0.672670327792665","0.550854285240933","0.794486370344396"
"Gerade richtig","1985","Hamburg","(Ehe-)Paar ohne Kind(er)","70","0.786304081914145","0.702541982159394","0.870066181668896"
"Gerade richtig","1985","Hamburg","Alleinerziehende","","","",""
"Gerade richtig","1985","Hamburg","Paar mit Kind(ern)","95","0.536750877446091","0.462659588337147","0.610842166555036"
"Gerade richtig","1985","Hamburg","Sonstige","","","",""
"Gerade richtig","1985","Niedersachsen","1-Pers.-HH","79","0.775091748026635","0.694459507006068","0.855723989047202"
"Gerade richtig","1985","Niedersachsen","(Ehe-)Paar ohne Kind(er)","222","0.840837231234915","0.796540247549295","0.885134214920536"
