"beruf","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","2009","Ostdeutschland, neue Bundeslaender","weiblich","759","0.338773781380972","0.319759078606251","0.357788484155693"
"Arbeitslose","2009","Westdeutschland, alte Bundeslaender","maennlich","268","0.0507927253096281","0.0454743982376149","0.0561110523816414"
"Arbeitslose","2009","Westdeutschland, alte Bundeslaender","weiblich","240","0.039767079618313","0.0352477342061647","0.0442864250304613"
"Arbeitslose","2009","Ostdeutschland, neue Bundeslaender","maennlich","186","0.099922817966221","0.0874082013498446","0.112437434582598"
"Arbeitslose","2009","Ostdeutschland, neue Bundeslaender","weiblich","214","0.109891659081243","0.0973266324641001","0.122456685698385"
"Sonstige Nichterwerbspersonen","2009","Westdeutschland, alte Bundeslaender","maennlich","236","0.0363498078209671","0.0318166115652383","0.0408830040766959"
"Sonstige Nichterwerbspersonen","2009","Westdeutschland, alte Bundeslaender","weiblich","955","0.12244838135222","0.114867176171621","0.130029586532818"
"Sonstige Nichterwerbspersonen","2009","Ostdeutschland, neue Bundeslaender","maennlich","49","0.0260432678956945","0.019397228549738","0.032689307241651"
"Sonstige Nichterwerbspersonen","2009","Ostdeutschland, neue Bundeslaender","weiblich","110","0.0365017455579416","0.0289674631421985","0.0440360279736847"
"Beamte","2009","Westdeutschland, alte Bundeslaender","maennlich","370","0.0445581056714175","0.0395605314197851","0.0495556799230499"
"Beamte","2009","Westdeutschland, alte Bundeslaender","weiblich","285","0.0297729153663341","0.0258421893870182","0.0337036413456501"
"Beamte","2009","Ostdeutschland, neue Bundeslaender","maennlich","62","0.0259312627611369","0.0192991489196321","0.0325633766026417"
"Beamte","2009","Ostdeutschland, neue Bundeslaender","weiblich","45","0.0163963727698953","0.0112943362256246","0.021498409314166"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2010","Westdeutschland, alte Bundeslaender","maennlich","1158","0.131521094164647","0.12436275184673","0.138679436482564"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2010","Westdeutschland, alte Bundeslaender","weiblich","1730","0.183301398058158","0.175814006621084","0.190788789495231"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2010","Ostdeutschland, neue Bundeslaender","maennlich","318","0.116926049994653","0.104414850133239","0.129437249856067"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2010","Ostdeutschland, neue Bundeslaender","weiblich","471","0.155629621680913","0.14262962907745","0.168629614284375"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2010","Westdeutschland, alte Bundeslaender","maennlich","3024","0.329611172167349","0.319654837991876","0.339567506342823"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2010","Westdeutschland, alte Bundeslaender","weiblich","2378","0.231784807034285","0.223618970677894","0.239950643390676"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2010","Ostdeutschland, neue Bundeslaender","maennlich","834","0.317605463535206","0.299479273092336","0.335731653978076"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2010","Ostdeutschland, neue Bundeslaender","weiblich","766","0.242387307527478","0.227019601722528","0.257755013332427"
"Selbstständige/ManagerInnen","2010","Westdeutschland, alte Bundeslaender","maennlich","900","0.0812455080704392","0.0754587605241008","0.0870322556167777"
"Selbstständige/ManagerInnen","2010","Westdeutschland, alte Bundeslaender","weiblich","481","0.0413905609730587","0.0375358816840155","0.0452452402621018"
"Selbstständige/ManagerInnen","2010","Ostdeutschland, neue Bundeslaender","maennlich","252","0.0902672563243562","0.0791097582623732","0.101424754386339"
"Selbstständige/ManagerInnen","2010","Ostdeutschland, neue Bundeslaender","weiblich","142","0.0451061567419769","0.0376635351477496","0.0525487783362042"
"In Ausbildung","2010","Westdeutschland, alte Bundeslaender","maennlich","596","0.078857125125976","0.0731486634780235","0.0845655867739284"
"In Ausbildung","2010","Westdeutschland, alte Bundeslaender","weiblich","616","0.0661078605409346","0.0612995594517651","0.0709161616301042"
"In Ausbildung","2010","Ostdeutschland, neue Bundeslaender","maennlich","159","0.0663774774816862","0.0566848657114005","0.0760700892519719"
"In Ausbildung","2010","Ostdeutschland, neue Bundeslaender","weiblich","203","0.0780154356237095","0.068397484322247","0.087633386925172"
"In Rente oder Pension","2010","Westdeutschland, alte Bundeslaender","maennlich","1626","0.240708717243357","0.231653784368489","0.249763650118224"
"In Rente oder Pension","2010","Westdeutschland, alte Bundeslaender","weiblich","1811","0.291374931101901","0.282581647269372","0.300168214934431"
"In Rente oder Pension","2010","Ostdeutschland, neue Bundeslaender","maennlich","610","0.263654713390112","0.246499216114546","0.280810210665678"
"In Rente oder Pension","2010","Ostdeutschland, neue Bundeslaender","weiblich","709","0.336438052512565","0.31949374707358","0.35338235795155"
"Arbeitslose","2010","Westdeutschland, alte Bundeslaender","maennlich","460","0.0580668318435138","0.0531133653502435","0.063020298336784"
"Arbeitslose","2010","Westdeutschland, alte Bundeslaender","weiblich","671","0.0442816492499715","0.0403006362117135","0.0482626622882296"
"Arbeitslose","2010","Ostdeutschland, neue Bundeslaender","maennlich","216","0.0953447762235374","0.0839098126552573","0.106779739791818"
"Arbeitslose","2010","Ostdeutschland, neue Bundeslaender","weiblich","362","0.0866495924383438","0.0765609563815045","0.0967382284951831"
"Sonstige Nichterwerbspersonen","2010","Westdeutschland, alte Bundeslaender","maennlich","331","0.0329087311693349","0.029130187731773","0.0366872746068969"
"Sonstige Nichterwerbspersonen","2010","Westdeutschland, alte Bundeslaender","weiblich","2226","0.11293486017468","0.106809826099051","0.11905989425031"
"Sonstige Nichterwerbspersonen","2010","Ostdeutschland, neue Bundeslaender","maennlich","65","0.0209054419448809","0.0153350368341614","0.0264758470556004"
"Sonstige Nichterwerbspersonen","2010","Ostdeutschland, neue Bundeslaender","weiblich","283","0.0405671470846002","0.0334921705169401","0.0476421236522603"
"Beamte","2010","Westdeutschland, alte Bundeslaender","maennlich","468","0.0470808202153831","0.0425945527377591","0.0515670876930071"
"Beamte","2010","Westdeutschland, alte Bundeslaender","weiblich","345","0.0288239328670106","0.025586190052717","0.0320616756813042"
"Beamte","2010","Ostdeutschland, neue Bundeslaender","maennlich","80","0.0289188211055682","0.0223940865729117","0.0354435556382248"
"Beamte","2010","Ostdeutschland, neue Bundeslaender","weiblich","51","0.0152066863904145","0.0108181437738131","0.0195952290070159"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2011","Westdeutschland, alte Bundeslaender","maennlich","1306","0.13365627397947","0.127049651625888","0.140262896333053"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2011","Westdeutschland, alte Bundeslaender","weiblich","2237","0.181997300999488","0.175175767886213","0.188818834112762"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2011","Ostdeutschland, neue Bundeslaender","maennlich","370","0.133909907178559","0.121580900958756","0.146238913398362"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2011","Ostdeutschland, neue Bundeslaender","weiblich","565","0.153968845467512","0.141955035037671","0.165982655897352"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2011","Westdeutschland, alte Bundeslaender","maennlich","3513","0.334876824205374","0.325713917244093","0.344039731166655"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2011","Westdeutschland, alte Bundeslaender","weiblich","3025","0.231959508073987","0.224497249431326","0.239421766716647"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2011","Ostdeutschland, neue Bundeslaender","maennlich","949","0.31802173614853","0.301161880561549","0.334881591735511"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2011","Ostdeutschland, neue Bundeslaender","weiblich","937","0.250906200794128","0.236475249248884","0.265337152339372"
"Selbstständige/ManagerInnen","2011","Westdeutschland, alte Bundeslaender","maennlich","1053","0.0838286128196833","0.0784480935370506","0.089209132102316"
"Selbstständige/ManagerInnen","2011","Westdeutschland, alte Bundeslaender","weiblich","623","0.0429217796836979","0.0393384668355463","0.0465050925318495"
"Selbstständige/ManagerInnen","2011","Ostdeutschland, neue Bundeslaender","maennlich","274","0.0875414026610256","0.0773095679434117","0.0977732373786395"
"Selbstständige/ManagerInnen","2011","Ostdeutschland, neue Bundeslaender","weiblich","178","0.0510015424108293","0.0436784320569318","0.0583246527647269"
"In Ausbildung","2011","Westdeutschland, alte Bundeslaender","maennlich","713","0.0701949393754223","0.065234860934675","0.0751550178161697"
"In Ausbildung","2011","Westdeutschland, alte Bundeslaender","weiblich","764","0.0642111767037217","0.0598774013956929","0.0685449520117505"
"In Ausbildung","2011","Ostdeutschland, neue Bundeslaender","maennlich","176","0.0638917492689048","0.0550380328480124","0.0727454656897972"
"In Ausbildung","2011","Ostdeutschland, neue Bundeslaender","weiblich","190","0.0588999537633462","0.0510630133537037","0.0667368941729886"
"In Rente oder Pension","2011","Westdeutschland, alte Bundeslaender","maennlich","2214","0.249941037200152","0.241534712196745","0.258347362203559"
"In Rente oder Pension","2011","Westdeutschland, alte Bundeslaender","weiblich","2396","0.295728251349035","0.287659827751416","0.303796674946655"
"In Rente oder Pension","2011","Ostdeutschland, neue Bundeslaender","maennlich","736","0.25941797383186","0.243549805566156","0.275286142097565"
"In Rente oder Pension","2011","Ostdeutschland, neue Bundeslaender","weiblich","877","0.345827804423935","0.329995389443711","0.361660219404159"
"Arbeitslose","2011","Westdeutschland, alte Bundeslaender","maennlich","438","0.044440872226284","0.040439953217711","0.048441791234857"
"Arbeitslose","2011","Westdeutschland, alte Bundeslaender","weiblich","645","0.0354629103196971","0.0321931282901019","0.0387326923492923"
"Arbeitslose","2011","Ostdeutschland, neue Bundeslaender","maennlich","249","0.0858489919819906","0.0757071520197945","0.0959908319441867"
"Arbeitslose","2011","Ostdeutschland, neue Bundeslaender","weiblich","403","0.0839839694190481","0.0747514356278494","0.0932165032102467"
"Sonstige Nichterwerbspersonen","2011","Westdeutschland, alte Bundeslaender","maennlich","411","0.0360791307837608","0.0324584651926652","0.0396997963748564"
"Sonstige Nichterwerbspersonen","2011","Westdeutschland, alte Bundeslaender","weiblich","2151","0.119879071378376","0.114136386194025","0.125621756562727"
"Sonstige Nichterwerbspersonen","2011","Ostdeutschland, neue Bundeslaender","maennlich","79","0.0215800362760744","0.0163195133247454","0.0268405592274034"
"Sonstige Nichterwerbspersonen","2011","Ostdeutschland, neue Bundeslaender","weiblich","244","0.0401138216522992","0.0335820941370939","0.0466455491675046"
"Beamte","2011","Westdeutschland, alte Bundeslaender","maennlich","543","0.0469823094098533","0.042874054795163","0.0510905640245436"
"Beamte","2011","Westdeutschland, alte Bundeslaender","weiblich","449","0.0278400014919973","0.0249314574106247","0.03074854557337"
"Beamte","2011","Ostdeutschland, neue Bundeslaender","maennlich","98","0.0297882026530549","0.0236336625308868","0.0359427427752229"
"Beamte","2011","Ostdeutschland, neue Bundeslaender","weiblich","73","0.0152978620689022","0.0112124207111668","0.0193833034266376"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2012","Westdeutschland, alte Bundeslaender","maennlich","1247","0.134020492053533","0.127328659601128","0.140712324505938"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2012","Westdeutschland, alte Bundeslaender","weiblich","2197","0.181962845066699","0.175054413959612","0.188871276173786"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2012","Ostdeutschland, neue Bundeslaender","maennlich","350","0.115324663000008","0.103646950839111","0.127002375160904"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2012","Ostdeutschland, neue Bundeslaender","weiblich","537","0.142021395712912","0.130284546614878","0.153758244810947"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Westdeutschland, alte Bundeslaender","maennlich","3482","0.33963851489854","0.330335901314119","0.348941128482962"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Westdeutschland, alte Bundeslaender","weiblich","3102","0.238511638816482","0.230880524137784","0.24614275349518"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Ostdeutschland, neue Bundeslaender","maennlich","933","0.327249497104462","0.310095267504456","0.344403726704468"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2012","Ostdeutschland, neue Bundeslaender","weiblich","980","0.269713121739079","0.254790875910044","0.284635367568114"
"Selbstständige/ManagerInnen","2012","Westdeutschland, alte Bundeslaender","maennlich","996","0.0856990777429206","0.0802006528117467","0.0911975026740945"
"Selbstständige/ManagerInnen","2012","Westdeutschland, alte Bundeslaender","weiblich","596","0.0454460255634815","0.0417165329076594","0.0491755182193035"
"Selbstständige/ManagerInnen","2012","Ostdeutschland, neue Bundeslaender","maennlich","260","0.0879806214775138","0.0776244256269545","0.0983368173280731"
"Selbstständige/ManagerInnen","2012","Ostdeutschland, neue Bundeslaender","weiblich","156","0.0439282912624199","0.0370377427856428","0.0508188397391969"
"In Ausbildung","2012","Westdeutschland, alte Bundeslaender","maennlich","692","0.0683297691640672","0.0633736500756808","0.0732858882524535"
"In Ausbildung","2012","Westdeutschland, alte Bundeslaender","weiblich","764","0.0613132044420502","0.057017455235711","0.0656089536483894"
"In Ausbildung","2012","Ostdeutschland, neue Bundeslaender","maennlich","164","0.0596480361100236","0.0509894296378726","0.0683066425821745"
"In Ausbildung","2012","Ostdeutschland, neue Bundeslaender","weiblich","188","0.0460468236269403","0.0389998966428593","0.0530937506110214"
"In Rente oder Pension","2012","Westdeutschland, alte Bundeslaender","maennlich","2228","0.249369704507294","0.240871238596973","0.257868170417616"
"In Rente oder Pension","2012","Westdeutschland, alte Bundeslaender","weiblich","2368","0.289619662289058","0.281497698582604","0.297741625995512"
"In Rente oder Pension","2012","Ostdeutschland, neue Bundeslaender","maennlich","754","0.266065941914507","0.249910164065346","0.282221719763668"
"In Rente oder Pension","2012","Ostdeutschland, neue Bundeslaender","weiblich","885","0.348153939267184","0.332136444781656","0.364171433752713"
"Arbeitslose","2012","Westdeutschland, alte Bundeslaender","maennlich","425","0.0450281661603961","0.0409548974757128","0.0491014348450794"
"Arbeitslose","2012","Westdeutschland, alte Bundeslaender","weiblich","583","0.0371902620981196","0.0338019265392019","0.0405785976570373"
"Arbeitslose","2012","Ostdeutschland, neue Bundeslaender","maennlich","239","0.0927450785879008","0.0821399775076913","0.10335017966811"
"Arbeitslose","2012","Ostdeutschland, neue Bundeslaender","weiblich","373","0.0897773803560943","0.0801658248109008","0.0993889359012878"
"Sonstige Nichterwerbspersonen","2012","Westdeutschland, alte Bundeslaender","maennlich","372","0.0313349001707279","0.0279126903666234","0.0347571099748325"
"Sonstige Nichterwerbspersonen","2012","Westdeutschland, alte Bundeslaender","weiblich","1906","0.114124200948402","0.108430733387124","0.11981766850968"
"Sonstige Nichterwerbspersonen","2012","Ostdeutschland, neue Bundeslaender","maennlich","81","0.0203364283933059","0.0151760621016157","0.0254967946849961"
"Sonstige Nichterwerbspersonen","2012","Ostdeutschland, neue Bundeslaender","weiblich","210","0.0438289857259273","0.0369458726993887","0.0507120987524659"
"Beamte","2012","Westdeutschland, alte Bundeslaender","maennlich","514","0.0465793753025204","0.0424399052198124","0.0507188453852284"
"Beamte","2012","Westdeutschland, alte Bundeslaender","weiblich","465","0.0318321607757079","0.0286886862676601","0.0349756352837556"
"Beamte","2012","Ostdeutschland, neue Bundeslaender","maennlich","93","0.0306497334122791","0.0243480232166021","0.0369514436079562"
"Beamte","2012","Ostdeutschland, neue Bundeslaender","weiblich","69","0.0165300623094427","0.0122430552997224","0.0208170693191629"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","Westdeutschland, alte Bundeslaender","maennlich","1896","0.136761535258176","0.130460318945041","0.14306275157131"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","Westdeutschland, alte Bundeslaender","weiblich","2859","0.182041684234433","0.175546832300467","0.188536536168399"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","Ostdeutschland, neue Bundeslaender","maennlich","420","0.151826329584644","0.138630751711153","0.165021907458135"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2013","Ostdeutschland, neue Bundeslaender","weiblich","601","0.166621836156137","0.154066743263891","0.179176929048383"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","Westdeutschland, alte Bundeslaender","maennlich","3776","0.329981114120438","0.321357981259399","0.338604246981478"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","Westdeutschland, alte Bundeslaender","weiblich","3357","0.234711914904367","0.22757848676725","0.241845343041483"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","Ostdeutschland, neue Bundeslaender","maennlich","885","0.312361153444394","0.295319128969915","0.329403177918874"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2013","Ostdeutschland, neue Bundeslaender","weiblich","930","0.261965256601105","0.24715054622601","0.276779966976201"
"Selbstständige/ManagerInnen","2013","Westdeutschland, alte Bundeslaender","maennlich","1045","0.0818606425613301","0.0768329479524388","0.0868883371702214"
"Selbstständige/ManagerInnen","2013","Westdeutschland, alte Bundeslaender","weiblich","673","0.0486234264272253","0.0450033540570658","0.0522434987973849"
"Selbstständige/ManagerInnen","2013","Ostdeutschland, neue Bundeslaender","maennlich","252","0.0850505550965842","0.0747928644029524","0.095308245790216"
"Selbstständige/ManagerInnen","2013","Ostdeutschland, neue Bundeslaender","weiblich","162","0.047726300458968","0.0405435183160346","0.0549090826019014"
"In Ausbildung","2013","Westdeutschland, alte Bundeslaender","maennlich","934","0.0745034070225615","0.0696877838902635","0.0793190301548595"
"In Ausbildung","2013","Westdeutschland, alte Bundeslaender","weiblich","969","0.0608711673877766","0.0568469016722441","0.0648954331033092"
"In Ausbildung","2013","Ostdeutschland, neue Bundeslaender","maennlich","179","0.0596897487333422","0.0509781485589929","0.0684013489076914"
"In Ausbildung","2013","Ostdeutschland, neue Bundeslaender","weiblich","182","0.0475274643352475","0.040358911887938","0.0546960167825569"
"In Rente oder Pension","2013","Westdeutschland, alte Bundeslaender","maennlich","2150","0.248328963334216","0.240405690533779","0.256252236134653"
"In Rente oder Pension","2013","Westdeutschland, alte Bundeslaender","weiblich","2309","0.293613812125161","0.285948539838627","0.301279084411695"
"In Rente oder Pension","2013","Ostdeutschland, neue Bundeslaender","maennlich","714","0.264656468048037","0.248434674544905","0.280878261551169"
"In Rente oder Pension","2013","Ostdeutschland, neue Bundeslaender","weiblich","856","0.347154714228852","0.331114890781642","0.363194537676062"
"Arbeitslose","2013","Westdeutschland, alte Bundeslaender","maennlich","659","0.0496398281210088","0.0456565900760508","0.0536230661659669"
"Arbeitslose","2013","Westdeutschland, alte Bundeslaender","weiblich","817","0.0405439633912706","0.0372243012424092","0.043863625540132"
"Arbeitslose","2013","Ostdeutschland, neue Bundeslaender","maennlich","222","0.0810487146899008","0.0710133817645773","0.0910840476152243"
"Arbeitslose","2013","Ostdeutschland, neue Bundeslaender","weiblich","368","0.0781853968884432","0.0691402103382495","0.0872305834386369"
"Sonstige Nichterwerbspersonen","2013","Westdeutschland, alte Bundeslaender","maennlich","471","0.0331993392466571","0.0299137731950741","0.0364849052982402"
"Sonstige Nichterwerbspersonen","2013","Westdeutschland, alte Bundeslaender","weiblich","2118","0.108813533153458","0.103572173109094","0.114054893197823"
"Sonstige Nichterwerbspersonen","2013","Ostdeutschland, neue Bundeslaender","maennlich","83","0.0205232540216533","0.0153097147494898","0.0257367932938168"
"Sonstige Nichterwerbspersonen","2013","Ostdeutschland, neue Bundeslaender","weiblich","221","0.0368638632197964","0.0305152747536512","0.0432124516859417"
"Beamte","2013","Westdeutschland, alte Bundeslaender","maennlich","491","0.0457251703356125","0.0418943532693972","0.0495559874018278"
"Beamte","2013","Westdeutschland, alte Bundeslaender","weiblich","458","0.0307804983763086","0.0278733503757552","0.033687646376862"
"Beamte","2013","Ostdeutschland, neue Bundeslaender","maennlich","86","0.0248437763814441","0.0191203199876675","0.0305672327752207"
"Beamte","2013","Ostdeutschland, neue Bundeslaender","weiblich","64","0.0139551681114501","0.0100028783188563","0.0179074579040439"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","Westdeutschland, alte Bundeslaender","maennlich","1536","0.135751656200347","0.129084144385314","0.142419168015381"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","Westdeutschland, alte Bundeslaender","weiblich","2428","0.182177424062118","0.175233293910039","0.189121554214196"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","Ostdeutschland, neue Bundeslaender","maennlich","344","0.133409287886123","0.120332166222444","0.146486409549803"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2014","Ostdeutschland, neue Bundeslaender","weiblich","540","0.163680752548956","0.150624896308419","0.176736608789494"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","Westdeutschland, alte Bundeslaender","maennlich","3452","0.339262475342888","0.330046223222827","0.348478727462949"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","Westdeutschland, alte Bundeslaender","weiblich","3025","0.239397789835763","0.231720995852126","0.247074583819399"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","Ostdeutschland, neue Bundeslaender","maennlich","831","0.33308443907958","0.314957490050095","0.351211388109065"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2014","Ostdeutschland, neue Bundeslaender","weiblich","838","0.258835159589682","0.243379428743785","0.27429089043558"
"Selbstständige/ManagerInnen","2014","Westdeutschland, alte Bundeslaender","maennlich","908","0.0816074194047416","0.0762783551929869","0.0869364836164963"
"Selbstständige/ManagerInnen","2014","Westdeutschland, alte Bundeslaender","weiblich","577","0.0486790127532343","0.0448075467852583","0.0525504787212103"
"Selbstständige/ManagerInnen","2014","Ostdeutschland, neue Bundeslaender","maennlich","225","0.0768047827878409","0.0665635315166819","0.0870460340589999"
"Selbstständige/ManagerInnen","2014","Ostdeutschland, neue Bundeslaender","weiblich","140","0.0456619025113734","0.0382956154564848","0.0530281895662621"
"In Ausbildung","2014","Westdeutschland, alte Bundeslaender","maennlich","806","0.0749913280090746","0.0698644808325626","0.0801181751855867"
"In Ausbildung","2014","Westdeutschland, alte Bundeslaender","weiblich","855","0.0572842568805299","0.0531035564633112","0.0614649572977487"
"In Ausbildung","2014","Ostdeutschland, neue Bundeslaender","maennlich","166","0.0660810083388558","0.0565265724548363","0.0756354442228754"
"In Ausbildung","2014","Ostdeutschland, neue Bundeslaender","weiblich","177","0.04850049198723","0.0409199917981376","0.0560809921763223"
"In Rente oder Pension","2014","Westdeutschland, alte Bundeslaender","maennlich","2047","0.244992049566327","0.236620155863614","0.25336394326904"
"In Rente oder Pension","2014","Westdeutschland, alte Bundeslaender","weiblich","2155","0.286164512008285","0.278033436746408","0.294295587270163"
"In Rente oder Pension","2014","Ostdeutschland, neue Bundeslaender","maennlich","693","0.256813011949131","0.240010675489178","0.273615348409083"
"In Rente oder Pension","2014","Ostdeutschland, neue Bundeslaender","weiblich","845","0.348971315858464","0.332151724727045","0.365790906989884"
"Arbeitslose","2014","Westdeutschland, alte Bundeslaender","maennlich","519","0.0470215461155982","0.0429009320471833","0.0511421601840131"
"Arbeitslose","2014","Westdeutschland, alte Bundeslaender","weiblich","626","0.0395551029876123","0.036048565286828","0.0430616406883966"
"Arbeitslose","2014","Ostdeutschland, neue Bundeslaender","maennlich","199","0.0973139993160961","0.0859149631804984","0.108713035451694"
"Arbeitslose","2014","Ostdeutschland, neue Bundeslaender","weiblich","291","0.0751868010747638","0.0658817594483418","0.0844918427011857"
"Sonstige Nichterwerbspersonen","2014","Westdeutschland, alte Bundeslaender","maennlich","431","0.0320518618668534","0.0286232002693675","0.0354805234643393"
"Sonstige Nichterwerbspersonen","2014","Westdeutschland, alte Bundeslaender","weiblich","1753","0.110121531682756","0.104489792972625","0.115753270392887"
"Sonstige Nichterwerbspersonen","2014","Ostdeutschland, neue Bundeslaender","maennlich","63","0.0129432804845877","0.00859612321522469","0.0172904377539506"
"Sonstige Nichterwerbspersonen","2014","Ostdeutschland, neue Bundeslaender","weiblich","193","0.0433240378007192","0.036140019982772","0.0505080556186665"
"Beamte","2014","Westdeutschland, alte Bundeslaender","maennlich","439","0.0443216634941701","0.0403154338116894","0.0483278931766508"
"Beamte","2014","Westdeutschland, alte Bundeslaender","weiblich","450","0.0366203697897011","0.0332412692127702","0.039999470366632"
"Beamte","2014","Ostdeutschland, neue Bundeslaender","maennlich","76","0.0235501901577858","0.0177179649196789","0.0293824153958927"
"Beamte","2014","Ostdeutschland, neue Bundeslaender","weiblich","61","0.0158395386288105","0.0114337391504983","0.0202453381071227"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Westdeutschland, alte Bundeslaender","maennlich","1736","0.146079372447697","0.139185950349005","0.152972794546389"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Westdeutschland, alte Bundeslaender","weiblich","2469","0.1829446152871","0.175964399294648","0.189924831279553"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Ostdeutschland, neue Bundeslaender","maennlich","355","0.149519190972211","0.13561287329329","0.163425508651132"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2015","Ostdeutschland, neue Bundeslaender","weiblich","519","0.161521870185463","0.148335391615878","0.174708348755049"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Westdeutschland, alte Bundeslaender","maennlich","3280","0.330964970596635","0.321780648285025","0.340149292908244"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Westdeutschland, alte Bundeslaender","weiblich","2960","0.247441896374407","0.239650955049387","0.255232837699426"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Ostdeutschland, neue Bundeslaender","maennlich","795","0.323688274937428","0.305442245956397","0.34193430391846"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2015","Ostdeutschland, neue Bundeslaender","weiblich","804","0.265658968712353","0.249832703649022","0.281485233775685"
"Selbstständige/ManagerInnen","2015","Westdeutschland, alte Bundeslaender","maennlich","886","0.0809451202062549","0.0756216144089985","0.0862686260035113"
"Selbstständige/ManagerInnen","2015","Westdeutschland, alte Bundeslaender","weiblich","529","0.0452505699547735","0.0414979029532746","0.0490032369562724"
"Selbstständige/ManagerInnen","2015","Ostdeutschland, neue Bundeslaender","maennlich","203","0.0771965289981194","0.0667881064618176","0.0876049515344211"
"Selbstständige/ManagerInnen","2015","Ostdeutschland, neue Bundeslaender","weiblich","145","0.0528208638474783","0.0448061853115822","0.0608355423833745"
"In Ausbildung","2015","Westdeutschland, alte Bundeslaender","maennlich","785","0.0711643373564156","0.0661463181607458","0.0761823565520854"
"In Ausbildung","2015","Westdeutschland, alte Bundeslaender","weiblich","845","0.0587357960609469","0.0544906709060899","0.0629809212158039"
"In Ausbildung","2015","Ostdeutschland, neue Bundeslaender","maennlich","145","0.0576051219103284","0.0485190027838459","0.0666912410368108"
"In Ausbildung","2015","Ostdeutschland, neue Bundeslaender","weiblich","167","0.0473010932486489","0.0396946659427212","0.0549075205545766"
"In Rente oder Pension","2015","Westdeutschland, alte Bundeslaender","maennlich","1985","0.246258289117054","0.237849404835223","0.254667173398885"
"In Rente oder Pension","2015","Westdeutschland, alte Bundeslaender","weiblich","2116","0.28913294076348","0.280947797611473","0.297318083915487"
"In Rente oder Pension","2015","Ostdeutschland, neue Bundeslaender","maennlich","692","0.264317254992862","0.24712077888551","0.281513731100215"
"In Rente oder Pension","2015","Ostdeutschland, neue Bundeslaender","weiblich","821","0.345300048879394","0.328263298093132","0.362336799665657"
"Arbeitslose","2015","Westdeutschland, alte Bundeslaender","maennlich","572","0.0506033671999802","0.0463253234250506","0.0548814109749099"
"Arbeitslose","2015","Westdeutschland, alte Bundeslaender","weiblich","691","0.0390401059770322","0.0355431398719348","0.0425370720821297"
"Arbeitslose","2015","Ostdeutschland, neue Bundeslaender","maennlich","195","0.0879202492501614","0.076877116822026","0.0989633816782967"
